unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bbl,facility_type,taxi_pick_up_location,vehicle_type,taxi_company_borough,due_date
58964651,2023-09-29T14:58:00.000,2023-10-04T15:43:36.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10474,1220 GILBERT PLACE,GILBERT PLACE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following  conditions were reported. No violations were issued. The complaint has been closed.,2023-10-04T00:00:00.000,02 BRONX,BRONX,1015303,237271,PHONE,Unspecified,BRONX,40.81787518411541,-73.88781045110659,"{'latitude': '40.81787518411541', 'longitude': '-73.88781045110659', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2027620018,,,,,
59435915,2023-09-29T14:57:59.000,2023-10-30T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11207,49 MILLER AVENUE,MILLER AVENUE,SUNNYSIDE AVENUE,JAMAICA AVENUE,SUNNYSIDE AVENUE,JAMAICA AVENUE,ADDRESS,BROOKLYN,MILLER AVENUE,Closed,,2023-10-30T00:00:00.000,05 BROOKLYN,BROOKLYN,1013829,187180,PHONE,Unspecified,BROOKLYN,40.68039320462723,-73.89335609324715,"{'latitude': '40.68039320462723', 'longitude': '-73.89335609324715', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58959781,2023-09-29T14:57:53.000,2023-10-05T08:35:16.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10457,4278 3 AVENUE,3 AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-05T00:00:00.000,06 BRONX,BRONX,1013208,248360,PHONE,Unspecified,BRONX,40.84831839029192,-73.8953314749936,"{'latitude': '40.84831839029192', 'longitude': '-73.8953314749936', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2030610005,,,,,
59439374,2023-09-29T14:57:51.000,,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Public Area,11218,563 EAST    5 STREET,EAST    5 STREET,AVENUE C,CORTELYOU ROAD,AVENUE C,CORTELYOU ROAD,ADDRESS,BROOKLYN,EAST    5 STREET,In Progress,,,12 BROOKLYN,BROOKLYN,991290,172011,ONLINE,Unspecified,BROOKLYN,40.63880426228569,-73.97463386152354,"{'latitude': '40.63880426228569', 'longitude': '-73.97463386152354', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3053740056,,,,,
58963086,2023-09-29T14:57:42.000,2023-10-08T13:49:56.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11355,140-02 FRANKLIN AVENUE,FRANKLIN AVENUE,,,,,ADDRESS,FLUSHING,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-08T00:00:00.000,07 QUEENS,QUEENS,1032865,214612,PHONE,Unspecified,QUEENS,40.755603222141644,-73.82452586606057,"{'latitude': '40.755603222141644', 'longitude': '-73.82452586606057', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4051820001,,,,,
59442543,2023-09-29T14:57:41.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10474,1220 GILBERT PLACE,GILBERT PLACE,HUNTS POINT AVENUE,FAILE STREET,HUNTS POINT AVENUE,FAILE STREET,ADDRESS,BRONX,GILBERT PLACE,Closed,,2023-10-04T00:00:00.000,02 BRONX,BRONX,1015303,237271,PHONE,Unspecified,BRONX,40.81787518411541,-73.88781045110659,"{'latitude': '40.81787518411541', 'longitude': '-73.88781045110659', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2027620018,,,,,
58956894,2023-09-29T14:57:38.000,2023-10-02T14:37:23.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11692,344 BEACH   67 STREET,BEACH   67 STREET,,,,,ADDRESS,ARVERNE,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-02T00:00:00.000,14 QUEENS,QUEENS,1040894,154999,PHONE,Unspecified,QUEENS,40.59193164211862,-73.79604655408872,"{'latitude': '40.59193164211862', 'longitude': '-73.79604655408872', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4159130061,,,,,
59442752,2023-09-29T14:57:37.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,10474,1220 GILBERT PLACE,GILBERT PLACE,HUNTS POINT AVENUE,FAILE STREET,HUNTS POINT AVENUE,FAILE STREET,ADDRESS,BRONX,GILBERT PLACE,Closed,,2023-10-04T00:00:00.000,02 BRONX,BRONX,1015303,237271,PHONE,Unspecified,BRONX,40.81787518411541,-73.88781045110659,"{'latitude': '40.81787518411541', 'longitude': '-73.88781045110659', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2027620018,,,,,
58966984,2023-09-29T14:57:34.000,2023-10-10T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,10009,28 AVENUE B,AVENUE B,,,,,ADDRESS,NEW YORK,,Closed,The City has removed the graffiti from this property.,2023-10-11T06:21:07.000,03 MANHATTAN,MANHATTAN,988908,202457,UNKNOWN,Unspecified,MANHATTAN,40.72237318530342,-73.98319550695787,"{'latitude': '40.72237318530342', 'longitude': '-73.98319550695787', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1003980033,N/A,,,,2023-10-29T14:57:34.000
59442240,2023-09-29T14:57:30.000,2023-09-29T15:10:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11422,259-39 147 DRIVE,147 DRIVE,259 STREET,FRANCIS LEWIS BOULEVARD,259 STREET,FRANCIS LEWIS BOULEVARD,ADDRESS,ROSEDALE,147 DRIVE,Closed,,2023-09-29T15:10:00.000,13 QUEENS,QUEENS,1059636,178268,PHONE,Unspecified,QUEENS,40.65566027791612,-73.72830427309495,"{'latitude': '40.65566027791612', 'longitude': '-73.72830427309495', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
59448558,2023-09-29T14:57:29.000,2023-10-05T00:00:00.000,HPD,Department of Housing Preservation and Development,Plumbing,Basin/Sink,Apartment,10457,4278 3 AVENUE,3 AVENUE,EAST  178 STREET,EAST  179 STREET,EAST  178 STREET,EAST  179 STREET,ADDRESS,BRONX,3 AVENUE,Closed,,2023-10-05T00:00:00.000,06 BRONX,BRONX,1013208,248360,PHONE,Unspecified,BRONX,40.84831839029192,-73.8953314749936,"{'latitude': '40.84831839029192', 'longitude': '-73.8953314749936', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58962377,2023-09-29T14:57:26.000,2023-10-05T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,11231,25 4 STREET,4 STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-05T00:00:00.000,06 BROOKLYN,BROOKLYN,985566,186198,UNKNOWN,Unspecified,BROOKLYN,40.67774715955392,-73.99525549280483,"{'latitude': '40.67774715955392', 'longitude': '-73.99525549280483', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3004640051,N/A,,,,
58968162,2023-09-29T14:57:22.000,2023-09-30T12:11:09.000,DSNY,Department of Sanitation,Dead Animal,Bird,Sidewalk,11204,16 AVENUE,16 AVENUE,16 AVENUE,46 STREET,16 AVENUE,46 STREET,INTERSECTION,,,Closed,The Department of Sanitation cleaned the location.,2023-09-30T01:47:33.000,12 BROOKLYN,BROOKLYN,988757,169793,PHONE,Unspecified,BROOKLYN,40.63271797542146,-73.98376210813936,"{'latitude': '40.63271797542146', 'longitude': '-73.98376210813936', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58966332,2023-09-29T14:57:21.000,2023-10-30T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11206,74 MAUJER STREET,MAUJER STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2023-10-30T00:00:00.000,01 BROOKLYN,BROOKLYN,998750,198144,UNKNOWN,Unspecified,BROOKLYN,40.71052437851867,-73.94769818619035,"{'latitude': '40.71052437851867', 'longitude': '-73.94769818619035', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3027920016,,,,,
58963176,2023-09-29T14:57:21.000,2023-09-29T14:57:21.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10457,250 MOUNT HOPE PLACE,MOUNT HOPE PLACE,,,,,ADDRESS,BRONX,,Open,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2023-09-29T00:00:00.000,05 BRONX,BRONX,1010696,248265,UNKNOWN,Unspecified,BRONX,40.84806552451318,-73.90441145174644,"{'latitude': '40.84806552451318', 'longitude': '-73.90441145174644', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2028020029,,,,,
58965534,2023-09-29T14:57:21.000,2023-11-21T00:00:00.000,DOB,Department of Buildings,Plumbing,Failure To Retain Water/Improper Drainage- (LL103/89),,11237,400 JEFFERSON STREET,JEFFERSON STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-11-21T00:00:00.000,04 BROOKLYN,BROOKLYN,1005287,196673,UNKNOWN,Unspecified,BROOKLYN,40.70647370539648,-73.92412369164802,"{'latitude': '40.70647370539648', 'longitude': '-73.92412369164802', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3031760024,,,,,
59446419,2023-09-29T14:56:52.000,2023-09-29T20:10:00.000,DEP,Department of Environmental Protection,Water Maintenance,Water in Basement,N/A,11413,145-84 224 STREET,224 STREET,145 ROAD,146 AVENUE,145 ROAD,146 AVENUE,ADDRESS,SPRINGFIELD GARDENS,224 STREET,Closed,,2023-09-29T20:10:00.000,13 QUEENS,QUEENS,1051880,180203,PHONE,Unspecified,QUEENS,40.66103403989733,-73.75623780949961,"{'latitude': '40.66103403989733', 'longitude': '-73.75623780949961', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58962280,2023-09-29T14:56:50.000,2023-10-10T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,10009,18 AVENUE B,AVENUE B,,,,,ADDRESS,NEW YORK,,Closed,The City has removed the graffiti from this property.,2023-10-11T06:21:07.000,03 MANHATTAN,MANHATTAN,988856,202365,UNKNOWN,Unspecified,MANHATTAN,40.72212069477318,-73.98338316837679,"{'latitude': '40.72212069477318', 'longitude': '-73.98338316837679', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1003980035,N/A,,,,2023-10-29T14:56:50.000
59460052,2023-09-29T14:56:39.000,,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11692,344 BEACH   67 STREET,BEACH   67 STREET,ROCKAWAY FREEWAY,BEACH CHANNEL DRIVE,ROCKAWAY FREEWAY,BEACH CHANNEL DRIVE,ADDRESS,ARVERNE,BEACH   67 STREET,In Progress,,,14 QUEENS,QUEENS,1040894,154999,PHONE,Unspecified,QUEENS,40.59193164211862,-73.79604655408872,"{'latitude': '40.59193164211862', 'longitude': '-73.79604655408872', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4159130061,,,,,
58957834,2023-09-29T14:56:37.000,2023-09-29T19:35:33.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,10473,1789 RANDALL AVENUE,RANDALL AVENUE,ST LAWRENCE AVENUE,BEACH AVENUE,ST LAWRENCE AVENUE,BEACH AVENUE,ADDRESS,BRONX,RANDALL AVENUE,Closed,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,2023-09-29T19:35:38.000,09 BRONX,BRONX,1022048,236944,ONLINE,Unspecified,BRONX,40.816951376385745,-73.86344371679628,"{'latitude': '40.816951376385745', 'longitude': '-73.86344371679628', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2035570003,,,,,
59459552,2023-09-29T14:56:05.000,2023-09-29T17:20:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,10314,15 WHEELER AVENUE,WHEELER AVENUE,VICTORY BOULEVARD,PURDY AVENUE,VICTORY BOULEVARD,PURDY AVENUE,ADDRESS,STATEN ISLAND,WHEELER AVENUE,Closed,,2023-09-29T17:20:00.000,01 STATEN ISLAND,STATEN ISLAND,947811,162239,ONLINE,Unspecified,STATEN ISLAND,40.611910044273735,-74.1312421409431,"{'latitude': '40.611910044273735', 'longitude': '-74.1312421409431', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5007230001,,,,,
58958976,2023-09-29T14:56:00.000,2023-10-03T08:30:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11412,117-43 196 STREET,196 STREET,LINDEN BLVD,118 AVE,,,ADDRESS,SAINT ALBANS,,Closed,NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,2023-10-03T08:30:00.000,12 QUEENS,QUEENS,1052052,191616,PHONE,Unspecified,QUEENS,40.692358711307314,-73.75550304684532,"{'latitude': '40.692358711307314', 'longitude': '-73.75550304684532', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4126210003,,,,,
58959174,2023-09-29T14:56:00.000,2023-09-30T11:55:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11234,,,,,KINGS HIGHWAY,OVERBAUGH PLACE,INTERSECTION,BROOKLYN,,Closed,NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,2023-09-30T11:55:00.000,18 BROOKLYN,BROOKLYN,1002124,166467,PHONE,Unspecified,BROOKLYN,40.62357192141322,-73.93561208510721,"{'latitude': '40.62357192141322', 'longitude': '-73.93561208510721', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58960525,2023-09-29T14:56:00.000,2023-09-29T15:05:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,10462,2260 WATERBURY AVENUE,WATERBURY AVENUE,WATERBURY AVE,HAVEMEYER AVE,,,ADDRESS,BRONX,,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-29T15:05:00.000,09 BRONX,BRONX,1025984,243323,PHONE,Unspecified,BRONX,40.83444217233355,-73.84918411907348,"{'latitude': '40.83444217233355', 'longitude': '-73.84918411907348', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2038230033,,,,,
58959079,2023-09-29T14:56:00.000,2023-09-30T02:55:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11412,117-43 196 STREET,196 STREET,LINDEN BLVD,118 AVE,,,ADDRESS,SAINT ALBANS,,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-30T02:55:00.000,12 QUEENS,QUEENS,1052052,191616,PHONE,Unspecified,QUEENS,40.692358711307314,-73.75550304684532,"{'latitude': '40.692358711307314', 'longitude': '-73.75550304684532', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4126210003,,,,,
58962245,2023-09-29T14:56:00.000,2023-10-04T11:45:00.000,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11105,20-54 31 STREET,31 STREET,20 RD,21 AVE,,,ADDRESS,ASTORIA,,Closed,The Department of Environmental Protection investigated this complaint and opened fire hydrants to flush water mains in the area.,2023-10-04T11:45:00.000,01 QUEENS,QUEENS,1009854,223000,PHONE,Unspecified,QUEENS,40.77872267213315,-73.90755121946852,"{'latitude': '40.77872267213315', 'longitude': '-73.90755121946852', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4008480060,,,,,
58960598,2023-09-29T14:56:00.000,2023-09-29T20:10:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11229,9 EATON COURT,EATON COURT,PLUMB BEACH CHANNEL SHORELIN,LOIS AVE,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-29T20:10:00.000,15 BROOKLYN,BROOKLYN,1006236,152955,PHONE,Unspecified,BROOKLYN,40.58647500300981,-73.9208433261819,"{'latitude': '40.58647500300981', 'longitude': '-73.9208433261819', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3088452202,,,,,
58957469,2023-09-29T14:56:00.000,2023-09-29T22:30:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,10304,101 CROMWELL AVENUE,CROMWELL AVENUE,PLATTSBURG ST,JEFFERSON ST,,,ADDRESS,STATEN ISLAND,,Closed,NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,2023-09-29T22:30:00.000,02 STATEN ISLAND,STATEN ISLAND,957009,154692,ONLINE,Unspecified,STATEN ISLAND,40.59122812641793,-74.09808335266789,"{'latitude': '40.59122812641793', 'longitude': '-74.09808335266789', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5033010055,,,,,
58962195,2023-09-29T14:56:00.000,2023-09-30T11:25:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11210,,,,,FLATBUSH AVENUE,HUBBARD PLACE,INTERSECTION,BROOKLYN,,Closed,NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,2023-09-30T11:25:00.000,18 BROOKLYN,BROOKLYN,1001301,166706,PHONE,Unspecified,BROOKLYN,40.62422954844458,-73.93857619193803,"{'latitude': '40.62422954844458', 'longitude': '-73.93857619193803', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58962112,2023-09-29T14:56:00.000,2023-09-29T17:45:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11207,492 HENDRIX STREET,HENDRIX STREET,SUTTER AVE,BLAKE AVE,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-29T17:45:00.000,05 BROOKLYN,BROOKLYN,1015150,183267,PHONE,Unspecified,BROOKLYN,40.669648396481854,-73.8886113142958,"{'latitude': '40.669648396481854', 'longitude': '-73.8886113142958', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3040420027,,,,,
