unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,due_date,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp
58876886,2023-09-20T13:28:01.000,2023-09-20T13:28:01.000,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11103,30-47 49 STREET,49 STREET,30 AVENUE,31 AVENUE,30 AVENUE,31 AVENUE,ADDRESS,ASTORIA,49 STREET,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-20T13:28:01.000,01 QUEENS,4007400028,QUEENS,1009532,215938,ONLINE,Unspecified,QUEENS,40.75934025551946,-73.90874043422176,"{'latitude': '40.75934025551946', 'longitude': '-73.90874043422176', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58870894,2023-09-20T13:27:55.000,2023-09-20T16:33:20.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10452,1020 ANDERSON AVENUE,ANDERSON AVENUE,WEST  164 STREET,WEST  165 STREET,WEST  164 STREET,WEST  165 STREET,ADDRESS,BRONX,ANDERSON AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T16:33:24.000,04 BRONX,2025040082,BRONX,1004496,242663,ONLINE,Unspecified,BRONX,40.83270606482769,-73.92683812965701,"{'latitude': '40.83270606482769', 'longitude': '-73.92683812965701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58871535,2023-09-20T13:27:27.000,2023-09-25T13:44:07.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,10040,34 HILLSIDE AVENUE,HILLSIDE AVENUE,BOGARDUS PLACE,ELLWOOD STREET,BOGARDUS PLACE,ELLWOOD STREET,ADDRESS,NEW YORK,HILLSIDE AVENUE,Closed,NYC Parks inspected and determined the issue was out of its jurisdiction. The condition may be on private property or in an area serviced by another organization.,2023-09-25T13:44:14.000,12 MANHATTAN,1021710052,MANHATTAN,1003813,252041,MOBILE,Unspecified,MANHATTAN,40.85844745053305,-73.92927888866892,"{'latitude': '40.85844745053305', 'longitude': '-73.92927888866892', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58879463,2023-09-20T13:27:13.000,2023-09-20T13:27:13.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11205,285 FRANKLIN AVENUE,FRANKLIN AVENUE,DEKALB AVENUE,LAFAYETTE AVENUE,DEKALB AVENUE,LAFAYETTE AVENUE,ADDRESS,BROOKLYN,FRANKLIN AVENUE,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-20T13:27:13.000,03 BROOKLYN,3019410006,BROOKLYN,996157,190522,PHONE,Unspecified,BROOKLYN,40.689607641873906,-73.9570646670606,"{'latitude': '40.689607641873906', 'longitude': '-73.9570646670606', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58874871,2023-09-20T13:26:29.000,2023-09-25T00:00:00.000,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Illegal Hotel Rooms In Residential Building,,10019,446 WEST   58 STREET,WEST   58 STREET,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-25T00:00:00.000,04 MANHATTAN,1010670051,MANHATTAN,987966,219503,UNKNOWN,Unspecified,MANHATTAN,40.76916062655122,-73.98658450706913,"{'latitude': '40.76916062655122', 'longitude': '-73.98658450706913', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58879991,2023-09-20T13:26:28.000,2023-09-20T13:26:28.000,DOB,Department of Buildings,General Construction/Plumbing,Curb Cut/Driveway/Carport - Illegal,,11420,131-21 131 STREET,131 STREET,,,,,ADDRESS,SOUTH OZONE PARK,,Open,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2023-09-20T00:00:00.000,10 QUEENS,4117760002,QUEENS,1037614,183319,UNKNOWN,Unspecified,QUEENS,40.66968421954297,-73.80763261513685,"{'latitude': '40.66968421954297', 'longitude': '-73.80763261513685', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58877657,2023-09-20T13:26:24.000,2023-09-20T13:46:30.000,NYPD,New York City Police Department,Noise - Park,Loud Talking,Park/Playground,10031,MONTEFIORE SQUARE,MONTEFIORE SQUARE,BROADWAY,WEST  138 STREET,BROADWAY,WEST  138 STREET,UNRECOGNIZED,NEW YORK,MONTEFIORE PARK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T13:46:33.000,09 MANHATTAN,1019880165,MANHATTAN,997113,238602,ONLINE,Montefiore Square,MANHATTAN,40.82157361843168,-73.95352545503445,"{'latitude': '40.82157361843168', 'longitude': '-73.95352545503445', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58877495,2023-09-20T13:26:11.000,2023-09-25T00:00:00.000,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Illegal Hotel Rooms In Residential Building,,10019,446 WEST   58 STREET,WEST   58 STREET,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-25T00:00:00.000,04 MANHATTAN,1010670051,MANHATTAN,987966,219503,UNKNOWN,Unspecified,MANHATTAN,40.76916062655122,-73.98658450706913,"{'latitude': '40.76916062655122', 'longitude': '-73.98658450706913', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58878788,2023-09-20T13:26:10.000,2023-09-25T00:00:00.000,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Illegal Hotel Rooms In Residential Building,,10019,446 WEST   58 STREET,WEST   58 STREET,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-25T00:00:00.000,04 MANHATTAN,1010670051,MANHATTAN,987966,219503,UNKNOWN,Unspecified,MANHATTAN,40.76916062655122,-73.98658450706913,"{'latitude': '40.76916062655122', 'longitude': '-73.98658450706913', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58874101,2023-09-20T13:26:09.000,2023-11-09T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11208,903 DREW STREET,DREW STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-11-09T00:00:00.000,05 BROOKLYN,3045167501,BROOKLYN,1023020,182309,UNKNOWN,Unspecified,BROOKLYN,40.66698793707663,-73.86024699798972,"{'latitude': '40.66698793707663', 'longitude': '-73.86024699798972', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58880137,2023-09-20T13:26:09.000,2023-09-25T00:00:00.000,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Illegal Hotel Rooms In Residential Building,,10019,446 WEST   58 STREET,WEST   58 STREET,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-25T00:00:00.000,04 MANHATTAN,1010670051,MANHATTAN,987966,219503,UNKNOWN,Unspecified,MANHATTAN,40.76916062655122,-73.98658450706913,"{'latitude': '40.76916062655122', 'longitude': '-73.98658450706913', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58871579,2023-09-20T13:26:06.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11206,135 HOPKINS STREET,HOPKINS STREET,TOMPKINS AVENUE,THROOP AVENUE,TOMPKINS AVENUE,THROOP AVENUE,ADDRESS,BROOKLYN,HOPKINS STREET,In Progress,,,03 BROOKLYN,3017220175,BROOKLYN,998945,194089,PHONE,Unspecified,BROOKLYN,40.69939403851526,-73.9470036661572,"{'latitude': '40.69939403851526', 'longitude': '-73.9470036661572', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58878486,2023-09-20T13:26:03.000,2023-09-23T07:30:15.000,DSNY,Department of Sanitation,Dumpster Complaint,Blocking Sidewalk or Street,Street,10314,54 TREMONT AVENUE,TREMONT AVENUE,WATCHOGUE ROAD,CASWELL AVENUE,WATCHOGUE ROAD,CASWELL AVENUE,ADDRESS,STATEN ISLAND,TREMONT AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-22T12:23:46.000,01 STATEN ISLAND,5015080109,STATEN ISLAND,942585,163800,ONLINE,Unspecified,STATEN ISLAND,40.616171628299576,-74.15007419336072,"{'latitude': '40.616171628299576', 'longitude': '-74.15007419336072', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58872735,2023-09-20T13:25:50.000,2023-09-21T09:45:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11237,HART STREET,HART STREET,CYPRESS AVENUE,ST NICHOLAS AVENUE,,,BLOCKFACE,BROOKLYN,,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-21T09:45:00.000,04 BROOKLYN,,BROOKLYN,,,UNKNOWN,Unspecified,BROOKLYN,,,,N/A,,,,,,
58879830,2023-09-20T13:25:40.000,2023-09-26T13:59:04.000,DSNY,Department of Sanitation,Dumpster Complaint,Overflowing,Street,10027,ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST  126 STREET,ST NICHOLAS AVENUE,WEST  126 STREET,INTERSECTION,,,Closed,The Department of Sanitation removed the items.,2023-09-25T14:13:33.000,09 MANHATTAN,,MANHATTAN,997509,234911,PHONE,Unspecified,MANHATTAN,40.811442274226124,-73.95210198307902,"{'latitude': '40.811442274226124', 'longitude': '-73.95210198307902', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58875153,2023-09-20T13:25:37.000,2023-09-20T14:30:03.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11232,182A 26 STREET,26 STREET,3 AVENUE,4 AVENUE,3 AVENUE,4 AVENUE,ADDRESS,BROOKLYN,26 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T14:30:07.000,07 BROOKLYN,3006570036,BROOKLYN,984465,179833,MOBILE,Unspecified,BROOKLYN,40.66027675024462,-73.99922507454745,"{'latitude': '40.66027675024462', 'longitude': '-73.99922507454745', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58876609,2023-09-20T13:25:36.000,,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11203,391 EAST   34 STREET,EAST   34 STREET,,,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-20T00:00:00.000,17 BROOKLYN,3049050151,BROOKLYN,999423,175183,PHONE,Unspecified,BROOKLYN,40.647500520305,-73.94532235747529,"{'latitude': '40.647500520305', 'longitude': '-73.94532235747529', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58873889,2023-09-20T13:25:35.000,,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10458,2459 SOUTHERN BOULEVARD,SOUTHERN BOULEVARD,,,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-20T00:00:00.000,06 BRONX,2031150021,BRONX,1017105,250771,PHONE,Unspecified,BRONX,40.85492222341071,-73.88123399172738,"{'latitude': '40.85492222341071', 'longitude': '-73.88123399172738', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58872626,2023-09-20T13:25:35.000,,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WINDOW/FRAME,RESIDENTIAL BUILDING,10458,2459 SOUTHERN BOULEVARD,SOUTHERN BOULEVARD,,,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-20T00:00:00.000,06 BRONX,2031150021,BRONX,1017105,250771,PHONE,Unspecified,BRONX,40.85492222341071,-73.88123399172738,"{'latitude': '40.85492222341071', 'longitude': '-73.88123399172738', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58879117,2023-09-20T13:25:35.000,,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10458,2459 SOUTHERN BOULEVARD,SOUTHERN BOULEVARD,,,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-20T00:00:00.000,06 BRONX,2031150021,BRONX,1017105,250771,PHONE,Unspecified,BRONX,40.85492222341071,-73.88123399172738,"{'latitude': '40.85492222341071', 'longitude': '-73.88123399172738', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58875323,2023-09-20T13:25:35.000,2023-09-22T07:17:10.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10458,2459 SOUTHERN BOULEVARD,SOUTHERN BOULEVARD,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-22T00:00:00.000,06 BRONX,2031150021,BRONX,1017105,250771,PHONE,Unspecified,BRONX,40.85492222341071,-73.88123399172738,"{'latitude': '40.85492222341071', 'longitude': '-73.88123399172738', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58871584,2023-09-20T13:25:01.000,2023-10-16T11:29:12.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,10304,30 PARK HILL AVENUE,PARK HILL AVENUE,PARK HILL COURT,PARK HILL LANE,PARK HILL COURT,PARK HILL LANE,ADDRESS,STATEN ISLAND,PARK HILL AVENUE,Closed,No action was taken because NYC Parks determined that the issue is out of its jurisdiction. The condition may be on private property or in an area serviced by another organization.,2023-10-16T11:29:19.000,01 STATEN ISLAND,5028690165,STATEN ISLAND,962562,164697,ONLINE,Unspecified,STATEN ISLAND,40.618705126481046,-74.07812148042261,"{'latitude': '40.618705126481046', 'longitude': '-74.07812148042261', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58880267,2023-09-20T13:25:00.000,,DOT,Department of Transportation,Street Light Condition,Lamppost Knocked Down,,,LONG ISL EXPY,LONG ISL EXPY,CLEARVIEW EXPY,,,,BLOCKFACE,,,Assigned,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-21T12:21:00.000,Unspecified QUEENS,,QUEENS,,,UNKNOWN,Unspecified,QUEENS,,,,,,,,,,
58877251,2023-09-20T13:24:41.000,2023-10-21T00:00:49.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Supermarket or Grocery Store,Business,11374,65 AVENUE,65 AVENUE,65 AVENUE,QUEENS BOULEVARD,65 AVENUE,QUEENS BOULEVARD,INTERSECTION,,,Closed,The Department of Consumer and Worker Protection (DCWP) closed your complaint. It was closed because you didn't submit a completed complaint form or requested documents within 30 days of DCWP's request.,2023-10-21T00:00:54.000,06 QUEENS,,QUEENS,1023583,204746,PHONE,Unspecified,QUEENS,40.72856970970944,-73.85808654543489,"{'latitude': '40.72856970970944', 'longitude': '-73.85808654543489', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58880064,2023-09-20T13:24:40.000,2023-09-20T14:18:32.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11238,746 PACIFIC STREET,PACIFIC STREET,CARLTON AVENUE,VANDERBILT AVENUE,CARLTON AVENUE,VANDERBILT AVENUE,ADDRESS,BROOKLYN,PACIFIC STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T14:18:36.000,08 BROOKLYN,,BROOKLYN,992519,187557,MOBILE,Unspecified,BROOKLYN,40.68147354198709,-73.97018653267044,"{'latitude': '40.68147354198709', 'longitude': '-73.97018653267044', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58876189,2023-09-20T13:24:37.000,2023-09-20T13:43:42.000,NYPD,New York City Police Department,Traffic,Truck Route Violation,Highway,,,,,,,,,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T13:43:46.000,Unspecified MANHATTAN,,MANHATTAN,,,PHONE,Unspecified,MANHATTAN,,,,,,,FDR Dr,Battery Park Underpass - South St (Exit 1),Northbound/Uptown,Roadway
58880784,2023-09-20T13:24:04.000,2023-09-20T19:09:35.000,NYPD,New York City Police Department,Animal-Abuse,Chained,Residential Building/House,11419,110-06 101 AVENUE,101 AVENUE,110 STREET,111 STREET,110 STREET,111 STREET,ADDRESS,SOUTH RICHMOND HILL,101 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T19:09:39.000,09 QUEENS,4094280102,QUEENS,1030454,189920,ONLINE,Unspecified,QUEENS,40.687842699963014,-73.83339777180022,"{'latitude': '40.687842699963014', 'longitude': '-73.83339777180022', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
