unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_pick_up_location
58921319,2023-09-25T23:03:56.000,2023-09-25T23:05:32.000,NYPD,New York City Police Department,Drinking,In Public,Residential Building/House,10456,1465 WASHINGTON AVENUE,WASHINGTON AVENUE,ST PAULS PLACE,EAST  171 STREET,ST PAULS PLACE,EAST  171 STREET,ADDRESS,BRONX,WASHINGTON AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-25T23:05:38.000,03 BRONX,2029020036,BRONX,1010885,244212,ONLINE,Unspecified,BRONX,40.83694066292417,-73.90374441298103,"{'latitude': '40.83694066292417', 'longitude': '-73.90374441298103', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58919104,2023-09-25T23:03:56.000,2023-09-25T23:25:39.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10039,2515 7 AVENUE,7 AVENUE,WEST  145 STREET,WEST  146 STREET,WEST  145 STREET,WEST  146 STREET,ADDRESS,NEW YORK,7 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T23:25:48.000,10 MANHATTAN,1020140063,MANHATTAN,1001209,238797,ONLINE,Unspecified,MANHATTAN,40.82210192388447,-73.9387259509682,"{'latitude': '40.82210192388447', 'longitude': '-73.9387259509682', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58919159,2023-09-25T23:03:52.000,2023-09-26T01:50:03.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11237,139 STARR STREET,STARR STREET,KNICKERBOCKER AVENUE,IRVING AVENUE,KNICKERBOCKER AVENUE,IRVING AVENUE,ADDRESS,BROOKLYN,STARR STREET,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-26T01:50:08.000,04 BROOKLYN,3031870052,BROOKLYN,1005084,195540,ONLINE,Unspecified,BROOKLYN,40.7033643685691,-73.92485937762685,"{'latitude': '40.7033643685691', 'longitude': '-73.92485937762685', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58921392,2023-09-25T23:03:44.000,2023-09-26T01:02:39.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11221,93 LINDEN STREET,LINDEN STREET,EVERGREEN AVENUE,CENTRAL AVENUE,EVERGREEN AVENUE,CENTRAL AVENUE,ADDRESS,BROOKLYN,LINDEN STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T01:02:42.000,04 BROOKLYN,3033230001,BROOKLYN,1006424,191678,ONLINE,Unspecified,BROOKLYN,40.69276082638579,-73.92003920460266,"{'latitude': '40.69276082638579', 'longitude': '-73.92003920460266', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58918884,2023-09-25T23:03:28.000,2023-09-26T01:10:51.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11219,981 52 STREET,52 STREET,9 AVENUE,10 AVENUE,9 AVENUE,10 AVENUE,ADDRESS,BROOKLYN,52 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-26T01:10:54.000,12 BROOKLYN,3056520050,BROOKLYN,983951,171613,MOBILE,Unspecified,BROOKLYN,40.63771463001025,-74.00107732264956,"{'latitude': '40.63771463001025', 'longitude': '-74.00107732264956', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58918997,2023-09-25T23:03:25.000,2023-09-25T23:13:32.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,10019,WEST   52 STREET,WEST   52 STREET,7 AVENUE,WEST   52 STREET,7 AVENUE,WEST   52 STREET,INTERSECTION,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-25T23:13:36.000,05 MANHATTAN,,MANHATTAN,989139,217019,MOBILE,Unspecified,MANHATTAN,40.76234211822177,-73.98235155256397,"{'latitude': '40.76234211822177', 'longitude': '-73.98235155256397', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58920242,2023-09-25T23:02:37.000,2023-09-25T23:47:12.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10026,21 WEST  112 STREET,WEST  112 STREET,5 AVENUE,LENOX AVENUE,5 AVENUE,LENOX AVENUE,ADDRESS,NEW YORK,WEST  112 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T23:47:10.000,10 MANHATTAN,1015960001,MANHATTAN,998304,230205,ONLINE,Unspecified,MANHATTAN,40.798524372763545,-73.94923990466899,"{'latitude': '40.798524372763545', 'longitude': '-73.94923990466899', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58924234,2023-09-25T23:01:40.000,2023-09-26T04:05:14.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10455,455 EAST  148 STREET,EAST  148 STREET,BERGEN AVENUE,BROOK AVENUE,BERGEN AVENUE,BROOK AVENUE,ADDRESS,BRONX,EAST  148 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T04:05:20.000,01 BRONX,2022930058,BRONX,1007353,236096,ONLINE,Unspecified,BRONX,40.814674509013855,-73.91653656075259,"{'latitude': '40.814674509013855', 'longitude': '-73.91653656075259', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58924697,2023-09-25T23:01:18.000,2023-09-25T23:02:42.000,NYPD,New York City Police Department,Drinking,In Public,Residential Building/House,10456,1465 WASHINGTON AVENUE,WASHINGTON AVENUE,ST PAULS PLACE,EAST  171 STREET,ST PAULS PLACE,EAST  171 STREET,ADDRESS,BRONX,WASHINGTON AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-25T23:02:47.000,03 BRONX,2029020036,BRONX,1010885,244212,ONLINE,Unspecified,BRONX,40.83694066292417,-73.90374441298103,"{'latitude': '40.83694066292417', 'longitude': '-73.90374441298103', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58919952,2023-09-25T23:00:50.000,2023-09-26T00:34:17.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11208,276 ETNA STREET,ETNA STREET,PINE STREET,CRESCENT STREET,PINE STREET,CRESCENT STREET,ADDRESS,BROOKLYN,ETNA STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-26T00:34:21.000,05 BROOKLYN,3041180020,BROOKLYN,1019290,189529,MOBILE,Unspecified,BROOKLYN,40.686820734410475,-73.87365485433169,"{'latitude': '40.686820734410475', 'longitude': '-73.87365485433169', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58923763,2023-09-25T23:00:43.000,2023-09-25T23:12:16.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10032,498 WEST  158 STREET,WEST  158 STREET,ST NICHOLAS AVENUE,AMSTERDAM AVENUE,ST NICHOLAS AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,WEST  158 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T23:12:20.000,12 MANHATTAN,1021080059,MANHATTAN,1000454,242921,ONLINE,Unspecified,MANHATTAN,40.833422541343964,-73.94144385735437,"{'latitude': '40.833422541343964', 'longitude': '-73.94144385735437', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58924225,2023-09-25T23:00:43.000,2023-09-26T09:17:19.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10461,1117 EDISON AVENUE,EDISON AVENUE,BRUCKNER BOULEVARD,HASKIN STREET,BRUCKNER BOULEVARD,HASKIN STREET,ADDRESS,BRONX,EDISON AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-26T09:17:23.000,10 BRONX,2053090041,BRONX,1032042,243239,ONLINE,Unspecified,BRONX,40.83418091184297,-73.82729272568484,"{'latitude': '40.83418091184297', 'longitude': '-73.82729272568484', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58918959,2023-09-25T23:00:42.000,2023-09-26T00:41:40.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11205,93 ST EDWARDS STREET,ST EDWARDS STREET,MONUMENT WALK,AUBURN PLACE,MONUMENT WALK,AUBURN PLACE,ADDRESS,BROOKLYN,ST EDWARDS STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-26T00:41:46.000,02 BROOKLYN,3020390001,BROOKLYN,990352,192303,PHONE,Unspecified,BROOKLYN,40.694501981434954,-73.97799524430377,"{'latitude': '40.694501981434954', 'longitude': '-73.97799524430377', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58919311,2023-09-25T23:00:36.000,2023-10-12T06:57:46.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,11368,99-04 57 AVENUE,57 AVENUE,,,,,ADDRESS,CORONA,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-12T00:00:00.000,04 QUEENS,4019450001,QUEENS,1023082,208335,ONLINE,Unspecified,QUEENS,40.738422833038676,-73.859873435939,"{'latitude': '40.738422833038676', 'longitude': '-73.859873435939', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58918390,2023-09-25T23:00:36.000,2023-10-12T06:57:46.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,SEWAGE,RESIDENTIAL BUILDING,11368,99-04 57 AVENUE,57 AVENUE,,,,,ADDRESS,CORONA,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-12T00:00:00.000,04 QUEENS,4019450001,QUEENS,1023082,208335,ONLINE,Unspecified,QUEENS,40.738422833038676,-73.859873435939,"{'latitude': '40.738422833038676', 'longitude': '-73.859873435939', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58922296,2023-09-25T23:00:10.000,2023-09-26T00:34:09.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11208,276 ETNA STREET,ETNA STREET,PINE STREET,CRESCENT STREET,PINE STREET,CRESCENT STREET,ADDRESS,BROOKLYN,ETNA STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-26T00:34:16.000,05 BROOKLYN,3041180020,BROOKLYN,1019290,189529,MOBILE,Unspecified,BROOKLYN,40.686820734410475,-73.87365485433169,"{'latitude': '40.686820734410475', 'longitude': '-73.87365485433169', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58932228,2023-09-25T22:59:54.000,2023-09-26T22:05:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11222,PROVOST STREET,PROVOST STREET,GREEN STREET,HURON STREET,,,BLOCKFACE,BROOKLYN,,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-26T22:05:00.000,01 BROOKLYN,,BROOKLYN,,,UNKNOWN,Unspecified,BROOKLYN,,,,N/A,,,,
58922591,2023-09-25T22:59:50.000,2023-09-25T23:00:49.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10456,1350 WASHINGTON AVENUE,WASHINGTON AVENUE,EAST  169 STREET,EAST  170 STREET,EAST  169 STREET,EAST  170 STREET,ADDRESS,BRONX,WASHINGTON AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-25T23:00:52.000,03 BRONX,2029100001,BRONX,1010450,243175,ONLINE,Unspecified,BRONX,40.834095700581216,-73.90532049838446,"{'latitude': '40.834095700581216', 'longitude': '-73.90532049838446', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58921170,2023-09-25T22:59:46.000,2023-09-26T00:16:51.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10469,2530 HERING AVENUE,HERING AVENUE,MACE AVENUE,ALLERTON AVENUE,MACE AVENUE,ALLERTON AVENUE,ADDRESS,BRONX,HERING AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-26T00:16:54.000,11 BRONX,2044580018,BRONX,1024668,253940,MOBILE,Unspecified,BRONX,40.86358878094591,-73.85387579219206,"{'latitude': '40.86358878094591', 'longitude': '-73.85387579219206', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58923659,2023-09-25T22:59:22.000,2023-09-26T00:34:06.000,NYPD,New York City Police Department,Noise - Commercial,Loud Television,Store/Commercial,10458,2330 ARTHUR AVENUE,ARTHUR AVENUE,CRESCENT AVENUE,EAST  186 STREET,CRESCENT AVENUE,EAST  186 STREET,ADDRESS,BRONX,ARTHUR AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T00:34:11.000,06 BRONX,2030730008,BRONX,1014993,250442,MOBILE,Unspecified,BRONX,40.85402682399926,-73.88887006240707,"{'latitude': '40.85402682399926', 'longitude': '-73.88887006240707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58923751,2023-09-25T22:59:18.000,2023-09-25T23:01:31.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10456,1465 WASHINGTON AVENUE,WASHINGTON AVENUE,ST PAULS PLACE,EAST  171 STREET,ST PAULS PLACE,EAST  171 STREET,ADDRESS,BRONX,WASHINGTON AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-25T23:01:34.000,03 BRONX,2029020036,BRONX,1010885,244212,ONLINE,Unspecified,BRONX,40.83694066292417,-73.90374441298103,"{'latitude': '40.83694066292417', 'longitude': '-73.90374441298103', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58920086,2023-09-25T22:59:12.000,2023-09-26T00:40:45.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11377,45-01 48 AVENUE,48 AVENUE,45 STREET,46 STREET,45 STREET,46 STREET,ADDRESS,WOODSIDE,48 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T00:40:51.000,02 QUEENS,4001700063,QUEENS,1006349,208673,ONLINE,Unspecified,QUEENS,40.73940819904064,-73.92025386683888,"{'latitude': '40.73940819904064', 'longitude': '-73.92025386683888', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58927084,2023-09-25T22:59:11.000,2023-09-26T21:10:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11222,VARICK AVENUE,VARICK AVENUE,MEEKER AVENUE,THOMAS STREET,,,BLOCKFACE,BROOKLYN,,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-26T21:10:00.000,01 BROOKLYN,,BROOKLYN,,,UNKNOWN,Unspecified,BROOKLYN,,,,N/A,,,,
58922242,2023-09-25T22:59:00.000,2023-09-27T02:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10038,100 MAIDEN LANE,MAIDEN LANE,GOLD ST,PEARL ST,,,ADDRESS,NEW YORK,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-27T02:00:00.000,01 MANHATTAN,1000420001,MANHATTAN,982312,196807,ONLINE,Unspecified,MANHATTAN,40.706866299284606,-74.00699002392852,"{'latitude': '40.706866299284606', 'longitude': '-74.00699002392852', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,
58917737,2023-09-25T22:59:00.000,2023-09-26T18:28:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10005,82 BEAVER STREET,BEAVER STREET,HANOVER ST,PEARL ST,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-26T18:28:00.000,01 MANHATTAN,1000287501,MANHATTAN,981865,196258,ONLINE,Unspecified,MANHATTAN,40.705359314572945,-74.00860207956921,"{'latitude': '40.705359314572945', 'longitude': '-74.00860207956921', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,
58921052,2023-09-25T22:59:00.000,2023-09-28T08:42:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,11385,1652 PUTNAM AVENUE,PUTNAM AVENUE,PUTNAM AVE,MYRTLE AVE,,,ADDRESS,RIDGEWOOD,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-28T08:42:00.000,05 QUEENS,4035460035,QUEENS,1009855,194081,ONLINE,Unspecified,QUEENS,40.69934723814275,-73.90765768329265,"{'latitude': '40.69934723814275', 'longitude': '-73.90765768329265', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,
58916990,2023-09-25T22:58:49.000,2023-09-25T23:29:20.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11230,1313 AVENUE M,AVENUE M,EAST   13 STREET,EAST   14 STREET,EAST   13 STREET,EAST   14 STREET,ADDRESS,BROOKLYN,AVENUE M,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T23:29:23.000,14 BROOKLYN,3067330040,BROOKLYN,994891,164374,ONLINE,Unspecified,BROOKLYN,40.61783871336246,-73.96167097936821,"{'latitude': '40.61783871336246', 'longitude': '-73.96167097936821', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
