unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,due_date,taxi_company_borough,vehicle_type
58903211,2023-09-23T11:20:36.000,2023-09-23T11:57:36.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,159-06 UNION TURNPIKE,UNION TURNPIKE,159 STREET,160 STREET,159 STREET,160 STREET,ADDRESS,FRESH MEADOWS,UNION TURNPIKE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T11:57:40.000,08 QUEENS,4068540028,QUEENS,1037538,201770,ONLINE,Unspecified,QUEENS,40.720328269590894,-73.80776061338688,"{'latitude': '40.720328269590894', 'longitude': '-73.80776061338688', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903434,2023-09-23T11:20:29.000,2023-09-23T12:11:30.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11375,102-30 QUEENS BOULEVARD,QUEENS BOULEVARD,68 AVENUE,68 ROAD,68 AVENUE,68 ROAD,ADDRESS,FOREST HILLS,QUEENS BOULEVARD,Closed,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,2023-09-23T12:11:36.000,06 QUEENS,4031737501,QUEENS,1025568,203636,ONLINE,Unspecified,QUEENS,40.725513985000454,-73.85093149470026,"{'latitude': '40.725513985000454', 'longitude': '-73.85093149470026', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903642,2023-09-23T11:20:27.000,2023-09-23T12:12:46.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11434,151-69 134 AVENUE,134 AVENUE,151 PLACE,CRANSTON STREET,151 PLACE,CRANSTON STREET,ADDRESS,JAMAICA,134 AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-23T12:12:51.000,12 QUEENS,4121290043,QUEENS,1043851,183034,PHONE,Unspecified,QUEENS,40.66886216915049,-73.7851519848955,"{'latitude': '40.66886216915049', 'longitude': '-73.7851519848955', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58905595,2023-09-23T11:20:00.000,2023-09-30T10:43:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10036,247 WEST   46 STREET,WEST   46 STREET,BROADWAY,8 AVE,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-30T10:43:00.000,05 MANHATTAN,1010187502,MANHATTAN,987970,215884,ONLINE,Unspecified,MANHATTAN,40.75922740367878,-73.98657206908341,"{'latitude': '40.75922740367878', 'longitude': '-73.98657206908341', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58907361,2023-09-23T11:20:00.000,2023-09-24T17:10:00.000,DOT,Department of Transportation,Street Light Condition,Lamppost Damaged,,10024,302 WEST   86 STREET,WEST   86 STREET,RIVERSIDE DR,WEST END AVE,,,ADDRESS,NEW YORK,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-24T17:10:00.000,07 MANHATTAN,1012470037,MANHATTAN,990316,226721,UNKNOWN,Unspecified,MANHATTAN,40.78897082923102,-73.9780940272649,"{'latitude': '40.78897082923102', 'longitude': '-73.9780940272649', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58905596,2023-09-23T11:20:00.000,2023-09-26T06:32:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10036,740 8 AVENUE,8 AVENUE,W 45 ST,W 46 ST,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-26T06:32:00.000,05 MANHATTAN,1010170001,MANHATTAN,987548,216000,ONLINE,Unspecified,MANHATTAN,40.75954596145767,-73.98809528819223,"{'latitude': '40.75954596145767', 'longitude': '-73.98809528819223', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58903726,2023-09-23T11:19:31.000,2023-09-23T12:11:39.000,NYPD,New York City Police Department,Animal-Abuse,Neglected,Residential Building/House,10027,430 WEST  125 STREET,WEST  125 STREET,MORNINGSIDE AVENUE,AMSTERDAM AVENUE,MORNINGSIDE AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,WEST  125 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T12:11:42.000,09 MANHATTAN,1019640001,MANHATTAN,996723,235054,ONLINE,Unspecified,MANHATTAN,40.81183591406579,-73.95494113468926,"{'latitude': '40.81183591406579', 'longitude': '-73.95494113468926', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58908095,2023-09-23T11:19:13.000,2023-09-25T19:59:48.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10454,418 EAST  138 STREET,EAST  138 STREET,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-25T00:00:00.000,01 BRONX,2022820013,BRONX,1005829,233934,ONLINE,Unspecified,BRONX,40.80874427696258,-73.92204921228635,"{'latitude': '40.80874427696258', 'longitude': '-73.92204921228635', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58904064,2023-09-23T11:18:59.000,2023-09-23T12:18:27.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,10301,30 DANIEL LOW TERRACE,DANIEL LOW TERRACE,BELMONT PLACE,FORT HILL CIRCLE,BELMONT PLACE,FORT HILL CIRCLE,ADDRESS,STATEN ISLAND,DANIEL LOW TERRACE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T12:18:32.000,01 STATEN ISLAND,5000280077,STATEN ISLAND,961530,173878,ONLINE,Unspecified,STATEN ISLAND,40.64390243266814,-74.08186971257727,"{'latitude': '40.64390243266814', 'longitude': '-74.08186971257727', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58908676,2023-09-23T11:18:36.000,2023-09-25T07:38:30.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10456,530 EAST  169 STREET,EAST  169 STREET,,,,,ADDRESS,BRONX,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-25T00:00:00.000,03 BRONX,2026100012,BRONX,1010629,242635,MOBILE,Unspecified,BRONX,40.83261302416413,-73.90467576630016,"{'latitude': '40.83261302416413', 'longitude': '-73.90467576630016', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58908932,2023-09-23T11:18:14.000,2023-09-28T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,"Building - Vacant, Open And Unguarded",,10303,276 PULASKI AVENUE,PULASKI AVENUE,,,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-28T00:00:00.000,01 STATEN ISLAND,5011550189,STATEN ISLAND,943253,169429,UNKNOWN,Unspecified,STATEN ISLAND,40.63162514927927,-74.14770229935289,"{'latitude': '40.63162514927927', 'longitude': '-74.14770229935289', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58908449,2023-09-23T11:18:00.000,2023-09-23T13:00:00.000,DOT,Department of Transportation,Traffic Signal Condition,Veh Signal Head,,11421,,,,,JAMAICA AVENUE,80 STREET,INTERSECTION,QUEENS,,Assigned,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-23T13:00:00.000,09 QUEENS,,QUEENS,1022478,191476,UNKNOWN,Unspecified,QUEENS,40.69215159985738,-73.8621487240167,"{'latitude': '40.69215159985738', 'longitude': '-73.8621487240167', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58909508,2023-09-23T11:18:00.000,2023-09-26T10:00:00.000,DOT,Department of Transportation,Traffic Signal Condition,Pedestrian Signal,,,,,,,LINDEN BLVD,VAN SINDEREN AVE,INTERSECTION,,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-26T10:00:00.000,Unspecified BROOKLYN,,BROOKLYN,,,UNKNOWN,Unspecified,BROOKLYN,,,,N/A,,,,,,,
58902996,2023-09-23T11:17:51.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11215,338A 22 STREET,22 STREET,6 AVENUE,7 AVENUE,6 AVENUE,7 AVENUE,ADDRESS,BROOKLYN,22 STREET,In Progress,,,07 BROOKLYN,3009000030,BROOKLYN,986911,179228,ONLINE,Unspecified,BROOKLYN,40.65861576116003,-73.99040918469801,"{'latitude': '40.65861576116003', 'longitude': '-73.99040918469801', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58904388,2023-09-23T11:17:51.000,2023-09-23T11:54:34.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11209,7116 RIDGE BOULEVARD,RIDGE BOULEVARD,71 STREET,72 STREET,71 STREET,72 STREET,ADDRESS,BROOKLYN,RIDGE BOULEVARD,Closed,The Police Department issued a summons in response to the complaint.,2023-09-23T11:54:36.000,10 BROOKLYN,3058890045,BROOKLYN,976079,170501,ONLINE,Unspecified,BROOKLYN,40.63465866308299,-74.02943946629897,"{'latitude': '40.63465866308299', 'longitude': '-74.02943946629897', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903715,2023-09-23T11:17:44.000,2023-09-23T11:51:36.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10002,107 RIVINGTON STREET,RIVINGTON STREET,LUDLOW STREET,ESSEX STREET,LUDLOW STREET,ESSEX STREET,ADDRESS,NEW YORK,RIVINGTON STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T11:51:40.000,03 MANHATTAN,1004100048,MANHATTAN,987570,201580,MOBILE,Unspecified,MANHATTAN,40.71996663529439,-73.98802299222844,"{'latitude': '40.71996663529439', 'longitude': '-73.98802299222844', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903724,2023-09-23T11:17:38.000,2023-09-23T13:19:08.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10473,455 EFFINGHAM AVENUE,EFFINGHAM AVENUE,ZEREGA AVENUE,LACOMBE AVENUE,ZEREGA AVENUE,LACOMBE AVENUE,ADDRESS,BRONX,EFFINGHAM AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T13:19:12.000,09 BRONX,2035120033,BRONX,1027068,236738,ONLINE,Unspecified,BRONX,40.81636305924945,-73.84530885454878,"{'latitude': '40.81636305924945', 'longitude': '-73.84530885454878', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58904748,2023-09-23T11:17:30.000,2023-09-23T18:45:21.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11379,61-31 65 STREET,65 STREET,ELIOT AVENUE,62 AVENUE,ELIOT AVENUE,62 AVENUE,ADDRESS,MIDDLE VILLAGE,65 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T18:45:24.000,05 QUEENS,4027670013,QUEENS,1012673,199951,MOBILE,Unspecified,QUEENS,40.71545038756269,-73.89747002950745,"{'latitude': '40.71545038756269', 'longitude': '-73.89747002950745', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58904706,2023-09-23T11:17:22.000,2023-09-23T11:52:12.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10002,125 RIVINGTON STREET,RIVINGTON STREET,ESSEX STREET,NORFOLK STREET,ESSEX STREET,NORFOLK STREET,ADDRESS,NEW YORK,RIVINGTON STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T11:52:15.000,03 MANHATTAN,1003530022,MANHATTAN,987827,201479,MOBILE,Unspecified,MANHATTAN,40.71968931443846,-73.9870959100734,"{'latitude': '40.71968931443846', 'longitude': '-73.9870959100734', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58906170,2023-09-23T11:17:00.000,2023-09-26T06:32:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10036,,,,,WEST 46 STREET,8 AVENUE,INTERSECTION,MANHATTAN,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-26T06:32:00.000,04 MANHATTAN,,MANHATTAN,987595,216089,ONLINE,Unspecified,MANHATTAN,40.75979022599973,-73.98792558913458,"{'latitude': '40.75979022599973', 'longitude': '-73.98792558913458', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58903319,2023-09-23T11:16:40.000,2023-09-25T06:27:36.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Alley,11104,45-32 40 STREET,40 STREET,QUEENS BOULEVARD,47 AVENUE,QUEENS BOULEVARD,47 AVENUE,ADDRESS,SUNNYSIDE,40 STREET,Closed,The Department of Sanitation investigated and found this complaint to be out of jurisdiction. The Department of Sanitation reviewed this and found it not to be meeting the criteria for a complaint or service request.,2023-09-25T06:27:36.000,02 QUEENS,4001940047,QUEENS,1005187,209961,ONLINE,Unspecified,QUEENS,40.74294626437699,-73.92444303216006,"{'latitude': '40.74294626437699', 'longitude': '-73.92444303216006', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903302,2023-09-23T11:16:25.000,2023-10-06T13:50:05.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,Street,11355,142-03 HOLLY AVENUE,HOLLY AVENUE,ROBINSON STREET,BOWNE STREET,ROBINSON STREET,BOWNE STREET,ADDRESS,FLUSHING,HOLLY AVENUE,Closed,The Department of Sanitation found an open service request already exists for the same location.,2023-09-25T06:10:37.000,07 QUEENS,4052020034,QUEENS,1034896,213260,ONLINE,Unspecified,QUEENS,40.75188093314889,-73.81720524718226,"{'latitude': '40.75188093314889', 'longitude': '-73.81720524718226', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58908117,2023-09-23T11:16:21.000,2023-09-25T20:13:39.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10026,117 WEST  116 STREET,WEST  116 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-25T00:00:00.000,10 MANHATTAN,1019010023,MANHATTAN,997968,231601,ONLINE,Unspecified,MANHATTAN,40.80235653871506,-73.95045061377425,"{'latitude': '40.80235653871506', 'longitude': '-73.95045061377425', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58907089,2023-09-23T11:16:21.000,2023-09-25T20:13:39.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10026,117 WEST  116 STREET,WEST  116 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-25T00:00:00.000,10 MANHATTAN,1019010023,MANHATTAN,997968,231601,ONLINE,Unspecified,MANHATTAN,40.80235653871506,-73.95045061377425,"{'latitude': '40.80235653871506', 'longitude': '-73.95045061377425', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58906504,2023-09-23T11:16:21.000,2023-09-25T20:13:39.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10026,117 WEST  116 STREET,WEST  116 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-25T00:00:00.000,10 MANHATTAN,1019010023,MANHATTAN,997968,231601,ONLINE,Unspecified,MANHATTAN,40.80235653871506,-73.95045061377425,"{'latitude': '40.80235653871506', 'longitude': '-73.95045061377425', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58909194,2023-09-23T11:16:21.000,2023-09-25T20:13:39.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10026,117 WEST  116 STREET,WEST  116 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-25T00:00:00.000,10 MANHATTAN,1019010023,MANHATTAN,997968,231601,ONLINE,Unspecified,MANHATTAN,40.80235653871506,-73.95045061377425,"{'latitude': '40.80235653871506', 'longitude': '-73.95045061377425', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58904713,2023-09-23T11:16:20.000,2023-09-23T12:10:57.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11233,MACDOUGAL STREET,MACDOUGAL STREET,MACDOUGAL STREET,SARATOGA AVENUE,MACDOUGAL STREET,SARATOGA AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T12:11:01.000,03 BROOKLYN,,BROOKLYN,1007399,186898,ONLINE,Unspecified,BROOKLYN,40.67963832991103,-73.91653972018123,"{'latitude': '40.67963832991103', 'longitude': '-73.91653972018123', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
