unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,facility_type,intersection_street_1,intersection_street_2,landmark,bridge_highway_name,bridge_highway_segment,road_ramp,bridge_highway_direction,taxi_pick_up_location,due_date,taxi_company_borough
58803701,2023-09-13T16:59:20.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10011,11 AVENUE,11 AVENUE,INTERSECTION,MANHATTAN,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-13T20:28:49.000,04 MANHATTAN,,MANHATTAN,982441,212359,PHONE,Unspecified,MANHATTAN,40.7495527717924,-74.00652892452882,"{'latitude': '40.7495527717924', 'longitude': '-74.00652892452882', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11 AVENUE,WEST   24 STREET,,11 AVENUE,WEST 24 STREET,,,,,,,,
58807446,2023-09-13T16:59:18.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Report,Driver Report - Non Passenger,,10468,UNIVERSITY AVENUE,UNIVERSITY AVENUE,INTERSECTION,,In Progress,,,07 BRONX,,BRONX,1011613,255632,PHONE,Unspecified,BRONX,40.86828292374187,-73.90106690225375,"{'latitude': '40.86828292374187', 'longitude': '-73.90106690225375', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",UNIVERSITY AVENUE,WEST KINGSBRIDGE ROAD,,UNIVERSITY AVENUE,WEST KINGSBRIDGE ROAD,,,,,,"UNIVERSITY AVENUE AND WEST KINGSBRIDGE ROAD, BRONX, NY, 1046",,
58807246,2023-09-13T16:59:18.000,2023-09-13T17:48:37.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10026,1821 ADAM CLAYTON POWELL JR BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,ADDRESS,NEW YORK,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T17:48:40.000,10 MANHATTAN,,MANHATTAN,996728,230710,MOBILE,Unspecified,MANHATTAN,40.799912825928956,-73.95493114606617,"{'latitude': '40.799912825928956', 'longitude': '-73.95493114606617', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CENTRAL PARK EXIT POWELL BLVD,WEST  111 STREET,,CENTRAL PARK EXIT POWELL BLVD,WEST  111 STREET,7 AVENUE,,,,,,,
58805069,2023-09-13T16:59:13.000,2023-09-14T05:31:51.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10468,2529B GRAND AVENUE,GRAND AVENUE,ADDRESS,BRONX,Closed,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,2023-09-14T05:31:55.000,07 BRONX,2032140149,BRONX,1011509,254517,MOBILE,Unspecified,BRONX,40.865222911401055,-73.90144745773902,"{'latitude': '40.865222911401055', 'longitude': '-73.90144745773902', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  190 STREET,WEST  192 STREET,,WEST  190 STREET,WEST  192 STREET,GRAND AVENUE,,,,,,,
58805990,2023-09-13T16:59:10.000,2023-09-13T17:01:01.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,158-33 78 AVENUE,78 AVENUE,ADDRESS,FRESH MEADOWS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T17:01:06.000,08 QUEENS,4068280015,QUEENS,1037047,202519,ONLINE,Unspecified,QUEENS,40.72238703289527,-73.8095260418184,"{'latitude': '40.72238703289527', 'longitude': '-73.8095260418184', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PARSONS BOULEVARD,160 STREET,,PARSONS BOULEVARD,160 STREET,78 AVENUE,,,,,,,
58807223,2023-09-13T16:59:07.000,2023-09-13T17:00:47.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,ADDRESS,FRESH MEADOWS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T17:00:59.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",78 AVENUE,78 ROAD,,78 AVENUE,78 ROAD,PARSONS BOULEVARD,,,,,,,
58808971,2023-09-13T16:59:04.000,2023-09-15T13:04:18.000,DSNY,Department of Sanitation,Missed Collection,Bulky Trash,Street,11416,95-23 97 STREET,97 STREET,ADDRESS,OZONE PARK,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-14T12:51:15.000,09 QUEENS,4090440033,QUEENS,1027128,189779,ONLINE,Unspecified,QUEENS,40.687472425730384,-73.84539152292156,"{'latitude': '40.687472425730384', 'longitude': '-73.84539152292156', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",95 AVENUE,97 AVENUE,,95 AVENUE,97 AVENUE,97 STREET,,,,,,,
58802514,2023-09-13T16:59:00.000,2023-09-16T06:27:01.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,10032,811 RIVERSIDE DRIVE,RIVERSIDE DRIVE,ADDRESS,NEW YORK,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-14T11:15:58.000,12 MANHATTAN,1021340165,MANHATTAN,999236,243528,ONLINE,Unspecified,MANHATTAN,40.835090731674164,-73.9458439677224,"{'latitude': '40.835090731674164', 'longitude': '-73.9458439677224', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  157 STREET,EDWARD M MORGAN PLACE,,WEST  157 STREET,EDWARD M MORGAN PLACE,RIVERSIDE DRIVE,,,,,,,
58809581,2023-09-13T16:58:59.000,2023-09-13T17:35:59.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10002,177 EAST HOUSTON STREET,EAST HOUSTON STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T17:36:02.000,03 MANHATTAN,1004170053,MANHATTAN,987519,202610,ONLINE,Unspecified,MANHATTAN,40.72279375562866,-73.98820647611608,"{'latitude': '40.72279375562866', 'longitude': '-73.98820647611608', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1 AVENUE,ORCHARD STREET,,1 AVENUE,ORCHARD STREET,EAST HOUSTON STREET,,,,,,,
58800842,2023-09-13T16:58:44.000,2023-09-13T17:42:50.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11212,47 DUMONT AVENUE,DUMONT AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T17:42:55.000,16 BROOKLYN,3035510049,BROOKLYN,1006945,180755,PHONE,Unspecified,BROOKLYN,40.662778353246146,-73.91819723138369,"{'latitude': '40.662778353246146', 'longitude': '-73.91819723138369', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HOWARD AVENUE,GRAFTON STREET,,HOWARD AVENUE,GRAFTON STREET,DUMONT AVENUE,,,,,,,
58800192,2023-09-13T16:58:42.000,2023-09-13T17:15:32.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11375,62 AVENUE,62 AVENUE,INTERSECTION,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T17:15:35.000,06 QUEENS,,QUEENS,1024736,207570,MOBILE,Unspecified,QUEENS,40.7363156833607,-73.85390953661874,"{'latitude': '40.7363156833607', 'longitude': '-73.85390953661874', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",62 AVENUE,YELLOWSTONE BOULEVARD,,62 AVENUE,YELLOWSTONE BOULEVARD,,,,,,,,
58806369,2023-09-13T16:58:18.000,2023-09-18T15:38:58.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11219,6824 FORT HAMILTON PARKWAY,FORT HAMILTON PARKWAY,ADDRESS,BROOKLYN,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-16T09:50:12.000,10 BROOKLYN,3057710020,BROOKLYN,981012,168443,MOBILE,Unspecified,BROOKLYN,40.62901306550571,-74.0116652706699,"{'latitude': '40.62901306550571', 'longitude': '-74.0116652706699', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",68 STREET,BAY RIDGE AVENUE,,68 STREET,BAY RIDGE AVENUE,FORT HAMILTON PARKWAY,,,,,,,
58802170,2023-09-13T16:58:13.000,2023-09-13T18:01:05.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11238,236 UNDERHILL AVENUE,UNDERHILL AVENUE,ADDRESS,BROOKLYN,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-13T18:01:10.000,08 BROOKLYN,3011720040,BROOKLYN,993328,184647,PHONE,Unspecified,BROOKLYN,40.67348545735556,-73.96727364351705,"{'latitude': '40.67348545735556', 'longitude': '-73.96727364351705', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LINCOLN PLACE,EASTERN PARKWAY,,LINCOLN PLACE,EASTERN PARKWAY,UNDERHILL AVENUE,,,,,,,
58800195,2023-09-13T16:57:36.000,2023-09-13T17:53:41.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11235,3030 EMMONS AVENUE,EMMONS AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T17:53:45.000,15 BROOKLYN,3088150042,BROOKLYN,1001503,152020,PHONE,Unspecified,BROOKLYN,40.58391909025041,-73.9378860294872,"{'latitude': '40.58391909025041', 'longitude': '-73.9378860294872', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LINCOLN TERRACE,LAKE AVENUE,,LINCOLN TERRACE,LAKE AVENUE,EMMONS AVENUE,,,,,,,
58805991,2023-09-13T16:57:24.000,2023-09-13T17:01:20.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,ADDRESS,FRESH MEADOWS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T17:01:24.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",78 AVENUE,78 ROAD,,78 AVENUE,78 ROAD,PARSONS BOULEVARD,,,,,,,
58804180,2023-09-13T16:57:15.000,2023-09-13T17:52:49.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,11249,BERRY STREET,BERRY STREET,INTERSECTION,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T17:52:52.000,01 BROOKLYN,,BROOKLYN,995284,200694,ONLINE,Unspecified,BROOKLYN,40.71752852039624,-73.96019594169576,"{'latitude': '40.71752852039624', 'longitude': '-73.96019594169576', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BERRY STREET,NORTH    5 STREET,,BERRY STREET,NORTH    5 STREET,,,,,,,,
58802113,2023-09-13T16:57:12.000,2023-09-13T16:59:53.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,ADDRESS,FRESH MEADOWS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T16:59:56.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",78 AVENUE,78 ROAD,,78 AVENUE,78 ROAD,PARSONS BOULEVARD,,,,,,,
58804844,2023-09-13T16:57:06.000,2023-09-13T16:57:06.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,10021,418 EAST   73 STREET,EAST   73 STREET,ADDRESS,NEW YORK,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-13T16:57:06.000,08 MANHATTAN,1014670037,MANHATTAN,996748,219161,PHONE,Unspecified,MANHATTAN,40.76821387183742,-73.95488039453872,"{'latitude': '40.76821387183742', 'longitude': '-73.95488039453872', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1 AVENUE,YORK AVENUE,,1 AVENUE,YORK AVENUE,EAST   73 STREET,,,,,,,
58803066,2023-09-13T16:57:05.000,2023-09-13T17:23:24.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10003,12 EAST    1 STREET,EAST    1 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T17:23:26.000,03 MANHATTAN,1004570028,MANHATTAN,986604,203258,ONLINE,Unspecified,MANHATTAN,40.724572649450316,-73.99150728166725,"{'latitude': '40.724572649450316', 'longitude': '-73.99150728166725', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EXTRA PLACE,2 AVENUE,,EXTRA PLACE,2 AVENUE,EAST    1 STREET,,,,,,,
58804689,2023-09-13T16:57:04.000,2023-09-13T17:01:39.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,ADDRESS,FRESH MEADOWS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T17:01:44.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",78 AVENUE,78 ROAD,,78 AVENUE,78 ROAD,PARSONS BOULEVARD,,,,,,,
58803387,2023-09-13T16:57:00.000,2023-09-13T18:30:00.000,DOT,Department of Transportation,Traffic Signal Condition,APS,,11230,,,INTERSECTION,BROOKLYN,Closed,"Service Request status for this request is available on the Department of Transportation's website. Please click the ""Learn More"" link below.",2023-09-13T18:30:00.000,12 BROOKLYN,,BROOKLYN,994044,166026,UNKNOWN,Unspecified,BROOKLYN,40.62237408582108,-73.96471948743533,"{'latitude': '40.62237408582108', 'longitude': '-73.96471948743533', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,N/A,AVENUE K,CONEY ISLAND AVENUE,,,,,,,,
58807224,2023-09-13T16:56:55.000,2023-09-13T16:58:16.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,ADDRESS,FRESH MEADOWS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T16:58:19.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",78 AVENUE,78 ROAD,,78 AVENUE,78 ROAD,PARSONS BOULEVARD,,,,,,,
58809341,2023-09-13T16:56:54.000,2023-09-13T18:46:39.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11218,557 MCDONALD AVENUE,MCDONALD AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T18:46:43.000,12 BROOKLYN,3053530054,BROOKLYN,990062,172682,MOBILE,Unspecified,BROOKLYN,40.64064690458578,-73.97905794498479,"{'latitude': '40.64064690458578', 'longitude': '-73.97905794498479', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CHURCH AVENUE,AVENUE C,,CHURCH AVENUE,AVENUE C,MCDONALD AVENUE,,,,,,,
58807124,2023-09-13T16:56:54.000,2023-09-22T13:51:04.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10031,518 WEST  139 STREET,WEST  139 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,09 MANHATTAN,1020700043,MANHATTAN,997767,238673,PHONE,Unspecified,MANHATTAN,40.821767516762144,-73.95116238375083,"{'latitude': '40.821767516762144', 'longitude': '-73.95116238375083', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58804605,2023-09-13T16:56:46.000,2023-10-19T12:45:31.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11216,709 DE KALB AVENUE,DE KALB AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-19T00:00:00.000,03 BROOKLYN,3017750064,BROOKLYN,998801,191332,ONLINE,Unspecified,BROOKLYN,40.691826952824165,-73.94752894626436,"{'latitude': '40.691826952824165', 'longitude': '-73.94752894626436', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58802167,2023-09-13T16:56:43.000,2023-09-13T18:13:22.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10305,446 DONGAN HILLS AVENUE,DONGAN HILLS AVENUE,ADDRESS,STATEN ISLAND,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T18:13:26.000,02 STATEN ISLAND,5037090006,STATEN ISLAND,959877,151132,MOBILE,Unspecified,STATEN ISLAND,40.581464990322885,-74.08774406196267,"{'latitude': '40.581464990322885', 'longitude': '-74.08774406196267', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NUGENT AVENUE,OLYMPIA BOULEVARD,,NUGENT AVENUE,OLYMPIA BOULEVARD,DONGAN HILLS AVENUE,,,,,,,
58800202,2023-09-13T16:55:56.000,2023-09-14T00:01:37.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11378,53-33 67 STREET,67 STREET,ADDRESS,MASPETH,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T00:01:41.000,05 QUEENS,4024040217,QUEENS,1012550,205281,MOBILE,Unspecified,QUEENS,40.73008033254018,-73.89789131365023,"{'latitude': '40.73008033254018', 'longitude': '-73.89789131365023', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DEAD END,53 DRIVE,,DEAD END,53 DRIVE,67 STREET,,,,,,,
