unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,taxi_pick_up_location,facility_type,due_date,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_company_borough,road_ramp,vehicle_type
58852973,2023-09-18T20:04:45.000,2023-09-19T00:30:03.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11378,60-11 60 STREET,60 STREET,ADDRESS,MASPETH,Closed,The Police Department issued a summons in response to the complaint.,2023-09-19T00:30:07.000,05 QUEENS,4027320001,QUEENS,1010281,200193,ONLINE,Unspecified,QUEENS,40.71612198058589,-73.90609772168389,"{'latitude': '40.71612198058589', 'longitude': '-73.90609772168389', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",60 AVENUE,60 ROAD,60 AVENUE,60 ROAD,60 STREET,,,,,,,,,
58847503,2023-09-18T20:04:39.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10022,404 EAST   51 STREET,EAST   51 STREET,ADDRESS,NEW YORK,In Progress,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",2023-11-27T11:41:03.000,06 MANHATTAN,1013627502,MANHATTAN,993839,214114,ONLINE,Unspecified,MANHATTAN,40.75436478813346,-73.96538950722356,"{'latitude': '40.75436478813346', 'longitude': '-73.96538950722356', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1 AVENUE,BEEKMAN PLACE,1 AVENUE,BEEKMAN PLACE,EAST   51 STREET,"404 EAST   51 STREET, MANHATTAN (NEW YORK), NY, 10022",,,,,,,,
58849380,2023-09-18T20:04:00.000,2023-09-19T00:10:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11206,,,INTERSECTION,BROOKLYN,Assigned,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-19T00:10:00.000,04 BROOKLYN,,BROOKLYN,1002212,193214,UNKNOWN,Unspecified,BROOKLYN,40.69698633989122,-73.93522383122014,"{'latitude': '40.69698633989122', 'longitude': '-73.93522383122014', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,BROADWAY,MYRTLE AVENUE,,,N/A,,,,,,,
58855037,2023-09-18T20:03:53.000,2023-10-19T09:18:47.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10003,311 EAST   11 STREET,EAST   11 STREET,ADDRESS,NEW YORK,Closed,The Taxi and Limousine Commission (TLC) reviewed your complaint. The driver or owner pled guilty to a violation and paid a fine. TLC has sent you a written confirmation of this outcome.,2023-10-19T09:18:51.000,03 MANHATTAN,1004537501,MANHATTAN,988286,205232,ONLINE,Unspecified,MANHATTAN,40.72999019102402,-73.98543780886182,"{'latitude': '40.72999019102402', 'longitude': '-73.98543780886182', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,EAST   11 STREET,"311 EAST   11 STREET, MANHATTAN (NEW YORK), NY, 10003",,,,,,,,
58846764,2023-09-18T20:03:26.000,2023-09-18T21:38:51.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11235,3090 VOORHIES AVENUE,VOORHIES AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T21:38:55.000,15 BROOKLYN,3088060150,BROOKLYN,1002867,153509,PHONE,Unspecified,BROOKLYN,40.588003338149825,-73.93297127873198,"{'latitude': '40.588003338149825', 'longitude': '-73.93297127873198', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRAGG STREET,KNAPP STREET,BRAGG STREET,KNAPP STREET,VOORHIES AVENUE,,,,,,,,,
58853575,2023-09-18T20:03:19.000,2023-09-18T20:07:18.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10003,311 EAST   11 STREET,EAST   11 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T20:07:21.000,03 MANHATTAN,1004537501,MANHATTAN,988286,205232,ONLINE,Unspecified,MANHATTAN,40.72999019102402,-73.98543780886182,"{'latitude': '40.72999019102402', 'longitude': '-73.98543780886182', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,EAST   11 STREET,,,,,,,,,
58846301,2023-09-18T20:02:56.000,2023-09-19T08:43:35.000,DOT,Department of Transportation,Outdoor Dining,Site Setup Condition,Street,10014,19 GREENWICH AVENUE,GREENWICH AVENUE,ADDRESS,NEW YORK,Closed,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer.""",2023-09-19T08:43:30.000,02 MANHATTAN,1006100054,MANHATTAN,984277,206886,ONLINE,Unspecified,MANHATTAN,40.734530935772995,-73.9999025753339,"{'latitude': '40.734530935772995', 'longitude': '-73.9999025753339', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CHRISTOPHER STREET,WEST   10 STREET,CHRISTOPHER STREET,WEST   10 STREET,GREENWICH AVENUE,,,,,,,,,
58852070,2023-09-18T20:02:46.000,2023-09-19T14:55:02.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10468,2554 CRESTON AVENUE,CRESTON AVENUE,ADDRESS,BRONX,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-19T00:00:00.000,07 BRONX,2031670040,BRONX,1012712,254164,PHONE,Unspecified,BRONX,40.86425023724,-73.89709961904595,"{'latitude': '40.86425023724', 'longitude': '-73.89709961904595', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58852975,2023-09-18T20:02:45.000,2023-09-18T22:10:10.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11434,129-26 154 STREET,154 STREET,ADDRESS,JAMAICA,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T22:10:14.000,12 QUEENS,4122580047,QUEENS,1044038,184694,PHONE,Unspecified,QUEENS,40.67341722288805,-73.78446317157886,"{'latitude': '40.67341722288805', 'longitude': '-73.78446317157886', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",129 AVENUE,132 AVENUE,129 AVENUE,132 AVENUE,154 STREET,,,,,,,,,
58854434,2023-09-18T20:02:45.000,2023-09-18T20:17:16.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10002,57 PITT STREET,PITT STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T20:17:20.000,03 MANHATTAN,1003430065,MANHATTAN,989016,200763,ONLINE,Unspecified,MANHATTAN,40.71772350595003,-73.98280707888735,"{'latitude': '40.71772350595003', 'longitude': '-73.98280707888735', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DELANCEY STREET,RIVINGTON STREET,DELANCEY STREET,RIVINGTON STREET,PITT STREET,,,,,,,,,
58854654,2023-09-18T20:02:40.000,2023-09-27T20:39:40.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10027,504 WEST  126 STREET,WEST  126 STREET,ADDRESS,NEW YORK,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-27T00:00:00.000,09 MANHATTAN,1019820031,MANHATTAN,996437,236002,ONLINE,Unspecified,MANHATTAN,40.814438308548404,-73.95597259174166,"{'latitude': '40.814438308548404', 'longitude': '-73.95597259174166', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58851329,2023-09-18T20:02:33.000,2023-11-09T12:20:28.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10003,89 EAST    4 STREET,EAST    4 STREET,ADDRESS,NEW YORK,Closed,The Taxi and Limousine Commission (TLC) reviewed your complaint. The driver or owner pled guilty to a violation and paid a fine. TLC has sent you a written confirmation of this outcome.,2023-11-09T12:20:31.000,03 MANHATTAN,1004600042,MANHATTAN,987093,203899,ONLINE,Unspecified,MANHATTAN,40.72633189509337,-73.98974280559445,"{'latitude': '40.72633189509337', 'longitude': '-73.98974280559445', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BOWERY,2 AVENUE,BOWERY,2 AVENUE,EAST    4 STREET,"89 EAST    4 STREET, MANHATTAN (NEW YORK), NY, 10003",,,,,,,,
58846821,2023-09-18T20:02:05.000,2023-09-18T20:58:30.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,Residential Building/House,10028,1587 2 AVENUE,2 AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T20:58:34.000,08 MANHATTAN,1015280023,MANHATTAN,997140,221830,ONLINE,Unspecified,MANHATTAN,40.775539015943345,-73.9534600982711,"{'latitude': '40.775539015943345', 'longitude': '-73.9534600982711', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   82 STREET,EAST   83 STREET,EAST   82 STREET,EAST   83 STREET,2 AVENUE,,,,,,,,,
58845683,2023-09-18T20:01:53.000,2023-09-18T20:17:02.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10011,305 WEST   18 STREET,WEST   18 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T20:17:05.000,04 MANHATTAN,1007427501,MANHATTAN,983916,209780,MOBILE,Unspecified,MANHATTAN,40.74247424223037,-74.00120532288953,"{'latitude': '40.74247424223037', 'longitude': '-74.00120532288953', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,WEST   18 STREET,,,,,,,,,
58848811,2023-09-18T20:01:44.000,2023-10-17T09:11:16.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10003,86 2 AVENUE,2 AVENUE,ADDRESS,NEW YORK,Closed,The Taxi and Limousine Commission (TLC) reviewed your complaint. The driver or owner pled guilty to a violation and paid a fine. TLC has sent you a written confirmation of this outcome.,2023-10-17T09:11:20.000,03 MANHATTAN,1004460008,MANHATTAN,987287,204028,ONLINE,Unspecified,MANHATTAN,40.72668590422661,-73.98904281924007,"{'latitude': '40.72668590422661', 'longitude': '-73.98904281924007', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST    4 STREET,EAST    5 STREET,EAST    4 STREET,EAST    5 STREET,2 AVENUE,"86 2 AVENUE, MANHATTAN (NEW YORK), NY, 10003",,,,,,,,
58854165,2023-09-18T20:01:42.000,2023-09-18T20:43:55.000,NYPD,New York City Police Department,Illegal Parking,Detached Trailer,Street/Sidewalk,11101,10-43 48 AVENUE,48 AVENUE,ADDRESS,LONG ISLAND CITY,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T20:43:59.000,02 QUEENS,4000450019,QUEENS,997391,210308,ONLINE,Unspecified,QUEENS,40.74391371321452,-73.95257637399168,"{'latitude': '40.74391371321452', 'longitude': '-73.95257637399168', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",VERNON BOULEVARD,11 STREET,VERNON BOULEVARD,11 STREET,48 AVENUE,,,,,,,,,
58848198,2023-09-18T20:01:30.000,2023-09-18T20:17:15.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10011,306 WEST   18 STREET,WEST   18 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T20:17:19.000,04 MANHATTAN,1007410039,MANHATTAN,983902,209781,ONLINE,Unspecified,MANHATTAN,40.742476986441154,-74.00125584545762,"{'latitude': '40.742476986441154', 'longitude': '-74.00125584545762', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,WEST   18 STREET,,,,,,,,,
58847437,2023-09-18T20:01:22.000,2023-09-21T16:12:30.000,DOT,Department of Transportation,Sidewalk Condition,Pedestrian Ramp Defective,Sidewalk,11214,20 AVENUE,20 AVENUE,INTERSECTION,,Closed,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",2023-09-21T16:12:33.000,11 BROOKLYN,,BROOKLYN,985232,160178,ONLINE,Unspecified,BROOKLYN,40.606327893048274,-73.99646343318273,"{'latitude': '40.606327893048274', 'longitude': '-73.99646343318273', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20 AVENUE,83 STREET,20 AVENUE,83 STREET,,,,,,,,,,
58855128,2023-09-18T20:01:12.000,2023-09-20T14:13:41.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,Street,11219,5218 14 AVENUE,14 AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Sanitation collected the requested items.,2023-09-20T04:34:00.000,12 BROOKLYN,3056630041,BROOKLYN,986517,169482,ONLINE,Unspecified,BROOKLYN,40.63186520276902,-73.99183252045542,"{'latitude': '40.63186520276902', 'longitude': '-73.99183252045542', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",52 STREET,53 STREET,52 STREET,53 STREET,14 AVENUE,,,,,,,,,
58846255,2023-09-18T20:00:56.000,2023-11-02T11:37:20.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10012,20 EAST    4 STREET,EAST    4 STREET,ADDRESS,NEW YORK,Closed,A hearing was scheduled at the OATH/Taxi and Limousine Tribunal.,2023-11-02T11:37:24.000,02 MANHATTAN,1005317501,MANHATTAN,986102,204486,ONLINE,Unspecified,MANHATTAN,40.72794333012703,-73.99331805016843,"{'latitude': '40.72794333012703', 'longitude': '-73.99331805016843', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROADWAY,LAFAYETTE STREET,BROADWAY,LAFAYETTE STREET,EAST    4 STREET,"20 EAST    4 STREET, MANHATTAN (NEW YORK), NY, 10012",,,,,,,,
58851681,2023-09-18T20:00:37.000,2023-09-18T20:06:52.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11231,191 UNION STREET,UNION STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T20:06:55.000,06 BROOKLYN,3003370027,BROOKLYN,984166,188346,ONLINE,Unspecified,BROOKLYN,40.68364302931577,-74.00030286766025,"{'latitude': '40.68364302931577', 'longitude': '-74.00030286766025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HICKS STREET,HENRY STREET,HICKS STREET,HENRY STREET,UNION STREET,,,,,,,,,
58848748,2023-09-18T20:00:31.000,2023-09-28T15:06:12.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,10462,1962 BENEDICT AVENUE,BENEDICT AVENUE,ADDRESS,BRONX,Closed,The Department of Transportation requires 30 days to respond to this type of complaint. Please note your Service Request number for future reference.,2023-09-28T15:06:16.000,09 BRONX,,BRONX,1023242,243222,PHONE,Unspecified,BRONX,40.834177488648415,-73.85909356723224,"{'latitude': '40.834177488648415', 'longitude': '-73.85909356723224', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",METROPOLITAN AVENUE,PUGSLEY AVENUE,METROPOLITAN AVENUE,PUGSLEY AVENUE,BENEDICT AVENUE,,,,,,,,,
58851389,2023-09-18T20:00:20.000,2023-09-23T13:34:43.000,DSNY,Department of Sanitation,Abandoned Bike,Chained to Public Property,Street,11225,21 LINCOLN ROAD,LINCOLN ROAD,ADDRESS,BROOKLYN,Closed,The Department of Sanitation investigated and found that the bike did not meet the criteria to be classified as derelict.,2023-09-19T13:34:20.000,09 BROOKLYN,3050240037,BROOKLYN,994744,179969,ONLINE,Unspecified,BROOKLYN,40.66064382427362,-73.96217621999888,"{'latitude': '40.66064382427362', 'longitude': '-73.96217621999888', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST LAKE DRIVE,BRIGHTON LINE,EAST LAKE DRIVE,BRIGHTON LINE,LINCOLN ROAD,,,,,,,,,
58845988,2023-09-18T20:00:19.000,2023-09-18T20:02:04.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10012,20 EAST    4 STREET,EAST    4 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T20:02:08.000,02 MANHATTAN,1005317501,MANHATTAN,986102,204486,ONLINE,Unspecified,MANHATTAN,40.72794333012703,-73.99331805016843,"{'latitude': '40.72794333012703', 'longitude': '-73.99331805016843', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROADWAY,LAFAYETTE STREET,BROADWAY,LAFAYETTE STREET,EAST    4 STREET,,,,,,,,,
58852063,2023-09-18T20:00:19.000,2023-10-18T17:38:49.000,HPD,Department of Housing Preservation and Development,GENERAL,COOKING GAS,RESIDENTIAL BUILDING,10452,1240 WALTON AVENUE,WALTON AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-18T00:00:00.000,04 BRONX,2024650025,BRONX,1006709,243821,PHONE,Unspecified,BRONX,40.83587908905498,-73.91883725890963,"{'latitude': '40.83587908905498', 'longitude': '-73.91883725890963', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58845285,2023-09-18T20:00:08.000,2023-09-18T20:59:56.000,NYPD,New York City Police Department,Urinating in Public,N/A,Residential Building/House,11368,37-60 104 STREET,104 STREET,ADDRESS,CORONA,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T20:59:59.000,03 QUEENS,4017690036,QUEENS,1022261,213281,PHONE,Unspecified,QUEENS,40.752001914312274,-73.86280808423402,"{'latitude': '40.752001914312274', 'longitude': '-73.86280808423402', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",37 DRIVE,38 AVENUE,37 DRIVE,38 AVENUE,104 STREET,,,,,,,,,
