unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,intersection_street_1,intersection_street_2,landmark,taxi_pick_up_location,due_date,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp,vehicle_type,taxi_company_borough
58791184,2023-09-12T12:00:00.000,2023-09-14T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11234,3124 AVENUE R,AVENUE R,EAST 31 STREET,EAST 32 STREET,ADDRESS,BROOKLYN,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-14T12:00:00.000,18 BROOKLYN,3084750045,BROOKLYN,1001369,161823,PHONE,Unspecified,BROOKLYN,40.61082659870468,-73.9383436128247,"{'latitude': '40.61082659870468', 'longitude': '-73.9383436128247', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58796904,2023-09-12T12:00:00.000,2023-09-13T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,,,,,,INTERSECTION,,Closed,The vehicle you reported exceeds the monetary value eligible for collection as junk. The Department of Sanitation has forwarded the request to the NYPD for further action.,2023-09-13T12:00:00.000,03 QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,24 AVENUE,24 AVENUE,,,,,,,,,
58794061,2023-09-12T12:00:00.000,2023-09-13T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10017,44 EAST   46 STREET,EAST   46 STREET,MADISON AVENUE,VANDERBILT AVENUE,ADDRESS,NEW YORK,Closed,The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,2023-09-13T12:00:00.000,05 MANHATTAN,1012810021,MANHATTAN,990630,214402,PHONE,Unspecified,MANHATTAN,40.755158172663464,-73.97697178321688,"{'latitude': '40.755158172663464', 'longitude': '-73.97697178321688', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58795466,2023-09-12T12:00:00.000,2023-09-13T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11361,35-31 214 PLACE,214 PLACE,35 AVENUE,36 AVENUE,ADDRESS,BAYSIDE,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-13T12:00:00.000,11 QUEENS,4061750028,QUEENS,1047694,219580,PHONE,Unspecified,QUEENS,40.769145088992836,-73.77095443986344,"{'latitude': '40.769145088992836', 'longitude': '-73.77095443986344', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58799776,2023-09-12T12:00:00.000,2023-09-14T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10467,3424 DUNCOMB AVENUE,DUNCOMB AVENUE,BRONX BOULEVARD,BARKER AVENUE,ADDRESS,BRONX,Closed,The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,2023-09-14T12:00:00.000,12 BRONX,2046260012,BRONX,1020293,258449,PHONE,Unspecified,BRONX,40.87598354173917,-73.86966856037282,"{'latitude': '40.87598354173917', 'longitude': '-73.86966856037282', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58794073,2023-09-12T12:00:00.000,2023-09-14T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,,,,,,INTERSECTION,,Closed,The vehicle you reported exceeds the monetary value eligible for collection as junk. The Department of Sanitation has forwarded the request to the NYPD for further action.,2023-09-14T12:00:00.000,12 MANHATTAN,,MANHATTAN,,,PHONE,Unspecified,MANHATTAN,,,,,ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,,,,,,,,,
58799774,2023-09-12T12:00:00.000,2023-09-13T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,,,,,,INTERSECTION,,Closed,DSNY already has a request to investigate this reportedly abandoned vehicle and cannot open multiple service requests for the same vehicle at once. Your request is being closed while we action the prior report.,2023-09-13T12:00:00.000,09 BRONX,,BRONX,,,PHONE,Unspecified,BRONX,,,,,CASTLEHILL AVENUE,CASTLEHILL AVENUE,,,,,,,,,
58799773,2023-09-12T12:00:00.000,2023-09-13T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10128,143 EAST   87 STREET,EAST   87 STREET,PARK AVENUE,LEXINGTON AVENUE,ADDRESS,NEW YORK,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-13T12:00:00.000,08 MANHATTAN,,MANHATTAN,996612,223563,PHONE,Unspecified,MANHATTAN,40.780296397629556,-73.95536327633728,"{'latitude': '40.780296397629556', 'longitude': '-73.95536327633728', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58796901,2023-09-12T12:00:00.000,2023-09-13T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11203,186 EAST   39 STREET,EAST   39 STREET,LINDEN BOULEVARD,CHURCH AVENUE,ADDRESS,BROOKLYN,Closed,The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,2023-09-13T12:00:00.000,17 BROOKLYN,3048750012,BROOKLYN,1000588,177057,PHONE,Unspecified,BROOKLYN,40.65264216964906,-73.94111960853155,"{'latitude': '40.65264216964906', 'longitude': '-73.94111960853155', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58791172,2023-09-12T12:00:00.000,2023-09-13T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11232,97 19 STREET,19 STREET,DEAD END,3 AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-13T12:00:00.000,07 BROOKLYN,3006320001,BROOKLYN,984997,181749,PHONE,Unspecified,BROOKLYN,40.66553571755384,-73.99730737231428,"{'latitude': '40.66553571755384', 'longitude': '-73.99730737231428', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58799771,2023-09-12T12:00:00.000,2023-09-16T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10461,2800 WILKINSON AVENUE,WILKINSON AVENUE,HUTCHINSON RIVER PARKWAY EAST,MULFORD AVENUE,ADDRESS,BRONX,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-16T12:00:00.000,10 BRONX,2042300015,BRONX,1029779,249708,PHONE,Unspecified,BRONX,40.85194834895895,-73.83542665187184,"{'latitude': '40.85194834895895', 'longitude': '-73.83542665187184', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58799767,2023-09-12T12:00:00.000,2023-09-13T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10458,2745 DECATUR AVENUE,DECATUR AVENUE,DECATUR AVENUE,,ADDRESS,BRONX,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-13T12:00:00.000,07 BRONX,,BRONX,1015198,254672,PHONE,Unspecified,BRONX,40.86563617673863,-73.88810949711909,"{'latitude': '40.86563617673863', 'longitude': '-73.88810949711909', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58796908,2023-09-12T12:00:00.000,2023-09-13T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11228,1217 83 STREET,83 STREET,12 AVENUE,13 AVENUE,ADDRESS,BROOKLYN,Closed,The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,2023-09-13T12:00:00.000,10 BROOKLYN,3063020071,BROOKLYN,980435,163983,PHONE,Unspecified,BROOKLYN,40.616771068105955,-74.01374145953137,"{'latitude': '40.616771068105955', 'longitude': '-74.01374145953137', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58788381,2023-09-12T12:00:00.000,2023-09-18T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11213,712 CROWN STREET,CROWN STREET,SCHENECTADY AVENUE,UTICA AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-18T12:00:00.000,09 BROOKLYN,3014190006,BROOKLYN,1002613,181687,PHONE,Unspecified,BROOKLYN,40.665346530124594,-73.93380912094888,"{'latitude': '40.665346530124594', 'longitude': '-73.93380912094888', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DSNY Garage,,,,,,,,,,,
58789745,2023-09-12T12:00:00.000,2023-09-16T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10461,2615 ROBERTS AVENUE,ROBERTS AVENUE,WILLIAMSBRIDGE ROAD,BLONDELL AVENUE,ADDRESS,BRONX,Closed,The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,2023-09-16T12:00:00.000,10 BRONX,2040740011,BRONX,1027534,246268,PHONE,Unspecified,BRONX,40.84251786848808,-73.84356382578513,"{'latitude': '40.84251786848808', 'longitude': '-73.84356382578513', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58792617,2023-09-12T12:00:00.000,2023-09-14T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11238,545 PROSPECT PLACE,PROSPECT PLACE,CLASSON AVENUE,FRANKLIN AVENUE SHUTTLE LINE,ADDRESS,BROOKLYN,Closed,The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,2023-09-14T12:00:00.000,08 BROOKLYN,3011560080,BROOKLYN,995761,185382,PHONE,Unspecified,BROOKLYN,40.6755000375337,-73.95850137979879,"{'latitude': '40.6755000375337', 'longitude': '-73.95850137979879', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DSNY Garage,,,,,,,,,,,
58792619,2023-09-12T12:00:00.000,2023-09-14T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10467,3424 DUNCOMB AVENUE,DUNCOMB AVENUE,BRONX BOULEVARD,BARKER AVENUE,ADDRESS,BRONX,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-14T12:00:00.000,12 BRONX,2046260012,BRONX,1020293,258449,PHONE,Unspecified,BRONX,40.87598354173917,-73.86966856037282,"{'latitude': '40.87598354173917', 'longitude': '-73.86966856037282', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58791189,2023-09-12T12:00:00.000,2023-09-16T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10461,2 MARVIN PLACE,MARVIN PLACE,ST RAYMOND AVENUE,DEAD END,ADDRESS,BRONX,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-16T12:00:00.000,10 BRONX,2040000140,BRONX,1026448,245838,PHONE,Unspecified,BRONX,40.84134290227608,-73.84749152312054,"{'latitude': '40.84134290227608', 'longitude': '-73.84749152312054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58792629,2023-09-12T12:00:00.000,2023-09-13T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11237,450 HARMAN STREET,HARMAN STREET,WYCKOFF AVENUE,ST NICHOLAS AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-13T12:00:00.000,04 BROOKLYN,3032910018,BROOKLYN,1007658,195490,PHONE,Unspecified,BROOKLYN,40.703220695646905,-73.91557607975425,"{'latitude': '40.703220695646905', 'longitude': '-73.91557607975425', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58792622,2023-09-12T12:00:00.000,2023-09-14T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11691,131 BEACH   19 STREET,BEACH   19 STREET,BOARDWALK,SEAGIRT BOULEVARD,ADDRESS,FAR ROCKAWAY,Closed,The Department of Sanitation (DSNY) tagged the vehicle to confirm it was abandoned. The owner then claimed the vehicle. DSNY closed your Service Request. No further action will be taken.,2023-09-14T12:00:00.000,14 QUEENS,4158100055,QUEENS,1052790,155696,PHONE,Unspecified,QUEENS,40.59376075243062,-73.7532067304345,"{'latitude': '40.59376075243062', 'longitude': '-73.7532067304345', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58789742,2023-09-12T12:00:00.000,2023-09-12T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10460,349 BRONX PARK AVENUE,BRONX PARK AVENUE,EAST 177 STREET,WYATT STREET,ADDRESS,BRONX,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-12T12:00:00.000,06 BRONX,2039060022,BRONX,1018445,244847,PHONE,Unspecified,BRONX,40.83865751509837,-73.87642030527945,"{'latitude': '40.83865751509837', 'longitude': '-73.87642030527945', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58795446,2023-09-12T12:00:00.000,2023-09-12T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11420,149-41 121 STREET,121 STREET,149 AVENUE,150 AVENUE,ADDRESS,SOUTH OZONE PARK,Closed,The Department of Sanitation does NOT have jurisdiction over vehicles (abandoned or otherwise) that have license plates affixed to them. Your request will be referred to the NYPD for further action.,2023-09-12T12:00:00.000,10 QUEENS,4118220016,QUEENS,1034235,182552,PHONE,Unspecified,QUEENS,40.66759870265745,-73.81981893903286,"{'latitude': '40.66759870265745', 'longitude': '-73.81981893903286', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58795448,2023-09-12T12:00:00.000,2023-09-13T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11366,158-50 75 AVENUE,75 AVENUE,PARSONS BOULEVARD,160 STREET,ADDRESS,FRESH MEADOWS,Closed,DSNY already has a request to investigate this reportedly abandoned vehicle and cannot open multiple service requests for the same vehicle at once. Your request is being closed while we action the prior report.,2023-09-13T12:00:00.000,08 QUEENS,4068230024,QUEENS,1037001,204052,PHONE,Unspecified,QUEENS,40.7265950105624,-73.80967997789038,"{'latitude': '40.7265950105624', 'longitude': '-73.80967997789038', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58792618,2023-09-12T12:00:00.000,2023-09-14T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11211,131 MASPETH AVENUE,MASPETH AVENUE,DEBEVOISE AVENUE,MORGAN AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Sanitation does NOT have jurisdiction over vehicles (abandoned or otherwise) that have license plates affixed to them. Your request will be referred to the NYPD for further action.,2023-09-14T12:00:00.000,01 BROOKLYN,3028670122,BROOKLYN,1001565,200310,PHONE,Unspecified,BROOKLYN,40.71646446933462,-73.93753885251238,"{'latitude': '40.71646446933462', 'longitude': '-73.93753885251238', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58796900,2023-09-12T12:00:00.000,2023-09-14T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11354,144-49 27 AVENUE,27 AVENUE,PARSONS BOULEVARD,146 STREET,ADDRESS,FLUSHING,Closed,"The Department of Sanitation (DSNY) tagged the vehicle to confirm it was abandoned. When DSNY returned, the vehicle wasn't in the same exact location. This indicated that the vehicle wasn't abandoned. DSNY closed your Service Request. No further action will be taken.",2023-09-14T12:00:00.000,07 QUEENS,4047810060,QUEENS,1032951,221236,PHONE,Unspecified,QUEENS,40.77378388188458,-73.82416746063038,"{'latitude': '40.77378388188458', 'longitude': '-73.82416746063038', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58797565,2023-09-12T12:00:00.000,2023-09-12T12:20:00.000,DOT,Department of Transportation,Traffic Signal Condition,Base Door,,11377,,,,,INTERSECTION,QUEENS,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-12T12:20:00.000,02 QUEENS,,QUEENS,1012289,212073,UNKNOWN,Unspecified,QUEENS,40.74872350549879,-73.89880471164801,"{'latitude': '40.74872350549879', 'longitude': '-73.89880471164801', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,37 AVENUE,64 STREET,,,,,,,,,
58795463,2023-09-12T12:00:00.000,2023-09-13T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10468,2322 LORING PLACE NORTH,LORING PLACE NORTH,WEST 183 STREET,WEST FORDHAM ROAD,ADDRESS,BRONX,Closed,The vehicle you reported exceeds the monetary value eligible for collection as junk. The Department of Sanitation has forwarded the request to the NYPD for further action.,2023-09-13T12:00:00.000,07 BRONX,2032250104,BRONX,1009676,253383,PHONE,Unspecified,BRONX,40.8621158960497,-73.90807880693437,"{'latitude': '40.8621158960497', 'longitude': '-73.90807880693437', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58796895,2023-09-12T12:00:00.000,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11239,11629 SEAVIEW AVENUE,SEAVIEW AVENUE,ERSKINE STREET,FOUNTAIN AVENUE,ADDRESS,BROOKLYN,Closed,The vehicle you reported exceeds the monetary value eligible for collection as junk. The Department of Sanitation has forwarded the request to the NYPD for further action.,2023-09-15T12:00:00.000,05 BROOKLYN,3045860501,BROOKLYN,1021739,177586,PHONE,Unspecified,BROOKLYN,40.654029875415695,-73.8648908299817,"{'latitude': '40.654029875415695', 'longitude': '-73.8648908299817', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DSNY Garage,,,,,,,,,,,
58799759,2023-09-12T12:00:00.000,2023-09-13T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11205,81 HALL STREET,HALL STREET,PARK AVENUE,MYRTLE AVENUE,ADDRESS,BROOKLYN,Closed,The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,2023-09-13T12:00:00.000,02 BROOKLYN,3018910027,BROOKLYN,993615,192515,PHONE,Unspecified,BROOKLYN,40.69508102087495,-73.96622806788744,"{'latitude': '40.69508102087495', 'longitude': '-73.96622806788744', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DSNY Garage,,,,,,,,,,,
