unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_pick_up_location,vehicle_type,due_date,taxi_company_borough
58833194,2023-09-16T15:07:54.000,2023-09-23T00:00:00.000,DOB,Department of Buildings,Emergency Response Team (ERT),After Hours Work - Illegal,,10075,508 EAST   78 STREET,EAST   78 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-23T00:00:00.000,08 MANHATTAN,1014890037,MANHATTAN,998005,219977,UNKNOWN,Unspecified,MANHATTAN,40.77045171277939,-73.95034077183797,"{'latitude': '40.77045171277939', 'longitude': '-73.95034077183797', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,,
58827031,2023-09-16T15:07:50.000,2023-09-16T15:16:51.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10026,2162 FREDERICK DOUGLASS BOULEVARD,FREDERICK DOUGLASS BOULEVARD,WEST  116 STREET,WEST  117 STREET,WEST  116 STREET,WEST  117 STREET,ADDRESS,NEW YORK,8 AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T15:16:53.000,10 MANHATTAN,1019220061,MANHATTAN,996693,232503,MOBILE,Unspecified,MANHATTAN,40.80483416819229,-73.95505423848033,"{'latitude': '40.80483416819229', 'longitude': '-73.95505423848033', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58834418,2023-09-16T15:07:44.000,2023-09-16T17:18:21.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11201,90 SANDS STREET,SANDS STREET,PEARL STREET,JAY STREET,PEARL STREET,JAY STREET,ADDRESS,BROOKLYN,SANDS STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-16T17:18:25.000,02 BROOKLYN,3000870009,BROOKLYN,987794,194331,MOBILE,Unspecified,BROOKLYN,40.70006976346633,-73.9872187206513,"{'latitude': '40.70006976346633', 'longitude': '-73.9872187206513', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58835990,2023-09-16T15:07:44.000,2023-09-16T16:25:56.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11419,104-64 128 STREET,128 STREET,LIBERTY AVENUE,107 AVENUE,LIBERTY AVENUE,107 AVENUE,ADDRESS,SOUTH RICHMOND HILL,128 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T16:25:59.000,10 QUEENS,4095810038,QUEENS,1035040,190188,ONLINE,Unspecified,QUEENS,40.68855316839335,-73.81685961403421,"{'latitude': '40.68855316839335', 'longitude': '-73.81685961403421', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58830696,2023-09-16T15:07:29.000,2023-09-16T15:29:48.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11226,957 FLATBUSH AVENUE,FLATBUSH AVENUE,SNYDER AVENUE,ALBEMARLE ROAD,SNYDER AVENUE,ALBEMARLE ROAD,ADDRESS,BROOKLYN,FLATBUSH AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T15:29:51.000,14 BROOKLYN,3051090007,BROOKLYN,995849,175434,ONLINE,Unspecified,BROOKLYN,40.64819486298503,-73.95820124177172,"{'latitude': '40.64819486298503', 'longitude': '-73.95820124177172', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58830449,2023-09-16T15:07:27.000,2023-09-16T15:43:23.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,,,,,,,,,,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-16T15:43:29.000,0 Unspecified,,Unspecified,1004705,,PHONE,Unspecified,Unspecified,,,,,,,,,,,,
58834229,2023-09-16T15:07:22.000,2023-09-16T15:35:04.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,,,,,,,,,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T15:35:09.000,0 Unspecified,,Unspecified,996134,,MOBILE,Unspecified,Unspecified,,,,,,,,,,,,
58827496,2023-09-16T15:06:58.000,2023-09-20T09:49:52.000,DSNY,Department of Sanitation,Abandoned Bike,Chained to Public Property,Street,11225,225 STERLING STREET,STERLING STREET,ROGERS AVENUE,NOSTRAND AVENUE,ROGERS AVENUE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,STERLING STREET,Closed,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-20T09:49:52.000,09 BROOKLYN,3013150001,BROOKLYN,997231,180825,ONLINE,Unspecified,BROOKLYN,40.662990058107276,-73.95321061882773,"{'latitude': '40.662990058107276', 'longitude': '-73.95321061882773', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58828660,2023-09-16T15:06:49.000,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,10021,1431 1 AVENUE,1 AVENUE,EAST   74 STREET,EAST   75 STREET,EAST   74 STREET,EAST   75 STREET,ADDRESS,NEW YORK,1 AVENUE,In Progress,,,08 MANHATTAN,1014490024,MANHATTAN,996785,219643,ONLINE,Unspecified,MANHATTAN,40.769536784001325,-73.95474592020076,"{'latitude': '40.769536784001325', 'longitude': '-73.95474592020076', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58835108,2023-09-16T15:06:32.000,2023-09-18T07:37:40.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10451,840 GRAND CONCOURSE,GRAND CONCOURSE,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-18T00:00:00.000,04 BRONX,2024590001,BRONX,1005518,240192,PHONE,Unspecified,BRONX,40.825921477622344,-73.92315281912491,"{'latitude': '40.825921477622344', 'longitude': '-73.92315281912491', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58830496,2023-09-16T15:06:32.000,2023-09-16T16:19:15.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,,,,,,,,,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-16T16:19:19.000,0 Unspecified,,Unspecified,991540,156440,PHONE,Unspecified,Unspecified,40.59606489796886,-73.9737498881676,"{'latitude': '40.59606489796886', 'longitude': '-73.9737498881676', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58834093,2023-09-16T15:06:30.000,2023-09-20T15:11:02.000,DOT,Department of Transportation,Street Sign - Dangling,Other/Unknown,Street,,,,,,,,,,,Closed,The Department of Transportation has completed the request or corrected the condition.,2023-09-20T15:11:04.000,0 Unspecified,,Unspecified,1006652,207204,PHONE,Unspecified,Unspecified,40.73537539690897,-73.91916535778658,"{'latitude': '40.73537539690897', 'longitude': '-73.91916535778658', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58828635,2023-09-16T15:06:27.000,2023-10-24T09:31:12.000,DPR,Department of Parks and Recreation,Animal in a Park,Animal Waste,Street/Curbside,10031,EDGECOMB AVENUE,EDGECOMB AVENUE,EDGECOMB AVENUE,WEST  150 STREET,EDGECOMB AVENUE,WEST  150 STREET,INTERSECTION,,,Closed,NYC Parks has reviewed the reported condition and corrected the problem.,2023-10-24T09:31:20.000,09 MANHATTAN,,MANHATTAN,1000430,240516,PHONE,Unspecified,MANHATTAN,40.82682155097773,-73.94153638618958,"{'latitude': '40.82682155097773', 'longitude': '-73.94153638618958', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58834495,2023-09-16T15:06:22.000,2023-09-16T15:11:13.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11354,34-25 LINDEN PLACE,LINDEN PLACE,LATIMER PLACE,35 AVENUE,LATIMER PLACE,35 AVENUE,ADDRESS,FLUSHING,LINDEN PLACE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-16T15:11:18.000,07 QUEENS,4049510008,QUEENS,1030988,218462,PHONE,Unspecified,QUEENS,40.766180585369334,-73.83127404782203,"{'latitude': '40.766180585369334', 'longitude': '-73.83127404782203', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58829671,2023-09-16T15:06:19.000,2023-09-16T15:07:43.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11232,874 42 STREET,42 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,BROOKLYN,42 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T15:07:45.000,12 BROOKLYN,3009250037,BROOKLYN,984927,174153,MOBILE,Unspecified,BROOKLYN,40.64468636458384,-73.9975604560498,"{'latitude': '40.64468636458384', 'longitude': '-73.9975604560498', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58836689,2023-09-16T15:06:18.000,2023-09-16T15:07:05.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,10014,19 GREENWICH AVENUE,GREENWICH AVENUE,CHRISTOPHER STREET,WEST   10 STREET,CHRISTOPHER STREET,WEST   10 STREET,ADDRESS,NEW YORK,GREENWICH AVENUE,Closed,The Police Department visited the location and no Encampment was found.,2023-09-16T15:07:08.000,02 MANHATTAN,1006100054,MANHATTAN,984277,206886,ONLINE,Unspecified,MANHATTAN,40.734530935772995,-73.9999025753339,"{'latitude': '40.734530935772995', 'longitude': '-73.9999025753339', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58831139,2023-09-16T15:05:54.000,2023-09-17T23:05:00.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10026,125 WEST  116 STREET,WEST  116 STREET,,,,,ADDRESS,NEW YORK,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-17T00:00:00.000,10 MANHATTAN,1019010019,MANHATTAN,997926,231624,ONLINE,Unspecified,MANHATTAN,40.802419732508284,-73.95060227080279,"{'latitude': '40.802419732508284', 'longitude': '-73.95060227080279', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58835675,2023-09-16T15:05:49.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11220,115 BAY RIDGE AVENUE,BAY RIDGE AVENUE,,,,,ADDRESS,BROOKLYN,,Open,,2023-11-17T15:06:37.000,10 BROOKLYN,3058600123,BROOKLYN,975489,171521,UNKNOWN,Unspecified,BROOKLYN,40.637457781883136,-74.03156651373952,"{'latitude': '40.637457781883136', 'longitude': '-74.03156651373952', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,2023-11-14T07:29:10.000,
58827257,2023-09-16T15:05:42.000,2023-09-16T21:01:28.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10460,1742 VAN BUREN STREET,VAN BUREN STREET,VAN NEST AVENUE,MORRIS PARK AVENUE,VAN NEST AVENUE,MORRIS PARK AVENUE,ADDRESS,BRONX,VAN BUREN STREET,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-16T21:01:32.000,11 BRONX,2040190051,BRONX,1020017,245988,PHONE,Unspecified,BRONX,40.841782997430826,-73.8707330678505,"{'latitude': '40.841782997430826', 'longitude': '-73.8707330678505', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58829090,2023-09-16T15:05:24.000,2023-09-16T15:15:32.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11692,62-33 ALMEDA AVENUE,ALMEDA AVENUE,DEAD END,BEACH   63 STREET,DEAD END,BEACH   63 STREET,ADDRESS,ARVERNE,ALMEDA AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T15:15:36.000,14 QUEENS,4160070041,QUEENS,1041877,156926,PHONE,Unspecified,QUEENS,40.597214518006616,-73.79249072268699,"{'latitude': '40.597214518006616', 'longitude': '-73.79249072268699', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58835827,2023-09-16T15:05:00.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,,11209,8501 4 AVENUE,4 AVENUE,,,,,ADDRESS,BROOKLYN,,Open,,2023-09-16T15:05:00.000,10 BROOKLYN,3060350006,BROOKLYN,976457,166419,UNKNOWN,Unspecified,BROOKLYN,40.6234547747341,-74.02807284902532,"{'latitude': '40.6234547747341', 'longitude': '-74.02807284902532', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,,
58826391,2023-09-16T15:05:00.000,2023-09-16T15:05:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10454,,,,,EAST 143 STREET,WILLIS AVENUE,INTERSECTION,BRONX,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-16T15:05:00.000,01 BRONX,,BRONX,1006233,235217,PHONE,Unspecified,BRONX,40.81226475826433,-73.92058562409838,"{'latitude': '40.81226475826433', 'longitude': '-73.92058562409838', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58827251,2023-09-16T15:04:54.000,2023-10-23T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10456,1150 GRAND CONCOURSE,GRAND CONCOURSE,,,,,ADDRESS,BRONX,,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2023-10-23T00:00:00.000,04 BRONX,2024560140,BRONX,1006710,242880,UNKNOWN,Unspecified,BRONX,40.833296314210095,-73.91883679592088,"{'latitude': '40.833296314210095', 'longitude': '-73.91883679592088', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58829139,2023-09-16T15:04:53.000,2023-09-16T15:04:53.000,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Illegal Hotel Rooms In Residential Building,,11218,170 EAST    4 STREET,EAST    4 STREET,,,,,ADDRESS,BROOKLYN,,Open,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2023-09-16T00:00:00.000,07 BROOKLYN,3053170011,BROOKLYN,990526,175442,UNKNOWN,Unspecified,BROOKLYN,40.64822219321552,-73.97738347210475,"{'latitude': '40.64822219321552', 'longitude': '-73.97738347210475', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,,
58832921,2023-09-16T15:04:38.000,2023-09-18T13:15:00.000,DSNY,Department of Sanitation,Obstruction,Cone,Street,11217,52 ST MARKS PLACE,ST MARKS PLACE,3 AVENUE,4 AVENUE,3 AVENUE,4 AVENUE,ADDRESS,BROOKLYN,ST MARKS PLACE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-18T13:14:37.000,02 BROOKLYN,3003950027,BROOKLYN,989557,187809,ONLINE,Unspecified,BROOKLYN,40.682167496109656,-73.98086567712983,"{'latitude': '40.682167496109656', 'longitude': '-73.98086567712983', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58834377,2023-09-16T15:04:31.000,2023-09-25T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11209,8515 4 AVENUE,4 AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The City has removed the graffiti from this property.,2023-09-26T06:31:53.000,10 BROOKLYN,3060350004,BROOKLYN,976448,166391,UNKNOWN,Unspecified,BROOKLYN,40.62337791267285,-74.02810523750549,"{'latitude': '40.62337791267285', 'longitude': '-74.02810523750549', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,2023-10-16T15:04:31.000,
58828027,2023-09-16T15:04:30.000,2023-09-16T15:19:31.000,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,11355,142-30 BARCLAY AVENUE,BARCLAY AVENUE,UNION STREET,BOWNE STREET,UNION STREET,BOWNE STREET,ADDRESS,FLUSHING,BARCLAY AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T15:19:33.000,07 QUEENS,4050470001,QUEENS,1032778,215736,PHONE,Bowne Playground,QUEENS,40.7586887870978,-73.82483177581406,"{'latitude': '40.7586887870978', 'longitude': '-73.82483177581406', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58826605,2023-09-16T15:04:15.000,2023-09-16T17:24:46.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11208,870 BELMONT AVENUE,BELMONT AVENUE,MONTAUK AVENUE,MILFORD STREET,MONTAUK AVENUE,MILFORD STREET,ADDRESS,BROOKLYN,BELMONT AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-16T17:24:50.000,05 BROOKLYN,3040400020,BROOKLYN,1018347,184615,PHONE,Unspecified,BROOKLYN,40.673336615334506,-73.8770799265295,"{'latitude': '40.673336615334506', 'longitude': '-73.8770799265295', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58835036,2023-09-16T15:03:28.000,2023-09-16T15:11:26.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10026,2169 8 AVENUE,8 AVENUE,WEST  116 STREET,WEST  117 STREET,WEST  116 STREET,WEST  117 STREET,ADDRESS,NEW YORK,8 AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-16T15:11:31.000,10 MANHATTAN,1019437503,MANHATTAN,996720,232563,ONLINE,Unspecified,MANHATTAN,40.80499881359265,-73.95495659948317,"{'latitude': '40.80499881359265', 'longitude': '-73.95495659948317', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
