unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,facility_type,status,due_date,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,closed_date,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,taxi_company_borough
58806664,2023-09-14T00:05:52.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11374,69-61 ALDERTON STREET,ALDERTON STREET,ADDRESS,REGO PARK,,Closed,,The Police Department issued a summons in response to the complaint.,2023-09-14T00:48:27.000,06 QUEENS,4031790081,QUEENS,1023542,198910,MOBILE,Unspecified,QUEENS,40.71255149994116,-73.85826854200181,"{'latitude': '40.71255149994116', 'longitude': '-73.85826854200181', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T00:48:23.000,YELLOWSTONE BOULEVARD,TROTTING COURSE LANE,YELLOWSTONE BOULEVARD,TROTTING COURSE LANE,ALDERTON STREET,,,,,
58809520,2023-09-14T00:05:39.000,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Store/Commercial,11354,35-28 153 STREET,153 STREET,ADDRESS,FLUSHING,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T00:55:53.000,07 QUEENS,4052630021,QUEENS,1036367,218288,MOBILE,Unspecified,QUEENS,40.76567292738514,-73.81185705964587,"{'latitude': '40.76567292738514', 'longitude': '-73.81185705964587', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T00:55:48.000,35 AVENUE,NORTHERN BOULEVARD,35 AVENUE,NORTHERN BOULEVARD,153 STREET,,,,,
58808573,2023-09-14T00:05:20.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10013,106 READE STREET,READE STREET,ADDRESS,NEW YORK,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T00:46:07.000,01 MANHATTAN,1001467503,MANHATTAN,981916,200076,ONLINE,Unspecified,MANHATTAN,40.71583883152304,-74.00841945929412,"{'latitude': '40.71583883152304', 'longitude': '-74.00841945929412', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T00:46:00.000,CHURCH STREET,WEST BROADWAY,CHURCH STREET,WEST BROADWAY,READE STREET,,,,,
58806915,2023-09-14T00:05:01.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10002,187 EAST BROADWAY,EAST BROADWAY,ADDRESS,NEW YORK,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T00:44:32.000,03 MANHATTAN,1002840017,MANHATTAN,987325,199465,ONLINE,Unspecified,MANHATTAN,40.714161556076455,-73.98890780382884,"{'latitude': '40.714161556076455', 'longitude': '-73.98890780382884', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T00:44:28.000,CANAL STREET,JEFFERSON STREET,CANAL STREET,JEFFERSON STREET,EAST BROADWAY,,,,,
58806277,2023-09-14T00:04:42.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,11201,343 ADAMS STREET,ADAMS STREET,ADDRESS,BROOKLYN,,Closed,,The Taxi and Limousine Commission (TLC) reviewed your complaint. The driver or owner pled guilty to a violation and paid a fine. TLC has sent you a written confirmation of this outcome.,2023-11-03T16:22:12.000,02 BROOKLYN,,BROOKLYN,987324,191913,ONLINE,Unspecified,BROOKLYN,40.69343309153355,-73.9889148583962,"{'latitude': '40.69343309153355', 'longitude': '-73.9889148583962', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-11-03T16:22:10.000,JOHNSON STREET,WILLOUGHBY STREET,JOHNSON STREET,WILLOUGHBY STREET,ADAMS STREET,"343 ADAMS STREET, BROOKLYN, NY, 11201",,,,
58805462,2023-09-14T00:04:15.000,NYPD,New York City Police Department,Noise - Residential,Loud Television,Residential Building/House,11101,1-15 57 AVENUE,57 AVENUE,ADDRESS,LONG ISLAND CITY,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T00:47:40.000,02 QUEENS,4000067503,QUEENS,994856,208586,ONLINE,Unspecified,QUEENS,40.739190656062014,-73.96172747016304,"{'latitude': '40.739190656062014', 'longitude': '-73.96172747016304', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T00:47:34.000,CENTER BOULEVARD,2 STREET,CENTER BOULEVARD,2 STREET,57 AVENUE,,,,,
58806014,2023-09-14T00:04:09.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,11201,343 ADAMS STREET,ADAMS STREET,ADDRESS,BROOKLYN,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T00:07:16.000,02 BROOKLYN,,BROOKLYN,987324,191913,ONLINE,Unspecified,BROOKLYN,40.69343309153355,-73.9889148583962,"{'latitude': '40.69343309153355', 'longitude': '-73.9889148583962', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T00:07:13.000,JOHNSON STREET,WILLOUGHBY STREET,JOHNSON STREET,WILLOUGHBY STREET,ADAMS STREET,,,,,
58808938,2023-09-14T00:04:08.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11106,31-51 14 STREET,14 STREET,ADDRESS,ASTORIA,,Closed,,The Department of Sanitation investigated this complaint and no DSNY related conditions/violations were observed. Location will be referred to the appropriate agency for further action.,2023-09-14T13:25:04.000,01 QUEENS,4005310036,QUEENS,1002789,218704,MOBILE,Unspecified,QUEENS,40.7669489211385,-73.93307276982371,"{'latitude': '40.7669489211385', 'longitude': '-73.93307276982371', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-15T10:04:52.000,31 DRIVE,BROADWAY,31 DRIVE,BROADWAY,14 STREET,,,,,
58806924,2023-09-14T00:04:08.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10456,1239 BOSTON ROAD,BOSTON ROAD,ADDRESS,BRONX,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-14T01:35:51.000,03 BRONX,2026150050,BRONX,1011478,241738,ONLINE,Unspecified,BRONX,40.83014844165387,-73.90161142845908,"{'latitude': '40.83014844165387', 'longitude': '-73.90161142845908', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T01:35:45.000,EAST  168 STREET,EAST  169 STREET,EAST  168 STREET,EAST  169 STREET,BOSTON ROAD,,,,,
58809962,2023-09-14T00:04:05.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11421,85-20 88 AVENUE,88 AVENUE,ADDRESS,WOODHAVEN,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T02:59:03.000,09 QUEENS,4089200010,QUEENS,1023594,190946,PHONE,Unspecified,QUEENS,40.690691983184095,-73.85812749797878,"{'latitude': '40.690691983184095', 'longitude': '-73.85812749797878', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T02:58:55.000,85 STREET,86 STREET,85 STREET,86 STREET,88 AVENUE,,,,,
58812022,2023-09-14T00:03:57.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11215,639 UNION STREET,UNION STREET,ADDRESS,BROOKLYN,,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-14T00:00:00.000,06 BROOKLYN,3004340054,BROOKLYN,988671,186223,PHONE,Unspecified,BROOKLYN,40.67781477273953,-73.98406117957362,"{'latitude': '40.67781477273953', 'longitude': '-73.98406117957362', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58813183,2023-09-14T00:03:57.000,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,11215,639 UNION STREET,UNION STREET,ADDRESS,BROOKLYN,,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-14T00:00:00.000,06 BROOKLYN,3004340054,BROOKLYN,988671,186223,PHONE,Unspecified,BROOKLYN,40.67781477273953,-73.98406117957362,"{'latitude': '40.67781477273953', 'longitude': '-73.98406117957362', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58814318,2023-09-14T00:03:57.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11215,639 UNION STREET,UNION STREET,ADDRESS,BROOKLYN,,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-14T00:00:00.000,06 BROOKLYN,3004340054,BROOKLYN,988671,186223,PHONE,Unspecified,BROOKLYN,40.67781477273953,-73.98406117957362,"{'latitude': '40.67781477273953', 'longitude': '-73.98406117957362', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58816716,2023-09-14T00:03:57.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CABINET,RESIDENTIAL BUILDING,11215,639 UNION STREET,UNION STREET,ADDRESS,BROOKLYN,,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-14T00:00:00.000,06 BROOKLYN,3004340054,BROOKLYN,988671,186223,PHONE,Unspecified,BROOKLYN,40.67781477273953,-73.98406117957362,"{'latitude': '40.67781477273953', 'longitude': '-73.98406117957362', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58816609,2023-09-14T00:03:57.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11215,639 UNION STREET,UNION STREET,ADDRESS,BROOKLYN,,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-14T00:00:00.000,06 BROOKLYN,3004340054,BROOKLYN,988671,186223,PHONE,Unspecified,BROOKLYN,40.67781477273953,-73.98406117957362,"{'latitude': '40.67781477273953', 'longitude': '-73.98406117957362', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58808263,2023-09-14T00:03:48.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11377,69-12 30 AVENUE,30 AVENUE,ADDRESS,WOODSIDE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T00:45:28.000,03 QUEENS,4011180044,QUEENS,1012530,216178,ONLINE,Unspecified,QUEENS,40.7599899125287,-73.89791765644767,"{'latitude': '40.7599899125287', 'longitude': '-73.89791765644767', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T00:45:23.000,69 STREET,70 STREET,69 STREET,70 STREET,30 AVENUE,,,,,
58805701,2023-09-14T00:03:47.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10026,238 WEST  116 STREET,WEST  116 STREET,ADDRESS,NEW YORK,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T00:37:00.000,10 MANHATTAN,1018310051,MANHATTAN,996947,232159,ONLINE,Unspecified,MANHATTAN,40.803889621547754,-73.95413740762055,"{'latitude': '40.803889621547754', 'longitude': '-73.95413740762055', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T00:36:55.000,ST NICHOLAS AVENUE,FREDERICK DOUGLASS BOULEVARD,ST NICHOLAS AVENUE,FREDERICK DOUGLASS BOULEVARD,WEST  116 STREET,,,,,
58802547,2023-09-14T00:03:45.000,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,Street/Sidewalk,11216,250 TOMPKINS AVENUE,TOMPKINS AVENUE,ADDRESS,BROOKLYN,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T00:07:54.000,03 BROOKLYN,3017910006,BROOKLYN,999435,190710,ONLINE,Unspecified,BROOKLYN,40.69011864146049,-73.94524413844117,"{'latitude': '40.69011864146049', 'longitude': '-73.94524413844117', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T00:07:51.000,LAFAYETTE AVENUE,VAN BUREN STREET,LAFAYETTE AVENUE,VAN BUREN STREET,TOMPKINS AVENUE,,,,,
58809902,2023-09-14T00:03:31.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,11201,360 ADAMS STREET,ADAMS STREET,ADDRESS,BROOKLYN,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T00:07:03.000,02 BROOKLYN,3001390020,BROOKLYN,987327,192164,ONLINE,Unspecified,BROOKLYN,40.69412202737985,-73.98890392545164,"{'latitude': '40.69412202737985', 'longitude': '-73.98890392545164', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T00:07:00.000,JOHNSON STREET,WILLOUGHBY STREET,JOHNSON STREET,WILLOUGHBY STREET,ADAMS STREET,,,,,
58805704,2023-09-14T00:03:20.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10462,2139 GLEBE AVENUE,GLEBE AVENUE,ADDRESS,BRONX,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T00:58:28.000,10 BRONX,2039630036,BRONX,1025630,243697,ONLINE,Unspecified,BRONX,40.83547035858361,-73.85046107377393,"{'latitude': '40.83547035858361', 'longitude': '-73.85046107377393', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T00:58:21.000,WESTCHESTER AVENUE,LYON AVENUE,WESTCHESTER AVENUE,LYON AVENUE,GLEBE AVENUE,,,,,
58801800,2023-09-14T00:03:13.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10456,1465 WASHINGTON AVENUE,WASHINGTON AVENUE,ADDRESS,BRONX,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T00:04:04.000,03 BRONX,2029020036,BRONX,1010885,244212,ONLINE,Unspecified,BRONX,40.83694066292417,-73.90374441298103,"{'latitude': '40.83694066292417', 'longitude': '-73.90374441298103', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T00:04:00.000,ST PAULS PLACE,EAST  171 STREET,ST PAULS PLACE,EAST  171 STREET,WASHINGTON AVENUE,,,,,
58809622,2023-09-14T00:03:07.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10033,416 AUDUBON AVENUE,AUDUBON AVENUE,ADDRESS,NEW YORK,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T00:20:54.000,12 MANHATTAN,1021570091,MANHATTAN,1003614,249670,MOBILE,Unspecified,MANHATTAN,40.851940203762744,-73.93000513107505,"{'latitude': '40.851940203762744', 'longitude': '-73.93000513107505', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T00:20:48.000,WEST  186 STREET,WEST  187 STREET,WEST  186 STREET,WEST  187 STREET,AUDUBON AVENUE,,,,,
58802133,2023-09-14T00:02:56.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,11201,275 JAY STREET,JAY STREET,ADDRESS,BROOKLYN,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T00:05:57.000,02 BROOKLYN,3001310001,BROOKLYN,987825,192773,ONLINE,Unspecified,BROOKLYN,40.69579340397245,-73.98710774748696,"{'latitude': '40.69579340397245', 'longitude': '-73.98710774748696', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T00:05:53.000,TILLARY STREET,JOHNSON STREET,TILLARY STREET,JOHNSON STREET,JAY STREET,,,,,
58807310,2023-09-14T00:02:34.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10466,4171 BRONXWOOD AVENUE,BRONXWOOD AVENUE,ADDRESS,BRONX,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T04:55:34.000,12 BRONX,2048560001,BRONX,1025156,263862,PHONE,Unspecified,BRONX,40.89081931649132,-73.85205093149644,"{'latitude': '40.89081931649132', 'longitude': '-73.85205093149644', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T04:55:31.000,EAST  231 STREET,EAST  232 STREET,EAST  231 STREET,EAST  232 STREET,BRONXWOOD AVENUE,,,,,
58801706,2023-09-14T00:02:32.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11237,53 SCOTT AVENUE,SCOTT AVENUE,ADDRESS,BROOKLYN,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T00:13:48.000,01 BROOKLYN,3029890032,BROOKLYN,1005715,197783,MOBILE,Unspecified,BROOKLYN,40.709519363753934,-73.92257644231763,"{'latitude': '40.709519363753934', 'longitude': '-73.92257644231763', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T00:13:44.000,JOHNSON AVENUE,RANDOLPH STREET,JOHNSON AVENUE,RANDOLPH STREET,SCOTT AVENUE,,,,,
58800474,2023-09-14T00:02:16.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10012,110 THOMPSON STREET,THOMPSON STREET,ADDRESS,NEW YORK,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T00:31:02.000,02 MANHATTAN,1005020012,MANHATTAN,983712,203664,ONLINE,Unspecified,MANHATTAN,40.725687317730404,-74.00194101906538,"{'latitude': '40.725687317730404', 'longitude': '-74.00194101906538', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T00:30:59.000,SPRING STREET,PRINCE STREET,SPRING STREET,PRINCE STREET,THOMPSON STREET,,,,,
58804087,2023-09-14T00:02:10.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11228,1467 78 STREET,78 STREET,ADDRESS,BROOKLYN,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T01:45:36.000,11 BROOKLYN,3062450052,BROOKLYN,982684,163860,MOBILE,Unspecified,BROOKLYN,40.616434141528465,-74.00564063353504,"{'latitude': '40.616434141528465', 'longitude': '-74.00564063353504', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T01:45:32.000,14 AVENUE,15 AVENUE,14 AVENUE,15 AVENUE,78 STREET,,,,,
