unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,due_date,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_pick_up_location
59452907,2023-09-29T10:39:01.000,,HPD,Department of Housing Preservation and Development,Unsanitary Condition,Mold,Apartment,11230,615 WESTMINSTER ROAD,WESTMINSTER ROAD,ADDRESS,BROOKLYN,In Progress,,,14 BROOKLYN,3052330044,BROOKLYN,993733,170149,PHONE,Unspecified,BROOKLYN,40.63369119045042,-73.96583399664028,"{'latitude': '40.63369119045042', 'longitude': '-73.96583399664028', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEWKIRK AVENUE,FOSTER AVENUE,NEWKIRK AVENUE,FOSTER AVENUE,WESTMINSTER ROAD,,,,,,,
59460014,2023-09-29T10:38:58.000,,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11230,615 WESTMINSTER ROAD,WESTMINSTER ROAD,ADDRESS,BROOKLYN,In Progress,,,14 BROOKLYN,3052330044,BROOKLYN,993733,170149,PHONE,Unspecified,BROOKLYN,40.63369119045042,-73.96583399664028,"{'latitude': '40.63369119045042', 'longitude': '-73.96583399664028', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEWKIRK AVENUE,FOSTER AVENUE,NEWKIRK AVENUE,FOSTER AVENUE,WESTMINSTER ROAD,,,,,,,
59460071,2023-09-29T10:38:50.000,,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Public Area,11217,60 SOUTH OXFORD STREET,SOUTH OXFORD STREET,ADDRESS,BROOKLYN,In Progress,,,02 BROOKLYN,,BROOKLYN,991518,189926,PHONE,Unspecified,BROOKLYN,40.68797678414644,-73.97379303269197,"{'latitude': '40.68797678414644', 'longitude': '-73.97379303269197', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DEKALB AVENUE,LAFAYETTE AVENUE,DEKALB AVENUE,LAFAYETTE AVENUE,SOUTH OXFORD STREET,,,,,,,
59449089,2023-09-29T10:38:48.000,2023-09-29T20:20:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11238,540 CARLTON AVENUE,CARLTON AVENUE,ADDRESS,BROOKLYN,Closed,,2023-09-29T20:20:00.000,08 BROOKLYN,3011360047,BROOKLYN,992242,187271,PHONE,Unspecified,BROOKLYN,40.68068879142947,-73.97118558148155,"{'latitude': '40.68068879142947', 'longitude': '-73.97118558148155', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DEAN STREET,BERGEN STREET,DEAN STREET,BERGEN STREET,CARLTON AVENUE,,,,,,,
59442448,2023-09-29T10:38:46.000,,HPD,Department of Housing Preservation and Development,Unsanitary Condition,Mold,Apartment,10034,60 SEAMAN AVENUE,SEAMAN AVENUE,ADDRESS,NEW YORK,In Progress,,,12 MANHATTAN,,MANHATTAN,1004817,255479,ONLINE,Unspecified,MANHATTAN,40.867881436186174,-73.9256388353561,"{'latitude': '40.867881436186174', 'longitude': '-73.9256388353561', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ACADEMY STREET,WEST  204 STREET,ACADEMY STREET,WEST  204 STREET,SEAMAN AVENUE,,,,,,,
58959247,2023-09-29T10:38:41.000,2023-10-03T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11220,412 45 STREET,45 STREET,ADDRESS,BROOKLYN,Closed,"The City inspected the property for cleaning, but no graffiti was found.",2023-10-04T06:59:07.000,07 BROOKLYN,3007470009,BROOKLYN,981728,175693,UNKNOWN,Unspecified,BROOKLYN,40.64891299852925,-74.00908850755201,"{'latitude': '40.64891299852925', 'longitude': '-74.00908850755201', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,N/A,2023-10-29T10:38:41.000,,,,,
59452985,2023-09-29T10:38:31.000,2023-11-09T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10039,228 WEST  149 STREET,WEST  149 STREET,ADDRESS,NEW YORK,Closed,,2023-11-09T00:00:00.000,10 MANHATTAN,,MANHATTAN,1001332,239715,PHONE,Unspecified,MANHATTAN,40.82462133603858,-73.9382792065344,"{'latitude': '40.82462133603858', 'longitude': '-73.9382792065344', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,WEST  149 STREET,,,,,,,
58999871,2023-09-29T10:38:21.000,2023-09-29T11:12:27.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11368,104-45 47 AVENUE,47 AVENUE,ADDRESS,CORONA,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-29T11:12:18.000,04 QUEENS,,QUEENS,1023293,211049,ONLINE,Unspecified,QUEENS,40.74587114797149,-73.85909628340212,"{'latitude': '40.74587114797149', 'longitude': '-73.85909628340212', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",104 STREET,108 STREET,104 STREET,108 STREET,47 AVENUE,,,,,,,
58964000,2023-09-29T10:38:19.000,2023-09-29T10:38:19.000,DOT,Department of Transportation,Street Condition,Pothole,,10314,VICTORY BOULEVARD,VICTORY BOULEVARD,BLOCKFACE,STATEN ISLAND,Closed,The Department of Transportation determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-29T10:38:19.000,02 STATEN ISLAND,,STATEN ISLAND,,,UNKNOWN,Unspecified,STATEN ISLAND,,,,MLK EXPWY NB EN VICTORY BLVD,SOUTH GANNON AVENUE,,,,N/A,,,,,,
59002080,2023-09-29T10:38:16.000,2023-10-02T07:56:57.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10026,201 CENTRAL PARK NORTH,CENTRAL PARK NORTH,ADDRESS,NEW YORK,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-29T10:38:16.000,10 MANHATTAN,1018267501,MANHATTAN,996506,230607,MOBILE,Unspecified,MANHATTAN,40.79963042979112,-73.9557331680018,"{'latitude': '40.79963042979112', 'longitude': '-73.9557331680018', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CENTRAL PARK EN POWELL BLVD,FREDERICK DOUGLASS CIRCLE,CENTRAL PARK EN POWELL BLVD,FREDERICK DOUGLASS CIRCLE,WEST  110 STREET,,,,,,,
58969228,2023-09-29T10:38:15.000,2023-10-05T07:22:22.000,DOT,Department of Transportation,Highway Condition,Pothole - Highway,Highway,,,,,,Closed,The Department of Transportation has completed the request or corrected the condition.,2023-10-05T07:22:26.000,Unspecified QUEENS,,QUEENS,,,ONLINE,Unspecified,QUEENS,,,,,,,,,,,Long Island Expwy,West/Manhattan Bound,Ramp,Queens Blvd (NY 25)/Woodhaven Blvd (Exit 19),
58977895,2023-09-29T10:38:15.000,2023-10-02T15:39:32.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11234,1522 EAST   45 STREET,EAST   45 STREET,ADDRESS,BROOKLYN,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-30T11:30:11.000,18 BROOKLYN,3078240077,BROOKLYN,1003055,166548,ONLINE,Unspecified,BROOKLYN,40.623792322147125,-73.93225809838249,"{'latitude': '40.623792322147125', 'longitude': '-73.93225809838249', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE K,AVENUE L,AVENUE K,AVENUE L,EAST   45 STREET,,,,,,,
59459342,2023-09-29T10:38:08.000,2023-09-30T02:25:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11230,601 AVENUE N,AVENUE N,ADDRESS,BROOKLYN,Closed,,2023-09-30T02:25:00.000,12 BROOKLYN,3065690053,BROOKLYN,993075,163222,PHONE,Unspecified,BROOKLYN,40.614678707083215,-73.9682137401228,"{'latitude': '40.614678707083215', 'longitude': '-73.9682137401228', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OCEAN PARKWAY,EAST    7 STREET,OCEAN PARKWAY,EAST    7 STREET,AVENUE N,,,,,,,
59452847,2023-09-29T10:38:06.000,2023-10-05T00:00:00.000,HPD,Department of Housing Preservation and Development,Unsanitary Condition,Mold,Apartment,10453,30 WEST  181 STREET,WEST  181 STREET,ADDRESS,BRONX,Closed,,2023-10-05T00:00:00.000,05 BRONX,,BRONX,1010023,251239,ONLINE,Unspecified,BRONX,40.856230256955634,-73.9068325621806,"{'latitude': '40.856230256955634', 'longitude': '-73.9068325621806', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DAVIDSON AVENUE,GRAND AVENUE,DAVIDSON AVENUE,GRAND AVENUE,WEST  181 STREET,,,,,,,
59457663,2023-09-29T10:38:03.000,,DOB,Department of Buildings,Water Drainage,Drain/Pipe Clogged,Street,11221,1308 PUTNAM AVENUE,PUTNAM AVENUE,ADDRESS,BROOKLYN,In Progress,,,04 BROOKLYN,,BROOKLYN,1008175,191840,PHONE,Unspecified,BROOKLYN,40.69320091838492,-73.91372442045403,"{'latitude': '40.69320091838492', 'longitude': '-73.91372442045403', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CENTRAL AVENUE,WILSON AVENUE,CENTRAL AVENUE,WILSON AVENUE,PUTNAM AVENUE,,,,,,,
59449725,2023-09-29T10:38:02.000,,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10451,721 WALTON AVENUE,WALTON AVENUE,ADDRESS,BRONX,In Progress,,,04 BRONX,,BRONX,1004697,239444,PHONE,Unspecified,BRONX,40.823870369614994,-73.92612159777369,"{'latitude': '40.823870369614994', 'longitude': '-73.92612159777369', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  153 STREET,EAST  157 STREET,EAST  153 STREET,EAST  157 STREET,WALTON AVENUE,,,,,,,
58960567,2023-09-29T10:38:00.000,2023-09-30T00:45:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11434,175-25 138 AVENUE,138 AVENUE,ADDRESS,JAMAICA,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-30T00:45:00.000,12 QUEENS,4125810037,QUEENS,1049379,184436,PHONE,Unspecified,QUEENS,40.672671391041,-73.76521135073045,"{'latitude': '40.672671391041', 'longitude': '-73.76521135073045', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",175 ST,182 ST,,,,,,,,,,
58966786,2023-09-29T10:38:00.000,2023-09-29T11:25:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,10467,268 EAST  207 STREET,EAST  207 STREET,ADDRESS,BRONX,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-29T11:25:00.000,07 BRONX,2033420029,BRONX,1018097,258297,ONLINE,Unspecified,BRONX,40.87557504361323,-73.87761005069541,"{'latitude': '40.87557504361323', 'longitude': '-73.87761005069541', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BAINBRIDGE AVE,PERRY AVE,,,,,,,,,,
58962050,2023-09-29T10:38:00.000,2023-09-29T11:20:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11411,115-04 225 STREET,225 STREET,ADDRESS,CAMBRIA HEIGHTS,Closed,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,2023-09-29T11:20:00.000,13 QUEENS,4112880036,QUEENS,1058205,193889,PHONE,Unspecified,QUEENS,40.6985482625721,-73.73329023719762,"{'latitude': '40.6985482625721', 'longitude': '-73.73329023719762', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",115 AVE,115 RD,,,,,,,,,,
58963492,2023-09-29T10:38:00.000,2023-10-01T09:20:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11377,,,INTERSECTION,QUEENS,Closed,NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,2023-10-01T09:20:00.000,02 QUEENS,,QUEENS,1010042,213732,ONLINE,Unspecified,QUEENS,40.753283878026764,-73.9069079685542,"{'latitude': '40.753283878026764', 'longitude': '-73.9069079685542', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,BROADWAY,NORTHERN BOULEVARD,,,,,,,,
58966789,2023-09-29T10:38:00.000,2023-09-29T18:50:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11106,14-37 31 DRIVE,31 DRIVE,ADDRESS,ASTORIA,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-29T18:50:00.000,01 QUEENS,4005320005,QUEENS,1002927,218729,PHONE,Unspecified,QUEENS,40.7670172491666,-73.93257450983056,"{'latitude': '40.7670172491666', 'longitude': '-73.93257450983056', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14 ST,21 ST,,,,,,,,,,
58958922,2023-09-29T10:38:00.000,2023-10-06T07:22:00.000,DEP,Department of Environmental Protection,Water Conservation,Rooftank Leak Or Overflow (CKO),,10032,500 WEST  170 STREET,WEST  170 STREET,ADDRESS,NEW YORK,Closed,The Department of Environmental Protection researched this complaint and determined that it could be closed.,2023-10-06T07:22:00.000,12 MANHATTAN,1021260042,MANHATTAN,1001885,245739,PHONE,Unspecified,MANHATTAN,40.84115439095309,-73.93626526737751,"{'latitude': '40.84115439095309', 'longitude': '-73.93626526737751', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AMSTERDAM AVE,AUDUBON AVE,,,,,,,,,,
58960674,2023-09-29T10:38:00.000,2023-09-30T21:00:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11215,846 PRESIDENT STREET,PRESIDENT STREET,ADDRESS,BROOKLYN,Closed,NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,2023-09-30T21:00:00.000,06 BROOKLYN,3010670021,BROOKLYN,991235,184616,ONLINE,Unspecified,BROOKLYN,40.67340226816835,-73.97481897854863,"{'latitude': '40.67340226816835', 'longitude': '-73.97481897854863', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7 AVE,8 AVE,,,,,,,,,,
58960566,2023-09-29T10:38:00.000,2023-09-29T11:05:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,10472,1638 EAST  172 STREET,EAST  172 STREET,ADDRESS,BRONX,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-29T11:05:00.000,09 BRONX,2037780075,BRONX,1019033,242374,PHONE,Unspecified,BRONX,40.831867555212746,-73.87430811802344,"{'latitude': '40.831867555212746', 'longitude': '-73.87430811802344', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MORRISON AVE,HARROD AVE,,,,,,,,,,
58963610,2023-09-29T10:38:00.000,2023-09-29T14:15:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11413,231-06 130 AVENUE,130 AVENUE,ADDRESS,SPRINGFIELD GARDENS,Closed,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,2023-09-29T14:15:00.000,13 QUEENS,4129100055,QUEENS,1057594,187449,PHONE,Unspecified,QUEENS,40.68087711007932,-73.73556383239071,"{'latitude': '40.68087711007932', 'longitude': '-73.73556383239071', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",231 ST,232 ST,,,,,,,,,,
58963609,2023-09-29T10:38:00.000,2023-09-29T14:45:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11214,8661 24 AVENUE,24 AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-29T14:45:00.000,11 BROOKLYN,3068640116,BROOKLYN,986872,157189,PHONE,Unspecified,BROOKLYN,40.59812336204617,-73.99055831080656,"{'latitude': '40.59812336204617', 'longitude': '-73.99055831080656', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",86 ST,BENSON AVE,,,,,,,,,,
58965347,2023-09-29T10:38:00.000,2023-09-29T17:35:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10472,1030 WHITE PLAINS ROAD,WHITE PLAINS ROAD,ADDRESS,BRONX,Closed,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2023-09-29T17:35:00.000,09 BRONX,,BRONX,1022983,240628,ONLINE,Unspecified,BRONX,40.82705885135537,-73.86004449784681,"{'latitude': '40.82705885135537', 'longitude': '-73.86004449784681', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRUCKNER BLVD,WATSON AVE,,,,,,,,,,
58955843,2023-09-29T10:38:00.000,2023-10-05T06:45:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11231,245 HUNTINGTON STREET,HUNTINGTON STREET,ADDRESS,BROOKLYN,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-05T06:45:00.000,06 BROOKLYN,3004710200,BROOKLYN,985233,185241,PHONE,Unspecified,BROOKLYN,40.675120453701766,-73.99645618017828,"{'latitude': '40.675120453701766', 'longitude': '-73.99645618017828', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SMITH ST,DEAD END,,,,N/A,,,,,,
58956063,2023-09-29T10:38:00.000,2023-09-30T10:30:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10471,6011 RIVERDALE AVENUE,RIVERDALE AVENUE,ADDRESS,BRONX,Closed,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2023-09-30T10:30:00.000,08 BRONX,2059570178,BRONX,1010908,270431,ONLINE,Unspecified,BRONX,40.90890365008529,-73.90355697340243,"{'latitude': '40.90890365008529', 'longitude': '-73.90355697340243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",W 260 ST,W 261 ST,,,,,,,,,,
58966776,2023-09-29T10:38:00.000,2023-09-29T11:55:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,10459,1271 REV JAMES POLITE AVENUE,REV JAMES POLITE AVENUE,ADDRESS,BRONX,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-29T11:55:00.000,03 BRONX,2029700179,BRONX,1013065,241464,PHONE,Unspecified,BRONX,40.829391355606205,-73.89587797480945,"{'latitude': '40.829391355606205', 'longitude': '-73.89587797480945', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",E 169 ST,CHISHOLM ST,,,,,,,,,,
