unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,closed_date,facility_type,due_date,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_company_borough,vehicle_type
58890788,2023-09-21T15:42:05.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10002,159 LUDLOW STREET,LUDLOW STREET,RIVINGTON STREET,STANTON STREET,RIVINGTON STREET,STANTON STREET,ADDRESS,NEW YORK,LUDLOW STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T16:09:23.000,03 MANHATTAN,1004110019,MANHATTAN,987613,201980,MOBILE,Unspecified,MANHATTAN,40.72106452261362,-73.98786766847537,"{'latitude': '40.72106452261362', 'longitude': '-73.98786766847537', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T16:09:19.000,,,,,,,,,
58885572,2023-09-21T15:42:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11233,,,,,MALCOLM X BOULEVARD,DECATUR STREET,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-21T17:25:00.000,03 BROOKLYN,,BROOKLYN,1003979,187745,UNKNOWN,Unspecified,BROOKLYN,40.6819714349451,-73.92886753636475,"{'latitude': '40.6819714349451', 'longitude': '-73.92886753636475', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T17:25:00.000,N/A,,,,,,,,
58887536,2023-09-21T15:42:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,Sidewalk,10312,329 SHELDON AVENUE,SHELDON AVENUE,JEFFERSON BOULEVARD,DEAD END,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Sanitation collected the E-waste.,2023-09-25T11:12:00.000,03 STATEN ISLAND,5062670075,STATEN ISLAND,932587,138038,PHONE,Unspecified,STATEN ISLAND,40.54540753680574,-74.1858892245674,"{'latitude': '40.54540753680574', 'longitude': '-74.1858892245674', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-25T11:12:00.000,,,,,,,,,
58886331,2023-09-21T15:41:59.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10038,59 MAIDEN LANE,MAIDEN LANE,NASSAU STREET,WILLIAM STREET,NASSAU STREET,WILLIAM STREET,ADDRESS,NEW YORK,MAIDEN LANE,Closed,The Department of Sanitation investigated and found this complaint to be out of jurisdiction. The Department of Sanitation reviewed this and found it not to be meeting the criteria for a complaint or service request.,2023-09-22T06:34:15.000,01 MANHATTAN,1000670001,MANHATTAN,981968,197317,OTHER,Unspecified,MANHATTAN,40.708266046703514,-74.0082309440472,"{'latitude': '40.708266046703514', 'longitude': '-74.0082309440472', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T06:34:15.000,,,,,,,,,
58889123,2023-09-21T15:41:58.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,11368,106-13 NORTHERN BOULEVARD,NORTHERN BOULEVARD,106 STREET,107 STREET,106 STREET,107 STREET,ADDRESS,CORONA,NORTHERN BOULEVARD,Closed,N/A,2023-09-21T17:02:24.000,03 QUEENS,4017010076,QUEENS,1022317,215384,PHONE,Unspecified,QUEENS,40.75777386660442,-73.86259405931051,"{'latitude': '40.75777386660442', 'longitude': '-73.86259405931051', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T17:02:19.000,,,,,,,,,
58891410,2023-09-21T15:41:55.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Grass/Weeds,Park,11411,235-01 121 AVENUE,121 AVENUE,235 STREET,236 STREET,235 STREET,236 STREET,ADDRESS,CAMBRIA HEIGHTS,121 AVENUE,In Progress,,,13 QUEENS,4128200001,QUEENS,1059043,188794,PHONE,Unspecified,QUEENS,40.68455668654694,-73.73032467778815,"{'latitude': '40.68455668654694', 'longitude': '-73.73032467778815', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58886011,2023-09-21T15:41:41.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,11201,287 JAY STREET,JAY STREET,TILLARY STREET,JOHNSON STREET,TILLARY STREET,JOHNSON STREET,ADDRESS,BROOKLYN,JAY STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T19:39:24.000,02 BROOKLYN,3001310001,BROOKLYN,987821,192669,MOBILE,Unspecified,BROOKLYN,40.69550794973386,-73.98712222752081,"{'latitude': '40.69550794973386', 'longitude': '-73.98712222752081', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T19:39:18.000,,,,,,,,,
58890077,2023-09-21T15:41:34.000,DOT,Department of Transportation,Curb Condition,Broken Curb,Sidewalk,10310,1292 CASTLETON AVENUE,CASTLETON AVENUE,BODINE STREET,CLOVE ROAD,BODINE STREET,CLOVE ROAD,ADDRESS,STATEN ISLAND,CASTLETON AVENUE,Closed,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",2023-09-29T11:09:32.000,01 STATEN ISLAND,5002130001,STATEN ISLAND,949365,170237,MOBILE,Unspecified,STATEN ISLAND,40.63386911435451,-74.12568644771456,"{'latitude': '40.63386911435451', 'longitude': '-74.12568644771456', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T11:10:51.000,,,,,,,,,
58890835,2023-09-21T15:41:31.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11236,2105 ROCKAWAY PARKWAY,ROCKAWAY PARKWAY,SKIDMORE AVENUE,SCHENCK STREET,SKIDMORE AVENUE,SCHENCK STREET,ADDRESS,BROOKLYN,ROCKAWAY PARKWAY,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T16:05:59.000,18 BROOKLYN,3083290225,BROOKLYN,1015364,169627,PHONE,Unspecified,BROOKLYN,40.632208843586035,-73.8879028071968,"{'latitude': '40.632208843586035', 'longitude': '-73.8879028071968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T16:05:55.000,,,,,,,,,
58886917,2023-09-21T15:41:17.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10027,2 WEST  125 STREET,WEST  125 STREET,5 AVENUE,LENOX AVENUE,5 AVENUE,LENOX AVENUE,ADDRESS,NEW YORK,WEST  125 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T16:38:43.000,10 MANHATTAN,1017220039,MANHATTAN,1000167,233115,ONLINE,Unspecified,MANHATTAN,40.80650836377572,-73.94250424329658,"{'latitude': '40.80650836377572', 'longitude': '-73.94250424329658', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T16:38:38.000,,,,,,,,,
58882444,2023-09-21T15:41:10.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11356,8-17 COLLEGE POINT BOULEVARD,COLLEGE POINT BOULEVARD,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,COLLEGE POINT,COLLEGE POINT BOULEVARD,Closed,The Department of Sanitation cleaned the location.,2023-09-21T20:44:16.000,07 QUEENS,4039640031,QUEENS,1027022,227115,MOBILE,Unspecified,QUEENS,40.789950829276336,-73.84553634461932,"{'latitude': '40.789950829276336', 'longitude': '-73.84553634461932', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T20:44:13.000,,,,,,,,,
58890510,2023-09-21T15:41:00.000,DOT,Department of Transportation,Traffic Signal Condition,In Post Base,,10305,,,,,HYLAN BOULEVARD,CROMWELL AVENUE,INTERSECTION,STATEN ISLAND,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-22T12:20:00.000,02 STATEN ISLAND,,STATEN ISLAND,958942,153381,UNKNOWN,Unspecified,STATEN ISLAND,40.5876354253976,-74.09111852997454,"{'latitude': '40.5876354253976', 'longitude': '-74.09111852997454', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T12:20:00.000,N/A,,,,,,,,
58890457,2023-09-21T15:41:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11215,316 5 AVENUE,5 AVENUE,2 ST,3 ST,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-22T09:40:00.000,06 BROOKLYN,3009740040,BROOKLYN,988948,184497,ONLINE,Unspecified,BROOKLYN,40.6730771489813,-73.98306372781617,"{'latitude': '40.6730771489813', 'longitude': '-73.98306372781617', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T09:40:00.000,N/A,,,,,,,,
58883935,2023-09-21T15:41:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Search (SC2),,11213,,,,,CROWN STREET,KINGSTON AVENUE,INTERSECTION,BROOKLYN,,Closed,The Department of Environmental Protection resolved this complaint by speaking to the complainant on the phone.,2023-09-21T16:00:00.000,09 BROOKLYN,,BROOKLYN,1000194,181864,PHONE,Unspecified,BROOKLYN,40.66583704233964,-73.94252817558925,"{'latitude': '40.66583704233964', 'longitude': '-73.94252817558925', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T16:00:00.000,,,,,,,,,
58891303,2023-09-21T15:40:51.000,DPR,Department of Parks and Recreation,Illegal Tree Damage,Bicycle Chained to Tree,Street,10473,538 PUGSLEY AVENUE,PUGSLEY AVENUE,CICERO AVENUE,CAESAR PLACE,CICERO AVENUE,CAESAR PLACE,ADDRESS,BRONX,PUGSLEY AVENUE,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-09-26T11:51:27.000,09 BRONX,2035320030,BRONX,1024709,236977,PHONE,Unspecified,BRONX,40.817030165407104,-73.85382989763033,"{'latitude': '40.817030165407104', 'longitude': '-73.85382989763033', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-26T11:51:22.000,,,,,,,,,
58889195,2023-09-21T15:40:41.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Street/Sidewalk,11365,65-55 173 STREET,173 STREET,65 AVENUE,67 AVENUE,65 AVENUE,67 AVENUE,ADDRESS,FRESH MEADOWS,173 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-21T18:40:35.000,08 QUEENS,4069140009,QUEENS,1040638,207530,ONLINE,Unspecified,QUEENS,40.73611880552,-73.79652896562544,"{'latitude': '40.73611880552', 'longitude': '-73.79652896562544', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T18:40:30.000,,,,,,,,,
58888824,2023-09-21T15:40:35.000,DOT,Department of Transportation,Street Sign - Damaged,Street Cleaning - ASP,Street,11212,142 WATKINS STREET,WATKINS STREET,PITKIN AVENUE,BELMONT AVENUE,PITKIN AVENUE,BELMONT AVENUE,ADDRESS,BROOKLYN,WATKINS STREET,Closed,The Department of Transportation has completed the request or corrected the condition.,2023-10-05T10:36:33.000,16 BROOKLYN,3035240023,BROOKLYN,1009824,183186,PHONE,Unspecified,BROOKLYN,40.66944305678135,-73.9078108337727,"{'latitude': '40.66944305678135', 'longitude': '-73.9078108337727', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-05T10:36:29.000,,,,,,,,,
58889627,2023-09-21T15:40:29.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11226,2002 BEVERLEY ROAD,BEVERLEY ROAD,OCEAN AVENUE,EAST   21 STREET,OCEAN AVENUE,EAST   21 STREET,ADDRESS,BROOKLYN,BEVERLEY ROAD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T16:07:57.000,14 BROOKLYN,3051510001,BROOKLYN,995394,174220,ONLINE,Unspecified,BROOKLYN,40.644863279838894,-73.95984290869491,"{'latitude': '40.644863279838894', 'longitude': '-73.95984290869491', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T16:07:55.000,,,,,,,,,
58891020,2023-09-21T15:40:26.000,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,RESIDENTIAL BUILDING,10039,2819 FREDERICK DOUGLASS BOULEVARD,FREDERICK DOUGLASS BOULEVARD,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-05T00:00:00.000,10 MANHATTAN,1020460007,MANHATTAN,1000975,240241,PHONE,Unspecified,MANHATTAN,40.82606573931628,-73.93956780967974,"{'latitude': '40.82606573931628', 'longitude': '-73.93956780967974', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-05T18:00:32.000,,,,,,,,,
58885481,2023-09-21T15:40:23.000,DOB,Department of Buildings,General Construction/Plumbing,Failure To Maintain,,11204,7400 18 AVENUE,18 AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-22T00:00:00.000,11 BROOKLYN,3062150041,BROOKLYN,985507,162940,UNKNOWN,Unspecified,BROOKLYN,40.6139089810127,-73.99547253630668,"{'latitude': '40.6139089810127', 'longitude': '-73.99547253630668', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T00:00:00.000,,,,,,,,,
58882708,2023-09-21T15:39:57.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,11226,3115 CLARENDON ROAD,CLARENDON ROAD,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-26T00:00:00.000,17 BROOKLYN,3049310035,BROOKLYN,998804,173662,UNKNOWN,Unspecified,BROOKLYN,40.64332674300683,-73.94755627578144,"{'latitude': '40.64332674300683', 'longitude': '-73.94755627578144', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-26T00:00:00.000,N/A,,,,,,,,
58883720,2023-09-21T15:39:48.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11356,18-15 130 STREET,130 STREET,18 AVENUE,20 AVENUE,18 AVENUE,20 AVENUE,ADDRESS,COLLEGE POINT,130 STREET,Closed,The Department of Sanitation cleaned the location.,2023-09-21T20:44:53.000,07 QUEENS,4041360014,QUEENS,1028942,224579,MOBILE,Unspecified,QUEENS,40.78298069764179,-73.8386194855437,"{'latitude': '40.78298069764179', 'longitude': '-73.8386194855437', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T20:44:48.000,,,,,,,,,
58885842,2023-09-21T15:39:45.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10032,528 WEST  159 STREET,WEST  159 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-22T00:00:00.000,12 MANHATTAN,1021170022,MANHATTAN,1000292,243309,PHONE,Unspecified,MANHATTAN,40.83448778498594,-73.94202834614877,"{'latitude': '40.83448778498594', 'longitude': '-73.94202834614877', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T20:42:49.000,,,,,,,,,
58883231,2023-09-21T15:39:45.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10032,528 WEST  159 STREET,WEST  159 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-22T00:00:00.000,12 MANHATTAN,1021170022,MANHATTAN,1000292,243309,PHONE,Unspecified,MANHATTAN,40.83448778498594,-73.94202834614877,"{'latitude': '40.83448778498594', 'longitude': '-73.94202834614877', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T20:42:48.000,,,,,,,,,
58885483,2023-09-21T15:39:40.000,DOB,Department of Buildings,General Construction/Plumbing,Sidewalk Shed/Pipe Scafford - Inadequate Defective/None,,10035,311 PLEASANT AVENUE,PLEASANT AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-22T00:00:00.000,11 MANHATTAN,1017100027,MANHATTAN,1002848,229111,UNKNOWN,Unspecified,MANHATTAN,40.7955132453944,-73.93283096681746,"{'latitude': '40.7955132453944', 'longitude': '-73.93283096681746', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T00:00:00.000,,,,,,,,,
58883312,2023-09-21T15:39:36.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10452,906 SUMMIT AVENUE,SUMMIT AVENUE,,,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-21T00:00:00.000,04 BRONX,2025240004,BRONX,1003257,242116,ONLINE,Unspecified,BRONX,40.83120746087669,-73.93131698461141,"{'latitude': '40.83120746087669', 'longitude': '-73.93131698461141', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58885930,2023-09-21T15:39:36.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10452,906 SUMMIT AVENUE,SUMMIT AVENUE,,,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-21T00:00:00.000,04 BRONX,2025240004,BRONX,1003257,242116,ONLINE,Unspecified,BRONX,40.83120746087669,-73.93131698461141,"{'latitude': '40.83120746087669', 'longitude': '-73.93131698461141', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
