unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp,taxi_pick_up_location,due_date,vehicle_type
58859459,2023-09-15T09:41:16.000,2023-09-19T09:27:40.000,DOT,Department of Transportation,Street Condition,Cave-in,Street,10003,222 EAST   19 STREET,EAST   19 STREET,ADDRESS,NEW YORK,Closed,This request required re-assignment to a new DOT unit.,2023-09-19T09:27:49.000,06 MANHATTAN,1008990040,MANHATTAN,988705,207400,PHONE,Unspecified,MANHATTAN,40.73594061706384,-73.98392458991265,"{'latitude': '40.73594061706384', 'longitude': '-73.98392458991265', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,EAST   19 STREET,,,,,,,,
58823020,2023-09-15T09:41:00.000,2023-10-06T20:45:00.000,DEP,Department of Environmental Protection,Noise,Noise: Private Carting Noise (NQ1),,10305,300 SAND LANE,SAND LANE,ADDRESS,STATEN ISLAND,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-06T20:45:00.000,02 STATEN ISLAND,5034050030,STATEN ISLAND,965350,155058,PHONE,Unspecified,STATEN ISLAND,40.59225443314665,-74.06805196783591,"{'latitude': '40.59225443314665', 'longitude': '-74.06805196783591', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ROBIN RD,QUINCY AVE,,,,N/A,,,,,,,
58819626,2023-09-15T09:41:00.000,2023-09-15T10:30:00.000,DEP,Department of Environmental Protection,Sewer,Manhole Overflow (Use Comments) (SA1),,10003,888 BROADWAY,BROADWAY,ADDRESS,NEW YORK,Closed,The Department of Environmental Protection resolved this complaint by speaking to the complainant on the phone.,2023-09-15T10:30:00.000,05 MANHATTAN,1008477501,MANHATTAN,987143,208228,PHONE,Unspecified,MANHATTAN,40.73821392113725,-73.98956055040095,"{'latitude': '40.73821392113725', 'longitude': '-73.98956055040095', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",E 18 ST,E 19 ST,,,,,,,,,,,
58823874,2023-09-15T09:41:00.000,2023-09-18T09:47:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,10471,5622 DELAFIELD AVENUE,DELAFIELD AVENUE,ADDRESS,BRONX,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-18T09:47:00.000,08 BRONX,2058620013,BRONX,1010850,268867,ONLINE,Unspecified,BRONX,40.90461115497384,-73.9037730206583,"{'latitude': '40.90461115497384', 'longitude': '-73.9037730206583', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",W 256 ST,DEAD END,,,,N/A,,,,,,,
58870160,2023-09-15T09:40:59.000,2023-09-28T10:11:35.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Mixed Use Building,11219,1248 64 STREET,64 STREET,ADDRESS,BROOKLYN,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-15T09:40:59.000,10 BROOKLYN,3057460026,BROOKLYN,983690,167802,PHONE,Unspecified,BROOKLYN,40.62725422952726,-74.00201741179838,"{'latitude': '40.62725422952726', 'longitude': '-74.00201741179838', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12 AVENUE,13 AVENUE,12 AVENUE,13 AVENUE,64 STREET,,,,,,,,
58825161,2023-09-15T09:40:56.000,2023-09-21T17:48:16.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10035,1468 5 AVENUE,5 AVENUE,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-21T00:00:00.000,10 MANHATTAN,1017170033,MANHATTAN,999402,231586,PHONE,Unspecified,MANHATTAN,40.80231302510549,-73.94527104402134,"{'latitude': '40.80231302510549', 'longitude': '-73.94527104402134', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58822641,2023-09-15T09:40:56.000,2023-09-21T17:48:16.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10035,1468 5 AVENUE,5 AVENUE,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-21T00:00:00.000,10 MANHATTAN,1017170033,MANHATTAN,999402,231586,PHONE,Unspecified,MANHATTAN,40.80231302510549,-73.94527104402134,"{'latitude': '40.80231302510549', 'longitude': '-73.94527104402134', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58821875,2023-09-15T09:40:56.000,2023-09-21T17:48:16.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10035,1468 5 AVENUE,5 AVENUE,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-21T00:00:00.000,10 MANHATTAN,1017170033,MANHATTAN,999402,231586,PHONE,Unspecified,MANHATTAN,40.80231302510549,-73.94527104402134,"{'latitude': '40.80231302510549', 'longitude': '-73.94527104402134', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58856844,2023-09-15T09:40:47.000,2023-09-15T14:11:38.000,DHS,Department of Homeless Services,Encampment,N/A,Residential Building/House,,,,,,Closed,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,2023-09-15T14:11:40.000,0 Unspecified,,Unspecified,1012237,210606,ONLINE,Unspecified,Unspecified,40.744697126166194,-73.89899848889934,"{'latitude': '40.744697126166194', 'longitude': '-73.89899848889934', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58830102,2023-09-15T09:40:47.000,2023-09-16T10:29:15.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,,,,,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-16T10:29:21.000,0 Unspecified,,Unspecified,1028366,194626,MOBILE,Unspecified,Unspecified,40.700770212053655,-73.84089583745303,"{'latitude': '40.700770212053655', 'longitude': '-73.84089583745303', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58862660,2023-09-15T09:40:47.000,2023-09-15T13:28:18.000,NYPD,New York City Police Department,Encampment,N/A,Residential Building/House,,,,,,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-15T13:28:24.000,0 Unspecified,,Unspecified,1012237,210606,ONLINE,Unspecified,Unspecified,40.744697126166194,-73.89899848889934,"{'latitude': '40.744697126166194', 'longitude': '-73.89899848889934', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58862899,2023-09-15T09:40:40.000,2023-09-19T14:29:46.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11693,151 BEACH   91 STREET,BEACH   91 STREET,ADDRESS,FAR ROCKAWAY,Closed,The Department of Sanitation collected the requested items.,2023-09-15T12:45:22.000,14 QUEENS,4161370038,QUEENS,1036013,152602,ONLINE,Unspecified,QUEENS,40.585382219767716,-73.81363947994645,"{'latitude': '40.585382219767716', 'longitude': '-73.81363947994645', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SHORE FRONT PARKWAY,HOLLAND AVENUE,SHORE FRONT PARKWAY,HOLLAND AVENUE,BEACH   91 STREET,,,,,,,,
58869392,2023-09-15T09:40:39.000,2023-09-15T10:23:21.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T10:23:25.000,0 Unspecified,,Unspecified,992560,161104,MOBILE,Unspecified,Unspecified,40.60886573138064,-73.97007129529348,"{'latitude': '40.60886573138064', 'longitude': '-73.97007129529348', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58863162,2023-09-15T09:40:37.000,2023-09-15T09:45:48.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T09:45:52.000,0 Unspecified,,Unspecified,984160,188428,ONLINE,Unspecified,Unspecified,40.68386810055574,-74.00032450215981,"{'latitude': '40.68386810055574', 'longitude': '-74.00032450215981', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58851548,2023-09-15T09:40:28.000,2023-09-18T15:53:34.000,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,Sidewalk,11213,699 MONTGOMERY STREET,MONTGOMERY STREET,ADDRESS,BROOKLYN,Closed,"The Department of Transportation is unable to schedule a sidewalk dismissal inspection because there is no record of a permit to make a sidewalk repair. Owner must obtain a permit of record. Once a permit is obtained, the owner must call 3-1-1 to make another request for sidewalk dismissal - work done by owner.",2023-09-18T15:53:37.000,09 BROOKLYN,3013000071,BROOKLYN,1000483,181521,PHONE,Unspecified,BROOKLYN,40.66489505853185,-73.94148727087993,"{'latitude': '40.66489505853185', 'longitude': '-73.94148727087993', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",KINGSTON AVENUE,ALBANY AVENUE,KINGSTON AVENUE,ALBANY AVENUE,MONTGOMERY STREET,,,,,,,,
58828871,2023-09-15T09:40:25.000,2023-09-16T11:30:06.000,DSNY,Department of Sanitation,Missed Collection,Compost,Street,,,,,,Closed,The Department of Sanitation collected the requested items.,2023-09-16T09:42:00.000,0 Unspecified,,Unspecified,990396,182269,ONLINE,Unspecified,Unspecified,40.66696090026433,-73.97784572486503,"{'latitude': '40.66696090026433', 'longitude': '-73.97784572486503', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58867021,2023-09-15T09:40:20.000,2023-09-15T13:14:30.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,,,,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-15T13:14:33.000,0 Unspecified,,Unspecified,997498,215979,ONLINE,Unspecified,Unspecified,40.759479011499714,-73.95217905674545,"{'latitude': '40.759479011499714', 'longitude': '-73.95217905674545', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58863507,2023-09-15T09:40:11.000,2023-09-15T10:44:14.000,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T10:44:18.000,0 Unspecified,,Unspecified,999070,202267,ONLINE,Unspecified,Unspecified,40.721840493812316,-73.94653486254825,"{'latitude': '40.721840493812316', 'longitude': '-73.94653486254825', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58868586,2023-09-15T09:39:53.000,2023-09-19T12:39:08.000,DSNY,Department of Sanitation,Dirty Condition,Broken Glass,Sidewalk,11101,24-10 SKILLMAN AVENUE,SKILLMAN AVENUE,ADDRESS,LONG ISLAND CITY,Closed,The Department of Sanitation cleaned the location.,2023-09-19T12:38:47.000,02 QUEENS,,QUEENS,999235,209675,ONLINE,Unspecified,QUEENS,40.74217335418024,-73.94592310455904,"{'latitude': '40.74217335418024', 'longitude': '-73.94592310455904', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",49 AVENUE,LIRR PENN CENTRAL LINE,49 AVENUE,LIRR PENN CENTRAL LINE,SKILLMAN AVENUE,,,,,,,,
58857903,2023-09-15T09:39:52.000,2023-09-15T09:49:22.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,,,,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-15T09:49:27.000,0 Unspecified,,Unspecified,1041602,192745,ONLINE,Unspecified,Unspecified,40.69553143476852,-73.79317643491062,"{'latitude': '40.69553143476852', 'longitude': '-73.79317643491062', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58857327,2023-09-15T09:39:41.000,2023-09-15T10:22:50.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T10:22:55.000,0 Unspecified,,Unspecified,993287,198910,MOBILE,Unspecified,Unspecified,40.71263413254935,-73.96740231486064,"{'latitude': '40.71263413254935', 'longitude': '-73.96740231486064', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58835497,2023-09-15T09:39:39.000,2023-09-19T14:27:16.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11417,133-15 85 STREET,85 STREET,ADDRESS,OZONE PARK,Closed,The Department of Sanitation collected the requested items.,2023-09-16T03:49:20.000,10 QUEENS,4113650042,QUEENS,1025531,184777,ONLINE,Unspecified,QUEENS,40.6737506836321,-73.85118057799835,"{'latitude': '40.6737506836321', 'longitude': '-73.85118057799835', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",133 AVENUE,DUMONT AVENUE,133 AVENUE,DUMONT AVENUE,85 STREET,,,,,,,,
58830145,2023-09-15T09:39:39.000,2023-09-18T11:05:11.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11212,1052 LINDEN BOULEVARD,LINDEN BOULEVARD,ADDRESS,BROOKLYN,Closed,The Department of Sanitation collected the requested items.,2023-09-16T12:20:55.000,17 BROOKLYN,3046880072,BROOKLYN,1006621,177686,ONLINE,Unspecified,BROOKLYN,40.65435545093282,-73.91937525083867,"{'latitude': '40.65435545093282', 'longitude': '-73.91937525083867', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   91 STREET,EAST   92 STREET,EAST   91 STREET,EAST   92 STREET,LINDEN BOULEVARD,,,,,,,,
58827639,2023-09-15T09:39:30.000,2023-09-16T15:22:31.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,,,,,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-16T09:36:32.000,0 Unspecified,,Unspecified,1012085,194188,ONLINE,Unspecified,Unspecified,40.69963419460007,-73.89961493710125,"{'latitude': '40.69963419460007', 'longitude': '-73.89961493710125', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58857519,2023-09-15T09:39:30.000,2023-09-15T09:55:42.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T09:55:47.000,0 Unspecified,,Unspecified,986020,216961,ONLINE,Unspecified,Unspecified,40.76218409774632,-73.99361062023596,"{'latitude': '40.76218409774632', 'longitude': '-73.99361062023596', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58864350,2023-09-15T09:39:25.000,2023-09-18T10:43:41.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10027,2311 8 AVENUE,8 AVENUE,ADDRESS,NEW YORK,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-15T09:39:25.000,10 MANHATTAN,1019510022,MANHATTAN,997660,234258,PHONE,Unspecified,MANHATTAN,40.80964974292165,-73.95155780159072,"{'latitude': '40.80964974292165', 'longitude': '-73.95155780159072', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST 124 STREET,WEST 125 STREET,WEST  124 STREET,WEST  125 STREET,8 AVENUE,,,,,,,,
58864360,2023-09-15T09:39:24.000,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,,,,,,In Progress,,,0 Unspecified,,Unspecified,1021146,205166,ONLINE,Unspecified,Unspecified,40.72973300664949,-73.86687692394766,"{'latitude': '40.72973300664949', 'longitude': '-73.86687692394766', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58866259,2023-09-15T09:39:19.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,Street,11234,5416 AVENUE M,AVENUE M,ADDRESS,BROOKLYN,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-10-10T11:47:19.000,18 BROOKLYN,3078790048,BROOKLYN,1005621,165755,ONLINE,Unspecified,BROOKLYN,40.62160988537652,-73.9230170228529,"{'latitude': '40.62160988537652', 'longitude': '-73.9230170228529', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   54 STREET,EAST   55 STREET,EAST   54 STREET,EAST   55 STREET,AVENUE M,,,,,,,,
