unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,due_date,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_pick_up_location,road_ramp,taxi_company_borough
58926205,2023-09-26T18:04:32.000,2023-10-18T21:16:01.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10034,25 CUMMING STREET,CUMMING STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-18T00:00:00.000,12 MANHATTAN,1022370023,MANHATTAN,1004583,255048,PHONE,Unspecified,MANHATTAN,40.8666990148464,-73.92648618310697,"{'latitude': '40.8666990148464', 'longitude': '-73.92648618310697', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58930383,2023-09-26T18:04:23.000,2023-09-26T18:28:58.000,NYPD,New York City Police Department,Encampment,N/A,Residential Building/House,10009,413 EAST    9 STREET,EAST    9 STREET,1 AVENUE,AVENUE A,1 AVENUE,AVENUE A,ADDRESS,NEW YORK,EAST    9 STREET,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-26T18:29:05.000,03 MANHATTAN,1004370046,MANHATTAN,988648,204464,ONLINE,Unspecified,MANHATTAN,40.727882046027645,-73.9841321876534,"{'latitude': '40.727882046027645', 'longitude': '-73.9841321876534', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58929095,2023-09-26T18:04:23.000,2023-09-28T09:41:54.000,DHS,Department of Homeless Services,Encampment,N/A,Residential Building/House,10009,413 EAST    9 STREET,EAST    9 STREET,1 AVENUE,AVENUE A,1 AVENUE,AVENUE A,ADDRESS,NEW YORK,EAST    9 STREET,Closed,"The Department of Homeless Services (DHS) visited the location but could not find the condition you reported. If it still exists, please submit a new Service Request.",2023-09-28T09:41:59.000,03 MANHATTAN,1004370046,MANHATTAN,988648,204464,ONLINE,Unspecified,MANHATTAN,40.727882046027645,-73.9841321876534,"{'latitude': '40.727882046027645', 'longitude': '-73.9841321876534', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58928898,2023-09-26T18:04:23.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11203,323 EAST   46 STREET,EAST   46 STREET,LENOX ROAD,LINDEN BOULEVARD,LENOX ROAD,LINDEN BOULEVARD,ADDRESS,BROOKLYN,EAST   46 STREET,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-10-23T15:33:49.000,17 BROOKLYN,3048670038,BROOKLYN,1002417,177575,PHONE,Unspecified,BROOKLYN,40.6540604029282,-73.93452669662523,"{'latitude': '40.6540604029282', 'longitude': '-73.93452669662523', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58930450,2023-09-26T18:04:10.000,2023-09-27T06:46:56.000,DSNY,Department of Sanitation,Missed Collection,Bulky Trash,Street,11357,157-51 12 AVENUE,12 AVENUE,157 STREET,160 STREET,157 STREET,160 STREET,ADDRESS,WHITESTONE,12 AVENUE,Closed,The Department of Sanitation investigated and found this complaint to be out of jurisdiction. The Department of Sanitation reviewed this and found it not to be meeting the criteria for a complaint or service request.,2023-09-27T06:46:56.000,07 QUEENS,4045570010,QUEENS,1038493,227644,ONLINE,Unspecified,QUEENS,40.7913398252651,-73.80410667010037,"{'latitude': '40.7913398252651', 'longitude': '-73.80410667010037', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58927126,2023-09-26T18:03:35.000,2023-09-26T18:26:37.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11226,1810 CHURCH AVENUE,CHURCH AVENUE,EAST   18 STREET,EAST   19 STREET,EAST   18 STREET,EAST   19 STREET,ADDRESS,BROOKLYN,CHURCH AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T18:26:41.000,14 BROOKLYN,3050990003,BROOKLYN,994552,175912,ONLINE,Unspecified,BROOKLYN,40.64950847300207,-73.96287444762214,"{'latitude': '40.64950847300207', 'longitude': '-73.96287444762214', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58927164,2023-09-26T18:03:13.000,2023-09-26T18:31:40.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10458,2608 VALENTINE AVENUE,VALENTINE AVENUE,EAST  192 STREET,EAST KINGSBRIDGE ROAD,EAST  192 STREET,EAST KINGSBRIDGE ROAD,ADDRESS,BRONX,VALENTINE AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-26T18:31:45.000,07 BRONX,,BRONX,1013431,254092,ONLINE,Unspecified,BRONX,40.86405027170346,-73.89450049107622,"{'latitude': '40.86405027170346', 'longitude': '-73.89450049107622', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58932356,2023-09-26T18:02:19.000,2023-09-26T18:11:31.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10011,305 WEST   22 STREET,WEST   22 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,NEW YORK,WEST   22 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-26T18:11:36.000,04 MANHATTAN,1007467504,MANHATTAN,984396,210645,MOBILE,Unspecified,MANHATTAN,40.744848456219955,-73.99947310355348,"{'latitude': '40.744848456219955', 'longitude': '-73.99947310355348', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58930699,2023-09-26T18:02:09.000,2023-09-26T18:46:47.000,NYPD,New York City Police Department,Illegal Parking,Detached Trailer,Street/Sidewalk,10305,716 BUEL AVENUE,BUEL AVENUE,QUINCY AVENUE,OCEANSIDE AVENUE,QUINCY AVENUE,OCEANSIDE AVENUE,ADDRESS,STATEN ISLAND,BUEL AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-26T18:46:51.000,02 STATEN ISLAND,5038380023,STATEN ISLAND,961906,150118,ONLINE,Unspecified,STATEN ISLAND,40.578687108031765,-74.08043620917037,"{'latitude': '40.578687108031765', 'longitude': '-74.08043620917037', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58927842,2023-09-26T18:01:45.000,2023-09-27T10:30:15.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10037,69 WEST  139 STREET,WEST  139 STREET,5 AVENUE,LENOX AVENUE,5 AVENUE,LENOX AVENUE,ADDRESS,NEW YORK,WEST  139 STREET,Closed,The Department of Sanitation cleaned the location.,2023-09-27T10:30:19.000,10 MANHATTAN,,MANHATTAN,1001386,236683,MOBILE,Unspecified,MANHATTAN,40.81629924897664,-73.93809183591688,"{'latitude': '40.81629924897664', 'longitude': '-73.93809183591688', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58926652,2023-09-26T18:01:41.000,2023-09-28T13:42:18.000,DSNY,Department of Sanitation,Illegal Posting,Poster or Sign,Sidewalk,11208,BLAKE AVENUE,BLAKE AVENUE,BLAKE AVENUE,LOGAN STREET,BLAKE AVENUE,LOGAN STREET,INTERSECTION,,,Closed,The Department of Sanitation has removed illegal postings from the location. The Department will issue a Notice of Violation to the responsible party once it is identified.,2023-09-28T13:42:22.000,05 BROOKLYN,,BROOKLYN,1018875,183664,ONLINE,Unspecified,BROOKLYN,40.670724286768966,-73.87518136819845,"{'latitude': '40.670724286768966', 'longitude': '-73.87518136819845', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58932357,2023-09-26T18:01:15.000,2023-09-26T18:22:19.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11101,26-14 JACKSON AVENUE,JACKSON AVENUE,44 DRIVE,PURVES STREET,44 DRIVE,PURVES STREET,ADDRESS,LONG ISLAND CITY,JACKSON AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T18:22:25.000,02 QUEENS,4002680015,QUEENS,1000369,211548,ONLINE,Unspecified,QUEENS,40.74731227511494,-73.94182631133245,"{'latitude': '40.74731227511494', 'longitude': '-73.94182631133245', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58927073,2023-09-26T18:01:12.000,2023-09-26T18:37:57.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11419,103-41 135 STREET,135 STREET,LIBERTY AVENUE,105 AVENUE,LIBERTY AVENUE,105 AVENUE,ADDRESS,SOUTH RICHMOND HILL,135 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T18:38:01.000,10 QUEENS,4095890026,QUEENS,1036459,191233,PHONE,Unspecified,QUEENS,40.6914131895239,-73.81173485054072,"{'latitude': '40.6914131895239', 'longitude': '-73.81173485054072', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58935194,2023-09-26T18:01:11.000,2023-09-27T10:05:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11373,,,,,DENMAN STREET,LAMONT AVENUE,INTERSECTION,QUEENS,,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-27T10:05:00.000,04 QUEENS,,QUEENS,1019485,211001,UNKNOWN,Unspecified,QUEENS,40.74575539272504,-73.87283934557303,"{'latitude': '40.74575539272504', 'longitude': '-73.87283934557303', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58933296,2023-09-26T18:01:06.000,2023-09-26T18:12:26.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11377,62-19 39 AVENUE,39 AVENUE,62 STREET,63 STREET,62 STREET,63 STREET,ADDRESS,WOODSIDE,39 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T18:12:29.000,02 QUEENS,4012170001,QUEENS,1011585,211391,ONLINE,Unspecified,QUEENS,40.746853792413546,-73.90134828119874,"{'latitude': '40.746853792413546', 'longitude': '-73.90134828119874', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58933602,2023-09-26T18:01:04.000,2023-09-26T18:25:25.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11203,92 EAST   53 STREET,EAST   53 STREET,WINTHROP STREET,CLARKSON AVENUE,WINTHROP STREET,CLARKSON AVENUE,ADDRESS,BROOKLYN,EAST   53 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T18:25:30.000,17 BROOKLYN,3046220014,BROOKLYN,1004193,178984,ONLINE,Unspecified,BROOKLYN,40.657923976436024,-73.92812188381009,"{'latitude': '40.657923976436024', 'longitude': '-73.92812188381009', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58934015,2023-09-26T18:00:47.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11368,108-58 38 AVENUE,38 AVENUE,108 STREET,111 STREET,108 STREET,111 STREET,ADDRESS,CORONA,38 AVENUE,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-27T08:08:49.000,03 QUEENS,4017790024,QUEENS,1023665,213597,PHONE,Unspecified,QUEENS,40.75286310624998,-73.85773882735208,"{'latitude': '40.75286310624998', 'longitude': '-73.85773882735208', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58928842,2023-09-26T17:59:53.000,2023-09-26T22:19:36.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11419,94-06 125 STREET,125 STREET,94 AVENUE,95 AVENUE,94 AVENUE,95 AVENUE,ADDRESS,SOUTH RICHMOND HILL,125 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-26T22:19:40.000,09 QUEENS,4094410028,QUEENS,1033463,192406,ONLINE,Unspecified,QUEENS,40.69464996324894,-73.82252979759578,"{'latitude': '40.69464996324894', 'longitude': '-73.82252979759578', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58935503,2023-09-26T17:59:49.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10039,2787 8 AVENUE,8 AVENUE,WEST  148 STREET,WEST  149 STREET,WEST  148 STREET,WEST  149 STREET,ADDRESS,NEW YORK,8 AVENUE,In Progress,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",2023-10-12T11:13:58.000,10 MANHATTAN,1020450069,MANHATTAN,1000730,239799,ONLINE,Unspecified,MANHATTAN,40.824853035827495,-73.94045414985014,"{'latitude': '40.824853035827495', 'longitude': '-73.94045414985014', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,"2787 8 AVENUE, MANHATTAN (NEW YORK), NY, 10039",,
58933546,2023-09-26T17:59:26.000,2023-09-26T18:20:31.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11201,234 SANDS STREET,SANDS STREET,BIKE PATH,NAVY STREET,BIKE PATH,NAVY STREET,ADDRESS,BROOKLYN,SANDS STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T18:20:35.000,02 BROOKLYN,3000900001,BROOKLYN,989518,194201,ONLINE,Unspecified,BROOKLYN,40.699712085471425,-73.9810012927035,"{'latitude': '40.699712085471425', 'longitude': '-73.9810012927035', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58927827,2023-09-26T17:59:06.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-28T13:05:32.000,Unspecified MANHATTAN,,MANHATTAN,986727,212657,MOBILE,Unspecified,MANHATTAN,40.75037054471354,-73.9910600637942,"{'latitude': '40.75037054471354', 'longitude': '-73.9910600637942', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,2,2 3 Express platform,Platform,,,
58935641,2023-09-26T17:59:03.000,2023-09-28T13:09:30.000,DSNY,Department of Sanitation,Illegal Posting,Poster or Sign,Sidewalk,11207,BRADFORD STREET,BRADFORD STREET,BRADFORD STREET,DUMONT AVENUE,BRADFORD STREET,DUMONT AVENUE,INTERSECTION,,,Closed,The Department of Sanitation found an open service request already exists for the same location.,2023-09-28T13:09:34.000,05 BROOKLYN,,BROOKLYN,1014574,182248,ONLINE,Unspecified,BROOKLYN,40.6668534624585,-73.89069226744614,"{'latitude': '40.6668534624585', 'longitude': '-73.89069226744614', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58933221,2023-09-26T17:59:00.000,2023-09-26T20:40:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11223,717 AVENUE W,AVENUE W,E 7 ST,CONEY ISLAND AVE,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,2023-09-26T20:40:00.000,15 BROOKLYN,3071590048,BROOKLYN,994594,155522,PHONE,Unspecified,BROOKLYN,40.59354213475274,-73.9627543343698,"{'latitude': '40.59354213475274', 'longitude': '-73.9627543343698', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58932618,2023-09-26T17:58:55.000,2023-10-05T19:56:37.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,10035,1900 LEXINGTON AVENUE,LEXINGTON AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-05T00:00:00.000,11 MANHATTAN,1017670016,MANHATTAN,1000700,230764,PHONE,Unspecified,MANHATTAN,40.80005453928576,-73.94058468907889,"{'latitude': '40.80005453928576', 'longitude': '-73.94058468907889', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58935209,2023-09-26T17:58:45.000,2023-09-26T18:13:22.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10012,157 PRINCE STREET,PRINCE STREET,WEST BROADWAY,THOMPSON STREET,WEST BROADWAY,THOMPSON STREET,ADDRESS,NEW YORK,PRINCE STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T18:13:24.000,02 MANHATTAN,1005160041,MANHATTAN,983913,203756,MOBILE,Unspecified,MANHATTAN,40.72593984531192,-74.00121584740464,"{'latitude': '40.72593984531192', 'longitude': '-74.00121584740464', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58930306,2023-09-26T17:58:28.000,,DOHMH,Department of Health and Mental Hygiene,Smoking,Smoking Violation,Residential Building,11224,4024 BEACH   40 STREET,BEACH   40 STREET,SURF AVENUE,ATLANTIC AVENUE,SURF AVENUE,ATLANTIC AVENUE,ADDRESS,BROOKLYN,BEACH   40 STREET,In Progress,,,13 BROOKLYN,3070280030,BROOKLYN,982588,148634,ONLINE,Unspecified,BROOKLYN,40.574641822076195,-74.00598267385031,"{'latitude': '40.574641822076195', 'longitude': '-74.00598267385031', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
