unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,facility_type,taxi_pick_up_location
58955557,2023-09-29T00:22:57.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10023,103 WEST END AVENUE,WEST END AVENUE,WEST 64 STREET,WEST 65 STREET,WEST   64 STREET,WEST   65 STREET,ADDRESS,NEW YORK,WEST END AVENUE,Closed,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",2023-09-29T03:00:46.000,07 MANHATTAN,1011710062,MANHATTAN,987564,221611,MOBILE,Unspecified,MANHATTAN,40.77494669571055,-73.9880347668203,"{'latitude': '40.77494669571055', 'longitude': '-73.9880347668203', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58947572,2023-09-29T00:22:45.000,2023-09-29T00:59:55.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10022,150 EAST   57 STREET,EAST   57 STREET,LEXINGTON AVENUE,3 AVENUE,LEXINGTON AVENUE,3 AVENUE,ADDRESS,NEW YORK,EAST   57 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T01:00:00.000,06 MANHATTAN,,MANHATTAN,992933,216429,ONLINE,Unspecified,MANHATTAN,40.76071980778845,-73.96865662939877,"{'latitude': '40.76071980778845', 'longitude': '-73.96865662939877', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
59452624,2023-09-29T00:22:17.000,2023-09-29T08:25:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,11228,8208 15 AVENUE,15 AVENUE,82 STREET,83 STREET,82 STREET,83 STREET,ADDRESS,BROOKLYN,15 AVENUE,Closed,,2023-09-29T08:25:00.000,11 BROOKLYN,3063040043,BROOKLYN,982214,162797,PHONE,Unspecified,BROOKLYN,40.61351633077115,-74.0073332234421,"{'latitude': '40.61351633077115', 'longitude': '-74.0073332234421', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58954985,2023-09-29T00:21:39.000,2023-09-29T00:58:15.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10033,712 WEST  176 STREET,WEST  176 STREET,BROADWAY,FORT WASHINGTON AVENUE,BROADWAY,FORT WASHINGTON AVENUE,ADDRESS,NEW YORK,WEST  176 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-29T00:58:20.000,12 MANHATTAN,,MANHATTAN,1001154,247880,ONLINE,Unspecified,MANHATTAN,40.84703223662135,-73.93890177984383,"{'latitude': '40.84703223662135', 'longitude': '-73.93890177984383', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58956561,2023-09-29T00:21:04.000,2023-10-23T08:34:05.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10128,222 EAST   93 STREET,EAST   93 STREET,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-23T00:00:00.000,08 MANHATTAN,1015380021,MANHATTAN,998205,224467,PHONE,Unspecified,MANHATTAN,40.78277526595037,-73.94960939360018,"{'latitude': '40.78277526595037', 'longitude': '-73.94960939360018', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58953681,2023-09-29T00:19:17.000,2023-09-29T00:46:58.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11209,8801 SHORE ROAD,SHORE ROAD,88 STREET,NARROWS AVENUE,88 STREET,NARROWS AVENUE,ADDRESS,BROOKLYN,SHORE ROAD,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-29T00:47:01.000,10 BROOKLYN,3060580001,BROOKLYN,972918,166639,MOBILE,Unspecified,BROOKLYN,40.62405480872863,-74.0408218133134,"{'latitude': '40.62405480872863', 'longitude': '-74.0408218133134', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58951797,2023-09-29T00:18:40.000,,DOT,Department of Transportation,Sidewalk Condition,Blocked - Construction,Sidewalk,11433,108-13 FERN PLACE,FERN PLACE,REX ROAD,108 DRIVE,REX ROAD,108 DRIVE,ADDRESS,JAMAICA,FERN PLACE,In Progress,The Department of Transportation inspected the condition and opened a repair order. Repairs of this type are corrected within 180 (120 Biz) days from the date of inspection.,2023-10-11T09:36:07.000,12 QUEENS,,QUEENS,1045126,194662,PHONE,Unspecified,QUEENS,40.70076959730504,-73.78045086306751,"{'latitude': '40.70076959730504', 'longitude': '-73.78045086306751', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
59439709,2023-09-29T00:18:18.000,2023-10-23T00:00:00.000,HPD,Department of Housing Preservation and Development,Door/Window,Door,Apartment,10128,222 EAST   93 STREET,EAST   93 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST   93 STREET,Closed,,2023-10-23T00:00:00.000,08 MANHATTAN,,MANHATTAN,998205,224467,PHONE,Unspecified,MANHATTAN,40.78277526595037,-73.94960939360018,"{'latitude': '40.78277526595037', 'longitude': '-73.94960939360018', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58962866,2023-09-29T00:17:54.000,2023-10-01T18:42:58.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10024,22 WEST   90 STREET,WEST   90 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,07 MANHATTAN,1012030045,MANHATTAN,992976,226472,ONLINE,Unspecified,MANHATTAN,40.78828516492771,-73.96848836933239,"{'latitude': '40.78828516492771', 'longitude': '-73.96848836933239', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58961508,2023-09-29T00:17:54.000,2023-10-01T18:42:57.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10024,22 WEST   90 STREET,WEST   90 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,07 MANHATTAN,1012030045,MANHATTAN,992976,226472,ONLINE,Unspecified,MANHATTAN,40.78828516492771,-73.96848836933239,"{'latitude': '40.78828516492771', 'longitude': '-73.96848836933239', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58957109,2023-09-29T00:17:31.000,2023-10-19T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11211,595 METROPOLITAN AVENUE,METROPOLITAN AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Buildings attempted to investigate this complaint but could not locate the premises. If the problem still exists, please call 311 and file a new complaint with additional information about how to locate the building. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-19T00:00:00.000,01 BROOKLYN,3027570036,BROOKLYN,998394,199450,UNKNOWN,Unspecified,BROOKLYN,40.71410961324579,-73.94897954184253,"{'latitude': '40.71410961324579', 'longitude': '-73.94897954184253', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58952898,2023-09-29T00:17:08.000,2023-09-29T00:17:08.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11377,41-58 56 STREET,56 STREET,ROOSEVELT AVENUE,43 AVENUE,ROOSEVELT AVENUE,43 AVENUE,ADDRESS,WOODSIDE,56 STREET,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-29T00:17:08.000,02 QUEENS,4013250077,QUEENS,1009546,210641,ONLINE,Unspecified,QUEENS,40.744801299280674,-73.90870982541358,"{'latitude': '40.744801299280674', 'longitude': '-73.90870982541358', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58965173,2023-09-29T00:17:00.000,2023-09-29T09:35:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11220,,,,,50 STREET,9 AVENUE,INTERSECTION,BROOKLYN,,Closed,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,2023-09-29T09:35:00.000,12 BROOKLYN,,BROOKLYN,983832,172367,PHONE,Unspecified,BROOKLYN,40.63978419408893,-74.00150613656893,"{'latitude': '40.63978419408893', 'longitude': '-74.00150613656893', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58958996,2023-09-29T00:17:00.000,2023-09-29T07:50:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11204,1637 45 STREET,45 STREET,16 AVE,17 AVE,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,2023-09-29T07:50:00.000,12 BROOKLYN,3054320069,BROOKLYN,989198,169779,PHONE,Unspecified,BROOKLYN,40.63267931302937,-73.98217327657555,"{'latitude': '40.63267931302937', 'longitude': '-73.98217327657555', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58962034,2023-09-29T00:17:00.000,2023-09-29T08:20:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11204,,,,,45 STREET,16 AVENUE,INTERSECTION,BROOKLYN,,Closed,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,2023-09-29T08:20:00.000,12 BROOKLYN,,BROOKLYN,988919,169997,PHONE,Unspecified,BROOKLYN,40.63327782826653,-73.98317831081567,"{'latitude': '40.63327782826653', 'longitude': '-73.98317831081567', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58952508,2023-09-29T00:16:54.000,2023-09-29T00:28:12.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10463,3453 CORLEAR AVENUE,CORLEAR AVENUE,WEST  234 STREET,WEST  236 STREET,WEST  234 STREET,WEST  236 STREET,ADDRESS,BRONX,CORLEAR AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T00:28:16.000,08 BRONX,2057620494,BRONX,1010681,261123,ONLINE,Unspecified,BRONX,40.883356855766515,-73.90441495598051,"{'latitude': '40.883356855766515', 'longitude': '-73.90441495598051', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
59456118,2023-09-29T00:16:44.000,2023-09-29T07:50:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,11204,1637 45 STREET,45 STREET,16 AVENUE,17 AVENUE,16 AVENUE,17 AVENUE,ADDRESS,BROOKLYN,45 STREET,Closed,,2023-09-29T07:50:00.000,12 BROOKLYN,,BROOKLYN,989198,169779,PHONE,Unspecified,BROOKLYN,40.63267931302937,-73.98217327657555,"{'latitude': '40.63267931302937', 'longitude': '-73.98217327657555', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58948899,2023-09-29T00:16:36.000,2023-09-29T01:23:25.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10011,412 WEST   19 STREET,WEST   19 STREET,9 AVENUE,10 AVENUE,9 AVENUE,10 AVENUE,ADDRESS,NEW YORK,WEST   19 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T01:23:32.000,04 MANHATTAN,1007160017,MANHATTAN,983256,210417,ONLINE,Unspecified,MANHATTAN,40.744222598603464,-74.00358719279463,"{'latitude': '40.744222598603464', 'longitude': '-74.00358719279463', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58946628,2023-09-29T00:16:19.000,2023-09-29T10:10:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11433,,,,,175 STREET,REX ROAD,INTERSECTION,QUEENS,,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-29T10:10:00.000,12 QUEENS,,QUEENS,1044924,194556,UNKNOWN,Unspecified,QUEENS,40.70048004032479,-73.78118032747368,"{'latitude': '40.70048004032479', 'longitude': '-73.78118032747368', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,N/A,
58953082,2023-09-29T00:16:08.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Residential Building/House,11106,34-46 VERNON BOULEVARD,VERNON BOULEVARD,34 AVENUE,35 AVENUE,34 AVENUE,35 AVENUE,ADDRESS,ASTORIA,VERNON BOULEVARD,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-29T10:51:05.000,01 QUEENS,4003220112,QUEENS,1000613,217808,PHONE,Unspecified,QUEENS,40.76449392884802,-73.9409304775339,"{'latitude': '40.76449392884802', 'longitude': '-73.9409304775339', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
59435715,2023-09-29T00:16:02.000,2023-10-01T00:00:00.000,HPD,Department of Housing Preservation and Development,Unsanitary Condition,Mold,Apartment,10024,22 WEST   90 STREET,WEST   90 STREET,CENTRAL PARK ENTRANCE W   90 ST,COLUMBUS AVENUE,CENTRAL PARK ENTRANCE W   90 ST,COLUMBUS AVENUE,ADDRESS,NEW YORK,WEST   90 STREET,Closed,,2023-10-01T00:00:00.000,07 MANHATTAN,,MANHATTAN,992976,226472,ONLINE,Unspecified,MANHATTAN,40.78828516492771,-73.96848836933239,"{'latitude': '40.78828516492771', 'longitude': '-73.96848836933239', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
59446108,2023-09-29T00:16:01.000,2023-10-01T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10024,22 WEST   90 STREET,WEST   90 STREET,CENTRAL PARK ENTRANCE W   90 ST,COLUMBUS AVENUE,CENTRAL PARK ENTRANCE W   90 ST,COLUMBUS AVENUE,ADDRESS,NEW YORK,WEST   90 STREET,Closed,,2023-10-01T00:00:00.000,07 MANHATTAN,,MANHATTAN,992976,226472,ONLINE,Unspecified,MANHATTAN,40.78828516492771,-73.96848836933239,"{'latitude': '40.78828516492771', 'longitude': '-73.96848836933239', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58951174,2023-09-29T00:16:00.000,2023-09-30T08:30:00.000,DOT,Department of Transportation,Traffic Signal Condition,Veh Signal Lamp,,11219,,,,,53 STREET,14 AVENUE,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-30T08:30:00.000,12 BROOKLYN,,BROOKLYN,986402,169333,UNKNOWN,Unspecified,BROOKLYN,40.63145625797648,-73.99224688651346,"{'latitude': '40.63145625797648', 'longitude': '-73.99224688651346', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,N/A,
59445692,2023-09-29T00:15:42.000,2023-09-29T09:35:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,11220,9 AVENUE,9 AVENUE,9 AVENUE,50 STREET,9 AVENUE,50 STREET,INTERSECTION,,,Closed,,2023-09-29T09:35:00.000,12 BROOKLYN,,BROOKLYN,983832,172367,PHONE,Unspecified,BROOKLYN,40.63978419408893,-74.00150613656893,"{'latitude': '40.63978419408893', 'longitude': '-74.00150613656893', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58955362,2023-09-29T00:15:39.000,,DPR,Department of Parks and Recreation,Damaged Tree,Tree Alive - in Poor Condition,Street,11436,119-12 144 STREET,144 STREET,119 AVENUE,120 AVENUE,119 AVENUE,120 AVENUE,ADDRESS,JAMAICA,144 STREET,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-11-08T14:56:47.000,12 QUEENS,4120230101,QUEENS,1040703,186234,MOBILE,Unspecified,QUEENS,40.67766605968789,-73.7964729636555,"{'latitude': '40.67766605968789', 'longitude': '-73.7964729636555', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58951282,2023-09-29T00:15:37.000,2023-09-29T01:19:13.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10455,455 EAST  148 STREET,EAST  148 STREET,BERGEN AVENUE,BROOK AVENUE,BERGEN AVENUE,BROOK AVENUE,ADDRESS,BRONX,EAST  148 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T01:19:17.000,01 BRONX,,BRONX,1007353,236096,ONLINE,Unspecified,BRONX,40.814674509013855,-73.91653656075259,"{'latitude': '40.814674509013855', 'longitude': '-73.91653656075259', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
59456119,2023-09-29T00:15:08.000,2023-09-29T08:20:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,11204,16 AVENUE,16 AVENUE,16 AVENUE,45 STREET,16 AVENUE,45 STREET,INTERSECTION,,,Closed,,2023-09-29T08:20:00.000,12 BROOKLYN,,BROOKLYN,988919,169997,PHONE,Unspecified,BROOKLYN,40.63327782826653,-73.98317831081567,"{'latitude': '40.63327782826653', 'longitude': '-73.98317831081567', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58955455,2023-09-29T00:14:00.000,2023-09-29T06:15:42.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11385,78-52 78 STREET,78 STREET,78 AVENUE,MYRTLE AVENUE,78 AVENUE,MYRTLE AVENUE,ADDRESS,RIDGEWOOD,78 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-29T06:15:24.000,05 QUEENS,4038260031,QUEENS,1019729,195647,ONLINE,Unspecified,QUEENS,40.70361145824332,-73.87203971183895,"{'latitude': '40.70361145824332', 'longitude': '-73.87203971183895', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
