unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,resolution_description,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,facility_type,bridge_highway_direction,due_date,road_ramp
58972119,2023-09-30T12:25:28.000,2023-09-30T12:49:48.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10027,BROADWAY,BROADWAY,BROADWAY,WEST  131 STREET,BROADWAY,WEST  131 STREET,INTERSECTION,,,Closed,2023-09-30T12:49:51.000,09 MANHATTAN,,MANHATTAN,996170,237135,PHONE,Unspecified,MANHATTAN,40.81754844008804,-73.95693515778898,"{'latitude': '40.81754844008804', 'longitude': '-73.95693515778898', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,,
59453280,2023-09-30T12:25:26.000,2023-10-06T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,10453,86 WEST  179 STREET,WEST  179 STREET,UNIVERSITY AVENUE,ANDREWS AVENUE SOUTH,UNIVERSITY AVENUE,ANDREWS AVENUE SOUTH,ADDRESS,BRONX,WEST  179 STREET,Closed,2023-10-06T00:00:00.000,05 BRONX,2032160060,BRONX,1008703,250763,PHONE,Unspecified,BRONX,40.8549275344407,-73.91160599496871,"{'latitude': '40.8549275344407', 'longitude': '-73.91160599496871', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58975006,2023-09-30T12:24:42.000,2023-10-15T14:57:37.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10462,840 MORRIS PARK AVENUE,MORRIS PARK AVENUE,,,,,ADDRESS,BRONX,,Closed,2023-10-15T00:00:00.000,11 BRONX,2040460007,BRONX,1022615,247604,PHONE,Unspecified,BRONX,40.84620753335769,-73.86133430286917,"{'latitude': '40.84620753335769', 'longitude': '-73.86133430286917', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,,
58973809,2023-09-30T12:24:41.000,2023-10-01T17:50:27.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11231,275 PRESIDENT STREET,PRESIDENT STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-01T00:00:00.000,06 BROOKLYN,3004350001,BROOKLYN,985441,187580,ONLINE,Unspecified,BROOKLYN,40.68154045398276,-73.99570590463826,"{'latitude': '40.68154045398276', 'longitude': '-73.99570590463826', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,,,,,,,
58975953,2023-09-30T12:24:35.000,2023-09-30T12:40:15.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10456,1385 WASHINGTON AVENUE,WASHINGTON AVENUE,EAST  169 STREET,EAST  170 STREET,EAST  169 STREET,EAST  170 STREET,ADDRESS,BRONX,WASHINGTON AVENUE,Closed,2023-09-30T12:40:19.000,03 BRONX,2029010001,BRONX,1010561,243449,ONLINE,Unspecified,BRONX,40.8348474210791,-73.90491830085918,"{'latitude': '40.8348474210791', 'longitude': '-73.90491830085918', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and determined that police action was not necessary.,,,,,,,
58973895,2023-09-30T12:24:31.000,2023-10-08T18:19:16.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11216,1296 PACIFIC STREET,PACIFIC STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-08T00:00:00.000,08 BROOKLYN,3012070021,BROOKLYN,998650,186131,ONLINE,Unspecified,BROOKLYN,40.67755164513687,-73.94808456893468,"{'latitude': '40.67755164513687', 'longitude': '-73.94808456893468', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,,
58977390,2023-09-30T12:24:17.000,2023-10-16T09:44:46.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11224,2980 WEST   28 STREET,WEST   28 STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-16T00:00:00.000,13 BROOKLYN,3070520034,BROOKLYN,985931,148251,ONLINE,Unspecified,BROOKLYN,40.57359055854324,-73.99394902740013,"{'latitude': '40.57359055854324', 'longitude': '-73.99394902740013', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,,
58977412,2023-09-30T12:24:16.000,2023-10-16T09:44:44.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11224,2980 WEST   28 STREET,WEST   28 STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-16T00:00:00.000,13 BROOKLYN,3070520034,BROOKLYN,985931,148251,ONLINE,Unspecified,BROOKLYN,40.57359055854324,-73.99394902740013,"{'latitude': '40.57359055854324', 'longitude': '-73.99394902740013', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,,
58971485,2023-09-30T12:24:16.000,2023-10-01T18:11:13.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11224,2980 WEST   28 STREET,WEST   28 STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-01T00:00:00.000,13 BROOKLYN,3070520034,BROOKLYN,985931,148251,ONLINE,Unspecified,BROOKLYN,40.57359055854324,-73.99394902740013,"{'latitude': '40.57359055854324', 'longitude': '-73.99394902740013', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,,,,,,,
58977416,2023-09-30T12:24:16.000,2023-10-16T09:44:45.000,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,11224,2980 WEST   28 STREET,WEST   28 STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-16T00:00:00.000,13 BROOKLYN,3070520034,BROOKLYN,985931,148251,ONLINE,Unspecified,BROOKLYN,40.57359055854324,-73.99394902740013,"{'latitude': '40.57359055854324', 'longitude': '-73.99394902740013', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,,
58968910,2023-09-30T12:24:16.000,2023-10-16T09:44:43.000,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,RESIDENTIAL BUILDING,11224,2980 WEST   28 STREET,WEST   28 STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-16T00:00:00.000,13 BROOKLYN,3070520034,BROOKLYN,985931,148251,ONLINE,Unspecified,BROOKLYN,40.57359055854324,-73.99394902740013,"{'latitude': '40.57359055854324', 'longitude': '-73.99394902740013', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,,
58968937,2023-09-30T12:24:16.000,2023-10-02T10:30:11.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11224,2980 WEST   28 STREET,WEST   28 STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-02T00:00:00.000,13 BROOKLYN,3070520034,BROOKLYN,985931,148251,ONLINE,Unspecified,BROOKLYN,40.57359055854324,-73.99394902740013,"{'latitude': '40.57359055854324', 'longitude': '-73.99394902740013', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,,,,,,,
58973845,2023-09-30T12:24:16.000,2023-10-16T09:44:45.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11224,2980 WEST   28 STREET,WEST   28 STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-16T00:00:00.000,13 BROOKLYN,3070520034,BROOKLYN,985931,148251,ONLINE,Unspecified,BROOKLYN,40.57359055854324,-73.99394902740013,"{'latitude': '40.57359055854324', 'longitude': '-73.99394902740013', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,,
58972732,2023-09-30T12:24:16.000,2023-10-16T09:44:44.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11224,2980 WEST   28 STREET,WEST   28 STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-16T00:00:00.000,13 BROOKLYN,3070520034,BROOKLYN,985931,148251,ONLINE,Unspecified,BROOKLYN,40.57359055854324,-73.99394902740013,"{'latitude': '40.57359055854324', 'longitude': '-73.99394902740013', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,,
58970288,2023-09-30T12:24:16.000,2023-10-16T09:44:46.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,11224,2980 WEST   28 STREET,WEST   28 STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-16T00:00:00.000,13 BROOKLYN,3070520034,BROOKLYN,985931,148251,ONLINE,Unspecified,BROOKLYN,40.57359055854324,-73.99394902740013,"{'latitude': '40.57359055854324', 'longitude': '-73.99394902740013', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,,
58976320,2023-09-30T12:24:13.000,,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11215,575 10 STREET,10 STREET,,,,,ADDRESS,BROOKLYN,,Open,2023-09-30T00:00:00.000,06 BROOKLYN,3010920057,BROOKLYN,989499,181854,ONLINE,Unspecified,BROOKLYN,40.66582239479144,-73.98107943296603,"{'latitude': '40.66582239479144', 'longitude': '-73.98107943296603', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,,,,,,
58969008,2023-09-30T12:24:13.000,,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,11215,575 10 STREET,10 STREET,,,,,ADDRESS,BROOKLYN,,Open,2023-09-30T00:00:00.000,06 BROOKLYN,3010920057,BROOKLYN,989499,181854,ONLINE,Unspecified,BROOKLYN,40.66582239479144,-73.98107943296603,"{'latitude': '40.66582239479144', 'longitude': '-73.98107943296603', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,,,,,,
58972047,2023-09-30T12:24:13.000,2023-11-16T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Cons - Contrary/Beyond Approved Plans/Permits,,11218,3904 FORT HAMILTON PARKWAY,FORT HAMILTON PARKWAY,,,,,ADDRESS,BROOKLYN,,Closed,2023-11-16T00:00:00.000,12 BROOKLYN,3055840033,BROOKLYN,986850,173570,UNKNOWN,Unspecified,BROOKLYN,40.6430857993033,-73.99063122284522,"{'latitude': '40.6430857993033', 'longitude': '-73.99063122284522', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Buildings investigated this complaint and issued a partial stop work order violation.,,,,,,,
58971448,2023-09-30T12:24:12.000,2023-10-02T08:03:45.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10457,226 MT HOPE PLACE,MT HOPE PLACE,,,,,ADDRESS,BRONX,,Closed,2023-10-02T00:00:00.000,05 BRONX,2028020017,BRONX,1010481,248321,PHONE,Unspecified,BRONX,40.84821986923231,-73.90518834533853,"{'latitude': '40.84821986923231', 'longitude': '-73.90518834533853', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,,
58968628,2023-09-30T12:24:09.000,2023-09-30T13:18:34.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11249,20 NORTH    5 STREET,NORTH    5 STREET,NORTH    4 PLACE,KENT AVENUE,NORTH    4 PLACE,KENT AVENUE,ADDRESS,BROOKLYN,NORTH    5 STREET,Closed,2023-09-30T13:18:40.000,01 BROOKLYN,3023407502,BROOKLYN,994462,201367,MOBILE,Unspecified,BROOKLYN,40.71937673052651,-73.96316020360678,"{'latitude': '40.71937673052651', 'longitude': '-73.96316020360678', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint but officers were unable to gain entry into the premises.,,,,,,,
58975407,2023-09-30T12:24:07.000,2023-09-30T12:25:43.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,11205,2 PARK AVENUE,PARK AVENUE,NAVY STREET,MONUMENT WALK,NAVY STREET,MONUMENT WALK,ADDRESS,BROOKLYN,PARK AVENUE,Closed,2023-09-30T12:25:49.000,02 BROOKLYN,,BROOKLYN,989818,192917,MOBILE,Unspecified,BROOKLYN,40.69618762099756,-73.97992042327036,"{'latitude': '40.69618762099756', 'longitude': '-73.97992042327036', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,,
58972678,2023-09-30T12:24:06.000,2023-10-16T07:51:16.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10310,618 DELAFIELD AVENUE,DELAFIELD AVENUE,,,,,ADDRESS,STATEN ISLAND,,Closed,2023-10-16T00:00:00.000,01 STATEN ISLAND,5002190015,STATEN ISLAND,951152,168950,PHONE,Unspecified,STATEN ISLAND,40.630343432521,-74.11924179841559,"{'latitude': '40.630343432521', 'longitude': '-74.11924179841559', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,,
58970827,2023-09-30T12:24:04.000,2023-09-30T13:38:31.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11220,725 56 STREET,56 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,BROOKLYN,56 STREET,Closed,2023-09-30T13:38:36.000,07 BROOKLYN,3008340068,BROOKLYN,981813,171978,MOBILE,Unspecified,BROOKLYN,40.638716146868376,-74.00878085185765,"{'latitude': '40.638716146868376', 'longitude': '-74.00878085185765', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded and upon arrival those responsible for the condition were gone.,,,,,,,
58970298,2023-09-30T12:24:02.000,2023-10-04T22:41:38.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11226,395 OCEAN AVENUE,OCEAN AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-04T00:00:00.000,14 BROOKLYN,3050620014,BROOKLYN,994901,177308,PHONE,Unspecified,BROOKLYN,40.65333977606687,-73.96161454400496,"{'latitude': '40.65333977606687', 'longitude': '-73.96161454400496', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,,
58970291,2023-09-30T12:24:01.000,2023-11-16T11:01:31.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,11238,750 WASHINGTON AVENUE,WASHINGTON AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,2023-11-16T00:00:00.000,08 BROOKLYN,3011660053,BROOKLYN,994432,185314,ONLINE,Unspecified,BROOKLYN,40.67531502123216,-73.96329269609444,"{'latitude': '40.67531502123216', 'longitude': '-73.96329269609444', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",,,,,,,
58975455,2023-09-30T12:24:00.000,2023-10-02T12:09:52.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11358,190-03 35 AVENUE,35 AVENUE,190 STREET,191 STREET,190 STREET,191 STREET,ADDRESS,FLUSHING,35 AVENUE,Closed,2023-10-02T12:09:56.000,11 QUEENS,4052590052,QUEENS,1041892,217889,MOBILE,Unspecified,QUEENS,40.7645434811314,-73.79191524222935,"{'latitude': '40.7645434811314', 'longitude': '-73.79191524222935', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Sanitation investigated this complaint and found no condition at the location.,,,,,,,
58977716,2023-09-30T12:23:57.000,2023-09-30T12:23:57.000,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Dog,3+ Family Apartment Building,10035,107 EAST  125 STREET,EAST  125 STREET,PARK AVENUE,LEXINGTON AVENUE,PARK AVENUE,LEXINGTON AVENUE,ADDRESS,NEW YORK,EAST  125 STREET,Closed,2023-09-30T12:23:57.000,11 MANHATTAN,1017740005,MANHATTAN,1001262,232515,PHONE,Unspecified,MANHATTAN,40.804859488964695,-73.93855038053502,"{'latitude': '40.804859488964695', 'longitude': '-73.93855038053502', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,,,,,,,
