unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,location_type,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,taxi_pick_up_location,facility_type,due_date,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_company_borough
58798197,2023-09-12T13:02:36.000,2023-09-12T13:02:36.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,10452,1001 WOODYCREST AVENUE,WOODYCREST AVENUE,ADDRESS,BRONX,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-12T13:02:36.000,04 BRONX,2025120045,BRONX,1004203,242690,PHONE,Unspecified,BRONX,40.832780838847206,-73.92789684704749,"{'latitude': '40.832780838847206', 'longitude': '-73.92789684704749', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3+ Family Apt. Building,WEST 164 STREET,WEST 165 STREET,WEST  164 STREET,WEST  165 STREET,WOODYCREST AVENUE,,,,,,,
58794608,2023-09-12T13:02:26.000,2023-09-12T13:21:53.000,NYPD,New York City Police Department,Bike/Roller/Skate Chronic,N/A,10023,245 COLUMBUS AVENUE,COLUMBUS AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T13:21:56.000,07 MANHATTAN,1011240001,MANHATTAN,990034,222339,PHONE,Unspecified,MANHATTAN,40.77694359318587,-73.97911617847832,"{'latitude': '40.77694359318587', 'longitude': '-73.97911617847832', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,WEST   71 STREET,WEST   72 STREET,WEST   71 STREET,WEST   72 STREET,COLUMBUS AVENUE,,,,,,,
58798324,2023-09-12T13:02:24.000,2023-10-26T16:28:41.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,10314,55 RENEE PLACE,RENEE PLACE,ADDRESS,STATEN ISLAND,Closed,"The Department of Transportation will inspect the complaint location and notify the property owner within 180 days if a defective sidewalk condition exists. The property owner is responsible for maintaining, repairing and installing sidewalks adjoining their property, according to Section 19-152 of the New York City Administrative Code.",2023-10-26T16:28:46.000,02 STATEN ISLAND,5015820027,STATEN ISLAND,939382,162434,PHONE,Unspecified,STATEN ISLAND,40.612406605906315,-74.16160205600835,"{'latitude': '40.612406605906315', 'longitude': '-74.16160205600835', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,HILLMAN AVENUE,JARDINE AVENUE,HILLMAN AVENUE,JARDINE AVENUE,RENEE PLACE,,,,,,,
58796694,2023-09-12T13:02:16.000,,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,10472,1325 ST LAWRENCE AVENUE,ST LAWRENCE AVENUE,ADDRESS,BRONX,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-09-18T08:09:33.000,09 BRONX,2038750064,BRONX,1020861,242957,PHONE,Unspecified,BRONX,40.833460332175704,-73.86769928342034,"{'latitude': '40.833460332175704', 'longitude': '-73.86769928342034', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,EAST  172 STREET,EAST  174 STREET,EAST  172 STREET,EAST  174 STREET,ST LAWRENCE AVENUE,,,,,,,
58792434,2023-09-12T13:02:02.000,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,11379,63-40 77 STREET,77 STREET,ADDRESS,MIDDLE VILLAGE,In Progress,,,05 QUEENS,4029860016,QUEENS,1017891,201163,PHONE,Unspecified,QUEENS,40.71875873128746,-73.87864116150098,"{'latitude': '40.71875873128746', 'longitude': '-73.87864116150098', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,JUNIPER BOULEVARD SOUTH,PENELOPE AVENUE,JUNIPER BOULEVARD SOUTH,PENELOPE AVENUE,77 STREET,,,,,,,
58789858,2023-09-12T13:02:01.000,2023-09-14T14:30:55.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,11207,303 HIGHLAND BOULEVARD,HIGHLAND BOULEVARD,ADDRESS,BROOKLYN,Closed,The Department of Sanitation collected the requested items.,2023-09-13T13:13:43.000,05 BROOKLYN,3038910500,BROOKLYN,1014404,188203,ONLINE,Unspecified,BROOKLYN,40.683199164750285,-73.89127841686586,"{'latitude': '40.683199164750285', 'longitude': '-73.89127841686586', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,HEATH PLACE,BARBERRY COURT,HEATH PLACE,BARBERRY COURT,HIGHLAND BOULEVARD,,,,,,,
58797255,2023-09-12T13:02:00.000,2023-09-12T22:10:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),11237,261 HIMROD STREET,HIMROD STREET,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection investigated this complaint and shut the running hydrant.,2023-09-12T22:10:00.000,04 BROOKLYN,3032690038,BROOKLYN,1006673,194625,ONLINE,Unspecified,BROOKLYN,40.70084902523654,-73.91913148518553,"{'latitude': '40.70084902523654', 'longitude': '-73.91913148518553', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,KNICKERBOCKER AVE,IRVING AVE,,,,,,,,,,
58793106,2023-09-12T13:01:58.000,2023-09-12T13:23:06.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,10306,EBBITTS STREET,EBBITTS STREET,INTERSECTION,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-12T13:23:10.000,02 STATEN ISLAND,,STATEN ISLAND,955316,143744,MOBILE,Unspecified,STATEN ISLAND,40.56117267394608,-74.10413226615634,"{'latitude': '40.56117267394608', 'longitude': '-74.10413226615634', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,EBBITTS STREET,ROMA AVENUE,EBBITTS STREET,ROMA AVENUE,,,,,,,,
58794168,2023-09-12T13:01:46.000,2023-10-11T12:56:28.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper,10012,172 CROSBY STREET,CROSBY STREET,ADDRESS,NEW YORK,Closed,The Department of Sanitation collected the requested items.,2023-09-13T12:53:24.000,02 MANHATTAN,1005227502,MANHATTAN,985586,203782,ONLINE,Unspecified,MANHATTAN,40.72601111452119,-73.99517989949396,"{'latitude': '40.72601111452119', 'longitude': '-73.99517989949396', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,EAST HOUSTON STREET,BLEECKER STREET,EAST HOUSTON STREET,BLEECKER STREET,CROSBY STREET,,,,,,,
58792030,2023-09-12T13:01:24.000,2023-10-01T20:02:26.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,10468,2291 UNIVERSITY AVENUE,UNIVERSITY AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,07 BRONX,2032180064,BRONX,1010035,252875,ONLINE,Unspecified,BRONX,40.86072054865501,-73.90678288969215,"{'latitude': '40.86072054865501', 'longitude': '-73.90678288969215', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,
58789361,2023-09-12T13:01:24.000,2023-10-01T20:02:26.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,10468,2291 UNIVERSITY AVENUE,UNIVERSITY AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,07 BRONX,2032180064,BRONX,1010035,252875,ONLINE,Unspecified,BRONX,40.86072054865501,-73.90678288969215,"{'latitude': '40.86072054865501', 'longitude': '-73.90678288969215', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,
58790650,2023-09-12T13:01:24.000,2023-10-01T20:02:27.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,10468,2291 UNIVERSITY AVENUE,UNIVERSITY AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,07 BRONX,2032180064,BRONX,1010035,252875,ONLINE,Unspecified,BRONX,40.86072054865501,-73.90678288969215,"{'latitude': '40.86072054865501', 'longitude': '-73.90678288969215', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,
58790646,2023-09-12T13:01:24.000,2023-10-01T20:02:26.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,10468,2291 UNIVERSITY AVENUE,UNIVERSITY AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,07 BRONX,2032180064,BRONX,1010035,252875,ONLINE,Unspecified,BRONX,40.86072054865501,-73.90678288969215,"{'latitude': '40.86072054865501', 'longitude': '-73.90678288969215', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,
58793596,2023-09-12T13:01:24.000,2023-10-01T20:02:26.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,10468,2291 UNIVERSITY AVENUE,UNIVERSITY AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,07 BRONX,2032180064,BRONX,1010035,252875,ONLINE,Unspecified,BRONX,40.86072054865501,-73.90678288969215,"{'latitude': '40.86072054865501', 'longitude': '-73.90678288969215', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,
58789264,2023-09-12T13:01:24.000,2023-10-01T20:02:26.000,HPD,Department of Housing Preservation and Development,OUTSIDE BUILDING,PAVEMENT,10468,2291 UNIVERSITY AVENUE,UNIVERSITY AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,07 BRONX,2032180064,BRONX,1010035,252875,ONLINE,Unspecified,BRONX,40.86072054865501,-73.90678288969215,"{'latitude': '40.86072054865501', 'longitude': '-73.90678288969215', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,
58793676,2023-09-12T13:01:09.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,SEWAGE,10453,1604 UNIVERSITY AVENUE,UNIVERSITY AVENUE,ADDRESS,BRONX,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-12T00:00:00.000,05 BRONX,2028760070,BRONX,1006364,247948,ONLINE,Unspecified,BRONX,40.84720736540987,-73.92007041672592,"{'latitude': '40.84720736540987', 'longitude': '-73.92007041672592', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,
58793538,2023-09-12T13:01:06.000,2023-09-19T10:19:30.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,11226,22 CLARKSON AVENUE,CLARKSON AVENUE,ADDRESS,BROOKLYN,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the conditions. If the conditions still exist and an inspection is required, please contact the borough office with your complaint number at 718 827 - 1955 (BROOKLYN).",2023-09-19T00:00:00.000,14 BROOKLYN,3050640025,BROOKLYN,995704,177874,ONLINE,Unspecified,BROOKLYN,40.65489232004915,-73.95871962754072,"{'latitude': '40.65489232004915', 'longitude': '-73.95871962754072', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,
58793482,2023-09-12T13:01:06.000,2023-09-19T10:19:30.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,11226,22 CLARKSON AVENUE,CLARKSON AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,14 BROOKLYN,3050640025,BROOKLYN,995704,177874,ONLINE,Unspecified,BROOKLYN,40.65489232004915,-73.95871962754072,"{'latitude': '40.65489232004915', 'longitude': '-73.95871962754072', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,
58796354,2023-09-12T13:01:06.000,2023-09-19T10:19:31.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,11226,22 CLARKSON AVENUE,CLARKSON AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,14 BROOKLYN,3050640025,BROOKLYN,995704,177874,ONLINE,Unspecified,BROOKLYN,40.65489232004915,-73.95871962754072,"{'latitude': '40.65489232004915', 'longitude': '-73.95871962754072', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,
58797837,2023-09-12T13:01:06.000,2023-09-19T10:19:30.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,11226,22 CLARKSON AVENUE,CLARKSON AVENUE,ADDRESS,BROOKLYN,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the conditions. If the conditions still exist and an inspection is required, please contact the borough office with your complaint number at 718 827 - 1955 (BROOKLYN).",2023-09-19T00:00:00.000,14 BROOKLYN,3050640025,BROOKLYN,995704,177874,ONLINE,Unspecified,BROOKLYN,40.65489232004915,-73.95871962754072,"{'latitude': '40.65489232004915', 'longitude': '-73.95871962754072', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,
58795068,2023-09-12T13:01:06.000,2023-09-19T10:19:28.000,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,11226,22 CLARKSON AVENUE,CLARKSON AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-19T00:00:00.000,14 BROOKLYN,3050640025,BROOKLYN,995704,177874,ONLINE,Unspecified,BROOKLYN,40.65489232004915,-73.95871962754072,"{'latitude': '40.65489232004915', 'longitude': '-73.95871962754072', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,
58789416,2023-09-12T13:01:06.000,2023-09-19T10:19:30.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,11226,22 CLARKSON AVENUE,CLARKSON AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,14 BROOKLYN,3050640025,BROOKLYN,995704,177874,ONLINE,Unspecified,BROOKLYN,40.65489232004915,-73.95871962754072,"{'latitude': '40.65489232004915', 'longitude': '-73.95871962754072', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,
58793555,2023-09-12T13:01:06.000,2023-09-19T10:19:30.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,11226,22 CLARKSON AVENUE,CLARKSON AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,14 BROOKLYN,3050640025,BROOKLYN,995704,177874,ONLINE,Unspecified,BROOKLYN,40.65489232004915,-73.95871962754072,"{'latitude': '40.65489232004915', 'longitude': '-73.95871962754072', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,
58793589,2023-09-12T13:01:05.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,11377,46-02 70 STREET,70 STREET,ADDRESS,WOODSIDE,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-12T00:00:00.000,02 QUEENS,4024327501,QUEENS,1013563,208771,ONLINE,Unspecified,QUEENS,40.73965621636148,-73.89422112547474,"{'latitude': '40.73965621636148', 'longitude': '-73.89422112547474', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,
58796659,2023-09-12T13:00:46.000,2023-09-13T09:24:22.000,NYPD,New York City Police Department,Blocked Driveway,No Access,11354,133-51 39 AVENUE,39 AVENUE,ADDRESS,FLUSHING,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T09:24:25.000,07 QUEENS,4049720057,QUEENS,1030199,215889,MOBILE,Unspecified,QUEENS,40.75912251132285,-73.83413994830478,"{'latitude': '40.75912251132285', 'longitude': '-73.83413994830478', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,COLLEGE POINT BOULEVARD,PRINCE STREET,COLLEGE POINT BOULEVARD,PRINCE STREET,39 AVENUE,,,,,,,
58789922,2023-09-12T13:00:43.000,2023-09-16T15:30:42.000,DSNY,Department of Sanitation,Litter Basket Request,Replacement Basket,11105,23 AVENUE,23 AVENUE,INTERSECTION,,Closed,The location does not meet the criteria for Litter Basket placement.,2023-09-15T12:09:32.000,01 QUEENS,,QUEENS,1009672,220217,ONLINE,Unspecified,QUEENS,40.771084596889054,-73.90821889792322,"{'latitude': '40.771084596889054', 'longitude': '-73.90821889792322', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,23 AVENUE,STEINWAY STREET,23 AVENUE,STEINWAY STREET,,,,,,,,
58799446,2023-09-12T12:59:33.000,2023-09-28T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,10453,1738 UNIVERSITY AVENUE,UNIVERSITY AVENUE,ADDRESS,BRONX,Closed,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-28T00:00:00.000,05 BRONX,2028760112,BRONX,1007077,248609,UNKNOWN,Unspecified,BRONX,40.84901980016448,-73.91749107675265,"{'latitude': '40.84901980016448', 'longitude': '-73.91749107675265', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
