unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,vehicle_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment
59435819,2023-09-29T12:36:56.000,2023-10-01T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10460,1714 CROTONA PARK EAST,CROTONA PARK EAST,EAST  173 STREET,CROTONA PARK NORTH,EAST  173 STREET,CROTONA PARK NORTH,ADDRESS,BRONX,CROTONA PARK EAST,Closed,,2023-10-01T00:00:00.000,03 BRONX,2029400019,BRONX,1014930,244506,PHONE,Unspecified,BRONX,40.83773448093743,-73.8891249543624,"{'latitude': '40.83773448093743', 'longitude': '-73.8891249543624', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58968161,2023-09-29T12:36:28.000,2023-10-02T07:43:42.000,DSNY,Department of Sanitation,Commercial Disposal Complaint,Private Carter Decal Not Posted,Street,10019,133 WEST   52 STREET,WEST   52 STREET,AVENUE OF THE AMERICAS,6 1/2 AVENUE,AVENUE OF THE AMERICAS,6 1/2 AVENUE,ADDRESS,NEW YORK,WEST   52 STREET,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-10-02T07:43:45.000,05 MANHATTAN,1010057501,MANHATTAN,989565,216788,ONLINE,Unspecified,MANHATTAN,40.761707836793505,-73.98081394866654,"{'latitude': '40.761707836793505', 'longitude': '-73.98081394866654', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59452383,2023-09-29T12:36:26.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Safety,Smoke Detector,Apartment,10031,545 WEST  146 STREET,WEST  146 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST  146 STREET,Closed,,2023-10-04T00:00:00.000,09 MANHATTAN,,MANHATTAN,998535,240379,PHONE,Unspecified,MANHATTAN,40.826448793174315,-73.94838392885812,"{'latitude': '40.826448793174315', 'longitude': '-73.94838392885812', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59459285,2023-09-29T12:36:26.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Safety,Carbon Monoxide Detector,Apartment,10031,545 WEST  146 STREET,WEST  146 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST  146 STREET,Closed,,2023-10-04T00:00:00.000,09 MANHATTAN,,MANHATTAN,998535,240379,PHONE,Unspecified,MANHATTAN,40.826448793174315,-73.94838392885812,"{'latitude': '40.826448793174315', 'longitude': '-73.94838392885812', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59452233,2023-09-29T12:36:25.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Plumbing,Bathtub/Shower,Apartment,10031,545 WEST  146 STREET,WEST  146 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST  146 STREET,Closed,,2023-10-04T00:00:00.000,09 MANHATTAN,,MANHATTAN,998535,240379,PHONE,Unspecified,MANHATTAN,40.826448793174315,-73.94838392885812,"{'latitude': '40.826448793174315', 'longitude': '-73.94838392885812', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59456256,2023-09-29T12:36:24.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Unsanitary Condition,Mold,Apartment,10031,545 WEST  146 STREET,WEST  146 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST  146 STREET,Closed,,2023-10-04T00:00:00.000,09 MANHATTAN,,MANHATTAN,998535,240379,PHONE,Unspecified,MANHATTAN,40.826448793174315,-73.94838392885812,"{'latitude': '40.826448793174315', 'longitude': '-73.94838392885812', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59458843,2023-09-29T12:36:24.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,Apartment,10031,545 WEST  146 STREET,WEST  146 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST  146 STREET,Closed,,2023-10-04T00:00:00.000,09 MANHATTAN,,MANHATTAN,998535,240379,PHONE,Unspecified,MANHATTAN,40.826448793174315,-73.94838392885812,"{'latitude': '40.826448793174315', 'longitude': '-73.94838392885812', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59453692,2023-09-29T12:36:23.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Flooring/Stairs,Floor,Apartment,10031,545 WEST  146 STREET,WEST  146 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST  146 STREET,Closed,,2023-10-04T00:00:00.000,09 MANHATTAN,,MANHATTAN,998535,240379,PHONE,Unspecified,MANHATTAN,40.826448793174315,-73.94838392885812,"{'latitude': '40.826448793174315', 'longitude': '-73.94838392885812', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59459133,2023-09-29T12:36:23.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Plumbing,Basin/Sink,Apartment,10031,545 WEST  146 STREET,WEST  146 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST  146 STREET,Closed,,2023-10-04T00:00:00.000,09 MANHATTAN,,MANHATTAN,998535,240379,PHONE,Unspecified,MANHATTAN,40.826448793174315,-73.94838392885812,"{'latitude': '40.826448793174315', 'longitude': '-73.94838392885812', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59452709,2023-09-29T12:36:22.000,2023-09-30T10:25:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11212,296 LEGION STREET,LEGION STREET,GRAFTON STREET,LEGION STREET,GRAFTON STREET,LEGION STREET,ADDRESS,BROOKLYN,LEGION STREET,Closed,,2023-09-30T10:25:00.000,16 BROOKLYN,3035670001,BROOKLYN,1007366,180294,PHONE,Unspecified,BROOKLYN,40.66151192154906,-73.91668134348379,"{'latitude': '40.66151192154906', 'longitude': '-73.91668134348379', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59459078,2023-09-29T12:36:22.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Wall,Apartment,10031,545 WEST  146 STREET,WEST  146 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST  146 STREET,Closed,,2023-10-04T00:00:00.000,09 MANHATTAN,,MANHATTAN,998535,240379,PHONE,Unspecified,MANHATTAN,40.826448793174315,-73.94838392885812,"{'latitude': '40.826448793174315', 'longitude': '-73.94838392885812', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59456649,2023-09-29T12:36:18.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,10031,545 WEST  146 STREET,WEST  146 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST  146 STREET,Closed,,2023-10-04T00:00:00.000,09 MANHATTAN,,MANHATTAN,998535,240379,PHONE,Unspecified,MANHATTAN,40.826448793174315,-73.94838392885812,"{'latitude': '40.826448793174315', 'longitude': '-73.94838392885812', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58962315,2023-09-29T12:36:08.000,2023-09-29T12:54:14.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11232,205 26 STREET,26 STREET,4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,ADDRESS,BROOKLYN,26 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-29T12:54:18.000,07 BROOKLYN,,BROOKLYN,984805,179572,MOBILE,Unspecified,BROOKLYN,40.659560347940506,-73.99799963252376,"{'latitude': '40.659560347940506', 'longitude': '-73.99799963252376', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58962464,2023-09-29T12:36:00.000,2023-10-01T00:40:00.000,DOT,Department of Transportation,Traffic Signal Condition,Street Light Feed,,10029,,,,,3 AVENUE,EAST 100 STREET,INTERSECTION,MANHATTAN,,Closed,"Service Request status for this request is available on the Department of Transportation's website. Please click the ""Learn More"" link below.",2023-10-01T00:40:00.000,11 MANHATTAN,,MANHATTAN,998799,226281,UNKNOWN,Unspecified,MANHATTAN,40.78775325337371,-73.94746056962532,"{'latitude': '40.78775325337371', 'longitude': '-73.94746056962532', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,
58966566,2023-09-29T12:35:59.000,2023-09-30T12:50:37.000,DSNY,Department of Sanitation,Missed Collection,Bulky Recycling,Street,11219,1320 54 STREET,54 STREET,13 AVENUE,14 AVENUE,13 AVENUE,14 AVENUE,ADDRESS,BROOKLYN,54 STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-30T08:21:06.000,12 BROOKLYN,,BROOKLYN,985806,169470,ONLINE,Unspecified,BROOKLYN,40.631832418734376,-73.99439409266935,"{'latitude': '40.631832418734376', 'longitude': '-73.99439409266935', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59438898,2023-09-29T12:35:56.000,2023-09-30T21:45:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11217,400 BERGEN STREET,BERGEN STREET,4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,ADDRESS,BROOKLYN,BERGEN STREET,Closed,,2023-09-30T21:45:00.000,06 BROOKLYN,,BROOKLYN,990279,187733,PHONE,Unspecified,BROOKLYN,40.681958431080645,-73.97826258315686,"{'latitude': '40.681958431080645', 'longitude': '-73.97826258315686', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58965575,2023-09-29T12:35:47.000,2023-09-29T15:34:07.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10461,1191 SACKET AVENUE,SACKET AVENUE,HERING AVENUE,BEND,HERING AVENUE,BEND,ADDRESS,BRONX,SACKET AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-29T15:34:09.000,11 BRONX,2040900038,BRONX,1026902,248234,ONLINE,Unspecified,BRONX,40.84791702813706,-73.8458354778045,"{'latitude': '40.84791702813706', 'longitude': '-73.8458354778045', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59438714,2023-09-29T12:35:44.000,2023-09-29T13:00:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,10466,4135A DEREIMER AVENUE,DEREIMER AVENUE,EDENWALD AVENUE,BUSSING AVENUE,EDENWALD AVENUE,BUSSING AVENUE,ADDRESS,BRONX,DE REIMER AVENUE,Closed,,2023-09-29T13:00:00.000,12 BRONX,2050200180,BRONX,1027609,265056,PHONE,Unspecified,BRONX,40.89408475058899,-73.84317119314967,"{'latitude': '40.89408475058899', 'longitude': '-73.84317119314967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58962354,2023-09-29T12:35:43.000,2023-09-29T13:29:59.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10009,226 EAST    3 STREET,EAST    3 STREET,AVENUE B,AVENUE C,AVENUE B,AVENUE C,ADDRESS,NEW YORK,EAST    3 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-29T13:30:04.000,03 MANHATTAN,,MANHATTAN,989165,202456,MOBILE,Unspecified,MANHATTAN,40.72237030148887,-73.98226833838864,"{'latitude': '40.72237030148887', 'longitude': '-73.98226833838864', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58956777,2023-09-29T12:35:41.000,2023-09-30T19:37:14.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11208,335 ELTON STREET,ELTON STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-30T00:00:00.000,05 BROOKLYN,3039860001,BROOKLYN,1016494,185290,PHONE,Unspecified,BROOKLYN,40.67519627995614,-73.88375677542928,"{'latitude': '40.67519627995614', 'longitude': '-73.88375677542928', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58967600,2023-09-29T12:35:36.000,2023-10-03T17:43:40.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10033,517 WEST  180 STREET,WEST  180 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-03T00:00:00.000,12 MANHATTAN,1021520089,MANHATTAN,1003031,248140,PHONE,Unspecified,MANHATTAN,40.84774206696452,-73.93211678066837,"{'latitude': '40.84774206696452', 'longitude': '-73.93211678066837', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58961653,2023-09-29T12:35:36.000,2023-10-03T17:43:40.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10033,517 WEST  180 STREET,WEST  180 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-03T00:00:00.000,12 MANHATTAN,1021520089,MANHATTAN,1003031,248140,PHONE,Unspecified,MANHATTAN,40.84774206696452,-73.93211678066837,"{'latitude': '40.84774206696452', 'longitude': '-73.93211678066837', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58967724,2023-09-29T12:35:36.000,2023-10-03T17:43:39.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10033,517 WEST  180 STREET,WEST  180 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-03T00:00:00.000,12 MANHATTAN,1021520089,MANHATTAN,1003031,248140,PHONE,Unspecified,MANHATTAN,40.84774206696452,-73.93211678066837,"{'latitude': '40.84774206696452', 'longitude': '-73.93211678066837', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59445798,2023-09-29T12:35:33.000,2023-09-29T16:30:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,10467,3699 BAINBRIDGE AVENUE,BAINBRIDGE AVENUE,EAST  213 STREET,JEROME AVENUE,EAST  213 STREET,JEROME AVENUE,ADDRESS,BRONX,BAINBRIDGE AVENUE,Closed,,2023-09-29T16:30:00.000,07 BRONX,,BRONX,1018036,262253,ONLINE,Unspecified,BRONX,40.88643325614041,-73.87781067121458,"{'latitude': '40.88643325614041', 'longitude': '-73.87781067121458', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58961789,2023-09-29T12:35:20.000,2023-09-29T13:29:26.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11358,46-19 158 STREET,158 STREET,46 AVENUE,LABURNUM AVENUE,46 AVENUE,LABURNUM AVENUE,ADDRESS,FLUSHING,158 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T13:29:07.000,07 QUEENS,,QUEENS,1037251,213814,MOBILE,Unspecified,QUEENS,40.75338771697906,-73.80870109169739,"{'latitude': '40.75338771697906', 'longitude': '-73.80870109169739', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58956823,2023-09-29T12:35:19.000,2023-10-10T16:00:29.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10457,1534 SELWYN AVENUE,SELWYN AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,04 BRONX,2028200009,BRONX,1009045,245777,PHONE,Unspecified,BRONX,40.84124148846542,-73.9103881542057,"{'latitude': '40.84124148846542', 'longitude': '-73.9103881542057', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58959653,2023-09-29T12:35:19.000,2023-10-10T16:00:27.000,HPD,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,RESIDENTIAL BUILDING,10457,1534 SELWYN AVENUE,SELWYN AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,04 BRONX,2028200009,BRONX,1009045,245777,PHONE,Unspecified,BRONX,40.84124148846542,-73.9103881542057,"{'latitude': '40.84124148846542', 'longitude': '-73.9103881542057', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58961205,2023-09-29T12:35:19.000,2023-10-10T16:00:28.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10457,1534 SELWYN AVENUE,SELWYN AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,04 BRONX,2028200009,BRONX,1009045,245777,PHONE,Unspecified,BRONX,40.84124148846542,-73.9103881542057,"{'latitude': '40.84124148846542', 'longitude': '-73.9103881542057', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58965946,2023-09-29T12:35:19.000,2023-10-10T16:00:27.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,DOOR/FRAME,RESIDENTIAL BUILDING,10457,1534 SELWYN AVENUE,SELWYN AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,04 BRONX,2028200009,BRONX,1009045,245777,PHONE,Unspecified,BRONX,40.84124148846542,-73.9103881542057,"{'latitude': '40.84124148846542', 'longitude': '-73.9103881542057', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58964466,2023-09-29T12:35:19.000,2023-10-10T16:00:28.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10457,1534 SELWYN AVENUE,SELWYN AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,04 BRONX,2028200009,BRONX,1009045,245777,PHONE,Unspecified,BRONX,40.84124148846542,-73.9103881542057,"{'latitude': '40.84124148846542', 'longitude': '-73.9103881542057', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
