unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,bridge_highway_direction,road_ramp
58834873,2023-09-17T00:38:06.000,2023-09-17T00:45:47.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10460,1467 HOE AVENUE,HOE AVENUE,JENNINGS STREET,EAST  172 STREET,JENNINGS STREET,EAST  172 STREET,ADDRESS,BRONX,HOE AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T00:45:51.000,03 BRONX,2029810044,BRONX,1014806,242584,ONLINE,Unspecified,BRONX,40.83245958022454,-73.8895818354023,"{'latitude': '40.83245958022454', 'longitude': '-73.8895818354023', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58826502,2023-09-17T00:38:03.000,2023-09-17T01:55:20.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10473,1980 LAFAYETTE AVENUE,LAFAYETTE AVENUE,STICKBALL BOULEVARD,PUGSLEY AVENUE,STICKBALL BOULEVARD,PUGSLEY AVENUE,ADDRESS,BRONX,LAFAYETTE AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-17T01:55:24.000,09 BRONX,2036040039,BRONX,1024059,238892,MOBILE,Unspecified,BRONX,40.82228924680342,-73.85616685054431,"{'latitude': '40.82228924680342', 'longitude': '-73.85616685054431', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58834824,2023-09-17T00:38:01.000,2023-09-17T01:02:00.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10451,747 CONCOURSE VILLAGE WEST,CONCOURSE VILLAGE WEST,EAST  153 STREET,EAST  156 STREET,EAST  153 STREET,EAST  156 STREET,ADDRESS,BRONX,CONCOURSE VILLAGE WEST,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T01:02:03.000,04 BRONX,2024587501,BRONX,1005429,239111,MOBILE,Unspecified,BRONX,40.822954654554735,-73.9234778127542,"{'latitude': '40.822954654554735', 'longitude': '-73.9234778127542', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58832357,2023-09-17T00:37:56.000,2023-09-17T01:00:34.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10033,530 WEST  186 STREET,WEST  186 STREET,WASHINGTON TERRACE,AUDUBON AVENUE,WASHINGTON TERRACE,AUDUBON AVENUE,ADDRESS,NEW YORK,WEST  186 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T01:00:38.000,12 MANHATTAN,1021560039,MANHATTAN,1003680,249562,PHONE,Unspecified,MANHATTAN,40.85164363090948,-73.92976687459851,"{'latitude': '40.85164363090948', 'longitude': '-73.92976687459851', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58834044,2023-09-17T00:37:56.000,2023-09-17T04:17:28.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11416,97 STREET,97 STREET,97 STREET,103 AVENUE,97 STREET,103 AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T04:17:32.000,09 QUEENS,,QUEENS,1027730,188069,ONLINE,Unspecified,QUEENS,40.68277593716588,-73.84323188491166,"{'latitude': '40.68277593716588', 'longitude': '-73.84323188491166', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58834547,2023-09-17T00:37:40.000,2023-09-17T00:56:32.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11374,99-22 62 DRIVE,62 DRIVE,99 STREET,102 STREET,99 STREET,102 STREET,ADDRESS,REGO PARK,62 DRIVE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-17T00:56:36.000,06 QUEENS,4021090019,QUEENS,1023796,206639,PHONE,Unspecified,QUEENS,40.73376457422348,-73.85730691709223,"{'latitude': '40.73376457422348', 'longitude': '-73.85730691709223', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58833566,2023-09-17T00:37:39.000,2023-09-17T01:06:32.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11211,17 DEVOE STREET,DEVOE STREET,UNION AVENUE,LORIMER STREET,UNION AVENUE,LORIMER STREET,ADDRESS,BROOKLYN,DEVOE STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T01:06:36.000,01 BROOKLYN,3027610053,BROOKLYN,997941,199117,ONLINE,Unspecified,BROOKLYN,40.71319632043037,-73.95061428739618,"{'latitude': '40.71319632043037', 'longitude': '-73.95061428739618', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58826794,2023-09-17T00:37:38.000,2023-09-17T01:23:46.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10469,BAYCHESTER AVENUE,BAYCHESTER AVENUE,BAYCHESTER AVENUE,EDSON AVENUE,BAYCHESTER AVENUE,EDSON AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T01:23:48.000,12 BRONX,,BRONX,1029656,257668,ONLINE,Unspecified,BRONX,40.87379673924897,-73.83581732922582,"{'latitude': '40.87379673924897', 'longitude': '-73.83581732922582', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58830669,2023-09-17T00:37:34.000,2023-09-17T01:03:57.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10075,508 EAST   79 STREET,EAST   79 STREET,YORK AVENUE,EAST END AVENUE,YORK AVENUE,EAST END AVENUE,ADDRESS,NEW YORK,EAST   79 STREET,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-17T01:04:01.000,08 MANHATTAN,1014900044,MANHATTAN,998165,220213,ONLINE,Unspecified,MANHATTAN,40.77109922074331,-73.94976264054044,"{'latitude': '40.77109922074331', 'longitude': '-73.94976264054044', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58830775,2023-09-17T00:37:32.000,2023-09-17T01:56:17.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11420,134 STREET,134 STREET,134 STREET,SUTTER AVENUE,134 STREET,SUTTER AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T01:56:22.000,10 QUEENS,,QUEENS,1038483,184266,PHONE,Unspecified,QUEENS,40.67227823545444,-73.8044924214824,"{'latitude': '40.67227823545444', 'longitude': '-73.8044924214824', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58834717,2023-09-17T00:37:31.000,2023-09-17T00:39:01.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11226,2417 ALBEMARLE ROAD,ALBEMARLE ROAD,OAKLAND PLACE,LOTT STREET,OAKLAND PLACE,LOTT STREET,ADDRESS,BROOKLYN,ALBEMARLE ROAD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T00:39:06.000,17 BROOKLYN,3051100068,BROOKLYN,996896,175340,MOBILE,Unspecified,BROOKLYN,40.647935420196035,-73.95442839512732,"{'latitude': '40.647935420196035', 'longitude': '-73.95442839512732', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58834661,2023-09-17T00:37:30.000,2023-09-17T01:00:40.000,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,10027,18 MT MORRIS PARK WEST,MT MORRIS PARK WEST,WEST  121 STREET,WEST  122 STREET,WEST  121 STREET,WEST  122 STREET,ADDRESS,NEW YORK,MOUNT MORRIS PARK WEST,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T01:00:46.000,11 MANHATTAN,1017190001,MANHATTAN,999350,232500,ONLINE,Marcus Garvey Park,MANHATTAN,40.80482179264163,-73.94545681211618,"{'latitude': '40.80482179264163', 'longitude': '-73.94545681211618', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58827787,2023-09-17T00:37:27.000,2023-09-17T01:12:20.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10034,550 WEST  215 STREET,WEST  215 STREET,PARK TERRACE WEST,SEAMAN AVENUE,PARK TERRACE WEST,SEAMAN AVENUE,ADDRESS,NEW YORK,WEST  215 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T01:12:26.000,12 MANHATTAN,1022430354,MANHATTAN,1006900,256643,MOBILE,Unspecified,MANHATTAN,40.87107116029601,-73.91810369931149,"{'latitude': '40.87107116029601', 'longitude': '-73.91810369931149', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58829581,2023-09-17T00:37:20.000,2023-09-17T01:06:49.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10453,50 CLIFFORD PLACE,CLIFFORD PLACE,TOWNSEND AVENUE,WALTON AVENUE,TOWNSEND AVENUE,WALTON AVENUE,ADDRESS,BRONX,CLIFFORD PLACE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-17T01:06:53.000,05 BRONX,2028480054,BRONX,1008557,247566,MOBILE,Unspecified,BRONX,40.84615312376416,-73.9121453538219,"{'latitude': '40.84615312376416', 'longitude': '-73.9121453538219', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58833952,2023-09-17T00:37:20.000,2023-09-17T03:31:20.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11413,145-60 224 STREET,224 STREET,145 ROAD,146 AVENUE,145 ROAD,146 AVENUE,ADDRESS,SPRINGFIELD GARDENS,224 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-17T03:31:26.000,13 QUEENS,4134710054,QUEENS,1051969,180386,PHONE,Unspecified,QUEENS,40.66153565233169,-73.75591518608597,"{'latitude': '40.66153565233169', 'longitude': '-73.75591518608597', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58837552,2023-09-17T00:37:19.000,2023-10-06T08:52:23.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11372,86-01 37 AVENUE,37 AVENUE,,,,,ADDRESS,JACKSON HEIGHTS,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-06T00:00:00.000,03 QUEENS,4014600040,QUEENS,1017372,212603,PHONE,Unspecified,QUEENS,40.750160642331025,-73.88045711529936,"{'latitude': '40.750160642331025', 'longitude': '-73.88045711529936', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58833426,2023-09-17T00:37:10.000,2023-09-17T00:53:00.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10302,686 PORT RICHMOND AVENUE,PORT RICHMOND AVENUE,HAGAMAN PLACE,SMITH PLACE,HAGAMAN PLACE,SMITH PLACE,ADDRESS,STATEN ISLAND,PORT RICHMOND AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T00:53:06.000,01 STATEN ISLAND,5011390050,STATEN ISLAND,944681,167601,PHONE,Unspecified,STATEN ISLAND,40.6266141751477,-74.14254685202036,"{'latitude': '40.6266141751477', 'longitude': '-74.14254685202036', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58829194,2023-09-17T00:37:09.000,2023-09-17T00:52:17.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11375,112-03 75 AVENUE,75 AVENUE,112 STREET,113 STREET,112 STREET,113 STREET,ADDRESS,FOREST HILLS,75 AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-17T00:52:21.000,06 QUEENS,4022527501,QUEENS,1029413,201290,ONLINE,Unspecified,QUEENS,40.71905599802416,-73.83707514413943,"{'latitude': '40.71905599802416', 'longitude': '-73.83707514413943', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58829616,2023-09-17T00:37:01.000,2023-09-17T01:10:54.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10001,459 WEST   25 STREET,WEST   25 STREET,9 AVENUE,10 AVENUE,9 AVENUE,10 AVENUE,ADDRESS,NEW YORK,WEST   25 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T01:11:01.000,04 MANHATTAN,1007230001,MANHATTAN,983488,212077,MOBILE,Unspecified,MANHATTAN,40.748778905061286,-74.00275012863192,"{'latitude': '40.748778905061286', 'longitude': '-74.00275012863192', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58829664,2023-09-17T00:36:55.000,2023-09-17T01:01:56.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10302,21 BOND STREET,BOND STREET,JEWETT AVENUE,SIMONSON PLACE,JEWETT AVENUE,SIMONSON PLACE,ADDRESS,STATEN ISLAND,BOND STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T01:02:01.000,01 STATEN ISLAND,5010130061,STATEN ISLAND,948233,170447,MOBILE,Unspecified,STATEN ISLAND,40.634440988674896,-74.1297660221462,"{'latitude': '40.634440988674896', 'longitude': '-74.1297660221462', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58829547,2023-09-17T00:36:50.000,2023-09-17T01:00:48.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10031,594 RIVERSIDE DRIVE,RIVERSIDE DRIVE,WEST  136 STREET,WEST  137 STREET,WEST  136 STREET,WEST  137 STREET,ADDRESS,NEW YORK,RIVERSIDE DRIVE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T01:00:51.000,09 MANHATTAN,1020020067,MANHATTAN,996319,238772,ONLINE,Unspecified,MANHATTAN,40.82204134084715,-73.95639390325287,"{'latitude': '40.82204134084715', 'longitude': '-73.95639390325287', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58830328,2023-09-17T00:36:43.000,2023-09-17T01:09:56.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10463,2 VAN CORLEAR PLACE,VAN CORLEAR PLACE,FORT CHARLES PLACE,WEST  227 STREET,FORT CHARLES PLACE,WEST  227 STREET,ADDRESS,BRONX,VAN CORLEAR PLACE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-17T01:10:01.000,08 BRONX,1022150407,BRONX,1008721,258341,MOBILE,Unspecified,BRONX,40.87572678552604,-73.91151325613926,"{'latitude': '40.87572678552604', 'longitude': '-73.91151325613926', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58833304,2023-09-17T00:36:38.000,2023-09-17T01:06:51.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11694,174 BEACH  116 STREET,BEACH  116 STREET,DEAD END,ROCKAWAY BEACH BOULEVARD,DEAD END,ROCKAWAY BEACH BOULEVARD,ADDRESS,FAR ROCKAWAY,BEACH  116 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T01:06:56.000,14 QUEENS,4161880073,QUEENS,1029583,150315,PHONE,Unspecified,QUEENS,40.57914008423314,-73.83680446662237,"{'latitude': '40.57914008423314', 'longitude': '-73.83680446662237', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58835276,2023-09-17T00:35:52.000,2023-09-17T03:58:28.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11208,624 JAMAICA AVENUE,JAMAICA AVENUE,HALE AVENUE,NORWOOD AVENUE,HALE AVENUE,NORWOOD AVENUE,ADDRESS,BROOKLYN,JAMAICA AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T03:58:32.000,05 BROOKLYN,3039050003,BROOKLYN,1017258,189201,MOBILE,Unspecified,BROOKLYN,40.68592826156259,-73.88098331653647,"{'latitude': '40.68592826156259', 'longitude': '-73.88098331653647', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58836218,2023-09-17T00:35:52.000,2023-09-17T00:52:51.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11225,382 EASTERN PARKWAY,EASTERN PARKWAY,FRANKLIN AVENUE,BEDFORD AVENUE,FRANKLIN AVENUE,BEDFORD AVENUE,ADDRESS,BROOKLYN,EASTERN PARKWAY,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T00:52:56.000,09 BROOKLYN,3012667502,BROOKLYN,996402,183487,ONLINE,Unspecified,BROOKLYN,40.670297831777106,-73.95619391002374,"{'latitude': '40.670297831777106', 'longitude': '-73.95619391002374', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58829397,2023-09-17T00:35:51.000,2023-09-17T00:38:56.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11226,2417 ALBEMARLE ROAD,ALBEMARLE ROAD,OAKLAND PLACE,LOTT STREET,OAKLAND PLACE,LOTT STREET,ADDRESS,BROOKLYN,ALBEMARLE ROAD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T00:39:01.000,17 BROOKLYN,3051100068,BROOKLYN,996896,175340,MOBILE,Unspecified,BROOKLYN,40.647935420196035,-73.95442839512732,"{'latitude': '40.647935420196035', 'longitude': '-73.95442839512732', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58830812,2023-09-17T00:35:47.000,2023-09-17T00:44:34.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11233,HANCOCK STREET,HANCOCK STREET,HANCOCK STREET,HOWARD AVENUE,HANCOCK STREET,HOWARD AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T00:44:41.000,03 BROOKLYN,,BROOKLYN,1006271,189184,PHONE,Unspecified,BROOKLYN,40.68591575475138,-73.92059908363078,"{'latitude': '40.68591575475138', 'longitude': '-73.92059908363078', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
