unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bridge_highway_name,bridge_highway_segment,facility_type,due_date,bridge_highway_direction,road_ramp,taxi_pick_up_location
58903216,2023-09-23T07:54:25.000,2023-09-23T10:16:26.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11385,80-40 57 STREET,57 STREET,CABOT ROAD,CLOVER PLACE,CABOT ROAD,CLOVER PLACE,ADDRESS,RIDGEWOOD,57 STREET,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-23T10:16:30.000,05 QUEENS,4037270021,QUEENS,1012925,191698,PHONE,Unspecified,QUEENS,40.69279704585075,-73.8965961365723,"{'latitude': '40.69279704585075', 'longitude': '-73.8965961365723', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903816,2023-09-23T07:54:12.000,2023-09-23T20:04:48.000,DSNY,Department of Sanitation,Commercial Disposal Complaint,No Private Carter,Street,10022,18 EAST   54 STREET,EAST   54 STREET,5 AVENUE,MADISON AVENUE,5 AVENUE,MADISON AVENUE,ADDRESS,NEW YORK,EAST   54 STREET,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-23T20:04:55.000,05 MANHATTAN,1012890014,MANHATTAN,991284,216425,ONLINE,Unspecified,MANHATTAN,40.76071029452366,-73.97460909412615,"{'latitude': '40.76071029452366', 'longitude': '-73.97460909412615', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904387,2023-09-23T07:53:29.000,2023-09-23T10:02:11.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11212,572 ROCKAWAY AVENUE,ROCKAWAY AVENUE,SUTTER AVENUE,BLAKE AVENUE,SUTTER AVENUE,BLAKE AVENUE,ADDRESS,BROOKLYN,ROCKAWAY AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-23T10:01:53.000,16 BROOKLYN,3035430039,BROOKLYN,1009266,181963,PHONE,Unspecified,BROOKLYN,40.66608779027624,-73.90982684928889,"{'latitude': '40.66608779027624', 'longitude': '-73.90982684928889', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58907255,2023-09-23T07:53:00.000,2023-09-25T08:00:00.000,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Other (Use Comments) (AE5)",,10451,411 EAST  163 STREET,EAST  163 STREET,MELROSE AVE,BROOK AVE,,,ADDRESS,BRONX,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-25T08:00:00.000,03 BRONX,2023910007,BRONX,1008435,239962,PHONE,Unspecified,BRONX,40.82528268790926,-73.91261372496575,"{'latitude': '40.82528268790926', 'longitude': '-73.91261372496575', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,N/A,,,,
58908966,2023-09-23T07:53:00.000,2023-11-01T01:25:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11420,,,,,LEFFERTS BOULEVARD,150 AVENUE,INTERSECTION,QUEENS,,Closed,"Service Request status for this request is available on the Department of Transportation's website. Please click the ""Learn More"" link below.",2023-11-01T01:25:00.000,10 QUEENS,,QUEENS,1033628,182300,UNKNOWN,Unspecified,QUEENS,40.6669104263708,-73.82200883323918,"{'latitude': '40.6669104263708', 'longitude': '-73.82200883323918', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,N/A,,,,
58907259,2023-09-23T07:53:00.000,2023-10-05T12:37:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,10314,629 JEWETT AVENUE,JEWETT AVENUE,KINGSLEY AVE,COLLEGE AVE,,,ADDRESS,STATEN ISLAND,,Closed,,2023-10-05T12:37:00.000,01 STATEN ISLAND,5003580004,STATEN ISLAND,947650,165667,ONLINE,Unspecified,STATEN ISLAND,40.621318519752734,-74.13184059544689,"{'latitude': '40.621318519752734', 'longitude': '-74.13184059544689', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,N/A,,,,
58904613,2023-09-23T07:52:30.000,2023-09-23T08:19:43.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11220,376 60 STREET,60 STREET,GOWANUS EXPWY EB EN    3 AVE,4 AVENUE,GOWANUS EXPWY EB EN    3 AVE,4 AVENUE,ADDRESS,BROOKLYN,60 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T08:19:46.000,07 BROOKLYN,3057810034,BROOKLYN,978968,172881,MOBILE,Unspecified,BROOKLYN,40.64119344885226,-74.01903249147189,"{'latitude': '40.64119344885226', 'longitude': '-74.01903249147189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904139,2023-09-23T07:52:26.000,2023-09-23T09:28:31.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11226,489 EAST   23 STREET,EAST   23 STREET,STEPHENS COURT,FOSTER AVENUE,STEPHENS COURT,FOSTER AVENUE,ADDRESS,BROOKLYN,EAST   23 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-23T09:28:35.000,14 BROOKLYN,3052240161,BROOKLYN,996527,171741,PHONE,Unspecified,BROOKLYN,40.63805745930779,-73.95576468668521,"{'latitude': '40.63805745930779', 'longitude': '-73.95576468668521', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58906291,2023-09-23T07:52:00.000,2023-09-23T23:00:00.000,DOT,Department of Transportation,Traffic Signal Condition,Cable,,11234,,,,,AVENUE U,EAST 33 STREET,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-23T23:00:00.000,18 BROOKLYN,,BROOKLYN,1003724,159728,UNKNOWN,Unspecified,BROOKLYN,40.60507139187234,-73.92986780715951,"{'latitude': '40.60507139187234', 'longitude': '-73.92986780715951', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,N/A,,,,
58903144,2023-09-23T07:51:25.000,2023-09-23T08:31:05.000,NYPD,New York City Police Department,Graffiti,Police Report Not Requested,Street/Sidewalk,10312,3101 RICHMOND AVENUE,RICHMOND AVENUE,DRUMGOOLE ROAD WEST,ARTHUR KILL ROAD,DRUMGOOLE ROAD WEST,ARTHUR KILL ROAD,ADDRESS,STATEN ISLAND,RICHMOND AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T08:31:08.000,02 STATEN ISLAND,,STATEN ISLAND,937081,144298,ONLINE,Unspecified,STATEN ISLAND,40.56261504577561,-74.1697630064397,"{'latitude': '40.56261504577561', 'longitude': '-74.1697630064397', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904405,2023-09-23T07:50:57.000,2023-09-23T08:24:06.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10035,4 EAST  117 STREET,EAST  117 STREET,5 AVENUE,MADISON AVENUE,5 AVENUE,MADISON AVENUE,ADDRESS,NEW YORK,EAST  117 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T08:24:11.000,11 MANHATTAN,1016220017,MANHATTAN,999371,231140,ONLINE,Unspecified,MANHATTAN,40.801088930562486,-73.94538402026387,"{'latitude': '40.801088930562486', 'longitude': '-73.94538402026387', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903496,2023-09-23T07:50:50.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11222,232 NORTH HENRY STREET,NORTH HENRY STREET,NASSAU AVENUE,NORMAN AVENUE,NASSAU AVENUE,NORMAN AVENUE,ADDRESS,BROOKLYN,NORTH HENRY STREET,In Progress,,,01 BROOKLYN,3026560067,BROOKLYN,999831,204184,UNKNOWN,Unspecified,BROOKLYN,40.727100885170714,-73.9437850155351,"{'latitude': '40.727100885170714', 'longitude': '-73.9437850155351', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58907043,2023-09-23T07:50:47.000,2023-09-25T12:56:22.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10453,10 RICHMAN PLAZA,RICHMAN PLAZA,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-25T00:00:00.000,05 BRONX,2028820229,BRONX,1005583,249550,PHONE,Unspecified,BRONX,40.851606301604434,-73.92288819061721,"{'latitude': '40.851606301604434', 'longitude': '-73.92288819061721', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904160,2023-09-23T07:50:04.000,2023-09-23T09:01:14.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10451,235 EAST  149 STREET,EAST  149 STREET,PARK AVENUE,MORRIS AVENUE,PARK AVENUE,MORRIS AVENUE,ADDRESS,BRONX,EAST  149 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T09:01:18.000,01 BRONX,2023380003,BRONX,1005280,237204,ONLINE,Unspecified,BRONX,40.817720835461536,-73.92402214304747,"{'latitude': '40.817720835461536', 'longitude': '-73.92402214304747', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904608,2023-09-23T07:49:47.000,2023-09-23T08:23:16.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11218,427 EAST    3 STREET,EAST    3 STREET,BEVERLEY ROAD,AVENUE C,BEVERLEY ROAD,AVENUE C,ADDRESS,BROOKLYN,EAST    3 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T08:23:19.000,12 BROOKLYN,3053550060,BROOKLYN,990628,172962,PHONE,Unspecified,BROOKLYN,40.641415055044774,-73.97701824418957,"{'latitude': '40.641415055044774', 'longitude': '-73.97701824418957', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903616,2023-09-23T07:49:37.000,2023-09-23T10:07:01.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11218,331 EAST SEVENTH STREET,EAST SEVENTH STREET,CHURCH AVENUE,BEVERLEY ROAD,CHURCH AVENUE,BEVERLEY ROAD,ADDRESS,BROOKLYN,EAST    7 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T10:07:05.000,12 BROOKLYN,3053400048,BROOKLYN,991795,173907,MOBILE,Unspecified,BROOKLYN,40.64400795961582,-73.97281215324327,"{'latitude': '40.64400795961582', 'longitude': '-73.97281215324327', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904141,2023-09-23T07:49:29.000,2023-09-23T09:04:43.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11370,30-63 82 STREET,82 STREET,30 AVENUE,31 AVENUE,30 AVENUE,31 AVENUE,ADDRESS,EAST ELMHURST,82 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T09:04:47.000,03 QUEENS,4013800046,QUEENS,1015794,216126,PHONE,Unspecified,QUEENS,40.759836143202605,-73.88613584904205,"{'latitude': '40.759836143202605', 'longitude': '-73.88613584904205', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903976,2023-09-23T07:49:12.000,2023-09-23T13:11:36.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10466,780 EAST  234 STREET,EAST  234 STREET,BYRON AVENUE,BARNES AVENUE,BYRON AVENUE,BARNES AVENUE,ADDRESS,BRONX,EAST  234 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-23T13:11:42.000,12 BRONX,2049970023,BRONX,1024468,264797,ONLINE,Unspecified,BRONX,40.89338875435804,-73.85453367368899,"{'latitude': '40.89338875435804', 'longitude': '-73.85453367368899', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58902891,2023-09-23T07:48:41.000,2023-09-23T09:01:18.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11208,144 LINCOLN AVENUE,LINCOLN AVENUE,ETNA STREET,O'BRIEN PLACE,ETNA STREET,O'BRIEN PLACE,ADDRESS,BROOKLYN,LINCOLN AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T09:01:22.000,05 BROOKLYN,3041210045,BROOKLYN,1020278,189542,PHONE,Unspecified,BROOKLYN,40.686852449859835,-73.87009231839481,"{'latitude': '40.686852449859835', 'longitude': '-73.87009231839481', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904143,2023-09-23T07:48:35.000,2023-09-23T10:32:01.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11385,1692 GROVE STREET,GROVE STREET,GROVE STREET,CYPRESS AVENUE,GROVE STREET,CYPRESS AVENUE,ADDRESS,RIDGEWOOD,GROVE STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T10:32:05.000,05 QUEENS,4034430032,QUEENS,1008837,195313,ONLINE,Unspecified,QUEENS,40.70273167505068,-73.91132451581744,"{'latitude': '40.70273167505068', 'longitude': '-73.91132451581744', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904474,2023-09-23T07:48:24.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11432,84-21 MIDLAND PARKWAY,MIDLAND PARKWAY,CROYDON ROAD,HENLEY ROAD,CROYDON ROAD,HENLEY ROAD,ADDRESS,JAMAICA,MIDLAND PARKWAY,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 28 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-09-23T11:26:22.000,08 QUEENS,4099480006,QUEENS,1043831,201151,UNKNOWN,Unspecified,QUEENS,40.718589123935345,-73.78506383584111,"{'latitude': '40.718589123935345', 'longitude': '-73.78506383584111', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903137,2023-09-23T07:48:02.000,2023-09-23T11:54:29.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10467,862 EAST  216 STREET,EAST  216 STREET,BARNES AVENUE,BRONXWOOD AVENUE,BARNES AVENUE,BRONXWOOD AVENUE,ADDRESS,BRONX,EAST  216 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-23T11:54:31.000,12 BRONX,2046740084,BRONX,1023130,259917,PHONE,Unspecified,BRONX,40.88000070075054,-73.85940146906198,"{'latitude': '40.88000070075054', 'longitude': '-73.85940146906198', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904142,2023-09-23T07:47:05.000,2023-09-23T08:45:35.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11102,11-48 30 ROAD,30 ROAD,VERNON BOULEVARD,12 STREET,VERNON BOULEVARD,12 STREET,ADDRESS,ASTORIA,30 ROAD,Closed,The Police Department issued a summons in response to the complaint.,2023-09-23T08:45:38.000,01 QUEENS,4005050035,QUEENS,1002763,220100,PHONE,Unspecified,QUEENS,40.77078063169057,-73.93316278651044,"{'latitude': '40.77078063169057', 'longitude': '-73.93316278651044', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58908340,2023-09-23T07:47:00.000,2023-09-23T11:50:00.000,DEP,Department of Environmental Protection,Sewer,Culvert Blocked/Needs Cleaning (SE),,11215,,,,,4 AVENUE,8 STREET,INTERSECTION,BROOKLYN,,Closed,"The Department of Environmental Protection inspected your complaint and cleaned the catch basin or inlet. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-09-23T11:50:00.000,06 BROOKLYN,,BROOKLYN,987520,183726,ONLINE,Unspecified,BROOKLYN,40.67096156945796,-73.98821203635606,"{'latitude': '40.67096156945796', 'longitude': '-73.98821203635606', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903435,2023-09-23T07:46:57.000,2023-09-23T09:10:15.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11225,961 WASHINGTON AVENUE,WASHINGTON AVENUE,MONTGOMERY STREET,FRANKLIN AVENUE SHUTTLE LINE,MONTGOMERY STREET,FRANKLIN AVENUE SHUTTLE LINE,ADDRESS,BROOKLYN,WASHINGTON AVENUE,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-23T09:10:19.000,09 BROOKLYN,3011920014,BROOKLYN,994938,181922,ONLINE,Unspecified,BROOKLYN,40.66600414447176,-73.96147388523079,"{'latitude': '40.66600414447176', 'longitude': '-73.96147388523079', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904376,2023-09-23T07:46:55.000,2023-09-23T08:00:01.000,NYPD,New York City Police Department,Noise - Residential,Loud Television,Residential Building/House,11235,3260 CONEY ISLAND AVENUE,CONEY ISLAND AVENUE,OCEANA DRIVE WEST,BRIGHTWATER COURT,OCEANA DRIVE WEST,BRIGHTWATER COURT,ADDRESS,BROOKLYN,CONEY ISLAND AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T08:00:05.000,13 BROOKLYN,3086920041,BROOKLYN,995492,149306,ONLINE,Unspecified,BROOKLYN,40.576479358161734,-73.95953124422607,"{'latitude': '40.576479358161734', 'longitude': '-73.95953124422607', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58909680,2023-09-23T07:46:30.000,2023-09-27T16:40:37.000,HPD,Department of Housing Preservation and Development,ELEVATOR,MAINTENANCE,RESIDENTIAL BUILDING,10460,922 BRONX PARK SOUTH,BRONX PARK SOUTH,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-27T00:00:00.000,06 BRONX,2031290010,BRONX,1017383,247530,PHONE,Unspecified,BRONX,40.84602560749318,-73.88024508040856,"{'latitude': '40.84602560749318', 'longitude': '-73.88024508040856', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
