unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,due_date,bridge_highway_direction,road_ramp
58933624,2023-09-26T22:54:55.000,2023-09-26T23:02:58.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10031,610 WEST  141 STREET,WEST  141 STREET,BROADWAY,RIVERSIDE DRIVE,BROADWAY,RIVERSIDE DRIVE,ADDRESS,NEW YORK,WEST  141 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-26T23:03:02.000,09 MANHATTAN,1020880038,MANHATTAN,997302,239524,MOBILE,Unspecified,MANHATTAN,40.82410396969219,-73.95284079702623,"{'latitude': '40.82410396969219', 'longitude': '-73.95284079702623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58931539,2023-09-26T22:54:50.000,2023-09-28T08:44:15.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Building,10025,963 COLUMBUS AVENUE,COLUMBUS AVENUE,WEST 107 STREET,WEST 108 STREET,WEST  107 STREET,WEST  108 STREET,ADDRESS,NEW YORK,COLUMBUS AVENUE,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-26T22:54:50.000,07 MANHATTAN,1018430002,MANHATTAN,994708,230779,MOBILE,Unspecified,MANHATTAN,40.80010483374832,-73.96222700530713,"{'latitude': '40.80010483374832', 'longitude': '-73.96222700530713', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58933775,2023-09-26T22:54:42.000,2023-09-28T16:30:19.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10471,244 FIELDSTON TERRACE,FIELDSTON TERRACE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-28T00:00:00.000,08 BRONX,2058271620,BRONX,1012399,265610,PHONE,Unspecified,BRONX,40.895666934715955,-73.89818312692441,"{'latitude': '40.895666934715955', 'longitude': '-73.89818312692441', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58935063,2023-09-26T22:54:42.000,2023-09-28T16:30:19.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,10471,244 FIELDSTON TERRACE,FIELDSTON TERRACE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-28T00:00:00.000,08 BRONX,2058271620,BRONX,1012399,265610,PHONE,Unspecified,BRONX,40.895666934715955,-73.89818312692441,"{'latitude': '40.895666934715955', 'longitude': '-73.89818312692441', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58931353,2023-09-26T22:54:42.000,2023-09-28T16:30:20.000,HPD,Department of Housing Preservation and Development,PLUMBING,STEAM PIPE/RISER,RESIDENTIAL BUILDING,10471,244 FIELDSTON TERRACE,FIELDSTON TERRACE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-28T00:00:00.000,08 BRONX,2058271620,BRONX,1012399,265610,PHONE,Unspecified,BRONX,40.895666934715955,-73.89818312692441,"{'latitude': '40.895666934715955', 'longitude': '-73.89818312692441', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58930003,2023-09-26T22:54:42.000,2023-09-28T16:30:19.000,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,RESIDENTIAL BUILDING,10471,244 FIELDSTON TERRACE,FIELDSTON TERRACE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-28T00:00:00.000,08 BRONX,2058271620,BRONX,1012399,265610,PHONE,Unspecified,BRONX,40.895666934715955,-73.89818312692441,"{'latitude': '40.895666934715955', 'longitude': '-73.89818312692441', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58928743,2023-09-26T22:54:42.000,2023-09-28T16:30:20.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,SEWAGE,RESIDENTIAL BUILDING,10471,244 FIELDSTON TERRACE,FIELDSTON TERRACE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-28T00:00:00.000,08 BRONX,2058271620,BRONX,1012399,265610,PHONE,Unspecified,BRONX,40.895666934715955,-73.89818312692441,"{'latitude': '40.895666934715955', 'longitude': '-73.89818312692441', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58929804,2023-09-26T22:54:42.000,2023-09-28T16:30:20.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10471,244 FIELDSTON TERRACE,FIELDSTON TERRACE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-28T00:00:00.000,08 BRONX,2058271620,BRONX,1012399,265610,PHONE,Unspecified,BRONX,40.895666934715955,-73.89818312692441,"{'latitude': '40.895666934715955', 'longitude': '-73.89818312692441', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58927298,2023-09-26T22:54:42.000,2023-09-28T16:30:20.000,HPD,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,RESIDENTIAL BUILDING,10471,244 FIELDSTON TERRACE,FIELDSTON TERRACE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-28T00:00:00.000,08 BRONX,2058271620,BRONX,1012399,265610,PHONE,Unspecified,BRONX,40.895666934715955,-73.89818312692441,"{'latitude': '40.895666934715955', 'longitude': '-73.89818312692441', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58928647,2023-09-26T22:54:42.000,2023-09-28T16:30:19.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10471,244 FIELDSTON TERRACE,FIELDSTON TERRACE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-28T00:00:00.000,08 BRONX,2058271620,BRONX,1012399,265610,PHONE,Unspecified,BRONX,40.895666934715955,-73.89818312692441,"{'latitude': '40.895666934715955', 'longitude': '-73.89818312692441', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58933805,2023-09-26T22:54:42.000,2023-09-28T16:30:19.000,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,10471,244 FIELDSTON TERRACE,FIELDSTON TERRACE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-28T00:00:00.000,08 BRONX,2058271620,BRONX,1012399,265610,PHONE,Unspecified,BRONX,40.895666934715955,-73.89818312692441,"{'latitude': '40.895666934715955', 'longitude': '-73.89818312692441', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58931708,2023-09-26T22:54:41.000,2023-09-26T23:15:14.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,10010,949 BROADWAY,BROADWAY,EAST   22 STREET,EAST   23 STREET,EAST   22 STREET,EAST   23 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,The Police Department visited the location and no Encampment was found.,2023-09-26T23:15:18.000,05 MANHATTAN,1008510001,MANHATTAN,987224,209234,ONLINE,Unspecified,MANHATTAN,40.7409751144926,-73.98926781548998,"{'latitude': '40.7409751144926', 'longitude': '-73.98926781548998', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58925973,2023-09-26T22:54:40.000,2023-09-26T23:15:55.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10016,229 EAST   29 STREET,EAST   29 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST   29 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T23:15:58.000,06 MANHATTAN,1009100014,MANHATTAN,989897,209704,ONLINE,Unspecified,MANHATTAN,40.74226384457885,-73.97962144633496,"{'latitude': '40.74226384457885', 'longitude': '-73.97962144633496', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58928669,2023-09-26T22:54:36.000,2023-10-24T17:00:03.000,HPD,Department of Housing Preservation and Development,PLUMBING,RADIATOR,RESIDENTIAL BUILDING,10452,1073 SUMMIT AVENUE,SUMMIT AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-24T00:00:00.000,04 BRONX,2025260076,BRONX,1003861,243545,PHONE,Unspecified,BRONX,40.83512833259711,-73.92913021503848,"{'latitude': '40.83512833259711', 'longitude': '-73.92913021503848', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58929860,2023-09-26T22:54:36.000,2023-09-28T09:53:03.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10025,20 WEST  102 STREET,WEST  102 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-28T00:00:00.000,07 MANHATTAN,1018370021,MANHATTAN,994515,229247,PHONE,Unspecified,MANHATTAN,40.79590013743387,-73.96292643909213,"{'latitude': '40.79590013743387', 'longitude': '-73.96292643909213', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58935445,2023-09-26T22:54:34.000,2023-10-06T08:21:06.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,11206,95 LEWIS AVENUE,LEWIS AVENUE,HART STREET,PULASKI STREET,HART STREET,PULASKI STREET,ADDRESS,BROOKLYN,LEWIS AVENUE,Closed,"The Department of Transportation has inspected the location within the last six months and has either notified or will notify the property owner of any defective sidewalk conditions. The property owner is responsible for maintaining, repairing and installing sidewalks adjoining their property, according to Section 19-152 of the New York City Administrative Code.",2023-10-06T08:21:14.000,03 BROOKLYN,3015950001,BROOKLYN,1001645,192195,MOBILE,Unspecified,BROOKLYN,40.694190554817446,-73.93727122810128,"{'latitude': '40.694190554817446', 'longitude': '-73.93727122810128', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58929704,2023-09-26T22:54:20.000,2023-09-26T23:13:10.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10024,589 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST   88 STREET,WEST   89 STREET,WEST   88 STREET,WEST   89 STREET,ADDRESS,NEW YORK,AMSTERDAM AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T23:13:12.000,07 MANHATTAN,1012190001,MANHATTAN,991491,226827,ONLINE,Unspecified,MANHATTAN,40.789260886149705,-73.97385066924859,"{'latitude': '40.789260886149705', 'longitude': '-73.97385066924859', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58934735,2023-09-26T22:53:51.000,2023-09-26T23:37:57.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11221,1206 PUTNAM AVENUE,PUTNAM AVENUE,EVERGREEN AVENUE,CENTRAL AVENUE,EVERGREEN AVENUE,CENTRAL AVENUE,ADDRESS,BROOKLYN,PUTNAM AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-26T23:38:03.000,04 BROOKLYN,3033757501,BROOKLYN,1007580,191041,ONLINE,Unspecified,BROOKLYN,40.69100943739524,-73.91587280671533,"{'latitude': '40.69100943739524', 'longitude': '-73.91587280671533', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58926688,2023-09-26T22:53:33.000,2023-09-28T13:52:49.000,DSNY,Department of Sanitation,Obstruction,Cone,Street,11208,7312 95 AVENUE,95 AVENUE,ELDERT LANE,FORBELL STREET,ELDERT LANE,FORBELL STREET,ADDRESS,BROOKLYN,95 AVENUE,Closed,The Department of Sanitation removed the items.,2023-09-28T13:52:53.000,05 BROOKLYN,3041780025,BROOKLYN,1021454,187756,ONLINE,Unspecified,BROOKLYN,40.68194542825193,-73.86586183342116,"{'latitude': '40.68194542825193', 'longitude': '-73.86586183342116', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58928094,2023-09-26T22:53:15.000,2023-09-26T22:59:34.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11103,32-32 49 STREET,49 STREET,NEWTOWN ROAD,NORTHERN BOULEVARD,NEWTOWN ROAD,NORTHERN BOULEVARD,ADDRESS,ASTORIA,49 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-26T22:59:37.000,01 QUEENS,4007340047,QUEENS,1008474,214236,MOBILE,Unspecified,QUEENS,40.75467166407535,-73.91256559006712,"{'latitude': '40.75467166407535', 'longitude': '-73.91256559006712', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58929757,2023-09-26T22:53:12.000,2023-09-26T23:11:36.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10031,603 WEST  140 STREET,WEST  140 STREET,BROADWAY,RIVERSIDE DRIVE,BROADWAY,RIVERSIDE DRIVE,ADDRESS,NEW YORK,WEST  140 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T23:11:41.000,09 MANHATTAN,1020880027,MANHATTAN,997206,239286,MOBILE,Unspecified,MANHATTAN,40.82345086862661,-73.95318812162448,"{'latitude': '40.82345086862661', 'longitude': '-73.95318812162448', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58931453,2023-09-26T22:53:05.000,2023-09-27T04:57:10.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11418,106-04 JAMAICA AVENUE,JAMAICA AVENUE,106 STREET,107 STREET,106 STREET,107 STREET,ADDRESS,RICHMOND HILL,JAMAICA AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-27T04:57:14.000,09 QUEENS,4092890031,QUEENS,1028335,192629,PHONE,Unspecified,QUEENS,40.695289075835184,-73.84102070970434,"{'latitude': '40.695289075835184', 'longitude': '-73.84102070970434', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58930653,2023-09-26T22:53:00.000,2023-09-27T18:07:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11385,,,,,74 STREET,78 AVENUE,INTERSECTION,QUEENS,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-27T18:07:00.000,05 QUEENS,,QUEENS,1018837,195930,ONLINE,Unspecified,QUEENS,40.70439175743777,-73.87525538452564,"{'latitude': '40.70439175743777', 'longitude': '-73.87525538452564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58929760,2023-09-26T22:52:47.000,2023-09-27T00:40:29.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11222,195 NASSAU AVENUE,NASSAU AVENUE,HUMBOLDT STREET,RUSSELL STREET,HUMBOLDT STREET,RUSSELL STREET,ADDRESS,BROOKLYN,NASSAU AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-27T00:40:32.000,01 BROOKLYN,3026540035,BROOKLYN,999465,203623,ONLINE,Unspecified,BROOKLYN,40.72556171403835,-73.94510678188023,"{'latitude': '40.72556171403835', 'longitude': '-73.94510678188023', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58927123,2023-09-26T22:52:45.000,2023-09-26T23:16:29.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11238,677 WASHINGTON AVENUE,WASHINGTON AVENUE,ST MARKS AVENUE,PROSPECT PLACE,ST MARKS AVENUE,PROSPECT PLACE,ADDRESS,BROOKLYN,WASHINGTON AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T23:16:33.000,08 BROOKLYN,3011540001,BROOKLYN,994346,185924,ONLINE,Unspecified,BROOKLYN,40.676989432024314,-73.96360182236936,"{'latitude': '40.676989432024314', 'longitude': '-73.96360182236936', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58934595,2023-09-26T22:52:41.000,2023-09-26T23:25:17.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11432,168-30 89 AVENUE,89 AVENUE,168 PLACE,169 STREET,168 PLACE,169 STREET,ADDRESS,JAMAICA,89 AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-26T23:25:19.000,12 QUEENS,4098010051,QUEENS,1041662,197636,MOBILE,Unspecified,QUEENS,40.7089556564327,-73.79291836640571,"{'latitude': '40.7089556564327', 'longitude': '-73.79291836640571', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58932308,2023-09-26T22:52:33.000,2023-09-27T00:55:54.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11691,14-66 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,HASSOCK STREET,NASSAU CNTY BOUNDARY,HASSOCK STREET,NASSAU CNTY BOUNDARY,ADDRESS,FAR ROCKAWAY,BEACH CHANNEL DRIVE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-27T00:56:04.000,14 QUEENS,4155010002,QUEENS,1052668,161608,ONLINE,Unspecified,QUEENS,40.60998886988238,-73.75358613368164,"{'latitude': '40.60998886988238', 'longitude': '-73.75358613368164', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
