unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,intersection_street_1,intersection_street_2,location_type,landmark,facility_type,taxi_pick_up_location,due_date,vehicle_type,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp
58960759,2023-09-29T15:56:00.000,2023-09-29T19:25:00.000,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),11218,69 EAST   10 STREET,EAST   10 STREET,CATON AVE,CHURCH AVE,ADDRESS,BROOKLYN,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-29T19:25:00.000,14 BROOKLYN,3050710046,BROOKLYN,992466,174995,ONLINE,Unspecified,BROOKLYN,40.6469936876949,-73.97039292968589,"{'latitude': '40.6469936876949', 'longitude': '-73.97039292968589', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58965113,2023-09-29T15:56:00.000,2023-10-06T07:30:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),11222,165 MCGUINNESS BOULEVARD,MCGUINNESS BOULEVARD,MESEROLE AVE,CALYER ST,ADDRESS,BROOKLYN,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-06T07:30:00.000,01 BROOKLYN,3025990025,BROOKLYN,998061,204552,ONLINE,Unspecified,BROOKLYN,40.72811389596659,-73.95017027526103,"{'latitude': '40.72811389596659', 'longitude': '-73.95017027526103', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,N/A,,,,,,,
58958970,2023-09-29T15:56:00.000,2023-09-30T11:55:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),11203,25 EAST   51 STREET,EAST   51 STREET,REMSEN AVE,RUTLAND RD,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,2023-09-30T11:55:00.000,17 BROOKLYN,3045920040,BROOKLYN,1003563,180297,PHONE,Unspecified,BROOKLYN,40.66152926771643,-73.93038875417611,"{'latitude': '40.66152926771643', 'longitude': '-73.93038875417611', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58964034,2023-09-29T15:56:00.000,2023-09-29T17:55:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,11413,,,,,INTERSECTION,QUEENS,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-29T17:55:00.000,13 QUEENS,,QUEENS,1055757,185920,UNKNOWN,Unspecified,QUEENS,40.67669539987123,-73.74220317997529,"{'latitude': '40.67669539987123', 'longitude': '-73.74220317997529', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MERRICK BOULEVARD,228 STREET,,,N/A,,,,,,,
58966807,2023-09-29T15:56:00.000,2023-09-29T23:55:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),11234,2442 EAST   74 STREET,EAST   74 STREET,AVENUE X,AVENUE Y,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-29T23:55:00.000,18 BROOKLYN,3084600047,BROOKLYN,1012214,163641,PHONE,Unspecified,BROOKLYN,40.61578904169427,-73.89927638156583,"{'latitude': '40.61578904169427', 'longitude': '-73.89927638156583', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58957432,2023-09-29T15:56:00.000,2023-10-02T12:06:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),10028,247 EAST   81 STREET,EAST   81 STREET,3 AVE,2 AVE,ADDRESS,NEW YORK,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-10-02T12:06:00.000,08 MANHATTAN,1015270021,MANHATTAN,996651,221685,ONLINE,Unspecified,MANHATTAN,40.775141728632235,-73.95522592117206,"{'latitude': '40.775141728632235', 'longitude': '-73.95522592117206', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,N/A,,,,,,,
58963722,2023-09-29T15:56:00.000,2023-09-30T12:20:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10457,,,,,INTERSECTION,BRONX,Closed,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2023-09-30T12:20:00.000,03 BRONX,,BRONX,1011930,244473,PHONE,Unspecified,BRONX,40.83765381824655,-73.89996683866406,"{'latitude': '40.83765381824655', 'longitude': '-73.89996683866406', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CLAREMONT PARKWAY,FULTON AVENUE,,,,,,,,,,
58955972,2023-09-29T15:56:00.000,2023-09-30T01:00:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),11219,1552 59 STREET,59 STREET,15 AVE,16 AVE,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-30T01:00:00.000,12 BROOKLYN,3055090028,BROOKLYN,986352,167376,PHONE,Unspecified,BROOKLYN,40.6260847173504,-73.99242763339683,"{'latitude': '40.6260847173504', 'longitude': '-73.99242763339683', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58957575,2023-09-29T15:56:00.000,2023-09-30T13:35:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),11101,32-20 GREENPOINT AVENUE,GREENPOINT AVENUE,STARR AVE,BRADLEY AVE,ADDRESS,LONG ISLAND CITY,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-30T13:35:00.000,02 QUEENS,4003100013,QUEENS,1002134,207168,ONLINE,Unspecified,QUEENS,40.73528687530886,-73.93546804988968,"{'latitude': '40.73528687530886', 'longitude': '-73.93546804988968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58957777,2023-09-29T15:55:57.000,2023-09-29T16:56:01.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,11229,1742 EAST   15 STREET,EAST   15 STREET,KINGS HIGHWAY,AVENUE R,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-29T16:56:06.000,15 BROOKLYN,,BROOKLYN,995913,160495,ONLINE,Unspecified,BROOKLYN,40.60719037250687,-73.9579964223792,"{'latitude': '40.60719037250687', 'longitude': '-73.9579964223792', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",KINGS HIGHWAY,AVENUE R,Street/Sidewalk,EAST   15 STREET,,,,,,,,
59442187,2023-09-29T15:55:54.000,2023-09-30T11:55:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,11203,25 EAST   51 STREET,EAST   51 STREET,REMSEN AVENUE,RUTLAND ROAD,ADDRESS,BROOKLYN,Closed,,2023-09-30T11:55:00.000,17 BROOKLYN,,BROOKLYN,1003563,180297,PHONE,Unspecified,BROOKLYN,40.66152926771643,-73.93038875417611,"{'latitude': '40.66152926771643', 'longitude': '-73.93038875417611', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",REMSEN AVENUE,RUTLAND ROAD,Sewer,EAST   51 STREET,,,,,,,,
58958837,2023-09-29T15:55:52.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,10451,141 EAST  144 STREET,EAST  144 STREET,WALTON AVENUE,GRAND CONCOURSE,ADDRESS,BRONX,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-29T17:35:37.000,01 BRONX,2023467501,BRONX,1003941,236835,MOBILE,Unspecified,BRONX,40.816711120566715,-73.9288608055569,"{'latitude': '40.816711120566715', 'longitude': '-73.9288608055569', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WALTON AVENUE,GRAND CONCOURSE,Other,EAST  144 STREET,,,,,,,,
58958279,2023-09-29T15:55:51.000,2023-10-03T15:18:50.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,11434,134-35 166 PLACE,166 PLACE,,,ADDRESS,JAMAICA,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-03T00:00:00.000,12 QUEENS,4124950002,QUEENS,1047078,184592,PHONE,Unspecified,QUEENS,40.67311620372165,-73.77350491466994,"{'latitude': '40.67311620372165', 'longitude': '-73.77350491466994', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,RESIDENTIAL BUILDING,,,,,,,,,
58962778,2023-09-29T15:55:50.000,2023-10-03T15:18:49.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,11434,134-35 166 PLACE,166 PLACE,,,ADDRESS,JAMAICA,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-03T00:00:00.000,12 QUEENS,4124950002,QUEENS,1047078,184592,PHONE,Unspecified,QUEENS,40.67311620372165,-73.77350491466994,"{'latitude': '40.67311620372165', 'longitude': '-73.77350491466994', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,RESIDENTIAL BUILDING,,,,,,,,,
58956615,2023-09-29T15:55:50.000,2023-10-03T15:18:49.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,11434,134-35 166 PLACE,166 PLACE,,,ADDRESS,JAMAICA,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-03T00:00:00.000,12 QUEENS,4124950002,QUEENS,1047078,184592,PHONE,Unspecified,QUEENS,40.67311620372165,-73.77350491466994,"{'latitude': '40.67311620372165', 'longitude': '-73.77350491466994', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,RESIDENTIAL BUILDING,,,,,,,,,
58962729,2023-09-29T15:55:50.000,2023-10-02T08:54:46.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,11233,173 CHAUNCEY STREET,CHAUNCEY STREET,,,ADDRESS,BROOKLYN,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-02T00:00:00.000,03 BROOKLYN,3016870001,BROOKLYN,1004204,187233,PHONE,Unspecified,BROOKLYN,40.680565607402286,-73.92805782040543,"{'latitude': '40.680565607402286', 'longitude': '-73.92805782040543', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,RESIDENTIAL BUILDING,,,,,,,,,
58956957,2023-09-29T15:55:50.000,2023-10-03T15:18:50.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,11434,134-35 166 PLACE,166 PLACE,,,ADDRESS,JAMAICA,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-03T00:00:00.000,12 QUEENS,4124950002,QUEENS,1047078,184592,PHONE,Unspecified,QUEENS,40.67311620372165,-73.77350491466994,"{'latitude': '40.67311620372165', 'longitude': '-73.77350491466994', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,RESIDENTIAL BUILDING,,,,,,,,,
58965843,2023-09-29T15:55:50.000,,HPD,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,11233,173 CHAUNCEY STREET,CHAUNCEY STREET,,,ADDRESS,BROOKLYN,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-29T00:00:00.000,03 BROOKLYN,3016870001,BROOKLYN,1004204,187233,PHONE,Unspecified,BROOKLYN,40.680565607402286,-73.92805782040543,"{'latitude': '40.680565607402286', 'longitude': '-73.92805782040543', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,RESIDENTIAL BUILDING,,,,,,,,,
58958114,2023-09-29T15:55:50.000,,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,11233,173 CHAUNCEY STREET,CHAUNCEY STREET,,,ADDRESS,BROOKLYN,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-29T00:00:00.000,03 BROOKLYN,3016870001,BROOKLYN,1004204,187233,PHONE,Unspecified,BROOKLYN,40.680565607402286,-73.92805782040543,"{'latitude': '40.680565607402286', 'longitude': '-73.92805782040543', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,RESIDENTIAL BUILDING,,,,,,,,,
58967602,2023-09-29T15:55:50.000,2023-10-03T15:18:49.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,11434,134-35 166 PLACE,166 PLACE,,,ADDRESS,JAMAICA,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-03T00:00:00.000,12 QUEENS,4124950002,QUEENS,1047078,184592,PHONE,Unspecified,QUEENS,40.67311620372165,-73.77350491466994,"{'latitude': '40.67311620372165', 'longitude': '-73.77350491466994', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,RESIDENTIAL BUILDING,,,,,,,,,
59442813,2023-09-29T15:55:47.000,2023-10-10T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,11238,50 GREENE AVENUE,GREENE AVENUE,CARLTON AVENUE,ADELPHI STREET,ADDRESS,BROOKLYN,Closed,,2023-10-10T00:00:00.000,02 BROOKLYN,3019570030,BROOKLYN,992382,189258,ONLINE,Unspecified,BROOKLYN,40.68614252568358,-73.970678426438,"{'latitude': '40.68614252568358', 'longitude': '-73.970678426438', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CARLTON AVENUE,ADELPHI STREET,Apartment,GREENE AVENUE,,,,,,,,
58956998,2023-09-29T15:55:45.000,2023-10-11T11:14:27.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,11236,565 EAST   87 STREET,EAST   87 STREET,,,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-11T00:00:00.000,18 BROOKLYN,3079667501,BROOKLYN,1008525,173457,PHONE,Unspecified,BROOKLYN,40.642742753202654,-73.91252848709405,"{'latitude': '40.642742753202654', 'longitude': '-73.91252848709405', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,RESIDENTIAL BUILDING,,,,,,,,,
58961828,2023-09-29T15:55:36.000,2023-10-03T08:23:38.000,DOT,Department of Transportation,Street Condition,Cave-in,11231,384 COURT STREET,COURT STREET,PRESIDENT STREET,CARROLL STREET,ADDRESS,BROOKLYN,Closed,"The Department of Transportation inspected the condition and issued a Corrective Action Repair (CAR) to the contractor or utility company. The responsible party has a maximum of 30 days to correct the condition. If the condition still exists, a summons will be issued. In some cases, the Department of Transportation will make the repairs and charge the responsible party for the costs.",2023-10-03T08:23:44.000,06 BROOKLYN,,BROOKLYN,985231,187462,ONLINE,Unspecified,BROOKLYN,40.68121659656425,-73.99646306709347,"{'latitude': '40.68121659656425', 'longitude': '-73.99646306709347', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PRESIDENT STREET,CARROLL STREET,Street,COURT STREET,,,,,,,,
59445617,2023-09-29T15:55:29.000,2023-09-29T23:55:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,11234,2442 EAST   74 STREET,EAST   74 STREET,AVENUE X,AVENUE Y,ADDRESS,BROOKLYN,Closed,,2023-09-29T23:55:00.000,18 BROOKLYN,3084600047,BROOKLYN,1012214,163641,PHONE,Unspecified,BROOKLYN,40.61578904169427,-73.89927638156583,"{'latitude': '40.61578904169427', 'longitude': '-73.89927638156583', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE X,AVENUE Y,Sewer,EAST   74 STREET,,,,,,,,
58957308,2023-09-29T15:55:20.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,10451,621 WALTON AVENUE,WALTON AVENUE,EAST 150 STREET,EAST 151 STREET,ADDRESS,BRONX,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-29T17:36:32.000,04 BRONX,2023530039,BRONX,1004257,238235,MOBILE,Unspecified,BRONX,40.820553015391994,-73.92771499474335,"{'latitude': '40.820553015391994', 'longitude': '-73.92771499474335', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  150 STREET,EAST  151 STREET,Street/Sidewalk,WALTON AVENUE,,,,,,,,
59435305,2023-09-29T15:55:12.000,2023-09-30T13:35:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,11101,32-20 GREENPOINT AVENUE,GREENPOINT AVENUE,STARR AVENUE,BRADLEY AVENUE,ADDRESS,LONG ISLAND CITY,Closed,,2023-09-30T13:35:00.000,02 QUEENS,4003100013,QUEENS,1002134,207168,ONLINE,Unspecified,QUEENS,40.73528687530886,-73.93546804988968,"{'latitude': '40.73528687530886', 'longitude': '-73.93546804988968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STARR AVENUE,BRADLEY AVENUE,Sewer,GREENPOINT AVENUE,,,,,,,,
58966402,2023-09-29T15:55:08.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Clear Street Light,11366,73-15 186 STREET,186 STREET,73 AVENUE,75 AVENUE,ADDRESS,FRESH MEADOWS,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-10-06T11:30:39.000,08 QUEENS,4071740059,QUEENS,1043936,206139,PHONE,Unspecified,QUEENS,40.73227922319016,-73.78464081541681,"{'latitude': '40.73227922319016', 'longitude': '-73.78464081541681', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",73 AVENUE,75 AVENUE,Street,186 STREET,,,,,,,,
