unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,bridge_highway_name,bridge_highway_segment,due_date,taxi_pick_up_location,bridge_highway_direction
58784825,2023-09-12T01:15:03.000,2023-09-12T01:30:10.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11377,39-06 63 STREET,63 STREET,ADDRESS,WOODSIDE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T01:30:18.000,02 QUEENS,4012320075,QUEENS,1011729,211245,ONLINE,Unspecified,QUEENS,40.74645261302265,-73.90082918373129,"{'latitude': '40.74645261302265', 'longitude': '-73.90082918373129', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",39 AVENUE,ROOSEVELT AVENUE,39 AVENUE,ROOSEVELT AVENUE,63 STREET,,,,,,
58785224,2023-09-12T01:14:59.000,2023-09-12T01:25:32.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11213,ALBANY AVENUE,ALBANY AVENUE,BLOCKFACE,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T01:25:35.000,Unspecified BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,CARROLL STREET,CROWN STREET,CARROLL STREET,CROWN STREET,,,,,,,
58786269,2023-09-12T01:14:28.000,2023-09-12T01:18:58.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10009,60 AVENUE B,AVENUE B,ADDRESS,NEW YORK,Closed,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,2023-09-12T01:19:00.000,03 MANHATTAN,1004000038,MANHATTAN,989129,202856,ONLINE,Unspecified,MANHATTAN,40.72346822461068,-73.98239792426399,"{'latitude': '40.72346822461068', 'longitude': '-73.98239792426399', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST    4 STREET,EAST    5 STREET,EAST    4 STREET,EAST    5 STREET,AVENUE B,,,,,,
58777538,2023-09-12T01:14:25.000,2023-09-12T02:01:13.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11206,851 FLUSHING AVENUE,FLUSHING AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T02:01:16.000,01 BROOKLYN,3031290001,BROOKLYN,1001402,194899,MOBILE,Unspecified,BROOKLYN,40.70161287739715,-73.93814063340821,"{'latitude': '40.70161287739715', 'longitude': '-73.93814063340821', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GARDEN STREET,BUSHWICK AVENUE,GARDEN STREET,BUSHWICK AVENUE,FLUSHING AVENUE,,,,,,
58779028,2023-09-12T01:14:08.000,2023-09-12T01:32:07.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10459,1169 VYSE AVENUE,VYSE AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T01:32:10.000,03 BRONX,2027520035,BRONX,1014702,240927,PHONE,Unspecified,BRONX,40.827911952883426,-73.88996517434825,"{'latitude': '40.827911952883426', 'longitude': '-73.88996517434825', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  167 STREET,HOME STREET,EAST  167 STREET,HOME STREET,VYSE AVENUE,,,,,,
58781989,2023-09-12T01:14:03.000,2023-09-12T01:41:12.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10303,84 ANDROS AVENUE,ANDROS AVENUE,ADDRESS,STATEN ISLAND,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T01:41:18.000,01 STATEN ISLAND,,STATEN ISLAND,939170,170946,ONLINE,Unspecified,STATEN ISLAND,40.635769147649114,-74.1624224649158,"{'latitude': '40.635769147649114', 'longitude': '-74.1624224649158', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CHRISTOPHER STREET,DAVIDSON STREET,CHRISTOPHER STREET,DAVIDSON STREET,ANDROS AVENUE,,,,,,
58778769,2023-09-12T01:13:48.000,2023-09-12T01:51:02.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Street/Sidewalk,10024,2274 BROADWAY,BROADWAY,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T01:51:09.000,07 MANHATTAN,1012290046,MANHATTAN,990166,225505,MOBILE,Unspecified,MANHATTAN,40.785633336407166,-73.97863678891522,"{'latitude': '40.785633336407166', 'longitude': '-73.97863678891522', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST   81 STREET,WEST   82 STREET,WEST   81 STREET,WEST   82 STREET,BROADWAY,,,,,,
58779888,2023-09-12T01:13:14.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Other,10001,7 AVENUE,7 AVENUE,INTERSECTION,MANHATTAN,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-12T04:26:11.000,05 MANHATTAN,,MANHATTAN,986713,212638,PHONE,Unspecified,MANHATTAN,40.75031839842109,-73.9911105992578,"{'latitude': '40.75031839842109', 'longitude': '-73.9911105992578', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7 AVENUE,WEST   33 STREET,7 AVENUE,WEST 33 STREET,,,,,,,
58784824,2023-09-12T01:13:13.000,2023-09-12T02:02:05.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11368,33-23 104 STREET,104 STREET,ADDRESS,CORONA,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T02:02:11.000,03 QUEENS,4017190058,QUEENS,1021786,215159,ONLINE,Unspecified,QUEENS,40.75715857002229,-73.86451200020569,"{'latitude': '40.75715857002229', 'longitude': '-73.86451200020569', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NORTHERN BOULEVARD,34 AVENUE,NORTHERN BOULEVARD,34 AVENUE,104 STREET,,,,,,
58782600,2023-09-12T01:12:58.000,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,10023,42 WEST   70 STREET,WEST   70 STREET,ADDRESS,NEW YORK,In Progress,,,07 MANHATTAN,1011220052,MANHATTAN,990297,221789,ONLINE,Unspecified,MANHATTAN,40.77543381182798,-73.97816708061917,"{'latitude': '40.77543381182798', 'longitude': '-73.97816708061917', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CENTRAL PARK WEST,COLUMBUS AVENUE,CENTRAL PARK WEST,COLUMBUS AVENUE,WEST   70 STREET,,,,,,
58781077,2023-09-12T01:12:35.000,2023-09-27T13:00:01.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,Commercial Building,11203,691 ALBANY AVENUE,ALBANY AVENUE,ADDRESS,BROOKLYN,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-12T01:12:35.000,09 BROOKLYN,3048330001,BROOKLYN,1000998,178727,MOBILE,Unspecified,BROOKLYN,40.657225187489814,-73.9396378659029,"{'latitude': '40.657225187489814', 'longitude': '-73.9396378659029', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WINTHROP STREET,CLARKSON AVENUE,WINTHROP STREET,CLARKSON AVENUE,ALBANY AVENUE,,,,,,
58786123,2023-09-12T01:12:00.000,2023-09-12T01:47:02.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11235,115 DOOLEY STREET,DOOLEY STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T01:47:09.000,15 BROOKLYN,3087810017,BROOKLYN,999181,152824,ONLINE,Unspecified,BROOKLYN,40.58613012527947,-73.94624387762185,"{'latitude': '40.58613012527947', 'longitude': '-73.94624387762185', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SHORE PARKWAY,VOORHIES AVENUE,SHORE PARKWAY,VOORHIES AVENUE,DOOLEY STREET,,,,,,
58787523,2023-09-12T01:11:46.000,2023-09-12T01:37:44.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10306,291 ROMA AVENUE,ROMA AVENUE,ADDRESS,STATEN ISLAND,Closed,The Police Department issued a summons in response to the complaint.,2023-09-12T01:37:53.000,03 STATEN ISLAND,5040740031,STATEN ISLAND,954792,143016,ONLINE,Unspecified,STATEN ISLAND,40.55917273035231,-74.10601494768575,"{'latitude': '40.55917273035231', 'longitude': '-74.10601494768575', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NAVESINK PLACE,TYSENS LANE,NAVESINK PLACE,TYSENS LANE,ROMA AVENUE,,,,,,
58780095,2023-09-12T01:11:08.000,2023-09-12T02:21:43.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11222,507 GRAHAM AVENUE,GRAHAM AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T02:21:46.000,01 BROOKLYN,3027190019,BROOKLYN,999096,201848,MOBILE,Unspecified,BROOKLYN,40.720690396557025,-73.94644198829457,"{'latitude': '40.720690396557025', 'longitude': '-73.94644198829457', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BAYARD STREET,NEWTON STREET,BAYARD STREET,NEWTON STREET,GRAHAM AVENUE,,,,,,
58797203,2023-09-12T01:11:00.000,2023-09-26T21:15:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10025,57 WEST  105 STREET,WEST  105 STREET,ADDRESS,NEW YORK,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-26T21:15:00.000,07 MANHATTAN,1018410009,MANHATTAN,994678,230065,ONLINE,Unspecified,MANHATTAN,40.79814513407423,-73.96233647038221,"{'latitude': '40.79814513407423', 'longitude': '-73.96233647038221', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MANHATTAN AVE,COLUMBUS AVE,,,,N/A,,,,,
58779974,2023-09-12T01:10:53.000,2023-09-12T01:24:24.000,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,Street/Sidewalk,11225,500 MAPLE STREET,MAPLE STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T01:24:28.000,09 BROOKLYN,3047980022,BROOKLYN,999743,180182,MOBILE,Unspecified,BROOKLYN,40.66122112633167,-73.94415771712377,"{'latitude': '40.66122112633167', 'longitude': '-73.94415771712377', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN AVENUE,KINGSTON AVENUE,BROOKLYN AVENUE,KINGSTON AVENUE,MAPLE STREET,,,,,,
58777835,2023-09-12T01:10:40.000,2023-09-12T01:33:20.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10029,129 EAST  110 STREET,EAST  110 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T01:33:25.000,11 MANHATTAN,1016380012,MANHATTAN,999486,228939,MOBILE,Unspecified,MANHATTAN,40.795047588352105,-73.94497364242478,"{'latitude': '40.795047588352105', 'longitude': '-73.94497364242478', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PARK AVENUE,LEXINGTON AVENUE,PARK AVENUE,LEXINGTON AVENUE,EAST  110 STREET,,,,,,
58779848,2023-09-12T01:10:38.000,2023-09-12T01:24:52.000,NYPD,New York City Police Department,Encampment,N/A,Residential Building/House,11211,341 BROADWAY,BROADWAY,ADDRESS,BROOKLYN,Closed,The Police Department visited the location and no Encampment was found.,2023-09-12T01:24:58.000,01 BROOKLYN,3024620027,BROOKLYN,996421,197150,MOBILE,Unspecified,BROOKLYN,40.7077995946547,-73.9561007348627,"{'latitude': '40.7077995946547', 'longitude': '-73.9561007348627', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SOUTH    9 STREET,KEAP STREET,SOUTH    9 STREET,KEAP STREET,BROADWAY,,,,,,
58786887,2023-09-12T01:10:06.000,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,10025,718 AMSTERDAM AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,In Progress,,,07 MANHATTAN,1012420036,MANHATTAN,992308,228314,ONLINE,Unspecified,MANHATTAN,40.79334159330456,-73.9708984637818,"{'latitude': '40.79334159330456', 'longitude': '-73.9708984637818', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST   94 STREET,WEST   95 STREET,WEST   94 STREET,WEST   95 STREET,AMSTERDAM AVENUE,,,,,,
58784523,2023-09-12T01:09:47.000,2023-09-12T01:51:09.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11228,1453 71 STREET,71 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T01:51:14.000,11 BROOKLYN,3061680057,BROOKLYN,983778,165366,ONLINE,Unspecified,BROOKLYN,40.62056792448903,-74.00170021961156,"{'latitude': '40.62056792448903', 'longitude': '-74.00170021961156', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14 AVENUE,15 AVENUE,14 AVENUE,15 AVENUE,71 STREET,,,,,,
58778374,2023-09-12T01:09:31.000,2023-09-12T02:21:56.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11230,1265 EAST   19 STREET,EAST   19 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T02:22:04.000,14 BROOKLYN,3067390019,BROOKLYN,996340,165018,ONLINE,Unspecified,BROOKLYN,40.61960450056749,-73.95645051004804,"{'latitude': '40.61960450056749', 'longitude': '-73.95645051004804', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE L,AVENUE M,AVENUE L,AVENUE M,EAST   19 STREET,,,,,,
58779163,2023-09-12T01:08:47.000,2023-09-12T01:37:42.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11367,153-19 78 ROAD,78 ROAD,ADDRESS,FLUSHING,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T01:37:48.000,08 QUEENS,4068140049,QUEENS,1036672,202189,ONLINE,Unspecified,QUEENS,40.72148349488882,-73.81088148276272,"{'latitude': '40.72148349488882', 'longitude': '-73.81088148276272', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",153 STREET,PARSONS BOULEVARD,153 STREET,PARSONS BOULEVARD,78 ROAD,,,,,,
58784178,2023-09-12T01:08:36.000,2023-09-12T09:38:30.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10455,416 EAST  149 STREET,EAST  149 STREET,ADDRESS,BRONX,Closed,The Department of Sanitation cleaned the location.,2023-09-12T09:38:37.000,01 BRONX,2022930008,BRONX,1007250,236487,MOBILE,Unspecified,BRONX,40.8157479629032,-73.91690732528721,"{'latitude': '40.8157479629032', 'longitude': '-73.91690732528721', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3 AVENUE,BERGEN AVENUE,3 AVENUE,BERGEN AVENUE,EAST  149 STREET,,,,,,
58780012,2023-09-12T01:07:31.000,2023-09-13T11:47:38.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Yard,11423,90-16 201 STREET,201 STREET,ADDRESS,HOLLIS,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-13T11:47:43.000,12 QUEENS,4104820039,QUEENS,1050676,200374,ONLINE,Unspecified,QUEENS,40.7164077057636,-73.76037854620999,"{'latitude': '40.7164077057636', 'longitude': '-73.76037854620999', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",90 AVENUE,93 AVENUE,90 AVENUE,93 AVENUE,201 STREET,,,,,,
58778371,2023-09-12T01:07:29.000,2023-09-12T02:12:37.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11209,573 OVINGTON AVENUE,OVINGTON AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-12T02:12:41.000,10 BROOKLYN,,BROOKLYN,978820,169444,ONLINE,Unspecified,BROOKLYN,40.63175952662572,-74.01956301014776,"{'latitude': '40.63175952662572', 'longitude': '-74.01956301014776', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,OVINGTON AVENUE,,,,,,
58779763,2023-09-12T01:07:19.000,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,10128,60 EAST   96 STREET,EAST   96 STREET,ADDRESS,NEW YORK,In Progress,,,08 MANHATTAN,1015070045,MANHATTAN,997098,225999,ONLINE,Unspecified,MANHATTAN,40.78698187551989,-73.95360376851625,"{'latitude': '40.78698187551989', 'longitude': '-73.95360376851625', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MADISON AVENUE,PARK AVENUE,MADISON AVENUE,PARK AVENUE,EAST   96 STREET,,,,,,
58785936,2023-09-12T01:07:07.000,2023-09-12T02:04:50.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11210,914 EAST   31 STREET,EAST   31 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T02:04:56.000,18 BROOKLYN,3075940051,BROOKLYN,999177,168325,PHONE,Unspecified,BROOKLYN,40.628677195948455,-73.94622401809484,"{'latitude': '40.628677195948455', 'longitude': '-73.94622401809484', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE I,AVENUE J,AVENUE I,AVENUE J,EAST   31 STREET,,,,,,
58784827,2023-09-12T01:06:22.000,2023-09-12T01:52:35.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10128,1830 1 AVENUE,1 AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T01:52:41.000,08 MANHATTAN,1015730001,MANHATTAN,999387,224324,MOBILE,Unspecified,MANHATTAN,40.78238082368801,-73.94534159097456,"{'latitude': '40.78238082368801', 'longitude': '-73.94534159097456', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   94 STREET,EAST   95 STREET,EAST   94 STREET,EAST   95 STREET,1 AVENUE,,,,,,
58781660,2023-09-12T01:06:21.000,2023-09-12T01:52:13.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10028,515 EAST   82 STREET,EAST   82 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T01:52:19.000,08 MANHATTAN,1015790011,MANHATTAN,998663,220873,MOBILE,Unspecified,MANHATTAN,40.7729099501009,-73.94796329481467,"{'latitude': '40.7729099501009', 'longitude': '-73.94796329481467', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",YORK AVENUE,EAST END AVENUE,YORK AVENUE,EAST END AVENUE,EAST   82 STREET,,,,,,
