unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp,due_date
58901770,2023-09-22T15:57:00.000,2023-09-23T10:10:00.000,DOT,Department of Transportation,Traffic Signal Condition,Veh Sgnl Mult Lamps,,11237,,,,,WYCKOFF AVENUE,MENAHAN STREET,INTERSECTION,BROOKLYN,,Assigned,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-23T10:10:00.000,04 BROOKLYN,,BROOKLYN,1008071,194753,UNKNOWN,Unspecified,BROOKLYN,40.70119670225008,-73.9140891507417,"{'latitude': '40.70119670225008', 'longitude': '-73.9140891507417', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58893296,2023-09-22T15:56:57.000,2023-09-23T00:43:53.000,NYPD,New York City Police Department,Illegal Parking,Overnight Commercial Storage,Street/Sidewalk,10301,730 RICHMOND TERRACE,RICHMOND TERRACE,LAFAYETTE AVENUE,CLINTON AVENUE,LAFAYETTE AVENUE,CLINTON AVENUE,ADDRESS,STATEN ISLAND,RICHMOND TERRACE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T00:43:56.000,01 STATEN ISLAND,5000690124,STATEN ISLAND,957376,174178,PHONE,Unspecified,STATEN ISLAND,40.6447142370594,-74.09683950494822,"{'latitude': '40.6447142370594', 'longitude': '-74.09683950494822', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58891846,2023-09-22T15:56:47.000,2023-09-22T17:13:33.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10461,1551 MCDONALD STREET,MCDONALD STREET,EASTCHESTER ROAD,STILLWELL AVENUE,EASTCHESTER ROAD,STILLWELL AVENUE,ADDRESS,BRONX,MCDONALD STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-22T17:13:36.000,11 BRONX,2042210052,BRONX,1027789,250901,MOBILE,Unspecified,BRONX,40.85523281103488,-73.84261212664684,"{'latitude': '40.85523281103488', 'longitude': '-73.84261212664684', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58897703,2023-09-22T15:56:41.000,2023-09-22T16:54:53.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10037,2155 MADISON AVENUE,MADISON AVENUE,EAST  132 STREET,EAST  135 STREET,EAST  132 STREET,EAST  135 STREET,ADDRESS,NEW YORK,MADISON AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T16:54:51.000,11 MANHATTAN,1017570020,MANHATTAN,1001931,235089,ONLINE,Unspecified,MANHATTAN,40.81192309131884,-73.93612708437672,"{'latitude': '40.81192309131884', 'longitude': '-73.93612708437672', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58897461,2023-09-22T15:56:35.000,2023-09-22T17:25:53.000,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10471,5250 FIELDSTON ROAD,FIELDSTON ROAD,UNNAMED STREET,WEST  253 STREET,UNNAMED STREET,WEST  253 STREET,ADDRESS,BRONX,FIELDSTON ROAD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-22T17:25:58.000,08 BRONX,2058363127,BRONX,1011499,267154,PHONE,Unspecified,BRONX,40.899907543813384,-73.90143220198136,"{'latitude': '40.899907543813384', 'longitude': '-73.90143220198136', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58900475,2023-09-22T15:56:33.000,2023-09-22T18:19:59.000,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,11208,265 FORBELL STREET,FORBELL STREET,PITKIN AVENUE,CONDUIT BOULEVARD,PITKIN AVENUE,CONDUIT BOULEVARD,ADDRESS,BROOKLYN,FORBELL STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-22T18:20:04.000,05 BROOKLYN,3042430001,BROOKLYN,1022102,185708,ONLINE,Belmont Playground (Brooklyn),BROOKLYN,40.67632139163932,-73.86353699122152,"{'latitude': '40.67632139163932', 'longitude': '-73.86353699122152', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58893260,2023-09-22T15:56:31.000,2023-09-22T16:46:22.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11233,151 CHAUNCEY STREET,CHAUNCEY STREET,STUYVESANT AVENUE,MALCOLM X BOULEVARD,STUYVESANT AVENUE,MALCOLM X BOULEVARD,ADDRESS,BROOKLYN,CHAUNCEY STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T16:46:27.000,03 BROOKLYN,3016860053,BROOKLYN,1003768,187167,MOBILE,Unspecified,BROOKLYN,40.68038542454948,-73.9296299658923,"{'latitude': '40.68038542454948', 'longitude': '-73.9296299658923', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58895565,2023-09-22T15:56:25.000,2023-09-25T15:00:45.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Power Lines,Street,10303,249 GRANITE AVENUE,GRANITE AVENUE,DAVID PLACE,PRINCESS STREET,DAVID PLACE,PRINCESS STREET,ADDRESS,STATEN ISLAND,GRANITE AVENUE,Closed,"The Service Request submitted did not have sufficient location or complaint information for NYC Parks to respond. Please submit a new Service Request with adequate site details, including a full street address and descriptive location information.",2023-09-25T15:00:49.000,01 STATEN ISLAND,5011700051,STATEN ISLAND,942777,168804,ONLINE,Unspecified,STATEN ISLAND,40.62990744305152,-74.14941336846698,"{'latitude': '40.62990744305152', 'longitude': '-74.14941336846698', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58901521,2023-09-22T15:56:04.000,2023-09-25T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,11229,2372 EAST   23 STREET,EAST   23 STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2023-09-25T00:00:00.000,15 BROOKLYN,3074050226,BROOKLYN,998856,155611,UNKNOWN,Unspecified,BROOKLYN,40.59378042306682,-73.94740795148805,"{'latitude': '40.59378042306682', 'longitude': '-73.94740795148805', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58898879,2023-09-22T15:56:03.000,2023-09-23T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Site Conditions Endangering Workers,,10001,124 WEST   25 STREET,WEST   25 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-09-23T00:00:00.000,04 MANHATTAN,1008000055,MANHATTAN,986249,210541,UNKNOWN,Unspecified,MANHATTAN,40.74456277751842,-73.9927858802646,"{'latitude': '40.74456277751842', 'longitude': '-73.9927858802646', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58901486,2023-09-22T15:56:00.000,2023-09-23T20:06:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,10023,33 RIVERSIDE DRIVE,RIVERSIDE DRIVE,WEST END AVE,RIVERSIDE DR,,,ADDRESS,NEW YORK,,Closed,"The Department of Environmental Protection inspected your complaint and cleaned the catch basin or inlet. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-09-23T20:06:00.000,07 MANHATTAN,1011850001,MANHATTAN,988564,224341,PHONE,Unspecified,MANHATTAN,40.78243939348743,-73.98442250314518,"{'latitude': '40.78243939348743', 'longitude': '-73.98442250314518', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58901390,2023-09-22T15:55:37.000,2023-10-02T09:52:10.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,10473,1900 PATTERSON AVENUE,PATTERSON AVENUE,BOLTON AVENUE,WHITE PLAINS ROAD,BOLTON AVENUE,WHITE PLAINS ROAD,ADDRESS,BRONX,PATTERSON AVENUE,Unspecified,The Department of Sanitation collected the requested items.,2023-09-16T11:15:30.000,09 BRONX,2034740027,BRONX,1023798,235665,ONLINE,Unspecified,BRONX,40.81343322268726,-73.85712887954999,"{'latitude': '40.81343322268726', 'longitude': '-73.85712887954999', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58896861,2023-09-22T15:55:32.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Kitchen/Food Prep Area,Restaurant/Bar/Deli/Bakery,11225,1727 BEDFORD AVENUE,BEDFORD AVENUE,SULLIVAN PLACE,EMPIRE BOULEVARD,SULLIVAN PLACE,EMPIRE BOULEVARD,ADDRESS,BROOKLYN,BEDFORD AVENUE,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-25T13:49:29.000,09 BROOKLYN,3013070006,BROOKLYN,996105,181260,MOBILE,Unspecified,BROOKLYN,40.66418561588795,-73.95726846534907,"{'latitude': '40.66418561588795', 'longitude': '-73.95726846534907', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58892395,2023-09-22T15:55:10.000,2023-10-24T16:42:17.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW PANE,RESIDENTIAL BUILDING,10468,2763 SEDGWICK AVENUE,SEDGWICK AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-24T00:00:00.000,08 BRONX,2032530051,BRONX,1011231,256774,PHONE,Unspecified,BRONX,40.87141853879003,-73.90244345398226,"{'latitude': '40.87141853879003', 'longitude': '-73.90244345398226', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58897444,2023-09-22T15:55:08.000,2023-09-22T18:07:11.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11208,892 BELMONT AVENUE,BELMONT AVENUE,MILFORD STREET,LOGAN STREET,MILFORD STREET,LOGAN STREET,ADDRESS,BROOKLYN,BELMONT AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T18:07:17.000,05 BROOKLYN,3042450023,BROOKLYN,1018623,184667,PHONE,Unspecified,BROOKLYN,40.67347827617347,-73.87608467952488,"{'latitude': '40.67347827617347', 'longitude': '-73.87608467952488', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58898563,2023-09-22T15:54:56.000,2023-09-29T02:36:47.000,DSNY,Department of Sanitation,Dead Animal,Cat,Street,10453,1815 DAVIDSON AVENUE,DAVIDSON AVENUE,WEST  176 STREET,WEST  177 STREET,WEST  176 STREET,WEST  177 STREET,ADDRESS,BRONX,DAVIDSON AVENUE,Closed,The Department of Sanitation cleaned the location.,2023-09-23T14:18:35.000,05 BRONX,2028670139,BRONX,1008523,248772,PHONE,Unspecified,BRONX,40.84946333006641,-73.91226387668796,"{'latitude': '40.84946333006641', 'longitude': '-73.91226387668796', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58895122,2023-09-22T15:54:56.000,2023-09-26T18:58:46.000,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,RESIDENTIAL BUILDING,10468,2512 UNIVERSITY AVENUE,UNIVERSITY AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,07 BRONX,2032140005,BRONX,1011070,254685,ONLINE,Unspecified,BRONX,40.865685364854315,-73.90303395037606,"{'latitude': '40.865685364854315', 'longitude': '-73.90303395037606', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58893823,2023-09-22T15:54:48.000,2023-09-27T17:04:03.000,HPD,Department of Housing Preservation and Development,GENERAL,JANITOR/SUPER,RESIDENTIAL BUILDING,10002,95 DELANCEY STREET,DELANCEY STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-27T00:00:00.000,03 MANHATTAN,1004090017,MANHATTAN,987239,201173,PHONE,Unspecified,MANHATTAN,40.71884963627994,-73.98921726619577,"{'latitude': '40.71884963627994', 'longitude': '-73.98921726619577', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58893459,2023-09-22T15:54:45.000,2023-09-22T17:38:28.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,Residential Building/House,11201,182 DUFFIELD STREET,DUFFIELD STREET,METROTECH ROADWAY,WILLOUGHBY STREET,METROTECH ROADWAY,WILLOUGHBY STREET,ADDRESS,BROOKLYN,DUFFIELD STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T17:38:31.000,02 BROOKLYN,3020580040,BROOKLYN,988601,191718,ONLINE,Unspecified,BROOKLYN,40.692897325956785,-73.98430999880163,"{'latitude': '40.692897325956785', 'longitude': '-73.98430999880163', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58894466,2023-09-22T15:54:06.000,2023-09-23T15:04:45.000,DSNY,Department of Sanitation,Obstruction,Weeds or Grass,Sidewalk,10304,50 HILLSIDE AVENUE,HILLSIDE AVENUE,HOWARD AVENUE,VAN DUZER STREET,HOWARD AVENUE,VAN DUZER STREET,ADDRESS,STATEN ISLAND,HILLSIDE AVENUE,Closed,The Department of Sanitation will address the situation at the location by providing educational outreach about proper sanitation procedures.,2023-09-23T11:50:12.000,01 STATEN ISLAND,,STATEN ISLAND,958600,164457,ONLINE,Unspecified,STATEN ISLAND,40.61803579234213,-74.09239192113701,"{'latitude': '40.61803579234213', 'longitude': '-74.09239192113701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58892853,2023-09-22T15:53:51.000,2023-09-25T14:57:31.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Phone/Cable Lines,Street,10302,197 CATHERINE STREET,CATHERINE STREET,LA GRANGE PLACE,PORT RICHMOND AVENUE,LA GRANGE PLACE,PORT RICHMOND AVENUE,ADDRESS,STATEN ISLAND,CATHERINE STREET,Closed,NYC Parks does not perform tree work for phone or cable service. Please contact the appropriate service provider.,2023-09-25T14:57:35.000,01 STATEN ISLAND,5010490069,STATEN ISLAND,945737,168855,PHONE,Unspecified,STATEN ISLAND,40.630060790547134,-74.13874978655406,"{'latitude': '40.630060790547134', 'longitude': '-74.13874978655406', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58894366,2023-09-22T15:53:12.000,2023-09-23T12:33:07.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Metal/Glass/Rigid Plastic,Street,10314,46 GRISSOM AVENUE,GRISSOM AVENUE,ASHWORTH AVENUE,ROCKLAND AVENUE,ASHWORTH AVENUE,ROCKLAND AVENUE,ADDRESS,STATEN ISLAND,GRISSOM AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-23T12:01:00.000,02 STATEN ISLAND,5020157501,STATEN ISLAND,940166,156266,ONLINE,Unspecified,STATEN ISLAND,40.59548066537875,-74.15873805500661,"{'latitude': '40.59548066537875', 'longitude': '-74.15873805500661', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58894525,2023-09-22T15:53:00.000,2023-09-28T12:03:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,11104,41-29 39 PLACE,39 PLACE,SKILLMAN AVE,43 AVE,,,ADDRESS,SUNNYSIDE,,Closed,,2023-09-28T12:03:00.000,02 QUEENS,4001860011,QUEENS,1005155,211452,ONLINE,Unspecified,QUEENS,40.74703876027518,-73.92455387867267,"{'latitude': '40.74703876027518', 'longitude': '-73.92455387867267', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58891798,2023-09-22T15:53:00.000,2023-09-22T15:53:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,11206,284 LORIMER STREET,LORIMER STREET,MC KIBBIN ST,BOERUM ST,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-22T15:53:00.000,01 BROOKLYN,3030770001,BROOKLYN,998681,196252,ONLINE,Unspecified,BROOKLYN,40.705331399684646,-73.94795112562433,"{'latitude': '40.705331399684646', 'longitude': '-73.94795112562433', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58894589,2023-09-22T15:52:50.000,2023-09-22T16:29:22.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10032,735 WEST  172 STREET,WEST  172 STREET,FORT WASHINGTON AVENUE,HAVEN AVENUE,FORT WASHINGTON AVENUE,HAVEN AVENUE,ADDRESS,NEW YORK,WEST  172 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-22T16:29:27.000,12 MANHATTAN,1021390329,MANHATTAN,1000464,247120,MOBILE,Unspecified,MANHATTAN,40.84494755448405,-73.9413975692294,"{'latitude': '40.84494755448405', 'longitude': '-73.9413975692294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58896261,2023-09-22T15:52:34.000,2023-09-22T16:36:05.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11249,204 BEDFORD AVENUE,BEDFORD AVENUE,NORTH    6 STREET,NORTH    5 STREET,NORTH    6 STREET,NORTH    5 STREET,ADDRESS,BROOKLYN,BEDFORD AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-22T16:36:10.000,01 BROOKLYN,3023350022,BROOKLYN,995748,200540,ONLINE,Unspecified,BROOKLYN,40.71710523651169,-73.95852237110917,"{'latitude': '40.71710523651169', 'longitude': '-73.95852237110917', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
