unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bridge_highway_name,bridge_highway_segment,facility_type,bridge_highway_direction,taxi_pick_up_location,road_ramp,due_date,vehicle_type
58876830,2023-09-20T08:27:25.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11239,411 SCHROEDERS AVENUE,SCHROEDERS AVENUE,GATEWAY DRIVE,JEROME STREET,GATEWAY DRIVE,JEROME STREET,ADDRESS,BROOKLYN,SCHROEDERS AVENUE,In Progress,,,05 BROOKLYN,3044520220,BROOKLYN,1018469,177318,MOBILE,Unspecified,BROOKLYN,40.653307514503894,-73.87667714999759,"{'latitude': '40.653307514503894', 'longitude': '-73.87667714999759', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58877191,2023-09-20T08:27:23.000,2023-09-20T10:16:47.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,,,,,,,,,,,Closed,The Department of Sanitation investigated and found this complaint to be out of jurisdiction. The Department of Sanitation reviewed this and found it not to be meeting the criteria for a complaint or service request.,2023-09-20T10:16:47.000,0 Unspecified,,Unspecified,1058061,197566,ONLINE,Unspecified,Unspecified,40.708641919312356,-73.73376925012514,"{'latitude': '40.708641919312356', 'longitude': '-73.73376925012514', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58872094,2023-09-20T08:27:23.000,2023-09-20T19:57:57.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,,,,,,,,,,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-20T19:58:00.000,0 Unspecified,,Unspecified,1025015,248383,ONLINE,Unspecified,Unspecified,40.84833490207235,-73.85265507017809,"{'latitude': '40.84833490207235', 'longitude': '-73.85265507017809', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58872886,2023-09-20T08:27:21.000,2023-09-20T08:27:21.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,Other (Explain Below),11372,86-01 NORTHERN BOULEVARD,NORTHERN BOULEVARD,86 STREET,87 STREET,86 STREET,87 STREET,ADDRESS,JACKSON HEIGHTS,NORTHERN BOULEVARD,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-20T08:27:21.000,03 QUEENS,4014160047,QUEENS,1017077,214720,PHONE,Unspecified,QUEENS,40.75597236535352,-73.88151148367707,"{'latitude': '40.75597236535352', 'longitude': '-73.88151148367707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58870902,2023-09-20T08:27:01.000,2023-09-20T09:04:40.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10128,1617 3 AVENUE,3 AVENUE,EAST   90 STREET,EAST   91 STREET,EAST   90 STREET,EAST   91 STREET,ADDRESS,NEW YORK,3 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T09:04:46.000,08 MANHATTAN,1015367501,MANHATTAN,997603,224120,PHONE,Unspecified,MANHATTAN,40.78182377322141,-73.95178386607243,"{'latitude': '40.78182377322141', 'longitude': '-73.95178386607243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58870835,2023-09-20T08:27:01.000,2023-09-20T09:17:15.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10038,8 SPRUCE STREET,SPRUCE STREET,NASSAU STREET,WILLIAM STREET,NASSAU STREET,WILLIAM STREET,ADDRESS,NEW YORK,SPRUCE STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-20T09:17:18.000,01 MANHATTAN,1001007502,MANHATTAN,982754,198402,PHONE,Unspecified,MANHATTAN,40.71124428219808,-74.00539616233843,"{'latitude': '40.71124428219808', 'longitude': '-74.00539616233843', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58875314,2023-09-20T08:26:47.000,2023-10-03T10:55:44.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10032,273 FT WASHINGTON AVENUE,FT WASHINGTON AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-03T00:00:00.000,12 MANHATTAN,1021390204,MANHATTAN,1000594,246918,ONLINE,Unspecified,MANHATTAN,40.84439288420175,-73.94092820134537,"{'latitude': '40.84439288420175', 'longitude': '-73.94092820134537', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58873970,2023-09-20T08:26:33.000,2023-10-10T08:44:42.000,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,11366,160-28 75 ROAD,75 ROAD,,,,,ADDRESS,FRESH MEADOWS,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-10T00:00:00.000,08 QUEENS,4068350012,QUEENS,1037392,203858,PHONE,Unspecified,QUEENS,40.72606018867407,-73.80827082776129,"{'latitude': '40.72606018867407', 'longitude': '-73.80827082776129', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58881055,2023-09-20T08:26:32.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,Closed,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",2023-09-21T22:50:15.000,Unspecified QUEENS,,QUEENS,1018274,207814,MOBILE,Unspecified,QUEENS,40.73701262197117,-73.87722587461296,"{'latitude': '40.73701262197117', 'longitude': '-73.87722587461296', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",R,Passageway,,,,,,
58875249,2023-09-20T08:26:28.000,2023-09-21T13:55:52.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11213,395 SCHENECTADY AVENUE,SCHENECTADY AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-21T00:00:00.000,09 BROOKLYN,3014240007,BROOKLYN,1002471,181281,MOBILE,Unspecified,BROOKLYN,40.66423244385786,-73.9343220681947,"{'latitude': '40.66423244385786', 'longitude': '-73.9343220681947', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58879805,2023-09-20T08:26:27.000,2023-09-21T12:41:32.000,DSNY,Department of Sanitation,Obstruction,Cone,Street,10462,2160 BOLTON STREET,BOLTON STREET,LYDIG AVENUE,PELHAM PARKWAY SOUTH,LYDIG AVENUE,PELHAM PARKWAY SOUTH,ADDRESS,BRONX,BOLTON STREET,Closed,The Department of Sanitation will address the situation at the location by providing educational outreach about proper sanitation procedures.,2023-09-21T12:41:39.000,11 BRONX,2043170085,BRONX,1020582,250894,ONLINE,Unspecified,BRONX,40.8552461976574,-73.86866449777597,"{'latitude': '40.8552461976574', 'longitude': '-73.86866449777597', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58879147,2023-09-20T08:26:24.000,2023-09-20T20:26:03.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10456,530 EAST  169 STREET,EAST  169 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,2023-09-20T00:00:00.000,03 BRONX,2026100012,BRONX,1010629,242635,ONLINE,Unspecified,BRONX,40.83261302416413,-73.90467576630016,"{'latitude': '40.83261302416413', 'longitude': '-73.90467576630016', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58880097,2023-09-20T08:26:09.000,2023-09-20T09:59:07.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11230,656 MARLBOROUGH ROAD,MARLBOROUGH ROAD,FOSTER AVENUE,DEAD END,FOSTER AVENUE,DEAD END,ADDRESS,BROOKLYN,MARLBOROUGH COURT,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T09:59:12.000,14 BROOKLYN,3052370072,BROOKLYN,994495,170220,MOBILE,Unspecified,BROOKLYN,40.6338852218232,-73.96308850325586,"{'latitude': '40.6338852218232', 'longitude': '-73.96308850325586', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58871861,2023-09-20T08:26:09.000,2023-09-21T12:53:24.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11210,2806 AVENUE K,AVENUE K,EAST   28 STREET,EAST   29 STREET,EAST   28 STREET,EAST   29 STREET,ADDRESS,BROOKLYN,AVENUE K,Closed,The Department of Sanitation collected the requested items.,2023-09-21T05:53:00.000,14 BROOKLYN,3076280043,BROOKLYN,998639,166688,ONLINE,Unspecified,BROOKLYN,40.62418486574793,-73.94816570513962,"{'latitude': '40.62418486574793', 'longitude': '-73.94816570513962', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58881139,2023-09-20T08:26:08.000,2023-09-22T09:31:38.000,DSNY,Department of Sanitation,Street Sweeping Complaint,Inadequate Sweeping,Street,11233,764 DECATUR STREET,DECATUR STREET,THOMAS S BOYLAND STREET,BROADWAY,THOMAS S BOYLAND STREET,BROADWAY,ADDRESS,BROOKLYN,DECATUR STREET,Closed,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,2023-09-21T11:27:12.000,16 BROOKLYN,3015070030,BROOKLYN,1008430,188417,ONLINE,Unspecified,BROOKLYN,40.68380488120777,-73.91281715465854,"{'latitude': '40.68380488120777', 'longitude': '-73.91281715465854', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58877296,2023-09-20T08:26:00.000,2023-09-26T18:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10463,86 WEST  225 STREET,WEST  225 STREET,W 225 ST,KINGSBRIDGE BID,,,ADDRESS,BRONX,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-26T18:00:00.000,07 BRONX,1022157502,BRONX,1009364,257795,ONLINE,Unspecified,BRONX,40.874226378350514,-73.90919022682073,"{'latitude': '40.874226378350514', 'longitude': '-73.90919022682073', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,N/A,,,,,
58879546,2023-09-20T08:25:59.000,2023-09-20T08:59:14.000,NYPD,New York City Police Department,Illegal Parking,Overnight Commercial Storage,Street/Sidewalk,11411,216-11 120 AVENUE,120 AVENUE,SPRINGFIELD BOULEVARD,217 STREET,SPRINGFIELD BOULEVARD,217 STREET,ADDRESS,CAMBRIA HEIGHTS,120 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T08:59:17.000,13 QUEENS,4127750155,QUEENS,1054694,191205,PHONE,Unspecified,QUEENS,40.69120998106936,-73.74598023047353,"{'latitude': '40.69120998106936', 'longitude': '-73.74598023047353', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58870898,2023-09-20T08:25:57.000,2023-09-20T08:50:13.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11204,1824 53 STREET,53 STREET,18 AVENUE,19 AVENUE,18 AVENUE,19 AVENUE,ADDRESS,BROOKLYN,53 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T08:50:21.000,12 BROOKLYN,3054800014,BROOKLYN,989097,167194,MOBILE,Unspecified,BROOKLYN,40.6255840889575,-73.98253901721378,"{'latitude': '40.6255840889575', 'longitude': '-73.98253901721378', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58875812,2023-09-20T08:25:43.000,2023-09-23T10:00:26.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Metal/Glass/Rigid Plastic,Street,11228,1322 74 STREET,74 STREET,13 AVENUE,14 AVENUE,13 AVENUE,14 AVENUE,ADDRESS,BROOKLYN,74 STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-22T10:08:22.000,10 BROOKLYN,3062110014,BROOKLYN,982576,165316,ONLINE,Unspecified,BROOKLYN,40.62043053933008,-74.00603000375772,"{'latitude': '40.62043053933008', 'longitude': '-74.00603000375772', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58873249,2023-09-20T08:25:41.000,2023-09-20T12:49:47.000,DSNY,Department of Sanitation,Litter Basket Request,New Basket,Sidewalk,,,,,,,,,,,Closed,The location does not meet the criteria for Litter Basket placement.,2023-09-20T08:39:48.000,0 Unspecified,,Unspecified,993661,188297,ONLINE,Unspecified,Unspecified,40.6835035328901,-73.96606807548338,"{'latitude': '40.6835035328901', 'longitude': '-73.96606807548338', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58873629,2023-09-20T08:25:21.000,2023-09-20T08:50:15.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11370,71-19 31 AVENUE,31 AVENUE,71 STREET,72 STREET,71 STREET,72 STREET,ADDRESS,EAST ELMHURST,31 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T08:50:21.000,03 QUEENS,4011200038,QUEENS,1013060,215524,PHONE,Unspecified,QUEENS,40.75819314002361,-73.89600731931272,"{'latitude': '40.75819314002361', 'longitude': '-73.89600731931272', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58871201,2023-09-20T08:25:17.000,2023-09-20T09:16:55.000,DPR,Department of Parks and Recreation,Animal in a Park,Dog Off Leash,Park,11216,HERBERT VON KING PARK,HERBERT VON KING PARK,LAFAYETTE AVENUE,VAN BUREN STREET,LAFAYETTE AVENUE,VAN BUREN STREET,UNRECOGNIZED,BROOKLYN,HERBERT VON KING PARK,Closed,NYC Parks couldn't respond to your complaint because they had to devote resources to other critical services at the time. The agency will use your complaint for future planning.,2023-09-20T09:16:57.000,03 BROOKLYN,3017900001,BROOKLYN,999043,190542,ONLINE,Unspecified,BROOKLYN,40.68965818409251,-73.94665802675449,"{'latitude': '40.68965818409251', 'longitude': '-73.94665802675449', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58873812,2023-09-20T08:25:14.000,2023-09-20T09:15:34.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10038,180 WATER STREET,WATER STREET,FLETCHER STREET,JOHN STREET,FLETCHER STREET,JOHN STREET,ADDRESS,NEW YORK,WATER STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T09:15:38.000,01 MANHATTAN,1000700032,MANHATTAN,982832,196778,ONLINE,Unspecified,MANHATTAN,40.706786799744656,-74.00511446961036,"{'latitude': '40.706786799744656', 'longitude': '-74.00511446961036', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58876155,2023-09-20T08:24:56.000,2023-09-20T08:54:58.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,,,,,,,,,,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-20T08:55:02.000,0 Unspecified,,Unspecified,982595,198113,PHONE,Unspecified,Unspecified,40.710451017536265,-74.00596961389753,"{'latitude': '40.710451017536265', 'longitude': '-74.00596961389753', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58874144,2023-09-20T08:24:56.000,2023-09-29T11:15:27.000,DPR,Department of Parks and Recreation,Animal in a Park,Animal Waste,Park,11206,100 NOLL STREET,NOLL STREET,EVERGREEN AVENUE,CENTRAL AVENUE,EVERGREEN AVENUE,CENTRAL AVENUE,ADDRESS,BROOKLYN,NOLL STREET,Closed,NYC Parks has reviewed the reported condition and corrected the problem.,2023-09-29T11:15:31.000,04 BROOKLYN,3031530011,BROOKLYN,1002991,194903,PHONE,Unspecified,BROOKLYN,40.70162063383596,-73.93240983308887,"{'latitude': '40.70162063383596', 'longitude': '-73.93240983308887', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58881150,2023-09-20T08:24:49.000,2023-09-21T10:00:38.000,DSNY,Department of Sanitation,Obstruction,Cone,Street,10469,2807 GUNTHER AVENUE,GUNTHER AVENUE,BARTOW AVENUE,ARNOW AVENUE,BARTOW AVENUE,ARNOW AVENUE,ADDRESS,BRONX,GUNTHER AVENUE,Closed,The Department of Sanitation cleaned the location.,2023-09-21T10:00:28.000,12 BRONX,2047920028,BRONX,1029194,255309,ONLINE,Unspecified,BRONX,40.86732438152788,-73.83750368538472,"{'latitude': '40.86732438152788', 'longitude': '-73.83750368538472', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58872949,2023-09-20T08:24:21.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,No Permit or License,Restaurant/Bar/Deli/Bakery,10002,61 HESTER STREET,HESTER STREET,ESSEX STREET,LUDLOW STREET,ESSEX STREET,LUDLOW STREET,ADDRESS,NEW YORK,HESTER STREET,In Progress,The Department of Health and Mental Hygiene has received and processed your complaint. All restaurants and mobile food vendors are inspected annually. Restaurant inspection results can be found on WWW.NYC.GOV or a copy of the inspection can be requested from 311.,2023-09-22T09:56:59.000,03 MANHATTAN,1003100040,MANHATTAN,986917,200044,MOBILE,Unspecified,MANHATTAN,40.71575090506526,-73.9903793194833,"{'latitude': '40.71575090506526', 'longitude': '-73.9903793194833', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58879999,2023-09-20T08:24:19.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11375,102-01 METROPOLITAN AVENUE,METROPOLITAN AVENUE,,,,,ADDRESS,FOREST HILLS,,Open,The graffiti on this property has been scheduled to be removed by the City.,2023-09-20T08:24:19.000,06 QUEENS,4032400004,QUEENS,1025622,198150,UNKNOWN,Unspecified,QUEENS,40.71045600191085,-73.85077039038832,"{'latitude': '40.71045600191085', 'longitude': '-73.85077039038832', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,N/A,,,,2023-10-20T08:24:19.000,
