unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,resolution_description,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp,due_date
59456662,2023-09-29T14:13:42.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,11372,89-07 34 AVENUE,34 AVENUE,89 STREET,90 STREET,89 STREET,90 STREET,ADDRESS,JACKSON HEIGHTS,34 AVENUE,Closed,2023-10-04T00:00:00.000,03 QUEENS,4014370032,QUEENS,1017953,214164,ONLINE,Unspecified,QUEENS,40.754442992557145,-73.87835236707805,"{'latitude': '40.754442992557145', 'longitude': '-73.87835236707805', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59442213,2023-09-29T14:13:40.000,2023-09-30T12:00:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11417,96-08 134 ROAD,134 ROAD,96 STREET,96 STREET,96 STREET,96 STREET,ADDRESS,OZONE PARK,134 ROAD,Closed,2023-09-30T12:00:00.000,10 QUEENS,4114970246,QUEENS,1028449,185113,PHONE,Unspecified,QUEENS,40.674658838681026,-73.84065890691349,"{'latitude': '40.674658838681026', 'longitude': '-73.84065890691349', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59446065,2023-09-29T14:13:39.000,2023-10-02T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10467,3280 ROCHAMBEAU AVENUE,ROCHAMBEAU AVENUE,VAN CORTLANDT AVENUE EAST,EAST  208 STREET,VAN CORTLANDT AVENUE EAST,EAST  208 STREET,ADDRESS,BRONX,ROCHAMBEAU AVENUE,Closed,2023-10-02T00:00:00.000,07 BRONX,2033360011,BRONX,1017238,258962,PHONE,Unspecified,BRONX,40.877403513899566,-73.8807128958957,"{'latitude': '40.877403513899566', 'longitude': '-73.8807128958957', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59438303,2023-09-29T14:13:38.000,2023-10-02T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,Apartment,10467,3280 ROCHAMBEAU AVENUE,ROCHAMBEAU AVENUE,VAN CORTLANDT AVENUE EAST,EAST  208 STREET,VAN CORTLANDT AVENUE EAST,EAST  208 STREET,ADDRESS,BRONX,ROCHAMBEAU AVENUE,Closed,2023-10-02T00:00:00.000,07 BRONX,2033360011,BRONX,1017238,258962,PHONE,Unspecified,BRONX,40.877403513899566,-73.8807128958957,"{'latitude': '40.877403513899566', 'longitude': '-73.8807128958957', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59453256,2023-09-29T14:13:38.000,2023-10-02T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,11432,162-15 HIGHLAND AVENUE,HIGHLAND AVENUE,162 STREET,164 STREET,162 STREET,164 STREET,ADDRESS,JAMAICA,HIGHLAND AVENUE,Closed,2023-10-02T00:00:00.000,08 QUEENS,4097730005,QUEENS,1039454,197973,PHONE,Unspecified,QUEENS,40.70989469064861,-73.80087969864582,"{'latitude': '40.70989469064861', 'longitude': '-73.80087969864582', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59442308,2023-09-29T14:13:32.000,2023-10-02T00:00:00.000,HPD,Department of Housing Preservation and Development,Unsanitary Condition,Mold,Apartment,10467,3280 ROCHAMBEAU AVENUE,ROCHAMBEAU AVENUE,VAN CORTLANDT AVENUE EAST,EAST  208 STREET,VAN CORTLANDT AVENUE EAST,EAST  208 STREET,ADDRESS,BRONX,ROCHAMBEAU AVENUE,Closed,2023-10-02T00:00:00.000,07 BRONX,2033360011,BRONX,1017238,258962,PHONE,Unspecified,BRONX,40.877403513899566,-73.8807128958957,"{'latitude': '40.877403513899566', 'longitude': '-73.8807128958957', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59435556,2023-09-29T14:13:28.000,2023-10-01T10:15:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11369,25-55 89 STREET,89 STREET,25 AVENUE,30 AVENUE,25 AVENUE,30 AVENUE,ADDRESS,EAST ELMHURST,89 STREET,Closed,2023-10-01T10:15:00.000,03 QUEENS,,QUEENS,1017497,217093,ONLINE,Unspecified,QUEENS,40.76248406747203,-73.87998376722858,"{'latitude': '40.76248406747203', 'longitude': '-73.87998376722858', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59436201,2023-09-29T14:13:28.000,2023-10-15T00:00:00.000,HPD,Department of Housing Preservation and Development,Appliance,Electric/Gas Range,Apartment,10003,73 2 AVENUE,2 AVENUE,EAST    4 STREET,EAST    5 STREET,EAST    4 STREET,EAST    5 STREET,ADDRESS,NEW YORK,2 AVENUE,Closed,2023-10-15T00:00:00.000,03 MANHATTAN,1004600040,MANHATTAN,987217,203918,PHONE,Unspecified,MANHATTAN,40.726384004749,-73.98929542046977,"{'latitude': '40.726384004749', 'longitude': '-73.98929542046977', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58957042,2023-09-29T14:13:25.000,2023-11-13T08:49:30.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10011,234 WEST   21 STREET,WEST   21 STREET,,,,,ADDRESS,NEW YORK,,Closed,2023-11-13T00:00:00.000,04 MANHATTAN,1007700059,MANHATTAN,984852,210091,ONLINE,Unspecified,MANHATTAN,40.74332784543903,-73.99782750396352,"{'latitude': '40.74332784543903', 'longitude': '-73.99782750396352', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",,,,,,,
58961435,2023-09-29T14:13:22.000,2023-10-07T11:21:01.000,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,RESIDENTIAL BUILDING,10468,2320 CRESTON AVENUE,CRESTON AVENUE,,,,,ADDRESS,BRONX,,Closed,2023-10-07T00:00:00.000,05 BRONX,2031640011,BRONX,1011765,252040,PHONE,Unspecified,BRONX,40.8584235035626,-73.90053208176607,"{'latitude': '40.8584235035626', 'longitude': '-73.90053208176607', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,,
58964644,2023-09-29T14:13:22.000,2023-10-07T11:21:01.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10468,2320 CRESTON AVENUE,CRESTON AVENUE,,,,,ADDRESS,BRONX,,Closed,2023-10-07T00:00:00.000,05 BRONX,2031640011,BRONX,1011765,252040,PHONE,Unspecified,BRONX,40.8584235035626,-73.90053208176607,"{'latitude': '40.8584235035626', 'longitude': '-73.90053208176607', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,,
58965926,2023-09-29T14:13:20.000,2023-10-03T15:30:21.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11385,1668 PUTNAM AVENUE,PUTNAM AVENUE,,,,,ADDRESS,RIDGEWOOD,,Closed,2023-10-03T00:00:00.000,05 QUEENS,4035460047,QUEENS,1009926,194174,PHONE,Unspecified,QUEENS,40.69960229556621,-73.90740127330336,"{'latitude': '40.69960229556621', 'longitude': '-73.90740127330336', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,,
58964687,2023-09-29T14:13:19.000,2023-10-18T20:15:59.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10452,15 FEATHERBED LANE,FEATHERBED LANE,,,,,ADDRESS,BRONX,,Closed,2023-10-18T00:00:00.000,05 BRONX,2028610005,BRONX,1007890,247393,PHONE,Unspecified,BRONX,40.84568010074702,-73.91455675121453,"{'latitude': '40.84568010074702', 'longitude': '-73.91455675121453', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,,
58961537,2023-09-29T14:13:19.000,2023-10-04T19:55:00.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10452,1540 WALTON AVENUE,WALTON AVENUE,,,,,ADDRESS,BRONX,,Closed,2023-10-04T00:00:00.000,04 BRONX,2028360005,BRONX,1008092,246234,PHONE,Unspecified,BRONX,40.842498443844775,-73.91383077359893,"{'latitude': '40.842498443844775', 'longitude': '-73.91383077359893', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,,,,,,,
58962791,2023-09-29T14:13:19.000,,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10452,1540 WALTON AVENUE,WALTON AVENUE,,,,,ADDRESS,BRONX,,Open,2023-09-29T00:00:00.000,04 BRONX,2028360005,BRONX,1008092,246234,PHONE,Unspecified,BRONX,40.842498443844775,-73.91383077359893,"{'latitude': '40.842498443844775', 'longitude': '-73.91383077359893', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,,,,,,
59460078,2023-09-29T14:13:14.000,,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,10030,226 WEST  136 STREET,WEST  136 STREET,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,WEST  136 STREET,In Progress,,10 MANHATTAN,,MANHATTAN,999689,236716,PHONE,Unspecified,MANHATTAN,40.8163929535416,-73.94422260293568,"{'latitude': '40.8163929535416', 'longitude': '-73.94422260293568', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58965991,2023-09-29T14:13:12.000,2023-10-04T19:19:08.000,HPD,Department of Housing Preservation and Development,PLUMBING,STEAM PIPE/RISER,RESIDENTIAL BUILDING,10301,21 YORK TERRACE,YORK TERRACE,,,,,ADDRESS,STATEN ISLAND,,Closed,2023-10-04T00:00:00.000,01 STATEN ISLAND,5000590005,STATEN ISLAND,959576,174162,PHONE,Unspecified,STATEN ISLAND,40.644676722926064,-74.08891183021723,"{'latitude': '40.644676722926064', 'longitude': '-74.08891183021723', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,,
58964172,2023-09-29T14:13:12.000,2023-09-29T14:18:11.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11216,FRANKLIN AVENUE,FRANKLIN AVENUE,FRANKLIN AVENUE,MADISON STREET,FRANKLIN AVENUE,MADISON STREET,INTERSECTION,,,Closed,2023-09-29T14:18:18.000,03 BROOKLYN,,BROOKLYN,996382,188503,ONLINE,Unspecified,BROOKLYN,40.68406564457669,-73.95625697745619,"{'latitude': '40.68406564457669', 'longitude': '-73.95625697745619', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,,
58965979,2023-09-29T14:13:11.000,2023-10-06T08:28:22.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,11225,433 ROGERS AVENUE,ROGERS AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-06T00:00:00.000,09 BROOKLYN,3013290006,BROOKLYN,997105,180449,PHONE,Unspecified,BROOKLYN,40.66195820519669,-73.95366549646634,"{'latitude': '40.66195820519669', 'longitude': '-73.95366549646634', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,,,,,,,
58965871,2023-09-29T14:13:11.000,2023-10-06T08:28:22.000,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,RESIDENTIAL BUILDING,11225,433 ROGERS AVENUE,ROGERS AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-06T00:00:00.000,09 BROOKLYN,3013290006,BROOKLYN,997105,180449,PHONE,Unspecified,BROOKLYN,40.66195820519669,-73.95366549646634,"{'latitude': '40.66195820519669', 'longitude': '-73.95366549646634', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,,,,,,,
58963083,2023-09-29T14:13:11.000,2023-10-10T16:24:22.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11237,1552 MYRTLE AVENUE,MYRTLE AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-10T00:00:00.000,04 BROOKLYN,3033457501,BROOKLYN,1008790,194130,ONLINE,Unspecified,BROOKLYN,40.69948474907118,-73.9114983365802,"{'latitude': '40.69948474907118', 'longitude': '-73.9114983365802', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,,
58959615,2023-09-29T14:13:11.000,2023-10-06T08:28:22.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,11225,433 ROGERS AVENUE,ROGERS AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-06T00:00:00.000,09 BROOKLYN,3013290006,BROOKLYN,997105,180449,PHONE,Unspecified,BROOKLYN,40.66195820519669,-73.95366549646634,"{'latitude': '40.66195820519669', 'longitude': '-73.95366549646634', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,,
58966178,2023-09-29T14:13:11.000,2023-10-10T16:24:12.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11237,1552 MYRTLE AVENUE,MYRTLE AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-10T00:00:00.000,04 BROOKLYN,3033457501,BROOKLYN,1008790,194130,ONLINE,Unspecified,BROOKLYN,40.69948474907118,-73.9114983365802,"{'latitude': '40.69948474907118', 'longitude': '-73.9114983365802', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,,
58956470,2023-09-29T14:13:01.000,2023-09-29T14:24:47.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11434,167-02 BAISLEY BOULEVARD,BAISLEY BOULEVARD,167 STREET,168 STREET,167 STREET,168 STREET,ADDRESS,JAMAICA,BAISLEY BOULEVARD,Closed,2023-09-29T14:24:53.000,12 QUEENS,4124950045,QUEENS,1046320,187089,ONLINE,Unspecified,QUEENS,40.67997522999913,-73.77621449780474,"{'latitude': '40.67997522999913', 'longitude': '-73.77621449780474', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and took action to fix the condition.,,,,,,,
59436144,2023-09-29T14:12:57.000,2023-11-13T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Public Area,10011,234 WEST   21 STREET,WEST   21 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,NEW YORK,WEST   21 STREET,Closed,2023-11-13T00:00:00.000,04 MANHATTAN,1007700059,MANHATTAN,984852,210091,ONLINE,Unspecified,MANHATTAN,40.74332784543903,-73.99782750396352,"{'latitude': '40.74332784543903', 'longitude': '-73.99782750396352', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59435418,2023-09-29T14:12:51.000,2023-09-29T15:30:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11207,714 EVERGREEN AVENUE,EVERGREEN AVENUE,COVERT STREET,SCHAEFER STREET,COVERT STREET,SCHAEFER STREET,ADDRESS,BROOKLYN,EVERGREEN AVENUE,Closed,2023-09-29T15:30:00.000,04 BROOKLYN,3034210067,BROOKLYN,1009124,189702,ONLINE,Unspecified,BROOKLYN,40.68732998744293,-73.91031014228493,"{'latitude': '40.68732998744293', 'longitude': '-73.91031014228493', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58964451,2023-09-29T14:12:39.000,2023-10-05T13:13:54.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11226,600 OCEAN AVENUE,OCEAN AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-05T00:00:00.000,14 BROOKLYN,3051000064,BROOKLYN,995169,175410,PHONE,Unspecified,BROOKLYN,40.64812985269705,-73.96065176356426,"{'latitude': '40.64812985269705', 'longitude': '-73.96065176356426', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,,
58964636,2023-09-29T14:12:39.000,2023-10-05T13:13:53.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11226,600 OCEAN AVENUE,OCEAN AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-05T00:00:00.000,14 BROOKLYN,3051000064,BROOKLYN,995169,175410,PHONE,Unspecified,BROOKLYN,40.64812985269705,-73.96065176356426,"{'latitude': '40.64812985269705', 'longitude': '-73.96065176356426', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,,,,,,,
58963816,2023-09-29T14:12:36.000,2023-09-29T14:52:17.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10467,3510 JEROME AVENUE,JEROME AVENUE,EAST GUN HILL ROAD,EAST  212 STREET,EAST GUN HILL ROAD,EAST  212 STREET,ADDRESS,BRONX,JEROME AVENUE,Closed,2023-09-29T14:52:21.000,07 BRONX,2033280010,BRONX,1017187,261059,MOBILE,Unspecified,BRONX,40.88315931248764,-73.88088700444037,"{'latitude': '40.88315931248764', 'longitude': '-73.88088700444037', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded and upon arrival those responsible for the condition were gone.,,,,,,,
