unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,bridge_highway_name,bridge_highway_segment,facility_type,bridge_highway_direction,road_ramp,due_date,taxi_pick_up_location
58864330,2023-09-19T14:24:44.000,2023-09-19T14:24:44.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,Commercial Building,10034,261 DYCKMAN STREET,DYCKMAN STREET,ADDRESS,NEW YORK,Closed,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,2023-09-19T14:24:44.000,12 MANHATTAN,1022470001,MANHATTAN,1004022,255004,MOBILE,Unspecified,MANHATTAN,40.866579522650774,-73.9285146035255,"{'latitude': '40.866579522650774', 'longitude': '-73.9285146035255', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SEAMAN AVENUE,PAYSON AVENUE,SEAMAN AVENUE,PAYSON AVENUE,DYCKMAN STREET,,,,,,,
58864993,2023-09-19T14:24:43.000,2023-09-20T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,11423,89-43 199 STREET,199 STREET,ADDRESS,HOLLIS,Closed,The Department of Buildings reviewed this complaint and referred it to the Department of Environmental Protection for further action.,2023-09-20T00:00:00.000,12 QUEENS,4104880005,QUEENS,1050230,200639,UNKNOWN,Unspecified,QUEENS,40.71713840200078,-73.7619848163842,"{'latitude': '40.71713840200078', 'longitude': '-73.7619848163842', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58870584,2023-09-19T14:24:34.000,2023-09-20T00:00:00.000,DOB,Department of Buildings,Real Time Enforcement,Work Without A Permit - Occupied Multiple Dwelling,,11212,201 EAST   95 STREET,EAST   95 STREET,ADDRESS,BROOKLYN,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-20T00:00:00.000,17 BROOKLYN,3046310077,BROOKLYN,1005626,180138,UNKNOWN,Unspecified,BROOKLYN,40.661088107812866,-73.92295344145573,"{'latitude': '40.661088107812866', 'longitude': '-73.92295344145573', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58860723,2023-09-19T14:24:15.000,2023-10-25T00:01:21.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Locksmith,Business,11210,1586 FLATBUSH AVENUE,FLATBUSH AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Consumer and Worker Protection (DCWP) finished reviewing your complaint. DCWP will contact you directly to report its status.,2023-10-25T00:01:29.000,14 BROOKLYN,3075580001,BROOKLYN,998931,169643,ONLINE,Unspecified,BROOKLYN,40.63229523801891,-73.94710738995784,"{'latitude': '40.63229523801891', 'longitude': '-73.94710738995784', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HILLEL PLACE,EAST   31 STREET,HILLEL PLACE,EAST   31 STREET,FLATBUSH AVENUE,,,,,,,
58860377,2023-09-19T14:24:12.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11223,98 VAN SICKLEN STREET,VAN SICKLEN STREET,ADDRESS,BROOKLYN,In Progress,,,11 BROOKLYN,3066780023,BROOKLYN,991382,158612,MOBILE,Unspecified,BROOKLYN,40.60202672671803,-73.97431652747949,"{'latitude': '40.60202672671803', 'longitude': '-73.97431652747949', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LLOYD COURT,AVENUE S,LLOYD COURT,AVENUE S,VAN SICKLEN STREET,,,,,,,
58864226,2023-09-19T14:23:42.000,,DOT,Department of Transportation,Bike Rack Condition,Bike Rack Repair,Sidewalk,10036,7 AVENUE,7 AVENUE,INTERSECTION,,In Progress,,,05 MANHATTAN,,MANHATTAN,988125,215196,PHONE,Unspecified,MANHATTAN,40.75733895298888,-73.98601296851372,"{'latitude': '40.75733895298888', 'longitude': '-73.98601296851372', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7 AVENUE,WEST   44 STREET,7 AVENUE,WEST   44 STREET,,,,,,,,
58861724,2023-09-19T14:23:42.000,2023-09-19T15:52:48.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10024,117 WEST   90 STREET,WEST   90 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T15:52:51.000,07 MANHATTAN,1012210007,MANHATTAN,992231,226888,ONLINE,Unspecified,MANHATTAN,40.78942767746302,-73.97117824440998,"{'latitude': '40.78942767746302', 'longitude': '-73.97117824440998', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",COLUMBUS AVENUE,AMSTERDAM AVENUE,COLUMBUS AVENUE,AMSTERDAM AVENUE,WEST   90 STREET,,,,,,,
58861186,2023-09-19T14:23:24.000,2023-09-19T15:58:17.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11101,10-23 47 AVENUE,47 AVENUE,ADDRESS,LONG ISLAND CITY,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-19T15:58:21.000,02 QUEENS,4000470010,QUEENS,997426,210835,ONLINE,Unspecified,QUEENS,40.74536014405747,-73.9524490325955,"{'latitude': '40.74536014405747', 'longitude': '-73.9524490325955', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",VERNON BOULEVARD,11 STREET,VERNON BOULEVARD,11 STREET,47 AVENUE,,,,,,,
58866625,2023-09-19T14:23:17.000,2023-09-20T13:16:30.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10309,144 SOUTH GOFF AVENUE,SOUTH GOFF AVENUE,ADDRESS,STATEN ISLAND,Closed,The Department of Sanitation investigated this complaint and no DSNY related conditions/violations were observed. Location will be referred to the appropriate agency for further action.,2023-09-20T13:16:30.000,03 STATEN ISLAND,5067940040,STATEN ISLAND,925662,128442,MOBILE,Unspecified,STATEN ISLAND,40.5190253414651,-74.21072299612068,"{'latitude': '40.5190253414651', 'longitude': '-74.21072299612068', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EVERETT PLACE,KENNETH PLACE,EVERETT PLACE,KENNETH PLACE,SOUTH GOFF AVENUE,,,,,,,
58870115,2023-09-19T14:23:14.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11223,91 VAN SICKLEN STREET,VAN SICKLEN STREET,ADDRESS,BROOKLYN,In Progress,,,11 BROOKLYN,3066790075,BROOKLYN,991392,158647,MOBILE,Unspecified,BROOKLYN,40.60212278654909,-73.97428047887547,"{'latitude': '40.60212278654909', 'longitude': '-73.97428047887547', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LLOYD COURT,AVENUE S,LLOYD COURT,AVENUE S,VAN SICKLEN STREET,,,,,,,
58857844,2023-09-19T14:23:08.000,2023-09-19T14:41:37.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11208,2525 LINDEN BOULEVARD,LINDEN BOULEVARD,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T14:41:41.000,05 BROOKLYN,3042920061,BROOKLYN,1020092,182456,ONLINE,Unspecified,BROOKLYN,40.66740375654953,-73.87080067020605,"{'latitude': '40.66740375654953', 'longitude': '-73.87080067020605', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HOLLY STREET,EUCLID AVENUE,HOLLY STREET,EUCLID AVENUE,LINDEN BOULEVARD,,,,,,,
58868419,2023-09-19T14:23:04.000,2023-09-19T15:13:48.000,NYPD,New York City Police Department,Encampment,N/A,Residential Building/House,11368,102-11 ROOSEVELT AVENUE,ROOSEVELT AVENUE,ADDRESS,CORONA,Closed,The Police Department visited the location and no Encampment was found.,2023-09-19T15:13:51.000,03 QUEENS,4017700047,QUEENS,1021970,212464,MOBILE,Unspecified,QUEENS,40.749760704592624,-73.86386296250978,"{'latitude': '40.749760704592624', 'longitude': '-73.86386296250978', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",102 STREET,103 STREET,102 STREET,103 STREET,ROOSEVELT AVENUE,,,,,,,
58855461,2023-09-19T14:23:03.000,2023-09-19T16:56:46.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11428,94-04 214 PLACE,214 PLACE,ADDRESS,QUEENS VILLAGE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T16:56:49.000,13 QUEENS,4106040001,QUEENS,1055281,201014,PHONE,Unspecified,QUEENS,40.71812857073059,-73.74376006390108,"{'latitude': '40.71812857073059', 'longitude': '-73.74376006390108', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",94 AVENUE,94 ROAD,94 AVENUE,94 ROAD,214 PLACE,,,,,,,
58862980,2023-09-19T14:23:00.000,2023-09-20T10:38:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10463,555 KAPPOCK STREET,KAPPOCK STREET,ADDRESS,BRONX,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-20T10:38:00.000,08 BRONX,2057220445,BRONX,1007069,259193,ONLINE,Unspecified,BRONX,40.878069686875854,-73.91748395589416,"{'latitude': '40.878069686875854', 'longitude': '-73.91748395589416', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BEND,NETHERLAND AVE,,,,,,N/A,,,,
58866905,2023-09-19T14:23:00.000,2023-09-19T15:00:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,11222,7 FRANKLIN STREET,FRANKLIN STREET,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-19T15:00:00.000,01 BROOKLYN,3025900222,BROOKLYN,996018,203530,ONLINE,Unspecified,BROOKLYN,40.7253117089461,-73.95754315146439,"{'latitude': '40.7253117089461', 'longitude': '-73.95754315146439', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N 15 ST,MESEROLE AVE,,,,,,,,,,
58859185,2023-09-19T14:22:59.000,2023-09-19T14:43:10.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11421,76-42 PARK LANE SOUTH,PARK LANE SOUTH,ADDRESS,WOODHAVEN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-19T14:43:15.000,09 QUEENS,4088460013,QUEENS,1021466,192608,ONLINE,Unspecified,QUEENS,40.69526298758289,-73.86579176547043,"{'latitude': '40.69526298758289', 'longitude': '-73.86579176547043', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",76 STREET,79 STREET,76 STREET,79 STREET,PARK LANE SOUTH,,,,,,,
58866178,2023-09-19T14:22:53.000,2023-09-22T05:26:51.000,DOT,Department of Transportation,Broken Parking Meter,Credit Card Stuck in Meter,Street,10460,EAST TREMONT AVENUE,EAST TREMONT AVENUE,BLOCKFACE,,Closed,A Department of Transportation field crew met the customer at the problem meter and returned the credit card to the customer.,2023-09-22T05:26:55.000,Unspecified BRONX,,BRONX,1015061,246888,PHONE,Unspecified,BRONX,40.84427191494986,-73.88864058792922,"{'latitude': '40.84427191494986', 'longitude': '-73.88864058792922', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PROSPECT AVENUE,MAPES AVENUE,PROSPECT AVENUE,MAPES AVENUE,,,,,,,,
58869284,2023-09-19T14:22:52.000,2023-09-19T16:50:58.000,NYPD,New York City Police Department,Urinating in Public,N/A,Street/Sidewalk,11370,49-12 DITMARS BOULEVARD,DITMARS BOULEVARD,ADDRESS,EAST ELMHURST,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-19T16:51:02.000,01 QUEENS,4010000005,QUEENS,1011885,219360,PHONE,Unspecified,QUEENS,40.768725715285676,-73.90023282970962,"{'latitude': '40.768725715285676', 'longitude': '-73.90023282970962', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",49 STREET,HAZEN STREET,49 STREET,HAZEN STREET,DITMARS BOULEVARD,,,,,,,
58862067,2023-09-19T14:22:37.000,2023-11-20T20:49:49.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10467,3221 BAINBRIDGE AVENUE,BAINBRIDGE AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-20T00:00:00.000,07 BRONX,2033350154,BRONX,1017524,258621,ONLINE,Unspecified,BRONX,40.87646650156661,-73.87968039325462,"{'latitude': '40.87646650156661', 'longitude': '-73.87968039325462', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58863092,2023-09-19T14:22:36.000,2023-09-20T00:18:28.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10462,627 LYDIG AVENUE,LYDIG AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T00:18:35.000,11 BRONX,2043170081,BRONX,1020631,250588,MOBILE,Unspecified,BRONX,40.85440611807061,-73.86848903002918,"{'latitude': '40.85440611807061', 'longitude': '-73.86848903002918', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BOLTON STREET,WHITE PLAINS ROAD,BOLTON STREET,WHITE PLAINS ROAD,LYDIG AVENUE,,,,,,,
58870164,2023-09-19T14:22:30.000,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11222,141 INDIA STREET,INDIA STREET,ADDRESS,BROOKLYN,In Progress,,,01 BROOKLYN,3025330001,BROOKLYN,996952,206103,MOBILE,Unspecified,BROOKLYN,40.73237267287259,-73.95416858948548,"{'latitude': '40.73237267287259', 'longitude': '-73.95416858948548', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MANHATTAN AVENUE,MCGUINNESS BOULEVARD,MANHATTAN AVENUE,MCGUINNESS BOULEVARD,INDIA STREET,,,,,,,
58865450,2023-09-19T14:22:29.000,2023-09-19T14:29:50.000,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,11378,59-30 56 STREET,56 STREET,ADDRESS,MASPETH,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-19T14:29:55.000,05 QUEENS,4026300025,QUEENS,1008533,200583,PHONE,Unspecified,QUEENS,40.71719740707966,-73.91240191464213,"{'latitude': '40.71719740707966', 'longitude': '-73.91240191464213', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GRAND AVENUE,LIRR BUSHWICK LINE,GRAND AVENUE,LIRR BUSHWICK LINE,56 STREET,,,,,,,
58856484,2023-09-19T14:22:11.000,2023-09-19T14:41:54.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11361,43-25 214 PLACE,214 PLACE,ADDRESS,BAYSIDE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T14:42:00.000,11 QUEENS,4063010006,QUEENS,1048313,216774,ONLINE,Unspecified,QUEENS,40.76143890689542,-73.76874647945104,"{'latitude': '40.76143890689542', 'longitude': '-73.76874647945104', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",43 AVENUE,NORTHERN BOULEVARD,43 AVENUE,NORTHERN BOULEVARD,214 PLACE,,,,,,,
58868632,2023-09-19T14:22:02.000,2023-09-20T05:21:48.000,DSNY,Department of Sanitation,Missed Collection,Bulky Trash,Street,11436,130-15 149 STREET,149 STREET,ADDRESS,JAMAICA,Closed,The Department of Sanitation collected the requested items.,2023-09-19T14:22:11.000,12 QUEENS,4121120026,QUEENS,1042556,183345,ONLINE,Unspecified,QUEENS,40.66972441556023,-73.7898174565544,"{'latitude': '40.66972441556023', 'longitude': '-73.7898174565544', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",130 AVENUE,133 AVENUE,130 AVENUE,133 AVENUE,149 STREET,,,,,,,
58870126,2023-09-19T14:21:43.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11223,70 VAN SICKLEN STREET,VAN SICKLEN STREET,ADDRESS,BROOKLYN,In Progress,,,11 BROOKLYN,3066780146,BROOKLYN,991418,158948,MOBILE,Unspecified,BROOKLYN,40.60294894932577,-73.97418652916582,"{'latitude': '40.60294894932577', 'longitude': '-73.97418652916582', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",KINGS HIGHWAY,LLOYD COURT,KINGS HIGHWAY,LLOYD COURT,VAN SICKLEN STREET,,,,,,,
58867512,2023-09-19T14:21:40.000,2023-09-19T15:16:04.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11421,86-13 91 AVENUE,91 AVENUE,ADDRESS,WOODHAVEN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T15:16:07.000,09 QUEENS,4089680031,QUEENS,1024087,189987,PHONE,Unspecified,QUEENS,40.68805754694449,-73.85635543843172,"{'latitude': '40.68805754694449', 'longitude': '-73.85635543843172', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",86 STREET,87 STREET,86 STREET,87 STREET,91 AVENUE,,,,,,,
58856380,2023-09-19T14:21:38.000,2023-10-01T15:59:51.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,10456,530 EAST  169 STREET,EAST  169 STREET,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,03 BRONX,2026100012,BRONX,1010629,242635,ONLINE,Unspecified,BRONX,40.83261302416413,-73.90467576630016,"{'latitude': '40.83261302416413', 'longitude': '-73.90467576630016', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
