unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bbl,taxi_pick_up_location,facility_type,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,vehicle_type,due_date
58948196,2023-09-28T16:35:53.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10009,430E EAST   14 STREET,EAST   14 STREET,1 AVENUE,AVENUE A,1 AVENUE,AVENUE A,ADDRESS,NEW YORK,EAST   14 STREET,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-28T20:21:47.000,03 MANHATTAN,MANHATTAN,989429,205543,MOBILE,Unspecified,MANHATTAN,40.730843214493405,-73.98131353975243,"{'latitude': '40.730843214493405', 'longitude': '-73.98131353975243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58952623,2023-09-28T16:35:53.000,2023-09-30T21:14:26.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11233,1661 ST JOHNS PLACE,ST JOHNS PLACE,,,,,ADDRESS,BROOKLYN,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-30T00:00:00.000,16 BROOKLYN,BROOKLYN,1005870,183423,ONLINE,Unspecified,BROOKLYN,40.67010410737853,-73.92206344635126,"{'latitude': '40.67010410737853', 'longitude': '-73.92206344635126', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3014700080,,,,,,,,
58949309,2023-09-28T16:35:27.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,,10011,144 WEST   12 STREET,WEST   12 STREET,AVENUE OF THE AMERICAS,7 AVENUE,AVENUE OF THE AMERICAS,7 AVENUE,ADDRESS,NEW YORK,WEST   12 STREET,In Progress,,,02 MANHATTAN,MANHATTAN,984491,207633,MOBILE,Unspecified,MANHATTAN,40.736581263231635,-73.99913036788799,"{'latitude': '40.736581263231635', 'longitude': '-73.99913036788799', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1006077503,"144 WEST   12 STREET, MANHATTAN (NEW YORK), NY, 10011",,,,,,,
58951645,2023-09-28T16:35:20.000,2023-09-28T17:30:25.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11421,74-43 ROCKAWAY BOULEVARD,ROCKAWAY BOULEVARD,ELDERT LANE,75 STREET,ELDERT LANE,75 STREET,ADDRESS,WOODHAVEN,ROCKAWAY BOULEVARD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T17:30:28.000,09 QUEENS,QUEENS,1021478,189262,PHONE,Unspecified,QUEENS,40.68607894890023,-73.86576698147584,"{'latitude': '40.68607894890023', 'longitude': '-73.86576698147584', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58947575,2023-09-28T16:35:14.000,2023-09-28T18:51:28.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,855 EAST  229 STREET,EAST  229 STREET,BARNES AVENUE,BRONXWOOD AVENUE,BARNES AVENUE,BRONXWOOD AVENUE,ADDRESS,BRONX,EAST  229 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T18:51:31.000,12 BRONX,BRONX,1024485,263282,ONLINE,Unspecified,BRONX,40.88923048679741,-73.85448128868487,"{'latitude': '40.88923048679741', 'longitude': '-73.85448128868487', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58950444,2023-09-28T16:35:03.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11210,1341 ROGERS AVENUE,ROGERS AVENUE,FOSTER AVENUE,FARRAGUT ROAD,FOSTER AVENUE,FARRAGUT ROAD,ADDRESS,BROOKLYN,ROGERS AVENUE,In Progress,,,14 BROOKLYN,BROOKLYN,997845,171419,PHONE,Unspecified,BROOKLYN,40.637171713226536,-73.95101644473678,"{'latitude': '40.637171713226536', 'longitude': '-73.95101644473678', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3052290021,,,,,,,,
58950625,2023-09-28T16:34:59.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,11215,107 8 STREET,8 STREET,2 AVENUE,3 AVENUE,2 AVENUE,3 AVENUE,ADDRESS,BROOKLYN,8 STREET,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-29T00:45:45.000,06 BROOKLYN,BROOKLYN,986420,184425,ONLINE,Unspecified,BROOKLYN,40.6728805057585,-73.99217718133241,"{'latitude': '40.6728805057585', 'longitude': '-73.99217718133241', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3009960011,,,,,,,,
58948398,2023-09-28T16:34:52.000,2023-10-02T12:25:39.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Shipping Company,Business,10451,115 EAST  157 STREET,EAST  157 STREET,RIVER AVENUE,GERARD AVENUE,RIVER AVENUE,GERARD AVENUE,ADDRESS,BRONX,EAST  157 STREET,Closed,"The Department of Consumer and Worker Protection (DCWP) provided information about your complaint. You can find it in the Notes to Customer section of your NYC311 Service Request.  If you didn't get the information, call DCWP Consumer Services at (212) 487-4110. You must provide your NYC311 Service Request number.",2023-10-02T12:25:42.000,04 BRONX,BRONX,1004599,240036,PHONE,Unspecified,BRONX,40.82549546719223,-73.92647389246287,"{'latitude': '40.82549546719223', 'longitude': '-73.92647389246287', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2024830023,,,,,,,,
58952515,2023-09-28T16:34:35.000,2023-09-28T16:46:01.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11211,HAVEMEYER STREET,HAVEMEYER STREET,HAVEMEYER STREET,SOUTH THIRD STREET,HAVEMEYER STREET,SOUTH THIRD STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T16:46:06.000,01 BROOKLYN,BROOKLYN,995893,198266,MOBILE,Unspecified,BROOKLYN,40.710863460346204,-73.95800323427233,"{'latitude': '40.710863460346204', 'longitude': '-73.95800323427233', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58950386,2023-09-28T16:34:31.000,2023-09-28T20:35:28.000,NYPD,New York City Police Department,Animal-Abuse,Other (complaint details),Residential Building/House,11357,150-31 20 ROAD,20 ROAD,150 STREET,MURRAY STREET,150 STREET,MURRAY STREET,ADDRESS,WHITESTONE,20 ROAD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T20:35:32.000,07 QUEENS,QUEENS,1035901,223698,ONLINE,Unspecified,QUEENS,40.78052466310491,-73.81349773826408,"{'latitude': '40.78052466310491', 'longitude': '-73.81349773826408', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58952013,2023-09-28T16:34:04.000,2023-09-28T18:01:39.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,11423,184-15 JAMAICA AVENUE,JAMAICA AVENUE,184 STREET,184 PLACE,184 STREET,184 PLACE,ADDRESS,HOLLIS,JAMAICA AVENUE,Closed,N/A,2023-09-28T18:01:43.000,12 QUEENS,QUEENS,1046491,197761,PHONE,Unspecified,QUEENS,40.70926609915028,-73.77549937142184,"{'latitude': '40.70926609915028', 'longitude': '-73.77549937142184', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58947505,2023-09-28T16:34:00.000,2023-10-20T13:07:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11373,,,,,45 AVENUE,82 STREET,INTERSECTION,QUEENS,,Closed,"Service Request status for this request is available on the Department of Transportation's website. Please click the ""Learn More"" link below.",2023-10-20T13:07:00.000,04 QUEENS,QUEENS,1016687,209487,UNKNOWN,Unspecified,QUEENS,40.741610550468565,-73.88294442103445,"{'latitude': '40.741610550468565', 'longitude': '-73.88294442103445', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58954041,2023-09-28T16:33:58.000,2023-09-28T17:01:59.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10036,576 10 AVENUE,10 AVENUE,WEST   42 STREET,WEST   43 STREET,WEST   42 STREET,WEST   43 STREET,ADDRESS,NEW YORK,10 AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T17:02:05.000,04 MANHATTAN,MANHATTAN,985527,216064,ONLINE,Unspecified,MANHATTAN,40.759722147949745,-73.99539043142781,"{'latitude': '40.759722147949745', 'longitude': '-73.99539043142781', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58947977,2023-09-28T16:33:47.000,2023-10-13T16:13:30.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11219,946 BAY RIDGE AVENUE,BAY RIDGE AVENUE,FORT HAMILTON PARKWAY,10 AVENUE,FORT HAMILTON PARKWAY,10 AVENUE,ADDRESS,BROOKLYN,BAY RIDGE AVENUE,Closed,"Under NYC Parksâ Tree Risk Management Program, work is prioritized to address the conditions with the highest risk first.  NYC Parks determined that the issue will be addressed in the next pruning cycle through the routine block pruning program.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-10-13T16:13:37.000,10 BROOKLYN,BROOKLYN,981071,168168,ONLINE,Unspecified,BROOKLYN,40.62825826981401,-74.01145258679915,"{'latitude': '40.62825826981401', 'longitude': '-74.01145258679915', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3058790020,,,,,,,,
58953703,2023-09-28T16:33:47.000,2023-09-28T16:38:00.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11201,177 SANDS STREET,SANDS STREET,BQE WESTBOUND ENTRANCE SANDS ST,BIKE PATH,BQE WESTBOUND ENTRANCE SANDS ST,BIKE PATH,ADDRESS,BROOKLYN,SANDS STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T16:38:04.000,02 BROOKLYN,BROOKLYN,988793,194233,ONLINE,Unspecified,BROOKLYN,40.699800319891985,-73.98361593748928,"{'latitude': '40.699800319891985', 'longitude': '-73.98361593748928', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58946755,2023-09-28T16:33:35.000,,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,11432,168 STREET,168 STREET,168 STREET,HILLSIDE AVENUE,168 STREET,HILLSIDE AVENUE,INTERSECTION,,,In Progress,,,08 QUEENS,QUEENS,1041159,198020,ONLINE,Unspecified,QUEENS,40.71001289201545,-73.7947294048248,"{'latitude': '40.71001289201545', 'longitude': '-73.7947294048248', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58955556,2023-09-28T16:33:18.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10004,1 BRIDGE STREET,BRIDGE STREET,STATE STREET,WHITEHALL STREET,STATE STREET,WHITEHALL STREET,ADDRESS,NEW YORK,BRIDGE STREET,In Progress,"The Taxi and Limousine Commission has issued a notice to the driver, asking the driver to plead guilty to an appropriate charge. If a hearing is needed, you will be notified by mail or email of your hearing date.",2023-11-27T06:48:39.000,01 MANHATTAN,MANHATTAN,980313,195619,ONLINE,Unspecified,MANHATTAN,40.70360485549692,-74.01419936941943,"{'latitude': '40.70360485549692', 'longitude': '-74.01419936941943', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"1 BRIDGE STREET, MANHATTAN (NEW YORK), NY, 10004",,,,,,,
58947659,2023-09-28T16:33:03.000,,HPD,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,RESIDENTIAL BUILDING,11226,2317 CORTELYOU ROAD,CORTELYOU ROAD,,,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-28T00:00:00.000,14 BROOKLYN,BROOKLYN,996632,173966,PHONE,Unspecified,BROOKLYN,40.64416446035745,-73.95538227736512,"{'latitude': '40.64416446035745', 'longitude': '-73.95538227736512', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3051670011,,,,,,,,
58955206,2023-09-28T16:32:46.000,2023-10-07T17:07:11.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11369,24-39 89 STREET,89 STREET,,,,,ADDRESS,EAST ELMHURST,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-07T00:00:00.000,03 QUEENS,QUEENS,1017466,218179,PHONE,Unspecified,QUEENS,40.76546497111674,-73.88009030564416,"{'latitude': '40.76546497111674', 'longitude': '-73.88009030564416', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4011010030,,,,,,,,
58953969,2023-09-28T16:32:46.000,2023-10-16T13:27:00.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11218,73 TEHAMA STREET,TEHAMA STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-16T00:00:00.000,12 BROOKLYN,BROOKLYN,989008,173989,PHONE,Unspecified,BROOKLYN,40.64423496771708,-73.98285484244862,"{'latitude': '40.64423496771708', 'longitude': '-73.98285484244862', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3053090020,,,,,,,,
58955578,2023-09-28T16:32:38.000,2023-09-28T16:52:16.000,NYPD,New York City Police Department,Encampment,N/A,Subway,,,,,,,,,,,Closed,The Police Department visited the location and no Encampment was found.,2023-09-28T16:52:20.000,Unspecified QUEENS,QUEENS,1016943,209794,MOBILE,Unspecified,QUEENS,40.742452245537685,-73.88201910140538,"{'latitude': '40.742452245537685', 'longitude': '-73.88201910140538', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,R,,,Other,,
58946967,2023-09-28T16:32:18.000,2023-09-29T07:45:56.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10452,15 GOBLE PLACE,GOBLE PLACE,MACOMBS ROAD,INWOOD AVENUE,MACOMBS ROAD,INWOOD AVENUE,ADDRESS,BRONX,GOBLE PLACE,Closed,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-29T07:45:56.000,04 BRONX,BRONX,1007179,246801,MOBILE,Unspecified,BRONX,40.84405711006356,-73.91712857721201,"{'latitude': '40.84405711006356', 'longitude': '-73.91712857721201', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2028650030,,,,,,,,
58953699,2023-09-28T16:32:17.000,2023-09-28T16:38:10.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11201,177 SANDS STREET,SANDS STREET,BQE WESTBOUND ENTRANCE SANDS ST,BIKE PATH,BQE WESTBOUND ENTRANCE SANDS ST,BIKE PATH,ADDRESS,BROOKLYN,SANDS STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T16:38:14.000,02 BROOKLYN,BROOKLYN,988793,194233,ONLINE,Unspecified,BROOKLYN,40.699800319891985,-73.98361593748928,"{'latitude': '40.699800319891985', 'longitude': '-73.98361593748928', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58949331,2023-09-28T16:32:11.000,2023-10-02T14:43:42.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Park,11432,150-05 JAMAICA AVENUE,JAMAICA AVENUE,150 STREET,153 STREET,150 STREET,153 STREET,ADDRESS,JAMAICA,JAMAICA AVENUE,Closed,NYC Parks inspected the condition and determined that no work was needed.,2023-10-02T14:43:45.000,12 QUEENS,QUEENS,1038794,195265,MOBILE,Rufus King Park,QUEENS,40.70246598138228,-73.80328223972455,"{'latitude': '40.70246598138228', 'longitude': '-73.80328223972455', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4096820001,,,,,,,,
58953335,2023-09-28T16:32:00.000,2023-09-29T11:45:00.000,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,10453,1751 UNIVERSITY AVENUE,UNIVERSITY AVENUE,MACOMBS RD,W TREMONT AVE,,,ADDRESS,BRONX,,Closed,The Department of Environmental Protection investigated this complaint and repaired or replaced the hydrant.,2023-09-29T11:45:00.000,05 BRONX,BRONX,1007503,249016,PHONE,Unspecified,BRONX,40.85013578270928,-73.91594987548935,"{'latitude': '40.85013578270928', 'longitude': '-73.91594987548935', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2028780203,,,,,,,,
58949211,2023-09-28T16:31:29.000,2023-10-02T08:16:59.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11367,138-35 64 AVENUE,64 AVENUE,138 STREET,63 AVENUE,138 STREET,63 AVENUE,ADDRESS,FLUSHING,64 AVENUE,Closed,NYC Parks performed the work necessary to correct the condition.,2023-10-02T08:17:05.000,07 QUEENS,QUEENS,1032160,208570,PHONE,Unspecified,QUEENS,40.739023330815655,-73.82711357422946,"{'latitude': '40.739023330815655', 'longitude': '-73.82711357422946', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
