unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,status,resolution_description,resolution_action_updated_date,community_board,borough,open_data_channel_type,park_facility_name,park_borough,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,incident_zip,incident_address,street_name,address_type,city,bbl,x_coordinate_state_plane,y_coordinate_state_plane,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,taxi_pick_up_location,facility_type,vehicle_type,due_date,taxi_company_borough
58789253,2023-09-12T14:37:20.000,2023-09-14T08:50:50.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-14T00:00:00.000,07 MANHATTAN,MANHATTAN,ONLINE,Unspecified,MANHATTAN,,,,,10025,964 AMSTERDAM AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,1018790031,993922,231227,40.80133536650071,-73.96506529386701,"{'latitude': '40.80133536650071', 'longitude': '-73.96506529386701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58791867,2023-09-12T14:37:00.000,2023-09-23T07:21:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-23T07:21:00.000,02 STATEN ISLAND,STATEN ISLAND,UNKNOWN,Unspecified,STATEN ISLAND,,,,,10314,,,INTERSECTION,STATEN ISLAND,,941881,150848,40.580617723095514,-74.15252871032122,"{'latitude': '40.580617723095514', 'longitude': '-74.15252871032122', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,FOREST HILL ROAD,RICHMOND HILL ROAD,,,,,,
58789006,2023-09-12T14:37:00.000,2023-09-13T01:00:00.000,DOT,Department of Transportation,Traffic Signal Condition,Veh Signal Head,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-13T01:00:00.000,09 QUEENS,QUEENS,UNKNOWN,Unspecified,QUEENS,,,,,11418,,,INTERSECTION,QUEENS,,1033476,195687,40.70365545174659,-73.82245893699805,"{'latitude': '40.70365545174659', 'longitude': '-73.82245893699805', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,HILLSIDE AVENUE,130 STREET,,,N/A,,,
58796135,2023-09-12T14:36:26.000,2023-09-12T14:36:26.000,DOT,Department of Transportation,Street Condition,Pothole,,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-12T14:36:26.000,01 BRONX,BRONX,UNKNOWN,Unspecified,BRONX,,,,,10455,,,INTERSECTION,BRONX,,1010939,237157,40.81757654906488,-73.9035773284362,"{'latitude': '40.81757654906488', 'longitude': '-73.9035773284362', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,EAST 156 STREET,UNION AVENUE,,,N/A,,,
58798199,2023-09-12T14:36:25.000,2023-09-12T14:36:25.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),Closed,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,2023-09-12T14:36:25.000,08 QUEENS,QUEENS,PHONE,Unspecified,QUEENS,,,,,11367,150-18 78 ROAD,78 ROAD,ADDRESS,FLUSHING,4067110058,1035974,201908,40.720716328117064,-73.81340175146161,"{'latitude': '40.720716328117064', 'longitude': '-73.81340175146161', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",150 STREET,153 STREET,150 STREET,153 STREET,78 ROAD,,,,,
58791915,2023-09-12T14:36:20.000,2023-09-12T14:52:48.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T14:52:53.000,08 BROOKLYN,BROOKLYN,PHONE,Unspecified,BROOKLYN,,,,,11213,919 EASTERN PARKWAY,EASTERN PARKWAY,ADDRESS,BROOKLYN,3013880053,1001476,183081,40.66917503403723,-73.93790396356246,"{'latitude': '40.66917503403723', 'longitude': '-73.93790396356246', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ALBANY AVENUE,TROY AVENUE,ALBANY AVENUE,TROY AVENUE,EASTERN PARKWAY,,,,,
58792376,2023-09-12T14:36:14.000,2023-10-02T13:53:52.000,DPR,Department of Parks and Recreation,Damaged Tree,Tree Leaning/Uprooted,Street,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-10-02T13:53:57.000,09 QUEENS,QUEENS,PHONE,Unspecified,QUEENS,,,,,11418,84-27 106 STREET,106 STREET,ADDRESS,RICHMOND HILL,4091920046,1027670,194283,40.69983220118158,-73.84340816439367,"{'latitude': '40.69983220118158', 'longitude': '-73.84340816439367', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PARK LANE SOUTH,85 AVENUE,PARK LANE SOUTH,85 AVENUE,106 STREET,,,,,
58789021,2023-09-12T14:36:00.000,2023-09-13T01:00:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-13T01:00:00.000,02 QUEENS,QUEENS,UNKNOWN,Unspecified,QUEENS,,,,,11101,CALVARY CEMETERY,CALVARY CEMETERY,PLACENAME,LONG ISLAND CITY,4025080001,1003338,206468,40.73336303180304,-73.93112556948353,"{'latitude': '40.73336303180304', 'longitude': '-73.93112556948353', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LAUREL HILL BLVD,CALVARY CEM,,,,,N/A,,,
58794828,2023-09-12T14:36:00.000,2023-09-12T21:30:00.000,DOT,Department of Transportation,Traffic Signal Condition,LED Pedestrian Unit,,Closed,"Service Request status for this request is available on the Department of Transportation's website. Please click the ""Learn More"" link below.",2023-09-12T21:30:00.000,05 QUEENS,QUEENS,UNKNOWN,Unspecified,QUEENS,,,,,11385,,,INTERSECTION,QUEENS,,1011072,196918,40.707130527205756,-73.9032573772548,"{'latitude': '40.707130527205756', 'longitude': '-73.9032573772548', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,FOREST AVENUE,PALMETTO STREET,,,N/A,,,
58795426,2023-09-12T14:36:00.000,2023-09-14T12:11:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,Sidewalk,Closed,The Department of Sanitation collected the E-waste.,2023-09-14T12:11:00.000,01 STATEN ISLAND,STATEN ISLAND,PHONE,Unspecified,STATEN ISLAND,,,,,10301,45 DUDLEY AVENUE,DUDLEY AVENUE,ADDRESS,STATEN ISLAND,5006020088,956638,164318,40.6176483691526,-74.09945851831358,"{'latitude': '40.6176483691526', 'longitude': '-74.09945851831358', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RUGBY AVENUE,GRAND AVENUE,,,,,,,,
58788880,2023-09-12T14:35:27.000,2023-09-12T16:44:28.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-12T16:44:31.000,12 BROOKLYN,BROOKLYN,MOBILE,Unspecified,BROOKLYN,,,,,11204,1615 56 STREET,56 STREET,ADDRESS,BROOKLYN,3054890082,987296,167632,40.62678710929673,-73.98902679759895,"{'latitude': '40.62678710929673', 'longitude': '-73.98902679759895', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16 AVENUE,17 AVENUE,16 AVENUE,17 AVENUE,56 STREET,,,,,
58796211,2023-09-12T14:35:25.000,2023-09-12T14:54:23.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T14:54:28.000,02 QUEENS,QUEENS,ONLINE,Unspecified,QUEENS,,,,,11104,51-01 39 AVENUE,39 AVENUE,ADDRESS,SUNNYSIDE,4001170001,1008447,212100,40.748808961343435,-73.91267073026036,"{'latitude': '40.748808961343435', 'longitude': '-73.91267073026036', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",51 STREET,52 STREET,51 STREET,52 STREET,39 AVENUE,,,,,
58793348,2023-09-12T14:35:20.000,2023-09-12T14:50:01.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T14:50:08.000,03 MANHATTAN,MANHATTAN,PHONE,Unspecified,MANHATTAN,,,,,10002,60 PITT STREET,PITT STREET,ADDRESS,NEW YORK,1003380001,989045,200817,40.71787170731287,-73.9827024255027,"{'latitude': '40.71787170731287', 'longitude': '-73.9827024255027', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DELANCEY STREET,RIVINGTON STREET,DELANCEY STREET,RIVINGTON STREET,PITT STREET,,,,,
58799665,2023-09-12T14:35:19.000,2023-09-13T10:14:18.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Rodent Sighting,Park,Closed,NYC Parks has completed the requested work order and corrected the problem.,2023-09-13T10:14:22.000,01 MANHATTAN,MANHATTAN,PHONE,Unspecified,MANHATTAN,,,,,10038,60 GOLD STREET,GOLD STREET,ADDRESS,NEW YORK,1000940002,982787,197691,40.70929276146249,-74.0052769748498,"{'latitude': '40.70929276146249', 'longitude': '-74.0052769748498', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FULTON STREET,ANN STREET,FULTON STREET,ANN STREET,GOLD STREET,,,,,
58789467,2023-09-12T14:35:07.000,2023-09-12T19:01:46.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T19:01:53.000,03 QUEENS,QUEENS,ONLINE,Unspecified,QUEENS,,,,,11370,71-20 32 AVENUE,32 AVENUE,ADDRESS,EAST ELMHURST,4011670010,1013144,214955,40.756631107263914,-73.89570655822767,"{'latitude': '40.756631107263914', 'longitude': '-73.89570655822767', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",71 STREET,72 STREET,71 STREET,72 STREET,32 AVENUE,,,,,
58796136,2023-09-12T14:35:04.000,2023-09-12T14:35:04.000,DOT,Department of Transportation,Street Condition,Pothole,,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-12T14:35:04.000,01 BRONX,BRONX,UNKNOWN,Unspecified,BRONX,,,,,10454,,,INTERSECTION,BRONX,,1008578,232422,40.804587114307076,-73.91212436203266,"{'latitude': '40.804587114307076', 'longitude': '-73.91212436203266', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,EAST 138 STREET,BRUCKNER BOULEVARD,,,N/A,,,
58798701,2023-09-12T14:35:00.000,2023-09-12T15:20:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Odor (SA2),,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-09-12T15:20:00.000,10 BRONX,BRONX,PHONE,Unspecified,BRONX,,,,,10465,1121 VINCENT AVENUE,VINCENT AVENUE,ADDRESS,BRONX,2053210036,1033815,243733,40.83552702383303,-73.82088195369134,"{'latitude': '40.83552702383303', 'longitude': '-73.82088195369134', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LAYTON AVE,FAIRMOUNT AVE,,,,,,,,
58788646,2023-09-12T14:35:00.000,2023-09-13T06:23:00.000,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,Closed,The Department of Environmental Protection will keep the location under observation for idling commercial vehicles.Â Summonses will be issued when warranted.,2023-09-13T06:23:00.000,12 MANHATTAN,MANHATTAN,ONLINE,Unspecified,MANHATTAN,,,,,10040,273 BENNETT AVENUE,BENNETT AVENUE,ADDRESS,NEW YORK,1021800633,1002901,252194,40.85886936331309,-73.9325753819932,"{'latitude': '40.85886936331309', 'longitude': '-73.9325753819932', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",W 192 ST,BEND,,,,,N/A,,,
58794406,2023-09-12T14:35:00.000,2023-09-15T09:41:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-15T09:41:00.000,05 BRONX,BRONX,ONLINE,Unspecified,BRONX,,,,,10453,2055 CRESTON AVENUE,CRESTON AVENUE,ADDRESS,BRONX,2031690059,1010659,250089,40.85307197210905,-73.904538002681,"{'latitude': '40.85307197210905', 'longitude': '-73.904538002681', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",E BURNSIDE AVE,E 180 ST,,,,,,,,
58794707,2023-09-12T14:35:00.000,2023-09-26T07:19:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-26T07:19:00.000,02 STATEN ISLAND,STATEN ISLAND,UNKNOWN,Unspecified,STATEN ISLAND,,,,,10314,,,INTERSECTION,STATEN ISLAND,,944854,156471,40.59606542635006,-74.14185869005213,"{'latitude': '40.59606542635006', 'longitude': '-74.14185869005213', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,FOREST HILL ROAD,JASPER STREET,,,,,,
58790380,2023-09-12T14:35:00.000,2023-09-12T18:00:00.000,DOT,Department of Transportation,Traffic Signal Condition,Pedestrian Signal,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-12T18:00:00.000,Unspecified QUEENS,QUEENS,UNKNOWN,Unspecified,QUEENS,,,,,,,,INTERSECTION,,,,,,,,,,101 AVE,VAN WYCK EXPY,,,N/A,,,
58798717,2023-09-12T14:35:00.000,2023-09-29T08:45:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,Closed,"The Department of Environmental Protection inspected your complaint and cleaned the catch basin or inlet. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-09-29T08:45:00.000,10 BRONX,BRONX,PHONE,Unspecified,BRONX,,,,,10465,1121 VINCENT AVENUE,VINCENT AVENUE,ADDRESS,BRONX,2053210036,1033815,243733,40.83552702383303,-73.82088195369134,"{'latitude': '40.83552702383303', 'longitude': '-73.82088195369134', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LAYTON AVE,FAIRMOUNT AVE,,,,,,,,
58790279,2023-09-12T14:34:48.000,2023-09-19T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal. Commercial Use In Resident Zone,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-19T00:00:00.000,08 QUEENS,QUEENS,UNKNOWN,Unspecified,QUEENS,,,,,11435,142-09 84 DRIVE,84 DRIVE,ADDRESS,JAMAICA,4097150190,1035615,198377,40.71102669174125,-73.81472381002274,"{'latitude': '40.71102669174125', 'longitude': '-73.81472381002274', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,N/A,,,
58795661,2023-09-12T14:34:47.000,2023-09-12T16:03:08.000,DSNY,Department of Sanitation,Vendor Enforcement,Non-Food Vendor,Street,Closed,N/A,2023-09-12T16:03:11.000,03 QUEENS,QUEENS,PHONE,Unspecified,QUEENS,,,,,11372,37-20 82 STREET,82 STREET,ADDRESS,JACKSON HEIGHTS,4012920012,1016318,212329,40.74941246727638,-73.88426248117388,"{'latitude': '40.74941246727638', 'longitude': '-73.88426248117388', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",37 AVENUE,ROOSEVELT AVENUE,37 AVENUE,ROOSEVELT AVENUE,82 STREET,,,,,
58790616,2023-09-12T14:34:46.000,2023-09-16T14:35:35.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-16T00:00:00.000,12 MANHATTAN,MANHATTAN,ONLINE,Unspecified,MANHATTAN,,,,,10032,545 WEST  164 STREET,WEST  164 STREET,ADDRESS,NEW YORK,1021220088,1000719,244562,40.837926120665934,-73.94048220210388,"{'latitude': '40.837926120665934', 'longitude': '-73.94048220210388', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58795647,2023-09-12T14:34:39.000,2023-09-13T15:19:52.000,DSNY,Department of Sanitation,Street Sweeping Complaint,Inadequate Sweeping,Street,Closed,The Department of Sanitation cleaned the location.,2023-09-13T12:35:19.000,09 BROOKLYN,BROOKLYN,ONLINE,Unspecified,BROOKLYN,,,,,11203,574 TROY AVENUE,TROY AVENUE,ADDRESS,BROOKLYN,3048180037,1001722,179509,40.65937020615396,-73.93702644336537,"{'latitude': '40.65937020615396', 'longitude': '-73.93702644336537', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FENIMORE STREET,HAWTHORNE STREET,FENIMORE STREET,HAWTHORNE STREET,TROY AVENUE,,,,,
58789191,2023-09-12T14:34:36.000,2023-09-12T15:03:51.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T15:03:58.000,05 MANHATTAN,MANHATTAN,ONLINE,Unspecified,MANHATTAN,,,,,10019,1605 BROADWAY,BROADWAY,ADDRESS,NEW YORK,1010200046,988504,216361,40.7605364056214,-73.98464420946254,"{'latitude': '40.7605364056214', 'longitude': '-73.98464420946254', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST   48 STREET,WEST   49 STREET,WEST   48 STREET,WEST   49 STREET,BROADWAY,,,,,
