unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_pick_up_location,due_date
59435183,2023-09-30T18:18:14.000,,HPD,Department of Housing Preservation and Development,Plumbing,Water Supply,Apartment,10455,461 WILLIS AVENUE,WILLIS AVENUE,EAST  145 STREET,EAST  146 STREET,EAST  145 STREET,EAST  146 STREET,ADDRESS,BRONX,WILLIS AVENUE,In Progress,,,01 BRONX,2023070016,BRONX,1006577,235837,ONLINE,Unspecified,BRONX,40.81396562198236,-73.91934085008612,"{'latitude': '40.81396562198236', 'longitude': '-73.91934085008612', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58971107,2023-09-30T18:18:04.000,2023-09-30T18:19:09.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10466,1151 EAST  229 STREET,EAST  229 STREET,229 DRIVE SOUTH,229 DRIVE SOUTH,229 DRIVE SOUTH,229 DRIVE SOUTH,ADDRESS,BRONX,EAST  229 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-30T18:19:13.000,12 BRONX,2049050001,BRONX,1027075,262182,ONLINE,Unspecified,BRONX,40.88619914814115,-73.84512103807826,"{'latitude': '40.88619914814115', 'longitude': '-73.84512103807826', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58969242,2023-09-30T18:17:46.000,2023-10-01T03:15:14.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11385,67-08 65 PLACE,65 PLACE,DEAD END,68 AVENUE,DEAD END,68 AVENUE,ADDRESS,RIDGEWOOD,65 PLACE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-10-01T03:15:18.000,05 QUEENS,4036240018,QUEENS,1014223,196714,MOBILE,Unspecified,QUEENS,40.70656048303672,-73.89189314808671,"{'latitude': '40.70656048303672', 'longitude': '-73.89189314808671', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58972340,2023-09-30T18:17:36.000,2023-09-30T19:05:28.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11208,417 ATKINS AVENUE,ATKINS AVENUE,NEW LOTS AVENUE,HEGEMAN AVENUE,NEW LOTS AVENUE,HEGEMAN AVENUE,ADDRESS,BROOKLYN,ATKINS AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-30T19:05:32.000,05 BROOKLYN,3044550076,BROOKLYN,1018318,182710,ONLINE,Unspecified,BROOKLYN,40.668107933308455,-73.8771940995924,"{'latitude': '40.668107933308455', 'longitude': '-73.8771940995924', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58972846,2023-09-30T18:17:31.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11426,89-26 239 STREET,239 STREET,89 AVENUE,BRADDOCK AVENUE,89 AVENUE,BRADDOCK AVENUE,ADDRESS,BELLEROSE,239 STREET,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-10-11T11:21:56.000,13 QUEENS,4079860041,QUEENS,1059440,204550,UNKNOWN,Unspecified,QUEENS,40.72779961847214,-73.72871731804848,"{'latitude': '40.72779961847214', 'longitude': '-73.72871731804848', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58976949,2023-09-30T18:17:29.000,2023-10-01T00:00:00.000,DOB,Department of Buildings,Cranes and Derricks,Crane/Suspension Scaffold - No Permit/License/Cert./Unsafe/Illegal,,10017,601 5 AVENUE,5 AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings investigated this complaint and issued a stop work order for after-hours work only.,2023-10-01T00:00:00.000,05 MANHATTAN,1012840004,MANHATTAN,990373,215278,UNKNOWN,Unspecified,MANHATTAN,40.75756275105094,-73.97789861107584,"{'latitude': '40.75756275105094', 'longitude': '-73.97789861107584', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58968725,2023-09-30T18:17:17.000,2023-09-30T18:49:43.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11223,30 AVENUE V,AVENUE V,WEST   13 STREET,WEST   12 STREET,WEST   13 STREET,WEST   12 STREET,ADDRESS,BROOKLYN,AVENUE V,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T18:49:47.000,13 BROOKLYN,3071370001,BROOKLYN,988835,155568,ONLINE,Unspecified,BROOKLYN,40.59367324565857,-73.9834907474782,"{'latitude': '40.59367324565857', 'longitude': '-73.9834907474782', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58972207,2023-09-30T18:17:17.000,2023-09-30T18:25:53.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11219,1347 63 STREET,63 STREET,13 AVENUE,14 AVENUE,13 AVENUE,14 AVENUE,ADDRESS,BROOKLYN,63 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-30T18:25:56.000,10 BROOKLYN,3057330059,BROOKLYN,984457,167533,MOBILE,Unspecified,BROOKLYN,40.62651589633983,-73.99925428638844,"{'latitude': '40.62651589633983', 'longitude': '-73.99925428638844', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58970660,2023-09-30T18:17:14.000,2023-10-02T20:22:14.000,DSNY,Department of Sanitation,Commercial Disposal Complaint,Private Carter Decal Not Posted,Street,10019,226 WEST   52 STREET,WEST   52 STREET,BROADWAY,8 AVENUE,BROADWAY,8 AVENUE,ADDRESS,NEW YORK,WEST   52 STREET,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-10-02T20:22:18.000,05 MANHATTAN,1010230018,MANHATTAN,988770,217221,ONLINE,Unspecified,MANHATTAN,40.76289675257915,-73.98368344311508,"{'latitude': '40.76289675257915', 'longitude': '-73.98368344311508', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58971905,2023-09-30T18:17:02.000,2023-09-30T20:04:06.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,11368,105-22 NORTHERN BOULEVARD,NORTHERN BOULEVARD,105 STREET,106 STREET,105 STREET,106 STREET,ADDRESS,CORONA,NORTHERN BOULEVARD,Closed,N/A,2023-09-30T20:04:11.000,03 QUEENS,4017200010,QUEENS,1022083,215367,PHONE,Unspecified,QUEENS,40.75772821037788,-73.86343879568203,"{'latitude': '40.75772821037788', 'longitude': '-73.86343879568203', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58976761,2023-09-30T18:17:00.000,2023-10-02T08:08:00.000,DEP,Department of Environmental Protection,Water Conservation,"Wasting Faucets,Sinks,Flushometer,Urinal,Etc. - Other (CWO)",,11420,130-14 117 STREET,117 STREET,SUTTER AVE,133 AVE,,,ADDRESS,SOUTH OZONE PARK,,Closed,The Department of Environmental Protection researched this complaint and determined that it could be closed.,2023-10-02T08:08:00.000,10 QUEENS,4117230042,QUEENS,1033707,184966,PHONE,Unspecified,QUEENS,40.67422754395868,-73.82170450520631,"{'latitude': '40.67422754395868', 'longitude': '-73.82170450520631', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58968829,2023-09-30T18:16:56.000,2023-09-30T21:15:01.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10457,1941 MONTEREY AVENUE,MONTEREY AVENUE,EAST TREMONT AVENUE,EAST  178 STREET,EAST TREMONT AVENUE,EAST  178 STREET,ADDRESS,BRONX,MONTEREY AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-30T21:15:04.000,06 BRONX,2030600124,BRONX,1013274,247871,ONLINE,Unspecified,BRONX,40.84697601368872,-73.8950950353122,"{'latitude': '40.84697601368872', 'longitude': '-73.8950950353122', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58972346,2023-09-30T18:16:48.000,2023-09-30T18:38:18.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11232,849 42 STREET,42 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,BROOKLYN,42 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T18:38:20.000,12 BROOKLYN,3009230056,BROOKLYN,984818,174248,ONLINE,Unspecified,BROOKLYN,40.6449471267718,-73.99795322543724,"{'latitude': '40.6449471267718', 'longitude': '-73.99795322543724', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58971680,2023-09-30T18:16:38.000,2023-10-01T03:25:45.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11385,68-24 65 PLACE,65 PLACE,68 AVENUE,CATALPA AVENUE,68 AVENUE,CATALPA AVENUE,ADDRESS,RIDGEWOOD,65 PLACE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-10-01T03:25:49.000,05 QUEENS,4036340040,QUEENS,1014316,196418,MOBILE,Unspecified,QUEENS,40.705747717954296,-73.89155903695126,"{'latitude': '40.705747717954296', 'longitude': '-73.89155903695126', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58970684,2023-09-30T18:16:17.000,2023-10-16T14:05:03.000,DSNY,Department of Sanitation,Illegal Dumping,Chronic Dumping,Street,11229,AVENUE X,AVENUE X,AVENUE X,EAST   16 STREET,AVENUE X,EAST   16 STREET,INTERSECTION,,,Closed,The Department of Sanitation cleaned the location.,2023-10-14T11:30:36.000,15 BROOKLYN,,BROOKLYN,996964,155073,PHONE,Unspecified,BROOKLYN,40.59230663723994,-73.95422151598827,"{'latitude': '40.59230663723994', 'longitude': '-73.95422151598827', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58974873,2023-09-30T18:16:03.000,2023-09-30T18:35:43.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10029,210 EAST  102 STREET,EAST  102 STREET,3 AVENUE,PEDESTRIAN PATH,3 AVENUE,PEDESTRIAN PATH,ADDRESS,NEW YORK,EAST  102 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T18:35:49.000,11 MANHATTAN,1016490001,MANHATTAN,999155,226672,MOBILE,Unspecified,MANHATTAN,40.7888258501448,-73.94617411312863,"{'latitude': '40.7888258501448', 'longitude': '-73.94617411312863', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
59460923,2023-09-30T18:15:57.000,2023-10-01T00:00:00.000,HPD,Department of Housing Preservation and Development,Heat/Hot Water,Entire Building,Building-Wide,10002,251 CLINTON STREET,CLINTON STREET,CHERRY STREET,SOUTH STREET,CHERRY STREET,SOUTH STREET,ADDRESS,NEW YORK,CLINTON STREET,Closed,,2023-10-01T00:00:00.000,03 MANHATTAN,1002467501,MANHATTAN,987927,198450,PHONE,Unspecified,MANHATTAN,40.71137539320482,-73.98673681282776,"{'latitude': '40.71137539320482', 'longitude': '-73.98673681282776', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58976322,2023-09-30T18:15:44.000,2023-10-14T17:48:27.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11356,5-16 COLLEGE PLACE,COLLEGE PLACE,,,,,ADDRESS,COLLEGE POINT,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-14T00:00:00.000,07 QUEENS,4039360054,QUEENS,1026254,228037,ONLINE,Unspecified,QUEENS,40.79248515088701,-73.84830407166406,"{'latitude': '40.79248515088701', 'longitude': '-73.84830407166406', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58969096,2023-09-30T18:15:44.000,2023-10-14T17:48:27.000,HPD,Department of Housing Preservation and Development,SAFETY,WINDOW GUARD BROKEN/MISSING,RESIDENTIAL BUILDING,11356,5-16 COLLEGE PLACE,COLLEGE PLACE,,,,,ADDRESS,COLLEGE POINT,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-14T00:00:00.000,07 QUEENS,4039360054,QUEENS,1026254,228037,ONLINE,Unspecified,QUEENS,40.79248515088701,-73.84830407166406,"{'latitude': '40.79248515088701', 'longitude': '-73.84830407166406', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58973774,2023-09-30T18:15:44.000,2023-10-14T17:48:27.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11356,5-16 COLLEGE PLACE,COLLEGE PLACE,,,,,ADDRESS,COLLEGE POINT,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-14T00:00:00.000,07 QUEENS,4039360054,QUEENS,1026254,228037,ONLINE,Unspecified,QUEENS,40.79248515088701,-73.84830407166406,"{'latitude': '40.79248515088701', 'longitude': '-73.84830407166406', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58972737,2023-09-30T18:15:44.000,2023-10-14T17:48:27.000,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,RESIDENTIAL BUILDING,11356,5-16 COLLEGE PLACE,COLLEGE PLACE,,,,,ADDRESS,COLLEGE POINT,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-14T00:00:00.000,07 QUEENS,4039360054,QUEENS,1026254,228037,ONLINE,Unspecified,QUEENS,40.79248515088701,-73.84830407166406,"{'latitude': '40.79248515088701', 'longitude': '-73.84830407166406', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58969097,2023-09-30T18:15:44.000,2023-10-14T17:48:28.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CABINET,RESIDENTIAL BUILDING,11356,5-16 COLLEGE PLACE,COLLEGE PLACE,,,,,ADDRESS,COLLEGE POINT,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-14T00:00:00.000,07 QUEENS,4039360054,QUEENS,1026254,228037,ONLINE,Unspecified,QUEENS,40.79248515088701,-73.84830407166406,"{'latitude': '40.79248515088701', 'longitude': '-73.84830407166406', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58973904,2023-09-30T18:15:44.000,2023-10-14T17:48:28.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11356,5-16 COLLEGE PLACE,COLLEGE PLACE,,,,,ADDRESS,COLLEGE POINT,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-14T00:00:00.000,07 QUEENS,4039360054,QUEENS,1026254,228037,ONLINE,Unspecified,QUEENS,40.79248515088701,-73.84830407166406,"{'latitude': '40.79248515088701', 'longitude': '-73.84830407166406', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58976328,2023-09-30T18:15:44.000,2023-10-14T17:48:27.000,HPD,Department of Housing Preservation and Development,SAFETY,CARBON MONOXIDE DETECTOR,RESIDENTIAL BUILDING,11356,5-16 COLLEGE PLACE,COLLEGE PLACE,,,,,ADDRESS,COLLEGE POINT,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-14T00:00:00.000,07 QUEENS,4039360054,QUEENS,1026254,228037,ONLINE,Unspecified,QUEENS,40.79248515088701,-73.84830407166406,"{'latitude': '40.79248515088701', 'longitude': '-73.84830407166406', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58970494,2023-09-30T18:15:36.000,2023-10-02T15:56:47.000,TLC,Taxi and Limousine Commission,Lost Property,Bag/Wallet,Taxi,11430,JFK,JFK,BEND,AIRTRAIN-HOWARD BCH/JAMAICA LINE,BEND,AIRTRAIN-HOWARD BCH/JAMAICA LINE,UNRECOGNIZED,JAMAICA,JOHN F KENNEDY AIRPORT,Closed,See notes for information.,2023-10-02T15:56:50.000,83 QUEENS,4142600001,QUEENS,1043001,175548,PHONE,Unspecified,QUEENS,40.64832048620134,-73.78828125130184,"{'latitude': '40.64832048620134', 'longitude': '-73.78828125130184', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430",
58971825,2023-09-30T18:15:05.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,11217,5 AVENUE,5 AVENUE,5 AVENUE,SACKETT STREET,5 AVENUE,SACKETT STREET,INTERSECTION,BROOKLYN,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-30T20:04:43.000,06 BROOKLYN,,BROOKLYN,989789,185944,ONLINE,Unspecified,BROOKLYN,40.67704835183575,-73.98003073692966,"{'latitude': '40.67704835183575', 'longitude': '-73.98003073692966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
59455446,2023-09-30T18:14:41.000,2023-10-14T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Cabinet,Apartment,11356,5-16 COLLEGE PLACE,COLLEGE PLACE,5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,ADDRESS,COLLEGE POINT,COLLEGE PLACE,Closed,,2023-10-14T00:00:00.000,07 QUEENS,4039360054,QUEENS,1026254,228037,ONLINE,Unspecified,QUEENS,40.79248515088701,-73.84830407166406,"{'latitude': '40.79248515088701', 'longitude': '-73.84830407166406', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
