unique_key,created_date,agency,agency_name,complaint_type,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,closed_date,descriptor,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,facility_type,road_ramp,due_date,taxi_pick_up_location
58877779,2023-09-20T02:42:28.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10027,33 WEST  126 STREET,WEST  126 STREET,5 AVENUE,LENOX AVENUE,5 AVENUE,LENOX AVENUE,ADDRESS,NEW YORK,WEST  126 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T03:21:53.000,10 MANHATTAN,1017240022,MANHATTAN,1000042,233512,PHONE,Unspecified,MANHATTAN,40.807598243222685,-73.9429548371835,"{'latitude': '40.807598243222685', 'longitude': '-73.9429548371835', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T03:21:49.000,Loud Talking,,,,,,,
58872485,2023-09-20T02:41:51.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,11357,14-09 150 STREET,150 STREET,14 AVENUE,CROSS ISLAND PARKWAY,14 AVENUE,CROSS ISLAND PARKWAY,ADDRESS,WHITESTONE,150 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T03:13:25.000,07 QUEENS,4046780124,QUEENS,1035846,226611,ONLINE,Unspecified,QUEENS,40.78852037518862,-73.81367395933546,"{'latitude': '40.78852037518862', 'longitude': '-73.81367395933546', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T03:13:23.000,Loud Music/Party,,,,,,,
58878846,2023-09-20T02:41:27.000,NYPD,New York City Police Department,Blocked Driveway,Street/Sidewalk,11235,3028 BRIGHTON    3 STREET,BRIGHTON    3 STREET,OCEAN VIEW AVENUE,BRIGHTON BEACH AVENUE,OCEAN VIEW AVENUE,BRIGHTON BEACH AVENUE,ADDRESS,BROOKLYN,BRIGHTON    3 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-20T03:06:24.000,13 BROOKLYN,3086720076,BROOKLYN,994074,149936,ONLINE,Unspecified,BROOKLYN,40.57821026878112,-73.96463481973838,"{'latitude': '40.57821026878112', 'longitude': '-73.96463481973838', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T03:06:17.000,No Access,,,,,,,
58879471,2023-09-20T02:41:06.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Vacant Building,10031,842 SAINT NICHOLAS AVENUE,SAINT NICHOLAS AVENUE,WEST  152 STREET,WEST  153 STREET,WEST  152 STREET,WEST  153 STREET,ADDRESS,NEW YORK,ST NICHOLAS AVENUE,In Progress,,,09 MANHATTAN,1020670027,MANHATTAN,1000258,241253,PHONE,Unspecified,MANHATTAN,40.82884471852847,-73.9421561195738,"{'latitude': '40.82884471852847', 'longitude': '-73.9421561195738', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Rat Sighting,,,,,,,
58875021,2023-09-20T02:41:05.000,NYPD,New York City Police Department,Noise - Commercial,Store/Commercial,11237,227 WYCKOFF AVENUE,WYCKOFF AVENUE,GREENE AVENUE,BLEECKER STREET,GREENE AVENUE,BLEECKER STREET,ADDRESS,BROOKLYN,WYCKOFF AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T03:17:23.000,04 BROOKLYN,3033020005,BROOKLYN,1007747,194994,MOBILE,Unspecified,BROOKLYN,40.70185905674786,-73.91525682077024,"{'latitude': '40.70185905674786', 'longitude': '-73.91525682077024', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T03:17:17.000,Banging/Pounding,,,,,,,
58870825,2023-09-20T02:40:33.000,NYPD,New York City Police Department,Illegal Parking,Street/Sidewalk,10458,2791 POND PLACE,POND PLACE,EAST  197 STREET,EAST  198 STREET,EAST  197 STREET,EAST  198 STREET,ADDRESS,BRONX,POND PLACE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-20T03:24:25.000,07 BRONX,2032900052,BRONX,1015123,255269,PHONE,Unspecified,BRONX,40.867275021636985,-73.88837790410831,"{'latitude': '40.867275021636985', 'longitude': '-73.88837790410831', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T03:24:22.000,Blocked Hydrant,,,,,,,
58872507,2023-09-20T02:40:17.000,NYPD,New York City Police Department,Noise - Vehicle,Street/Sidewalk,11211,417 GRAND STREET,GRAND STREET,RODNEY STREET,KEAP STREET,RODNEY STREET,KEAP STREET,ADDRESS,BROOKLYN,GRAND STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T02:48:53.000,01 BROOKLYN,3023860026,BROOKLYN,997065,198557,ONLINE,Unspecified,BROOKLYN,40.71166056618342,-73.95377523034506,"{'latitude': '40.71166056618342', 'longitude': '-73.95377523034506', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T02:48:48.000,Car/Truck Music,,,,,,,
58875170,2023-09-20T02:39:53.000,NYPD,New York City Police Department,Noise - Vehicle,Street/Sidewalk,10455,662 EAGLE AVENUE,EAGLE AVENUE,WESTCHESTER AVENUE,EAST  156 STREET,WESTCHESTER AVENUE,EAST  156 STREET,ADDRESS,BRONX,EAGLE AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T04:43:50.000,01 BRONX,2026240017,BRONX,1009024,237008,MOBILE,Unspecified,BRONX,40.817173164234525,-73.91049643226907,"{'latitude': '40.817173164234525', 'longitude': '-73.91049643226907', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T04:43:45.000,Car/Truck Music,,,,,,,
58871539,2023-09-20T02:39:40.000,DPR,Department of Parks and Recreation,Damaged Tree,Street,11373,40-39 GLEANE STREET,GLEANE STREET,BAXTER AVENUE,BRITTON AVENUE,BAXTER AVENUE,BRITTON AVENUE,ADDRESS,ELMHURST,GLEANE STREET,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-09-21T08:17:49.000,04 QUEENS,4015030067,QUEENS,1017112,211507,MOBILE,Unspecified,QUEENS,40.747153371118536,-73.88140085360878,"{'latitude': '40.747153371118536', 'longitude': '-73.88140085360878', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T08:17:46.000,Entire Tree Has Fallen Down,,,,,,,
58878691,2023-09-20T02:39:25.000,NYPD,New York City Police Department,Illegal Parking,Street/Sidewalk,11385,88-27 81 AVENUE,81 AVENUE,88 STREET,WOODHAVEN BOULEVARD,88 STREET,WOODHAVEN BOULEVARD,ADDRESS,RIDGEWOOD,81 AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T09:59:42.000,05 QUEENS,4038610053,QUEENS,1023362,195933,ONLINE,Unspecified,QUEENS,40.704381147697475,-73.85893511771351,"{'latitude': '40.704381147697475', 'longitude': '-73.85893511771351', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T09:59:37.000,Blocked Hydrant,,,,,,,
58872846,2023-09-20T02:39:10.000,DPR,Department of Parks and Recreation,Dead/Dying Tree,Street,10466,2030 NEREID AVENUE,NEREID AVENUE,DE REIMER AVENUE,WILDER AVENUE,DE REIMER AVENUE,WILDER AVENUE,ADDRESS,BRONX,NEREID AVENUE,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-09-20T11:01:43.000,12 BRONX,2050580040,BRONX,1027140,267031,PHONE,Unspecified,BRONX,40.89950777897284,-73.8448549030028,"{'latitude': '40.89950777897284', 'longitude': '-73.8448549030028', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Planted More Than 2 Years Ago,,,,,,,
58880425,2023-09-20T02:38:58.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10026,214 WEST  116 STREET,WEST  116 STREET,ST NICHOLAS AVENUE,FREDERICK DOUGLASS BOULEVARD,ST NICHOLAS AVENUE,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,WEST  116 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T03:22:48.000,10 MANHATTAN,1018310040,MANHATTAN,997127,232060,MOBILE,Unspecified,MANHATTAN,40.8036176332812,-73.95348742304014,"{'latitude': '40.8036176332812', 'longitude': '-73.95348742304014', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T03:22:44.000,Loud Talking,,,,,,,
58872493,2023-09-20T02:38:49.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,11102,23-44 30 DRIVE,30 DRIVE,23 STREET,CRESCENT STREET,23 STREET,CRESCENT STREET,ADDRESS,ASTORIA,30 DRIVE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T03:38:39.000,01 QUEENS,4005700044,QUEENS,1004334,218889,MOBILE,Unspecified,QUEENS,40.76745332302349,-73.92749464945227,"{'latitude': '40.76745332302349', 'longitude': '-73.92749464945227', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T03:38:35.000,Loud Talking,,,,,,,
58877506,2023-09-20T02:38:42.000,DOB,Department of Buildings,Building/Use,,11209,558 78 STREET,78 STREET,,,,,ADDRESS,BROOKLYN,,Open,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2023-09-20T00:00:00.000,10 BROOKLYN,3059710032,BROOKLYN,978079,167503,UNKNOWN,Unspecified,BROOKLYN,40.62643140573952,-74.02223088367477,"{'latitude': '40.62643140573952', 'longitude': '-74.02223088367477', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T02:38:42.000,Illegal Conversion Of Residential Building/Space,,,,,,,
58880132,2023-09-20T02:38:19.000,NYPD,New York City Police Department,Noise - Residential,Residential Building/House,11229,2044 EAST   13 STREET,EAST   13 STREET,AVENUE T,AVENUE U,AVENUE T,AVENUE U,ADDRESS,BROOKLYN,EAST   13 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T02:54:03.000,15 BROOKLYN,3073170023,BROOKLYN,995776,157815,ONLINE,Unspecified,BROOKLYN,40.59983449816842,-73.95849439265747,"{'latitude': '40.59983449816842', 'longitude': '-73.95849439265747', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T02:53:57.000,Loud Television,,,,,,,
58876110,2023-09-20T02:38:06.000,NYPD,New York City Police Department,Illegal Parking,Street/Sidewalk,11421,85-77 80 STREET,80 STREET,85 DRIVE,86 AVENUE,85 DRIVE,86 AVENUE,ADDRESS,WOODHAVEN,80 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-20T04:59:02.000,09 QUEENS,4088470199,QUEENS,1022234,192082,PHONE,Unspecified,QUEENS,40.69381597828006,-73.86302517659573,"{'latitude': '40.69381597828006', 'longitude': '-73.86302517659573', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T04:58:56.000,Blocked Hydrant,,,,,,,
58876464,2023-09-20T02:38:00.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10016,307 5 AVENUE,5 AVENUE,EAST   31 STREET,EAST   32 STREET,EAST   31 STREET,EAST   32 STREET,ADDRESS,NEW YORK,5 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T02:55:58.000,05 MANHATTAN,1008610003,MANHATTAN,988197,211351,ONLINE,Unspecified,MANHATTAN,40.74678536959562,-73.98575533734761,"{'latitude': '40.74678536959562', 'longitude': '-73.98575533734761', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T02:55:55.000,Loud Talking,,,,,,,
58879700,2023-09-20T02:37:49.000,DHS,Department of Homeless Services,Homeless Person Assistance,Subway,,,,,,,,ADDRESS,,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-28T12:05:32.000,Unspecified MANHATTAN,,MANHATTAN,981602,198897,MOBILE,Unspecified,MANHATTAN,40.7126026696348,-74.00955169057023,"{'latitude': '40.7126026696348', 'longitude': '-74.00955169057023', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,R,R W Downtown & Brooklyn,Platform,,,,
58871866,2023-09-20T02:36:32.000,DSNY,Department of Sanitation,Missed Collection,Street,10465,23B EDGEWATER PARK,EDGEWATER PARK,EDGE STREET,MAIN STREET,EDGE STREET,MAIN STREET,ADDRESS,BRONX,EDGEWATER PARK,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-21T05:43:13.000,10 BRONX,2055170061,BRONX,1037630,239309,ONLINE,Unspecified,BRONX,40.8233622044566,-73.80713054660289,"{'latitude': '40.8233622044566', 'longitude': '-73.80713054660289', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T12:09:14.000,Trash,,,,,,,
58872369,2023-09-20T02:35:44.000,NYPD,New York City Police Department,Noise - Residential,Residential Building/House,11354,31-22 UNION STREET,UNION STREET,31 DRIVE,32 AVENUE,31 DRIVE,32 AVENUE,ADDRESS,FLUSHING,UNION STREET,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-20T03:16:38.000,07 QUEENS,4044147501,QUEENS,1032276,219730,ONLINE,Unspecified,QUEENS,40.7696540062737,-73.82661527049147,"{'latitude': '40.7696540062737', 'longitude': '-73.82661527049147', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T03:16:33.000,Banging/Pounding,,,,,,,
58871148,2023-09-20T02:35:16.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,11211,431 GRAND STREET,GRAND STREET,RODNEY STREET,KEAP STREET,RODNEY STREET,KEAP STREET,ADDRESS,BROOKLYN,GRAND STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T02:48:38.000,01 BROOKLYN,3023860021,BROOKLYN,997149,198517,ONLINE,Unspecified,BROOKLYN,40.711550653646974,-73.95347231206,"{'latitude': '40.711550653646974', 'longitude': '-73.95347231206', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T02:48:35.000,Loud Music/Party,,,,,,,
58876268,2023-09-20T02:33:23.000,NYPD,New York City Police Department,Blocked Driveway,Street/Sidewalk,11373,51-63 MANILLA STREET,MANILLA STREET,51 AVENUE,KNEELAND AVENUE,51 AVENUE,KNEELAND AVENUE,ADDRESS,ELMHURST,MANILLA STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-20T03:05:33.000,04 QUEENS,4024720091,QUEENS,1016422,207312,PHONE,Unspecified,QUEENS,40.73564168788013,-73.8839111287083,"{'latitude': '40.73564168788013', 'longitude': '-73.8839111287083', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T03:05:27.000,No Access,,,,,,,
58873587,2023-09-20T02:32:58.000,NYPD,New York City Police Department,Blocked Driveway,Street/Sidewalk,11214,1916 84 STREET,84 STREET,19 AVENUE,20 AVENUE,19 AVENUE,20 AVENUE,ADDRESS,BROOKLYN,84 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-20T02:41:18.000,11 BROOKLYN,3063330013,BROOKLYN,984619,160328,PHONE,Unspecified,BROOKLYN,40.60673965911631,-73.9986710782036,"{'latitude': '40.60673965911631', 'longitude': '-73.9986710782036', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T02:41:13.000,No Access,,,,,,,
58873830,2023-09-20T02:31:21.000,NYPD,New York City Police Department,Noise - Vehicle,Street/Sidewalk,11211,GRAND STREET,GRAND STREET,GRAND STREET,RODNEY STREET,GRAND STREET,RODNEY STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T02:48:24.000,01 BROOKLYN,,BROOKLYN,996919,198622,ONLINE,Unspecified,BROOKLYN,40.71183918595987,-73.95430174206373,"{'latitude': '40.71183918595987', 'longitude': '-73.95430174206373', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T02:48:20.000,Car/Truck Music,,,,,,,
58870959,2023-09-20T02:31:19.000,NYPD,New York City Police Department,Blocked Driveway,Street/Sidewalk,10453,1678 DAVIDSON AVENUE,DAVIDSON AVENUE,WEST  174 STREET,WEST CLIFFORD PLACE,WEST  174 STREET,WEST CLIFFORD PLACE,ADDRESS,BRONX,DAVIDSON AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T04:11:49.000,05 BRONX,2028610017,BRONX,1007963,247717,ONLINE,Unspecified,BRONX,40.84656918931678,-73.91429175799084,"{'latitude': '40.84656918931678', 'longitude': '-73.91429175799084', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T04:11:45.000,No Access,,,,,,,
58880281,2023-09-20T02:30:48.000,NYPD,New York City Police Department,Noise - Commercial,Store/Commercial,10009,111 AVENUE A,AVENUE A,EAST    7 STREET,ST MARKS PLACE,EAST    7 STREET,ST MARKS PLACE,ADDRESS,NEW YORK,AVENUE A,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-20T02:56:58.000,03 MANHATTAN,1004350037,MANHATTAN,988830,203833,MOBILE,Unspecified,MANHATTAN,40.72615001233742,-73.98347596822626,"{'latitude': '40.72615001233742', 'longitude': '-73.98347596822626', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T02:56:53.000,Banging/Pounding,,,,,,,
58871069,2023-09-20T02:28:50.000,NYPD,New York City Police Department,Noise - Residential,Residential Building/House,10463,49 WEST  225 STREET,WEST  225 STREET,EXTERIOR STREET,BROADWAY,EXTERIOR STREET,BROADWAY,ADDRESS,BRONX,WEST  225 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T06:44:44.000,08 BRONX,1022150116,BRONX,1009652,257603,ONLINE,Unspecified,BRONX,40.87369857353044,-73.90814957564673,"{'latitude': '40.87369857353044', 'longitude': '-73.90814957564673', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T06:44:41.000,Banging/Pounding,,,,,,,
