unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp
58826602,2023-09-16T07:52:01.000,2023-09-16T22:49:11.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11420,130-16 135 PLACE,135 PLACE,ADDRESS,SOUTH OZONE PARK,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-16T22:49:15.000,10 QUEENS,4117740502,QUEENS,1038991,183668,PHONE,Unspecified,QUEENS,40.67063373694439,-73.80266596637672,"{'latitude': '40.67063373694439', 'longitude': '-73.80266596637672', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",130 AVENUE,131 AVENUE,130 AVENUE,131 AVENUE,135 PLACE,,,,,,
58827911,2023-09-16T07:52:00.000,2023-09-16T08:28:39.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11432,90-71 178 STREET,178 STREET,ADDRESS,JAMAICA,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T08:28:43.000,12 QUEENS,4098940012,QUEENS,1044221,197579,PHONE,Unspecified,QUEENS,40.708782230852,-73.78368875161495,"{'latitude': '40.708782230852', 'longitude': '-73.78368875161495', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",90 AVENUE,JAMAICA AVENUE,90 AVENUE,JAMAICA AVENUE,178 STREET,,,,,,
58827674,2023-09-16T07:51:56.000,2023-09-16T09:22:30.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Street/Sidewalk,10457,2061 VALENTINE AVENUE,VALENTINE AVENUE,ADDRESS,BRONX,Closed,The Police Department issued a summons in response to the complaint.,2023-09-16T09:22:35.000,05 BRONX,2031490046,BRONX,1011862,249688,PHONE,Unspecified,BRONX,40.851967666665686,-73.90019111075898,"{'latitude': '40.851967666665686', 'longitude': '-73.90019111075898', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST BURNSIDE AVENUE,EAST  180 STREET,EAST BURNSIDE AVENUE,EAST  180 STREET,VALENTINE AVENUE,,,,,,
58834482,2023-09-16T07:51:44.000,2023-09-16T08:35:33.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11237,400 IRVING AVENUE,IRVING AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-16T08:35:36.000,04 BROOKLYN,3033650098,BROOKLYN,1008882,193292,PHONE,Unspecified,BROOKLYN,40.69718437997631,-73.91116961045805,"{'latitude': '40.69718437997631', 'longitude': '-73.91116961045805', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WOODBINE STREET,MADISON STREET,WOODBINE STREET,MADISON STREET,IRVING AVENUE,,,,,,
58831814,2023-09-16T07:51:37.000,2023-09-16T11:09:09.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11201,115 COLUMBIA HEIGHTS,COLUMBIA HEIGHTS,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T11:09:11.000,02 BROOKLYN,3002240001,BROOKLYN,985375,193979,MOBILE,Unspecified,BROOKLYN,40.69910424382242,-73.9959427959988,"{'latitude': '40.69910424382242', 'longitude': '-73.9959427959988', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ORANGE STREET,PINEAPPLE STREET,ORANGE STREET,PINEAPPLE STREET,COLUMBIA HEIGHTS,,,,,,
58834457,2023-09-16T07:51:26.000,2023-09-16T08:29:55.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10128,1577 3 AVENUE,3 AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T08:29:58.000,08 MANHATTAN,1015340050,MANHATTAN,997330,223626,PHONE,Unspecified,MANHATTAN,40.78046828255187,-73.95277059895955,"{'latitude': '40.78046828255187', 'longitude': '-73.95277059895955', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   88 STREET,EAST   89 STREET,EAST   88 STREET,EAST   89 STREET,3 AVENUE,,,,,,
58833822,2023-09-16T07:51:23.000,2023-11-22T15:27:24.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11239,1062 ELTON STREET,ELTON STREET,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-22T00:00:00.000,05 BROOKLYN,3044477501,BROOKLYN,1018989,178838,PHONE,Unspecified,BROOKLYN,40.657477553019326,-73.87479527961135,"{'latitude': '40.657477553019326', 'longitude': '-73.87479527961135', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58829725,2023-09-16T07:51:23.000,2023-11-22T15:27:24.000,HPD,Department of Housing Preservation and Development,ELEVATOR,MAINTENANCE,RESIDENTIAL BUILDING,11239,1062 ELTON STREET,ELTON STREET,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-22T00:00:00.000,05 BROOKLYN,3044477501,BROOKLYN,1018989,178838,PHONE,Unspecified,BROOKLYN,40.657477553019326,-73.87479527961135,"{'latitude': '40.657477553019326', 'longitude': '-73.87479527961135', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58829763,2023-09-16T07:51:23.000,2023-11-22T15:27:24.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,11239,1062 ELTON STREET,ELTON STREET,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-22T00:00:00.000,05 BROOKLYN,3044477501,BROOKLYN,1018989,178838,PHONE,Unspecified,BROOKLYN,40.657477553019326,-73.87479527961135,"{'latitude': '40.657477553019326', 'longitude': '-73.87479527961135', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58833717,2023-09-16T07:51:15.000,2023-09-16T07:52:35.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10457,500 EAST  171 STREET,EAST  171 STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T07:52:38.000,03 BRONX,2029110001,BRONX,1011114,244412,ONLINE,Unspecified,BRONX,40.83748891098481,-73.90291603500285,"{'latitude': '40.83748891098481', 'longitude': '-73.90291603500285', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WASHINGTON AVENUE,3 AVENUE,WASHINGTON AVENUE,3 AVENUE,EAST  171 STREET,,,,,,
58831835,2023-09-16T07:49:38.000,2023-09-16T09:00:18.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11218,346 CONEY ISLAND AVENUE,CONEY ISLAND AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T09:00:24.000,07 BROOKLYN,3053227501,BROOKLYN,992088,175896,ONLINE,Unspecified,BROOKLYN,40.649467080055125,-73.97175403850363,"{'latitude': '40.649467080055125', 'longitude': '-73.97175403850363', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CATON PLACE,KERMIT PLACE,CATON PLACE,KERMIT PLACE,CONEY ISLAND AVENUE,,,,,,
58826423,2023-09-16T07:49:00.000,2023-09-16T08:13:09.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11225,56 HAWTHORNE STREET,HAWTHORNE STREET,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-16T08:13:15.000,09 BROOKLYN,3050450032,BROOKLYN,995786,178763,ONLINE,Unspecified,BROOKLYN,40.65733232362012,-73.95842257772354,"{'latitude': '40.65733232362012', 'longitude': '-73.95842257772354', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FLATBUSH AVENUE,BEDFORD AVENUE,FLATBUSH AVENUE,BEDFORD AVENUE,HAWTHORNE STREET,,,,,,
58828867,2023-09-16T07:48:48.000,2023-09-16T08:34:27.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11215,324 23 STREET,23 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T08:34:31.000,07 BROOKLYN,3009000146,BROOKLYN,986854,178953,MOBILE,Unspecified,BROOKLYN,40.657860963526,-73.99061473112793,"{'latitude': '40.657860963526', 'longitude': '-73.99061473112793', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6 AVENUE,7 AVENUE,6 AVENUE,7 AVENUE,23 STREET,,,,,,
58832355,2023-09-16T07:47:12.000,2023-09-16T07:53:08.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10457,500 EAST  171 STREET,EAST  171 STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T07:53:13.000,03 BRONX,2029110001,BRONX,1011114,244412,ONLINE,Unspecified,BRONX,40.83748891098481,-73.90291603500285,"{'latitude': '40.83748891098481', 'longitude': '-73.90291603500285', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WASHINGTON AVENUE,3 AVENUE,WASHINGTON AVENUE,3 AVENUE,EAST  171 STREET,,,,,,
58827122,2023-09-16T07:46:32.000,2023-09-16T09:50:47.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11436,117-17 146 STREET,146 STREET,ADDRESS,JAMAICA,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T09:50:50.000,12 QUEENS,4120210036,QUEENS,1041247,187021,ONLINE,Unspecified,QUEENS,40.67982270461208,-73.79450506008489,"{'latitude': '40.67982270461208', 'longitude': '-73.79450506008489', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FOCH BOULEVARD,119 AVENUE,FOCH BOULEVARD,119 AVENUE,146 STREET,,,,,,
58828059,2023-09-16T07:45:50.000,2023-09-16T08:36:11.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10026,92 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T08:36:13.000,10 MANHATTAN,1018240055,MANHATTAN,997382,231508,ONLINE,Unspecified,MANHATTAN,40.802102169601845,-73.9525674259727,"{'latitude': '40.802102169601845', 'longitude': '-73.9525674259727', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  114 STREET,WEST  115 STREET,WEST  114 STREET,WEST  115 STREET,ST NICHOLAS AVENUE,,,,,,
58831159,2023-09-16T07:45:29.000,2023-09-28T18:23:29.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11226,601 EAST   18 STREET,EAST   18 STREET,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-28T00:00:00.000,14 BROOKLYN,3052180039,BROOKLYN,995198,171063,PHONE,Unspecified,BROOKLYN,40.63619823642374,-73.96055431186893,"{'latitude': '40.63619823642374', 'longitude': '-73.96055431186893', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58829776,2023-09-16T07:45:29.000,2023-09-28T18:23:30.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11226,601 EAST   18 STREET,EAST   18 STREET,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-28T00:00:00.000,14 BROOKLYN,3052180039,BROOKLYN,995198,171063,PHONE,Unspecified,BROOKLYN,40.63619823642374,-73.96055431186893,"{'latitude': '40.63619823642374', 'longitude': '-73.96055431186893', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58829138,2023-09-16T07:45:06.000,2023-09-18T00:00:00.000,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Illegal Hotel Rooms In Residential Building,,11417,104-14 107 STREET,107 STREET,ADDRESS,OZONE PARK,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2023-09-18T00:00:00.000,10 QUEENS,4095290010,QUEENS,1030165,188150,UNKNOWN,Unspecified,QUEENS,40.68298596725724,-73.83445190622112,"{'latitude': '40.68298596725724', 'longitude': '-73.83445190622112', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,N/A,,,,,
58833033,2023-09-16T07:45:03.000,2023-09-28T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,11229,2115 EAST   13 STREET,EAST   13 STREET,ADDRESS,BROOKLYN,Closed,A DOB violation was issued for failing to comply with an existing Stop Work Order.,2023-09-28T00:00:00.000,15 BROOKLYN,3073460073,BROOKLYN,995873,157183,UNKNOWN,Unspecified,BROOKLYN,40.598099659565584,-73.95814617906109,"{'latitude': '40.598099659565584', 'longitude': '-73.95814617906109', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,N/A,,,,,
58835395,2023-09-16T07:44:39.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,10019,152 WEST   51 STREET,WEST   51 STREET,ADDRESS,NEW YORK,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-16T16:37:26.000,05 MANHATTAN,1010037501,MANHATTAN,989190,216690,ONLINE,Unspecified,MANHATTAN,40.76143906946423,-73.98216769312671,"{'latitude': '40.76143906946423', 'longitude': '-73.98216769312671', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6 1/2 AVENUE,7 AVENUE,6 1/2 AVENUE,7 AVENUE,WEST   51 STREET,,,,,,
58830491,2023-09-16T07:44:01.000,2023-09-16T08:28:15.000,NYPD,New York City Police Department,Bike/Roller/Skate Chronic,N/A,Street/Sidewalk,11235,EMMONS AVENUE,EMMONS AVENUE,INTERSECTION,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T08:28:18.000,15 BROOKLYN,,BROOKLYN,996988,151721,PHONE,Unspecified,BROOKLYN,40.583106032380066,-73.95414141923551,"{'latitude': '40.583106032380066', 'longitude': '-73.95414141923551', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EMMONS AVENUE,SHORE BOULEVARD,EMMONS AVENUE,SHORE BOULEVARD,,,,,,,
58831588,2023-09-16T07:43:43.000,2023-09-16T21:24:21.000,DSNY,Department of Sanitation,Obstruction,Cone,Street,10028,200 EAST   83 STREET,EAST   83 STREET,ADDRESS,NEW YORK,Closed,The Department of Sanitation removed the items.,2023-09-16T21:24:27.000,08 MANHATTAN,1015287501,MANHATTAN,996692,222260,PHONE,Unspecified,MANHATTAN,40.776719894691965,-73.95507682513394,"{'latitude': '40.776719894691965', 'longitude': '-73.95507682513394', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,EAST   83 STREET,,,,,,
58832919,2023-09-16T07:43:35.000,2023-09-22T09:40:09.000,DSNY,Department of Sanitation,Litter Basket Request,Replacement Basket,Street,11238,699 CLASSON AVENUE,CLASSON AVENUE,ADDRESS,BROOKLYN,Closed,A Litter Basket was placed at the location.,2023-09-19T05:25:04.000,08 BROOKLYN,3011560001,BROOKLYN,995477,185694,PHONE,Unspecified,BROOKLYN,40.6763567718411,-73.95952471607447,"{'latitude': '40.6763567718411', 'longitude': '-73.95952471607447', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ST MARKS AVENUE,PROSPECT PLACE,ST MARKS AVENUE,PROSPECT PLACE,CLASSON AVENUE,,,,,,
58833266,2023-09-16T07:43:33.000,2023-09-16T07:53:25.000,NYPD,New York City Police Department,Drinking,In Public,Residential Building/House,10457,500 EAST  171 STREET,EAST  171 STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T07:53:28.000,03 BRONX,2029110001,BRONX,1011114,244412,ONLINE,Unspecified,BRONX,40.83748891098481,-73.90291603500285,"{'latitude': '40.83748891098481', 'longitude': '-73.90291603500285', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WASHINGTON AVENUE,3 AVENUE,WASHINGTON AVENUE,3 AVENUE,EAST  171 STREET,,,,,,
58829174,2023-09-16T07:43:30.000,2023-09-16T08:49:31.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11365,59-14 160 STREET,160 STREET,ADDRESS,FRESH MEADOWS,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-16T08:49:36.000,07 QUEENS,4067370042,QUEENS,1037352,208969,ONLINE,Unspecified,QUEENS,40.74008883414227,-73.80837480359584,"{'latitude': '40.74008883414227', 'longitude': '-73.80837480359584', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",59 AVENUE,HORACE HARDING EXPRESSWAY,59 AVENUE,HORACE HARDING EXPRESSWAY,160 STREET,,,,,,
58831608,2023-09-16T07:42:06.000,2023-09-18T10:54:56.000,DSNY,Department of Sanitation,Dead Animal,Rat or Mouse,Sidewalk,11238,270 GREENE AVENUE,GREENE AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Sanitation removed the items.,2023-09-18T00:33:15.000,02 BROOKLYN,3019667504,BROOKLYN,995232,189691,ONLINE,Unspecified,BROOKLYN,40.687327934057336,-73.9604014694644,"{'latitude': '40.687327934057336', 'longitude': '-73.9604014694644', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GRAND AVENUE,CLASSON AVENUE,GRAND AVENUE,CLASSON AVENUE,GREENE AVENUE,,,,,,
58831200,2023-09-16T07:41:42.000,2023-10-13T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11239,1062 ELTON STREET,ELTON STREET,ADDRESS,BROOKLYN,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-10-13T00:00:00.000,05 BROOKLYN,3044477501,BROOKLYN,1018989,178838,UNKNOWN,Unspecified,BROOKLYN,40.657477553019326,-73.87479527961135,"{'latitude': '40.657477553019326', 'longitude': '-73.87479527961135', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
