unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,facility_type,due_date
58839268,2023-09-17T22:50:28.000,2023-09-17T23:48:44.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11372,37-08 73 STREET,73 STREET,37 AVENUE,37 ROAD,37 AVENUE,37 ROAD,ADDRESS,JACKSON HEIGHTS,73 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T23:48:53.000,03 QUEENS,4012830009,QUEENS,1013995,211976,MOBILE,Unspecified,QUEENS,40.74845169112677,-73.89264803828516,"{'latitude': '40.74845169112677', 'longitude': '-73.89264803828516', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58839158,2023-09-17T22:50:01.000,2023-09-18T01:37:45.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11207,130 WARWICK STREET,WARWICK STREET,RIDGEWOOD AVENUE,ARLINGTON AVENUE,RIDGEWOOD AVENUE,ARLINGTON AVENUE,ADDRESS,BROOKLYN,WARWICK STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T01:37:56.000,05 BROOKLYN,3039220053,BROOKLYN,1015366,187419,ONLINE,Unspecified,BROOKLYN,40.68104393537759,-73.88781350720937,"{'latitude': '40.68104393537759', 'longitude': '-73.88781350720937', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58841097,2023-09-17T22:50:00.000,2023-09-18T15:15:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11372,33-20 85 STREET,85 STREET,NORTHERN BLVD,34 AVE,,,ADDRESS,JACKSON HEIGHTS,,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-18T15:15:00.000,03 QUEENS,4014320015,QUEENS,1016816,214411,ONLINE,Unspecified,QUEENS,40.75512520492127,-73.88245505438516,"{'latitude': '40.75512520492127', 'longitude': '-73.88245505438516', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,N/A,
58844757,2023-09-17T22:49:39.000,2023-09-17T23:49:05.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11372,73 STREET,73 STREET,37 AVENUE,37 ROAD,37 AVENUE,37 ROAD,BLOCKFACE,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T23:49:13.000,Unspecified QUEENS,,QUEENS,,,ONLINE,Unspecified,QUEENS,,,,,,,,,,
58843347,2023-09-17T22:49:36.000,2023-09-17T23:13:24.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10470,4367 WEBSTER AVENUE,WEBSTER AVENUE,EAST  236 STREET,EAST  240 STREET,EAST  236 STREET,EAST  240 STREET,ADDRESS,BRONX,WEBSTER AVENUE,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-17T23:13:32.000,12 BRONX,2033980064,BRONX,1022481,267425,PHONE,Unspecified,BRONX,40.900610599232316,-73.86170552617834,"{'latitude': '40.900610599232316', 'longitude': '-73.86170552617834', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58842564,2023-09-17T22:49:32.000,2023-09-17T23:09:50.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11412,205-11 115 DRIVE,115 DRIVE,205 STREET,FRANCIS LEWIS BOULEVARD,205 STREET,FRANCIS LEWIS BOULEVARD,ADDRESS,SAINT ALBANS,115 DRIVE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T23:09:57.000,12 QUEENS,4110470038,QUEENS,1054072,193652,ONLINE,Unspecified,QUEENS,40.697931330084835,-73.74819777418304,"{'latitude': '40.697931330084835', 'longitude': '-73.74819777418304', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58841692,2023-09-17T22:49:18.000,2023-09-17T23:06:00.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11377,40-53 72 STREET,72 STREET,ROOSEVELT AVENUE,41 AVENUE,ROOSEVELT AVENUE,41 AVENUE,ADDRESS,WOODSIDE,72 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T23:06:07.000,04 QUEENS,,QUEENS,1013788,210998,ONLINE,Unspecified,QUEENS,40.74576802264506,-73.89339941165241,"{'latitude': '40.74576802264506', 'longitude': '-73.89339941165241', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58844321,2023-09-17T22:49:14.000,2023-09-18T00:20:18.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11212,375 REMSEN AVENUE,REMSEN AVENUE,EAST   57 STREET,LENOX ROAD,EAST   57 STREET,LENOX ROAD,ADDRESS,BROOKLYN,REMSEN AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T00:20:24.000,17 BROOKLYN,3046450050,BROOKLYN,1005367,178405,MOBILE,Unspecified,BROOKLYN,40.6563320270823,-73.92389239434421,"{'latitude': '40.6563320270823', 'longitude': '-73.92389239434421', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58837136,2023-09-17T22:49:13.000,2023-09-17T23:32:44.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11223,1872 OCEAN PARKWAY,OCEAN PARKWAY,AVENUE R,AVENUE S,AVENUE R,AVENUE S,ADDRESS,BROOKLYN,OCEAN PARKWAY,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-17T23:32:53.000,15 BROOKLYN,3066810455,BROOKLYN,993546,159062,PHONE,Unspecified,BROOKLYN,40.60325987938814,-73.96652299877759,"{'latitude': '40.60325987938814', 'longitude': '-73.96652299877759', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58841375,2023-09-17T22:49:07.000,2023-09-17T23:14:28.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10011,152 7 AVENUE,7 AVENUE,WEST   19 STREET,WEST   20 STREET,WEST   19 STREET,WEST   20 STREET,ADDRESS,NEW YORK,7 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T23:14:37.000,04 MANHATTAN,1007690034,MANHATTAN,984985,209527,ONLINE,Unspecified,MANHATTAN,40.74177979605376,-73.99734759553905,"{'latitude': '40.74177979605376', 'longitude': '-73.99734759553905', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58851779,2023-09-17T22:49:02.000,2023-09-21T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,10468,2336 AQUEDUCT AVENUE,AQUEDUCT AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-21T00:00:00.000,07 BRONX,2032090035,BRONX,1010397,252912,UNKNOWN,Unspecified,BRONX,40.860821037709606,-73.9054740554956,"{'latitude': '40.860821037709606', 'longitude': '-73.9054740554956', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58839408,2023-09-17T22:48:45.000,2023-09-17T23:09:54.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10028,215 EAST   84 STREET,EAST   84 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST   84 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T23:10:02.000,08 MANHATTAN,1015300007,MANHATTAN,996885,222463,ONLINE,Unspecified,MANHATTAN,40.77727680240047,-73.95437959634802,"{'latitude': '40.77727680240047', 'longitude': '-73.95437959634802', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58841399,2023-09-17T22:48:41.000,2023-09-17T23:36:35.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10458,2330 ARTHUR AVENUE,ARTHUR AVENUE,CRESCENT AVENUE,EAST  186 STREET,CRESCENT AVENUE,EAST  186 STREET,ADDRESS,BRONX,ARTHUR AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-17T23:36:43.000,06 BRONX,2030730008,BRONX,1014993,250442,MOBILE,Unspecified,BRONX,40.85402682399926,-73.88887006240707,"{'latitude': '40.85402682399926', 'longitude': '-73.88887006240707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58847622,2023-09-17T22:48:38.000,2023-09-18T00:00:00.000,DOB,Department of Buildings,Real Time Enforcement,Work Without A Permit - Occupied Multiple Dwelling,,11215,474 PROSPECT AVENUE,PROSPECT AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-18T00:00:00.000,07 BROOKLYN,3008700034,BROOKLYN,989155,179428,UNKNOWN,Unspecified,BROOKLYN,40.65916375845946,-73.98232118161292,"{'latitude': '40.65916375845946', 'longitude': '-73.98232118161292', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58837196,2023-09-17T22:48:06.000,2023-09-18T00:33:42.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10451,760 GRAND CONCOURSE,GRAND CONCOURSE,EAST  156 STREET,EAST  158 STREET,EAST  156 STREET,EAST  158 STREET,ADDRESS,BRONX,GRAND CONCOURSE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T00:33:49.000,04 BRONX,2024580072,BRONX,1005201,239480,MOBILE,Unspecified,BRONX,40.82396799829674,-73.92430045067182,"{'latitude': '40.82396799829674', 'longitude': '-73.92430045067182', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58841396,2023-09-17T22:48:00.000,2023-09-17T23:03:54.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10011,215 8 AVENUE,8 AVENUE,WEST   20 STREET,WEST   21 STREET,WEST   20 STREET,WEST   21 STREET,ADDRESS,NEW YORK,8 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T23:04:02.000,04 MANHATTAN,1007440043,MANHATTAN,984392,210308,MOBILE,Unspecified,MANHATTAN,40.74392347557637,-73.99948754618742,"{'latitude': '40.74392347557637', 'longitude': '-73.99948754618742', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58841258,2023-09-17T22:47:47.000,2023-09-17T23:32:08.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,11220,735 58 STREET,58 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,BROOKLYN,58 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T23:32:18.000,07 BROOKLYN,3008500064,BROOKLYN,981557,171516,PHONE,Unspecified,BROOKLYN,40.63744798136173,-74.00970307126465,"{'latitude': '40.63744798136173', 'longitude': '-74.00970307126465', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58839071,2023-09-17T22:47:31.000,2023-09-17T23:19:20.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10455,920 AVENUE ST JOHN,AVENUE ST JOHN,PROSPECT AVENUE,KELLY STREET,PROSPECT AVENUE,KELLY STREET,ADDRESS,BRONX,AVENUE ST JOHN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-17T23:19:28.000,02 BRONX,2026860001,BRONX,1011144,236467,ONLINE,Unspecified,BRONX,40.81568207197952,-73.9028394650315,"{'latitude': '40.81568207197952', 'longitude': '-73.9028394650315', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58841872,2023-09-17T22:47:08.000,2023-09-17T22:47:08.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,11209,7402 74 STREET,74 STREET,4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,BLOCKFACE,BROOKLYN,74 STREET,Closed,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,2023-09-17T22:47:08.000,10 BROOKLYN,,BROOKLYN,977957,168982,ONLINE,Unspecified,BROOKLYN,40.63049086328296,-74.02267176481203,"{'latitude': '40.63049086328296', 'longitude': '-74.02267176481203', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58837599,2023-09-17T22:47:03.000,2023-09-17T22:53:17.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11224,2946 WEST   23 STREET,WEST   23 STREET,MERMAID AVENUE,SURF AVENUE,MERMAID AVENUE,SURF AVENUE,ADDRESS,BROOKLYN,WEST   23 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T22:53:27.000,13 BROOKLYN,3070560014,BROOKLYN,987054,148801,PHONE,Unspecified,BROOKLYN,40.575099916685375,-73.98990641844023,"{'latitude': '40.575099916685375', 'longitude': '-73.98990641844023', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58836899,2023-09-17T22:47:00.000,,DEP,Department of Environmental Protection,Hazardous Materials,"Oil Spill On Street, Large (HQL)",,11416,97-22 81 STREET,81 STREET,97 AVE,101 AVE,,,ADDRESS,OZONE PARK,,Started,The Department of Environmental Protection has inspected your complaint and determined that further investigation is required. More information will be available once the condition is resolved. Please visit nyc.gov/311 or call 311 at a later time to check the status of your complaint.,2023-09-17T23:00:00.000,09 QUEENS,4090510020,QUEENS,1023523,187731,PHONE,Unspecified,QUEENS,40.68186787103758,-73.85840225984838,"{'latitude': '40.68186787103758', 'longitude': '-73.85840225984838', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,N/A,
58844185,2023-09-17T22:46:59.000,2023-09-17T23:54:04.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Street/Sidewalk,11385,74-37 65 STREET,65 STREET,CYPRESS HILLS STREET,COOPER AVENUE,CYPRESS HILLS STREET,COOPER AVENUE,ADDRESS,RIDGEWOOD,65 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-17T23:54:14.000,05 QUEENS,4036000085,QUEENS,1014896,194329,MOBILE,Unspecified,QUEENS,40.700011918006844,-73.88947662257476,"{'latitude': '40.700011918006844', 'longitude': '-73.88947662257476', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58837157,2023-09-17T22:46:51.000,2023-09-17T23:16:11.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10453,1621 UNDERCLIFF AVENUE,UNDERCLIFF AVENUE,WEST  175 STREET,WEST  176 STREET,WEST  175 STREET,WEST  176 STREET,ADDRESS,BRONX,UNDERCLIFF AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-17T23:16:17.000,05 BRONX,2028800332,BRONX,1005821,248634,PHONE,Unspecified,BRONX,40.849091575520326,-73.92203084611647,"{'latitude': '40.849091575520326', 'longitude': '-73.92203084611647', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58842137,2023-09-17T22:46:47.000,2023-09-17T23:08:49.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Street/Sidewalk,11368,98-55 CORONA AVENUE,CORONA AVENUE,98 PLACE,99 STREET,98 PLACE,99 STREET,ADDRESS,CORONA,CORONA AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-17T23:08:57.000,04 QUEENS,4016290125,QUEENS,1022069,210671,PHONE,Unspecified,QUEENS,40.74483895322054,-73.86351574019879,"{'latitude': '40.74483895322054', 'longitude': '-73.86351574019879', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58837429,2023-09-17T22:46:36.000,2023-09-18T00:11:01.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10458,2330 ARTHUR AVENUE,ARTHUR AVENUE,CRESCENT AVENUE,EAST  186 STREET,CRESCENT AVENUE,EAST  186 STREET,ADDRESS,BRONX,ARTHUR AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-18T00:11:09.000,06 BRONX,2030730008,BRONX,1014993,250442,MOBILE,Unspecified,BRONX,40.85402682399926,-73.88887006240707,"{'latitude': '40.85402682399926', 'longitude': '-73.88887006240707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58840574,2023-09-17T22:46:10.000,2023-09-17T23:04:27.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10011,219 EIGHTH AVENUE,EIGHTH AVENUE,WEST   21 STREET,WEST   22 STREET,WEST   21 STREET,WEST   22 STREET,ADDRESS,NEW YORK,8 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T23:04:37.000,04 MANHATTAN,1007450032,MANHATTAN,984437,210391,MOBILE,Unspecified,MANHATTAN,40.7441512889904,-73.99932514654485,"{'latitude': '40.7441512889904', 'longitude': '-73.99932514654485', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58839214,2023-09-17T22:46:02.000,2023-09-18T00:09:12.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,Residential Building/House,10458,2334 TIEBOUT AVENUE,TIEBOUT AVENUE,EAST  183 STREET,EAST  184 STREET,EAST  183 STREET,EAST  184 STREET,ADDRESS,BRONX,TIEBOUT AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T00:09:19.000,05 BRONX,2031430260,BRONX,1012813,251690,PHONE,Unspecified,BRONX,40.857459530674106,-73.89674501118988,"{'latitude': '40.857459530674106', 'longitude': '-73.89674501118988', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
