unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_segment,due_date,road_ramp,bridge_highway_direction
58818932,2023-09-14T22:04:46.000,2023-09-21T19:37:13.000,HPD,Department of Housing Preservation and Development,SAFETY,SMOKE DETECTOR,RESIDENTIAL BUILDING,11233,1933 UNION STREET,UNION STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-21T00:00:00.000,08 BROOKLYN,3013990062,BROOKLYN,1005281,182456,PHONE,Unspecified,BROOKLYN,40.66745132787962,-73.92418971048366,"{'latitude': '40.66745132787962', 'longitude': '-73.92418971048366', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58859809,2023-09-14T22:04:38.000,2023-09-14T22:40:25.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11417,102-01 103 AVENUE,103 AVENUE,102 STREET,103 STREET,102 STREET,103 STREET,ADDRESS,OZONE PARK,103 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T22:40:28.000,09 QUEENS,4094200042,QUEENS,1028719,188443,ONLINE,Unspecified,QUEENS,40.68379756682254,-73.83966356290331,"{'latitude': '40.68379756682254', 'longitude': '-73.83966356290331', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58865243,2023-09-14T22:04:38.000,2023-09-14T22:29:52.000,NYPD,New York City Police Department,Noise - Residential,Loud Television,Residential Building/House,11368,99-36 41 AVENUE,41 AVENUE,99 STREET,100 STREET,99 STREET,100 STREET,ADDRESS,CORONA,41 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T22:29:57.000,04 QUEENS,4016160020,QUEENS,1021583,211811,ONLINE,Unspecified,QUEENS,40.747970028536166,-73.86526332535492,"{'latitude': '40.747970028536166', 'longitude': '-73.86526332535492', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58852760,2023-09-14T22:04:36.000,2023-09-18T11:01:36.000,DSNY,Department of Sanitation,Litter Basket Request,New Basket,Sidewalk,11201,8 CADMAN PLAZA WEST,CADMAN PLAZA WEST,FURMAN STREET,WATER STREET,FURMAN STREET,WATER STREET,ADDRESS,BROOKLYN,CADMAN PLAZA WEST,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-15T13:01:12.000,02 BROOKLYN,3002000005,BROOKLYN,985729,195387,ONLINE,Unspecified,BROOKLYN,40.70296882220659,-73.994665819932,"{'latitude': '40.70296882220659', 'longitude': '-73.994665819932', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58824896,2023-09-14T22:04:35.000,2023-09-15T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Vent/Exhaust - Illegal/Improper,,10016,462 2 AVENUE,2 AVENUE,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2023-09-15T00:00:00.000,06 MANHATTAN,1009340001,MANHATTAN,989959,208849,UNKNOWN,Unspecified,MANHATTAN,40.739917042599345,-73.97939843013278,"{'latitude': '40.739917042599345', 'longitude': '-73.97939843013278', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58869356,2023-09-14T22:04:26.000,2023-09-14T22:50:41.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11237,1545 MYRTLE AVENUE,MYRTLE AVENUE,LINDEN STREET,GATES AVENUE,LINDEN STREET,GATES AVENUE,ADDRESS,BROOKLYN,MYRTLE AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-14T22:50:48.000,04 BROOKLYN,3033370006,BROOKLYN,1008259,194072,MOBILE,Unspecified,BROOKLYN,40.699327009277525,-73.91341355362138,"{'latitude': '40.699327009277525', 'longitude': '-73.91341355362138', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58861683,2023-09-14T22:04:26.000,2023-09-14T22:13:42.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10019,1745 BROADWAY,BROADWAY,WEST   55 STREET,WEST   56 STREET,WEST   55 STREET,WEST   56 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T22:13:47.000,05 MANHATTAN,1010277504,MANHATTAN,989222,218096,ONLINE,Unspecified,MANHATTAN,40.76529815917517,-73.98205114026108,"{'latitude': '40.76529815917517', 'longitude': '-73.98205114026108', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58858624,2023-09-14T22:04:25.000,2023-09-21T15:25:27.000,DOT,Department of Transportation,Sidewalk Condition,Blocked - Construction,Sidewalk,11238,500 ST MARKS AVENUE,ST MARKS AVENUE,CLASSON AVENUE,FRANKLIN AVENUE SHUTTLE LINE,CLASSON AVENUE,FRANKLIN AVENUE SHUTTLE LINE,ADDRESS,BROOKLYN,ST MARKS AVENUE,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-09-21T15:25:32.000,08 BROOKLYN,3011560025,BROOKLYN,995883,185687,ONLINE,Unspecified,BROOKLYN,40.676337034200984,-73.95806102789794,"{'latitude': '40.676337034200984', 'longitude': '-73.95806102789794', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58817822,2023-09-14T22:04:11.000,2023-10-29T15:05:59.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,11435,147-35 108 AVENUE,108 AVENUE,,,,,ADDRESS,JAMAICA,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-29T00:00:00.000,12 QUEENS,4119450068,QUEENS,1039537,191510,PHONE,Unspecified,QUEENS,40.69215479598558,-73.80063337620095,"{'latitude': '40.69215479598558', 'longitude': '-73.80063337620095', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58810991,2023-09-14T22:04:11.000,2023-10-29T15:05:59.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,11435,147-35 108 AVENUE,108 AVENUE,,,,,ADDRESS,JAMAICA,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-29T00:00:00.000,12 QUEENS,4119450068,QUEENS,1039537,191510,PHONE,Unspecified,QUEENS,40.69215479598558,-73.80063337620095,"{'latitude': '40.69215479598558', 'longitude': '-73.80063337620095', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58865460,2023-09-14T22:04:03.000,2023-09-14T22:35:21.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10034,251 DYCKMAN STREET,DYCKMAN STREET,SEAMAN AVENUE,PAYSON AVENUE,SEAMAN AVENUE,PAYSON AVENUE,ADDRESS,NEW YORK,DYCKMAN STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T22:35:27.000,12 MANHATTAN,1022470056,MANHATTAN,1004072,254951,ONLINE,Unspecified,MANHATTAN,40.86643394166972,-73.92833398605853,"{'latitude': '40.86643394166972', 'longitude': '-73.92833398605853', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58868925,2023-09-14T22:03:58.000,2023-09-14T22:07:09.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11230,1279 EAST   19 STREET,EAST   19 STREET,AVENUE L,AVENUE M,AVENUE L,AVENUE M,ADDRESS,BROOKLYN,EAST   19 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T22:07:17.000,14 BROOKLYN,3067390015,BROOKLYN,996353,164928,ONLINE,Unspecified,BROOKLYN,40.619357451570615,-73.95640384399282,"{'latitude': '40.619357451570615', 'longitude': '-73.95640384399282', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58859225,2023-09-14T22:03:56.000,2023-09-14T22:54:33.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11358,36-14 165 STREET,165 STREET,CROCHERON AVENUE,DEPOT ROAD,CROCHERON AVENUE,DEPOT ROAD,ADDRESS,FLUSHING,165 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-14T22:54:38.000,07 QUEENS,4052870020,QUEENS,1039421,217230,MOBILE,Unspecified,QUEENS,40.76275046640397,-73.8008408068392,"{'latitude': '40.76275046640397', 'longitude': '-73.8008408068392', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58867682,2023-09-14T22:03:39.000,2023-09-14T22:37:30.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10460,1660 CROTONA PARK EAST,CROTONA PARK EAST,EAST  173 STREET,CROTONA PARK NORTH,EAST  173 STREET,CROTONA PARK NORTH,ADDRESS,BRONX,CROTONA PARK EAST,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T22:37:37.000,03 BRONX,2029400001,BRONX,1014640,244283,ONLINE,Unspecified,BRONX,40.83712341379687,-73.89017400028075,"{'latitude': '40.83712341379687', 'longitude': '-73.89017400028075', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58861308,2023-09-14T22:03:33.000,2023-09-15T00:44:32.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11360,28-42 203 STREET,203 STREET,28 AVENUE,29 AVENUE,28 AVENUE,29 AVENUE,ADDRESS,BAYSIDE,203 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T00:44:35.000,11 QUEENS,4059770198,QUEENS,1043066,220795,ONLINE,Unspecified,QUEENS,40.772511940344096,-73.78765174649492,"{'latitude': '40.772511940344096', 'longitude': '-73.78765174649492', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58863198,2023-09-14T22:03:29.000,2023-09-14T22:07:26.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11210,2313 FARRAGUT ROAD,FARRAGUT ROAD,EAST   23 STREET,EAST   24 STREET,EAST   23 STREET,EAST   24 STREET,ADDRESS,BROOKLYN,FARRAGUT ROAD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T22:07:32.000,14 BROOKLYN,3052230001,BROOKLYN,996712,170861,ONLINE,Unspecified,BROOKLYN,40.63564178879336,-73.95509973771996,"{'latitude': '40.63564178879336', 'longitude': '-73.95509973771996', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58861098,2023-09-14T22:03:22.000,2023-09-15T03:01:13.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11378,60-49 60 DRIVE,60 DRIVE,60 PLACE,60 LANE,60 PLACE,60 LANE,ADDRESS,MASPETH,60 DRIVE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-15T03:01:17.000,05 QUEENS,4027330051,QUEENS,1010838,199897,MOBILE,Unspecified,QUEENS,40.71530787550098,-73.90408961232251,"{'latitude': '40.71530787550098', 'longitude': '-73.90408961232251', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58865674,2023-09-14T22:03:02.000,2023-09-15T01:06:59.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10458,4646 PARK AVENUE,PARK AVENUE,PARK AVENUE,WASHINGTON AVENUE,PARK AVENUE,WASHINGTON AVENUE,ADDRESS,BRONX,PARK AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-15T01:07:01.000,06 BRONX,2030400003,BRONX,1013946,251716,ONLINE,Unspecified,BRONX,40.85752715452994,-73.89264911518981,"{'latitude': '40.85752715452994', 'longitude': '-73.89264911518981', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58857611,2023-09-14T22:02:42.000,2023-09-15T03:48:22.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11427,88-28 212 PLACE,212 PLACE,HILLSIDE AVENUE,89 AVENUE,HILLSIDE AVENUE,89 AVENUE,ADDRESS,QUEENS VILLAGE,212 PLACE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-15T03:48:25.000,13 QUEENS,4106690105,QUEENS,1052752,203408,PHONE,Unspecified,QUEENS,40.724719440447885,-73.75285885999992,"{'latitude': '40.724719440447885', 'longitude': '-73.75285885999992', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58870513,2023-09-14T22:02:40.000,2023-09-15T12:44:45.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper,Street,11101,44-68 21 STREET,21 STREET,44 DRIVE,45 AVENUE,44 DRIVE,45 AVENUE,ADDRESS,LONG ISLAND CITY,21 STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-15T05:54:40.000,02 QUEENS,4000520050,QUEENS,998803,211716,ONLINE,Unspecified,QUEENS,40.74777610864661,-73.94747766151262,"{'latitude': '40.74777610864661', 'longitude': '-73.94747766151262', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58857749,2023-09-14T22:02:39.000,2023-09-14T22:33:53.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10028,1591 1 AVENUE,1 AVENUE,EAST   82 STREET,EAST   83 STREET,EAST   82 STREET,EAST   83 STREET,ADDRESS,NEW YORK,1 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T22:33:57.000,08 MANHATTAN,1015450030,MANHATTAN,997828,221526,MOBILE,Unspecified,MANHATTAN,40.774703585806904,-73.95097665933041,"{'latitude': '40.774703585806904', 'longitude': '-73.95097665933041', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58860887,2023-09-14T22:02:04.000,2023-10-25T00:01:20.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Mobile Food Vendor,Business,11201,146 CADMAN PLAZA WEST,CADMAN PLAZA WEST,BROOKLYN BRIDGE EXIT RAMP,MIDDAGH STREET,BROOKLYN BRIDGE EXIT RAMP,MIDDAGH STREET,ADDRESS,BROOKLYN,CADMAN PLAZA WEST,Closed,The Department of Consumer and Worker Protection (DCWP) finished reviewing your complaint. DCWP will contact you directly to report its status.,2023-10-25T00:01:27.000,02 BROOKLYN,3002120001,BROOKLYN,986746,194286,ONLINE,Unspecified,BROOKLYN,40.69994660663695,-73.99099830297294,"{'latitude': '40.69994660663695', 'longitude': '-73.99099830297294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58858479,2023-09-14T22:02:02.000,2023-09-28T09:37:24.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,3+ Family Apt. Building,11234,4011 KINGS HIGHWAY,KINGS HIGHWAY,EAST 40 STREET,EAST 41 STREET,EAST   40 STREET,EAST   41 STREET,ADDRESS,BROOKLYN,KINGS HIGHWAY,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-14T22:02:02.000,18 BROOKLYN,3078130003,BROOKLYN,1002237,166669,MOBILE,Unspecified,BROOKLYN,40.62412614028529,-73.93520448454125,"{'latitude': '40.62412614028529', 'longitude': '-73.93520448454125', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58817301,2023-09-14T22:02:00.000,2023-09-19T21:35:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10002,127 STANTON STREET,STANTON STREET,ESSEX ST,NORFOLK ST,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-19T21:35:00.000,03 MANHATTAN,1003540015,MANHATTAN,987976,201904,ONLINE,Unspecified,MANHATTAN,40.720855775506955,-73.98655815471164,"{'latitude': '40.720855775506955', 'longitude': '-73.98655815471164', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,
58817335,2023-09-14T22:02:00.000,2023-09-14T22:45:00.000,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,10010,220 EAST   22 STREET,EAST   22 STREET,3 AVE,2 AVE,,,ADDRESS,NEW YORK,,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-14T22:45:00.000,06 MANHATTAN,1009020049,MANHATTAN,988966,208108,PHONE,Unspecified,MANHATTAN,40.737883766665384,-73.98298230191787,"{'latitude': '40.737883766665384', 'longitude': '-73.98298230191787', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58856070,2023-09-14T22:01:50.000,2023-09-14T22:13:23.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10016,205 EAST   31 STREET,EAST   31 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST   31 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T22:13:27.000,06 MANHATTAN,1009120005,MANHATTAN,990043,210212,ONLINE,Unspecified,MANHATTAN,40.743658083326665,-73.97909413282434,"{'latitude': '40.743658083326665', 'longitude': '-73.97909413282434', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58861811,2023-09-14T22:01:29.000,2023-09-14T22:25:53.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11205,1056 BEDFORD AVENUE,BEDFORD AVENUE,LAFAYETTE AVENUE,CLIFTON PLACE,LAFAYETTE AVENUE,CLIFTON PLACE,ADDRESS,BROOKLYN,BEDFORD AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T22:25:58.000,03 BROOKLYN,3019500039,BROOKLYN,996724,190256,ONLINE,Unspecified,BROOKLYN,40.68887675216506,-73.95502062026044,"{'latitude': '40.68887675216506', 'longitude': '-73.95502062026044', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
