unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,location_type,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,due_date,vehicle_type
58852862,2023-09-18T08:29:00.000,2023-09-19T10:55:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),11219,,,INTERSECTION,BROOKLYN,Closed,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,2023-09-19T10:55:00.000,12 BROOKLYN,,BROOKLYN,987084,171449,PHONE,Unspecified,BROOKLYN,40.637264036658976,-73.98978892381356,"{'latitude': '40.637264036658976', 'longitude': '-73.98978892381356', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,13 AVENUE,45 STREET,,,,,,,,,
58854121,2023-09-18T08:29:00.000,2023-09-22T13:20:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),11433,110-23 166 STREET,166 STREET,ADDRESS,JAMAICA,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-22T13:20:00.000,12 QUEENS,4101940016,QUEENS,1043614,192094,PHONE,Unspecified,QUEENS,40.693731328331204,-73.78592649870733,"{'latitude': '40.693731328331204', 'longitude': '-73.78592649870733', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,DEAD END,110 RD,,,,,,,,,,,
58853559,2023-09-18T08:28:57.000,2023-09-18T08:38:14.000,NYPD,New York City Police Department,Drug Activity,Use Outside,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,ADDRESS,FRESH MEADOWS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T08:38:24.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,PARSONS BOULEVARD,,,,,,,,
58847607,2023-09-18T08:28:56.000,2023-09-18T10:16:09.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,10455,635 EAGLE AVENUE,EAGLE AVENUE,ADDRESS,BRONX,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T10:16:15.000,01 BRONX,2026170087,BRONX,1008957,236820,MOBILE,Unspecified,BRONX,40.81665734488825,-73.91073918197064,"{'latitude': '40.81665734488825', 'longitude': '-73.91073918197064', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,WESTCHESTER AVENUE,EAST  156 STREET,WESTCHESTER AVENUE,EAST  156 STREET,EAGLE AVENUE,,,,,,,,
58852659,2023-09-18T08:28:56.000,2023-09-18T10:47:31.000,DSNY,Department of Sanitation,Dirty Condition,Trash,10033,246 WADSWORTH AVENUE,WADSWORTH AVENUE,ADDRESS,NEW YORK,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-18T10:46:22.000,12 MANHATTAN,1021670071,MANHATTAN,1002780,249878,MOBILE,Unspecified,MANHATTAN,40.8525128915421,-73.93301920693763,"{'latitude': '40.8525128915421', 'longitude': '-73.93301920693763', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,WEST  185 STREET,WEST  186 STREET,WEST  185 STREET,WEST  186 STREET,WADSWORTH AVENUE,,,,,,,,
58849929,2023-09-18T08:28:53.000,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Passenger,10025,255 WEST  108 STREET,WEST  108 STREET,ADDRESS,NEW YORK,In Progress,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",2023-09-21T11:24:34.000,07 MANHATTAN,1018800001,MANHATTAN,993315,231762,ONLINE,Unspecified,MANHATTAN,40.8028044384192,-73.96725702033714,"{'latitude': '40.8028044384192', 'longitude': '-73.96725702033714', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,WEST  108 STREET,,"255 WEST  108 STREET, MANHATTAN (NEW YORK), NY, 10025",,,,,,
58845972,2023-09-18T08:28:52.000,2023-09-18T08:37:24.000,NYPD,New York City Police Department,Drug Activity,Use Outside,11432,82-68 164 STREET,164 STREET,ADDRESS,JAMAICA,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T08:37:34.000,08 QUEENS,4068580001,QUEENS,1038740,200651,ONLINE,Unspecified,QUEENS,40.71724956934783,-73.80343340538089,"{'latitude': '40.71724956934783', 'longitude': '-73.80343340538089', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,82 ROAD,GRAND CENTRAL PARKWAY,82 ROAD,GRAND CENTRAL PARKWAY,164 STREET,,,,,,,,
58845797,2023-09-18T08:28:47.000,2023-09-18T14:39:20.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,11385,1819 GEORGE STREET,GEORGE STREET,ADDRESS,RIDGEWOOD,Closed,The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,2023-09-18T00:00:00.000,05 QUEENS,4035740051,QUEENS,1011656,194153,ONLINE,Unspecified,QUEENS,40.699539466837884,-73.90116223796252,"{'latitude': '40.699539466837884', 'longitude': '-73.90116223796252', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58853536,2023-09-18T08:28:41.000,2023-09-20T07:51:41.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,10033,300 AUDUBON AVENUE,AUDUBON AVENUE,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-20T00:00:00.000,12 MANHATTAN,1021530080,MANHATTAN,1002847,248288,PHONE,Unspecified,MANHATTAN,40.84814867265138,-73.9327814310058,"{'latitude': '40.84814867265138', 'longitude': '-73.9327814310058', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58849699,2023-09-18T08:28:39.000,2023-10-16T07:59:48.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,11372,33-42 70 STREET,70 STREET,ADDRESS,JACKSON HEIGHTS,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-16T00:00:00.000,03 QUEENS,4012420026,QUEENS,1012974,213718,PHONE,Unspecified,QUEENS,40.753236413087215,-73.89632546034115,"{'latitude': '40.753236413087215', 'longitude': '-73.89632546034115', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58847425,2023-09-18T08:28:28.000,2023-09-22T09:15:31.000,TLC,Taxi and Limousine Commission,Lost Property,Bag/Wallet,11430,JFK,JFK,UNRECOGNIZED,JAMAICA,Closed,See notes for information.,2023-09-22T09:15:35.000,83 QUEENS,4142600001,QUEENS,1043001,175548,UNKNOWN,Unspecified,QUEENS,40.64832048620134,-73.78828125130184,"{'latitude': '40.64832048620134', 'longitude': '-73.78828125130184', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Taxi,BEND,AIRTRAIN-HOWARD BCH/JAMAICA LINE,BEND,AIRTRAIN-HOWARD BCH/JAMAICA LINE,JOHN F KENNEDY AIRPORT,,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430",,,,,,
58849360,2023-09-18T08:28:16.000,2023-09-18T15:52:04.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,10462,984 PIERCE AVENUE,PIERCE AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T15:52:07.000,11 BRONX,2040600005,BRONX,1024567,247060,PHONE,Unspecified,BRONX,40.84470571830735,-73.8542823161828,"{'latitude': '40.84470571830735', 'longitude': '-73.8542823161828', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,RADCLIFF AVENUE,COLDEN AVENUE,RADCLIFF AVENUE,COLDEN AVENUE,PIERCE AVENUE,,,,,,,,
58849320,2023-09-18T08:28:12.000,2023-09-18T08:54:41.000,NYPD,New York City Police Department,Blocked Driveway,No Access,11234,4816 AVENUE I,AVENUE I,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T08:54:45.000,18 BROOKLYN,3077740045,BROOKLYN,1003734,168955,MOBILE,Unspecified,BROOKLYN,40.63039756174606,-73.92980516599704,"{'latitude': '40.63039756174606', 'longitude': '-73.92980516599704', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,EAST   48 STREET,EAST   49 STREET,EAST   48 STREET,EAST   49 STREET,AVENUE I,,,,,,,,
58848013,2023-09-18T08:28:05.000,2023-09-18T08:57:13.000,NYPD,New York City Police Department,Blocked Driveway,No Access,11369,97-02 24 AVENUE,24 AVENUE,ADDRESS,EAST ELMHURST,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T08:57:19.000,03 QUEENS,4011080001,QUEENS,1019468,218508,ONLINE,Unspecified,QUEENS,40.76636024144494,-73.8728613756506,"{'latitude': '40.76636024144494', 'longitude': '-73.8728613756506', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,97 STREET,98 STREET,97 STREET,98 STREET,24 AVENUE,,,,,,,,
58845582,2023-09-18T08:28:00.000,2023-09-18T09:25:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller Cabinet,10452,,,INTERSECTION,BRONX,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-18T09:25:00.000,04 BRONX,,BRONX,1005692,242273,UNKNOWN,Unspecified,BRONX,40.83163280467354,-73.92251745821049,"{'latitude': '40.83163280467354', 'longitude': '-73.92251745821049', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,GERARD AVENUE,EAST 165 STREET,,N/A,,,,,,,
58853311,2023-09-18T08:27:57.000,2023-09-18T08:29:30.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),10038,180 WATER STREET,WATER STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T08:29:39.000,01 MANHATTAN,1000700032,MANHATTAN,982832,196778,PHONE,Unspecified,MANHATTAN,40.706786799744656,-74.00511446961036,"{'latitude': '40.706786799744656', 'longitude': '-74.00511446961036', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,FLETCHER STREET,JOHN STREET,FLETCHER STREET,JOHN STREET,WATER STREET,,,,,,,,
58851298,2023-09-18T08:27:38.000,2023-09-18T11:56:57.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,11354,138-11 35 AVENUE,35 AVENUE,ADDRESS,FLUSHING,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-18T11:57:02.000,07 QUEENS,4049560055,QUEENS,1031674,218092,ONLINE,Unspecified,QUEENS,40.765161379629895,-73.82880017858454,"{'latitude': '40.765161379629895', 'longitude': '-73.82880017858454', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,LEAVITT STREET,UNION STREET,LEAVITT STREET,UNION STREET,35 AVENUE,,,,,,,,
58847838,2023-09-18T08:27:18.000,2023-09-18T09:04:52.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,11207,183 COVERT STREET,COVERT STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-18T09:04:59.000,04 BROOKLYN,3034170044,BROOKLYN,1009516,190601,PHONE,Unspecified,BROOKLYN,40.689796424274924,-73.90889331103169,"{'latitude': '40.689796424274924', 'longitude': '-73.90889331103169', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,CENTRAL AVENUE,WILSON AVENUE,CENTRAL AVENUE,WILSON AVENUE,COVERT STREET,,,,,,,,
58847498,2023-09-18T08:26:59.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,10012,43 BLEECKER STREET,BLEECKER STREET,ADDRESS,NEW YORK,In Progress,"The Taxi and Limousine Commission has issued a notice to the driver, asking the driver to plead guilty to an appropriate charge. If a hearing is needed, you will be notified by mail or email of your hearing date.",2023-10-17T09:04:23.000,02 MANHATTAN,1005290062,MANHATTAN,985873,203692,ONLINE,Unspecified,MANHATTAN,40.725764038395674,-73.99414446547972,"{'latitude': '40.725764038395674', 'longitude': '-73.99414446547972', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,MOTT STREET,MULBERRY STREET,MOTT STREET,MULBERRY STREET,BLEECKER STREET,,"43 BLEECKER STREET, MANHATTAN (NEW YORK), NY, 10012",,,,,,
58849220,2023-09-18T08:26:56.000,2023-09-18T09:38:09.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,11212,405 REMSEN AVENUE,REMSEN AVENUE,ADDRESS,BROOKLYN,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-18T09:38:15.000,17 BROOKLYN,3046650001,BROOKLYN,1005550,178193,PHONE,Unspecified,BROOKLYN,40.65574969543047,-73.92323351548474,"{'latitude': '40.65574969543047', 'longitude': '-73.92323351548474', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,LENOX ROAD,EAST   58 STREET,LENOX ROAD,EAST   58 STREET,REMSEN AVENUE,,,,,,,,
58852916,2023-09-18T08:26:47.000,2023-09-18T10:40:24.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,11219,933 45 STREET,45 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-18T10:40:27.000,12 BROOKLYN,3056070065,BROOKLYN,984873,173206,PHONE,Unspecified,BROOKLYN,40.642087057220905,-73.99775513046396,"{'latitude': '40.642087057220905', 'longitude': '-73.99775513046396', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,9 AVENUE,10 AVENUE,9 AVENUE,10 AVENUE,45 STREET,,,,,,,,
58855181,2023-09-18T08:26:42.000,2023-10-19T00:02:46.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Tow Truck Company,11377,51-04 58 PLACE,58 PLACE,ADDRESS,WOODSIDE,Closed,The Department of Consumer and Worker Protection (DCWP) closed your complaint. It was closed because you didn't submit a completed complaint form or requested documents within 30 days of DCWP's request.,2023-10-19T00:02:49.000,02 QUEENS,4023420020,QUEENS,1009759,207516,PHONE,Unspecified,QUEENS,40.73622334412215,-73.90795298561933,"{'latitude': '40.73622334412215', 'longitude': '-73.90795298561933', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Business,LAUREL HILL BOULEVARD,52 AVENUE,LAUREL HILL BOULEVARD,52 AVENUE,58 PLACE,,,,,,,,
58848733,2023-09-18T08:26:17.000,,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,11102,1-09 26 AVENUE,26 AVENUE,ADDRESS,ASTORIA,In Progress,,,01 QUEENS,4009130001,QUEENS,1002193,222367,ONLINE,Unspecified,QUEENS,40.77700412645179,-73.93521459529559,"{'latitude': '40.77700412645179', 'longitude': '-73.93521459529559', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Park,1 STREET,2 STREET,1 STREET,2 STREET,26 AVENUE,,,,,,,,
58854876,2023-09-18T08:26:15.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,11231,188 SACKETT STREET,SACKETT STREET,ADDRESS,BROOKLYN,In Progress,,,06 BROOKLYN,3003370009,BROOKLYN,984177,188613,ONLINE,Unspecified,BROOKLYN,40.68437588349799,-74.00026320931168,"{'latitude': '40.68437588349799', 'longitude': '-74.00026320931168', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,HICKS STREET,HENRY STREET,HICKS STREET,HENRY STREET,SACKETT STREET,,,,,,,,
58852750,2023-09-18T08:26:15.000,2023-09-20T08:18:43.000,DSNY,Department of Sanitation,Dead Animal,Cat,10304,255 SKYLINE DRIVE,SKYLINE DRIVE,ADDRESS,STATEN ISLAND,Closed,The Department of Sanitation found an open service request already exists for the same location.,2023-09-19T03:22:16.000,01 STATEN ISLAND,5029250632,STATEN ISLAND,962511,162751,PHONE,Unspecified,STATEN ISLAND,40.61336363653158,-74.07829891984402,"{'latitude': '40.61336363653158', 'longitude': '-74.07829891984402', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,CIRCLE LOOP,BEND,CIRCLE LOOP,BEND,SKYLINE DRIVE,,,,,,,,
58847306,2023-09-18T08:26:11.000,2023-09-19T13:58:44.000,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,11363,250-32 41 DRIVE,41 DRIVE,ADDRESS,LITTLE NECK,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-19T13:58:50.000,11 QUEENS,4081350060,QUEENS,1056508,220460,PHONE,Unspecified,QUEENS,40.771492798600775,-73.7391248479832,"{'latitude': '40.771492798600775', 'longitude': '-73.7391248479832', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,LITTLE NECK PARKWAY,WESTMORELAND STREET,LITTLE NECK PARKWAY,WESTMORELAND STREET,41 DRIVE,,,,,,,,
58850369,2023-09-18T08:26:00.000,2023-09-25T13:11:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11419,108-19 101 AVENUE,101 AVENUE,ADDRESS,SOUTH RICHMOND HILL,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-25T13:11:00.000,09 QUEENS,4094100028,QUEENS,1029983,189749,PHONE,Unspecified,QUEENS,40.6873757912508,-73.83509725872541,"{'latitude': '40.6873757912508', 'longitude': '-73.83509725872541', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,108 ST,109 ST,,,,,,,,,,,
58849062,2023-09-18T08:26:00.000,2023-09-22T05:26:00.000,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),10038,180 WATER STREET,WATER STREET,ADDRESS,NEW YORK,Closed,The Department of Environmental Protection researched this complaint and determined that it could be closed.,2023-09-22T05:26:00.000,01 MANHATTAN,1000700032,MANHATTAN,982832,196778,ONLINE,Unspecified,MANHATTAN,40.706786799744656,-74.00511446961036,"{'latitude': '40.706786799744656', 'longitude': '-74.00511446961036', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,FLETCHER ST,JOHN ST,,,,N/A,,,,,,,
