unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bbl,facility_type,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,due_date,taxi_pick_up_location,taxi_company_borough
58949022,2023-09-28T09:19:15.000,2023-10-07T11:20:54.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,10453,2020 WALTON AVENUE,WALTON AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-07T00:00:00.000,05 BRONX,BRONX,1009944,249960,PHONE,Unspecified,BRONX,40.852720015361946,-73.90712304312343,"{'latitude': '40.852720015361946', 'longitude': '-73.90712304312343', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2028290035,,,,,,,,
58946488,2023-09-28T09:19:15.000,2023-10-07T11:20:54.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10453,2020 WALTON AVENUE,WALTON AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-07T00:00:00.000,05 BRONX,BRONX,1009944,249960,PHONE,Unspecified,BRONX,40.852720015361946,-73.90712304312343,"{'latitude': '40.852720015361946', 'longitude': '-73.90712304312343', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2028290035,,,,,,,,
58951453,2023-09-28T09:19:15.000,2023-10-07T11:20:54.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10453,2020 WALTON AVENUE,WALTON AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-07T00:00:00.000,05 BRONX,BRONX,1009944,249960,PHONE,Unspecified,BRONX,40.852720015361946,-73.90712304312343,"{'latitude': '40.852720015361946', 'longitude': '-73.90712304312343', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2028290035,,,,,,,,
58955197,2023-09-28T09:19:15.000,2023-10-07T11:20:53.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10453,2020 WALTON AVENUE,WALTON AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-07T00:00:00.000,05 BRONX,BRONX,1009944,249960,PHONE,Unspecified,BRONX,40.852720015361946,-73.90712304312343,"{'latitude': '40.852720015361946', 'longitude': '-73.90712304312343', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2028290035,,,,,,,,
58950168,2023-09-28T09:19:15.000,2023-10-07T11:20:53.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10453,2020 WALTON AVENUE,WALTON AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-07T00:00:00.000,05 BRONX,BRONX,1009944,249960,PHONE,Unspecified,BRONX,40.852720015361946,-73.90712304312343,"{'latitude': '40.852720015361946', 'longitude': '-73.90712304312343', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2028290035,,,,,,,,
58953575,2023-09-28T09:19:08.000,2023-09-28T10:10:10.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10458,2498 BATHGATE AVENUE,BATHGATE AVENUE,EAST  189 STREET,EAST FORDHAM ROAD,EAST  189 STREET,EAST FORDHAM ROAD,ADDRESS,BRONX,BATHGATE AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T10:10:13.000,06 BRONX,BRONX,1015285,252331,PHONE,Unspecified,BRONX,40.85921053824708,-73.88780579487411,"{'latitude': '40.85921053824708', 'longitude': '-73.88780579487411', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58947613,2023-09-28T09:18:55.000,2023-09-28T10:15:14.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10019,525 WEST   50 STREET,WEST   50 STREET,10 AVENUE,11 AVENUE,10 AVENUE,11 AVENUE,ADDRESS,NEW YORK,WEST   50 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T10:15:18.000,04 MANHATTAN,MANHATTAN,986168,218072,ONLINE,Unspecified,MANHATTAN,40.76523347545475,-73.9930760500121,"{'latitude': '40.76523347545475', 'longitude': '-73.9930760500121', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1010790029,,,,,,,,
58951741,2023-09-28T09:18:49.000,2023-09-28T09:18:49.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,10075,1382 3 AVENUE,3 AVENUE,EAST 78 STREET,EAST 79 STREET,EAST   78 STREET,EAST   79 STREET,ADDRESS,NEW YORK,3 AVENUE,Closed,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,2023-09-28T09:18:49.000,08 MANHATTAN,MANHATTAN,996013,221262,PHONE,Unspecified,MANHATTAN,40.77398157674528,-73.95753017406402,"{'latitude': '40.77398157674528', 'longitude': '-73.95753017406402', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1014130040,,,,,,,,
58952896,2023-09-28T09:18:42.000,2023-09-28T09:18:42.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10027,10 ST NICHOLAS TERRACE,ST NICHOLAS TERRACE,WEST 127 STREET,WEST 128 STREET,WEST  127 STREET,WEST  128 STREET,ADDRESS,NEW YORK,ST NICHOLAS TERRACE,Closed,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,2023-09-28T09:18:42.000,09 MANHATTAN,MANHATTAN,997572,235398,MOBILE,Unspecified,MANHATTAN,40.81277885867285,-73.95187342963452,"{'latitude': '40.81277885867285', 'longitude': '-73.95187342963452', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1019540016,,,,,,,,
58953944,2023-09-28T09:18:35.000,2023-10-08T10:36:42.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11207,725 WYONA STREET,WYONA STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-08T00:00:00.000,05 BROOKLYN,BROOKLYN,1015045,180023,PHONE,Unspecified,BROOKLYN,40.660744709405755,-73.88900463672609,"{'latitude': '40.660744709405755', 'longitude': '-73.88900463672609', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3043260047,,,,,,,,
58946582,2023-09-28T09:18:35.000,2023-10-08T10:36:42.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11207,725 WYONA STREET,WYONA STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-08T00:00:00.000,05 BROOKLYN,BROOKLYN,1015045,180023,PHONE,Unspecified,BROOKLYN,40.660744709405755,-73.88900463672609,"{'latitude': '40.660744709405755', 'longitude': '-73.88900463672609', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3043260047,,,,,,,,
58947697,2023-09-28T09:18:31.000,2023-09-29T08:54:18.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11210,777 EAST   31 STREET,EAST   31 STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",2023-09-29T00:00:00.000,14 BROOKLYN,BROOKLYN,999059,169780,PHONE,Unspecified,BROOKLYN,40.6326710608679,-73.94664593188172,"{'latitude': '40.6326710608679', 'longitude': '-73.94664593188172', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3075590011,,,,,,,,
58947709,2023-09-28T09:18:31.000,2023-09-29T13:27:41.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10033,725 WEST  184 STREET,WEST  184 STREET,,,,,ADDRESS,NEW YORK,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-29T00:00:00.000,12 MANHATTAN,MANHATTAN,1001985,249838,ONLINE,Unspecified,MANHATTAN,40.85240473614685,-73.935893015454,"{'latitude': '40.85240473614685', 'longitude': '-73.935893015454', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1021800157,,,,,,,,
58946012,2023-09-28T09:18:25.000,2023-09-28T09:54:59.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10004,3 SOUTH STREET,SOUTH STREET,WHITEHALL STREET,BROAD STREET,WHITEHALL STREET,BROAD STREET,ADDRESS,NEW YORK,SOUTH STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T09:55:06.000,01 MANHATTAN,MANHATTAN,980935,194898,MOBILE,Unspecified,MANHATTAN,40.70162613453924,-74.01195568007365,"{'latitude': '40.70162613453924', 'longitude': '-74.01195568007365', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58952841,2023-09-28T09:18:10.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11420,115-20 127 STREET,127 STREET,115 AVENUE,116 AVENUE,115 AVENUE,116 AVENUE,ADDRESS,SOUTH OZONE PARK,127 STREET,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-28T14:40:39.000,10 QUEENS,QUEENS,1036301,186524,ONLINE,Unspecified,QUEENS,40.6784890207129,-73.81234097266896,"{'latitude': '40.6784890207129', 'longitude': '-73.81234097266896', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4116700015,,,,,,,,
58950643,2023-09-28T09:18:09.000,2023-09-28T10:06:24.000,NYPD,New York City Police Department,Encampment,N/A,Subway,,,,,,,,,,,Closed,The Police Department visited the location and no Encampment was found.,2023-09-28T10:06:27.000,Unspecified MANHATTAN,MANHATTAN,983444,206482,MOBILE,Unspecified,MANHATTAN,40.733422018521374,-74.00290825829991,"{'latitude': '40.733422018521374', 'longitude': '-74.00290825829991', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,1,1 Downtown,,Platform,,,
58948251,2023-09-28T09:18:06.000,2023-09-30T12:50:24.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11210,665 EAST   22 STREET,EAST   22 STREET,FOSTER AVENUE,FARRAGUT ROAD,FOSTER AVENUE,FARRAGUT ROAD,ADDRESS,BROOKLYN,EAST   22 STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-29T05:54:52.000,14 BROOKLYN,BROOKLYN,996363,171050,ONLINE,Unspecified,BROOKLYN,40.63616103764459,-73.95635683617047,"{'latitude': '40.63616103764459', 'longitude': '-73.95635683617047', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3052220008,,,,,,,,
58951044,2023-09-28T09:18:05.000,2023-09-28T10:28:39.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11207,689 BRADFORD STREET,BRADFORD STREET,NEW LOTS AVENUE,HEGEMAN AVENUE,NEW LOTS AVENUE,HEGEMAN AVENUE,ADDRESS,BROOKLYN,BRADFORD STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-28T10:28:42.000,05 BROOKLYN,BROOKLYN,1015080,180495,PHONE,Unspecified,BROOKLYN,40.662040122397045,-73.88887632713269,"{'latitude': '40.662040122397045', 'longitude': '-73.88887632713269', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58955320,2023-09-28T09:18:04.000,2023-09-28T10:01:34.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11221,1115 DEKALB AVENUE,DEKALB AVENUE,MALCOLM X BOULEVARD,BROADWAY,MALCOLM X BOULEVARD,BROADWAY,ADDRESS,BROOKLYN,DEKALB AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-28T10:01:41.000,03 BROOKLYN,BROOKLYN,1003549,192051,PHONE,Unspecified,BROOKLYN,40.693791361083726,-73.93040555650578,"{'latitude': '40.693791361083726', 'longitude': '-73.93040555650578', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3016000017,,,,,,,,
58948116,2023-09-28T09:18:00.000,2023-09-29T12:01:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,Sidewalk,10314,61 CARREAU AVENUE,CARREAU AVENUE,SIGNS ROAD,GARY PLACE,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Sanitation collected the E-waste.,2023-09-29T12:01:00.000,02 STATEN ISLAND,STATEN ISLAND,938013,158166,PHONE,Unspecified,STATEN ISLAND,40.600684801544986,-74.16650358239053,"{'latitude': '40.600684801544986', 'longitude': '-74.16650358239053', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5021100233,,,,,,,,
58947922,2023-09-28T09:17:57.000,2023-09-28T10:02:30.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11432,84-12 164 STREET,164 STREET,84 AVENUE,84 ROAD,84 AVENUE,84 ROAD,ADDRESS,JAMAICA,164 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T10:02:36.000,08 QUEENS,QUEENS,1038930,199817,PHONE,Unspecified,QUEENS,40.71495927256725,-73.80275477834992,"{'latitude': '40.71495927256725', 'longitude': '-73.80275477834992', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58947398,2023-09-28T09:17:55.000,2023-09-28T10:31:35.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11216,700 STERLING PLACE,STERLING PLACE,FRANKLIN AVENUE,BEDFORD AVENUE,FRANKLIN AVENUE,BEDFORD AVENUE,ADDRESS,BROOKLYN,STERLING PLACE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-28T10:31:39.000,08 BROOKLYN,BROOKLYN,996611,184460,MOBILE,Unspecified,BROOKLYN,40.67296820911687,-73.95543871301888,"{'latitude': '40.67296820911687', 'longitude': '-73.95543871301888', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58949474,2023-09-28T09:17:51.000,2023-10-05T08:14:36.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11433,107-27 155 STREET,155 STREET,107 AVENUE,108 AVENUE,107 AVENUE,108 AVENUE,ADDRESS,JAMAICA,155 STREET,Closed,The Department of Sanitation removed the items.,2023-10-03T12:13:31.000,12 QUEENS,QUEENS,1040292,192595,PHONE,Unspecified,QUEENS,40.695128113292675,-73.79790180582671,"{'latitude': '40.695128113292675', 'longitude': '-73.79790180582671', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58950318,2023-09-28T09:17:49.000,2023-10-04T08:23:00.000,DOT,Department of Transportation,Street Condition,Pothole,,10304,RHINE AVENUE,RHINE AVENUE,DE KALB STREET,NARROWS ROAD NORTH,,,BLOCKFACE,STATEN ISLAND,,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-10-04T08:23:00.000,01 STATEN ISLAND,STATEN ISLAND,,,UNKNOWN,Unspecified,STATEN ISLAND,,,,,N/A,,,,,,,
58950348,2023-09-28T09:17:43.000,2023-10-20T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10011,202 WEST   24 STREET,WEST   24 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-10-20T00:00:00.000,04 MANHATTAN,MANHATTAN,985468,210678,UNKNOWN,Unspecified,MANHATTAN,40.74493895028624,-73.99560437846685,"{'latitude': '40.74493895028624', 'longitude': '-73.99560437846685', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1007730134,,,,,,,,
58954281,2023-09-28T09:17:39.000,2023-10-02T12:54:51.000,DOT,Department of Transportation,Street Sign - Dangling,Stop,Street,10465,3002 LAFAYETTE AVENUE,LAFAYETTE AVENUE,LOGAN AVENUE,HOLLYWOOD AVENUE,LOGAN AVENUE,HOLLYWOOD AVENUE,ADDRESS,BRONX,LAFAYETTE AVENUE,Closed,The Department of Transportation has completed the request or corrected the condition.,2023-10-02T12:54:55.000,10 BRONX,BRONX,1033218,242007,ONLINE,Unspecified,BRONX,40.83079299091191,-73.82305198666697,"{'latitude': '40.83079299091191', 'longitude': '-73.82305198666697', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58955400,2023-09-28T09:17:38.000,2023-10-05T16:16:10.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11233,514 CHAUNCEY STREET,CHAUNCEY STREET,ROCKAWAY AVENUE,BROADWAY,ROCKAWAY AVENUE,BROADWAY,ADDRESS,BROOKLYN,CHAUNCEY STREET,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-28T09:17:38.000,16 BROOKLYN,BROOKLYN,1008843,187935,PHONE,Unspecified,BROOKLYN,40.682480763847884,-73.91132981165194,"{'latitude': '40.682480763847884', 'longitude': '-73.91132981165194', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3015170006,,,,,,,,
