unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,city,bbl,landmark,facility_type,taxi_pick_up_location,due_date,taxi_company_borough,bridge_highway_name,bridge_highway_segment
58815866,2023-09-14T12:00:00.000,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11236,1270 EAST   88 STREET,EAST   88 STREET,AVENUE L,AVENUE M,,,ADDRESS,Closed,The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,2023-09-15T12:00:00.000,18 BROOKLYN,BROOKLYN,1011782,170016,PHONE,Unspecified,BROOKLYN,40.63328842293067,-73.90080640045375,"{'latitude': '40.63328842293067', 'longitude': '-73.90080640045375', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3080660067,,,,,,,
58817045,2023-09-14T12:00:00.000,2023-09-19T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11236,532 EAST   87 STREET,EAST   87 STREET,FOSTER AVENUE,BEDELL LANE,,,ADDRESS,Closed,The vehicle you reported has been removed by the Department of Sanitation.,2023-09-19T12:00:00.000,18 BROOKLYN,BROOKLYN,1008277,173735,PHONE,Unspecified,BROOKLYN,40.64350647931974,-73.91342112917953,"{'latitude': '40.64350647931974', 'longitude': '-73.91342112917953', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3079657501,,,,,,,
58817042,2023-09-14T12:00:00.000,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11236,1279 EAST   99 STREET,EAST   99 STREET,AVENUE L,AVENUE M,,,ADDRESS,Closed,DSNY already has a request to investigate this reportedly abandoned vehicle and cannot open multiple service requests for the same vehicle at once. Your request is being closed while we action the prior report.,2023-09-15T12:00:00.000,18 BROOKLYN,BROOKLYN,1014147,171968,PHONE,Unspecified,BROOKLYN,40.63863857694384,-73.89227702562653,"{'latitude': '40.63863857694384', 'longitude': '-73.89227702562653', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3082640010,,,,,,,
58819328,2023-09-14T12:00:00.000,2023-09-18T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,,,,,,36 STREET,36 STREET,INTERSECTION,Closed,The Department of Sanitation (DSNY) tagged the vehicle to confirm it was abandoned. The owner then claimed the vehicle. DSNY closed your Service Request. No further action will be taken.,2023-09-18T12:00:00.000,12 BROOKLYN,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,DSNY Garage,,,,,
58815847,2023-09-14T12:00:00.000,2023-09-14T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11369,102-16 27 AVENUE,27 AVENUE,HUMPHREYS STREET,GILLMORE STREET,,,ADDRESS,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-14T12:00:00.000,03 QUEENS,QUEENS,1020998,217613,PHONE,Unspecified,QUEENS,40.76389747302376,-73.86734290548803,"{'latitude': '40.76389747302376', 'longitude': '-73.86734290548803', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST ELMHURST,4016610009,,,,,,,
58815852,2023-09-14T12:00:00.000,2023-09-14T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11411,114-19 210 STREET,210 STREET,MURDOCK AVENUE,115 AVENUE,,,ADDRESS,Closed,The vehicle you reported exceeds the monetary value eligible for collection as junk. The Department of Sanitation has forwarded the request to the NYPD for further action.,2023-09-14T12:00:00.000,13 QUEENS,QUEENS,1055021,195121,PHONE,Unspecified,QUEENS,40.701955836292655,-73.74475993553678,"{'latitude': '40.701955836292655', 'longitude': '-73.74475993553678', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CAMBRIA HEIGHTS,4110290131,,,,,,,
58814753,2023-09-14T12:00:00.000,2023-09-18T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11356,127-11 14 AVENUE,14 AVENUE,14 AVENUE,127 STREET,,,ADDRESS,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-18T12:00:00.000,07 QUEENS,QUEENS,1028263,225406,PHONE,Unspecified,QUEENS,40.785253996089686,-73.84106589603978,"{'latitude': '40.785253996089686', 'longitude': '-73.84106589603978', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",COLLEGE POINT,4040040013,,,,,,,
58818171,2023-09-14T12:00:00.000,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11231,9 FOURTH PLACE,FOURTH PLACE,HENRY STREET,CLINTON STREET,,,ADDRESS,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-15T12:00:00.000,06 BROOKLYN,BROOKLYN,983857,186585,PHONE,Unspecified,BROOKLYN,40.67880947610437,-74.00141688528015,"{'latitude': '40.67880947610437', 'longitude': '-74.00141688528015', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3003700052,,DSNY Garage,,,,,
58818160,2023-09-14T12:00:00.000,2023-09-14T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11106,33-17 13 STREET,13 STREET,33 AVENUE,34 AVENUE,,,ADDRESS,Closed,The Department of Sanitation does NOT have jurisdiction over vehicles (abandoned or otherwise) that have license plates affixed to them. Your request will be referred to the NYPD for further action.,2023-09-14T12:00:00.000,01 QUEENS,QUEENS,1002175,218144,PHONE,Unspecified,QUEENS,40.765413132768344,-73.93529085011384,"{'latitude': '40.765413132768344', 'longitude': '-73.93529085011384', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ASTORIA,4005210081,,DSNY Garage,,,,,
58815867,2023-09-14T12:00:00.000,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11418,86-20 120 STREET,120 STREET,HILLSIDE AVENUE,JAMAICA AVENUE,,,ADDRESS,Closed,The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,2023-09-15T12:00:00.000,09 QUEENS,QUEENS,1031259,194789,PHONE,Unspecified,QUEENS,40.70120271253736,-73.83046113299972,"{'latitude': '40.70120271253736', 'longitude': '-73.83046113299972', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RICHMOND HILL,4092730063,,DSNY Garage,,,,,
58811362,2023-09-14T12:00:00.000,2023-09-18T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11412,116-26 201 STREET,201 STREET,116 AVENUE,LINDEN BOULEVARD,,,ADDRESS,Closed,The Department of Sanitation (DSNY) tagged the vehicle to confirm it was abandoned. The owner then claimed the vehicle. DSNY closed your Service Request. No further action will be taken.,2023-09-18T12:00:00.000,12 QUEENS,QUEENS,1053089,192832,PHONE,Unspecified,QUEENS,40.69568833104013,-73.75175117290688,"{'latitude': '40.69568833104013', 'longitude': '-73.75175117290688', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SAINT ALBANS,4110720042,,,,,,,
58814754,2023-09-14T12:00:00.000,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11236,1270 EAST   88 STREET,EAST   88 STREET,AVENUE L,AVENUE M,,,ADDRESS,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-15T12:00:00.000,18 BROOKLYN,BROOKLYN,1011782,170016,PHONE,Unspecified,BROOKLYN,40.63328842293067,-73.90080640045375,"{'latitude': '40.63328842293067', 'longitude': '-73.90080640045375', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3080660067,,,,,,,
58815854,2023-09-14T12:00:00.000,2023-09-16T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,,,,,,ALBEMARLE ROAD,ALBEMARLE ROAD,INTERSECTION,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-16T12:00:00.000,14 BROOKLYN,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,DSNY Garage,,,,,
58818173,2023-09-14T12:00:00.000,2023-09-16T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11226,180 EAST   17 STREET,EAST   17 STREET,ALBEMARLE ROAD,BEVERLEY ROAD,,,ADDRESS,Closed,The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,2023-09-16T12:00:00.000,14 BROOKLYN,BROOKLYN,994390,174728,PHONE,Unspecified,BROOKLYN,40.64625883653614,-73.96346003048849,"{'latitude': '40.64625883653614', 'longitude': '-73.96346003048849', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3051200012,,DSNY Garage,,,,,
58806273,2023-09-14T12:00:00.000,2023-09-14T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11374,70-16 TROTTING COURSE LANE,TROTTING COURSE LANE,POLO PLACE,ALDERTON STREET,,,ADDRESS,Closed,The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,2023-09-14T12:00:00.000,06 QUEENS,QUEENS,1023364,198856,PHONE,Unspecified,QUEENS,40.71240407169917,-73.85891092424102,"{'latitude': '40.71240407169917', 'longitude': '-73.85891092424102', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",REGO PARK,4031770028,,,,,,,
58811366,2023-09-14T12:00:00.000,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11235,2634 EAST   11 STREET,EAST   11 STREET,WILLIAMS COURT,GILMORE COURT,,,ADDRESS,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-15T12:00:00.000,15 BROOKLYN,BROOKLYN,995559,152933,PHONE,Unspecified,BROOKLYN,40.586434669505024,-73.95928399008638,"{'latitude': '40.586434669505024', 'longitude': '-73.95928399008638', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3074540020,,,,,,,
58814736,2023-09-14T12:00:00.000,2023-09-18T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11203,533 TROY AVENUE,TROY AVENUE,MIDWOOD STREET,RUTLAND ROAD,,,ADDRESS,Closed,The Department of Sanitation does NOT have jurisdiction over vehicles (abandoned or otherwise) that have license plates affixed to them. Your request will be referred to the NYPD for further action.,2023-09-18T12:00:00.000,09 BROOKLYN,BROOKLYN,1001692,179947,PHONE,Unspecified,BROOKLYN,40.66057247852328,-73.93713343802953,"{'latitude': '40.66057247852328', 'longitude': '-73.93713343802953', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3048080031,,DSNY Garage,,,,,
58818163,2023-09-14T12:00:00.000,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11231,595 SMITH STREET,SMITH STREET,CREAMER STREET,BAY STREET,,,ADDRESS,Closed,The Department of Sanitation does NOT have jurisdiction over vehicles (abandoned or otherwise) that have license plates affixed to them. Your request will be referred to the NYPD for further action.,2023-09-15T12:00:00.000,06 BROOKLYN,BROOKLYN,984334,183932,PHONE,Unspecified,BROOKLYN,40.67152759684925,-73.99969718735582,"{'latitude': '40.67152759684925', 'longitude': '-73.99969718735582', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3004890001,,DSNY Garage,,,,,
58811359,2023-09-14T12:00:00.000,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11433,110-03 164 PLACE,164 PLACE,110 AVENUE,110 ROAD,,,ADDRESS,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-15T12:00:00.000,12 QUEENS,QUEENS,1043271,192143,PHONE,Unspecified,QUEENS,40.693868115707076,-73.78716296246208,"{'latitude': '40.693868115707076', 'longitude': '-73.78716296246208', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",JAMAICA,4101930084,,,,,,,
58818162,2023-09-14T12:00:00.000,2023-09-14T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11370,23-51 83 STREET,83 STREET,23 AVENUE,24 AVENUE,,,ADDRESS,Closed,DSNY already has a request to investigate this reportedly abandoned vehicle and cannot open multiple service requests for the same vehicle at once. Your request is being closed while we action the prior report.,2023-09-14T12:00:00.000,03 QUEENS,QUEENS,1015756,218278,PHONE,Unspecified,QUEENS,40.76574295973643,-73.88626293110045,"{'latitude': '40.76574295973643', 'longitude': '-73.88626293110045', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST ELMHURST,4010780054,,,,,,,
58817049,2023-09-14T12:00:00.000,2023-09-18T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11236,8620 FARRAGUT ROAD,FARRAGUT ROAD,EAST 86 STREET,VARKENS HOOK ROAD,,,ADDRESS,Closed,"The Department of Sanitation (DSNY) will only remove abandoned motor vehicles (no boats) without license plates from private property.Â  If a motor vehicle is left abandoned on your property, you may ask the DSNY to remove it. Vehicles owned by the property owner are not eligible for this service. The property owner must complete a waiver and email it to customerservice@dsny.nyc.gov.Â  Access to the property is required and there will be a fee for removal.",2023-09-18T12:00:00.000,18 BROOKLYN,BROOKLYN,1008722,173045,PHONE,Unspecified,BROOKLYN,40.64161136009592,-73.91182012052391,"{'latitude': '40.64161136009592', 'longitude': '-73.91182012052391', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3079910037,,,,,,,
58815850,2023-09-14T12:00:00.000,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11385,64-01 MYRTLE AVENUE,MYRTLE AVENUE,64 STREET,64 PLACE,,,ADDRESS,Closed,The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,2023-09-15T12:00:00.000,05 QUEENS,QUEENS,1014110,194682,PHONE,Unspecified,QUEENS,40.70098350684144,-73.89230972712505,"{'latitude': '40.70098350684144', 'longitude': '-73.89230972712505', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RIDGEWOOD,4036390036,,,,,,,
58817046,2023-09-14T12:00:00.000,2023-09-21T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10462,1637 PARKER STREET,PARKER STREET,MACLAY AVENUE,CASTLE HILL AVENUE,,,ADDRESS,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-21T12:00:00.000,10 BRONX,BRONX,1025229,245128,PHONE,Unspecified,BRONX,40.839399902860215,-73.85190146059915,"{'latitude': '40.839399902860215', 'longitude': '-73.85190146059915', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,2039900062,,,,,,,
58813558,2023-09-14T12:00:00.000,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11237,231 MENAHAN STREET,MENAHAN STREET,KNICKERBOCKER AVENUE,MYRTLE AVENUE,,,ADDRESS,Closed,DSNY already has a request to investigate this reportedly abandoned vehicle and cannot open multiple service requests for the same vehicle at once. Your request is being closed while we action the prior report.,2023-09-15T12:00:00.000,04 BROOKLYN,BROOKLYN,1007276,193692,PHONE,Unspecified,BROOKLYN,40.69828661075696,-73.9169599577115,"{'latitude': '40.69828661075696', 'longitude': '-73.9169599577115', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3033080030,,,,,,,
58811356,2023-09-14T12:00:00.000,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10472,1160 WARD AVENUE,WARD AVENUE,WATSON AVENUE,WESTCHESTER AVENUE,,,ADDRESS,Closed,"The Department of Sanitation (DSNY) will only remove abandoned motor vehicles (no boats) without license plates from private property.Â  If a motor vehicle is left abandoned on your property, you may ask the DSNY to remove it. Vehicles owned by the property owner are not eligible for this service. The property owner must complete a waiver and email it to customerservice@dsny.nyc.gov.Â  Access to the property is required and there will be a fee for removal.",2023-09-15T12:00:00.000,09 BRONX,BRONX,1018276,240864,PHONE,Unspecified,BRONX,40.827725990648986,-73.87705126893282,"{'latitude': '40.827725990648986', 'longitude': '-73.87705126893282', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,,,,,,,,
58813562,2023-09-14T12:00:00.000,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10475,2186 REEDS MILL LANE,REEDS MILL LANE,BIVONA STREET,STEENWICK AVENUE,,,ADDRESS,Closed,The vehicle you reported exceeds the monetary value eligible for collection as junk. The Department of Sanitation has forwarded the request to the NYPD for further action.,2023-09-15T12:00:00.000,12 BRONX,BRONX,1030708,260701,PHONE,Unspecified,BRONX,40.88211589554044,-73.8319923980155,"{'latitude': '40.88211589554044', 'longitude': '-73.8319923980155', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,2052630178,,,,,,,
58814747,2023-09-14T12:00:00.000,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11367,146-41 REEVES AVENUE,REEVES AVENUE,146 PLACE,148 STREET,,,ADDRESS,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-15T12:00:00.000,08 QUEENS,QUEENS,1033184,208766,PHONE,Unspecified,QUEENS,40.73955569461115,-73.82341698616993,"{'latitude': '40.73955569461115', 'longitude': '-73.82341698616993', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FLUSHING,4064200025,,,,,,,
