unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,due_date,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,vehicle_type,taxi_company_borough,bridge_highway_direction,road_ramp
58865500,2023-09-15T16:27:56.000,2023-09-15T17:00:03.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11226,50 EAST   19 STREET,EAST   19 STREET,TENNIS COURT,ALBEMARLE ROAD,TENNIS COURT,ALBEMARLE ROAD,ADDRESS,BROOKLYN,EAST   19 STREET,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-15T17:00:07.000,14 BROOKLYN,3050990040,BROOKLYN,994821,175472,ONLINE,Unspecified,BROOKLYN,40.64830045148139,-73.96190573586907,"{'latitude': '40.64830045148139', 'longitude': '-73.96190573586907', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58836788,2023-09-15T16:27:42.000,2023-09-16T13:32:43.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Waste Set Out Too Early or Too Late,Sidewalk,10014,226 WEST   11 STREET,WEST   11 STREET,WAVERLY PLACE,WEST    4 STREET,WAVERLY PLACE,WEST    4 STREET,ADDRESS,NEW YORK,WEST   11 STREET,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-16T13:32:48.000,02 MANHATTAN,1006130022,MANHATTAN,983573,207542,ONLINE,Unspecified,MANHATTAN,40.736331468087265,-74.00244289930602,"{'latitude': '40.736331468087265', 'longitude': '-74.00244289930602', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58820146,2023-09-15T16:27:08.000,2023-10-16T08:44:55.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10012,290 ELIZABETH STREET,ELIZABETH STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-16T00:00:00.000,02 MANHATTAN,1005210064,MANHATTAN,986106,203334,ONLINE,Unspecified,MANHATTAN,40.724781369515576,-73.99330393603094,"{'latitude': '40.724781369515576', 'longitude': '-73.99330393603094', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58864759,2023-09-15T16:26:56.000,2023-09-15T16:49:20.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,10003,51 UNIVERSITY PLACE,UNIVERSITY PLACE,EAST    9 STREET,EAST   10 STREET,EAST    9 STREET,EAST   10 STREET,ADDRESS,NEW YORK,UNIVERSITY PLACE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-15T16:49:24.000,02 MANHATTAN,1005617502,MANHATTAN,985909,206140,MOBILE,Unspecified,MANHATTAN,40.73248319369935,-73.99401397947217,"{'latitude': '40.73248319369935', 'longitude': '-73.99401397947217', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58864519,2023-09-15T16:26:11.000,2023-09-26T10:46:24.000,DOT,Department of Transportation,Street Condition,Blocked - Construction,Street,11364,FRANCIS LEWIS BOULEVARD,FRANCIS LEWIS BOULEVARD,FRANCIS LEWIS BOULEVARD,UNION TURNPIKE,FRANCIS LEWIS BOULEVARD,UNION TURNPIKE,INTERSECTION,,,Closed,"The Department of Transportation inspected the location for the condition you reported and could not find the problem. It you would like to pursue the complaint, please call 311 or (212) 639-9675 with additional information.",2023-09-26T10:46:29.000,08 QUEENS,,QUEENS,1047964,205967,PHONE,Unspecified,QUEENS,40.73177902884212,-73.77010866842208,"{'latitude': '40.73177902884212', 'longitude': '-73.77010866842208', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58866432,2023-09-15T16:26:09.000,2023-09-27T10:31:46.000,DOT,Department of Transportation,Street Condition,Blocked - Construction,Street,11378,60-40 FRESH POND ROAD,FRESH POND ROAD,60 ROAD,60 DRIVE,60 ROAD,60 DRIVE,ADDRESS,MASPETH,FRESH POND ROAD,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-09-27T10:31:50.000,05 QUEENS,4027440036,QUEENS,1011551,200103,PHONE,Unspecified,QUEENS,40.715871124386474,-73.90151678764956,"{'latitude': '40.715871124386474', 'longitude': '-73.90151678764956', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58819613,2023-09-15T16:26:00.000,2023-09-22T14:30:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,10026,240 WEST  113 STREET,WEST  113 STREET,ADAM CLAYTON POWELL JR BLVD,FREDERICK DOUGLASS BLVD,,,ADDRESS,NEW YORK,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-22T14:30:00.000,10 MANHATTAN,1018280015,MANHATTAN,996734,231357,ONLINE,Unspecified,MANHATTAN,40.80168865532673,-73.95490827194348,"{'latitude': '40.80168865532673', 'longitude': '-73.95490827194348', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,,
58865327,2023-09-15T16:25:53.000,2023-09-15T16:50:28.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11236,9212 FOSTER AVENUE,FOSTER AVENUE,EAST   92 STREET,EAST   93 STREET,EAST   92 STREET,EAST   93 STREET,ADDRESS,BROOKLYN,FOSTER AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T16:50:32.000,18 BROOKLYN,3081420034,BROOKLYN,1009323,174557,ONLINE,Unspecified,BROOKLYN,40.64575979158277,-73.9096489211992,"{'latitude': '40.64575979158277', 'longitude': '-73.9096489211992', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58857241,2023-09-15T16:25:33.000,2023-09-19T15:10:36.000,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,10019,5 AVENUE,5 AVENUE,5 AVENUE,EAST   57 STREET,5 AVENUE,EAST   57 STREET,INTERSECTION,,,Closed,"The Department of Transportation inspected the location for the condition you reported and could not find the problem. It you would like to pursue the complaint, please call 311 or (212) 639-9675 with additional information.",2023-09-19T15:10:41.000,05 MANHATTAN,,MANHATTAN,991461,217247,PHONE,Unspecified,MANHATTAN,40.76296633054511,-73.9739692885707,"{'latitude': '40.76296633054511', 'longitude': '-73.9739692885707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58855267,2023-09-15T16:25:29.000,2023-09-18T16:51:20.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Locksmith,Business,11211,161 HAVEMEYER STREET,HAVEMEYER STREET,SOUTH    2 STREET,SOUTH    3 STREET,SOUTH    2 STREET,SOUTH    3 STREET,ADDRESS,BROOKLYN,HAVEMEYER STREET,Closed,"The Department of Consumer and Worker Protection (DCWP) provided information about your complaint. You can find it in the Notes to Customer section of your NYC311 Service Request.  If you didn't get the information, call DCWP Consumer Services at (212) 487-4110. You must provide your NYC311 Service Request number.",2023-09-18T16:51:23.000,01 BROOKLYN,3024210003,BROOKLYN,995973,198427,ONLINE,Unspecified,BROOKLYN,40.711305261401506,-73.95771439078773,"{'latitude': '40.711305261401506', 'longitude': '-73.95771439078773', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58866236,2023-09-15T16:25:24.000,2023-10-16T13:01:47.000,DPR,Department of Parks and Recreation,Illegal Tree Damage,Bicycle Chained to Tree,Street,11372,37 AVENUE,37 AVENUE,37 AVENUE,82 STREET,37 AVENUE,82 STREET,INTERSECTION,,,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-10-16T13:01:52.000,03 QUEENS,,QUEENS,1016305,212450,UNKNOWN,Unspecified,QUEENS,40.74974462861085,-73.88430882302131,"{'latitude': '40.74974462861085', 'longitude': '-73.88430882302131', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58865222,2023-09-15T16:25:23.000,2023-09-15T16:36:05.000,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,11423,199 STREET,199 STREET,199 STREET,UNION TURNPIKE,199 STREET,UNION TURNPIKE,INTERSECTION,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-15T16:36:09.000,08 QUEENS,,QUEENS,1047569,205871,PHONE,Unspecified,QUEENS,40.73151836978907,-73.77153479491105,"{'latitude': '40.73151836978907', 'longitude': '-73.77153479491105', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58822218,2023-09-15T16:25:23.000,2023-09-19T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11211,454 UNION AVENUE,UNION AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The City has removed the graffiti from this property.,2023-09-19T15:51:01.000,01 BROOKLYN,3027610009,BROOKLYN,997669,199385,UNKNOWN,Unspecified,BROOKLYN,40.713932333117725,-73.95159490220675,"{'latitude': '40.713932333117725', 'longitude': '-73.95159490220675', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,2023-10-15T16:25:23.000,,,,,,,
58859854,2023-09-15T16:25:16.000,2023-09-15T17:03:52.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10027,264 WEST  125 STREET,WEST  125 STREET,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,WEST  125 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T17:03:57.000,10 MANHATTAN,1019300057,MANHATTAN,998015,234309,MOBILE,Unspecified,MANHATTAN,40.809789177782555,-73.95027529754887,"{'latitude': '40.809789177782555', 'longitude': '-73.95027529754887', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58827599,2023-09-15T16:25:01.000,2023-09-16T04:41:12.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11230,119 WEBSTER AVENUE,WEBSTER AVENUE,SETON PLACE,OCEAN PARKWAY,SETON PLACE,OCEAN PARKWAY,ADDRESS,BROOKLYN,WEBSTER AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-16T04:41:15.000,14 BROOKLYN,3054160001,BROOKLYN,991182,169106,ONLINE,Unspecified,BROOKLYN,40.630830740079354,-73.97502598531213,"{'latitude': '40.630830740079354', 'longitude': '-73.97502598531213', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58824110,2023-09-15T16:24:58.000,2023-09-15T17:52:47.000,NYPD,New York City Police Department,Panhandling,N/A,Residential Building/House,10459,863 UNION AVENUE,UNION AVENUE,EAST  160 STREET,EAST  161 STREET,EAST  160 STREET,EAST  161 STREET,ADDRESS,BRONX,UNION AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-15T17:52:51.000,01 BRONX,2026670118,BRONX,1011165,238265,ONLINE,Unspecified,BRONX,40.820617009569155,-73.9027563869529,"{'latitude': '40.820617009569155', 'longitude': '-73.9027563869529', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58867712,2023-09-15T16:24:53.000,2023-09-15T16:59:44.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11374,98-14 67 AVENUE,67 AVENUE,AUSTIN STREET,WETHEROLE STREET,AUSTIN STREET,WETHEROLE STREET,ADDRESS,REGO PARK,67 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-15T16:59:49.000,06 QUEENS,,QUEENS,1024310,203203,ONLINE,Unspecified,QUEENS,40.72433129323251,-73.85547271958735,"{'latitude': '40.72433129323251', 'longitude': '-73.85547271958735', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58864356,2023-09-15T16:24:39.000,2023-09-15T16:24:39.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Parking Lot/Garage,11207,157 HENDRIX STREET,HENDRIX STREET,ARLINGTON AVENUE,FULTON STREET,ARLINGTON AVENUE,FULTON STREET,ADDRESS,BROOKLYN,HENDRIX STREET,Closed,"The Department of Health and Mental Hygiene could not locate the address provided. Please go online to nyc.gov/311 or call 311 and file another request and provide the complete street address of the builiding. If your complaint was about a vacant lot, abandoned building ,street, or in a sewer, provide the nearest street address or intersection.",2023-09-15T16:24:39.000,05 BROOKLYN,3039340001,BROOKLYN,1014515,186540,ONLINE,Unspecified,BROOKLYN,40.678634232128196,-73.89088567071992,"{'latitude': '40.678634232128196', 'longitude': '-73.89088567071992', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58824330,2023-09-15T16:24:30.000,2023-11-14T20:38:29.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,10458,2427 HOFFMAN STREET,HOFFMAN STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-14T00:00:00.000,06 BRONX,2030560017,BRONX,1015263,251407,PHONE,Unspecified,BRONX,40.85667451455127,-73.8878896017837,"{'latitude': '40.85667451455127', 'longitude': '-73.8878896017837', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58821910,2023-09-15T16:24:30.000,2023-09-18T14:45:16.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10458,2427 HOFFMAN STREET,HOFFMAN STREET,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-18T00:00:00.000,06 BRONX,2030560017,BRONX,1015263,251407,PHONE,Unspecified,BRONX,40.85667451455127,-73.8878896017837,"{'latitude': '40.85667451455127', 'longitude': '-73.8878896017837', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58821733,2023-09-15T16:24:30.000,2023-11-14T20:38:30.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,10458,2427 HOFFMAN STREET,HOFFMAN STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-14T00:00:00.000,06 BRONX,2030560017,BRONX,1015263,251407,PHONE,Unspecified,BRONX,40.85667451455127,-73.8878896017837,"{'latitude': '40.85667451455127', 'longitude': '-73.8878896017837', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58825962,2023-09-15T16:24:30.000,2023-11-14T20:38:29.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10458,2427 HOFFMAN STREET,HOFFMAN STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-14T00:00:00.000,06 BRONX,2030560017,BRONX,1015263,251407,PHONE,Unspecified,BRONX,40.85667451455127,-73.8878896017837,"{'latitude': '40.85667451455127', 'longitude': '-73.8878896017837', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58822266,2023-09-15T16:23:47.000,2023-09-15T18:39:07.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11101,38-59 12 STREET,12 STREET,38 AVENUE,40 AVENUE,38 AVENUE,40 AVENUE,ADDRESS,LONG ISLAND CITY,12 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-15T18:39:12.000,01 QUEENS,4004720635,QUEENS,1000535,215341,MOBILE,Unspecified,QUEENS,40.75772279279335,-73.94121802929911,"{'latitude': '40.75772279279335', 'longitude': '-73.94121802929911', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58825189,2023-09-15T16:23:43.000,2023-09-21T13:35:59.000,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,RESIDENTIAL BUILDING,11221,586 MADISON STREET,MADISON STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-21T00:00:00.000,03 BROOKLYN,3016450013,BROOKLYN,1002379,189410,ONLINE,Unspecified,BROOKLYN,40.686544900242446,-73.93463181822801,"{'latitude': '40.686544900242446', 'longitude': '-73.93463181822801', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58822607,2023-09-15T16:23:43.000,2023-09-21T13:35:59.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,11221,586 MADISON STREET,MADISON STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-21T00:00:00.000,03 BROOKLYN,3016450013,BROOKLYN,1002379,189410,ONLINE,Unspecified,BROOKLYN,40.686544900242446,-73.93463181822801,"{'latitude': '40.686544900242446', 'longitude': '-73.93463181822801', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58824356,2023-09-15T16:23:43.000,2023-09-21T13:36:00.000,HPD,Department of Housing Preservation and Development,ELECTRIC,WIRING,RESIDENTIAL BUILDING,11221,586 MADISON STREET,MADISON STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-21T00:00:00.000,03 BROOKLYN,3016450013,BROOKLYN,1002379,189410,ONLINE,Unspecified,BROOKLYN,40.686544900242446,-73.93463181822801,"{'latitude': '40.686544900242446', 'longitude': '-73.93463181822801', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
