unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,address_type,city,facility_type,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,location_type,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,due_date,taxi_company_borough
58797589,2023-09-12T23:30:20.000,2023-09-12T23:51:19.000,NYPD,New York City Police Department,Noise - Commercial,Car/Truck Music,10029,310 EAST  116 STREET,EAST  116 STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T23:51:24.000,11 MANHATTAN,1016870045,MANHATTAN,1001637,229562,ONLINE,Unspecified,MANHATTAN,40.7967535834269,-73.9372034775067,"{'latitude': '40.7967535834269', 'longitude': '-73.9372034775067', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Store/Commercial,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,EAST  116 STREET,,,,,,
58799916,2023-09-12T23:30:14.000,2023-09-13T00:37:55.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,10451,891 BROOK AVENUE,BROOK AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T00:37:58.000,03 BRONX,,BRONX,1009028,239157,PHONE,Unspecified,BRONX,40.8230715489424,-73.91047404621315,"{'latitude': '40.8230715489424', 'longitude': '-73.91047404621315', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,3 AVENUE,EAST  161 STREET,3 AVENUE,EAST  161 STREET,BROOK AVENUE,,,,,,
58802874,2023-09-12T23:30:14.000,2023-09-14T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Sidewalk Shed/Pipe Scafford - Inadequate Defective/None,11226,1060 OCEAN AVENUE,OCEAN AVENUE,ADDRESS,BROOKLYN,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-14T00:00:00.000,14 BROOKLYN,3052190029,BROOKLYN,995767,171289,UNKNOWN,Unspecified,BROOKLYN,40.63681783665883,-73.95850381713777,"{'latitude': '40.63681783665883', 'longitude': '-73.95850381713777', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58798255,2023-09-12T23:30:05.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,10003,204 EAST   13 STREET,EAST   13 STREET,ADDRESS,NEW YORK,,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-13T09:44:51.000,03 MANHATTAN,1004680011,MANHATTAN,987773,206120,ONLINE,Unspecified,MANHATTAN,40.73242775257853,-73.98728828641892,"{'latitude': '40.73242775257853', 'longitude': '-73.98728828641892', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Restaurant/Bar/Deli/Bakery,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,EAST   13 STREET,,,,,,
58799523,2023-09-12T23:30:03.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,11221,1204 BUSHWICK AVENUE,BUSHWICK AVENUE,ADDRESS,BROOKLYN,,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-09-16T10:52:21.000,04 BROOKLYN,3033870036,BROOKLYN,1007578,190018,ONLINE,Unspecified,BROOKLYN,40.68820154430963,-73.91588356096241,"{'latitude': '40.68820154430963', 'longitude': '-73.91588356096241', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,JEFFERSON AVENUE,HANCOCK STREET,JEFFERSON AVENUE,HANCOCK STREET,BUSHWICK AVENUE,,,,,,
58793981,2023-09-12T23:29:55.000,2023-09-13T06:03:50.000,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,11414,4 COLEMAN SQUARE,COLEMAN SQUARE,ADDRESS,HOWARD BEACH,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T06:03:53.000,10 QUEENS,4141820114,QUEENS,1031266,179901,MOBILE,Unspecified,QUEENS,40.660338573109456,-73.83053976015229,"{'latitude': '40.660338573109456', 'longitude': '-73.83053976015229', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Store/Commercial,103 STREET,159 ROAD,103 STREET,159 ROAD,COLEMAN SQUARE,,,,,,
58797587,2023-09-12T23:29:51.000,2023-09-13T00:10:37.000,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,11368,127-11 WILLETS POINT BOULEVARD,WILLETS POINT BOULEVARD,ADDRESS,CORONA,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T00:10:42.000,07 QUEENS,4018320001,QUEENS,1028093,215713,MOBILE,Unspecified,QUEENS,40.758650131211176,-73.84174301320034,"{'latitude': '40.758650131211176', 'longitude': '-73.84174301320034', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Store/Commercial,127 STREET,34 AVENUE,127 STREET,34 AVENUE,WILLETS POINT BOULEVARD,,,,,,
58797323,2023-09-12T23:29:40.000,2023-09-13T01:04:48.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,11373,92-17 54 AVENUE,54 AVENUE,ADDRESS,ELMHURST,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T01:04:54.000,04 QUEENS,4018690051,QUEENS,1020187,208215,MOBILE,Unspecified,QUEENS,40.738105700370596,-73.87032076493618,"{'latitude': '40.738105700370596', 'longitude': '-73.87032076493618', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,92 STREET,94 STREET,92 STREET,94 STREET,54 AVENUE,,,,,,
58790534,2023-09-12T23:29:12.000,2023-09-12T23:33:17.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,10019,359 WEST   49 STREET,WEST   49 STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T23:33:22.000,04 MANHATTAN,,MANHATTAN,987576,216994,ONLINE,Unspecified,MANHATTAN,40.76227422581649,-73.98799372548058,"{'latitude': '40.76227422581649', 'longitude': '-73.98799372548058', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,WEST   49 STREET,,,,,,
58798957,2023-09-12T23:29:00.000,2023-09-22T07:27:00.000,DOT,Department of Transportation,Street Light Condition,Fixture/Luminaire Hanging,10314,,,INTERSECTION,STATEN ISLAND,,Closed,"Service Request status for this request is available on the Department of Transportation's website. Please click the ""Learn More"" link below.",2023-09-22T07:27:00.000,02 STATEN ISLAND,,STATEN ISLAND,947010,157518,UNKNOWN,Unspecified,STATEN ISLAND,40.598948547807865,-74.13410106317784,"{'latitude': '40.598948547807865', 'longitude': '-74.13410106317784', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,OAKVILLE STREET,SOREN STREET,,,,,,,
58797244,2023-09-12T23:29:00.000,2023-09-21T02:15:00.000,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),11365,56-59 197 STREET,197 STREET,ADDRESS,FRESH MEADOWS,,Closed,The Department of Environmental Protection investigated this complaint and opened fire hydrants to flush water mains in the area.,2023-09-21T02:15:00.000,11 QUEENS,,QUEENS,1045306,210828,PHONE,Unspecified,QUEENS,40.745139974051725,-73.77965504019824,"{'latitude': '40.745139974051725', 'longitude': '-73.77965504019824', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,HOLLIS COURT BLVD,58 AVE,,,,,,,,,
58796223,2023-09-12T23:28:59.000,2023-09-13T00:53:06.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11356,117-01 14 AVENUE,14 AVENUE,ADDRESS,COLLEGE POINT,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T00:53:10.000,07 QUEENS,4040380001,QUEENS,1025708,225618,ONLINE,Unspecified,QUEENS,40.78584823317379,-73.85029085765053,"{'latitude': '40.78584823317379', 'longitude': '-73.85029085765053', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,117 STREET,118 STREET,117 STREET,118 STREET,14 AVENUE,,,,,,
58799054,2023-09-12T23:28:55.000,2023-09-12T23:57:06.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11212,409 EAST   96 STREET,EAST   96 STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T23:57:09.000,17 BROOKLYN,3046710043,BROOKLYN,1007079,178923,ONLINE,Unspecified,BROOKLYN,40.657749574639,-73.91772043916143,"{'latitude': '40.657749574639', 'longitude': '-73.91772043916143', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,LENOX ROAD,WILLMOHR STREET,LENOX ROAD,WILLMOHR STREET,EAST   96 STREET,,,,,,
58799117,2023-09-12T23:27:56.000,2023-09-12T23:45:44.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,10472,1057 BOYNTON AVENUE,BOYNTON AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T23:45:47.000,09 BRONX,2037140036,BRONX,1018159,240003,MOBILE,Unspecified,BRONX,40.82536324322324,-73.87747838486375,"{'latitude': '40.82536324322324', 'longitude': '-73.87747838486375', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,BRUCKNER BOULEVARD,WATSON AVENUE,BRUCKNER BOULEVARD,WATSON AVENUE,BOYNTON AVENUE,,,,,,
58797592,2023-09-12T23:27:53.000,2023-09-12T23:41:11.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,10002,134 ELDRIDGE STREET,ELDRIDGE STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T23:41:19.000,03 MANHATTAN,1004140001,MANHATTAN,986588,201196,ONLINE,Unspecified,MANHATTAN,40.7189129617464,-73.99156572246149,"{'latitude': '40.7189129617464', 'longitude': '-73.99156572246149', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Club/Bar/Restaurant,BROOME STREET,DELANCEY STREET,BROOME STREET,DELANCEY STREET,ELDRIDGE STREET,,,,,,
58795385,2023-09-12T23:27:32.000,2023-09-13T05:12:25.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,10034,177 NAGLE AVENUE,NAGLE AVENUE,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T05:12:32.000,12 MANHATTAN,1022160001,MANHATTAN,1005145,253222,PHONE,Unspecified,MANHATTAN,40.861685887090076,-73.92445997027829,"{'latitude': '40.861685887090076', 'longitude': '-73.92445997027829', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,DYCKMAN STREET,IRT-1-BROADWAY/7 AVENUE LINE,DYCKMAN STREET,IRT-1-BROADWAY/7 AVENUE LINE,NAGLE AVENUE,,,,,,
58806741,2023-09-12T23:27:13.000,2023-09-14T00:00:00.000,DOB,Department of Buildings,Electrical,Electrical Wiring Defective/Exposed,11226,2621 NEWKIRK AVENUE,NEWKIRK AVENUE,ADDRESS,BROOKLYN,,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-09-14T00:00:00.000,17 BROOKLYN,3052130019,BROOKLYN,997573,172367,UNKNOWN,Unspecified,BROOKLYN,40.63977418366403,-73.95199460406494,"{'latitude': '40.63977418366403', 'longitude': '-73.95199460406494', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58802951,2023-09-12T23:26:36.000,2023-09-13T22:05:00.000,DOT,Department of Transportation,Street Condition,Pothole,10009,540 EAST    5 STREET,EAST    5 STREET,ADDRESS,NEW YORK,N/A,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-13T22:05:00.000,03 MANHATTAN,1004000026,MANHATTAN,988852,203206,UNKNOWN,Unspecified,MANHATTAN,40.72442903821303,-73.98339702390918,"{'latitude': '40.72442903821303', 'longitude': '-73.98339702390918', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,AVENUE A,AVENUE B,,,,,,,,,
58799414,2023-09-12T23:26:29.000,2023-09-12T23:45:39.000,NYPD,New York City Police Department,Drug Activity,Use Outside,10012,11 MINETTA STREET,MINETTA STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T23:45:42.000,02 MANHATTAN,1005420049,MANHATTAN,983893,205212,ONLINE,Unspecified,MANHATTAN,40.72993620950281,-74.00128808176443,"{'latitude': '40.72993620950281', 'longitude': '-74.00128808176443', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,AVENUE OF THE AMERICAS,MINETTA LANE,AVENUE OF THE AMERICAS,MINETTA LANE,MINETTA STREET,,,,,,
58788915,2023-09-12T23:26:18.000,2023-09-13T00:00:20.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,11218,845 MCDONALD AVENUE,MCDONALD AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T00:00:22.000,12 BROOKLYN,3053950060,BROOKLYN,990441,170149,MOBILE,Unspecified,BROOKLYN,40.63369410302134,-73.97769463957034,"{'latitude': '40.63369410302134', 'longitude': '-73.97769463957034', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,DITMAS AVENUE,AVENUE F,DITMAS AVENUE,AVENUE F,MCDONALD AVENUE,,,,,,
58790211,2023-09-12T23:26:17.000,2023-09-12T23:31:57.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,11209,558 74 STREET,74 STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T23:32:02.000,10 BROOKLYN,3059310032,BROOKLYN,978446,168681,MOBILE,Unspecified,BROOKLYN,40.62966501573305,-74.0209097877714,"{'latitude': '40.62966501573305', 'longitude': '-74.0209097877714', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,74 STREET,,,,,,
58795959,2023-09-12T23:26:11.000,2023-09-13T00:43:07.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,11234,1991 TROY AVENUE,TROY AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T00:43:10.000,18 BROOKLYN,3078240011,BROOKLYN,1002795,166517,PHONE,Unspecified,BROOKLYN,40.62370778172944,-73.93319479017124,"{'latitude': '40.62370778172944', 'longitude': '-73.93319479017124', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,,AVENUE L,,AVENUE L,TROY AVENUE,,,,,,
58794370,2023-09-12T23:26:00.000,2023-09-13T18:49:00.000,DEP,Department of Environmental Protection,Noise,Noise: Jack Hammering (NC2),11103,,,INTERSECTION,QUEENS,N/A,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-13T18:49:00.000,01 QUEENS,,QUEENS,1006690,215802,PHONE,Unspecified,QUEENS,40.758974640414664,-73.91899955159224,"{'latitude': '40.758974640414664', 'longitude': '-73.91899955159224', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,BROADWAY,STEINWAY STREET,,,,,,,
58793945,2023-09-12T23:25:30.000,2023-09-13T04:11:48.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,10463,3816 WALDO AVENUE,WALDO AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T04:11:55.000,08 BRONX,2057777501,BRONX,1010899,262721,MOBILE,Unspecified,BRONX,40.88774220674971,-73.90362022320573,"{'latitude': '40.88774220674971', 'longitude': '-73.90362022320573', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,DASH PLACE,MANHATTAN COLLEGE PARKWAY,DASH PLACE,MANHATTAN COLLEGE PARKWAY,WALDO AVENUE,,,,,,
58796570,2023-09-12T23:25:27.000,2023-09-13T11:25:00.000,DOT,Department of Transportation,Street Condition,Pothole,11208,,,INTERSECTION,BROOKLYN,N/A,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-13T11:25:00.000,05 BROOKLYN,,BROOKLYN,1017076,188232,UNKNOWN,Unspecified,BROOKLYN,40.68326925711452,-73.88164427244072,"{'latitude': '40.68326925711452', 'longitude': '-73.88164427244072', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,HIGHLAND PLACE,RIDGEWOOD AVENUE,,,,,,,
58793365,2023-09-12T23:25:21.000,2023-09-12T23:56:39.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11212,407 EAST   96 STREET,EAST   96 STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T23:56:42.000,17 BROOKLYN,3046710143,BROOKLYN,1007070,178934,ONLINE,Unspecified,BROOKLYN,40.65777979040954,-73.91775283943369,"{'latitude': '40.65777979040954', 'longitude': '-73.91775283943369', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,LENOX ROAD,WILLMOHR STREET,LENOX ROAD,WILLMOHR STREET,EAST   96 STREET,,,,,,
