unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,due_date,bridge_highway_direction,taxi_company_borough,road_ramp
58810985,2023-09-14T19:43:40.000,2023-09-15T09:13:32.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10456,1420 GRAND CONCOURSE,GRAND CONCOURSE,,,,,ADDRESS,BRONX,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-15T00:00:00.000,04 BRONX,2028320008,BRONX,1008199,245050,PHONE,Unspecified,BRONX,40.83924842108658,-73.9134482849396,"{'latitude': '40.83924842108658', 'longitude': '-73.9134482849396', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58814581,2023-09-14T19:43:25.000,2023-09-14T19:43:25.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10014,81 BEDFORD STREET,BEDFORD STREET,COMMERCE STREET,BARROW STREET,COMMERCE STREET,BARROW STREET,ADDRESS,NEW YORK,BEDFORD STREET,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-14T19:43:25.000,02 MANHATTAN,1005840061,MANHATTAN,982855,205850,MOBILE,Unspecified,MANHATTAN,40.73168726044357,-74.00503339294247,"{'latitude': '40.73168726044357', 'longitude': '-74.00503339294247', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58810782,2023-09-14T19:43:21.000,2023-09-14T20:23:55.000,NYPD,New York City Police Department,Panhandling,N/A,Store/Commercial,10467,3220 WEBSTER AVENUE,WEBSTER AVENUE,EAST  205 STREET,PARKSIDE PLACE,EAST  205 STREET,PARKSIDE PLACE,ADDRESS,BRONX,WEBSTER AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T20:23:59.000,07 BRONX,,BRONX,1018881,257413,MOBILE,Unspecified,BRONX,40.873145696797145,-73.87477969853556,"{'latitude': '40.873145696797145', 'longitude': '-73.87477969853556', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58816936,2023-09-14T19:43:00.000,2023-09-14T21:05:09.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,11208,10 WHARTON PLACE,WHARTON PLACE,CRESCENT STREET,DEAD END,CRESCENT STREET,DEAD END,ADDRESS,BROOKLYN,WHARTON PLACE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-14T21:05:15.000,05 BROOKLYN,3041050051,BROOKLYN,1019178,190070,PHONE,Unspecified,BROOKLYN,40.688306096481426,-73.8740558920541,"{'latitude': '40.688306096481426', 'longitude': '-73.8740558920541', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58819424,2023-09-14T19:42:59.000,2023-09-18T21:48:03.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Trash or Recycling Not Secure,Sidewalk,11207,126 COVERT STREET,COVERT STREET,EVERGREEN AVENUE,CENTRAL AVENUE,EVERGREEN AVENUE,CENTRAL AVENUE,ADDRESS,BROOKLYN,COVERT STREET,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-18T21:48:08.000,04 BROOKLYN,3034220022,BROOKLYN,1009142,190089,PHONE,Unspecified,BROOKLYN,40.688392162480454,-73.91024380869365,"{'latitude': '40.688392162480454', 'longitude': '-73.91024380869365', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58818154,2023-09-14T19:42:55.000,2023-09-14T21:50:25.000,DOT,Department of Transportation,Street Condition,Plate Condition - Noisy,Street,10027,438 WEST  116 STREET,WEST  116 STREET,MORNINGSIDE DRIVE,AMSTERDAM AVENUE,MORNINGSIDE DRIVE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,WEST  116 STREET,Closed,The Department of Transportation has determined that this issue is not within its jurisdiction.,2023-09-14T21:50:31.000,09 MANHATTAN,1018670074,MANHATTAN,995228,233115,ONLINE,Unspecified,MANHATTAN,40.80651588110322,-73.96034501070464,"{'latitude': '40.80651588110322', 'longitude': '-73.96034501070464', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58814866,2023-09-14T19:42:52.000,2023-09-15T08:09:03.000,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11234,AVENUE U,AVENUE U,AVENUE U,PEARSON STREET,AVENUE U,PEARSON STREET,INTERSECTION,,,Closed,The Department of Sanitation investigated this complaint and no DSNY related conditions/violations were observed. Location will be referred to the appropriate agency for further action.,2023-09-15T04:43:29.000,18 BROOKLYN,,BROOKLYN,1006937,162466,PHONE,Unspecified,BROOKLYN,40.612578994061195,-73.91828755985593,"{'latitude': '40.612578994061195', 'longitude': '-73.91828755985593', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58810651,2023-09-14T19:42:45.000,2023-09-14T19:59:01.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10009,103 EAST    2 STREET,EAST    2 STREET,1 AVENUE,AVENUE A,1 AVENUE,AVENUE A,ADDRESS,NEW YORK,EAST    2 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T19:59:04.000,03 MANHATTAN,1004290014,MANHATTAN,987779,202910,PHONE,Unspecified,MANHATTAN,40.72361708309945,-73.98726832059405,"{'latitude': '40.72361708309945', 'longitude': '-73.98726832059405', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58816573,2023-09-14T19:42:26.000,2023-09-28T06:49:07.000,HPD,Department of Housing Preservation and Development,GENERAL,COOKING GAS,RESIDENTIAL BUILDING,11201,122 BERGEN STREET,BERGEN STREET,,,,,ADDRESS,BROOKLYN,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-28T00:00:00.000,02 BROOKLYN,3003850029,BROOKLYN,987294,189259,PHONE,Unspecified,BROOKLYN,40.68614848270344,-73.9890242404743,"{'latitude': '40.68614848270344', 'longitude': '-73.9890242404743', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58814307,2023-09-14T19:42:26.000,2023-09-29T22:08:17.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11201,122 BERGEN STREET,BERGEN STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-29T00:00:00.000,02 BROOKLYN,3003850029,BROOKLYN,987294,189259,PHONE,Unspecified,BROOKLYN,40.68614848270344,-73.9890242404743,"{'latitude': '40.68614848270344', 'longitude': '-73.9890242404743', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58817763,2023-09-14T19:42:25.000,2023-09-29T22:08:17.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11201,122 BERGEN STREET,BERGEN STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-29T00:00:00.000,02 BROOKLYN,3003850029,BROOKLYN,987294,189259,ONLINE,Unspecified,BROOKLYN,40.68614848270344,-73.9890242404743,"{'latitude': '40.68614848270344', 'longitude': '-73.9890242404743', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58815503,2023-09-14T19:42:25.000,2023-09-19T09:32:22.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11201,122 BERGEN STREET,BERGEN STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,02 BROOKLYN,3003850029,BROOKLYN,987294,189259,ONLINE,Unspecified,BROOKLYN,40.68614848270344,-73.9890242404743,"{'latitude': '40.68614848270344', 'longitude': '-73.9890242404743', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58818085,2023-09-14T19:42:12.000,2023-09-15T08:37:01.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10466,1940 STRANG AVENUE,STRANG AVENUE,GRACE AVENUE,EDSON AVENUE,GRACE AVENUE,EDSON AVENUE,ADDRESS,BRONX,STRANG AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-15T08:37:05.000,12 BRONX,,BRONX,1027420,263523,MOBILE,Unspecified,BRONX,40.88987808440152,-73.8438646848973,"{'latitude': '40.88987808440152', 'longitude': '-73.8438646848973', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58825685,2023-09-14T19:42:11.000,2023-11-09T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11416,97-20 87 STREET,87 STREET,,,,,ADDRESS,OZONE PARK,,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-11-09T00:00:00.000,09 QUEENS,4090580014,QUEENS,1024908,188323,UNKNOWN,Unspecified,QUEENS,40.68348652061188,-73.85340511693792,"{'latitude': '40.68348652061188', 'longitude': '-73.85340511693792', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58812084,2023-09-14T19:42:06.000,2023-09-18T16:39:44.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11106,31-35 CRESCENT STREET,CRESCENT STREET,,,,,ADDRESS,ASTORIA,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-18T00:00:00.000,01 QUEENS,4005790036,QUEENS,1004421,217880,ONLINE,Unspecified,QUEENS,40.76468368198577,-73.92718359841146,"{'latitude': '40.76468368198577', 'longitude': '-73.92718359841146', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58815357,2023-09-14T19:42:04.000,2023-09-14T20:15:43.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11368,108-64 52 AVENUE,52 AVENUE,108 STREET,111 STREET,108 STREET,111 STREET,ADDRESS,CORONA,52 AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T20:15:49.000,04 QUEENS,4020080032,QUEENS,1024959,210301,MOBILE,Unspecified,QUEENS,40.743810565695064,-73.85308833323448,"{'latitude': '40.743810565695064', 'longitude': '-73.85308833323448', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58822309,2023-09-14T19:41:55.000,2023-10-12T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Failure To Maintain,,10301,96 GRAND AVENUE,GRAND AVENUE,,,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-10-12T00:00:00.000,01 STATEN ISLAND,5006070024,STATEN ISLAND,956718,163679,UNKNOWN,Unspecified,STATEN ISLAND,40.6158946966647,-74.09916775258405,"{'latitude': '40.6158946966647', 'longitude': '-74.09916775258405', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58812808,2023-09-14T19:41:55.000,2023-09-14T20:13:20.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11372,37-54 95 STREET,95 STREET,37 AVENUE,ROOSEVELT AVENUE,37 AVENUE,ROOSEVELT AVENUE,ADDRESS,JACKSON HEIGHTS,95 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-14T20:13:24.000,03 QUEENS,4014820036,QUEENS,1019665,212802,MOBILE,Unspecified,QUEENS,40.75069796026108,-73.87218025488994,"{'latitude': '40.75069796026108', 'longitude': '-73.87218025488994', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58816817,2023-09-14T19:41:29.000,2023-09-14T22:19:34.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11378,53-15 66 STREET,66 STREET,53 AVENUE,53 ROAD,53 AVENUE,53 ROAD,ADDRESS,MASPETH,66 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T22:19:42.000,05 QUEENS,4024060058,QUEENS,1012193,205584,MOBILE,Unspecified,QUEENS,40.73091312781614,-73.89917813905073,"{'latitude': '40.73091312781614', 'longitude': '-73.89917813905073', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58814633,2023-09-14T19:41:18.000,2023-09-14T22:57:28.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11378,53-56 65 PLACE,65 PLACE,53 AVENUE,53 DRIVE,53 AVENUE,53 DRIVE,ADDRESS,MASPETH,65 PLACE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T22:57:34.000,05 QUEENS,4023740187,QUEENS,1011904,205166,MOBILE,Unspecified,QUEENS,40.72976672912934,-73.9002226044247,"{'latitude': '40.72976672912934', 'longitude': '-73.9002226044247', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58815778,2023-09-14T19:41:05.000,2023-09-14T20:31:00.000,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,11412,203-01 HOLLIS AVENUE,HOLLIS AVENUE,203 STREET,203 STREET,203 STREET,203 STREET,ADDRESS,SAINT ALBANS,HOLLIS AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T20:31:04.000,12 QUEENS,4109060035,QUEENS,1052252,196789,ONLINE,Unspecified,QUEENS,40.70655579836182,-73.75472961108963,"{'latitude': '40.70655579836182', 'longitude': '-73.75472961108963', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58814552,2023-09-14T19:41:04.000,,DOHMH,Department of Health and Mental Hygiene,Mobile Food Vendor,Equipment,Mobile Food Vendor,11201,7 EVERIT STREET,EVERIT STREET,OLD FULTON STREET,COLUMBIA HEIGHTS,OLD FULTON STREET,COLUMBIA HEIGHTS,ADDRESS,BROOKLYN,EVERIT STREET,In Progress,The Department of Health and Mental Hygiene has received and processed your complaint. All restaurants and mobile food vendors are inspected annually. Restaurant inspection results can be found on WWW.NYC.GOV or a copy of the inspection can be requested from 311.,2023-09-15T09:41:07.000,02 BROOKLYN,3002010004,BROOKLYN,985826,195229,MOBILE,Unspecified,BROOKLYN,40.70253513253691,-73.99431601548454,"{'latitude': '40.70253513253691', 'longitude': '-73.99431601548454', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58816158,2023-09-14T19:41:00.000,2023-09-20T00:15:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10038,102 JOHN STREET,JOHN STREET,GOLD ST,CLIFF ST,,,ADDRESS,NEW YORK,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-20T00:15:00.000,01 MANHATTAN,1000690053,MANHATTAN,982557,197201,ONLINE,Unspecified,MANHATTAN,40.707947786447924,-74.00610645124077,"{'latitude': '40.707947786447924', 'longitude': '-74.00610645124077', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58812543,2023-09-14T19:40:53.000,2023-10-02T09:39:55.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,10469,3401 BRUNER AVENUE,BRUNER AVENUE,EAST  222 STREET,BOSTON ROAD,EAST  222 STREET,BOSTON ROAD,ADDRESS,BRONX,BRUNER AVENUE,Closed,The Department of Sanitation cleaned the location.,2023-09-15T07:21:32.000,12 BRONX,2048830132,BRONX,1028121,259463,PHONE,Unspecified,BRONX,40.87873121515042,-73.84135593877353,"{'latitude': '40.87873121515042', 'longitude': '-73.84135593877353', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58812203,2023-09-14T19:40:44.000,2023-09-15T09:16:59.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10466,1940 STRANG AVENUE,STRANG AVENUE,GRACE AVENUE,EDSON AVENUE,GRACE AVENUE,EDSON AVENUE,ADDRESS,BRONX,STRANG AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-15T09:17:02.000,12 BRONX,,BRONX,1027420,263523,MOBILE,Unspecified,BRONX,40.88987808440152,-73.8438646848973,"{'latitude': '40.88987808440152', 'longitude': '-73.8438646848973', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58817806,2023-09-14T19:40:30.000,2023-09-15T09:13:32.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10456,1420 GRAND CONCOURSE,GRAND CONCOURSE,,,,,ADDRESS,BRONX,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-15T00:00:00.000,04 BRONX,2028320008,BRONX,1008199,245050,ONLINE,Unspecified,BRONX,40.83924842108658,-73.9134482849396,"{'latitude': '40.83924842108658', 'longitude': '-73.9134482849396', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
