unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,taxi_pick_up_location,facility_type,bridge_highway_name,road_ramp,bridge_highway_segment,due_date,taxi_company_borough,bridge_highway_direction
58840064,2023-09-17T12:41:00.000,2023-09-18T15:09:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11231,85 BUTLER STREET,BUTLER STREET,SMITH ST,HOYT ST,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-18T15:09:00.000,06 BROOKLYN,3004030065,BROOKLYN,986597,188451,PHONE,Unspecified,BROOKLYN,40.683930919604066,-73.99153769680318,"{'latitude': '40.683930919604066', 'longitude': '-73.99153769680318', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,,,
58837242,2023-09-17T12:40:54.000,2023-09-17T13:06:17.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10025,308 WEST  105 STREET,WEST  105 STREET,WEST END AVENUE,RIVERSIDE DRIVE,WEST END AVENUE,RIVERSIDE DRIVE,ADDRESS,NEW YORK,WEST  105 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T13:06:20.000,07 MANHATTAN,1018910029,MANHATTAN,992730,231135,ONLINE,Unspecified,MANHATTAN,40.801084076076926,-73.9693708449298,"{'latitude': '40.801084076076926', 'longitude': '-73.9693708449298', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58838105,2023-09-17T12:40:47.000,2023-09-17T20:44:58.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11419,104-76 127 STREET,127 STREET,LIBERTY AVENUE,107 AVENUE,LIBERTY AVENUE,107 AVENUE,ADDRESS,SOUTH RICHMOND HILL,127 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T20:45:02.000,10 QUEENS,4095800040,QUEENS,1034811,190072,PHONE,Unspecified,QUEENS,40.68823608687853,-73.81768621852528,"{'latitude': '40.68823608687853', 'longitude': '-73.81768621852528', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58842062,2023-09-17T12:40:41.000,2023-09-19T14:19:03.000,DSNY,Department of Sanitation,Institution Disposal Complaint,Trash Not Separated from Recycling,School,10036,522 WEST   44 STREET,WEST   44 STREET,AMTRAK-NORTHEAST LINE,11 AVENUE,AMTRAK-NORTHEAST LINE,11 AVENUE,ADDRESS,NEW YORK,WEST   44 STREET,Closed,The Department of Sanitation will address the situation at the location by providing educational outreach about proper sanitation procedures.,2023-09-19T14:19:09.000,04 MANHATTAN,1010720015,MANHATTAN,985367,216720,PHONE,Unspecified,MANHATTAN,40.76152272131238,-73.99596787213292,"{'latitude': '40.76152272131238', 'longitude': '-73.99596787213292', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58839204,2023-09-17T12:40:31.000,2023-09-17T12:43:07.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11239,598 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ESSEX STREET,BERRIMAN STREET,ESSEX STREET,BERRIMAN STREET,ADDRESS,BROOKLYN,SCHROEDERS AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T12:43:10.000,05 BROOKLYN,3045860945,BROOKLYN,1020207,178299,ONLINE,Unspecified,BROOKLYN,40.65599325559804,-73.87040829977123,"{'latitude': '40.65599325559804', 'longitude': '-73.87040829977123', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58839601,2023-09-17T12:40:15.000,2023-09-18T20:49:32.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11432,87-40 165 STREET,165 STREET,,,,,ADDRESS,JAMAICA,,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-18T00:00:00.000,08 QUEENS,4098360001,QUEENS,1040256,197825,ONLINE,Unspecified,QUEENS,40.7094834266287,-73.79798813357753,"{'latitude': '40.7094834266287', 'longitude': '-73.79798813357753', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58841845,2023-09-17T12:39:38.000,,DPR,Department of Parks and Recreation,Damaged Tree,Tree Alive - in Poor Condition,Street,11238,442 CLINTON AVENUE,CLINTON AVENUE,GREENE AVENUE,GATES AVENUE,GREENE AVENUE,GATES AVENUE,ADDRESS,BROOKLYN,CLINTON AVENUE,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-10-30T13:25:31.000,02 BROOKLYN,3019600063,BROOKLYN,993336,188911,UNKNOWN,Unspecified,BROOKLYN,40.685189162200494,-73.96723905439421,"{'latitude': '40.685189162200494', 'longitude': '-73.96723905439421', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58839623,2023-09-17T12:39:21.000,2023-09-26T11:08:16.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,10025,2508 BROADWAY,BROADWAY,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,07 MANHATTAN,1012410023,MANHATTAN,991733,228189,PHONE,Unspecified,MANHATTAN,40.79299900769216,-73.97297522035835,"{'latitude': '40.79299900769216', 'longitude': '-73.97297522035835', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58841807,2023-09-17T12:39:16.000,2023-09-17T12:42:43.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,516 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ASHFORD STREET,ELTON STREET,ASHFORD STREET,ELTON STREET,ADDRESS,BROOKLYN,SCHROEDERS AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-17T12:42:48.000,05 BROOKLYN,3044520423,BROOKLYN,1019422,177846,ONLINE,Unspecified,BROOKLYN,40.65475302381683,-73.87323985668276,"{'latitude': '40.65475302381683', 'longitude': '-73.87323985668276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58841175,2023-09-17T12:39:10.000,2023-09-17T13:19:26.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10024,267 WEST   89 STREET,WEST   89 STREET,BROADWAY,WEST END AVENUE,BROADWAY,WEST END AVENUE,ADDRESS,NEW YORK,WEST   89 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T13:19:30.000,07 MANHATTAN,1012370005,MANHATTAN,990962,227290,MOBILE,Unspecified,MANHATTAN,40.79053211429875,-73.97576057741217,"{'latitude': '40.79053211429875', 'longitude': '-73.97576057741217', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58843337,2023-09-17T12:39:08.000,2023-09-17T21:12:57.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11428,90-37 213 STREET,213 STREET,90 AVENUE,91 AVENUE,90 AVENUE,91 AVENUE,ADDRESS,QUEENS VILLAGE,213 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T21:13:00.000,13 QUEENS,4106460002,QUEENS,1053991,202432,ONLINE,Unspecified,QUEENS,40.72203088639238,-73.74839894071759,"{'latitude': '40.72203088639238', 'longitude': '-73.74839894071759', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58843104,2023-09-17T12:38:55.000,2023-09-18T12:07:38.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Other Store (Non-Food),Business,10462,1916 BENEDICT AVENUE,BENEDICT AVENUE,METROPOLITAN AVENUE,PUGSLEY AVENUE,METROPOLITAN AVENUE,PUGSLEY AVENUE,ADDRESS,BRONX,BENEDICT AVENUE,Closed,"The Department of Consumer and Worker Protection (DCWP) provided information about your complaint. You can find it in the Notes to Customer section of your NYC311 Service Request.  If you didn't get the information, call DCWP Consumer Services at (212) 487-4110. You must provide your NYC311 Service Request number.",2023-09-18T12:07:42.000,09 BRONX,2039300014,BRONX,1022977,243184,PHONE,Unspecified,BRONX,40.83407435575697,-73.86005142257123,"{'latitude': '40.83407435575697', 'longitude': '-73.86005142257123', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58839419,2023-09-17T12:38:53.000,2023-09-17T12:40:48.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11435,135-30 GRAND CENTRAL PARKWAY SR EB,GRAND CENTRAL PARKWAY SR EB,135 STREET,UNION TURNPIKE,135 STREET,UNION TURNPIKE,ADDRESS,JAMAICA,GRAND CENTRAL PARKWAY SR EB,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-17T12:40:53.000,08 QUEENS,4066360001,QUEENS,1033321,200227,ONLINE,Unspecified,QUEENS,40.71611751034009,-73.82298487788441,"{'latitude': '40.71611751034009', 'longitude': '-73.82298487788441', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58838019,2023-09-17T12:38:43.000,2023-09-17T15:09:46.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11106,36-59 34 STREET,34 STREET,36 AVENUE,37 AVENUE,36 AVENUE,37 AVENUE,ADDRESS,ASTORIA,34 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-17T15:09:51.000,01 QUEENS,4006340011,QUEENS,1004157,214155,MOBILE,Unspecified,QUEENS,40.75446011291844,-73.92814765616832,"{'latitude': '40.75446011291844', 'longitude': '-73.92814765616832', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58839896,2023-09-17T12:38:36.000,2023-09-18T11:07:12.000,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Sewage Odor,Commercial Building,11207,350 SHEFFIELD AVENUE,SHEFFIELD AVENUE,SUTTER AVENUE,BLAKE AVENUE,SUTTER AVENUE,BLAKE AVENUE,ADDRESS,BROOKLYN,SHEFFIELD AVENUE,Closed,"The owner or manager of the property was sent an advisory to correct the condition. If the condition persists, please call 311 or go online to www.nyc.gov/311 and submit another complaint.",2023-09-18T11:07:12.000,05 BROOKLYN,3037700070,BROOKLYN,1013096,182837,ONLINE,Unspecified,BROOKLYN,40.66847507400064,-73.8960174306153,"{'latitude': '40.66847507400064', 'longitude': '-73.8960174306153', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58841146,2023-09-17T12:38:34.000,2023-09-17T13:09:09.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10467,320 EAST GUN HILL ROAD,EAST GUN HILL ROAD,PERRY AVENUE,HULL AVENUE,PERRY AVENUE,HULL AVENUE,ADDRESS,BRONX,EAST GUN HILL ROAD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T13:09:13.000,07 BRONX,2033480042,BRONX,1019158,259514,ONLINE,Unspecified,BRONX,40.87891119631289,-73.87376716350293,"{'latitude': '40.87891119631289', 'longitude': '-73.87376716350293', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58842872,2023-09-17T12:38:16.000,2023-09-17T12:42:22.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,516 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ASHFORD STREET,ELTON STREET,ASHFORD STREET,ELTON STREET,ADDRESS,BROOKLYN,SCHROEDERS AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-17T12:42:28.000,05 BROOKLYN,3044520423,BROOKLYN,1019422,177846,ONLINE,Unspecified,BROOKLYN,40.65475302381683,-73.87323985668276,"{'latitude': '40.65475302381683', 'longitude': '-73.87323985668276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58843190,2023-09-17T12:38:00.000,2023-09-17T19:58:00.000,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11385,71-21 FRESH POND ROAD,FRESH POND ROAD,71 AVE,MYRTLE AVE,,,ADDRESS,RIDGEWOOD,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-17T19:58:00.000,05 QUEENS,4036370054,QUEENS,1013410,194898,PHONE,Unspecified,QUEENS,40.7015787102085,-73.89483334370675,"{'latitude': '40.7015787102085', 'longitude': '-73.89483334370675', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58837446,2023-09-17T12:37:48.000,2023-09-17T16:27:23.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10462,1740 WALLACE AVENUE,WALLACE AVENUE,VAN NEST AVENUE,MORRIS PARK AVENUE,VAN NEST AVENUE,MORRIS PARK AVENUE,ADDRESS,BRONX,WALLACE AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T16:27:28.000,11 BRONX,2040360001,BRONX,1022114,247148,ONLINE,Unspecified,BRONX,40.84495811140111,-73.86314767929177,"{'latitude': '40.84495811140111', 'longitude': '-73.86314767929177', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58837202,2023-09-17T12:37:43.000,2023-09-17T12:48:30.000,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Store/Commercial,10030,2400 7 AVENUE,7 AVENUE,WEST  140 STREET,WEST  141 STREET,WEST  140 STREET,WEST  141 STREET,ADDRESS,NEW YORK,7 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T12:48:35.000,10 MANHATTAN,1020260029,MANHATTAN,1000482,237497,ONLINE,Unspecified,MANHATTAN,40.81853515725049,-73.94135579635707,"{'latitude': '40.81853515725049', 'longitude': '-73.94135579635707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58840191,2023-09-17T12:37:03.000,2023-09-17T13:05:27.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10006,CHURCH STREET,CHURCH STREET,CHURCH STREET,LIBERTY STREET,CHURCH STREET,LIBERTY STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T13:05:35.000,01 MANHATTAN,,MANHATTAN,981010,197837,ONLINE,Unspecified,MANHATTAN,40.709693024582386,-74.01168660370406,"{'latitude': '40.709693024582386', 'longitude': '-74.01168660370406', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58844021,2023-09-17T12:36:58.000,2023-09-20T08:28:41.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10011,169 WEST   22 STREET,WEST   22 STREET,AVENUE OF THE AMERICAS,7 AVENUE,AVENUE OF THE AMERICAS,7 AVENUE,ADDRESS,NEW YORK,WEST   22 STREET,Closed,"Based on the information provided by the customer, the Taxi and Limousine Commission has determined that a hearing is not necessary or not possible.",2023-09-20T08:28:45.000,04 MANHATTAN,1007980001,MANHATTAN,985610,209972,ONLINE,Unspecified,MANHATTAN,40.74300113606367,-73.9950920595976,"{'latitude': '40.74300113606367', 'longitude': '-73.9950920595976', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","169 WEST   22 STREET, MANHATTAN (NEW YORK), NY, 10011",,,,,,,
58839163,2023-09-17T12:36:54.000,2023-09-17T13:29:55.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11221,668 BUSHWICK AVENUE,BUSHWICK AVENUE,MYRTLE AVENUE,WILLOUGHBY AVENUE,MYRTLE AVENUE,WILLOUGHBY AVENUE,ADDRESS,BROOKLYN,BUSHWICK AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-17T13:29:59.000,04 BROOKLYN,3031940024,BROOKLYN,1003075,193299,ONLINE,Unspecified,BROOKLYN,40.69721785134117,-73.93211136718696,"{'latitude': '40.69721785134117', 'longitude': '-73.93211136718696', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58839186,2023-09-17T12:36:54.000,2023-09-17T12:55:50.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10459,885 JENNINGS STREET,JENNINGS STREET,INTERVALE AVENUE,CHARLOTTE STREET,INTERVALE AVENUE,CHARLOTTE STREET,ADDRESS,BRONX,JENNINGS STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T12:55:55.000,03 BRONX,2029770329,BRONX,1014060,242603,MOBILE,Unspecified,BRONX,40.83251427919986,-73.89227751830461,"{'latitude': '40.83251427919986', 'longitude': '-73.89227751830461', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58843976,2023-09-17T12:36:51.000,2023-10-04T14:29:18.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,11375,108-14 67 AVENUE,67 AVENUE,108 STREET,110 STREET,108 STREET,110 STREET,ADDRESS,FOREST HILLS,67 AVENUE,Closed,"The Department of Transportation inspected the location more than six months ago and has notified the property owner of any defective sidewalk conditions. The property owner is responsible for maintaining, repairing and installing sidewalks adjoining their property, according to Section 19-152 of the New York City Administrative Code.",2023-10-04T14:29:23.000,06 QUEENS,4021760011,QUEENS,1026584,204920,MOBILE,Unspecified,QUEENS,40.729033442913526,-73.84725786465239,"{'latitude': '40.729033442913526', 'longitude': '-73.84725786465239', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
