unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,due_date,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,vehicle_type,taxi_company_borough
58811483,2023-09-14T09:10:39.000,2023-09-14T09:10:39.000,DOB,Department of Buildings,Real Time Enforcement,Work Without A Permit - Occupied Multiple Dwelling,,11207,114 COOPER STREET,COOPER STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-14T00:00:00.000,04 BROOKLYN,3034400014,BROOKLYN,1009677,189503,UNKNOWN,Unspecified,BROOKLYN,40.6867822069556,-73.90831690538286,"{'latitude': '40.6867822069556', 'longitude': '-73.90831690538286', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58812185,2023-09-14T09:10:37.000,2023-09-20T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11209,8701 RIDGE BOULEVARD,RIDGE BOULEVARD,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-20T00:00:00.000,10 BROOKLYN,3060480005,BROOKLYN,974791,166348,UNKNOWN,Unspecified,BROOKLYN,40.623258272469,-74.0340742075336,"{'latitude': '40.623258272469', 'longitude': '-74.0340742075336', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58815064,2023-09-14T09:10:37.000,2023-09-15T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,11429,100-59 223 STREET,223 STREET,,,,,ADDRESS,QUEENS VILLAGE,,Assigned,The Department of Buildings reviewed this complaint and assigned it to the Special Operations Team for further action.,2023-09-15T00:00:00.000,13 QUEENS,4107980005,QUEENS,1059008,199524,UNKNOWN,Unspecified,QUEENS,40.71400818782129,-73.73033177206406,"{'latitude': '40.71400818782129', 'longitude': '-73.73033177206406', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,,
58814082,2023-09-14T09:10:31.000,2023-09-14T17:53:16.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11207,574 JEROME STREET,JEROME STREET,DUMONT AVENUE,LIVONIA AVENUE,DUMONT AVENUE,LIVONIA AVENUE,ADDRESS,BROOKLYN,JEROME STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-14T17:53:20.000,05 BROOKLYN,3040770038,BROOKLYN,1016115,182296,ONLINE,Unspecified,BROOKLYN,40.66697979954829,-73.88513726456624,"{'latitude': '40.66697979954829', 'longitude': '-73.88513726456624', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58815784,2023-09-14T09:10:28.000,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,11414,88-08 151 AVENUE,151 AVENUE,88 STREET,89 STREET,88 STREET,89 STREET,ADDRESS,HOWARD BEACH,151 AVENUE,In Progress,,,10 QUEENS,4114340007,QUEENS,1026720,182861,ONLINE,Unspecified,QUEENS,40.66848607627237,-73.84690627257683,"{'latitude': '40.66848607627237', 'longitude': '-73.84690627257683', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58812592,2023-09-14T09:10:17.000,2023-09-14T10:58:50.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11207,17 VAN SICLEN AVENUE,VAN SICLEN AVENUE,JAMAICA AVENUE,ARLINGTON AVENUE,JAMAICA AVENUE,ARLINGTON AVENUE,ADDRESS,BROOKLYN,VAN SICLEN AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-14T10:58:52.000,05 BROOKLYN,3039180032,BROOKLYN,1014151,187070,ONLINE,Unspecified,BROOKLYN,40.680090197966514,-73.89219564608626,"{'latitude': '40.680090197966514', 'longitude': '-73.89219564608626', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58814926,2023-09-14T09:10:11.000,2023-09-15T12:42:05.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Gutter,10308,530 ARMSTRONG AVENUE,ARMSTRONG AVENUE,STATEN ISLAND RAILWAY LINE,WILSON AVENUE,STATEN ISLAND RAILWAY LINE,WILSON AVENUE,ADDRESS,STATEN ISLAND,ARMSTRONG AVENUE,Closed,The Department of Sanitation cleaned the location.,2023-09-15T12:40:17.000,03 STATEN ISLAND,5054970248,STATEN ISLAND,939954,138739,ONLINE,Unspecified,STATEN ISLAND,40.54737149717355,-74.1593865912962,"{'latitude': '40.54737149717355', 'longitude': '-74.1593865912962', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58812780,2023-09-14T09:10:08.000,2023-09-14T09:52:08.000,NYPD,New York City Police Department,Urinating in Public,N/A,Residential Building/House,10028,1587 2 AVENUE,2 AVENUE,EAST   82 STREET,EAST   83 STREET,EAST   82 STREET,EAST   83 STREET,ADDRESS,NEW YORK,2 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T09:52:11.000,08 MANHATTAN,1015280023,MANHATTAN,997140,221830,PHONE,Unspecified,MANHATTAN,40.775539015943345,-73.9534600982711,"{'latitude': '40.775539015943345', 'longitude': '-73.9534600982711', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58812566,2023-09-14T09:10:00.000,2023-09-15T12:07:24.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11210,1133 EAST   35 STREET,EAST   35 STREET,AVENUE J,AVENUE K,AVENUE J,AVENUE K,ADDRESS,BROOKLYN,EAST   35 STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-15T10:12:42.000,18 BROOKLYN,3076170030,BROOKLYN,1000359,167492,ONLINE,Unspecified,BROOKLYN,40.62638871610539,-73.94196773644327,"{'latitude': '40.62638871610539', 'longitude': '-73.94196773644327', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58818015,2023-09-14T09:09:52.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,10306,25 STERLING AVENUE,STERLING AVENUE,10 STREET,CLAWSON STREET,10 STREET,CLAWSON STREET,ADDRESS,STATEN ISLAND,STERLING AVENUE,In Progress,,,02 STATEN ISLAND,5042240061,STATEN ISLAND,952197,146956,UNKNOWN,Unspecified,STATEN ISLAND,40.56997825802831,-74.11537263072253,"{'latitude': '40.56997825802831', 'longitude': '-74.11537263072253', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58813927,2023-09-14T09:09:50.000,2023-09-14T11:21:51.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11218,3923 FT HAMILTON PARKWAY,FT HAMILTON PARKWAY,39 STREET,40 STREET,39 STREET,40 STREET,ADDRESS,BROOKLYN,FORT HAMILTON PARKWAY,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T11:21:55.000,12 BROOKLYN,3055850001,BROOKLYN,986828,173543,MOBILE,Unspecified,BROOKLYN,40.64301169653893,-73.99071050743036,"{'latitude': '40.64301169653893', 'longitude': '-73.99071050743036', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58811705,2023-09-14T09:09:47.000,2023-09-14T10:06:19.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11361,43 AVENUE,43 AVENUE,43 AVENUE,222 STREET,43 AVENUE,222 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T10:06:23.000,11 QUEENS,,QUEENS,1050798,217401,PHONE,Unspecified,QUEENS,40.76314149857193,-73.75977000609603,"{'latitude': '40.76314149857193', 'longitude': '-73.75977000609603', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58813616,2023-09-14T09:09:39.000,2023-09-14T09:12:50.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,10024,2337 BROADWAY,BROADWAY,WEST 84 STREET,WEST 85 STREET,WEST   84 STREET,WEST   85 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,The Department of Homeless Services did not have enough information to act on your request.,2023-09-14T09:12:50.000,07 MANHATTAN,1012320055,MANHATTAN,990568,226195,MOBILE,Unspecified,MANHATTAN,40.78752692368109,-73.97718448164493,"{'latitude': '40.78752692368109', 'longitude': '-73.97718448164493', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58814722,2023-09-14T09:09:29.000,,DOHMH,Department of Health and Mental Hygiene,Day Care,Summer Camp,Other,11226,2401 BEVERLY ROAD,BEVERLY ROAD,BEDFORD AVENUE,LOTT STREET,BEDFORD AVENUE,LOTT STREET,ADDRESS,BROOKLYN,BEVERLEY ROAD,In Progress,,,17 BROOKLYN,3051350042,BROOKLYN,996843,174194,PHONE,Unspecified,BROOKLYN,40.64478997365749,-73.95462152726839,"{'latitude': '40.64478997365749', 'longitude': '-73.95462152726839', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58814022,2023-09-14T09:09:19.000,2023-09-14T18:34:55.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10451,208 EAST  163 STREET,EAST  163 STREET,SHERIDAN AVENUE,SHERMAN AVENUE,SHERIDAN AVENUE,SHERMAN AVENUE,ADDRESS,BRONX,EAST  163 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T18:35:01.000,04 BRONX,2024540019,BRONX,1006453,240933,ONLINE,Unspecified,BRONX,40.827953009662636,-73.91977195453524,"{'latitude': '40.827953009662636', 'longitude': '-73.91977195453524', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58817460,2023-09-14T09:09:11.000,2023-09-14T10:05:32.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11435,145-29 89 AVENUE,89 AVENUE,145 STREET,146 STREET,145 STREET,146 STREET,ADDRESS,JAMAICA,89 AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T10:05:36.000,12 QUEENS,4096870022,QUEENS,1036911,195632,PHONE,Unspecified,QUEENS,40.703484714215094,-73.81007055422546,"{'latitude': '40.703484714215094', 'longitude': '-73.81007055422546', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58810631,2023-09-14T09:09:07.000,2023-09-14T09:50:03.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11210,2309 GLENWOOD ROAD,GLENWOOD ROAD,EAST   23 STREET,EAST   24 STREET,EAST   23 STREET,EAST   24 STREET,ADDRESS,BROOKLYN,GLENWOOD ROAD,Closed,The Police Department issued a summons in response to the complaint.,2023-09-14T09:50:08.000,14 BROOKLYN,3052440004,BROOKLYN,996832,169989,MOBILE,Unspecified,BROOKLYN,40.633248164665275,-73.95466900677131,"{'latitude': '40.633248164665275', 'longitude': '-73.95466900677131', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58811712,2023-09-14T09:08:57.000,2023-09-14T09:20:18.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11221,882 JEFFERSON AVENUE,JEFFERSON AVENUE,RALPH AVENUE,HOWARD AVENUE,RALPH AVENUE,HOWARD AVENUE,ADDRESS,BROOKLYN,JEFFERSON AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T09:20:20.000,03 BROOKLYN,3014870021,BROOKLYN,1005825,189387,ONLINE,Unspecified,BROOKLYN,40.686474041454815,-73.92220657082305,"{'latitude': '40.686474041454815', 'longitude': '-73.92220657082305', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58812928,2023-09-14T09:08:55.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,11203,1253 UTICA AVENUE,UTICA AVENUE,,,,,ADDRESS,BROOKLYN,,Open,"The City will notify the property owner within 5 days that the City will clean the graffiti unless the property owner responds within 35 days; the property owner may choose to keep the graffiti, clean the property him/herself or request a 15 day extension.",2023-11-09T07:29:10.000,17 BROOKLYN,3047810080,BROOKLYN,1003871,173077,UNKNOWN,Unspecified,BROOKLYN,40.64171126825239,-73.92929961174433,"{'latitude': '40.64171126825239', 'longitude': '-73.92929961174433', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,2023-11-14T07:29:10.000,,,,,,,
58811460,2023-09-14T09:08:44.000,2023-10-14T13:05:38.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,10003,328 EAST   18 STREET,EAST   18 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST   18 STREET,Closed,The Department of Sanitation found an open service request already exists for the same location.,2023-09-14T22:24:07.000,06 MANHATTAN,1009230049,MANHATTAN,989157,206868,ONLINE,Unspecified,MANHATTAN,40.734480169054166,-73.98229398238581,"{'latitude': '40.734480169054166', 'longitude': '-73.98229398238581', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58815083,2023-09-14T09:08:42.000,2023-09-14T13:05:08.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11412,116-26 201 STREET,201 STREET,116 AVENUE,LINDEN BOULEVARD,116 AVENUE,LINDEN BOULEVARD,ADDRESS,SAINT ALBANS,201 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-14T13:05:12.000,12 QUEENS,4110720042,QUEENS,1053089,192832,PHONE,Unspecified,QUEENS,40.69568833104013,-73.75175117290688,"{'latitude': '40.69568833104013', 'longitude': '-73.75175117290688', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58815279,2023-09-14T09:08:38.000,2023-09-14T11:48:18.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10466,995 EAST  241 STREET,EAST  241 STREET,HILL AVENUE,MONTICELLO AVENUE,HILL AVENUE,MONTICELLO AVENUE,ADDRESS,BRONX,EAST  241 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T11:48:22.000,12 BRONX,2051230033,BRONX,1027650,268082,PHONE,Unspecified,BRONX,40.90238993775204,-73.843003280909,"{'latitude': '40.90238993775204', 'longitude': '-73.843003280909', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58819460,2023-09-14T09:08:31.000,2023-09-20T10:44:43.000,DSNY,Department of Sanitation,Street Sweeping Complaint,Inadequate Sweeping,Street,11216,171 MAC DONOUGH STREET,MAC DONOUGH STREET,THROOP AVENUE,MARCUS GARVEY BOULEVARD,THROOP AVENUE,MARCUS GARVEY BOULEVARD,ADDRESS,BROOKLYN,MAC DONOUGH STREET,Closed,The Department of Sanitation cleaned the location.,2023-09-14T14:57:20.000,03 BROOKLYN,3018530064,BROOKLYN,1001071,187580,ONLINE,Unspecified,BROOKLYN,40.681524551431586,-73.93935267288276,"{'latitude': '40.681524551431586', 'longitude': '-73.93935267288276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58814902,2023-09-14T09:08:19.000,2023-10-03T11:53:29.000,DSNY,Department of Sanitation,Litter Basket Request,Replacement Basket,Street,10045,MAIDEN LANE,MAIDEN LANE,MAIDEN LANE,NASSAU STREET,MAIDEN LANE,NASSAU STREET,INTERSECTION,,,Closed,The location does not meet the criteria for Litter Basket placement.,2023-09-15T11:54:25.000,01 MANHATTAN,,MANHATTAN,981785,197601,ONLINE,Unspecified,MANHATTAN,40.709045510372775,-74.00889111057465,"{'latitude': '40.709045510372775', 'longitude': '-74.00889111057465', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58819363,2023-09-14T09:08:06.000,2023-09-14T09:54:18.000,NYPD,New York City Police Department,Encampment,N/A,Park/Playground,10026,125 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST  116 STREET,WEST  117 STREET,WEST  116 STREET,WEST  117 STREET,ADDRESS,NEW YORK,ST NICHOLAS AVENUE,Closed,The Police Department visited the location and no Encampment was found.,2023-09-14T09:54:21.000,10 MANHATTAN,,MANHATTAN,997342,232127,MOBILE,N/A,MANHATTAN,40.80380121389421,-73.95271069830034,"{'latitude': '40.80380121389421', 'longitude': '-73.95271069830034', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58812764,2023-09-14T09:08:00.000,2023-09-14T09:18:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Knocked Over/Missing (WC),,11365,71-01 PARSONS BOULEVARD,PARSONS BOULEVARD,71 AVE,72 AVE,,,ADDRESS,FRESH MEADOWS,,Closed,"The status of this Service Request is currently not available online. Please call 311 for further assistance. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-14T09:18:00.000,08 QUEENS,4067970040,QUEENS,1036658,205328,ONLINE,Unspecified,QUEENS,40.73009934988612,-73.81090754397326,"{'latitude': '40.73009934988612', 'longitude': '-73.81090754397326', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58815047,2023-09-14T09:08:00.000,2023-09-14T10:20:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,10040,1599 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,W 189 ST,W 190 ST,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection investigated this complaint and shut the running hydrant.,2023-09-14T10:20:00.000,12 MANHATTAN,1021680074,MANHATTAN,1003692,250720,MOBILE,Unspecified,MANHATTAN,40.85482196905561,-73.92972014023339,"{'latitude': '40.85482196905561', 'longitude': '-73.92972014023339', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58810660,2023-09-14T09:08:00.000,2023-09-19T17:55:00.000,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11360,18-22 BELL BOULEVARD,BELL BOULEVARD,18 AVE,23 AVE,,,ADDRESS,BAYSIDE,,Closed,The Department of Environmental Protection investigated this complaint and opened fire hydrants to flush water mains in the area.,2023-09-19T17:55:00.000,07 QUEENS,4058650096,QUEENS,1045981,224702,PHONE,Unspecified,QUEENS,40.78321571470782,-73.77709163122793,"{'latitude': '40.78321571470782', 'longitude': '-73.77709163122793', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58819390,2023-09-14T09:07:52.000,2023-09-15T13:01:10.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10012,158 BLEECKER STREET,BLEECKER STREET,THOMPSON STREET,SULLIVAN STREET,THOMPSON STREET,SULLIVAN STREET,ADDRESS,NEW YORK,BLEECKER STREET,Closed,The Department of Sanitation cleaned the location.,2023-09-15T12:59:18.000,02 MANHATTAN,1005257501,MANHATTAN,984281,204695,MOBILE,Unspecified,MANHATTAN,40.728517177965905,-73.99988815214454,"{'latitude': '40.728517177965905', 'longitude': '-73.99988815214454', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
