unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,resolution_description,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_pick_up_location,due_date
59442071,2023-09-29T11:50:55.000,2023-09-29T20:30:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11364,58-15 210 STREET,210 STREET,58 AVENUE,HORACE HARDING EXPRESSWAY,58 AVENUE,HORACE HARDING EXPRESSWAY,ADDRESS,OAKLAND GARDENS,210 STREET,Closed,2023-09-29T20:30:00.000,11 QUEENS,,QUEENS,1048659,211730,ONLINE,Unspecified,QUEENS,40.74759194350717,-73.76754581766527,"{'latitude': '40.74759194350717', 'longitude': '-73.76754581766527', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58967031,2023-09-29T11:50:36.000,2023-09-29T12:37:37.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11205,298 CLASSON AVENUE,CLASSON AVENUE,DEKALB AVENUE,LAFAYETTE AVENUE,DEKALB AVENUE,LAFAYETTE AVENUE,ADDRESS,BROOKLYN,CLASSON AVENUE,Closed,2023-09-29T12:37:41.000,02 BROOKLYN,3019330121,BROOKLYN,995261,190775,ONLINE,Unspecified,BROOKLYN,40.690303228634036,-73.96029513058312,"{'latitude': '40.690303228634036', 'longitude': '-73.96029513058312', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,
58963320,2023-09-29T11:50:36.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Phone/Cable Lines,Street,11234,2741 EAST   65 STREET,EAST   65 STREET,56 DRIVE,NATIONAL DRIVE,56 DRIVE,NATIONAL DRIVE,ADDRESS,BROOKLYN,EAST   65 STREET,In Progress,,18 BROOKLYN,,BROOKLYN,1008521,160052,PHONE,Unspecified,BROOKLYN,40.60594886534202,-73.91259109966346,"{'latitude': '40.60594886534202', 'longitude': '-73.91259109966346', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58964753,2023-09-29T11:50:32.000,2023-10-02T00:00:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11434,GUY R BREWER BOULEVARD,GUY R BREWER BOULEVARD,115 AVENUE,LINDEN BOULEVARD,,,BLOCKFACE,QUEENS,,Closed,2023-10-02T00:00:00.000,12 QUEENS,,QUEENS,,,UNKNOWN,Unspecified,QUEENS,,,,N/A,The Department of Transportation inspected this complaint and did not find the reported problem.,,,,,,
59459629,2023-09-29T11:50:23.000,2023-09-29T18:10:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,10306,59 ROCKLAND AVENUE,ROCKLAND AVENUE,ST GEORGE ROAD,NUGENT STREET,ST GEORGE ROAD,NUGENT STREET,ADDRESS,STATEN ISLAND,ROCKLAND AVENUE,Closed,2023-09-29T18:10:00.000,02 STATEN ISLAND,5009500020,STATEN ISLAND,948929,149804,ONLINE,Unspecified,STATEN ISLAND,40.57778303540105,-74.12715044244071,"{'latitude': '40.57778303540105', 'longitude': '-74.12715044244071', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59434991,2023-09-29T11:50:09.000,,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,Apartment,11691,22-29 DIX AVENUE,DIX AVENUE,PINSON STREET,CHANDLER STREET,PINSON STREET,CHANDLER STREET,ADDRESS,FAR ROCKAWAY,DIX AVENUE,In Progress,,14 QUEENS,,QUEENS,1052038,160367,PHONE,Unspecified,QUEENS,40.6065874343224,-73.75586758279921,"{'latitude': '40.6065874343224', 'longitude': '-73.75586758279921', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59449719,2023-09-29T11:50:04.000,,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10451,900 GRAND CONCOURSE,GRAND CONCOURSE,EAST  161 STREET,EAST  162 STREET,EAST  161 STREET,EAST  162 STREET,ADDRESS,BRONX,GRAND CONCOURSE,In Progress,,04 BRONX,,BRONX,1005759,240731,PHONE,Unspecified,BRONX,40.82740029485828,-73.92228029181018,"{'latitude': '40.82740029485828', 'longitude': '-73.92228029181018', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59449720,2023-09-29T11:50:04.000,,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11691,22-29 DIX AVENUE,DIX AVENUE,PINSON STREET,CHANDLER STREET,PINSON STREET,CHANDLER STREET,ADDRESS,FAR ROCKAWAY,DIX AVENUE,In Progress,,14 QUEENS,,QUEENS,1052038,160367,PHONE,Unspecified,QUEENS,40.6065874343224,-73.75586758279921,"{'latitude': '40.6065874343224', 'longitude': '-73.75586758279921', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59438929,2023-09-29T11:50:01.000,2023-09-30T13:30:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11224,2675 WEST   36 STREET,WEST   36 STREET,BAY VIEW AVENUE,CANAL AVENUE,BAY VIEW AVENUE,CANAL AVENUE,ADDRESS,BROOKLYN,WEST   36 STREET,Closed,2023-09-30T13:30:00.000,13 BROOKLYN,,BROOKLYN,983498,150561,PHONE,Unspecified,BROOKLYN,40.57993118185761,-74.00270717631207,"{'latitude': '40.57993118185761', 'longitude': '-74.00270717631207', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58965163,2023-09-29T11:50:00.000,2023-10-06T11:40:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11378,59-21 BORDEN AVENUE,BORDEN AVENUE,LIE WB ENTRANCE MAURICE AVE,MAURICE AVE,,,ADDRESS,MASPETH,,Closed,2023-10-06T11:40:00.000,02 QUEENS,,QUEENS,1010072,204444,PHONE,Unspecified,QUEENS,40.72779055438561,-73.90683534268373,"{'latitude': '40.72779055438561', 'longitude': '-73.90683534268373', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,,,,,,
58956034,2023-09-29T11:50:00.000,2023-09-30T10:00:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11232,184 32 STREET,32 STREET,4 AVE,5 AVE,,,ADDRESS,BROOKLYN,,Closed,2023-09-30T10:00:00.000,07 BROOKLYN,3006810115,BROOKLYN,983893,178294,PHONE,Unspecified,BROOKLYN,40.65605252873038,-74.00128665520519,"{'latitude': '40.65605252873038', 'longitude': '-74.00128665520519', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,,,,,,
58966872,2023-09-29T11:50:00.000,2023-09-29T21:45:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11367,70-64 KISSENA BOULEVARD,KISSENA BOULEVARD,71 AVE,71 AVE,,,ADDRESS,FLUSHING,,Closed,2023-09-29T21:45:00.000,08 QUEENS,4066970003,QUEENS,1035503,205386,ONLINE,Unspecified,QUEENS,40.73026531328689,-73.81507442646169,"{'latitude': '40.73026531328689', 'longitude': '-73.81507442646169', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,,,,,,
58957634,2023-09-29T11:50:00.000,2023-09-29T19:15:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11413,145-71 223 STREET,223 STREET,145 RD,146 AVE,,,ADDRESS,SPRINGFIELD GARDENS,,Closed,2023-09-29T19:15:00.000,13 QUEENS,4134710022,QUEENS,1051706,180404,PHONE,Unspecified,QUEENS,40.66158706572929,-73.75686295231054,"{'latitude': '40.66158706572929', 'longitude': '-73.75686295231054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,,,,,,
58965395,2023-09-29T11:50:00.000,2023-09-30T09:50:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11218,69 EAST   10 STREET,EAST   10 STREET,CATON AVE,CHURCH AVE,,,ADDRESS,BROOKLYN,,Closed,2023-09-30T09:50:00.000,14 BROOKLYN,3050710046,BROOKLYN,992466,174995,ONLINE,Unspecified,BROOKLYN,40.6469936876949,-73.97039292968589,"{'latitude': '40.6469936876949', 'longitude': '-73.97039292968589', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,,,,,,
58960531,2023-09-29T11:50:00.000,2023-09-29T12:05:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,10468,2810 WEBB AVENUE,WEBB AVENUE,W 195 ST,W 197 ST,,,ADDRESS,BRONX,,Closed,2023-09-29T12:05:00.000,08 BRONX,2032490146,BRONX,1011616,256959,PHONE,Unspecified,BRONX,40.87192512153452,-73.90105063587457,"{'latitude': '40.87192512153452', 'longitude': '-73.90105063587457', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,,,,,,
58962155,2023-09-29T11:50:00.000,2023-09-29T16:55:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11208,765 LINCOLN AVENUE,LINCOLN AVENUE,DUMONT AVE,LINDEN BLVD,,,ADDRESS,BROOKLYN,,Closed,2023-09-29T16:55:00.000,05 BROOKLYN,3042719001,BROOKLYN,1021474,183447,PHONE,Unspecified,BROOKLYN,40.67011812462209,-73.86581352291451,"{'latitude': '40.67011812462209', 'longitude': '-73.86581352291451', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,,,,,,
58966950,2023-09-29T11:50:00.000,2023-10-03T09:00:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10310,26 DAVIS COURT,DAVIS COURT,DAVIS AVE,DEAD END,,,ADDRESS,STATEN ISLAND,,Closed,2023-10-03T09:00:00.000,01 STATEN ISLAND,5001497501,STATEN ISLAND,953496,173028,PHONE,Unspecified,STATEN ISLAND,40.641545113514844,-74.110815690845,"{'latitude': '40.641545113514844', 'longitude': '-74.110815690845', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,,,,,,
58962156,2023-09-29T11:50:00.000,2023-09-30T02:00:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11234,5315 FILLMORE AVENUE,FILLMORE AVENUE,E 53 ST,E 54 ST,,,ADDRESS,BROOKLYN,,Closed,2023-09-30T02:00:00.000,18 BROOKLYN,3084930004,BROOKLYN,1005557,163231,PHONE,Unspecified,BROOKLYN,40.614682186271544,-73.9232555301665,"{'latitude': '40.614682186271544', 'longitude': '-73.9232555301665', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,,,,,,
58966952,2023-09-29T11:50:00.000,2023-09-30T09:40:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11203,461 HAWTHORNE STREET,HAWTHORNE STREET,BROOKLYN AVE,DEAD END,,,ADDRESS,BROOKLYN,,Closed,2023-09-30T09:40:00.000,09 BROOKLYN,3048110102,BROOKLYN,999517,179083,PHONE,Unspecified,BROOKLYN,40.658205006447844,-73.94497478956124,"{'latitude': '40.658205006447844', 'longitude': '-73.94497478956124', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,,,,,,
58958669,2023-09-29T11:50:00.000,2023-10-02T09:38:52.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,11221,770 PUTNAM AVENUE,PUTNAM AVENUE,STUYVESANT AVENUE,MALCOLM X BOULEVARD,STUYVESANT AVENUE,MALCOLM X BOULEVARD,ADDRESS,BROOKLYN,PUTNAM AVENUE,Closed,2023-10-02T05:38:33.000,03 BROOKLYN,,BROOKLYN,1003378,189290,MOBILE,Unspecified,BROOKLYN,40.68621342524318,-73.93103004145236,"{'latitude': '40.68621342524318', 'longitude': '-73.93103004145236', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,NYC Parks performed the work necessary to correct the condition.,,,,,,
58962061,2023-09-29T11:50:00.000,2023-09-29T14:25:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,10472,1246 CROES AVENUE,CROES AVENUE,WESTCHESTER AVE,E 172 ST,,,ADDRESS,BRONX,,Closed,2023-09-29T14:25:00.000,09 BRONX,2037820007,BRONX,1019954,242040,PHONE,Unspecified,BRONX,40.830947146877534,-73.87098177394931,"{'latitude': '40.830947146877534', 'longitude': '-73.87098177394931', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,,,,,,
58957719,2023-09-29T11:50:00.000,2023-09-30T11:05:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11214,80 STREET,80 STREET,20 AVENUE,21 AVENUE,,,BLOCKFACE,BROOKLYN,,Closed,2023-09-30T11:05:00.000,11 BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,,,,,,
59002350,2023-09-29T11:49:48.000,2023-10-04T08:00:35.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,Closed,2023-10-04T01:40:10.000,Unspecified BRONX,,BRONX,1007854,246938,MOBILE,Unspecified,BRONX,40.8444313561996,-73.91468846937256,"{'latitude': '40.8444313561996', 'longitude': '-73.91468846937256', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The mobile outreach response team went to the location provided but could not find the individual that you reported.,4,,,Mezzanine,,
59445543,2023-09-29T11:49:48.000,2023-09-29T16:55:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11208,765 LINCOLN AVENUE,LINCOLN AVENUE,DUMONT AVENUE,LINDEN BOULEVARD,DUMONT AVENUE,LINDEN BOULEVARD,ADDRESS,BROOKLYN,LINCOLN AVENUE,Closed,2023-09-29T16:55:00.000,05 BROOKLYN,,BROOKLYN,1021466,183492,PHONE,Unspecified,BROOKLYN,40.6702416730511,-73.86584211312943,"{'latitude': '40.6702416730511', 'longitude': '-73.86584211312943', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58975515,2023-09-29T11:49:45.000,2023-09-30T04:14:45.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11417,104-05 LIBERTY AVENUE,LIBERTY AVENUE,104 STREET,105 STREET,104 STREET,105 STREET,ADDRESS,OZONE PARK,LIBERTY AVENUE,Closed,2023-09-30T04:14:50.000,10 QUEENS,,QUEENS,1029505,187815,ONLINE,Unspecified,QUEENS,40.68206986911416,-73.83683380296984,"{'latitude': '40.68206986911416', 'longitude': '-73.83683380296984', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The Department of Sanitation cleaned the location.,,,,,,
58968208,2023-09-29T11:49:43.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Handwashing,Catering Service,11101,40-26 28 STREET,28 STREET,40 AVENUE,41 AVENUE,40 AVENUE,41 AVENUE,ADDRESS,LONG ISLAND CITY,28 STREET,In Progress,2023-10-02T10:13:59.000,01 QUEENS,,QUEENS,1001761,213349,ONLINE,Unspecified,QUEENS,40.75225291765778,-73.93679787652677,"{'latitude': '40.75225291765778', 'longitude': '-73.93679787652677', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The Department of Health and Mental Hygiene has received and processed your complaint. All restaurants and mobile food vendors are inspected annually. Restaurant inspection results can be found on WWW.NYC.GOV or a copy of the inspection can be requested from 311.,,,,,,
58997944,2023-09-29T11:49:41.000,2023-10-02T07:34:51.000,DSNY,Department of Sanitation,Commercial Disposal Complaint,Private Carter Decal Not Posted,Street,10019,265 WEST   52 STREET,WEST   52 STREET,BROADWAY,8 AVENUE,BROADWAY,8 AVENUE,ADDRESS,NEW YORK,WEST   52 STREET,Closed,2023-10-02T07:34:55.000,05 MANHATTAN,1010240001,MANHATTAN,988595,217325,ONLINE,Unspecified,MANHATTAN,40.763182293529916,-73.98431510097944,"{'latitude': '40.763182293529916', 'longitude': '-73.98431510097944', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The Department of Sanitation investigated this complaint and found no violation at the location.,,,,,,
58965499,2023-09-29T11:49:40.000,2023-09-29T14:35:54.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10468,2376 WALTON AVENUE,WALTON AVENUE,EAST  184 STREET,EAST FORDHAM ROAD,EAST  184 STREET,EAST FORDHAM ROAD,ADDRESS,BRONX,WALTON AVENUE,Closed,2023-09-29T14:35:38.000,05 BRONX,,BRONX,1011525,252844,MOBILE,Unspecified,BRONX,40.8606309853273,-73.90139641975145,"{'latitude': '40.8606309853273', 'longitude': '-73.90139641975145', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The Police Department issued a summons in response to the complaint.,,,,,,
59452503,2023-09-29T11:49:35.000,2023-09-30T10:00:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11232,184 32 STREET,32 STREET,4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,ADDRESS,BROOKLYN,32 STREET,Closed,2023-09-30T10:00:00.000,07 BROOKLYN,,BROOKLYN,983893,178294,PHONE,Unspecified,BROOKLYN,40.65605252873038,-74.00128665520519,"{'latitude': '40.65605252873038', 'longitude': '-74.00128665520519', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59447260,2023-09-29T11:49:32.000,2023-09-30T00:00:00.000,DOB,Department of Buildings,Unstable Building,Shaking/Vibrating,Street,11236,1372 EAST   94 STREET,EAST   94 STREET,AVENUE K,AVENUE L,AVENUE K,AVENUE L,ADDRESS,BROOKLYN,EAST   94 STREET,Closed,2023-09-30T00:00:00.000,18 BROOKLYN,,BROOKLYN,1012426,171730,PHONE,Unspecified,BROOKLYN,40.63799096008551,-73.89847901181561,"{'latitude': '40.63799096008551', 'longitude': '-73.89847901181561', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58956134,2023-09-29T11:49:23.000,2023-09-30T01:00:27.000,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,Street,10025,520 WEST  112 STREET,WEST  112 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST  112 STREET,Closed,2023-09-29T20:59:04.000,09 MANHATTAN,1018837502,MANHATTAN,994190,232468,ONLINE,Unspecified,MANHATTAN,40.80474127328286,-73.96409545616766,"{'latitude': '40.80474127328286', 'longitude': '-73.96409545616766', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,NYC Parks performed the work necessary to correct the condition.,,,,,,
