unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,bridge_highway_direction,road_ramp
58851166,2023-09-18T22:47:55.000,2023-09-19T09:59:31.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,10456,751 FOREST AVENUE,FOREST AVENUE,EAST 156 STREET,EAST 158 STREET,EAST  156 STREET,EAST  158 STREET,ADDRESS,BRONX,FOREST AVENUE,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-18T22:47:55.000,01 BRONX,2026460036,BRONX,1010233,237477,MOBILE,Unspecified,BRONX,40.81845696341895,-73.90612674157968,"{'latitude': '40.81845696341895', 'longitude': '-73.90612674157968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58846763,2023-09-18T22:47:05.000,2023-09-18T23:09:12.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11236,656 EAST   95 STREET,EAST   95 STREET,AVENUE A,AVENUE B,AVENUE A,AVENUE B,ADDRESS,BROOKLYN,EAST   95 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T23:09:17.000,17 BROOKLYN,3047540065,BROOKLYN,1008295,176990,PHONE,Unspecified,BROOKLYN,40.652440696449936,-73.91334466509475,"{'latitude': '40.652440696449936', 'longitude': '-73.91334466509475', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58846875,2023-09-18T22:47:02.000,2023-09-18T22:51:10.000,NYPD,New York City Police Department,Illegal Fireworks,N/A,Residential Building/House,11230,1339 EAST    3 STREET,EAST    3 STREET,DEAD END,AVENUE M,DEAD END,AVENUE M,ADDRESS,BROOKLYN,EAST    3 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T22:51:15.000,12 BROOKLYN,3065390068,BROOKLYN,991900,164162,ONLINE,Unspecified,BROOKLYN,40.61725990474216,-73.97244483969698,"{'latitude': '40.61725990474216', 'longitude': '-73.97244483969698', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58854530,2023-09-18T22:46:56.000,2023-09-18T23:05:42.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Park/Playground,10034,4994 BROADWAY,BROADWAY,ISHAM STREET,WEST  212 STREET,ISHAM STREET,WEST  212 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T23:05:45.000,12 MANHATTAN,,MANHATTAN,1006753,255688,ONLINE,Unspecified,MANHATTAN,40.86845035413797,-73.91863841863675,"{'latitude': '40.86845035413797', 'longitude': '-73.91863841863675', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58853149,2023-09-18T22:46:37.000,2023-09-19T00:19:13.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10466,761 EAST  230 STREET,EAST  230 STREET,WHITE PLAINS ROAD,BARNES AVENUE,WHITE PLAINS ROAD,BARNES AVENUE,ADDRESS,BRONX,EAST  230 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-19T00:19:17.000,12 BRONX,2048440008,BRONX,1023830,263858,ONLINE,Unspecified,BRONX,40.89081438506127,-73.8568468312867,"{'latitude': '40.89081438506127', 'longitude': '-73.8568468312867', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58854418,2023-09-18T22:46:35.000,2023-09-18T22:51:44.000,NYPD,New York City Police Department,Illegal Fireworks,N/A,Park/Playground,11230,FRIENDS FIELD,FRIENDS FIELD,AVENUE L,AVENUE M,AVENUE L,AVENUE M,UNRECOGNIZED,BROOKLYN,FRIENDS FIELD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T22:51:47.000,12 BROOKLYN,3065380001,BROOKLYN,991832,164656,ONLINE,Unspecified,BROOKLYN,40.618615890583136,-73.97268921967029,"{'latitude': '40.618615890583136', 'longitude': '-73.97268921967029', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58850928,2023-09-18T22:45:53.000,2023-09-27T14:08:14.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11226,1678 NOSTRAND AVENUE,NOSTRAND AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-27T00:00:00.000,17 BROOKLYN,3051730010,BROOKLYN,998413,174280,PHONE,Unspecified,BROOKLYN,40.645023653547284,-73.94896390313822,"{'latitude': '40.645023653547284', 'longitude': '-73.94896390313822', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58845902,2023-09-18T22:45:53.000,2023-09-27T14:08:15.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11226,1678 NOSTRAND AVENUE,NOSTRAND AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-27T00:00:00.000,17 BROOKLYN,3051730010,BROOKLYN,998413,174280,PHONE,Unspecified,BROOKLYN,40.645023653547284,-73.94896390313822,"{'latitude': '40.645023653547284', 'longitude': '-73.94896390313822', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58850768,2023-09-18T22:45:51.000,2023-09-18T22:50:49.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11230,EAST    4 STREET,EAST    4 STREET,AVENUE L,EAST    4 STREET,AVENUE L,EAST    4 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T22:50:54.000,12 BROOKLYN,,BROOKLYN,992061,164851,MOBILE,Unspecified,BROOKLYN,40.619150926095955,-73.97186412354347,"{'latitude': '40.619150926095955', 'longitude': '-73.97186412354347', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58845316,2023-09-18T22:45:44.000,2023-09-18T23:04:56.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11230,1600 EAST   17 STREET,EAST   17 STREET,AVENUE O,AVENUE P,AVENUE O,AVENUE P,ADDRESS,BROOKLYN,EAST   17 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T23:05:00.000,14 BROOKLYN,3067630043,BROOKLYN,996238,161947,MOBILE,Unspecified,BROOKLYN,40.61117538046736,-73.95682337752959,"{'latitude': '40.61117538046736', 'longitude': '-73.95682337752959', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58850753,2023-09-18T22:45:29.000,2023-09-18T23:04:42.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10012,EAST HOUSTON STREET,EAST HOUSTON STREET,EAST HOUSTON STREET,MULBERRY STREET,EAST HOUSTON STREET,MULBERRY STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T23:04:47.000,02 MANHATTAN,,MANHATTAN,985661,203396,ONLINE,Unspecified,MANHATTAN,40.72495162664278,-73.99490939095129,"{'latitude': '40.72495162664278', 'longitude': '-73.99490939095129', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58853268,2023-09-18T22:44:33.000,2023-09-18T23:00:44.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11694,150 BEACH  115 STREET,BEACH  115 STREET,OCEAN PROMENADE,ROCKAWAY BEACH BOULEVARD,OCEAN PROMENADE,ROCKAWAY BEACH BOULEVARD,ADDRESS,FAR ROCKAWAY,BEACH  115 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T23:00:50.000,14 QUEENS,4161870057,QUEENS,1029889,150310,ONLINE,Unspecified,QUEENS,40.579124790193184,-73.83570292500706,"{'latitude': '40.579124790193184', 'longitude': '-73.83570292500706', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58849910,2023-09-18T22:44:24.000,2023-09-18T22:44:24.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,10467,3160 WEBSTER AVENUE,WEBSTER AVENUE,EAST 204 STREET,EAST 205 STREET,EAST  204 STREET,EAST  205 STREET,ADDRESS,BRONX,WEBSTER AVENUE,Closed,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,2023-09-18T22:44:24.000,07 BRONX,2033577501,BRONX,1018663,257116,MOBILE,Unspecified,BRONX,40.87233137642129,-73.87556947697918,"{'latitude': '40.87233137642129', 'longitude': '-73.87556947697918', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58851571,2023-09-18T22:44:00.000,2023-09-19T21:41:00.000,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,11238,899 BERGEN STREET,BERGEN STREET,CLASSON AVE,FRANKLIN AVENUE SHUTTLE LINE,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection researched this complaint and determined that it could be closed.,2023-09-19T21:41:00.000,08 BROOKLYN,3011427502,BROOKLYN,995986,186008,ONLINE,Unspecified,BROOKLYN,40.67721797068917,-73.95768913620907,"{'latitude': '40.67721797068917', 'longitude': '-73.95768913620907', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,
58846508,2023-09-18T22:44:00.000,2023-09-20T18:32:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10001,,,,,9 AVENUE,WEST 34 STREET,INTERSECTION,MANHATTAN,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-20T18:32:00.000,04 MANHATTAN,,MANHATTAN,985274,213756,ONLINE,Unspecified,MANHATTAN,40.75338730923498,-73.99630403340966,"{'latitude': '40.75338730923498', 'longitude': '-73.99630403340966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,
58853094,2023-09-18T22:43:35.000,2023-09-18T23:14:17.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10023,43 WEST   61 STREET,WEST   61 STREET,BROADWAY,COLUMBUS AVENUE,BROADWAY,COLUMBUS AVENUE,ADDRESS,NEW YORK,WEST   61 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T23:14:20.000,07 MANHATTAN,1011147501,MANHATTAN,988998,219833,PHONE,Unspecified,MANHATTAN,40.77006589662064,-73.98285855047374,"{'latitude': '40.77006589662064', 'longitude': '-73.98285855047374', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58848161,2023-09-18T22:43:06.000,2023-09-18T22:59:54.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11217,45 ST MARKS AVENUE,ST MARKS AVENUE,5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,ADDRESS,BROOKLYN,ST MARKS AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T23:00:00.000,06 BROOKLYN,3009330055,BROOKLYN,990922,187119,MOBILE,Unspecified,BROOKLYN,40.68027267931185,-73.975944869905,"{'latitude': '40.68027267931185', 'longitude': '-73.975944869905', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58849510,2023-09-18T22:43:04.000,2023-09-18T23:01:32.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11220,4603 SIXTH AVENUE,SIXTH AVENUE,46 STREET,47 STREET,46 STREET,47 STREET,ADDRESS,BROOKLYN,6 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T23:01:37.000,07 BROOKLYN,3007580010,BROOKLYN,982621,174603,MOBILE,Unspecified,BROOKLYN,40.64592139359713,-74.0058701486801,"{'latitude': '40.64592139359713', 'longitude': '-74.0058701486801', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58854442,2023-09-18T22:43:01.000,2023-09-18T23:01:52.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10033,567 WEST  186 STREET,WEST  186 STREET,AUDUBON AVENUE,ST NICHOLAS AVENUE,AUDUBON AVENUE,ST NICHOLAS AVENUE,ADDRESS,NEW YORK,WEST  186 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T23:01:55.000,12 MANHATTAN,1021570067,MANHATTAN,1003401,249724,ONLINE,Unspecified,MANHATTAN,40.85208888226196,-73.93077490559759,"{'latitude': '40.85208888226196', 'longitude': '-73.93077490559759', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58855076,2023-09-18T22:42:50.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Other,10312,35 POMPEY AVENUE,POMPEY AVENUE,MONTEREY AVENUE,MARNE AVENUE,MONTEREY AVENUE,MARNE AVENUE,ADDRESS,STATEN ISLAND,POMPEY AVENUE,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-19T03:51:30.000,03 STATEN ISLAND,5056430048,STATEN ISLAND,936111,141580,MOBILE,Unspecified,STATEN ISLAND,40.555149460078525,-74.17323471844429,"{'latitude': '40.555149460078525', 'longitude': '-74.17323471844429', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58852925,2023-09-18T22:42:48.000,2023-09-18T22:45:49.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11208,184 ETNA STREET,ETNA STREET,RICHMOND STREET,CHESTNUT STREET,RICHMOND STREET,CHESTNUT STREET,ADDRESS,BROOKLYN,ETNA STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-18T22:45:54.000,05 BROOKLYN,3041150026,BROOKLYN,1018413,189241,ONLINE,Unspecified,BROOKLYN,40.68603366963854,-73.87681854478991,"{'latitude': '40.68603366963854', 'longitude': '-73.87681854478991', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58846463,2023-09-18T22:41:45.000,2023-09-19T16:40:07.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11385,61-48 WOODBINE STREET,WOODBINE STREET,FRESH POND ROAD,64 STREET,FRESH POND ROAD,64 STREET,ADDRESS,RIDGEWOOD,WOODBINE STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-19T16:40:12.000,05 QUEENS,4036140028,QUEENS,1012742,197177,MOBILE,Unspecified,QUEENS,40.70783620060066,-73.89723286634515,"{'latitude': '40.70783620060066', 'longitude': '-73.89723286634515', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58851635,2023-09-18T22:41:43.000,2023-09-19T00:52:15.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11428,90-66 209 STREET,209 STREET,90 AVENUE,91 AVENUE,90 AVENUE,91 AVENUE,ADDRESS,QUEENS VILLAGE,209 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T00:52:20.000,13 QUEENS,4105580072,QUEENS,1052452,201013,ONLINE,Unspecified,QUEENS,40.71814808763647,-73.75396546164924,"{'latitude': '40.71814808763647', 'longitude': '-73.75396546164924', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58854359,2023-09-18T22:41:25.000,2023-09-19T01:19:25.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11420,133-01 131 AVENUE,131 AVENUE,133 STREET,134 STREET,133 STREET,134 STREET,ADDRESS,SOUTH OZONE PARK,131 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T01:19:30.000,10 QUEENS,4117720041,QUEENS,1038233,183655,MOBILE,Unspecified,QUEENS,40.67060270940918,-73.80539855074512,"{'latitude': '40.67060270940918', 'longitude': '-73.80539855074512', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58854196,2023-09-18T22:41:13.000,2023-09-18T23:00:52.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11210,1134 EAST   42 STREET,EAST   42 STREET,AVENUE J,AVENUE K,AVENUE J,AVENUE K,ADDRESS,BROOKLYN,EAST   42 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T23:00:57.000,18 BROOKLYN,3077890043,BROOKLYN,1002154,167758,PHONE,Unspecified,BROOKLYN,40.62711538414618,-73.93550059114865,"{'latitude': '40.62711538414618', 'longitude': '-73.93550059114865', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58848210,2023-09-18T22:40:47.000,2023-09-18T23:01:27.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11220,4603 SIXTH AVENUE,SIXTH AVENUE,46 STREET,47 STREET,46 STREET,47 STREET,ADDRESS,BROOKLYN,6 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T23:01:32.000,07 BROOKLYN,3007580010,BROOKLYN,982621,174603,MOBILE,Unspecified,BROOKLYN,40.64592139359713,-74.0058701486801,"{'latitude': '40.64592139359713', 'longitude': '-74.0058701486801', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58853314,2023-09-18T22:40:37.000,2023-09-18T22:44:12.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11375,105-24 64 AVENUE,64 AVENUE,YELLOWSTONE BOULEVARD,108 STREET,YELLOWSTONE BOULEVARD,108 STREET,ADDRESS,FOREST HILLS,64 AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T22:44:17.000,06 QUEENS,4021497501,QUEENS,1025553,206191,ONLINE,Unspecified,QUEENS,40.73252689586135,-73.85096992942074,"{'latitude': '40.73252689586135', 'longitude': '-73.85096992942074', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
