unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bbl,facility_type,due_date,vehicle_type,taxi_company_borough,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment
58949542,2023-09-28T12:50:10.000,2023-09-28T14:01:24.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,10004,24 BROADWAY,BROADWAY,BEAVER STREET,MORRIS STREET,BEAVER STREET,MORRIS STREET,ADDRESS,NEW YORK,BROADWAY,Closed,N/A,2023-09-28T14:01:28.000,01 MANHATTAN,MANHATTAN,980558,196351,ONLINE,Unspecified,MANHATTAN,40.70561412884559,-74.01331614223832,"{'latitude': '40.70561412884559', 'longitude': '-74.01331614223832', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1000220013,,,,,,,,,
58947558,2023-09-28T12:49:45.000,2023-09-28T13:02:59.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10026,200 WEST  113 STREET,WEST  113 STREET,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,WEST  113 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T13:03:02.000,10 MANHATTAN,MANHATTAN,996924,231252,MOBILE,Unspecified,MANHATTAN,40.80140018861735,-73.95422219756892,"{'latitude': '40.80140018861735', 'longitude': '-73.95422219756892', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58955264,2023-09-28T12:49:38.000,,DOT,Department of Transportation,Street Condition,Pothole,,11375,,,,,68 AVENUE,JUNO STREET,INTERSECTION,QUEENS,,Open,The Department of Transportation referred this complaint to the appropriate Maintenance Unit for repair.,2023-09-28T12:49:38.000,06 QUEENS,QUEENS,1024394,200279,UNKNOWN,Unspecified,QUEENS,40.71630524808546,-73.85518710687637,"{'latitude': '40.71630524808546', 'longitude': '-73.85518710687637', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,,,,,
58952937,2023-09-28T12:49:34.000,,TLC,Taxi and Limousine Commission,Green Taxi Report,Driver Report - Non Passenger,,10038,121 WILLIAM STREET,WILLIAM STREET,JOHN STREET,FULTON STREET,JOHN STREET,FULTON STREET,ADDRESS,NEW YORK,WILLIAM STREET,In Progress,,,01 MANHATTAN,MANHATTAN,982286,197555,ONLINE,Unspecified,MANHATTAN,40.708919376660305,-74.00708401951937,"{'latitude': '40.708919376660305', 'longitude': '-74.00708401951937', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1000787507,,,,,"121 WILLIAM STREET, MANHATTAN (NEW YORK), NY, 10038",,,,
58952271,2023-09-28T12:49:31.000,2023-09-28T17:59:17.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11222,547 MORGAN AVENUE,MORGAN AVENUE,DRIGGS AVENUE,NASSAU AVENUE,DRIGGS AVENUE,NASSAU AVENUE,ADDRESS,BROOKLYN,MORGAN AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T17:59:22.000,01 BROOKLYN,BROOKLYN,1001028,203026,ONLINE,Unspecified,BROOKLYN,40.72392026781592,-73.93946922495995,"{'latitude': '40.72392026781592', 'longitude': '-73.93946922495995', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58954409,2023-09-28T12:49:22.000,2023-10-11T14:33:25.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,10035,346 EAST  120 STREET,EAST  120 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST  120 STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-29T11:37:25.000,11 MANHATTAN,MANHATTAN,1002366,230410,PHONE,Unspecified,MANHATTAN,40.79907964751899,-73.93456826585579,"{'latitude': '40.79907964751899', 'longitude': '-73.93456826585579', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1017960034,,,,,,,,,
58950798,2023-09-28T12:49:06.000,2023-10-05T08:13:42.000,DSNY,Department of Sanitation,Dirty Condition,Syringes,Sidewalk,11435,95 AVENUE,95 AVENUE,95 AVENUE,148 STREET,95 AVENUE,148 STREET,INTERSECTION,,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-10-03T22:50:01.000,12 QUEENS,QUEENS,1038354,193997,ONLINE,Unspecified,QUEENS,40.698988327830826,-73.80487931994247,"{'latitude': '40.698988327830826', 'longitude': '-73.80487931994247', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58952022,2023-09-28T12:49:04.000,2023-09-29T15:37:37.000,DSNY,Department of Sanitation,Dead Animal,Cat,Street,11368,OTIS AVENUE,OTIS AVENUE,OTIS AVENUE,WALDRON STREET,OTIS AVENUE,WALDRON STREET,INTERSECTION,,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-28T23:21:49.000,04 QUEENS,QUEENS,1024563,208848,PHONE,Unspecified,QUEENS,40.73982426221325,-73.854526133535,"{'latitude': '40.73982426221325', 'longitude': '-73.854526133535', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58947354,2023-09-28T12:49:03.000,2023-09-28T13:00:35.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10001,393 7 AVENUE,7 AVENUE,WEST   31 STREET,WEST   32 STREET,WEST   31 STREET,WEST   32 STREET,ADDRESS,NEW YORK,7 AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-28T13:00:38.000,05 MANHATTAN,MANHATTAN,986543,212329,ONLINE,Unspecified,MANHATTAN,40.7494703170963,-73.99172426455326,"{'latitude': '40.7494703170963', 'longitude': '-73.99172426455326', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1008070001,,,,,,,,,
58947293,2023-09-28T12:48:55.000,2023-09-28T12:57:01.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11412,200-16 111 AVENUE,111 AVENUE,200 STREET,201 STREET,200 STREET,201 STREET,ADDRESS,SAINT ALBANS,111 AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-28T12:57:06.000,12 QUEENS,QUEENS,1051825,195900,ONLINE,Unspecified,QUEENS,40.70411898353063,-73.75627863286721,"{'latitude': '40.70411898353063', 'longitude': '-73.75627863286721', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58949458,2023-09-28T12:48:54.000,2023-09-29T03:38:43.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10032,900 RIVERSIDE DRIVE,RIVERSIDE DRIVE,WEST  161 STREET,WEST  162 STREET,WEST  161 STREET,WEST  162 STREET,ADDRESS,NEW YORK,RIVERSIDE DRIVE,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-29T03:38:46.000,12 MANHATTAN,MANHATTAN,999049,244634,MOBILE,Unspecified,MANHATTAN,40.83812669619484,-73.94651730320311,"{'latitude': '40.83812669619484', 'longitude': '-73.94651730320311', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58952389,2023-09-28T12:48:53.000,2023-10-03T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,11226,164 EAST   22 STREET,EAST   22 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-10-03T00:00:00.000,14 BROOKLYN,BROOKLYN,996268,174316,UNKNOWN,Unspecified,BROOKLYN,40.64512563624355,-73.95669330368943,"{'latitude': '40.64512563624355', 'longitude': '-73.95669330368943', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3051320036,N/A,,,,,,,,
58952283,2023-09-28T12:48:52.000,2023-09-28T13:18:53.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,11219,1035 45 STREET,45 STREET,10 AVENUE,FORT HAMILTON PARKWAY,10 AVENUE,FORT HAMILTON PARKWAY,ADDRESS,BROOKLYN,45 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-28T13:18:57.000,12 BROOKLYN,BROOKLYN,985475,172729,ONLINE,Unspecified,BROOKLYN,40.640777731723944,-73.99558601729906,"{'latitude': '40.640777731723944', 'longitude': '-73.99558601729906', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3056080037,,,,,,,,,
58950241,2023-09-28T12:48:32.000,2023-10-14T14:29:19.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10031,589 RIVERSIDE DRIVE,RIVERSIDE DRIVE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-14T00:00:00.000,09 MANHATTAN,MANHATTAN,996185,238620,PHONE,Unspecified,MANHATTAN,40.82162432594888,-73.95687832440268,"{'latitude': '40.82162432594888', 'longitude': '-73.95687832440268', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1020020101,,,,,,,,,
58946939,2023-09-28T12:48:19.000,2023-09-28T12:54:06.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,11220,147 56 STREET,56 STREET,1 AVENUE,2 AVENUE,1 AVENUE,2 AVENUE,ADDRESS,BROOKLYN,56 STREET,Closed,"Based on the information you provided, the Department of Homeless Services has referred this request to the New York City Police Department.",2023-09-28T12:54:06.000,07 BROOKLYN,BROOKLYN,978266,174791,ONLINE,Unspecified,BROOKLYN,40.64643554118577,-74.02156368367919,"{'latitude': '40.64643554118577', 'longitude': '-74.02156368367919', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3008280001,,,,,,,,,
58946621,2023-09-28T12:48:12.000,2023-09-28T20:26:57.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10462,1596 UNIONPORT ROAD,UNIONPORT ROAD,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-28T00:00:00.000,09 BRONX,BRONX,1022152,245621,PHONE,Unspecified,BRONX,40.840766785131244,-73.8630189661179,"{'latitude': '40.840766785131244', 'longitude': '-73.8630189661179', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2039447501,,,,,,,,,
58946859,2023-09-28T12:48:06.000,,DOHMH,Department of Health and Mental Hygiene,Smoking,Smoking Violation,Residential Building,10022,305 EAST   56 STREET,EAST   56 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST   56 STREET,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-29T16:30:51.000,06 MANHATTAN,MANHATTAN,993848,215607,ONLINE,Unspecified,MANHATTAN,40.758462682536454,-73.9653548913621,"{'latitude': '40.758462682536454', 'longitude': '-73.9653548913621', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1013490105,,,,,,,,,
58954370,2023-09-28T12:47:53.000,2023-09-28T12:49:07.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,11375,107-24 71 AVENUE,71 AVENUE,AUSTIN STREET,QUEENS BOULEVARD,AUSTIN STREET,QUEENS BOULEVARD,ADDRESS,FOREST HILLS,71 AVENUE,Closed,"Based on the information you provided, the Department of Homeless Services has referred this request to the New York City Police Department.",2023-09-28T12:49:07.000,06 QUEENS,QUEENS,1027362,201868,MOBILE,Unspecified,QUEENS,40.720652699057645,-73.84447037829011,"{'latitude': '40.720652699057645', 'longitude': '-73.84447037829011', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4032560001,,,,,,,,,
58948406,2023-09-28T12:47:52.000,2023-09-28T14:47:13.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Street/Sidewalk,10305,17 LEDYARD PLACE,LEDYARD PLACE,PARKINSON AVENUE,QUINTARD STREET,PARKINSON AVENUE,QUINTARD STREET,ADDRESS,STATEN ISLAND,LEDYARD PLACE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T14:47:19.000,02 STATEN ISLAND,STATEN ISLAND,961187,156356,ONLINE,Unspecified,STATEN ISLAND,40.59580732593653,-74.08304582654257,"{'latitude': '40.59580732593653', 'longitude': '-74.08304582654257', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58954228,2023-09-28T12:47:46.000,2023-09-29T18:18:34.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10465,3438 EAST TREMONT AVENUE,EAST TREMONT AVENUE,BRUCKNER BOULEVARD,OTIS AVENUE,BRUCKNER BOULEVARD,OTIS AVENUE,ADDRESS,BRONX,EAST TREMONT AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-29T18:18:36.000,10 BRONX,BRONX,1031909,242613,PHONE,Unspecified,BRONX,40.83246344419768,-73.82777779785181,"{'latitude': '40.83246344419768', 'longitude': '-73.82777779785181', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58949233,2023-09-28T12:47:40.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,10033,720 WEST  181 STREET,WEST  181 STREET,BENNETT AVENUE,MAGAW PLACE,BENNETT AVENUE,MAGAW PLACE,ADDRESS,NEW YORK,WEST  181 STREET,In Progress,,,12 MANHATTAN,MANHATTAN,1001723,249140,PHONE,Unspecified,MANHATTAN,40.850489456034595,-73.93684188980937,"{'latitude': '40.850489456034595', 'longitude': '-73.93684188980937', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58997859,2023-09-28T12:47:30.000,2023-10-02T13:51:04.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,Street,11207,656 STANLEY AVENUE,STANLEY AVENUE,VAN SICLEN AVENUE,HENDRIX STREET,VAN SICLEN AVENUE,HENDRIX STREET,ADDRESS,BROOKLYN,STANLEY AVENUE,Closed,The Department of Sanitation collected the requested items.,2023-09-29T12:51:20.000,05 BROOKLYN,BROOKLYN,1016324,179437,ONLINE,Unspecified,BROOKLYN,40.65913172920588,-73.8843974904303,"{'latitude': '40.65913172920588', 'longitude': '-73.8843974904303', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58948090,2023-09-28T12:47:17.000,,DOHMH,Department of Health and Mental Hygiene,Smoking,Smoking Violation,Residential Building,11210,3101 FOSTER AVENUE,FOSTER AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,ADDRESS,BROOKLYN,FOSTER AVENUE,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-29T16:30:58.000,17 BROOKLYN,BROOKLYN,998844,171965,ONLINE,Unspecified,BROOKLYN,40.6386687767701,-73.94741581102895,"{'latitude': '40.6386687767701', 'longitude': '-73.94741581102895', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3049640047,,,,,,,,,
58955371,2023-09-28T12:47:14.000,2023-09-29T09:42:46.000,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Chemical Vapors/Gases/Odors,3+ Family Apartment Building,10031,3544 BROADWAY,BROADWAY,WEST 145 STREET,WEST 146 STREET,WEST  145 STREET,WEST  146 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,"The owner or manager of the property was sent an advisory to correct the condition. If the condition persists, please call 311 or go online to www.nyc.gov/311 and submit another complaint.",2023-09-29T09:42:46.000,09 MANHATTAN,MANHATTAN,997998,240428,ONLINE,Unspecified,MANHATTAN,40.82658413636116,-73.95032417316042,"{'latitude': '40.82658413636116', 'longitude': '-73.95032417316042', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1020770001,,,,,,,,,
58953207,2023-09-28T12:47:14.000,2023-09-29T14:37:59.000,DSNY,Department of Sanitation,Dead Animal,Cat,Street,11213,1301 STERLING PLACE,STERLING PLACE,TROY AVENUE,SCHENECTADY AVENUE,TROY AVENUE,SCHENECTADY AVENUE,ADDRESS,BROOKLYN,STERLING PLACE,Closed,The Department of Sanitation cleaned the location.,2023-09-29T07:15:28.000,08 BROOKLYN,BROOKLYN,1002177,184011,ONLINE,Unspecified,BROOKLYN,40.671726283663844,-73.93537453647515,"{'latitude': '40.671726283663844', 'longitude': '-73.93537453647515', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3013710072,,,,,,,,,
58947268,2023-09-28T12:47:07.000,2023-09-28T13:02:57.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10007,1 ELK STREET,ELK STREET,READE STREET,DUANE STREET,READE STREET,DUANE STREET,ADDRESS,NEW YORK,ELK STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T13:03:01.000,01 MANHATTAN,MANHATTAN,983033,199442,MOBILE,Unspecified,MANHATTAN,40.714098877240865,-74.00438998049293,"{'latitude': '40.714098877240865', 'longitude': '-74.00438998049293', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1001550001,,,,,,,,,
58949944,2023-09-28T12:47:00.000,2023-10-06T13:10:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10451,,,,,EAST 152 STREET,COURTLANDT AVENUE,INTERSECTION,BRONX,,Closed,"Service Request status for this request is available on the Department of Transportation's website. Please click the ""Learn More"" link below.",2023-10-06T13:10:00.000,01 BRONX,BRONX,1006789,237559,UNKNOWN,Unspecified,BRONX,40.81869148896492,-73.9185691903263,"{'latitude': '40.81869148896492', 'longitude': '-73.9185691903263', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
