unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,taxi_pick_up_location,latitude,longitude,location,closed_date,facility_type,due_date,bridge_highway_name,bridge_highway_segment,bridge_highway_direction
58937927,2023-09-27T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11235,2680 EAST   12 STREET,EAST   12 STREET,GILMORE COURT,SHORE PARKWAY,,,ADDRESS,BROOKLYN,,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-28T12:00:00.000,15 BROOKLYN,3074550089,BROOKLYN,995950,152661,PHONE,Unspecified,BROOKLYN,,40.58568757624295,-73.95787673640368,"{'latitude': '40.58568757624295', 'longitude': '-73.95787673640368', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-28T12:00:00.000,,,,,
58939233,2023-09-27T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11206,371 VERNON AVENUE,VERNON AVENUE,LEWIS AVENUE,STUYVESANT AVENUE,,,ADDRESS,BROOKLYN,,Closed,DSNY already has a request to investigate this reportedly abandoned vehicle and cannot open multiple service requests for the same vehicle at once. Your request is being closed while we action the prior report.,2023-09-28T12:00:00.000,03 BROOKLYN,3015860012,BROOKLYN,1001976,192905,PHONE,Unspecified,BROOKLYN,,40.69613868280986,-73.93607572839008,"{'latitude': '40.69613868280986', 'longitude': '-73.93607572839008', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-28T12:00:00.000,DSNY Garage,,,,
58941809,2023-09-27T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11234,2172 EAST   34 STREET,EAST   34 STREET,AVENUE T,AVENUE U,,,ADDRESS,BROOKLYN,,Closed,DSNY already has a request to investigate this reportedly abandoned vehicle and cannot open multiple service requests for the same vehicle at once. Your request is being closed while we action the prior report.,2023-09-28T12:00:00.000,18 BROOKLYN,3085330079,BROOKLYN,1003798,160037,PHONE,Unspecified,BROOKLYN,,40.60591937060018,-73.92960041492755,"{'latitude': '40.60591937060018', 'longitude': '-73.92960041492755', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-28T12:00:00.000,,,,,
58939243,2023-09-27T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10029,131 EAST  104 STREET,EAST  104 STREET,PARK AVENUE,LEXINGTON AVENUE,,,ADDRESS,NEW YORK,,Closed,The vehicle you reported exceeds the monetary value eligible for collection as junk. The Department of Sanitation has forwarded the request to the NYPD for further action.,2023-09-28T12:00:00.000,11 MANHATTAN,1016320011,MANHATTAN,998711,227529,PHONE,Unspecified,MANHATTAN,,40.79117882209246,-73.94777566875706,"{'latitude': '40.79117882209246', 'longitude': '-73.94777566875706', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-28T12:00:00.000,DSNY Garage,,,,
58945633,2023-09-27T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11101,26-35 47 AVENUE,47 AVENUE,SKILLMAN AVENUE,27 STREET,,,ADDRESS,LONG ISLAND CITY,,Closed,The vehicle you reported exceeds the monetary value eligible for collection as junk. The Department of Sanitation has forwarded the request to the NYPD for further action.,2023-10-04T12:00:00.000,02 QUEENS,4000960001,QUEENS,1000536,210254,PHONE,Unspecified,QUEENS,,40.74376026416894,-73.94122673963052,"{'latitude': '40.74376026416894', 'longitude': '-73.94122673963052', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-04T12:00:00.000,,,,,
58943062,2023-09-27T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10466,4065 SETON AVENUE,SETON AVENUE,STRANG AVENUE,EDENWALD AVENUE,,,ADDRESS,BRONX,,Closed,The Department of Sanitation does NOT have jurisdiction over vehicles (abandoned or otherwise) that have license plates affixed to them. Your request will be referred to the NYPD for further action.,2023-09-28T12:00:00.000,12 BRONX,2049870053,BRONX,1029042,264658,PHONE,Unspecified,BRONX,,40.89298521080357,-73.83799072922062,"{'latitude': '40.89298521080357', 'longitude': '-73.83799072922062', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-28T12:00:00.000,,,,,
58944330,2023-09-27T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10465,1465 DWIGHT PLACE,DWIGHT PLACE,MACDONOUGH PLACE,GRISWOLD AVENUE,,,ADDRESS,BRONX,,Closed,The Department of Sanitation does NOT have jurisdiction over vehicles (abandoned or otherwise) that have license plates affixed to them. Your request will be referred to the NYPD for further action.,2023-09-30T12:00:00.000,10 BRONX,2054110060,BRONX,1032731,246697,PHONE,Unspecified,BRONX,,40.84366834242549,-73.8247778774384,"{'latitude': '40.84366834242549', 'longitude': '-73.8247778774384', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T12:00:00.000,,,,,
58936699,2023-09-27T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11207,1603 BUSHWICK AVENUE,BUSHWICK AVENUE,EASTERN PARKWAY,STEWART STREET,,,ADDRESS,BROOKLYN,,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-28T12:00:00.000,04 BROOKLYN,3034730001,BROOKLYN,1011026,187453,PHONE,Unspecified,BROOKLYN,,40.681151449840904,-73.90346091525713,"{'latitude': '40.681151449840904', 'longitude': '-73.90346091525713', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-28T12:00:00.000,,,,,
58944339,2023-09-27T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10465,274 BLAIR AVENUE,BLAIR AVENUE,DEAD END,MILES AVENUE,,,ADDRESS,BRONX,,Closed,DSNY already has a request to investigate this reportedly abandoned vehicle and cannot open multiple service requests for the same vehicle at once. Your request is being closed while we action the prior report.,2023-10-03T12:00:00.000,10 BRONX,2055190136,BRONX,1037274,238620,PHONE,Unspecified,BRONX,,40.821473243207315,-73.80842226509634,"{'latitude': '40.821473243207315', 'longitude': '-73.80842226509634', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-03T12:00:00.000,,,,,
58945642,2023-09-27T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11234,1018 EAST   52 STREET,EAST   52 STREET,GLENWOOD ROAD,AVENUE H,,,ADDRESS,BROOKLYN,,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-28T12:00:00.000,18 BROOKLYN,3077350048,BROOKLYN,1004601,170724,PHONE,Unspecified,BROOKLYN,,40.63525114080523,-73.92667629952922,"{'latitude': '40.63525114080523', 'longitude': '-73.92667629952922', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-28T12:00:00.000,,,,,
58944335,2023-09-27T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11436,116-31 144 STREET,144 STREET,116 AVENUE,FOCH BOULEVARD,,,ADDRESS,JAMAICA,,Closed,DSNY already has a request to investigate this reportedly abandoned vehicle and cannot open multiple service requests for the same vehicle at once. Your request is being closed while we action the prior report.,2023-10-02T12:00:00.000,12 QUEENS,4120030250,QUEENS,1040326,187259,PHONE,Unspecified,QUEENS,,40.68048184126687,-73.79782360811242,"{'latitude': '40.68048184126687', 'longitude': '-73.79782360811242', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T12:00:00.000,,,,,
58939249,2023-09-27T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11233,861 HERKIMER STREET,HERKIMER STREET,SUYDAM PLACE,BUFFALO AVENUE,,,ADDRESS,BROOKLYN,,Closed,The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,2023-09-28T12:00:00.000,03 BROOKLYN,3017030038,BROOKLYN,1005092,186407,PHONE,Unspecified,BROOKLYN,,40.67829637910779,-73.92485878008806,"{'latitude': '40.67829637910779', 'longitude': '-73.92485878008806', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-28T12:00:00.000,DSNY Garage,,,,
58940523,2023-09-27T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11429,225-14 107 AVENUE,107 AVENUE,225 STREET,227 STREET,,,ADDRESS,QUEENS VILLAGE,,Closed,The vehicle you reported exceeds the monetary value eligible for collection as junk. The Department of Sanitation has forwarded the request to the NYPD for further action.,2023-09-28T12:00:00.000,13 QUEENS,4111910077,QUEENS,1058997,197440,PHONE,Unspecified,QUEENS,,40.70828822311917,-73.7303945881662,"{'latitude': '40.70828822311917', 'longitude': '-73.7303945881662', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-28T12:00:00.000,,,,,
58943064,2023-09-27T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11435,148-08 94 AVENUE,94 AVENUE,148 STREET,150 STREET,,,ADDRESS,JAMAICA,,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-10-02T12:00:00.000,12 QUEENS,4100000003,QUEENS,1038343,194277,PHONE,Unspecified,QUEENS,,40.69975692780479,-73.80491674136226,"{'latitude': '40.69975692780479', 'longitude': '-73.80491674136226', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T12:00:00.000,,,,,
58944326,2023-09-27T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,,,,,,EAST 165 STREET,EAST 165 STREET,INTERSECTION,,,Closed,The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,2023-09-27T12:00:00.000,04 BRONX,,BRONX,,,PHONE,Unspecified,BRONX,,,,,2023-09-27T12:00:00.000,,,,,
58944324,2023-09-27T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11226,2142 BEVERLEY ROAD,BEVERLEY ROAD,FLATBUSH AVENUE,EAST 22 STREET,,,ADDRESS,BROOKLYN,,Closed,The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,2023-09-27T12:00:00.000,14 BROOKLYN,3051650007,BROOKLYN,996020,174121,PHONE,Unspecified,BROOKLYN,,40.64459073639127,-73.95758730833093,"{'latitude': '40.64459073639127', 'longitude': '-73.95758730833093', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T12:00:00.000,DSNY Garage,,,,
58937933,2023-09-27T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11208,603 ELDERT LANE,ELDERT LANE,PITKIN AVENUE,CONDUIT BOULEVARD,,,ADDRESS,BROOKLYN,,Closed,The Department of Sanitation does NOT have jurisdiction over vehicles (abandoned or otherwise) that have license plates affixed to them. Your request will be referred to the NYPD for further action.,2023-10-02T12:00:00.000,05 BROOKLYN,3042420003,BROOKLYN,1021852,185625,PHONE,Unspecified,BROOKLYN,,40.67609464108462,-73.86443874610283,"{'latitude': '40.67609464108462', 'longitude': '-73.86443874610283', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T12:00:00.000,DSNY Garage,,,,
58930366,2023-09-27T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11229,2353 EAST   28 STREET,EAST   28 STREET,AVENUE W,AVENUE X,,,ADDRESS,BROOKLYN,,Closed,The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,2023-09-28T12:00:00.000,15 BROOKLYN,3074050853,BROOKLYN,1000152,155912,PHONE,Unspecified,BROOKLYN,,40.59460437688967,-73.94274071720727,"{'latitude': '40.59460437688967', 'longitude': '-73.94274071720727', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-28T12:00:00.000,,,,,
58944333,2023-09-27T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11212,259 MOTHER GASTON BOULEVARD,MOTHER GASTON BOULEVARD,EAST NEW YORK AVENUE,LIBERTY AVENUE,,,ADDRESS,BROOKLYN,,Closed,The vehicle you reported exceeds the monetary value eligible for collection as junk. The Department of Sanitation has forwarded the request to the NYPD for further action.,2023-09-28T12:00:00.000,16 BROOKLYN,3036750003,BROOKLYN,1009850,184480,PHONE,Unspecified,BROOKLYN,,40.672994719963135,-73.90771219464456,"{'latitude': '40.672994719963135', 'longitude': '-73.90771219464456', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-28T12:00:00.000,DSNY Garage,,,,
58943061,2023-09-27T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,,,,,,CORTELYOU ROAD,CORTELYOU ROAD,INTERSECTION,,,Closed,The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,2023-09-28T12:00:00.000,17 BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,2023-09-28T12:00:00.000,,,,,
58936700,2023-09-27T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11423,190-32 99 AVENUE,99 AVENUE,HOLLIS AVENUE,193 STREET,,,ADDRESS,HOLLIS,,Closed,The vehicle you reported has been removed by the Department of Sanitation.,2023-10-02T12:00:00.000,12 QUEENS,4108390024,QUEENS,1048698,197922,PHONE,Unspecified,QUEENS,,40.709692204098616,-73.76753731232853,"{'latitude': '40.709692204098616', 'longitude': '-73.76753731232853', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T12:00:00.000,,,,,
58936701,2023-09-27T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,,,,,,EAST 55 STREET,EAST 55 STREET,INTERSECTION,,,Closed,The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,2023-09-28T12:00:00.000,18 BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,2023-09-28T12:00:00.000,,,,,
58941806,2023-09-27T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11372,84-29 ROOSEVELT AVENUE,ROOSEVELT AVENUE,84 STREET,85 STREET,,,ADDRESS,JACKSON HEIGHTS,,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-27T12:00:00.000,03 QUEENS,4014720036,QUEENS,1017016,211769,PHONE,Unspecified,QUEENS,,40.74787285084093,-73.88174604125787,"{'latitude': '40.74787285084093', 'longitude': '-73.88174604125787', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T12:00:00.000,,,,,
58945636,2023-09-27T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10470,4320 VAN CORTLANDT PARK EAST,VAN CORTLANDT PARK EAST,NAPIER AVENUE,EAST 238 STREET,,,ADDRESS,BRONX,,Closed,DSNY already has a request to investigate this reportedly abandoned vehicle and cannot open multiple service requests for the same vehicle at once. Your request is being closed while we action the prior report.,2023-09-28T12:00:00.000,12 BRONX,2033680010,BRONX,1019063,266788,PHONE,Unspecified,BRONX,,40.89887638900473,-73.87407288431326,"{'latitude': '40.89887638900473', 'longitude': '-73.87407288431326', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-28T12:00:00.000,,,,,
58939247,2023-09-27T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,,,,,,BRUNER AVENUE,BRUNER AVENUE,INTERSECTION,,,Closed,The Department of Sanitation does NOT have jurisdiction over vehicles (abandoned or otherwise) that have license plates affixed to them. Your request will be referred to the NYPD for further action.,2023-09-28T12:00:00.000,12 BRONX,,BRONX,,,PHONE,Unspecified,BRONX,,,,,2023-09-28T12:00:00.000,,,,,
58940529,2023-09-27T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11234,1155 EAST   52 STREET,EAST   52 STREET,AVENUE H,AVENUE I,,,ADDRESS,BROOKLYN,,Closed,The vehicle you reported exceeds the monetary value eligible for collection as junk. The Department of Sanitation has forwarded the request to the NYPD for further action.,2023-09-28T12:00:00.000,18 BROOKLYN,3077560023,BROOKLYN,1004708,169479,PHONE,Unspecified,BROOKLYN,,40.63183363460935,-73.92629455802435,"{'latitude': '40.63183363460935', 'longitude': '-73.92629455802435', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-28T12:00:00.000,,,,,
58944338,2023-09-27T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11374,62-51 WETHEROLE STREET,WETHEROLE STREET,62 AVENUE,63 AVENUE,,,ADDRESS,REGO PARK,,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-28T12:00:00.000,06 QUEENS,4030910111,QUEENS,1020963,205066,PHONE,Unspecified,QUEENS,,40.72945929285531,-73.8675377439877,"{'latitude': '40.72945929285531', 'longitude': '-73.8675377439877', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-28T12:00:00.000,,,,,
58941804,2023-09-27T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11210,1393 EAST   23 STREET,EAST   23 STREET,AVENUE M,AVENUE N,,,ADDRESS,BROOKLYN,,Closed,The vehicle you reported exceeds the monetary value eligible for collection as junk. The Department of Sanitation has forwarded the request to the NYPD for further action.,2023-09-27T12:00:00.000,14 BROOKLYN,3076590006,BROOKLYN,997639,164051,PHONE,Unspecified,BROOKLYN,,40.61694841896297,-73.95177328990015,"{'latitude': '40.61694841896297', 'longitude': '-73.95177328990015', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T12:00:00.000,DSNY Garage,,,,
58937937,2023-09-27T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11212,1040 EAST NEW YORK AVENUE,EAST NEW YORK AVENUE,EAST 94 STREET,EAST 95 STREET,,,ADDRESS,BROOKLYN,,Closed,DSNY already has a request to investigate this reportedly abandoned vehicle and cannot open multiple service requests for the same vehicle at once. Your request is being closed while we action the prior report.,2023-09-28T12:00:00.000,17 BROOKLYN,3045970001,BROOKLYN,1004184,181466,PHONE,Unspecified,BROOKLYN,,40.66473653668366,-73.92814698365181,"{'latitude': '40.66473653668366', 'longitude': '-73.92814698365181', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-28T12:00:00.000,DSNY Garage,,,,
