unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,taxi_company_borough,taxi_pick_up_location,facility_type,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp
58956594,2023-09-29T17:03:50.000,2023-10-02T13:49:54.000,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,RESIDENTIAL BUILDING,11413,184-09 140 AVENUE,140 AVENUE,ADDRESS,SPRINGFIELD GARDENS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,12 QUEENS,4130220119,QUEENS,1050821,184330,PHONE,Unspecified,QUEENS,40.67236971986366,-73.76001404425737,"{'latitude': '40.67236971986366', 'longitude': '-73.76001404425737', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
59457015,2023-09-29T17:03:49.000,2023-10-02T00:00:00.000,HPD,Department of Housing Preservation and Development,Electric,Power Outage,Apartment,11208,765 LINCOLN AVENUE,LINCOLN AVENUE,ADDRESS,BROOKLYN,Closed,,2023-10-02T00:00:00.000,05 BROOKLYN,3042719001,BROOKLYN,1021466,183492,PHONE,Unspecified,BROOKLYN,40.6702416730511,-73.86584211312943,"{'latitude': '40.6702416730511', 'longitude': '-73.86584211312943', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DUMONT AVENUE,LINDEN BOULEVARD,DUMONT AVENUE,LINDEN BOULEVARD,LINCOLN AVENUE,,,,,,,
59456388,2023-09-29T17:03:39.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11235,125 BRIGHTON   11 STREET,BRIGHTON   11 STREET,ADDRESS,BROOKLYN,Closed,,2023-10-04T00:00:00.000,13 BROOKLYN,3087090100,BROOKLYN,995915,150416,PHONE,Unspecified,BROOKLYN,40.579525542757615,-73.95800662089032,"{'latitude': '40.579525542757615', 'longitude': '-73.95800662089032', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OCEAN VIEW AVENUE,BRIGHTON BEACH AVENUE,OCEAN VIEW AVENUE,BRIGHTON BEACH AVENUE,BRIGHTON   11 STREET,,,,,,,
58958662,2023-09-29T17:03:30.000,2023-10-18T06:36:31.000,DOT,Department of Transportation,Broken Parking Meter,No Receipt,Street,10011,WEST   23 STREET,WEST   23 STREET,BLOCKFACE,,Closed,The Department of Transportation has completed the request or corrected the condition.,2023-10-18T06:36:36.000,Unspecified MANHATTAN,,MANHATTAN,985700,210205,PHONE,Unspecified,MANHATTAN,40.74364064858192,-73.99476721919518,"{'latitude': '40.74364064858192', 'longitude': '-73.99476721919518', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6 AVENUE,7 AVENUE,6 AVENUE,7 AVENUE,,,,,,,,
59435625,2023-09-29T17:03:27.000,2023-10-10T00:00:00.000,HPD,Department of Housing Preservation and Development,Unsanitary Condition,Mold,Apartment,10458,2437 VALENTINE AVENUE,VALENTINE AVENUE,ADDRESS,BRONX,Closed,,2023-10-10T00:00:00.000,05 BRONX,2031520090,BRONX,1012830,252768,PHONE,Unspecified,BRONX,40.860418260010896,-73.89667895993199,"{'latitude': '40.860418260010896', 'longitude': '-73.89667895993199', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  187 STREET,EAST  188 STREET,EAST  187 STREET,EAST  188 STREET,VALENTINE AVENUE,,,,,,,
59453255,2023-09-29T17:03:24.000,2023-10-10T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,10458,2437 VALENTINE AVENUE,VALENTINE AVENUE,ADDRESS,BRONX,Closed,,2023-10-10T00:00:00.000,05 BRONX,2031520090,BRONX,1012830,252768,PHONE,Unspecified,BRONX,40.860418260010896,-73.89667895993199,"{'latitude': '40.860418260010896', 'longitude': '-73.89667895993199', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  187 STREET,EAST  188 STREET,EAST  187 STREET,EAST  188 STREET,VALENTINE AVENUE,,,,,,,
59449162,2023-09-29T17:03:19.000,2023-09-29T17:58:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,10302,28 TREADWELL AVENUE,TREADWELL AVENUE,ADDRESS,STATEN ISLAND,Closed,,2023-09-29T17:58:00.000,01 STATEN ISLAND,5010860080,STATEN ISLAND,946030,172213,ONLINE,Unspecified,STATEN ISLAND,40.63927904476239,-74.13771322392358,"{'latitude': '40.63927904476239', 'longitude': '-74.13771322392358', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RICHMOND TERRACE,STATEN ISLAND RAILWAY LINE,RICHMOND TERRACE,STATEN ISLAND RAILWAY LINE,TREADWELL AVENUE,,,,,,,
59453380,2023-09-29T17:03:16.000,2023-10-12T00:00:00.000,HPD,Department of Housing Preservation and Development,Appliance,Electric/Gas Range,Apartment,11223,56 QUENTIN ROAD,QUENTIN ROAD,ADDRESS,BROOKLYN,Closed,,2023-10-12T00:00:00.000,11 BROOKLYN,3066450003,BROOKLYN,988524,159818,PHONE,Unspecified,BROOKLYN,40.60533879029599,-73.98460787910784,"{'latitude': '40.60533879029599', 'longitude': '-73.98460787910784', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST   12 STREET,WEST   11 STREET,WEST   12 STREET,WEST   11 STREET,QUENTIN ROAD,,,,,,,
59439970,2023-09-29T17:03:12.000,2023-09-30T00:00:00.000,HPD,Department of Housing Preservation and Development,Heat/Hot Water,Apartment Only,Apartment,11223,56 QUENTIN ROAD,QUENTIN ROAD,ADDRESS,BROOKLYN,Closed,,2023-09-30T00:00:00.000,11 BROOKLYN,3066450003,BROOKLYN,988524,159818,PHONE,Unspecified,BROOKLYN,40.60533879029599,-73.98460787910784,"{'latitude': '40.60533879029599', 'longitude': '-73.98460787910784', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST   12 STREET,WEST   11 STREET,WEST   12 STREET,WEST   11 STREET,QUENTIN ROAD,,,,,,,
58964832,2023-09-29T17:03:09.000,2023-10-04T09:18:26.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,10001,151 WEST   34 STREET,WEST   34 STREET,ADDRESS,NEW YORK,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-29T17:03:09.000,05 MANHATTAN,1008100001,MANHATTAN,987165,212710,ONLINE,Unspecified,MANHATTAN,40.75051588278933,-73.98947922046331,"{'latitude': '40.75051588278933', 'longitude': '-73.98947922046331', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROADWAY,7 AVENUE,BROADWAY,7 AVENUE,WEST   34 STREET,,,,,,,
58960766,2023-09-29T17:03:00.000,2023-09-29T18:35:00.000,DOT,Department of Transportation,Traffic Signal Condition,Veh Signal Lamp,,11218,,,INTERSECTION,BROOKLYN,Closed,"Service Request status for this request is available on the Department of Transportation's website. Please click the ""Learn More"" link below.",2023-09-29T18:35:00.000,12 BROOKLYN,,BROOKLYN,988504,171985,UNKNOWN,Unspecified,BROOKLYN,40.638734674070484,-73.98467223869446,"{'latitude': '40.638734674070484', 'longitude': '-73.98467223869446', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,14 AVENUE,40 STREET,,,,N/A,,,,
59452043,2023-09-29T17:02:56.000,,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,Apartment,10467,3160 WEBSTER AVENUE,WEBSTER AVENUE,ADDRESS,BRONX,In Progress,,,07 BRONX,2033577501,BRONX,1018663,257116,ONLINE,Unspecified,BRONX,40.87233137642129,-73.87556947697918,"{'latitude': '40.87233137642129', 'longitude': '-73.87556947697918', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  204 STREET,EAST  205 STREET,EAST  204 STREET,EAST  205 STREET,WEBSTER AVENUE,,,,,,,
59439344,2023-09-29T17:02:55.000,,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,10467,3160 WEBSTER AVENUE,WEBSTER AVENUE,ADDRESS,BRONX,In Progress,,,07 BRONX,2033577501,BRONX,1018663,257116,ONLINE,Unspecified,BRONX,40.87233137642129,-73.87556947697918,"{'latitude': '40.87233137642129', 'longitude': '-73.87556947697918', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  204 STREET,EAST  205 STREET,EAST  204 STREET,EAST  205 STREET,WEBSTER AVENUE,,,,,,,
58961059,2023-09-29T17:02:49.000,2023-09-29T17:47:58.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11223,1941 CONEY ISLAND AVENUE,CONEY ISLAND AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-29T17:48:00.000,15 BROOKLYN,3067740001,BROOKLYN,994704,161479,PHONE,Unspecified,BROOKLYN,40.60989275933835,-73.96234903779992,"{'latitude': '40.60989275933835', 'longitude': '-73.96234903779992', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE P,QUENTIN ROAD,AVENUE P,QUENTIN ROAD,CONEY ISLAND AVENUE,,,,,,,
59438800,2023-09-29T17:02:44.000,2023-10-03T11:00:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,11104,45-29 43 STREET,43 STREET,ADDRESS,SUNNYSIDE,Closed,,2023-10-03T11:00:00.000,02 QUEENS,4001680016,QUEENS,1005959,209816,ONLINE,Unspecified,QUEENS,40.74254641431839,-73.92165752562363,"{'latitude': '40.74254641431839', 'longitude': '-73.92165752562363', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",QUEENS BOULEVARD,47 AVENUE,QUEENS BOULEVARD,47 AVENUE,43 STREET,,,,,,,
58956201,2023-09-29T17:02:32.000,2023-09-29T17:55:23.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11220,6102 THIRD AVENUE,THIRD AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T17:55:27.000,07 BROOKLYN,3057890037,BROOKLYN,978399,172920,MOBILE,Unspecified,BROOKLYN,40.64130013787664,-74.02108278793109,"{'latitude': '40.64130013787664', 'longitude': '-74.02108278793109', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",61 STREET,62 STREET,61 STREET,62 STREET,3 AVENUE,,,,,,,
59455471,2023-09-29T17:02:31.000,,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,Apartment,10016,126 LEXINGTON AVENUE,LEXINGTON AVENUE,ADDRESS,NEW YORK,In Progress,,,05 MANHATTAN,1008840020,MANHATTAN,989157,209931,ONLINE,Unspecified,MANHATTAN,40.74288734450505,-73.98229174810815,"{'latitude': '40.74288734450505', 'longitude': '-73.98229174810815', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   28 STREET,EAST   29 STREET,EAST   28 STREET,EAST   29 STREET,LEXINGTON AVENUE,,,,,,,
59443122,2023-09-29T17:02:30.000,,HPD,Department of Housing Preservation and Development,Door/Window,Window Frame,Apartment,10016,126 LEXINGTON AVENUE,LEXINGTON AVENUE,ADDRESS,NEW YORK,In Progress,,,05 MANHATTAN,1008840020,MANHATTAN,989157,209931,ONLINE,Unspecified,MANHATTAN,40.74288734450505,-73.98229174810815,"{'latitude': '40.74288734450505', 'longitude': '-73.98229174810815', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   28 STREET,EAST   29 STREET,EAST   28 STREET,EAST   29 STREET,LEXINGTON AVENUE,,,,,,,
59446256,2023-09-29T17:02:29.000,,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,10016,126 LEXINGTON AVENUE,LEXINGTON AVENUE,ADDRESS,NEW YORK,In Progress,,,05 MANHATTAN,1008840020,MANHATTAN,989157,209931,ONLINE,Unspecified,MANHATTAN,40.74288734450505,-73.98229174810815,"{'latitude': '40.74288734450505', 'longitude': '-73.98229174810815', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   28 STREET,EAST   29 STREET,EAST   28 STREET,EAST   29 STREET,LEXINGTON AVENUE,,,,,,,
59445739,2023-09-29T17:02:24.000,2023-10-04T11:21:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,10305,26 NARROWS ROAD SOUTH,NARROWS ROAD SOUTH,ADDRESS,STATEN ISLAND,Closed,,2023-10-04T11:21:00.000,02 STATEN ISLAND,5030230028,STATEN ISLAND,964707,159358,ONLINE,Unspecified,STATEN ISLAND,40.60405566572919,-74.07037961353947,"{'latitude': '40.60405566572919', 'longitude': '-74.07037961353947', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FINGERBOARD ROAD,GRASMERE DRIVE,FINGERBOARD ROAD,GRASMERE DRIVE,NARROWS ROAD SOUTH,,,,,,,
58964100,2023-09-29T17:02:04.000,2023-09-29T17:23:46.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10023,319 WEST   76 STREET,WEST   76 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-29T17:23:49.000,07 MANHATTAN,1011850058,MANHATTAN,988819,224470,MOBILE,Unspecified,MANHATTAN,40.782793336073865,-73.9835016315452,"{'latitude': '40.782793336073865', 'longitude': '-73.9835016315452', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST END AVENUE,RIVERSIDE DRIVE,WEST END AVENUE,RIVERSIDE DRIVE,WEST   76 STREET,,,,,,,
58960575,2023-09-29T17:02:00.000,2023-09-30T05:00:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11692,68-07 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,ADDRESS,ARVERNE,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-30T05:00:00.000,14 QUEENS,4159160052,QUEENS,1040525,155303,ONLINE,Unspecified,QUEENS,40.59276840940699,-73.79737264567117,"{'latitude': '40.59276840940699', 'longitude': '-73.79737264567117', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BEACH 68 ST,BEACH 69 ST,,,,,,,,,,
58957567,2023-09-29T17:02:00.000,2023-09-30T02:30:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11213,1078 PROSPECT PLACE,PROSPECT PLACE,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-30T02:30:00.000,08 BROOKLYN,3012370019,BROOKLYN,1000693,184763,PHONE,Unspecified,BROOKLYN,40.67379323513702,-73.940722406753,"{'latitude': '40.67379323513702', 'longitude': '-73.940722406753', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",KINGSTON AVE,ALBANY AVE,,,,,,,,,,
58963468,2023-09-29T17:02:00.000,2023-10-03T14:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,11367,,,INTERSECTION,QUEENS,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-03T14:00:00.000,08 QUEENS,,QUEENS,1032885,206014,PHONE,Unspecified,QUEENS,40.7320037982969,-73.82451584786384,"{'latitude': '40.7320037982969', 'longitude': '-73.82451584786384', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,68 DRIVE,MAIN STREET,,,,N/A,,,,
58966793,2023-09-29T17:02:00.000,2023-09-30T09:15:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11214,8633 25 AVENUE,25 AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-30T09:15:00.000,11 BROOKLYN,3068670027,BROOKLYN,987601,156853,ONLINE,Unspecified,BROOKLYN,40.59720086427037,-73.98793338542835,"{'latitude': '40.59720086427037', 'longitude': '-73.98793338542835', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",86 ST,BENSON AVE,,,,,,,,,,
58965238,2023-09-29T17:02:00.000,2023-09-30T10:05:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11214,2383 85 STREET,85 STREET,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-30T10:05:00.000,11 BROOKLYN,3068550043,BROOKLYN,987209,157950,PHONE,Unspecified,BROOKLYN,40.600212046895564,-73.98934445754766,"{'latitude': '40.600212046895564', 'longitude': '-73.98934445754766', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",23 AVE,24 AVE,,,,,,,,,,
58966794,2023-09-29T17:02:00.000,2023-09-30T00:40:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11210,4011 AVENUE K,AVENUE K,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-30T00:40:00.000,18 BROOKLYN,3077880005,BROOKLYN,1001717,167255,PHONE,Unspecified,BROOKLYN,40.62573562755699,-73.9370761908362,"{'latitude': '40.62573562755699', 'longitude': '-73.9370761908362', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",E 40 ST,ALBANY AVE,,,,,,,,,,
58966785,2023-09-29T17:02:00.000,2023-09-29T17:15:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11226,60 EAST   17 STREET,EAST   17 STREET,ADDRESS,BROOKLYN,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-09-29T17:15:00.000,14 BROOKLYN,3050770021,BROOKLYN,994212,175957,ONLINE,Unspecified,BROOKLYN,40.649632377222076,-73.96409964677582,"{'latitude': '40.649632377222076', 'longitude': '-73.96409964677582', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CATON AVE,CHURCH AVE,,,,,,,,,,
58962092,2023-09-29T17:02:00.000,2023-09-30T03:25:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11215,232 3 STREET,3 STREET,ADDRESS,BROOKLYN,Closed,"The Department of Environmental Protection has investigated this complaint. Upon investigation, there was no indication of a city sewer issue and there is a suspected sewer backup due to an internal plumbing issue.",2023-09-30T03:25:00.000,06 BROOKLYN,3009800008,BROOKLYN,987670,185164,ONLINE,Unspecified,BROOKLYN,40.67490849998883,-73.9876705744563,"{'latitude': '40.67490849998883', 'longitude': '-73.9876705744563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3 AVE,4 AVE,,,,,,,,,,
