unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,bridge_highway_direction,due_date,road_ramp,taxi_company_borough
58886805,2023-09-21T22:09:08.000,2023-09-21T22:44:16.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11238,173 GREENE AVENUE,GREENE AVENUE,WASHINGTON AVENUE,ST JAMES PLACE,WASHINGTON AVENUE,ST JAMES PLACE,ADDRESS,BROOKLYN,GREENE AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-21T22:44:20.000,02 BROOKLYN,3019460050,BROOKLYN,993957,189503,ONLINE,Unspecified,BROOKLYN,40.68681340734637,-73.96499909241899,"{'latitude': '40.68681340734637', 'longitude': '-73.96499909241899', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58886835,2023-09-21T22:09:03.000,2023-09-21T22:19:47.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11236,9531 AVENUE N,AVENUE N,EAST   95 STREET,EAST   96 STREET,EAST   95 STREET,EAST   96 STREET,ADDRESS,BROOKLYN,AVENUE N,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T22:19:53.000,18 BROOKLYN,3082790001,BROOKLYN,1013970,170499,PHONE,Unspecified,BROOKLYN,40.634607083574366,-73.89292125032718,"{'latitude': '40.634607083574366', 'longitude': '-73.89292125032718', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58891424,2023-09-21T22:09:02.000,2023-09-22T03:44:45.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Residential Building/House,11413,144-31 224 STREET,224 STREET,144 AVENUE,145 AVENUE,144 AVENUE,145 AVENUE,ADDRESS,SPRINGFIELD GARDENS,224 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T03:44:48.000,13 QUEENS,4134940058,QUEENS,1052391,181443,PHONE,Unspecified,QUEENS,40.66443363452871,-73.75438346442974,"{'latitude': '40.66443363452871', 'longitude': '-73.75438346442974', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58888164,2023-09-21T22:08:59.000,2023-09-21T22:23:00.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11104,50-50 41 STREET,41 STREET,50 AVENUE,51 AVENUE,50 AVENUE,51 AVENUE,ADDRESS,SUNNYSIDE,41 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-21T22:23:05.000,02 QUEENS,4002080058,QUEENS,1005116,207770,MOBILE,Unspecified,QUEENS,40.73693268365304,-73.92470605150561,"{'latitude': '40.73693268365304', 'longitude': '-73.92470605150561', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58889491,2023-09-21T22:08:36.000,2023-09-21T23:08:57.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11358,33-59 191 STREET,191 STREET,33 AVENUE,35 AVENUE,33 AVENUE,35 AVENUE,ADDRESS,FLUSHING,191 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T23:09:01.000,11 QUEENS,4052600056,QUEENS,1042191,218608,ONLINE,Unspecified,QUEENS,40.76651499006629,-73.79082967334804,"{'latitude': '40.76651499006629', 'longitude': '-73.79082967334804', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58883628,2023-09-21T22:08:30.000,2023-09-21T23:01:38.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,11361,36 AVENUE,36 AVENUE,36 AVENUE,203 STREET,36 AVENUE,203 STREET,INTERSECTION,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-21T23:01:44.000,11 QUEENS,,QUEENS,1044155,217994,PHONE,Unspecified,QUEENS,40.764816633634624,-73.78374502140309,"{'latitude': '40.764816633634624', 'longitude': '-73.78374502140309', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58884398,2023-09-21T22:08:13.000,2023-09-21T22:40:57.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11103,44 STREET,44 STREET,44 STREET,BROADWAY,44 STREET,BROADWAY,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T22:41:03.000,01 QUEENS,,QUEENS,1007575,215256,ONLINE,Unspecified,QUEENS,40.75747372019725,-73.91580691139674,"{'latitude': '40.75747372019725', 'longitude': '-73.91580691139674', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58885263,2023-09-21T22:08:00.000,2023-09-22T19:15:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11207,763 KNICKERBOCKER AVENUE,KNICKERBOCKER AVENUE,WEIRFIELD ST,HALSEY ST,,,ADDRESS,BROOKLYN,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-22T19:15:00.000,04 BROOKLYN,3034060001,BROOKLYN,1009585,191875,ONLINE,Unspecified,BROOKLYN,40.693293061184676,-73.90863971279417,"{'latitude': '40.693293061184676', 'longitude': '-73.90863971279417', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58882831,2023-09-21T22:07:58.000,2023-09-21T23:32:47.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10314,341 BRADLEY AVENUE,BRADLEY AVENUE,HOLDEN BOULEVARD,QUEEN STREET,HOLDEN BOULEVARD,QUEEN STREET,ADDRESS,STATEN ISLAND,BRADLEY AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T23:32:52.000,02 STATEN ISLAND,5008110003,STATEN ISLAND,947752,158953,ONLINE,Unspecified,STATEN ISLAND,40.602890414045895,-74.13143688230919,"{'latitude': '40.602890414045895', 'longitude': '-74.13143688230919', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58890787,2023-09-21T22:07:33.000,2023-09-21T22:44:30.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10457,1791 WEBSTER AVENUE,WEBSTER AVENUE,CARTER AVENUE,WEBSTER AVENUE,CARTER AVENUE,WEBSTER AVENUE,ADDRESS,BRONX,WEBSTER AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T22:44:35.000,05 BRONX,2028900060,BRONX,1011238,247386,MOBILE,Unspecified,BRONX,40.84565128979029,-73.90245594287677,"{'latitude': '40.84565128979029', 'longitude': '-73.90245594287677', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58888697,2023-09-21T22:07:32.000,2023-09-21T22:54:01.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11368,45-11 JUNCTION BOULEVARD,JUNCTION BOULEVARD,45 AVENUE,46 AVENUE,45 AVENUE,46 AVENUE,ADDRESS,CORONA,JUNCTION BOULEVARD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T22:54:06.000,04 QUEENS,4016230091,QUEENS,1020887,210549,MOBILE,Unspecified,QUEENS,40.7445090700339,-73.86778209517831,"{'latitude': '40.7445090700339', 'longitude': '-73.86778209517831', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58881777,2023-09-21T22:07:30.000,2023-09-22T00:13:36.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10472,1866 WESTCHESTER AVENUE,WESTCHESTER AVENUE,LELAND AVENUE,PELHAM LINE,LELAND AVENUE,PELHAM LINE,ADDRESS,BRONX,WESTCHESTER AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T00:13:38.000,09 BRONX,2037670053,BRONX,1022079,242709,MOBILE,Unspecified,BRONX,40.832774511303555,-73.86329921752412,"{'latitude': '40.832774511303555', 'longitude': '-73.86329921752412', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58890843,2023-09-21T22:07:28.000,2023-09-21T22:30:11.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10002,84 CLINTON STREET,CLINTON STREET,RIVINGTON STREET,DELANCEY STREET,RIVINGTON STREET,DELANCEY STREET,ADDRESS,NEW YORK,CLINTON STREET,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-21T22:30:15.000,03 MANHATTAN,1003480045,MANHATTAN,988333,201108,ONLINE,Unspecified,MANHATTAN,40.71867078964326,-73.9852707313218,"{'latitude': '40.71867078964326', 'longitude': '-73.9852707313218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58887487,2023-09-21T22:07:24.000,2023-09-25T15:27:27.000,TLC,Taxi and Limousine Commission,Lost Property,Electronics/Phones,Taxi,10023,1900 BROADWAY,BROADWAY,WEST   63 STREET,WEST   64 STREET,WEST   63 STREET,WEST   64 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,See notes for information.,2023-09-25T15:27:31.000,07 MANHATTAN,1011167501,MANHATTAN,989194,220360,PHONE,Unspecified,MANHATTAN,40.771512266762976,-73.98215055452675,"{'latitude': '40.771512266762976', 'longitude': '-73.98215055452675', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,"1900 BROADWAY, MANHATTAN (NEW YORK), NY, 10023",,,,
58881632,2023-09-21T22:07:11.000,2023-09-21T22:09:47.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11105,45-01 DITMARS BOULEVARD,DITMARS BOULEVARD,45 STREET,46 STREET,45 STREET,46 STREET,ADDRESS,ASTORIA,DITMARS BOULEVARD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-21T22:09:52.000,01 QUEENS,4007710001,QUEENS,1011097,220099,ONLINE,Unspecified,QUEENS,40.77075650493456,-73.90307469278238,"{'latitude': '40.77075650493456', 'longitude': '-73.90307469278238', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58892001,2023-09-21T22:07:05.000,2023-10-16T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Fence - None/Inadequate,,11427,89-08 218 PLACE,218 PLACE,,,,,ADDRESS,QUEENS VILLAGE,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-10-16T00:00:00.000,13 QUEENS,4106620063,QUEENS,1054973,204491,UNKNOWN,Unspecified,QUEENS,40.72767452152199,-73.74483461146762,"{'latitude': '40.72767452152199', 'longitude': '-73.74483461146762', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58888020,2023-09-21T22:07:00.000,2023-09-21T22:52:54.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10304,1000 TARGEE STREET,TARGEE STREET,RALPH PLACE,HAY STREET,RALPH PLACE,HAY STREET,ADDRESS,STATEN ISLAND,TARGEE STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-21T22:52:58.000,02 STATEN ISLAND,5031680161,STATEN ISLAND,958949,159553,ONLINE,Unspecified,STATEN ISLAND,40.6045763319837,-74.0911164416159,"{'latitude': '40.6045763319837', 'longitude': '-74.0911164416159', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58888635,2023-09-21T22:06:55.000,2023-09-21T23:11:14.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T23:11:19.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58890102,2023-09-21T22:06:41.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Food Spoiled,Restaurant/Bar/Deli/Bakery,10457,414 EAST TREMONT AVENUE,EAST TREMONT AVENUE,WEBSTER AVENUE,PARK AVENUE,WEBSTER AVENUE,PARK AVENUE,ADDRESS,BRONX,EAST TREMONT AVENUE,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-22T12:07:16.000,06 BRONX,2029000063,BRONX,1011813,248087,PHONE,Unspecified,BRONX,40.847573551132584,-73.90037481228694,"{'latitude': '40.847573551132584', 'longitude': '-73.90037481228694', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58882069,2023-09-21T22:06:38.000,2023-09-21T23:11:38.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11432,82-68 164 STREET,164 STREET,82 ROAD,GRAND CENTRAL PARKWAY,82 ROAD,GRAND CENTRAL PARKWAY,ADDRESS,JAMAICA,164 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T23:11:41.000,08 QUEENS,4068580001,QUEENS,1038740,200651,ONLINE,Unspecified,QUEENS,40.71724956934783,-73.80343340538089,"{'latitude': '40.71724956934783', 'longitude': '-73.80343340538089', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58886175,2023-09-21T22:06:36.000,2023-09-22T02:09:47.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11378,62-12 59 DRIVE,59 DRIVE,FRESH POND ROAD,63 STREET,FRESH POND ROAD,63 STREET,ADDRESS,MASPETH,59 DRIVE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-22T02:09:55.000,05 QUEENS,4027560024,QUEENS,1011533,200879,MOBILE,Unspecified,QUEENS,40.71800111251942,-73.90157857403013,"{'latitude': '40.71800111251942', 'longitude': '-73.90157857403013', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58885436,2023-09-21T22:06:26.000,2023-09-21T22:20:46.000,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,11355,136-21 FRANKLIN AVENUE,FRANKLIN AVENUE,MAIN STREET,COLDEN STREET,MAIN STREET,COLDEN STREET,ADDRESS,FLUSHING,FRANKLIN AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-21T22:20:50.000,07 QUEENS,4051357502,QUEENS,1032006,214148,ONLINE,Unspecified,QUEENS,40.754334343868045,-73.82762968387912,"{'latitude': '40.754334343868045', 'longitude': '-73.82762968387912', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58888396,2023-09-21T22:06:15.000,2023-09-21T22:12:03.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10458,2 EAST MOSHOLU PARKWAY SOUTH,EAST MOSHOLU PARKWAY SOUTH,GRAND CONCOURSE,VAN CORTLANDT AVENUE EAST,GRAND CONCOURSE,VAN CORTLANDT AVENUE EAST,ADDRESS,BRONX,EAST MOSHOLU PARKWAY SOUTH,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T22:12:07.000,07 BRONX,,BRONX,1016186,259157,MOBILE,Unspecified,BRONX,40.87794259739218,-73.88451607340221,"{'latitude': '40.87794259739218', 'longitude': '-73.88451607340221', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58889662,2023-09-21T22:06:15.000,2023-09-21T22:08:26.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10456,1348 WEBSTER AVENUE,WEBSTER AVENUE,EAST  169 STREET,EAST  170 STREET,EAST  169 STREET,EAST  170 STREET,ADDRESS,BRONX,WEBSTER AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T22:08:29.000,03 BRONX,2028940001,BRONX,1009700,243538,ONLINE,Unspecified,BRONX,40.83509422338308,-73.9080294101681,"{'latitude': '40.83509422338308', 'longitude': '-73.9080294101681', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58889295,2023-09-21T22:06:08.000,2023-09-21T22:29:04.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11413,131-52 222 STREET,222 STREET,131 AVENUE,133 AVENUE,131 AVENUE,133 AVENUE,ADDRESS,SPRINGFIELD GARDENS,222 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T22:29:08.000,13 QUEENS,,QUEENS,1054786,187652,MOBILE,Unspecified,QUEENS,40.68145711785233,-73.74568567817306,"{'latitude': '40.68145711785233', 'longitude': '-73.74568567817306', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58881653,2023-09-21T22:06:07.000,2023-09-21T22:25:05.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10467,3231 STEUBEN AVENUE,STEUBEN AVENUE,EAST MOSHOLU PARKWAY NORTH,EAST  208 STREET,EAST MOSHOLU PARKWAY NORTH,EAST  208 STREET,ADDRESS,BRONX,STEUBEN AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T22:25:10.000,07 BRONX,2033260037,BRONX,1016962,258976,MOBILE,Unspecified,BRONX,40.8774429668053,-73.88171086319859,"{'latitude': '40.8774429668053', 'longitude': '-73.88171086319859', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58887043,2023-09-21T22:06:06.000,2023-09-21T22:42:28.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10301,51 STUYVESANT PLACE,STUYVESANT PLACE,HAMILTON AVENUE,WALL STREET,HAMILTON AVENUE,WALL STREET,ADDRESS,STATEN ISLAND,STUYVESANT PLACE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T22:42:33.000,01 STATEN ISLAND,5000090009,STATEN ISLAND,962520,174235,MOBILE,Unspecified,STATEN ISLAND,40.64488480471895,-74.07830347821358,"{'latitude': '40.64488480471895', 'longitude': '-74.07830347821358', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
