unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,intersection_street_1,intersection_street_2,cross_street_1,cross_street_2,landmark,facility_type,taxi_pick_up_location,vehicle_type,taxi_company_borough,due_date,road_ramp
58922396,2023-09-25T11:30:29.000,2023-09-25T11:55:45.000,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Club/Bar/Restaurant,11105,20-30 STEINWAY STREET,STEINWAY STREET,ADDRESS,ASTORIA,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T11:55:51.000,01 QUEENS,4008090045,QUEENS,1011258,221933,ONLINE,Unspecified,QUEENS,40.775789861408725,-73.90248606662297,"{'latitude': '40.775789861408725', 'longitude': '-73.90248606662297', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,20 AVENUE,20 ROAD,20 AVENUE,20 ROAD,STEINWAY STREET,,,,,,
59011183,2023-09-25T11:30:23.000,2023-11-14T14:28:45.000,DOE,Department of Education,School Maintenance,Plumbing Problem,School,10003,345 EAST   15 STREET,EAST   15 STREET,ADDRESS,NEW YORK,Closed,The Department of Education completed the work and corrected the condition.,2023-11-14T14:28:48.000,06 MANHATTAN,1009220008,MANHATTAN,988953,206127,ONLINE,Institute for Collaborative Education,MANHATTAN,40.7324464171464,-73.98303059725197,"{'latitude': '40.7324464171464', 'longitude': '-73.98303059725197', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,NATHAN D PERLMAN PLACE,1 AVENUE,NATHAN D PERLMAN PLACE,1 AVENUE,EAST   15 STREET,,,,,,
58925220,2023-09-25T11:30:17.000,2023-11-06T10:27:44.000,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Passenger,,10003,FIFTH AVENUE,FIFTH AVENUE,INTERSECTION,,Closed,"Based on the information provided by the customer, the Taxi and Limousine Commission has determined that a hearing is not necessary or not possible.",2023-11-06T10:27:51.000,02 MANHATTAN,,MANHATTAN,985622,206705,MOBILE,Unspecified,MANHATTAN,40.73403402896983,-73.9950494205494,"{'latitude': '40.73403402896983', 'longitude': '-73.9950494205494', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,FIFTH AVENUE,EAST   11 STREET,FIFTH AVENUE,EAST   11 STREET,,,"FIFTH AVENUE AND EAST   11 STREET, MANHATTAN, NY, 10003",,,,
58916689,2023-09-25T11:30:14.000,2023-09-25T11:58:18.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11385,71-05 65 STREET,65 STREET,ADDRESS,RIDGEWOOD,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-25T11:58:21.000,05 QUEENS,4036760001,QUEENS,1014575,195099,ONLINE,Unspecified,QUEENS,40.70212649198528,-73.89063082580293,"{'latitude': '40.70212649198528', 'longitude': '-73.89063082580293', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,CENTRAL AVENUE,MYRTLE AVENUE,CENTRAL AVENUE,MYRTLE AVENUE,65 STREET,,,,,,
58920683,2023-09-25T11:30:13.000,2023-09-26T10:36:06.000,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Ventilation,Restaurant,11249,84 SOUTH    4 STREET,SOUTH    4 STREET,ADDRESS,BROOKLYN,Closed,"A letter was sent to the owner or manager of the property you reported instructing them to correct the condition. If the condition persists, please call 311 or go online to www.nyc.gov/311 and submit another complaint.",2023-09-26T10:36:06.000,01 BROOKLYN,,BROOKLYN,994009,198881,ONLINE,Unspecified,BROOKLYN,40.71255376754394,-73.9647980052073,"{'latitude': '40.71255376754394', 'longitude': '-73.9647980052073', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,WYTHE AVENUE,BERRY STREET,WYTHE AVENUE,BERRY STREET,SOUTH    4 STREET,,,,,,
58923788,2023-09-25T11:30:08.000,2023-10-14T07:50:55.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,11203,1084 NEW YORK AVENUE,NEW YORK AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-14T00:00:00.000,17 BROOKLYN,3049170006,BROOKLYN,999172,174856,PHONE,Unspecified,BROOKLYN,40.64660340264543,-73.94622758784209,"{'latitude': '40.64660340264543', 'longitude': '-73.94622758784209', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58920547,2023-09-25T11:30:08.000,2023-10-14T07:50:55.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,11203,1084 NEW YORK AVENUE,NEW YORK AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-14T00:00:00.000,17 BROOKLYN,3049170006,BROOKLYN,999172,174856,PHONE,Unspecified,BROOKLYN,40.64660340264543,-73.94622758784209,"{'latitude': '40.64660340264543', 'longitude': '-73.94622758784209', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58921553,2023-09-25T11:30:08.000,2023-10-06T20:05:24.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10457,2080 GRAND CONCOURSE,GRAND CONCOURSE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-06T00:00:00.000,05 BRONX,2031560096,BRONX,1011176,250274,PHONE,Unspecified,BRONX,40.85357818021313,-73.90266843414821,"{'latitude': '40.85357818021313', 'longitude': '-73.90266843414821', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58925044,2023-09-25T11:30:08.000,2023-10-06T20:05:24.000,HPD,Department of Housing Preservation and Development,SAFETY,SMOKE DETECTOR,RESIDENTIAL BUILDING,10457,2080 GRAND CONCOURSE,GRAND CONCOURSE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-06T00:00:00.000,05 BRONX,2031560096,BRONX,1011176,250274,PHONE,Unspecified,BRONX,40.85357818021313,-73.90266843414821,"{'latitude': '40.85357818021313', 'longitude': '-73.90266843414821', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58918173,2023-09-25T11:30:08.000,2023-10-06T20:05:23.000,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,RESIDENTIAL BUILDING,10457,2080 GRAND CONCOURSE,GRAND CONCOURSE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-06T00:00:00.000,05 BRONX,2031560096,BRONX,1011176,250274,PHONE,Unspecified,BRONX,40.85357818021313,-73.90266843414821,"{'latitude': '40.85357818021313', 'longitude': '-73.90266843414821', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58919223,2023-09-25T11:30:08.000,2023-10-06T20:05:23.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10457,2080 GRAND CONCOURSE,GRAND CONCOURSE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-06T00:00:00.000,05 BRONX,2031560096,BRONX,1011176,250274,PHONE,Unspecified,BRONX,40.85357818021313,-73.90266843414821,"{'latitude': '40.85357818021313', 'longitude': '-73.90266843414821', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58920045,2023-09-25T11:30:08.000,2023-10-06T20:05:24.000,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,RESIDENTIAL BUILDING,10457,2080 GRAND CONCOURSE,GRAND CONCOURSE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-06T00:00:00.000,05 BRONX,2031560096,BRONX,1011176,250274,PHONE,Unspecified,BRONX,40.85357818021313,-73.90266843414821,"{'latitude': '40.85357818021313', 'longitude': '-73.90266843414821', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58918175,2023-09-25T11:30:08.000,2023-10-06T20:05:24.000,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,RESIDENTIAL BUILDING,10457,2080 GRAND CONCOURSE,GRAND CONCOURSE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-06T00:00:00.000,05 BRONX,2031560096,BRONX,1011176,250274,PHONE,Unspecified,BRONX,40.85357818021313,-73.90266843414821,"{'latitude': '40.85357818021313', 'longitude': '-73.90266843414821', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58921355,2023-09-25T11:30:00.000,2023-09-25T12:05:00.000,DOT,Department of Transportation,Traffic Signal Condition,Base Door,,10473,,,INTERSECTION,BRONX,Closed,"Service Request status for this request is available on the Department of Transportation's website. Please click the ""Learn More"" link below.",2023-09-25T12:05:00.000,09 BRONX,,BRONX,1016698,239231,UNKNOWN,Unspecified,BRONX,40.82324981225087,-73.88276106658782,"{'latitude': '40.82324981225087', 'longitude': '-73.88276106658782', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,BRUCKNER BOULEVARD,BRONX RIVER AVENUE,,,,N/A,,,,,
58922509,2023-09-25T11:29:53.000,2023-09-25T14:23:52.000,DPR,Department of Parks and Recreation,Damaged Tree,Tree Trunk Split,Street,10301,11 BAY STREET,BAY STREET,ADDRESS,STATEN ISLAND,Closed,NYC Parks visited the location but could not find the tree condition you reported.,2023-09-25T14:23:55.000,01 STATEN ISLAND,,STATEN ISLAND,963303,173136,ONLINE,Unspecified,STATEN ISLAND,40.641870173734794,-74.0754785475815,"{'latitude': '40.641870173734794', 'longitude': '-74.0754785475815', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,BOROUGH PLACE,,BOROUGH PLACE,,BAY STREET,,,,,,
58924502,2023-09-25T11:29:52.000,2023-10-06T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,10002,129 RIDGE STREET,RIDGE STREET,ADDRESS,NEW YORK,Closed,The City has removed the graffiti from this property.,2023-10-10T07:08:41.000,03 MANHATTAN,1003440017,MANHATTAN,988968,201374,UNKNOWN,Unspecified,MANHATTAN,40.719400579791966,-73.98297980635046,"{'latitude': '40.719400579791966', 'longitude': '-73.98297980635046', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,N/A,,,,2023-10-25T11:29:52.000,
58917010,2023-09-25T11:29:35.000,2023-10-02T12:14:13.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,11354,147-25 NORTHERN BOULEVARD,NORTHERN BOULEVARD,ADDRESS,FLUSHING,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,07 QUEENS,4050050059,QUEENS,1034364,218105,PHONE,Unspecified,QUEENS,40.76518222194227,-73.81908925496658,"{'latitude': '40.76518222194227', 'longitude': '-73.81908925496658', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58922664,2023-09-25T11:29:35.000,2023-09-28T16:10:12.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11354,147-25 NORTHERN BOULEVARD,NORTHERN BOULEVARD,ADDRESS,FLUSHING,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-28T00:00:00.000,07 QUEENS,4050050059,QUEENS,1034364,218105,PHONE,Unspecified,QUEENS,40.76518222194227,-73.81908925496658,"{'latitude': '40.76518222194227', 'longitude': '-73.81908925496658', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58920303,2023-09-25T11:29:35.000,2023-09-28T16:10:12.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,11354,147-25 NORTHERN BOULEVARD,NORTHERN BOULEVARD,ADDRESS,FLUSHING,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-28T00:00:00.000,07 QUEENS,4050050059,QUEENS,1034364,218105,PHONE,Unspecified,QUEENS,40.76518222194227,-73.81908925496658,"{'latitude': '40.76518222194227', 'longitude': '-73.81908925496658', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58925029,2023-09-25T11:29:35.000,2023-09-28T16:10:12.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,11354,147-25 NORTHERN BOULEVARD,NORTHERN BOULEVARD,ADDRESS,FLUSHING,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-28T00:00:00.000,07 QUEENS,4050050059,QUEENS,1034364,218105,PHONE,Unspecified,QUEENS,40.76518222194227,-73.81908925496658,"{'latitude': '40.76518222194227', 'longitude': '-73.81908925496658', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58917185,2023-09-25T11:29:23.000,2023-10-16T16:50:36.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11203,592 EAST   38 STREET,EAST   38 STREET,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-16T00:00:00.000,17 BROOKLYN,3049710014,BROOKLYN,1000682,172738,PHONE,Unspecified,BROOKLYN,40.6407872767505,-73.94079136358432,"{'latitude': '40.6407872767505', 'longitude': '-73.94079136358432', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58917195,2023-09-25T11:29:22.000,2023-09-28T14:51:05.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10027,152 WEST  124 STREET,WEST  124 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-28T00:00:00.000,10 MANHATTAN,1019080056,MANHATTAN,998798,233552,PHONE,Unspecified,MANHATTAN,40.80771016811994,-73.94744842861468,"{'latitude': '40.80771016811994', 'longitude': '-73.94744842861468', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58917030,2023-09-25T11:29:22.000,2023-09-28T14:51:05.000,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,10027,152 WEST  124 STREET,WEST  124 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-28T00:00:00.000,10 MANHATTAN,1019080056,MANHATTAN,998798,233552,PHONE,Unspecified,MANHATTAN,40.80771016811994,-73.94744842861468,"{'latitude': '40.80771016811994', 'longitude': '-73.94744842861468', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58923982,2023-09-25T11:29:22.000,2023-09-28T14:51:04.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10027,152 WEST  124 STREET,WEST  124 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-28T00:00:00.000,10 MANHATTAN,1019080056,MANHATTAN,998798,233552,PHONE,Unspecified,MANHATTAN,40.80771016811994,-73.94744842861468,"{'latitude': '40.80771016811994', 'longitude': '-73.94744842861468', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58921050,2023-09-25T11:29:00.000,2023-10-05T12:44:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,11226,1281 NOSTRAND AVENUE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,Closed,"The Department of Environmental Protection (DEP) closed your Service Request because it didn't include your full name and address. DEP needs this information to respond to the complaint.  If the excessive barking continues, please file a new Service Request with your full name and address.",2023-10-05T12:44:00.000,09 BROOKLYN,3048280006,BROOKLYN,998098,178191,ONLINE,Unspecified,BROOKLYN,40.6557589953473,-73.95009096961478,"{'latitude': '40.6557589953473', 'longitude': '-73.95009096961478', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,PARKSIDE AVE,CLARKSON AVE,,N/A,,,,,
58924467,2023-09-25T11:29:00.000,2023-09-26T13:50:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11413,147-74 231 STREET,231 STREET,ADDRESS,SPRINGFIELD GARDENS,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-26T13:50:00.000,13 QUEENS,4137110039,QUEENS,1053369,178511,PHONE,Unspecified,QUEENS,40.656378392383154,-73.75088830420204,"{'latitude': '40.656378392383154', 'longitude': '-73.75088830420204', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,147 AVE,148 AVE,,,,,,,
58920152,2023-09-25T11:29:00.000,2023-09-25T12:20:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11228,,,INTERSECTION,BROOKLYN,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-25T12:20:00.000,11 BROOKLYN,,BROOKLYN,983410,164301,UNKNOWN,Unspecified,BROOKLYN,40.61764469366998,-74.00302568205309,"{'latitude': '40.61764469366998', 'longitude': '-74.00302568205309', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,BAY RIDGE PARKWAY,15 AVENUE,,,,N/A,,,,,
