unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp,taxi_company_borough,due_date
58923644,2023-09-25T19:59:00.000,2023-09-27T08:43:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10308,,,,,DENT ROAD,MIDLAND ROAD,INTERSECTION,STATEN ISLAND,,Closed,"Service Request status for this request is available on the Department of Transportation's website. Please click the ""Learn More"" link below.",2023-09-27T08:43:00.000,03 STATEN ISLAND,,STATEN ISLAND,943686,139604,UNKNOWN,Unspecified,STATEN ISLAND,40.54976360812895,-74.14596326017167,"{'latitude': '40.54976360812895', 'longitude': '-74.14596326017167', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58918525,2023-09-25T19:59:00.000,2023-10-05T15:51:43.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11372,33-38 71 STREET,71 STREET,NORTHERN BOULEVARD,34 AVENUE,NORTHERN BOULEVARD,34 AVENUE,ADDRESS,JACKSON HEIGHTS,71 STREET,Closed,"Under NYC Parksâ Tree Risk Management Program, work is prioritized to address the conditions with the highest risk first.  NYC Parks determined that the issue will be addressed in the next pruning cycle through the routine block pruning program.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-10-05T15:51:47.000,03 QUEENS,4012430026,QUEENS,1013229,213772,ONLINE,Unspecified,QUEENS,40.75338379723927,-73.89540484805279,"{'latitude': '40.75338379723927', 'longitude': '-73.89540484805279', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58920774,2023-09-25T19:58:52.000,2023-09-26T03:20:24.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10451,253 EAST  142 STREET,EAST  142 STREET,RIDER AVENUE,MORRIS AVENUE,RIDER AVENUE,MORRIS AVENUE,ADDRESS,BRONX,EAST  142 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T03:20:31.000,01 BRONX,2023347501,BRONX,1004970,236145,ONLINE,Unspecified,BRONX,40.81481491086839,-73.9251453898462,"{'latitude': '40.81481491086839', 'longitude': '-73.9251453898462', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58921315,2023-09-25T19:58:52.000,2023-09-26T00:54:00.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11357,149-14 20 AVENUE,20 AVENUE,149 STREET,150 STREET,149 STREET,150 STREET,ADDRESS,WHITESTONE,20 AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-26T00:54:03.000,07 QUEENS,4046700055,QUEENS,1035134,224032,ONLINE,Unspecified,QUEENS,40.78144585150366,-73.81626469640993,"{'latitude': '40.78144585150366', 'longitude': '-73.81626469640993', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58925297,2023-09-25T19:58:49.000,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,11210,944 EAST   37 STREET,EAST   37 STREET,GLENWOOD ROAD,AVENUE H,GLENWOOD ROAD,AVENUE H,ADDRESS,BROOKLYN,EAST   37 STREET,In Progress,,,17 BROOKLYN,3075640054,BROOKLYN,1000635,170133,ONLINE,Unspecified,BROOKLYN,40.63363719584889,-73.94096704204472,"{'latitude': '40.63363719584889', 'longitude': '-73.94096704204472', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58921480,2023-09-25T19:58:46.000,2023-09-25T22:20:39.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11423,196-14 99 AVENUE,99 AVENUE,196 STREET,197 STREET,196 STREET,197 STREET,ADDRESS,HOLLIS,99 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T22:20:44.000,12 QUEENS,4108430007,QUEENS,1049894,198311,ONLINE,Unspecified,QUEENS,40.71075112044151,-73.76321959162257,"{'latitude': '40.71075112044151', 'longitude': '-73.76321959162257', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58925357,2023-09-25T19:58:42.000,2023-09-26T13:55:45.000,DOT,Department of Transportation,Street Condition,Blocked - Construction,Street,10457,1678 GRAND CONCOURSE,GRAND CONCOURSE,EAST MOUNT EDEN AVENUE,EAST  173 STREET,EAST MOUNT EDEN AVENUE,EAST  173 STREET,ADDRESS,BRONX,GRAND CONCOURSE,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-09-26T13:55:48.000,04 BRONX,,BRONX,1008676,246708,ONLINE,Unspecified,BRONX,40.84379783839065,-73.91171836868877,"{'latitude': '40.84379783839065', 'longitude': '-73.91171836868877', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58923453,2023-09-25T19:58:33.000,2023-09-25T20:37:10.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11207,588 HEGEMAN AVENUE,HEGEMAN AVENUE,VERMONT STREET,WYONA STREET,VERMONT STREET,WYONA STREET,ADDRESS,BROOKLYN,HEGEMAN AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T20:37:17.000,05 BROOKLYN,3043250001,BROOKLYN,1014800,180000,ONLINE,Unspecified,BROOKLYN,40.6606824282319,-73.88988780101567,"{'latitude': '40.6606824282319', 'longitude': '-73.88988780101567', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58924649,2023-09-25T19:58:04.000,2023-09-25T22:35:00.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10304,86 IRVING PLACE,IRVING PLACE,HARDY STREET,VANDERBILT AVENUE,HARDY STREET,VANDERBILT AVENUE,ADDRESS,STATEN ISLAND,IRVING PLACE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-25T22:35:04.000,01 STATEN ISLAND,,STATEN ISLAND,961126,164049,PHONE,Unspecified,STATEN ISLAND,40.616922870251486,-74.08329181635837,"{'latitude': '40.616922870251486', 'longitude': '-74.08329181635837', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58917854,2023-09-25T19:58:01.000,2023-09-25T20:13:12.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10002,49 CLINTON STREET,CLINTON STREET,STANTON STREET,RIVINGTON STREET,STANTON STREET,RIVINGTON STREET,ADDRESS,NEW YORK,CLINTON STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-25T20:13:16.000,03 MANHATTAN,1003490023,MANHATTAN,988479,201499,MOBILE,Unspecified,MANHATTAN,40.7197439219694,-73.98474379617251,"{'latitude': '40.7197439219694', 'longitude': '-73.98474379617251', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58921375,2023-09-25T19:58:00.000,2023-09-26T01:25:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10024,,,,,COLUMBUS AVENUE,WEST 89 STREET,INTERSECTION,MANHATTAN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-26T01:25:00.000,07 MANHATTAN,,MANHATTAN,992346,226521,UNKNOWN,Unspecified,MANHATTAN,40.78842025637503,-73.97076338771852,"{'latitude': '40.78842025637503', 'longitude': '-73.97076338771852', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58920776,2023-09-25T19:57:55.000,2023-09-25T20:22:44.000,NYPD,New York City Police Department,Noise - Residential,Loud Television,Residential Building/House,10029,1695 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST  106 STREET,EAST  107 STREET,EAST  106 STREET,EAST  107 STREET,ADDRESS,NEW YORK,LEXINGTON AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T20:22:29.000,11 MANHATTAN,1016340022,MANHATTAN,999180,228011,ONLINE,Unspecified,MANHATTAN,40.79250100202552,-73.94608085514925,"{'latitude': '40.79250100202552', 'longitude': '-73.94608085514925', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58920500,2023-09-25T19:57:26.000,2023-10-03T16:55:28.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10457,2082 ANTHONY AVENUE,ANTHONY AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-03T00:00:00.000,05 BRONX,2031560129,BRONX,1011466,250187,PHONE,Unspecified,BRONX,40.85333850207032,-73.90162050202511,"{'latitude': '40.85333850207032', 'longitude': '-73.90162050202511', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58918609,2023-09-25T19:57:00.000,2023-10-02T11:39:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,Sidewalk,10307,7251 AMBOY ROAD,AMBOY ROAD,BREHAUT AVENUE,BARNARD AVENUE,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Sanitation collected the E-waste.,2023-10-02T11:39:00.000,03 STATEN ISLAND,5080410010,STATEN ISLAND,917686,125961,PHONE,Unspecified,STATEN ISLAND,40.51215922616907,-74.23938569215379,"{'latitude': '40.51215922616907', 'longitude': '-74.23938569215379', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58925129,2023-09-25T19:56:57.000,2023-09-27T20:19:30.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11208,1097 GLENMORE AVENUE,GLENMORE AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-27T00:00:00.000,05 BROOKLYN,3042010001,BROOKLYN,1020750,186038,PHONE,Unspecified,BROOKLYN,40.67723284394943,-73.86840939045801,"{'latitude': '40.67723284394943', 'longitude': '-73.86840939045801', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58919305,2023-09-25T19:56:57.000,2023-09-27T20:19:30.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11208,1097 GLENMORE AVENUE,GLENMORE AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-27T00:00:00.000,05 BROOKLYN,3042010001,BROOKLYN,1020750,186038,PHONE,Unspecified,BROOKLYN,40.67723284394943,-73.86840939045801,"{'latitude': '40.67723284394943', 'longitude': '-73.86840939045801', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58921889,2023-09-25T19:56:54.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11692,443 BEACH   69 STREET,BEACH   69 STREET,GOUVERNEUR AVENUE,HESSLER AVENUE,GOUVERNEUR AVENUE,HESSLER AVENUE,ADDRESS,ARVERNE,BEACH   69 STREET,In Progress,,,14 QUEENS,4160520027,QUEENS,1040278,155717,UNKNOWN,Unspecified,QUEENS,40.59390631804765,-73.79825857337042,"{'latitude': '40.59390631804765', 'longitude': '-73.79825857337042', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58924160,2023-09-25T19:56:52.000,2023-09-25T19:56:52.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,10128,1672 YORK AVENUE,YORK AVENUE,EAST 87 STREET,EAST 88 STREET,EAST   87 STREET,EAST   88 STREET,ADDRESS,NEW YORK,YORK AVENUE,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-25T19:56:52.000,08 MANHATTAN,1015840049,MANHATTAN,999142,222412,MOBILE,Unspecified,MANHATTAN,40.77713330642974,-73.94623050264123,"{'latitude': '40.77713330642974', 'longitude': '-73.94623050264123', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58922915,2023-09-25T19:56:50.000,2023-09-25T20:04:44.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-25T20:04:48.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58921501,2023-09-25T19:56:45.000,2023-09-25T19:58:11.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11374,99-46 67 AVENUE,67 AVENUE,SAUNDERS STREET,QUEENS BOULEVARD,SAUNDERS STREET,QUEENS BOULEVARD,ADDRESS,REGO PARK,67 AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-25T19:58:16.000,06 QUEENS,,QUEENS,1024704,204022,ONLINE,Unspecified,QUEENS,40.72657745313356,-73.85404633749081,"{'latitude': '40.72657745313356', 'longitude': '-73.85404633749081', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58924374,2023-09-25T19:56:39.000,2023-09-25T22:39:59.000,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,Street/Sidewalk,10463,210 WEST  230 STREET,WEST  230 STREET,EXTERIOR STREET,GODWIN TERRACE,EXTERIOR STREET,GODWIN TERRACE,ADDRESS,BRONX,WEST  230 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-25T22:40:02.000,08 BRONX,2057020001,BRONX,1009923,258947,ONLINE,Unspecified,BRONX,40.8773866529647,-73.90716452425653,"{'latitude': '40.8773866529647', 'longitude': '-73.90716452425653', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58917433,2023-09-25T19:56:35.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,No Permit or License,Restaurant/Bar/Deli/Bakery,10128,1678 THIRD AVENUE,THIRD AVENUE,EAST   94 STREET,EAST   95 STREET,EAST   94 STREET,EAST   95 STREET,ADDRESS,NEW YORK,3 AVENUE,In Progress,The Department of Health and Mental Hygiene has received and processed your complaint. All restaurants and mobile food vendors are inspected annually. Restaurant inspection results can be found on WWW.NYC.GOV or a copy of the inspection can be requested from 311.,2023-09-27T07:28:23.000,08 MANHATTAN,1015230033,MANHATTAN,998034,224909,MOBILE,Unspecified,MANHATTAN,40.783988706553465,-73.9502259565655,"{'latitude': '40.783988706553465', 'longitude': '-73.9502259565655', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58917034,2023-09-25T19:56:34.000,2023-09-26T19:42:19.000,HPD,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,RESIDENTIAL BUILDING,11221,969 PUTNAM AVENUE,PUTNAM AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,03 BROOKLYN,3014830058,BROOKLYN,1005803,189662,PHONE,Unspecified,BROOKLYN,40.687228906750896,-73.9222850169329,"{'latitude': '40.687228906750896', 'longitude': '-73.9222850169329', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58921656,2023-09-25T19:56:34.000,2023-09-26T19:42:18.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11221,969 PUTNAM AVENUE,PUTNAM AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-26T00:00:00.000,03 BROOKLYN,3014830058,BROOKLYN,1005803,189662,PHONE,Unspecified,BROOKLYN,40.687228906750896,-73.9222850169329,"{'latitude': '40.687228906750896', 'longitude': '-73.9222850169329', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58918163,2023-09-25T19:56:34.000,2023-09-26T19:42:19.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11221,969 PUTNAM AVENUE,PUTNAM AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-26T00:00:00.000,03 BROOKLYN,3014830058,BROOKLYN,1005803,189662,PHONE,Unspecified,BROOKLYN,40.687228906750896,-73.9222850169329,"{'latitude': '40.687228906750896', 'longitude': '-73.9222850169329', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58920513,2023-09-25T19:56:34.000,2023-09-27T19:37:32.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11221,969 PUTNAM AVENUE,PUTNAM AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-27T00:00:00.000,03 BROOKLYN,3014830058,BROOKLYN,1005803,189662,PHONE,Unspecified,BROOKLYN,40.687228906750896,-73.9222850169329,"{'latitude': '40.687228906750896', 'longitude': '-73.9222850169329', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
