unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,address_type,city,facility_type,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,location_type,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,taxi_pick_up_location,due_date,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_company_borough
58853021,2023-09-18T15:25:40.000,2023-09-18T16:23:33.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,11203,506 UTICA AVENUE,UTICA AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T16:23:36.000,09 BROOKLYN,3045900038,BROOKLYN,1003281,180183,MOBILE,Unspecified,BROOKLYN,40.66121697358021,-73.93140550855952,"{'latitude': '40.66121697358021', 'longitude': '-73.93140550855952', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,MIDWOOD STREET,RUTLAND ROAD,MIDWOOD STREET,RUTLAND ROAD,UTICA AVENUE,,,,,,
58851179,2023-09-18T15:25:36.000,2023-09-18T15:25:36.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,11217,195 SOUTH PORTLAND AVENUE,SOUTH PORTLAND AVENUE,ADDRESS,BROOKLYN,,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-18T15:25:36.000,02 BROOKLYN,3020040104,BROOKLYN,991500,188308,MOBILE,Unspecified,BROOKLYN,40.683535759210045,-73.97385967812866,"{'latitude': '40.683535759210045', 'longitude': '-73.97385967812866', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3+ Family Apt. Building,ACADEMY PARK PLACE,6 AVENUE,ACADEMY PARK PLACE,6 AVENUE,SOUTH PORTLAND AVENUE,,,,,,
58849297,2023-09-18T15:25:34.000,2023-09-18T15:55:23.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,10003,78 ST MARKS PLACE,ST MARKS PLACE,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T15:55:28.000,03 MANHATTAN,1004490028,MANHATTAN,988133,204462,ONLINE,Unspecified,MANHATTAN,40.727876797580954,-73.98599028867328,"{'latitude': '40.727876797580954', 'longitude': '-73.98599028867328', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ST MARKS PLACE,,,,,,
58850986,2023-09-18T15:25:24.000,2023-10-03T10:55:43.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,10032,273 FT WASHINGTON AVENUE,FT WASHINGTON AVENUE,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-03T00:00:00.000,12 MANHATTAN,1021390204,MANHATTAN,1000594,246918,ONLINE,Unspecified,MANHATTAN,40.84439288420175,-73.94092820134537,"{'latitude': '40.84439288420175', 'longitude': '-73.94092820134537', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58849301,2023-09-18T15:25:23.000,2023-09-21T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Failure To Maintain,10461,2424 EAST TREMONT AVENUE,EAST TREMONT AVENUE,ADDRESS,BRONX,,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-09-21T00:00:00.000,10 BRONX,2039980022,BRONX,1025043,246275,UNKNOWN,Unspecified,BRONX,40.8425489400922,-73.85256668847155,"{'latitude': '40.8425489400922', 'longitude': '-73.85256668847155', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58845724,2023-09-18T15:25:20.000,2023-10-03T21:02:07.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,10457,1534 SELWYN AVENUE,SELWYN AVENUE,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-03T00:00:00.000,04 BRONX,2028200009,BRONX,1009045,245777,PHONE,Unspecified,BRONX,40.84124148846542,-73.9103881542057,"{'latitude': '40.84124148846542', 'longitude': '-73.9103881542057', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58847128,2023-09-18T15:25:20.000,2023-10-03T21:02:07.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,10457,1534 SELWYN AVENUE,SELWYN AVENUE,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-03T00:00:00.000,04 BRONX,2028200009,BRONX,1009045,245777,PHONE,Unspecified,BRONX,40.84124148846542,-73.9103881542057,"{'latitude': '40.84124148846542', 'longitude': '-73.9103881542057', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58847164,2023-09-18T15:25:20.000,2023-10-03T21:02:07.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,10457,1534 SELWYN AVENUE,SELWYN AVENUE,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-03T00:00:00.000,04 BRONX,2028200009,BRONX,1009045,245777,PHONE,Unspecified,BRONX,40.84124148846542,-73.9103881542057,"{'latitude': '40.84124148846542', 'longitude': '-73.9103881542057', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58849895,2023-09-18T15:25:14.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,11102,22-14 ASTORIA BOULEVARD,ASTORIA BOULEVARD,ADDRESS,ASTORIA,,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-19T09:17:30.000,01 QUEENS,4005420005,QUEENS,1005035,220512,UNKNOWN,Unspecified,QUEENS,40.77190641366708,-73.92495894766199,"{'latitude': '40.77190641366708', 'longitude': '-73.92495894766199', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,22 STREET,23 STREET,22 STREET,23 STREET,ASTORIA BOULEVARD,,,,,,
58847806,2023-09-18T15:25:00.000,2023-09-20T11:00:00.000,DOT,Department of Transportation,Traffic Signal Condition,Ped Lamp,11204,,,INTERSECTION,BROOKLYN,N/A,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-20T11:00:00.000,12 BROOKLYN,,BROOKLYN,987949,168772,UNKNOWN,Unspecified,BROOKLYN,40.629915920606166,-73.9866737430544,"{'latitude': '40.629915920606166', 'longitude': '-73.9866737430544', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,16 AVENUE,51 STREET,,,,,,,
58855010,2023-09-18T15:24:37.000,,DOT,Department of Transportation,Curb Condition,Broken Curb,11238,409 LINCOLN PLACE,LINCOLN PLACE,ADDRESS,BROOKLYN,,In Progress,This request required re-assignment to a new DOT unit.,2023-09-18T15:47:43.000,08 BROOKLYN,3011770001,BROOKLYN,994655,184308,PHONE,Unspecified,BROOKLYN,40.67255351830959,-73.96249030803997,"{'latitude': '40.67255351830959', 'longitude': '-73.96249030803997', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,WASHINGTON AVENUE,CLASSON AVENUE,WASHINGTON AVENUE,CLASSON AVENUE,LINCOLN PLACE,,,,,,
58850707,2023-09-18T15:24:35.000,2023-09-18T18:08:22.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,10468,2388 CRESTON AVENUE,CRESTON AVENUE,ADDRESS,BRONX,,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-18T18:08:26.000,05 BRONX,2031650010,BRONX,1012053,252702,ONLINE,Unspecified,BRONX,40.860239591233366,-73.89948820420176,"{'latitude': '40.860239591233366', 'longitude': '-73.89948820420176', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,EAST  184 STREET,EAST  188 STREET,EAST  184 STREET,EAST  188 STREET,CRESTON AVENUE,,,,,,
58848863,2023-09-18T15:24:34.000,2023-09-19T04:44:12.000,DSNY,Department of Sanitation,Dirty Condition,Trash,11417,100-14 133 AVENUE,133 AVENUE,ADDRESS,OZONE PARK,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-19T04:44:18.000,10 QUEENS,4115010018,QUEENS,1029343,185935,PHONE,Unspecified,QUEENS,40.67691053082435,-73.83743046978528,"{'latitude': '40.67691053082435', 'longitude': '-73.83743046978528', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,100 STREET,101 STREET,100 STREET,101 STREET,133 AVENUE,,,,,,
58850021,2023-09-18T15:24:34.000,2023-09-19T06:29:39.000,DOT,Department of Transportation,Street Sign - Damaged,"No Parking, Standing, Stopping",11220,614 50 STREET,50 STREET,ADDRESS,BROOKLYN,,Closed,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",2023-09-19T06:29:42.000,07 BROOKLYN,3007930010,BROOKLYN,982149,173698,MOBILE,Unspecified,BROOKLYN,40.64343726420831,-74.00757073248899,"{'latitude': '40.64343726420831', 'longitude': '-74.00757073248899', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,6 AVENUE,7 AVENUE,6 AVENUE,7 AVENUE,50 STREET,,,,,,
58852442,2023-09-18T15:24:23.000,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,11209,327 78 STREET,78 STREET,ADDRESS,BROOKLYN,,In Progress,,,10 BROOKLYN,3059600073,BROOKLYN,976549,168469,ONLINE,Unspecified,BROOKLYN,40.62908167445394,-74.02774377486605,"{'latitude': '40.62908167445394', 'longitude': '-74.02774377486605', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,3 AVENUE,4 AVENUE,3 AVENUE,4 AVENUE,78 STREET,,,,,,
58848083,2023-09-18T15:24:00.000,2023-09-18T17:45:00.000,DOT,Department of Transportation,Traffic Signal Condition,Post,11356,,,INTERSECTION,QUEENS,N/A,Assigned,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-18T17:45:00.000,07 QUEENS,,QUEENS,1028878,222989,UNKNOWN,Unspecified,QUEENS,40.778616899523335,-73.83886114728601,"{'latitude': '40.778616899523335', 'longitude': '-73.83886114728601', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,23 AVENUE,130 STREET,,,,,,,
58847420,2023-09-18T15:24:00.000,2023-09-19T12:30:32.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,11385,67 PLACE,67 PLACE,INTERSECTION,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-19T12:30:37.000,05 QUEENS,,QUEENS,1015470,196518,ONLINE,Unspecified,QUEENS,40.7060181977481,-73.88739637228674,"{'latitude': '40.7060181977481', 'longitude': '-73.88739637228674', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,67 PLACE,OTTO ROAD,67 PLACE,OTTO ROAD,,,,,,,
58854071,2023-09-18T15:23:53.000,2023-09-18T18:14:29.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,10314,222 FANNING STREET,FANNING STREET,ADDRESS,STATEN ISLAND,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T18:14:33.000,02 STATEN ISLAND,5007520585,STATEN ISLAND,950136,159944,ONLINE,Unspecified,STATEN ISLAND,40.60562000221862,-74.12285661985946,"{'latitude': '40.60562000221862', 'longitude': '-74.12285661985946', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,WESTWOOD AVENUE,HOLDEN BOULEVARD,WESTWOOD AVENUE,HOLDEN BOULEVARD,FANNING STREET,,,,,,
58851161,2023-09-18T15:23:49.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,11104,47-48 39 STREET,39 STREET,ADDRESS,SUNNYSIDE,,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-19T09:23:35.000,02 QUEENS,4002270058,QUEENS,1004524,209121,PHONE,Unspecified,QUEENS,40.74064221922869,-73.92683818212335,"{'latitude': '40.74064221922869', 'longitude': '-73.92683818212335', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,47 AVENUE,48 AVENUE,47 AVENUE,48 AVENUE,39 STREET,,,,,,
58853929,2023-09-18T15:23:26.000,2023-09-23T13:34:48.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,11203,WINTHROP STREET,WINTHROP STREET,INTERSECTION,,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-20T08:51:58.000,09 BROOKLYN,,BROOKLYN,1002034,179010,MOBILE,Unspecified,BROOKLYN,40.65799994007681,-73.9359032319842,"{'latitude': '40.65799994007681', 'longitude': '-73.9359032319842', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,EAST   45 STREET,WINTHROP STREET,EAST   45 STREET,WINTHROP STREET,,,,,,,
58863464,2023-09-18T15:23:23.000,2023-09-19T13:30:00.000,DOT,Department of Transportation,Street Condition,Pothole,11429,,,INTERSECTION,QUEENS,N/A,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-19T13:30:00.000,13 QUEENS,,QUEENS,1055194,195408,UNKNOWN,Unspecified,QUEENS,40.702742195343596,-73.7441329802786,"{'latitude': '40.702742195343596', 'longitude': '-73.7441329802786', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,211 STREET,MURDOCK AVENUE,,,,,,,
58851754,2023-09-18T15:23:18.000,2023-09-18T18:37:35.000,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,10458,2495 WEBSTER AVENUE,WEBSTER AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T18:37:42.000,05 BRONX,2030260041,BRONX,1014087,252968,ONLINE,Unspecified,BRONX,40.86096304052003,-73.89213382821443,"{'latitude': '40.86096304052003', 'longitude': '-73.89213382821443', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,EAST  189 STREET,EAST FORDHAM ROAD,EAST  189 STREET,EAST FORDHAM ROAD,WEBSTER AVENUE,,,,,,
58848826,2023-09-18T15:23:12.000,2023-09-18T16:55:13.000,NYPD,New York City Police Department,Encampment,N/A,11435,85-15 MAIN STREET,MAIN STREET,ADDRESS,JAMAICA,,Closed,The Police Department visited the location and no Encampment was found.,2023-09-18T16:55:17.000,08 QUEENS,4096517501,QUEENS,1034357,197886,PHONE,Unspecified,QUEENS,40.709686229941944,-73.8192651216539,"{'latitude': '40.709686229941944', 'longitude': '-73.8192651216539', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,MANTON STREET,QUEENS BOULEVARD,MANTON STREET,QUEENS BOULEVARD,MAIN STREET,,,,,,
58854390,2023-09-18T15:23:00.000,2023-09-27T22:30:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,11249,720 WYTHE AVENUE,WYTHE AVENUE,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-27T22:30:00.000,01 BROOKLYN,3021970033,BROOKLYN,994938,194913,UNKNOWN,Unspecified,BROOKLYN,40.70166147236341,-73.96145327900804,"{'latitude': '40.70166147236341', 'longitude': '-73.96145327900804', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,HOOPER ST,WILLIAMSBURG ST W,WYTHE AVENUE,WILLIAMSBURG ST WEST,,,,,,,
58846507,2023-09-18T15:23:00.000,2023-09-19T07:05:00.000,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),11237,1348 HANCOCK STREET,HANCOCK STREET,ADDRESS,BROOKLYN,N/A,Closed,The Department of Environmental Protection researched this complaint and determined that it could be closed.,2023-09-19T07:05:00.000,04 BROOKLYN,3033990022,BROOKLYN,1009527,192348,PHONE,Unspecified,BROOKLYN,40.69459150180224,-73.90884709094074,"{'latitude': '40.69459150180224', 'longitude': '-73.90884709094074', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,KNICKERBOCKER AVE,IRVING AVE,,,,,,,,,
58852754,2023-09-18T15:22:53.000,2023-09-20T12:27:32.000,DSNY,Department of Sanitation,Dirty Condition,Trash,11385,1737 DEKALB AVENUE,DEKALB AVENUE,ADDRESS,RIDGEWOOD,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-20T12:27:36.000,05 QUEENS,4034240028,QUEENS,1007391,196854,ONLINE,Unspecified,QUEENS,40.706965255033396,-73.91653436111656,"{'latitude': '40.706965255033396', 'longitude': '-73.91653436111656', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Yard,CYPRESS AVENUE,SENECA AVENUE,CYPRESS AVENUE,SENECA AVENUE,DEKALB AVENUE,,,,,,
58850215,2023-09-18T15:22:53.000,2023-09-19T03:09:56.000,DSNY,Department of Sanitation,Obstruction,Cone,10303,275 VAN PELT AVENUE,VAN PELT AVENUE,ADDRESS,STATEN ISLAND,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-19T03:10:08.000,01 STATEN ISLAND,5011960008,STATEN ISLAND,941103,168582,PHONE,Unspecified,STATEN ISLAND,40.62929010542898,-74.15544279975153,"{'latitude': '40.62929010542898', 'longitude': '-74.15544279975153', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,MONTANA COURT,NETHERLAND AVENUE,MONTANA COURT,NETHERLAND AVENUE,VAN PELT AVENUE,,,,,,
