unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,due_date,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp,vehicle_type,taxi_company_borough,taxi_pick_up_location
58912181,2023-09-24T14:08:53.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11357,18-01 150 STREET,150 STREET,18 AVENUE,19 AVENUE,18 AVENUE,19 AVENUE,ADDRESS,WHITESTONE,150 STREET,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-10-04T14:21:03.000,07 QUEENS,4046870001,QUEENS,1035757,224455,PHONE,Unspecified,QUEENS,40.782603263021876,-73.81401189064354,"{'latitude': '40.782603263021876', 'longitude': '-73.81401189064354', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58915829,2023-09-24T14:08:45.000,2023-09-24T14:35:05.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11694,120-08 MEMORIAL CIRCLE,MEMORIAL CIRCLE,BEACH  120 STREET,BEACH  121 STREET,BEACH  120 STREET,BEACH  121 STREET,ADDRESS,FAR ROCKAWAY,MEMORIAL CIRCLE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-24T14:35:09.000,14 QUEENS,,QUEENS,1028466,150198,ONLINE,Unspecified,QUEENS,40.578824584378566,-73.84082634251966,"{'latitude': '40.578824584378566', 'longitude': '-73.84082634251966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58913529,2023-09-24T14:08:31.000,2023-09-24T18:27:51.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10466,4064 BRONX BOULEVARD,BRONX BOULEVARD,EAST  228 STREET,EAST  229 STREET,EAST  228 STREET,EAST  229 STREET,ADDRESS,BRONX,BRONX BOULEVARD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T18:27:54.000,12 BRONX,2048220013,BRONX,1022150,264035,PHONE,Unspecified,BRONX,40.8913075690776,-73.86292205289855,"{'latitude': '40.8913075690776', 'longitude': '-73.86292205289855', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58915324,2023-09-24T14:08:28.000,2023-09-24T14:24:56.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,10036,1601 BROADWAY,BROADWAY,BROADWAY,8 AVENUE,BROADWAY,8 AVENUE,ADDRESS,NEW YORK,BROADWAY,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-24T14:25:00.000,05 MANHATTAN,1010200046,MANHATTAN,988353,216302,ONLINE,Unspecified,MANHATTAN,40.76037453712092,-73.98518931465968,"{'latitude': '40.76037453712092', 'longitude': '-73.98518931465968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58912341,2023-09-24T14:08:18.000,2023-09-25T13:02:39.000,DSNY,Department of Sanitation,Obstruction,Merchandise,Sidewalk,11433,150-05 LIBERTY AVENUE,LIBERTY AVENUE,150 STREET,TUCKERTON STREET,150 STREET,TUCKERTON STREET,ADDRESS,JAMAICA,LIBERTY AVENUE,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-25T13:02:43.000,12 QUEENS,4101070063,QUEENS,1039115,193631,ONLINE,Unspecified,QUEENS,40.697979060326695,-73.80213784005339,"{'latitude': '40.697979060326695', 'longitude': '-73.80213784005339', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58912630,2023-09-24T14:08:00.000,2023-09-24T16:15:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,,,,,BROOKVILLE BLVD,ROCKAWAY BLVD,INTERSECTION,,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-24T16:15:00.000,Unspecified QUEENS,,QUEENS,,,UNKNOWN,Unspecified,QUEENS,,,,N/A,,,,,,,,
58915804,2023-09-24T14:07:34.000,2023-09-24T16:28:59.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11373,60-24 WETHEROLE STREET,WETHEROLE STREET,WOODHAVEN BOULEVARD,ELIOT AVENUE,WOODHAVEN BOULEVARD,ELIOT AVENUE,ADDRESS,ELMHURST,WETHEROLE STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-24T16:29:02.000,06 QUEENS,4030890025,QUEENS,1019978,205620,MOBILE,Unspecified,QUEENS,40.73098391909234,-73.87108872420113,"{'latitude': '40.73098391909234', 'longitude': '-73.87108872420113', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58912706,2023-09-24T14:07:18.000,2023-09-24T14:12:53.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11225,345 EMPIRE BOULEVARD,EMPIRE BOULEVARD,NOSTRAND AVENUE,CLOVE ROAD,NOSTRAND AVENUE,CLOVE ROAD,ADDRESS,BROOKLYN,EMPIRE BOULEVARD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-24T14:12:58.000,09 BROOKLYN,3013090001,BROOKLYN,997956,181171,PHONE,Unspecified,BROOKLYN,40.66393865875818,-73.95059668887387,"{'latitude': '40.66393865875818', 'longitude': '-73.95059668887387', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58910421,2023-09-24T14:07:16.000,2023-09-25T14:58:03.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10304,185 PARK HILL AVENUE,PARK HILL AVENUE,,,,,ADDRESS,STATEN ISLAND,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-25T00:00:00.000,01 STATEN ISLAND,5029220150,STATEN ISLAND,961374,163026,ONLINE,Unspecified,STATEN ISLAND,40.61411559192989,-74.08239506383015,"{'latitude': '40.61411559192989', 'longitude': '-74.08239506383015', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58913815,2023-09-24T14:07:11.000,2023-09-24T18:15:02.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11419,121-20 LIBERTY AVENUE,LIBERTY AVENUE,,,,,ADDRESS,SOUTH RICHMOND HILL,,Closed,The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,2023-09-24T00:00:00.000,10 QUEENS,4095750010,QUEENS,1033602,189638,MOBILE,Unspecified,QUEENS,40.6870516828661,-73.82204881986134,"{'latitude': '40.6870516828661', 'longitude': '-73.82204881986134', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58911285,2023-09-24T14:07:06.000,2023-09-24T18:15:02.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11419,121-20 LIBERTY AVENUE,LIBERTY AVENUE,,,,,ADDRESS,SOUTH RICHMOND HILL,,Closed,The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,2023-09-24T00:00:00.000,10 QUEENS,4095750010,QUEENS,1033602,189638,MOBILE,Unspecified,QUEENS,40.6870516828661,-73.82204881986134,"{'latitude': '40.6870516828661', 'longitude': '-73.82204881986134', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58913332,2023-09-24T14:07:04.000,2023-09-24T16:21:44.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10462,2036 CRUGER AVENUE,CRUGER AVENUE,BRONXDALE AVENUE,BRADY AVENUE,BRONXDALE AVENUE,BRADY AVENUE,ADDRESS,BRONX,CRUGER AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-24T16:21:50.000,11 BRONX,2042850010,BRONX,1021106,249508,PHONE,Unspecified,BRONX,40.851439872463665,-73.86677792790597,"{'latitude': '40.851439872463665', 'longitude': '-73.86677792790597', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58910232,2023-09-24T14:07:04.000,2023-09-24T16:21:15.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10462,2187 CRUGER AVENUE,CRUGER AVENUE,LYDIG AVENUE,PELHAM PARKWAY SOUTH,LYDIG AVENUE,PELHAM PARKWAY SOUTH,ADDRESS,BRONX,CRUGER AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-24T16:21:20.000,11 BRONX,2043180036,BRONX,1021137,251171,ONLINE,Unspecified,BRONX,40.85600417771388,-73.86665672306978,"{'latitude': '40.85600417771388', 'longitude': '-73.86665672306978', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58912089,2023-09-24T14:06:43.000,2023-10-09T13:53:07.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10025,260 WEST   99 STREET,WEST   99 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-09T00:00:00.000,07 MANHATTAN,1018700060,MANHATTAN,992275,229594,ONLINE,Unspecified,MANHATTAN,40.79685487635183,-73.97101611400245,"{'latitude': '40.79685487635183', 'longitude': '-73.97101611400245', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58913403,2023-09-24T14:06:35.000,2023-09-24T14:20:01.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11216,1127 BERGEN STREET,BERGEN STREET,NOSTRAND AVENUE,NEW YORK AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,ADDRESS,BROOKLYN,BERGEN STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-24T14:20:05.000,08 BROOKLYN,3012130063,BROOKLYN,998568,185573,PHONE,Unspecified,BROOKLYN,40.67602019436675,-73.94838138385641,"{'latitude': '40.67602019436675', 'longitude': '-73.94838138385641', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58912246,2023-09-24T14:06:31.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Phone/Cable Lines,Street,10469,1829 ADEE AVENUE,ADEE AVENUE,BRUNER AVENUE,ELY AVENUE,BRUNER AVENUE,ELY AVENUE,ADDRESS,BRONX,ADEE AVENUE,In Progress,,,12 BRONX,2047760041,BRONX,1029262,256709,ONLINE,Unspecified,BRONX,40.87116660110917,-73.83724842554317,"{'latitude': '40.87116660110917', 'longitude': '-73.83724842554317', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58910616,2023-09-24T14:06:00.000,2023-09-28T11:14:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,Sidewalk,10314,21 VASSAR STREET,VASSAR STREET,KLONDIKE AVENUE,NOME AVENUE,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Sanitation collected the E-waste.,2023-09-28T11:14:00.000,02 STATEN ISLAND,5023850032,STATEN ISLAND,940062,153925,PHONE,Unspecified,STATEN ISLAND,40.589054582615454,-74.15909722836771,"{'latitude': '40.589054582615454', 'longitude': '-74.15909722836771', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58914813,2023-09-24T14:05:57.000,2023-09-24T16:01:38.000,DSNY,Department of Sanitation,Vendor Enforcement,Non-Food Vendor,Street,11372,37-29 82 STREET,82 STREET,37 AVENUE,ROOSEVELT AVENUE,37 AVENUE,ROOSEVELT AVENUE,ADDRESS,JACKSON HEIGHTS,82 STREET,Closed,N/A,2023-09-24T16:01:42.000,03 QUEENS,4014700059,QUEENS,1016325,212328,ONLINE,Unspecified,QUEENS,40.749409697142674,-73.88423722207641,"{'latitude': '40.749409697142674', 'longitude': '-73.88423722207641', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58915504,2023-09-24T14:05:54.000,2023-11-03T12:04:21.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11385,70-30 73 PLACE,73 PLACE,EDSALL AVENUE,CENTRAL AVENUE,EDSALL AVENUE,CENTRAL AVENUE,ADDRESS,RIDGEWOOD,73 PLACE,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-11-03T12:04:32.000,05 QUEENS,4036660022,QUEENS,1018346,196600,ONLINE,Unspecified,QUEENS,40.70623265337144,-73.87702287489515,"{'latitude': '40.70623265337144', 'longitude': '-73.87702287489515', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58915781,2023-09-24T14:05:48.000,2023-09-24T14:23:03.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10024,505 WEST END AVENUE,WEST END AVENUE,WEST   84 STREET,WEST   85 STREET,WEST   84 STREET,WEST   85 STREET,ADDRESS,NEW YORK,WEST END AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T14:23:01.000,07 MANHATTAN,1012460029,MANHATTAN,990155,226287,MOBILE,Unspecified,MANHATTAN,40.7877797246415,-73.97867582348091,"{'latitude': '40.7877797246415', 'longitude': '-73.97867582348091', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58911643,2023-09-24T14:05:47.000,2023-09-24T14:13:35.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11231,191 UNION STREET,UNION STREET,HICKS STREET,HENRY STREET,HICKS STREET,HENRY STREET,ADDRESS,BROOKLYN,UNION STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-24T14:13:38.000,06 BROOKLYN,3003370027,BROOKLYN,984166,188346,ONLINE,Unspecified,BROOKLYN,40.68364302931577,-74.00030286766025,"{'latitude': '40.68364302931577', 'longitude': '-74.00030286766025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58913580,2023-09-24T14:05:45.000,2023-09-24T14:15:47.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11693,162 BEACH   96 STREET,BEACH   96 STREET,SHORE FRONT PARKWAY,ROCKAWAY BEACH BOULEVARD,SHORE FRONT PARKWAY,ROCKAWAY BEACH BOULEVARD,ADDRESS,FAR ROCKAWAY,BEACH   96 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-24T14:15:50.000,14 QUEENS,4161680025,QUEENS,1034957,152227,ONLINE,Unspecified,QUEENS,40.58435902508773,-73.81744416237427,"{'latitude': '40.58435902508773', 'longitude': '-73.81744416237427', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58910802,2023-09-24T14:05:44.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11105,23-33 31 STREET,31 STREET,,,,,ADDRESS,ASTORIA,,Open,"The City will notify the property owner within 5 days that the City will clean the graffiti unless the property owner responds within 35 days; the property owner may choose to keep the graffiti, clean the property him/herself or request a 15 day extension.",2023-11-09T07:42:06.000,01 QUEENS,4008350025,QUEENS,1008137,221138,UNKNOWN,Unspecified,QUEENS,40.773616781110874,-73.91375743441108,"{'latitude': '40.773616781110874', 'longitude': '-73.91375743441108', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,2023-11-14T07:42:06.000,,,,,,,
58913352,2023-09-24T14:05:22.000,2023-09-24T14:34:54.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11694,206 BEACH  123 STREET,BEACH  123 STREET,ROCKAWAY BEACH BOULEVARD,NEWPORT AVENUE,ROCKAWAY BEACH BOULEVARD,NEWPORT AVENUE,ADDRESS,FAR ROCKAWAY,BEACH  123 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-24T14:34:58.000,14 QUEENS,4162180039,QUEENS,1027797,149968,ONLINE,Unspecified,QUEENS,40.57819659217144,-73.84323615943565,"{'latitude': '40.57819659217144', 'longitude': '-73.84323615943565', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58913444,2023-09-24T14:05:02.000,2023-09-24T14:43:38.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11416,85-21 97 AVENUE,97 AVENUE,85 STREET,86 STREET,85 STREET,86 STREET,ADDRESS,OZONE PARK,97 AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-24T14:43:43.000,09 QUEENS,4090210019,QUEENS,1024440,188366,ONLINE,Unspecified,QUEENS,40.683606682986955,-73.85509225973128,"{'latitude': '40.683606682986955', 'longitude': '-73.85509225973128', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58915711,2023-09-24T14:05:00.000,2023-09-25T06:26:00.000,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,10031,601 WEST  149 STREET,WEST  149 STREET,BROADWAY,RIVERSIDE DR,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection researched this complaint and determined that it could be closed.,2023-09-25T06:26:00.000,09 MANHATTAN,1020960026,MANHATTAN,998394,241348,ONLINE,Unspecified,MANHATTAN,40.82910864801059,-73.94889136200727,"{'latitude': '40.82910864801059', 'longitude': '-73.94889136200727', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,,
