unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,city,landmark,bbl,facility_type,bridge_highway_name,road_ramp,bridge_highway_segment,taxi_pick_up_location,bridge_highway_direction,due_date,vehicle_type,taxi_company_borough
58809928,2023-09-13T10:21:37.000,2023-09-13T11:09:47.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10469,2885 GRACE AVENUE,GRACE AVENUE,DEAD END,ARNOW AVENUE,DEAD END,ARNOW AVENUE,ADDRESS,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-13T11:09:52.000,12 BRONX,BRONX,1029952,256125,MOBILE,Unspecified,BRONX,40.86956015689748,-73.83475755584774,"{'latitude': '40.86956015689748', 'longitude': '-73.83475755584774', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,GRACE AVENUE,2047990103,,,,,,,,,
58809673,2023-09-13T10:21:32.000,,HPD,Department of Housing Preservation and Development,ELEVATOR,MAINTENANCE,RESIDENTIAL BUILDING,10026,182 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,,,,,ADDRESS,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-13T00:00:00.000,10 MANHATTAN,MANHATTAN,997316,232914,PHONE,Unspecified,MANHATTAN,40.80596135049288,-73.95280308062996,"{'latitude': '40.80596135049288', 'longitude': '-73.95280308062996', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,,1019250015,,,,,,,,,
58805058,2023-09-13T10:21:32.000,2023-10-03T11:41:11.000,DSNY,Department of Sanitation,Abandoned Bike,Chained to Public Property,Street,10017,377 MADISON AVENUE,MADISON AVENUE,EAST   46 STREET,EAST   47 STREET,EAST   46 STREET,EAST   47 STREET,ADDRESS,Closed,The Department of Sanitation investigated and found that the bike did not meet the criteria to be classified as derelict.,2023-09-14T10:43:53.000,05 MANHATTAN,MANHATTAN,990523,214497,ONLINE,Unspecified,MANHATTAN,40.75541900004477,-73.97735790447307,"{'latitude': '40.75541900004477', 'longitude': '-73.97735790447307', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,MADISON AVENUE,1012820021,,,,,,,,,
58800784,2023-09-13T10:21:31.000,2023-09-13T15:43:31.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10453,2115 GRAND CONCOURSE,GRAND CONCOURSE,EAST  180 STREET,EAST  181 STREET,EAST  180 STREET,EAST  181 STREET,ADDRESS,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T15:43:35.000,05 BRONX,BRONX,1011354,250575,ONLINE,Unspecified,BRONX,40.85440379042008,-73.90202378687984,"{'latitude': '40.85440379042008', 'longitude': '-73.90202378687984', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,GRAND CONCOURSE,2031610018,,,,,,,,,
58800732,2023-09-13T10:21:30.000,2023-11-06T15:45:52.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11211,656 METROPOLITAN AVENUE,METROPOLITAN AVENUE,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-11-06T00:00:00.000,01 BROOKLYN,BROOKLYN,998919,199508,ONLINE,Unspecified,BROOKLYN,40.71426795449129,-73.94708562769713,"{'latitude': '40.71426795449129', 'longitude': '-73.94708562769713', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,,3027630014,,,,,,,,,
58809710,2023-09-13T10:21:26.000,2023-09-14T13:02:38.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11203,740 CLARKSON AVENUE,CLARKSON AVENUE,,,,,ADDRESS,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-14T00:00:00.000,17 BROOKLYN,BROOKLYN,1002437,178418,ONLINE,Unspecified,BROOKLYN,40.65637421183081,-73.9344523438765,"{'latitude': '40.65637421183081', 'longitude': '-73.9344523438765', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,,3048510001,,,,,,,,,
58802103,2023-09-13T10:21:24.000,2023-09-18T16:28:45.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,11207,155 WORTMAN AVENUE,WORTMAN AVENUE,,,,,ADDRESS,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-18T00:00:00.000,05 BROOKLYN,BROOKLYN,1015550,178292,PHONE,Unspecified,BROOKLYN,40.65599172794638,-73.887192486419,"{'latitude': '40.65599172794638', 'longitude': '-73.887192486419', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,,3043690001,,,,,,,,,
58803617,2023-09-13T10:21:22.000,2023-09-19T09:07:07.000,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,10301,15 RENWICK AVENUE,RENWICK AVENUE,VICTORY BOULEVARD,NORTHERN BOULEVARD,VICTORY BOULEVARD,NORTHERN BOULEVARD,ADDRESS,Closed,The Department of Transportation has determined that this issue is not within its jurisdiction.,2023-09-19T09:07:10.000,01 STATEN ISLAND,STATEN ISLAND,954371,163116,PHONE,Unspecified,STATEN ISLAND,40.614341775461135,-74.10761893294709,"{'latitude': '40.614341775461135', 'longitude': '-74.10761893294709', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STATEN ISLAND,RENWICK AVENUE,5006730056,,,,,,,,,
58801326,2023-09-13T10:21:21.000,2023-09-13T15:46:59.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Street/Sidewalk,10465,THROGGS NECK ADDITION,THROGGS NECK ADDITION,BALCOM AVENUE,CROSS BRONX EXPRESSWAY,BALCOM AVENUE,CROSS BRONX EXPRESSWAY,UNRECOGNIZED,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T15:47:02.000,10 BRONX,BRONX,1032443,238777,ONLINE,Unspecified,BRONX,40.82193184131156,-73.82587567655695,"{'latitude': '40.82193184131156', 'longitude': '-73.82587567655695', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,THROGGS NECK ADDITION,2055640001,,,,,,,,,
58802232,2023-09-13T10:21:21.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,Street,10024,COLUMBUS AVENUE,COLUMBUS AVENUE,COLUMBUS AVENUE,WEST   88 STREET,COLUMBUS AVENUE,WEST   88 STREET,INTERSECTION,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-13T11:07:35.000,07 MANHATTAN,MANHATTAN,992219,226292,PHONE,Unspecified,MANHATTAN,40.787791828196085,-73.97122228705314,"{'latitude': '40.787791828196085', 'longitude': '-73.97122228705314', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58806414,2023-09-13T10:21:21.000,2023-09-13T15:22:51.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11208,1013 HEMLOCK STREET,HEMLOCK STREET,WORTMAN AVENUE,AUTUMN LANE,WORTMAN AVENUE,AUTUMN LANE,ADDRESS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T15:22:55.000,05 BROOKLYN,BROOKLYN,1021381,181144,ONLINE,Unspecified,BROOKLYN,40.66379729994149,-73.86616145670064,"{'latitude': '40.66379729994149', 'longitude': '-73.86616145670064', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,HEMLOCK STREET,3045490054,,,,,,,,,
58800284,2023-09-13T10:21:20.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,Residential,11221,365 MONROE STREET,MONROE STREET,,,,,ADDRESS,Open,"The City will notify the property owner within 5 days that the City will clean the graffiti unless the property owner responds within 35 days; the property owner may choose to keep the graffiti, clean the property him/herself or request a 15 day extension.",2023-11-09T07:29:10.000,03 BROOKLYN,BROOKLYN,1000005,189329,UNKNOWN,Unspecified,BROOKLYN,40.686327117996505,-73.9431919953201,"{'latitude': '40.686327117996505', 'longitude': '-73.9431919953201', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,,3018150066,N/A,,,,,,2023-11-14T07:29:10.000,,
58802272,2023-09-13T10:21:18.000,2023-09-14T08:16:18.000,DOT,Department of Transportation,Broken Parking Meter,Graffiti,Street,11232,871 3 AVENUE,3 AVENUE,32 STREET,33 STREET,32 STREET,33 STREET,ADDRESS,Closed,The request submitted did not have sufficient information for the Department of Transportation to respond.,2023-09-14T08:16:24.000,07 BROOKLYN,BROOKLYN,983090,178883,MOBILE,Unspecified,BROOKLYN,40.65766913580331,-74.0041808297117,"{'latitude': '40.65766913580331', 'longitude': '-74.0041808297117', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3 AVENUE,3006800012,,,,,,,,,
58808641,2023-09-13T10:21:13.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,11223,2059 WEST   12 STREET,WEST   12 STREET,AVENUE T,AVENUE U,AVENUE T,AVENUE U,ADDRESS,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-10-26T15:00:12.000,11 BROOKLYN,BROOKLYN,988884,156733,ONLINE,Unspecified,BROOKLYN,40.596870910529596,-73.98331351364588,"{'latitude': '40.596870910529596', 'longitude': '-73.98331351364588', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,WEST   12 STREET,3070940060,,,,,,,,,
58800321,2023-09-13T10:21:08.000,2023-09-13T10:52:37.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11214,45 BAY   38 STREET,BAY   38 STREET,86 STREET,BENSON AVENUE,86 STREET,BENSON AVENUE,ADDRESS,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T10:52:42.000,11 BROOKLYN,BROOKLYN,987344,156952,MOBILE,Unspecified,BROOKLYN,40.59747269272421,-73.98885877127528,"{'latitude': '40.59747269272421', 'longitude': '-73.98885877127528', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,BAY   38 STREET,3068667501,,,,,,,,,
58804969,2023-09-13T10:21:00.000,2023-09-13T10:22:53.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,11419,120-12 ATLANTIC AVENUE,ATLANTIC AVENUE,120 STREET,121 STREET,120 STREET,121 STREET,ADDRESS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T10:22:57.000,09 QUEENS,QUEENS,1032300,192300,MOBILE,Unspecified,QUEENS,40.694365409224716,-73.8267245126508,"{'latitude': '40.694365409224716', 'longitude': '-73.8267245126508', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SOUTH RICHMOND HILL,ATLANTIC AVENUE,,,,,,,,,,
58805604,2023-09-13T10:21:00.000,2023-11-14T09:06:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11226,,,,,LOTT STREET,SNYDER AVENUE,INTERSECTION,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-11-14T09:06:00.000,17 BROOKLYN,BROOKLYN,996991,175626,UNKNOWN,Unspecified,BROOKLYN,40.64872029197937,-73.95408550937447,"{'latitude': '40.64872029197937', 'longitude': '-73.95408550937447', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,,,,,,,,,,,
58810349,2023-09-13T10:21:00.000,2023-09-23T13:34:37.000,DSNY,Department of Sanitation,Street Sweeping Complaint,Street Not Swept,Street,11225,28 STODDARD PLACE,STODDARD PLACE,MONTGOMERY STREET,SULLIVAN PLACE,MONTGOMERY STREET,SULLIVAN PLACE,ADDRESS,Closed,The Department of Sanitation cleaned the location.,2023-09-16T07:33:06.000,09 BROOKLYN,BROOKLYN,996461,181553,PHONE,Unspecified,BROOKLYN,40.66498935199688,-73.95598472726819,"{'latitude': '40.66498935199688', 'longitude': '-73.95598472726819', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,STODDARD PLACE,3013040034,,,,,,,,,
58805397,2023-09-13T10:21:00.000,2023-09-13T11:57:38.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11201,120 NASSAU STREET,NASSAU STREET,JAY STREET,BRIDGE PLAZA COURT,JAY STREET,BRIDGE PLAZA COURT,ADDRESS,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T11:57:43.000,02 BROOKLYN,BROOKLYN,987949,193754,MOBILE,Unspecified,BROOKLYN,40.69848596973355,-73.98666003690991,"{'latitude': '40.69848596973355', 'longitude': '-73.98666003690991', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,NASSAU STREET,3001077501,,,,,,,,,
58803671,2023-09-13T10:20:57.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10453,2099 GRAND CONCOURSE,GRAND CONCOURSE,EAST  180 STREET,EAST  181 STREET,EAST  180 STREET,EAST  181 STREET,ADDRESS,In Progress,"The Taxi and Limousine Commission has issued a notice to the driver, asking the driver to plead guilty to an appropriate charge. If a hearing is needed, you will be notified by mail or email of your hearing date.",2023-11-06T12:55:34.000,05 BRONX,BRONX,1011276,250449,ONLINE,Unspecified,BRONX,40.854058197279066,-73.9023062509504,"{'latitude': '40.854058197279066', 'longitude': '-73.9023062509504', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,GRAND CONCOURSE,2031610026,,,,,"2099 GRAND CONCOURSE, BRONX, NY, 10453",,,,
58803813,2023-09-13T10:20:55.000,2023-09-13T13:01:56.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11385,64-20 68 AVENUE,68 AVENUE,64 STREET,64 PLACE,64 STREET,64 PLACE,ADDRESS,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T13:02:00.000,05 QUEENS,QUEENS,1013686,196468,MOBILE,Unspecified,QUEENS,40.705887074303085,-73.89383107737946,"{'latitude': '40.705887074303085', 'longitude': '-73.89383107737946', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RIDGEWOOD,68 AVENUE,4036270033,,,,,,,,,
58802834,2023-09-13T10:20:46.000,2023-09-13T12:47:16.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11228,1069 70 STREET,70 STREET,10 AVENUE,11 AVENUE,10 AVENUE,11 AVENUE,ADDRESS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T12:47:19.000,10 BROOKLYN,BROOKLYN,981564,167452,PHONE,Unspecified,BROOKLYN,40.6262931635756,-74.00967623227186,"{'latitude': '40.6262931635756', 'longitude': '-74.00967623227186', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,70 STREET,3058800046,,,,,,,,,
58802319,2023-09-13T10:20:35.000,2023-10-23T11:27:48.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Unsecured Facility,Park,11233,CALLAHAN-KELLY PLAYGROUND,CALLAHAN-KELLY PLAYGROUND,SACKMAN STREET,VAN SINDEREN AVENUE,SACKMAN STREET,VAN SINDEREN AVENUE,UNRECOGNIZED,Closed,Work to correct the reported condition is under review for a future capital project.,2023-10-23T11:27:53.000,16 BROOKLYN,BROOKLYN,1010170,186412,MOBILE,Callahan-Kelly Playground,BROOKLYN,40.678296690438636,-73.90655116784473,"{'latitude': '40.678296690438636', 'longitude': '-73.90655116784473', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,CALLAHAN-KELLY PLAYGROUND,3015450001,,,,,,,,,
58807359,2023-09-13T10:20:27.000,2023-09-13T16:00:00.000,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Other (Explain Below),3+ Family Apartment Building,11209,8005 3 AVENUE,3 AVENUE,80 STREET,81 STREET,80 STREET,81 STREET,ADDRESS,Closed,DOHMH investigated the complaint.  A Notice of Violation was not issued.  An advisory was provided for the management.,2023-09-13T16:00:00.000,10 BROOKLYN,BROOKLYN,976112,167966,PHONE,Unspecified,BROOKLYN,40.62770065478359,-74.02931751310281,"{'latitude': '40.62770065478359', 'longitude': '-74.02931751310281', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3 AVENUE,3059880009,,,,,,,,,
58808610,2023-09-13T10:20:22.000,2023-09-13T11:15:24.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10314,260 MELVIN AVENUE,MELVIN AVENUE,WILD AVENUE,DEAD END,WILD AVENUE,DEAD END,ADDRESS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T11:15:30.000,02 STATEN ISLAND,STATEN ISLAND,932158,154091,PHONE,Unspecified,STATEN ISLAND,40.589467291334145,-74.18755648175379,"{'latitude': '40.589467291334145', 'longitude': '-74.18755648175379', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STATEN ISLAND,MELVIN AVENUE,5026410033,,,,,,,,,
