unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,resolution_description,facility_type,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,bridge_highway_direction,road_ramp
58964944,2023-09-30T00:23:43.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10010,287 PARK AVENUE SOUTH,PARK AVENUE SOUTH,EAST   22 STREET,EAST   23 STREET,EAST   22 STREET,EAST   23 STREET,ADDRESS,NEW YORK,PARK AVENUE SOUTH,In Progress,2023-11-27T09:38:37.000,05 MANHATTAN,1008780001,MANHATTAN,987930,208764,ONLINE,Unspecified,MANHATTAN,40.73968481573298,-73.98672035164505,"{'latitude': '40.73968481573298', 'longitude': '-73.98672035164505', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",,,,"287 PARK AVENUE SOUTH, MANHATTAN (NEW YORK), NY, 10010",,
58976243,2023-09-30T00:23:42.000,2023-10-03T09:36:51.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10451,271 EAST  150 STREET,EAST  150 STREET,,,,,ADDRESS,BRONX,,Closed,2023-10-03T00:00:00.000,01 BRONX,2024100001,BRONX,1005892,237266,PHONE,Unspecified,BRONX,40.817889529821485,-73.92181089108354,"{'latitude': '40.817889529821485', 'longitude': '-73.92181089108354', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",,,,,,
58958070,2023-09-30T00:23:37.000,2023-09-30T01:04:02.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11213,ALBANY AVENUE,ALBANY AVENUE,ALBANY AVENUE,EASTERN PARKWAY,ALBANY AVENUE,EASTERN PARKWAY,INTERSECTION,,,Closed,2023-09-30T01:04:07.000,08 BROOKLYN,,BROOKLYN,1001053,183108,ONLINE,Unspecified,BROOKLYN,40.66924995592705,-73.93942872007085,"{'latitude': '40.66924995592705', 'longitude': '-73.93942872007085', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,
58964131,2023-09-30T00:23:17.000,2023-09-30T00:28:48.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,60-32 78 AVENUE,78 AVENUE,60 STREET,60 LANE,60 STREET,60 LANE,ADDRESS,RIDGEWOOD,78 AVENUE,Closed,2023-09-30T00:28:51.000,05 QUEENS,4035820019,QUEENS,1013087,192926,ONLINE,Unspecified,QUEENS,40.69616709252591,-73.8960066977715,"{'latitude': '40.69616709252591', 'longitude': '-73.8960066977715', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and took action to fix the condition.,,,,,,
58961713,2023-09-30T00:23:14.000,2023-09-30T02:43:19.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11368,34-91 110 STREET,110 STREET,34 AVENUE,37 AVENUE,34 AVENUE,37 AVENUE,ADDRESS,CORONA,110 STREET,Closed,2023-09-30T02:43:24.000,03 QUEENS,4017540067,QUEENS,1023653,214219,ONLINE,Unspecified,QUEENS,40.7545703896253,-73.8577784941279,"{'latitude': '40.7545703896253', 'longitude': '-73.8577784941279', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,
58961074,2023-09-30T00:23:14.000,2023-09-30T00:46:05.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11237,191 STOCKHOLM STREET,STOCKHOLM STREET,WILSON AVENUE,KNICKERBOCKER AVENUE,WILSON AVENUE,KNICKERBOCKER AVENUE,ADDRESS,BROOKLYN,STOCKHOLM STREET,Closed,2023-09-30T00:46:09.000,04 BROOKLYN,3032460040,BROOKLYN,1005810,194339,ONLINE,Unspecified,BROOKLYN,40.70006616712084,-73.92224480725115,"{'latitude': '40.70006616712084', 'longitude': '-73.92224480725115', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and took action to fix the condition.,,,,,,
58960789,2023-09-30T00:23:14.000,2023-09-30T00:58:06.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11354,25-20 PARSONS BOULEVARD,PARSONS BOULEVARD,25 AVENUE,25 DRIVE,25 AVENUE,25 DRIVE,ADDRESS,FLUSHING,PARSONS BOULEVARD,Closed,2023-09-30T00:58:09.000,07 QUEENS,4047690034,QUEENS,1032875,222076,MOBILE,Unspecified,QUEENS,40.776089875230355,-73.82443577576649,"{'latitude': '40.776089875230355', 'longitude': '-73.82443577576649', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department issued a summons in response to the complaint.,,,,,,
59436667,2023-09-30T00:23:07.000,2023-10-03T00:00:00.000,HPD,Department of Housing Preservation and Development,Heat/Hot Water,Apartment Only,Apartment,10451,271 EAST  150 STREET,EAST  150 STREET,MORRIS AVENUE,COURTLANDT AVENUE,MORRIS AVENUE,COURTLANDT AVENUE,ADDRESS,BRONX,EAST  150 STREET,Closed,2023-10-03T00:00:00.000,01 BRONX,2024100001,BRONX,1005892,237266,PHONE,Unspecified,BRONX,40.817889529821485,-73.92181089108354,"{'latitude': '40.817889529821485', 'longitude': '-73.92181089108354', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58956443,2023-09-30T00:23:00.000,2023-09-30T00:51:45.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10002,162 STANTON STREET,STANTON STREET,SUFFOLK STREET,CLINTON STREET,SUFFOLK STREET,CLINTON STREET,ADDRESS,NEW YORK,STANTON STREET,Closed,2023-09-30T00:51:51.000,03 MANHATTAN,1003500033,MANHATTAN,988448,201723,ONLINE,Unspecified,MANHATTAN,40.72035876276345,-73.98485548959495,"{'latitude': '40.72035876276345', 'longitude': '-73.98485548959495', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint but officers were unable to gain entry into the premises.,,,,,,
58967280,2023-09-30T00:22:42.000,2023-09-30T00:47:53.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11223,211 KINGS HIGHWAY,KINGS HIGHWAY,WEST   11 STREET,QUENTIN ROAD,WEST   11 STREET,QUENTIN ROAD,ADDRESS,BROOKLYN,KINGS HIGHWAY,Closed,2023-09-30T00:47:56.000,11 BROOKLYN,3066210042,BROOKLYN,988805,159899,ONLINE,Unspecified,BROOKLYN,40.60556097877808,-73.98359584837524,"{'latitude': '40.60556097877808', 'longitude': '-73.98359584837524', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and took action to fix the condition.,,,,,,
58962564,2023-09-30T00:22:28.000,2023-09-30T00:33:26.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10002,55 RUTGERS STREET,RUTGERS STREET,MADISON STREET,CHERRY STREET,MADISON STREET,CHERRY STREET,ADDRESS,NEW YORK,RUTGERS STREET,Closed,2023-09-30T00:33:30.000,03 MANHATTAN,1002560001,MANHATTAN,987076,198577,PHONE,Unspecified,MANHATTAN,40.71172429074152,-73.98980637392404,"{'latitude': '40.71172429074152', 'longitude': '-73.98980637392404', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,
58967085,2023-09-30T00:22:27.000,2023-09-30T00:32:29.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,11106,13 STREET,13 STREET,13 STREET,34 AVENUE,13 STREET,34 AVENUE,INTERSECTION,,,Closed,2023-09-30T00:32:33.000,01 QUEENS,,QUEENS,1001908,217590,ONLINE,Unspecified,QUEENS,40.76389308353342,-73.9362561736181,"{'latitude': '40.76389308353342', 'longitude': '-73.9362561736181', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,
58961012,2023-09-30T00:22:23.000,2023-09-30T01:11:17.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11211,263 NORTH    6 STREET,NORTH    6 STREET,HAVEMEYER STREET,MEEKER AVENUE,HAVEMEYER STREET,MEEKER AVENUE,ADDRESS,BROOKLYN,NORTH    6 STREET,Closed,2023-09-30T01:11:20.000,01 BROOKLYN,3023310054,BROOKLYN,996922,199694,MOBILE,Unspecified,BROOKLYN,40.71478156566325,-73.95428890296328,"{'latitude': '40.71478156566325', 'longitude': '-73.95428890296328', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,
58956538,2023-09-30T00:21:49.000,2023-09-30T00:30:45.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10026,1925 7 AVENUE,7 AVENUE,WEST  116 STREET,WEST  117 STREET,WEST  116 STREET,WEST  117 STREET,ADDRESS,NEW YORK,7 AVENUE,Closed,2023-09-30T00:30:48.000,10 MANHATTAN,1019010001,MANHATTAN,997439,231993,ONLINE,Unspecified,MANHATTAN,40.803433276488676,-73.95236059020847,"{'latitude': '40.803433276488676', 'longitude': '-73.95236059020847', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and took action to fix the condition.,,,,,,
58963886,2023-09-30T00:21:46.000,2023-09-30T00:29:38.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10023,333 WEST   71 STREET,WEST   71 STREET,WEST END AVENUE,RIVERSIDE BOULEVARD,WEST END AVENUE,RIVERSIDE BOULEVARD,ADDRESS,NEW YORK,WEST   71 STREET,Closed,2023-09-30T00:29:41.000,07 MANHATTAN,1011830020,MANHATTAN,988221,223241,ONLINE,Unspecified,MANHATTAN,40.779420345680585,-73.985661697882,"{'latitude': '40.779420345680585', 'longitude': '-73.985661697882', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and determined that police action was not necessary.,,,,,,
58962590,2023-09-30T00:21:08.000,2023-09-30T01:01:59.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10468,2483 UNIVERSITY AVENUE,UNIVERSITY AVENUE,WEST  188 STREET,WEST  190 STREET,WEST  188 STREET,WEST  190 STREET,ADDRESS,BRONX,UNIVERSITY AVENUE,Closed,2023-09-30T01:02:02.000,07 BRONX,2032190195,BRONX,1010914,254395,ONLINE,Unspecified,BRONX,40.864889875873025,-73.90359911211182,"{'latitude': '40.864889875873025', 'longitude': '-73.90359911211182', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint but officers were unable to gain entry into the premises.,,,,,,
58965782,2023-09-30T00:21:02.000,2023-09-30T00:58:11.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11373,94-52 42 AVENUE,42 AVENUE,94 STREET,95 STREET,94 STREET,95 STREET,ADDRESS,ELMHURST,42 AVENUE,Closed,2023-09-30T00:58:17.000,04 QUEENS,4015920025,QUEENS,1020249,211006,ONLINE,Unspecified,QUEENS,40.74576603935866,-73.87008210016351,"{'latitude': '40.74576603935866', 'longitude': '-73.87008210016351', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,
58976387,2023-09-30T00:20:50.000,2023-10-04T13:20:49.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11225,11 MC KEEVER PLACE,MC KEEVER PLACE,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-04T00:00:00.000,09 BROOKLYN,3013020001,BROOKLYN,995703,181850,ONLINE,Unspecified,BROOKLYN,40.665805563946066,-73.95871647820573,"{'latitude': '40.665805563946066', 'longitude': '-73.95871647820573', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",,,,,,
58967318,2023-09-30T00:20:41.000,2023-09-30T00:43:59.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10467,3220 STEUBEN AVENUE,STEUBEN AVENUE,EAST MOSHOLU PARKWAY NORTH,EAST  208 STREET,EAST MOSHOLU PARKWAY NORTH,EAST  208 STREET,ADDRESS,BRONX,STEUBEN AVENUE,Closed,2023-09-30T00:44:04.000,07 BRONX,2033360055,BRONX,1016960,258943,ONLINE,Unspecified,BRONX,40.877352399506094,-73.88171825647626,"{'latitude': '40.877352399506094', 'longitude': '-73.88171825647626', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department issued a summons in response to the complaint.,,,,,,
58967302,2023-09-30T00:20:35.000,2023-09-30T01:03:08.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11369,86-01 23 AVENUE,23 AVENUE,86 STREET,87 STREET,86 STREET,87 STREET,ADDRESS,EAST ELMHURST,23 AVENUE,Closed,2023-09-30T01:03:12.000,03 QUEENS,4010640002,QUEENS,1016489,218801,ONLINE,Unspecified,QUEENS,40.76717581540611,-73.88361428613476,"{'latitude': '40.76717581540611', 'longitude': '-73.88361428613476', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and took action to fix the condition.,,,,,,
58977524,2023-09-30T00:20:26.000,2023-10-02T14:46:01.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11204,1953 70 STREET,70 STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-02T00:00:00.000,11 BROOKLYN,3061620049,BROOKLYN,987066,163092,PHONE,Unspecified,BROOKLYN,40.61432583130282,-73.98985726539595,"{'latitude': '40.61432583130282', 'longitude': '-73.98985726539595', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,
58975169,2023-09-30T00:20:26.000,2023-10-02T14:31:18.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11204,1953 70 STREET,70 STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-02T00:00:00.000,11 BROOKLYN,3061620049,BROOKLYN,987066,163092,PHONE,Unspecified,BROOKLYN,40.61432583130282,-73.98985726539595,"{'latitude': '40.61432583130282', 'longitude': '-73.98985726539595', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,,,,,,
58977423,2023-09-30T00:20:26.000,2023-10-02T14:46:01.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11204,1953 70 STREET,70 STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-02T00:00:00.000,11 BROOKLYN,3061620049,BROOKLYN,987066,163092,PHONE,Unspecified,BROOKLYN,40.61432583130282,-73.98985726539595,"{'latitude': '40.61432583130282', 'longitude': '-73.98985726539595', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Housing Preservation and Development responded to a complaint of no heat or hot water. Heat was not required at the time of the inspection. No violations were issued. If the condition still exists, please file a new complaint.",,,,,,
58976361,2023-09-30T00:20:26.000,2023-10-02T14:31:18.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11204,1953 70 STREET,70 STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-02T00:00:00.000,11 BROOKLYN,3061620049,BROOKLYN,987066,163092,PHONE,Unspecified,BROOKLYN,40.61432583130282,-73.98985726539595,"{'latitude': '40.61432583130282', 'longitude': '-73.98985726539595', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,,,,,,
58970329,2023-09-30T00:20:26.000,2023-10-02T14:46:01.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11204,1953 70 STREET,70 STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-02T00:00:00.000,11 BROOKLYN,3061620049,BROOKLYN,987066,163092,PHONE,Unspecified,BROOKLYN,40.61432583130282,-73.98985726539595,"{'latitude': '40.61432583130282', 'longitude': '-73.98985726539595', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,,,,,,
58977478,2023-09-30T00:20:26.000,2023-10-02T14:46:02.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11204,1953 70 STREET,70 STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-02T00:00:00.000,11 BROOKLYN,3061620049,BROOKLYN,987066,163092,PHONE,Unspecified,BROOKLYN,40.61432583130282,-73.98985726539595,"{'latitude': '40.61432583130282', 'longitude': '-73.98985726539595', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,,,,,,
58959540,2023-09-30T00:20:16.000,2023-09-30T01:11:14.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10460,2146 VYSE AVENUE,VYSE AVENUE,EAST  181 STREET,BRONX PARK SOUTH,EAST  181 STREET,BRONX PARK SOUTH,ADDRESS,BRONX,VYSE AVENUE,Closed,2023-09-30T01:11:17.000,06 BRONX,2031340007,BRONX,1017570,247112,ONLINE,Unspecified,BRONX,40.844877617687146,-73.8795712711336,"{'latitude': '40.844877617687146', 'longitude': '-73.8795712711336', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and determined that police action was not necessary.,,,,,,
