unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,facility_type,intersection_street_1,intersection_street_2,landmark,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,taxi_pick_up_location,due_date
58899753,2023-09-23T01:31:13.000,2023-09-23T03:08:47.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10301,101 VICTORY BOULEVARD,VICTORY BOULEVARD,ADDRESS,STATEN ISLAND,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T03:08:50.000,01 STATEN ISLAND,5000230054,STATEN ISLAND,962150,171675,ONLINE,Unspecified,STATEN ISLAND,40.637857241089876,-74.07962837697686,"{'latitude': '40.637857241089876', 'longitude': '-74.07962837697686', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CORSON AVENUE,BROOK STREET,,CORSON AVENUE,BROOK STREET,VICTORY BOULEVARD,,,,,
58897822,2023-09-23T01:31:10.000,2023-09-23T01:43:59.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10009,229 EAST    2 STREET,EAST    2 STREET,ADDRESS,NEW YORK,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-23T01:44:02.000,03 MANHATTAN,1003847505,MANHATTAN,989147,202154,ONLINE,Unspecified,MANHATTAN,40.72154139445261,-73.98233349604531,"{'latitude': '40.72154139445261', 'longitude': '-73.98233349604531', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE B,AVENUE C,,AVENUE B,AVENUE C,EAST    2 STREET,,,,,
58895082,2023-09-23T01:30:48.000,2023-09-23T01:44:23.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11222,538 STEWART AVENUE,STEWART AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T01:44:27.000,01 BROOKLYN,3028070005,BROOKLYN,1002747,203667,MOBILE,Unspecified,BROOKLYN,40.72567622937842,-73.93326574879474,"{'latitude': '40.72567622937842', 'longitude': '-73.93326574879474', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PEDESTRIAN AND BIKE PATH LINK,THOMAS STREET,,PEDESTRIAN AND BIKE PATH LINK,THOMAS STREET,STEWART AVENUE,,,,,
58896061,2023-09-23T01:30:38.000,2023-09-23T01:33:19.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11201,343 ADAMS STREET,ADAMS STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T01:33:22.000,02 BROOKLYN,,BROOKLYN,987324,191913,ONLINE,Unspecified,BROOKLYN,40.69343309153355,-73.9889148583962,"{'latitude': '40.69343309153355', 'longitude': '-73.9889148583962', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",JOHNSON STREET,WILLOUGHBY STREET,,JOHNSON STREET,WILLOUGHBY STREET,ADAMS STREET,,,,,
58902496,2023-09-23T01:30:35.000,2023-09-23T02:37:25.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11369,27-25 MCINTOSH STREET,MCINTOSH STREET,ADDRESS,EAST ELMHURST,Closed,The Police Department issued a summons in response to the complaint.,2023-09-23T02:37:28.000,03 QUEENS,4016600065,QUEENS,1020746,217288,MOBILE,Unspecified,QUEENS,40.763006476662646,-73.86825436678316,"{'latitude': '40.763006476662646', 'longitude': '-73.86825436678316', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",27 AVENUE,29 AVENUE,,27 AVENUE,29 AVENUE,MCINTOSH STREET,,,,,
58901838,2023-09-23T01:29:58.000,2023-09-23T01:43:16.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10457,551 EAST  178 STREET,EAST  178 STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T01:43:19.000,06 BRONX,2030610036,BRONX,1013411,248072,ONLINE,Unspecified,BRONX,40.847527247698046,-73.89459898591058,"{'latitude': '40.847527247698046', 'longitude': '-73.89459898591058', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MONTEREY AVENUE,LAFONTAINE AVENUE,,MONTEREY AVENUE,LAFONTAINE AVENUE,EAST  178 STREET,,,,,
58898298,2023-09-23T01:29:45.000,2023-09-23T03:10:58.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11206,127 EVERGREEN AVENUE,EVERGREEN AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-23T03:11:00.000,04 BROOKLYN,3031720005,BROOKLYN,1003365,193981,MOBILE,Unspecified,BROOKLYN,40.69908916019492,-73.93106360452074,"{'latitude': '40.69908916019492', 'longitude': '-73.93106360452074', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",JEFFERSON STREET,TROUTMAN STREET,,JEFFERSON STREET,TROUTMAN STREET,EVERGREEN AVENUE,,,,,
58901655,2023-09-23T01:29:38.000,2023-09-23T01:30:28.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11201,331 ADAMS STREET,ADAMS STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T01:30:32.000,02 BROOKLYN,,BROOKLYN,987327,191985,ONLINE,Unspecified,BROOKLYN,40.693630713827794,-73.98890400721724,"{'latitude': '40.693630713827794', 'longitude': '-73.98890400721724', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",JOHNSON STREET,WILLOUGHBY STREET,,JOHNSON STREET,WILLOUGHBY STREET,ADAMS STREET,,,,,
58898305,2023-09-23T01:29:31.000,2023-09-23T03:03:55.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11367,70-25 KISSENA BOULEVARD,KISSENA BOULEVARD,ADDRESS,FLUSHING,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T03:04:02.000,08 QUEENS,4067920001,QUEENS,1035536,205783,ONLINE,Unspecified,QUEENS,40.73135478734639,-73.81495233381447,"{'latitude': '40.73135478734639', 'longitude': '-73.81495233381447', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",JEWEL AVENUE,70 ROAD,,JEWEL AVENUE,70 ROAD,KISSENA BOULEVARD,,,,,
58895001,2023-09-23T01:28:53.000,2023-09-23T01:30:32.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10457,1841 CARTER AVENUE,CARTER AVENUE,ADDRESS,BRONX,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-23T01:30:37.000,05 BRONX,2028920049,BRONX,1011282,247748,MOBILE,Unspecified,BRONX,40.84664473813887,-73.9022954522807,"{'latitude': '40.84664473813887', 'longitude': '-73.9022954522807', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  175 STREET,EAST  176 STREET,,EAST  175 STREET,EAST  176 STREET,CARTER AVENUE,,,,,
58896070,2023-09-23T01:28:51.000,2023-09-23T01:30:43.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11201,331 ADAMS STREET,ADAMS STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T01:30:47.000,02 BROOKLYN,,BROOKLYN,987327,191985,ONLINE,Unspecified,BROOKLYN,40.693630713827794,-73.98890400721724,"{'latitude': '40.693630713827794', 'longitude': '-73.98890400721724', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",JOHNSON STREET,WILLOUGHBY STREET,,JOHNSON STREET,WILLOUGHBY STREET,ADAMS STREET,,,,,
58907631,2023-09-23T01:28:25.000,2023-10-03T14:38:37.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11215,317 4 AVENUE,4 AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-03T00:00:00.000,06 BROOKLYN,3009740003,BROOKLYN,988262,184889,ONLINE,Unspecified,BROOKLYN,40.67415343836444,-73.98553652183445,"{'latitude': '40.67415343836444', 'longitude': '-73.98553652183445', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58893344,2023-09-23T01:28:16.000,2023-09-23T01:32:35.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11201,331 ADAMS STREET,ADAMS STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T01:32:38.000,02 BROOKLYN,,BROOKLYN,987327,191985,ONLINE,Unspecified,BROOKLYN,40.693630713827794,-73.98890400721724,"{'latitude': '40.693630713827794', 'longitude': '-73.98890400721724', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",JOHNSON STREET,WILLOUGHBY STREET,,JOHNSON STREET,WILLOUGHBY STREET,ADAMS STREET,,,,,
58896296,2023-09-23T01:28:16.000,2023-09-23T01:57:46.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11372,84-10 34 AVENUE,34 AVENUE,ADDRESS,JACKSON HEIGHTS,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-23T01:57:49.000,03 QUEENS,4014450001,QUEENS,1016674,213979,PHONE,Unspecified,QUEENS,40.753939997619135,-73.88296967711675,"{'latitude': '40.753939997619135', 'longitude': '-73.88296967711675', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",84 STREET,85 STREET,,84 STREET,85 STREET,34 AVENUE,,,,,
58895540,2023-09-23T01:28:08.000,2023-09-26T07:28:22.000,DOT,Department of Transportation,Street Condition,Blocked - Construction,Street,10453,2183 MORRIS AVENUE,MORRIS AVENUE,ADDRESS,BRONX,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-09-26T07:28:27.000,05 BRONX,2031810042,BRONX,1011008,251157,ONLINE,Unspecified,BRONX,40.85600226120347,-73.90327219214285,"{'latitude': '40.85600226120347', 'longitude': '-73.90327219214285', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CAMERON PLACE,EAST  182 STREET,,CAMERON PLACE,EAST  182 STREET,MORRIS AVENUE,,,,,
58896912,2023-09-23T01:28:01.000,2023-09-23T02:13:20.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11102,3-04 27 AVENUE,27 AVENUE,ADDRESS,ASTORIA,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T02:13:23.000,01 QUEENS,4004900101,QUEENS,1002470,221625,MOBILE,Unspecified,QUEENS,40.77496696541085,-73.93421646508578,"{'latitude': '40.77496696541085', 'longitude': '-73.93421646508578', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3 STREET,4 STREET,,3 STREET,4 STREET,27 AVENUE,,,,,
58894183,2023-09-23T01:28:00.000,2023-09-23T02:14:20.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11358,40-25 165 STREET,165 STREET,ADDRESS,FLUSHING,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T02:14:24.000,07 QUEENS,4053400018,QUEENS,1039363,216607,ONLINE,Unspecified,QUEENS,40.76104085771704,-73.8010552852088,"{'latitude': '40.76104085771704', 'longitude': '-73.8010552852088', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STATION ROAD,NORTHERN BOULEVARD,,STATION ROAD,NORTHERN BOULEVARD,165 STREET,,,,,
58898861,2023-09-23T01:27:43.000,2023-09-23T01:32:19.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11201,331 ADAMS STREET,ADAMS STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T01:32:22.000,02 BROOKLYN,,BROOKLYN,987327,191985,ONLINE,Unspecified,BROOKLYN,40.693630713827794,-73.98890400721724,"{'latitude': '40.693630713827794', 'longitude': '-73.98890400721724', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",JOHNSON STREET,WILLOUGHBY STREET,,JOHNSON STREET,WILLOUGHBY STREET,ADAMS STREET,,,,,
58899092,2023-09-23T01:27:32.000,2023-09-23T01:29:10.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,71-25 FRESH POND ROAD,FRESH POND ROAD,ADDRESS,RIDGEWOOD,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-23T01:29:15.000,05 QUEENS,4036370053,QUEENS,1013413,194886,PHONE,Unspecified,QUEENS,40.70154576315655,-73.89482257606645,"{'latitude': '40.70154576315655', 'longitude': '-73.89482257606645', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",71 AVENUE,MYRTLE AVENUE,,71 AVENUE,MYRTLE AVENUE,FRESH POND ROAD,,,,,
58897633,2023-09-23T01:27:14.000,2023-09-23T01:49:51.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11103,37-14 31 AVENUE,31 AVENUE,ADDRESS,ASTORIA,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T01:49:58.000,01 QUEENS,4006570043,QUEENS,1006830,216894,ONLINE,Unspecified,QUEENS,40.761971542594985,-73.91849053369937,"{'latitude': '40.761971542594985', 'longitude': '-73.91849053369937', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",37 STREET,38 STREET,,37 STREET,38 STREET,31 AVENUE,,,,,
58899125,2023-09-23T01:27:07.000,2023-09-23T01:58:27.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10016,378 3 AVENUE,3 AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T01:58:31.000,06 MANHATTAN,1008830045,MANHATTAN,989465,209441,ONLINE,Unspecified,MANHATTAN,40.74154224042086,-73.98118062578386,"{'latitude': '40.74154224042086', 'longitude': '-73.98118062578386', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   27 STREET,EAST   28 STREET,,EAST   27 STREET,EAST   28 STREET,3 AVENUE,,,,,
58893345,2023-09-23T01:27:07.000,2023-09-23T01:29:26.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11201,333 ADAMS STREET,ADAMS STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T01:29:30.000,02 BROOKLYN,3001400160,BROOKLYN,987327,191973,ONLINE,Unspecified,BROOKLYN,40.693597776605344,-73.98890401269871,"{'latitude': '40.693597776605344', 'longitude': '-73.98890401269871', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",JOHNSON STREET,WILLOUGHBY STREET,,JOHNSON STREET,WILLOUGHBY STREET,ADAMS STREET,,,,,
58899154,2023-09-23T01:26:31.000,2023-09-23T01:46:50.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10009,AVENUE B,AVENUE B,INTERSECTION,,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-23T01:46:52.000,03 MANHATTAN,,MANHATTAN,988972,202566,ONLINE,Unspecified,MANHATTAN,40.722672330009374,-73.98296454007392,"{'latitude': '40.722672330009374', 'longitude': '-73.98296454007392', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE B,EAST    3 STREET,,AVENUE B,EAST    3 STREET,,,,,,
58893525,2023-09-23T01:26:31.000,2023-09-23T01:40:11.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10002,110 DELANCEY STREET,DELANCEY STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T01:40:15.000,03 MANHATTAN,1004100064,MANHATTAN,987443,201099,ONLINE,Unspecified,MANHATTAN,40.718646452796314,-73.9884813770193,"{'latitude': '40.718646452796314', 'longitude': '-73.9884813770193', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LUDLOW STREET,ESSEX STREET,,LUDLOW STREET,ESSEX STREET,DELANCEY STREET,,,,,
58900278,2023-09-23T01:26:31.000,2023-09-23T01:29:12.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11201,360 ADAMS STREET,ADAMS STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T01:29:17.000,02 BROOKLYN,3001390020,BROOKLYN,987327,192164,ONLINE,Unspecified,BROOKLYN,40.69412202737985,-73.98890392545164,"{'latitude': '40.69412202737985', 'longitude': '-73.98890392545164', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",JOHNSON STREET,WILLOUGHBY STREET,,JOHNSON STREET,WILLOUGHBY STREET,ADAMS STREET,,,,,
58892215,2023-09-23T01:26:18.000,2023-09-23T01:59:06.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10016,344 EAST   28 STREET,EAST   28 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-23T01:59:13.000,06 MANHATTAN,1009330025,MANHATTAN,990637,208987,ONLINE,Unspecified,MANHATTAN,40.740295354643706,-73.97695165980414,"{'latitude': '40.740295354643706', 'longitude': '-73.97695165980414', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MOUNT CARMEL PLACE,1 AVENUE,,MOUNT CARMEL PLACE,1 AVENUE,EAST   28 STREET,,,,,
58906042,2023-09-23T01:26:01.000,2023-09-23T01:26:01.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11238,1078 FULTON STREET,FULTON STREET,ADDRESS,BROOKLYN,Open,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2023-09-23T00:00:00.000,03 BROOKLYN,3020167501,BROOKLYN,995953,187593,UNKNOWN,Unspecified,BROOKLYN,40.6815684797237,-73.95780535595179,"{'latitude': '40.6815684797237', 'longitude': '-73.95780535595179', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58905601,2023-09-23T01:26:00.000,2023-09-26T03:15:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10468,,,INTERSECTION,BRONX,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-26T03:15:00.000,07 BRONX,,BRONX,1015266,257032,ONLINE,Unspecified,BRONX,40.872113412889206,-73.88785272403739,"{'latitude': '40.872113412889206', 'longitude': '-73.88785272403739', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,N/A,BEDFORD PARK BOULEVARD,GRAND CONCOURSE,,,,,,
