unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bbl,taxi_pick_up_location,facility_type,bridge_highway_name,road_ramp,bridge_highway_segment,bridge_highway_direction,due_date
58953384,2023-09-28T07:31:41.000,2023-09-28T08:11:27.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11217,700 PACIFIC STREET,PACIFIC STREET,6 AVENUE,CARLTON AVENUE,6 AVENUE,CARLTON AVENUE,ADDRESS,BROOKLYN,PACIFIC STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-28T08:11:33.000,08 BROOKLYN,BROOKLYN,991906,187725,MOBILE,Unspecified,BROOKLYN,40.68193521518996,-73.97239648259087,"{'latitude': '40.68193521518996', 'longitude': '-73.97239648259087', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58952995,2023-09-28T07:31:35.000,2023-09-28T09:00:04.000,DOHMH,Department of Health and Mental Hygiene,Mosquitoes,Large Number of Mosquitoes,Other,11430,JFK,JFK,BEND,AIRTRAIN-HOWARD BCH/JAMAICA LINE,BEND,AIRTRAIN-HOWARD BCH/JAMAICA LINE,UNRECOGNIZED,JAMAICA,JOHN F KENNEDY AIRPORT,Closed,Thank you for your report. The Department of Health and Mental Hygiene will use the information that you provided to help track and control mosquito populations throughout the City. No further information will be available from 311 on your report.,2023-09-28T09:00:08.000,83 QUEENS,QUEENS,1043001,175548,PHONE,Unspecified,QUEENS,40.64832048620134,-73.78828125130184,"{'latitude': '40.64832048620134', 'longitude': '-73.78828125130184', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4142600001,,,,,,,
58953360,2023-09-28T07:31:08.000,2023-09-28T08:54:23.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11222,119 INDIA STREET,INDIA STREET,FRANKLIN STREET,MANHATTAN AVENUE,FRANKLIN STREET,MANHATTAN AVENUE,ADDRESS,BROOKLYN,INDIA STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-28T08:54:27.000,01 BROOKLYN,BROOKLYN,996529,206051,MOBILE,Unspecified,BROOKLYN,40.73223054299976,-73.95569495452085,"{'latitude': '40.73223054299976', 'longitude': '-73.95569495452085', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3025320152,,,,,,,
58947095,2023-09-28T07:31:03.000,2023-10-17T09:48:46.000,DSNY,Department of Sanitation,Dumpster Complaint,Blocking Sidewalk or Street,Sidewalk,10018,1430 BROADWAY,BROADWAY,WEST   39 STREET,WEST   40 STREET,WEST   39 STREET,WEST   40 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-28T11:13:33.000,05 MANHATTAN,MANHATTAN,987878,214037,ONLINE,Unspecified,MANHATTAN,40.75415789790519,-73.98690515434335,"{'latitude': '40.75415789790519', 'longitude': '-73.98690515434335', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58950686,2023-09-28T07:30:51.000,2023-09-30T04:21:17.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10461,2039 CONTINENTAL AVENUE,CONTINENTAL AVENUE,EAST  194 STREET,EAST  196 STREET,EAST  194 STREET,EAST  196 STREET,ADDRESS,BRONX,CONTINENTAL AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-30T04:21:20.000,10 BRONX,BRONX,1031266,250029,PHONE,Unspecified,BRONX,40.85282160386279,-73.83004936579486,"{'latitude': '40.85282160386279', 'longitude': '-73.83004936579486', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2042460018,,,,,,,
58947486,2023-09-28T07:30:50.000,2023-10-03T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Working Contrary To Stop Work Order,,11207,702 PENNSYLVANIA AVENUE,PENNSYLVANIA AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-03T00:00:00.000,05 BROOKLYN,BROOKLYN,1014196,179919,UNKNOWN,Unspecified,BROOKLYN,40.66046216461503,-73.89206517221155,"{'latitude': '40.66046216461503', 'longitude': '-73.89206517221155', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3042980038,,N/A,,,,,
58947318,2023-09-28T07:30:35.000,2023-09-28T09:06:26.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10454,CYPRESS AVENUE,CYPRESS AVENUE,CYPRESS AVENUE,EAST  141 STREET,CYPRESS AVENUE,EAST  141 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T09:06:30.000,01 BRONX,BRONX,1008225,233523,PHONE,Unspecified,BRONX,40.80761001917099,-73.91339550743187,"{'latitude': '40.80761001917099', 'longitude': '-73.91339550743187', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58954691,2023-09-28T07:30:29.000,2023-09-28T13:22:58.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11102,30-86 31 STREET,31 STREET,30 DRIVE,31 AVENUE,30 DRIVE,31 AVENUE,ADDRESS,ASTORIA,31 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T13:23:01.000,01 QUEENS,QUEENS,1005540,217905,MOBILE,Unspecified,QUEENS,40.76474967657139,-73.92314398164233,"{'latitude': '40.76474967657139', 'longitude': '-73.92314398164233', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4005910015,,,,,,,
58954814,2023-09-28T07:30:23.000,2023-09-28T12:12:59.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11218,193 MINNA STREET,MINNA STREET,CHESTER AVENUE,36 STREET,CHESTER AVENUE,36 STREET,ADDRESS,BROOKLYN,MINNA STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T12:13:03.000,12 BROOKLYN,BROOKLYN,987981,174050,PHONE,Unspecified,BROOKLYN,40.64440289176741,-73.98655553937431,"{'latitude': '40.64440289176741', 'longitude': '-73.98655553937431', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3053040016,,,,,,,
58947533,2023-09-28T07:30:10.000,2023-09-28T08:27:20.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10452,1135 DR MARTIN LUTHER KING JR BLVD,DR MARTIN LUTHER KING JR BLVD,WEST  166 STREET,UNNAMED STREET,WEST  166 STREET,UNNAMED STREET,ADDRESS,BRONX,UNIVERSITY AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T08:27:23.000,04 BRONX,BRONX,1004078,244232,MOBILE,Unspecified,BRONX,40.83701346367907,-73.92834399486962,"{'latitude': '40.83701346367907', 'longitude': '-73.92834399486962', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58951677,2023-09-28T07:30:03.000,2023-09-28T11:16:35.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11223,2023 OCEAN PARKWAY,OCEAN PARKWAY,AVENUE T,AVENUE U,AVENUE T,AVENUE U,ADDRESS,BROOKLYN,OCEAN PARKWAY,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-28T11:16:41.000,15 BROOKLYN,BROOKLYN,993757,157654,PHONE,Unspecified,BROOKLYN,40.599394981635925,-73.96576512174056,"{'latitude': '40.599394981635925', 'longitude': '-73.96576512174056', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58949801,2023-09-28T07:29:37.000,2023-09-28T08:40:00.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11209,420 95 STREET,95 STREET,4 AVENUE,FORT HAMILTON PARKWAY,4 AVENUE,FORT HAMILTON PARKWAY,ADDRESS,BROOKLYN,95 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-28T08:40:04.000,10 BROOKLYN,BROOKLYN,975735,163498,PHONE,Unspecified,BROOKLYN,40.615436573305786,-74.03067003686449,"{'latitude': '40.615436573305786', 'longitude': '-74.03067003686449', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58952000,2023-09-28T07:29:21.000,2023-09-28T15:06:16.000,DSNY,Department of Sanitation,Illegal Dumping,Chronic Dumping,Sidewalk,11434,114-23 176 STREET,176 STREET,MURDOCK AVENUE,LINDEN BOULEVARD,MURDOCK AVENUE,LINDEN BOULEVARD,ADDRESS,JAMAICA,176 STREET,Closed,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-28T15:06:16.000,12 QUEENS,QUEENS,1047071,191933,MOBILE,Unspecified,QUEENS,40.69326555813877,-73.77346170940847,"{'latitude': '40.69326555813877', 'longitude': '-73.77346170940847', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4103070040,,,,,,,
58955660,2023-09-28T07:29:14.000,2023-09-30T12:16:08.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Trash or Recycling Not Secure,Sidewalk,10018,144 WEST   37 STREET,WEST   37 STREET,BROADWAY,7 AVENUE,BROADWAY,7 AVENUE,ADDRESS,NEW YORK,WEST   37 STREET,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-30T12:16:13.000,05 MANHATTAN,MANHATTAN,987525,213411,ONLINE,Unspecified,MANHATTAN,40.75243982448259,-73.98817957182312,"{'latitude': '40.75243982448259', 'longitude': '-73.98817957182312', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1008120068,,,,,,,
58948866,2023-09-28T07:28:52.000,2023-09-28T08:03:30.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1635 PUTNAM AVENUE,PUTNAM AVENUE,PUTNAM AVENUE,MYRTLE AVENUE,PUTNAM AVENUE,MYRTLE AVENUE,ADDRESS,RIDGEWOOD,PUTNAM AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T08:03:36.000,05 QUEENS,QUEENS,1009759,193966,ONLINE,Unspecified,QUEENS,40.69903186740657,-73.9080043346676,"{'latitude': '40.69903186740657', 'longitude': '-73.9080043346676', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4035450069,,,,,,,
58951818,2023-09-28T07:28:21.000,2023-10-02T08:02:34.000,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,10467,BRONX BOULEVARD,BRONX BOULEVARD,BRONX BOULEVARD,GUN HILL ROAD,BRONX BOULEVARD,GUN HILL ROAD,INTERSECTION,,,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-10-02T08:02:40.000,12 BRONX,BRONX,1020357,259231,PHONE,Unspecified,BRONX,40.878129626055234,-73.86943292199116,"{'latitude': '40.878129626055234', 'longitude': '-73.86943292199116', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58948493,2023-09-28T07:28:10.000,2023-09-28T08:21:52.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11357,145-35 17 AVENUE,17 AVENUE,145 PLACE,146 PLACE,145 PLACE,146 PLACE,ADDRESS,WHITESTONE,17 AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-28T08:21:49.000,07 QUEENS,QUEENS,1034038,225170,MOBILE,Unspecified,QUEENS,40.78457559427854,-73.82021376054988,"{'latitude': '40.78457559427854', 'longitude': '-73.82021376054988', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4046250031,,,,,,,
58948262,2023-09-28T07:28:06.000,2023-09-28T16:04:55.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Yard,10314,2655 RICHMOND AVENUE,RICHMOND AVENUE,STATEN ISLAND MALL ACCESS ROAD,STATEN ISLAND MALL ACCESS ROAD,STATEN ISLAND MALL ACCESS ROAD,STATEN ISLAND MALL ACCESS ROAD,ADDRESS,STATEN ISLAND,RICHMOND AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-28T16:05:00.000,02 STATEN ISLAND,STATEN ISLAND,937292,151471,ONLINE,Unspecified,STATEN ISLAND,40.5823046113327,-74.16905343328875,"{'latitude': '40.5823046113327', 'longitude': '-74.16905343328875', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5024000180,,,,,,,
58947540,2023-09-28T07:28:01.000,2023-09-28T08:18:07.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10027,200 WEST  131 STREET,WEST  131 STREET,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,WEST  131 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T08:18:13.000,10 MANHATTAN,MANHATTAN,999270,235411,ONLINE,Unspecified,MANHATTAN,40.81281181632886,-73.94573926927536,"{'latitude': '40.81281181632886', 'longitude': '-73.94573926927536', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1019330050,,,,,,,
58952270,2023-09-28T07:27:44.000,2023-09-28T08:31:58.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11356,9 AVENUE,9 AVENUE,9 AVENUE,118 STREET,9 AVENUE,118 STREET,INTERSECTION,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-28T08:32:01.000,07 QUEENS,QUEENS,1025856,226887,ONLINE,Unspecified,QUEENS,40.789330597826975,-73.84974855520584,"{'latitude': '40.789330597826975', 'longitude': '-73.84974855520584', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58948355,2023-09-28T07:27:27.000,2023-09-29T15:47:54.000,DSNY,Department of Sanitation,Sanitation Worker or Vehicle Complaint,Spilled Garbage,Street,11105,20-09 38 STREET,38 STREET,20 AVENUE,20 ROAD,20 AVENUE,20 ROAD,ADDRESS,ASTORIA,38 STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-29T12:35:11.000,01 QUEENS,QUEENS,1011173,222236,ONLINE,Unspecified,QUEENS,40.77662177553537,-73.90279174971674,"{'latitude': '40.77662177553537', 'longitude': '-73.90279174971674', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58955499,2023-09-28T07:27:05.000,2023-10-02T11:18:34.000,DOT,Department of Transportation,Street Condition,Cave-in,Street,11235,BRIGHTON BEACH AVENUE,BRIGHTON BEACH AVENUE,BRIGHTON BEACH AVENUE,OCEAN PARKWAY,BRIGHTON BEACH AVENUE,OCEAN PARKWAY,INTERSECTION,,,Closed,This request required re-assignment to a new DOT unit.,2023-10-02T11:18:40.000,13 BROOKLYN,BROOKLYN,992992,149241,PHONE,Unspecified,BROOKLYN,40.5763037636128,-73.96853078385236,"{'latitude': '40.5763037636128', 'longitude': '-73.96853078385236', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58951702,2023-09-28T07:26:49.000,,EDC,Economic Development Corporation,Noise - Helicopter,News Gathering,Above Address,10471,5700 ARLINGTON AVENUE,ARLINGTON AVENUE,WEST  259 STREET,INDEPENDENCE AVENUE,WEST  259 STREET,INDEPENDENCE AVENUE,ADDRESS,BRONX,ARLINGTON AVENUE,In Progress,,,08 BRONX,BRONX,1010005,269611,ONLINE,Unspecified,BRONX,40.90665570023825,-73.90682699003065,"{'latitude': '40.90665570023825', 'longitude': '-73.90682699003065', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58946359,2023-09-28T07:26:16.000,2023-09-28T07:56:45.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11385,65 STREET,65 STREET,65 STREET,SHALER AVENUE,65 STREET,SHALER AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T07:56:52.000,05 QUEENS,QUEENS,1014237,195879,MOBILE,Unspecified,QUEENS,40.70426855906694,-73.89184637126121,"{'latitude': '40.70426855906694', 'longitude': '-73.89184637126121', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58954249,2023-09-28T07:26:13.000,2023-09-28T08:17:02.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10027,200 WEST  131 STREET,WEST  131 STREET,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,WEST  131 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T08:17:08.000,10 MANHATTAN,MANHATTAN,999270,235411,ONLINE,Unspecified,MANHATTAN,40.81281181632886,-73.94573926927536,"{'latitude': '40.81281181632886', 'longitude': '-73.94573926927536', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1019330050,,,,,,,
58947180,2023-09-28T07:26:00.000,2023-10-03T14:15:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,11201,93 COURT STREET,COURT STREET,LIVINGSTON ST,SCHERMERHORN ST,,,ADDRESS,BROOKLYN,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-03T14:15:00.000,02 BROOKLYN,BROOKLYN,986574,191107,ONLINE,Unspecified,BROOKLYN,40.69122103645186,-73.99161970904863,"{'latitude': '40.69122103645186', 'longitude': '-73.99161970904863', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3002690024,,N/A,,,,,
58949312,2023-09-28T07:25:52.000,2023-09-28T08:51:14.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11416,97-24 102 STREET,102 STREET,97 AVENUE,101 AVENUE,97 AVENUE,101 AVENUE,ADDRESS,OZONE PARK,102 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-28T08:51:17.000,09 QUEENS,QUEENS,1028215,189669,MOBILE,Unspecified,QUEENS,40.687165168727,-73.84147277031477,"{'latitude': '40.687165168727', 'longitude': '-73.84147277031477', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
