unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,taxi_pick_up_location,facility_type,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp
58884018,2023-09-21T19:53:52.000,2023-09-21T20:33:09.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11220,64 STREET,64 STREET,4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,BLOCKFACE,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-21T20:33:12.000,Unspecified BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,,,
58888574,2023-09-21T19:53:52.000,2023-09-28T15:50:04.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10025,964 AMSTERDAM AVENUE,AMSTERDAM AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-28T00:00:00.000,07 MANHATTAN,1018790031,MANHATTAN,993922,231227,ONLINE,Unspecified,MANHATTAN,40.80133536650071,-73.96506529386701,"{'latitude': '40.80133536650071', 'longitude': '-73.96506529386701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58881752,2023-09-21T19:53:40.000,2023-09-21T20:20:16.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11216,575 GREENE AVENUE,GREENE AVENUE,MARCY AVENUE,TOMPKINS AVENUE,MARCY AVENUE,TOMPKINS AVENUE,ADDRESS,BROOKLYN,GREENE AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-21T20:20:18.000,03 BROOKLYN,3017990020,BROOKLYN,998938,190253,MOBILE,Unspecified,BROOKLYN,40.68886512056556,-73.9470372754859,"{'latitude': '40.68886512056556', 'longitude': '-73.9470372754859', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58890909,2023-09-21T19:53:18.000,2023-09-21T20:31:20.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11232,508 40 STREET,40 STREET,5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,ADDRESS,BROOKLYN,40 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T20:31:23.000,07 BROOKLYN,3009170010,BROOKLYN,983129,176243,MOBILE,Unspecified,BROOKLYN,40.6504229173348,-74.00403982851917,"{'latitude': '40.6504229173348', 'longitude': '-74.00403982851917', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58890776,2023-09-21T19:53:07.000,2023-09-21T20:18:23.000,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,11105,43-11 19 AVENUE,19 AVENUE,43 STREET,45 STREET,43 STREET,45 STREET,ADDRESS,ASTORIA,19 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T20:18:27.000,01 QUEENS,4007900004,QUEENS,1012732,222259,MOBILE,Unspecified,QUEENS,40.776680018423065,-73.89716272800571,"{'latitude': '40.776680018423065', 'longitude': '-73.89716272800571', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58887058,2023-09-21T19:53:03.000,2023-09-21T20:10:40.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11207,435 NEW JERSEY AVENUE,NEW JERSEY AVENUE,SUTTER AVENUE,BLAKE AVENUE,SUTTER AVENUE,BLAKE AVENUE,ADDRESS,BROOKLYN,NEW JERSEY AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T20:10:45.000,05 BROOKLYN,3037730013,BROOKLYN,1013652,182918,PHONE,Unspecified,BROOKLYN,40.6686955717579,-73.89401283921664,"{'latitude': '40.6686955717579', 'longitude': '-73.89401283921664', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58886441,2023-09-21T19:51:58.000,2023-09-21T21:01:50.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,11373,82-63 BROADWAY,BROADWAY,VIETOR AVENUE,45 AVENUE,VIETOR AVENUE,45 AVENUE,ADDRESS,ELMHURST,BROADWAY,Closed,N/A,2023-09-21T21:01:53.000,04 QUEENS,4015180088,QUEENS,1017191,209603,PHONE,Unspecified,QUEENS,40.74192707835116,-73.88112506761972,"{'latitude': '40.74192707835116', 'longitude': '-73.88112506761972', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58890135,2023-09-21T19:51:54.000,,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Park,11366,196-10 UNION TURNPIKE,UNION TURNPIKE,196 STREET,196 PLACE,196 STREET,196 PLACE,ADDRESS,FRESH MEADOWS,UNION TURNPIKE,In Progress,,,08 QUEENS,4072900001,QUEENS,1046709,205663,PHONE,Unspecified,QUEENS,40.730953577308505,-73.77463973117385,"{'latitude': '40.730953577308505', 'longitude': '-73.77463973117385', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58888335,2023-09-21T19:51:47.000,2023-09-21T20:17:20.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11105,19 AVENUE,19 AVENUE,19 AVENUE,45 STREET,19 AVENUE,45 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T20:17:25.000,01 QUEENS,,QUEENS,1012898,222101,PHONE,Unspecified,QUEENS,40.77624581383057,-73.8965640416373,"{'latitude': '40.77624581383057', 'longitude': '-73.8965640416373', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58884329,2023-09-21T19:51:34.000,2023-09-21T20:17:59.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10459,1425 VYSE AVENUE,VYSE AVENUE,FREEMAN STREET,JENNINGS STREET,FREEMAN STREET,JENNINGS STREET,ADDRESS,BRONX,VYSE AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T20:18:03.000,03 BRONX,2029870043,BRONX,1014829,241997,MOBILE,Unspecified,BRONX,40.83084835552289,-73.88950139770253,"{'latitude': '40.83084835552289', 'longitude': '-73.88950139770253', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58885358,2023-09-21T19:51:13.000,2023-09-21T20:09:39.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11201,301 GOLD STREET,GOLD STREET,TILLARY STREET,JOHNSON STREET,TILLARY STREET,JOHNSON STREET,ADDRESS,BROOKLYN,GOLD STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-21T20:09:45.000,02 BROOKLYN,3001340006,BROOKLYN,988901,192647,ONLINE,Unspecified,BROOKLYN,40.69544706314867,-73.98322753703334,"{'latitude': '40.69544706314867', 'longitude': '-73.98322753703334', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58889256,2023-09-21T19:51:00.000,2023-09-22T16:15:00.000,DOT,Department of Transportation,Traffic Signal Condition,Ped Lamp,,11218,,,,,14 AVENUE,41 STREET,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-22T16:15:00.000,12 BROOKLYN,,BROOKLYN,988343,171781,UNKNOWN,Unspecified,BROOKLYN,40.63817481351054,-73.98525246811366,"{'latitude': '40.63817481351054', 'longitude': '-73.98525246811366', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,
58896088,2023-09-21T19:50:51.000,2023-09-25T00:00:00.000,DOB,Department of Buildings,Boilers,Boiler - Defective/Inoperative/No Permit,,10025,964 AMSTERDAM AVENUE,AMSTERDAM AVENUE,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2023-09-25T00:00:00.000,07 MANHATTAN,1018790031,MANHATTAN,993922,231227,UNKNOWN,Unspecified,MANHATTAN,40.80133536650071,-73.96506529386701,"{'latitude': '40.80133536650071', 'longitude': '-73.96506529386701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,
58892594,2023-09-21T19:50:51.000,2023-10-25T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10023,9 WEST   73 STREET,WEST   73 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-10-25T00:00:00.000,07 MANHATTAN,1011260026,MANHATTAN,990961,222374,UNKNOWN,Unspecified,MANHATTAN,40.7770390037621,-73.97576909967125,"{'latitude': '40.7770390037621', 'longitude': '-73.97576909967125', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58889653,2023-09-21T19:50:47.000,2023-09-21T20:44:02.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10016,138 EAST   38 STREET,EAST   38 STREET,LEXINGTON AVENUE,3 AVENUE,LEXINGTON AVENUE,3 AVENUE,ADDRESS,NEW YORK,EAST   38 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-21T20:44:06.000,06 MANHATTAN,1008930064,MANHATTAN,990421,212102,ONLINE,Unspecified,MANHATTAN,40.74884540336008,-73.97772826652489,"{'latitude': '40.74884540336008', 'longitude': '-73.97772826652489', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58891517,2023-09-21T19:50:46.000,2023-09-21T20:12:35.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,10309,5832 AMBOY ROAD,AMBOY ROAD,SEGUINE AVENUE,ODELL PLACE,SEGUINE AVENUE,ODELL PLACE,ADDRESS,STATEN ISLAND,AMBOY ROAD,Closed,The Police Department visited the location and no Encampment was found.,2023-09-21T20:12:40.000,03 STATEN ISLAND,5067240061,STATEN ISLAND,928123,131030,ONLINE,Unspecified,STATEN ISLAND,40.526144814051044,-74.2018930223967,"{'latitude': '40.526144814051044', 'longitude': '-74.2018930223967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58890911,2023-09-21T19:50:37.000,2023-09-21T20:24:52.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11432,150-35 87 AVENUE,87 AVENUE,150 STREET,155 STREET,150 STREET,155 STREET,ADDRESS,JAMAICA,87 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T20:24:57.000,08 QUEENS,4097270062,QUEENS,1037806,197352,ONLINE,Unspecified,QUEENS,40.70820032564602,-73.80682893890769,"{'latitude': '40.70820032564602', 'longitude': '-73.80682893890769', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58882908,2023-09-21T19:50:30.000,2023-09-21T20:44:01.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11215,405 PROSPECT AVENUE,PROSPECT AVENUE,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,BROOKLYN,PROSPECT AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T20:44:03.000,07 BROOKLYN,3011120074,BROOKLYN,988474,179975,ONLINE,Unspecified,BROOKLYN,40.66066550402542,-73.98477532928449,"{'latitude': '40.66066550402542', 'longitude': '-73.98477532928449', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58883729,2023-09-21T19:50:26.000,2023-09-23T06:11:19.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11417,76 STREET,76 STREET,76 STREET,LIBERTY AVENUE,76 STREET,LIBERTY AVENUE,INTERSECTION,,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-22T12:10:37.000,09 QUEENS,,QUEENS,1022691,186765,PHONE,Unspecified,QUEENS,40.67922007595346,-73.861407518769,"{'latitude': '40.67922007595346', 'longitude': '-73.861407518769', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58886749,2023-09-21T19:50:21.000,2023-09-21T20:16:55.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,11421,90-11 91 AVENUE,91 AVENUE,90 STREET,91 STREET,90 STREET,91 STREET,ADDRESS,WOODHAVEN,91 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T20:17:00.000,09 QUEENS,4089720030,QUEENS,1025013,190335,ONLINE,Unspecified,QUEENS,40.68900850934378,-73.8530143611407,"{'latitude': '40.68900850934378', 'longitude': '-73.8530143611407', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58891668,2023-09-21T19:49:43.000,2023-09-22T14:08:12.000,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,11691,29-03 FALCON AVENUE,FALCON AVENUE,HARTMAN LANE,BAY   32 STREET,HARTMAN LANE,BAY   32 STREET,ADDRESS,FAR ROCKAWAY,FALCON AVENUE,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-22T14:08:16.000,14 QUEENS,4157420037,QUEENS,1049440,158276,PHONE,Unspecified,QUEENS,40.60086757882791,-73.76524418308253,"{'latitude': '40.60086757882791', 'longitude': '-73.76524418308253', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58888274,2023-09-21T19:49:41.000,2023-09-21T21:13:21.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11223,1755 OCEAN PARKWAY,OCEAN PARKWAY,QUENTIN ROAD,KINGS HIGHWAY,QUENTIN ROAD,KINGS HIGHWAY,ADDRESS,BROOKLYN,OCEAN PARKWAY,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T21:13:26.000,15 BROOKLYN,3066630023,BROOKLYN,993414,160028,ONLINE,Unspecified,BROOKLYN,40.60591148974752,-73.96699704996605,"{'latitude': '40.60591148974752', 'longitude': '-73.96699704996605', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58890640,2023-09-21T19:49:37.000,2023-09-21T20:58:28.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11214,1872 81 STREET,81 STREET,18 AVENUE,19 AVENUE,18 AVENUE,19 AVENUE,ADDRESS,BROOKLYN,81 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-21T20:58:31.000,11 BROOKLYN,3062960038,BROOKLYN,984759,161211,MOBILE,Unspecified,BROOKLYN,40.609163306352166,-73.99816681368188,"{'latitude': '40.609163306352166', 'longitude': '-73.99816681368188', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58881751,2023-09-21T19:49:09.000,2023-09-21T20:30:12.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10065,525 PARK AVENUE,PARK AVENUE,EAST   60 STREET,EAST   61 STREET,EAST   60 STREET,EAST   61 STREET,ADDRESS,NEW YORK,PARK AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T20:30:17.000,08 MANHATTAN,1013957503,MANHATTAN,992817,217585,ONLINE,Unspecified,MANHATTAN,40.76389284339555,-73.96907388595577,"{'latitude': '40.76389284339555', 'longitude': '-73.96907388595577', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58887762,2023-09-21T19:48:47.000,2023-09-21T21:01:48.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,11372,75-02 ROOSEVELT AVENUE,ROOSEVELT AVENUE,75 STREET,76 STREET,75 STREET,76 STREET,ADDRESS,JACKSON HEIGHTS,ROOSEVELT AVENUE,Closed,N/A,2023-09-21T21:01:53.000,04 QUEENS,4014860025,QUEENS,1014634,211430,PHONE,Unspecified,QUEENS,40.74695088705903,-73.89034430796232,"{'latitude': '40.74695088705903', 'longitude': '-73.89034430796232', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58891411,2023-09-21T19:48:22.000,2023-09-25T10:07:25.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Rodent Sighting,Park,10026,MORNINGSIDE PARK,MORNINGSIDE PARK,WEST  116 STREET,WEST  117 STREET,WEST  116 STREET,WEST  117 STREET,UNRECOGNIZED,NEW YORK,MORNINGSIDE PARK,Closed,NYC Parks has completed the requested work order and corrected the problem.,2023-09-25T10:07:29.000,09 MANHATTAN,1018500001,MANHATTAN,995757,232836,MOBILE,Morningside Park,MANHATTAN,40.805749429987166,-73.95843462297886,"{'latitude': '40.805749429987166', 'longitude': '-73.95843462297886', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58888371,2023-09-21T19:47:55.000,2023-09-21T20:11:07.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11105,19-40 45 STREET,45 STREET,19 AVENUE,20 AVENUE,19 AVENUE,20 AVENUE,ADDRESS,ASTORIA,45 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T20:11:12.000,01 QUEENS,4007880042,QUEENS,1012627,221814,ONLINE,Unspecified,QUEENS,40.775458948949726,-73.89754372052472,"{'latitude': '40.775458948949726', 'longitude': '-73.89754372052472', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58894754,2023-09-21T19:47:50.000,2023-10-20T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Fence - None/Inadequate,,11365,56-52 187 STREET,187 STREET,,,,,ADDRESS,FRESH MEADOWS,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-10-20T00:00:00.000,11 QUEENS,4056720032,QUEENS,1042702,210276,UNKNOWN,Unspecified,QUEENS,40.74364247173488,-73.78905737420212,"{'latitude': '40.74364247173488', 'longitude': '-73.78905737420212', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58890112,2023-09-21T19:47:26.000,2023-09-22T02:43:32.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11210,1518 EAST   23 STREET,EAST   23 STREET,AVENUE O,KINGS HIGHWAY,AVENUE O,KINGS HIGHWAY,ADDRESS,BROOKLYN,EAST   23 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T02:43:35.000,14 BROOKLYN,3067690014,BROOKLYN,997827,162709,PHONE,Unspecified,BROOKLYN,40.61326462094637,-73.95109881910061,"{'latitude': '40.61326462094637', 'longitude': '-73.95109881910061', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
