unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp,due_date
58808253,2023-09-13T21:53:39.000,2023-09-13T22:50:14.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11360,23-17 BELL BOULEVARD,BELL BOULEVARD,23 AVENUE,24 AVENUE,23 AVENUE,24 AVENUE,ADDRESS,BAYSIDE,BELL BOULEVARD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T22:50:18.000,07 QUEENS,4059580105,QUEENS,1046206,224296,ONLINE,Unspecified,QUEENS,40.78209978180808,-73.77628291221825,"{'latitude': '40.78209978180808', 'longitude': '-73.77628291221825', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58806379,2023-09-13T21:53:38.000,2023-09-20T08:14:19.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Metal/Glass/Rigid Plastic,Street,11364,213-25 RICHLAND AVENUE,RICHLAND AVENUE,213 STREET,214 STREET,213 STREET,214 STREET,ADDRESS,OAKLAND GARDENS,RICHLAND AVENUE,Closed,The Department of Sanitation collected the requested items.,2023-09-14T04:33:58.000,11 QUEENS,4077480193,QUEENS,1051161,207370,ONLINE,Unspecified,QUEENS,40.73560629715423,-73.75855943358683,"{'latitude': '40.73560629715423', 'longitude': '-73.75855943358683', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58806874,2023-09-13T21:53:37.000,2023-09-13T21:55:42.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11237,53 SCOTT AVENUE,SCOTT AVENUE,JOHNSON AVENUE,RANDOLPH STREET,JOHNSON AVENUE,RANDOLPH STREET,ADDRESS,BROOKLYN,SCOTT AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T21:55:46.000,01 BROOKLYN,3029890032,BROOKLYN,1005715,197783,MOBILE,Unspecified,BROOKLYN,40.709519363753934,-73.92257644231763,"{'latitude': '40.709519363753934', 'longitude': '-73.92257644231763', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58800939,2023-09-13T21:53:25.000,2023-09-14T09:49:40.000,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Affecting Sewer or Foundation,Street,11435,147-02 110 AVENUE,110 AVENUE,LIVERPOOL STREET,SUTPHIN BOULEVARD,LIVERPOOL STREET,SUTPHIN BOULEVARD,ADDRESS,JAMAICA,110 AVENUE,Closed,"The Service Request submitted did not have sufficient location or complaint information for NYC Parks to respond.  Please submit a new Service Request with adequate site details, including a full street address and descriptive location information.",2023-09-14T09:49:43.000,12 QUEENS,4119510452,QUEENS,1040268,190400,PHONE,Unspecified,QUEENS,40.689103513134924,-73.79800660691416,"{'latitude': '40.689103513134924', 'longitude': '-73.79800660691416', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58806864,2023-09-13T21:53:24.000,2023-09-13T21:54:51.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11237,599 JOHNSON AVENUE,JOHNSON AVENUE,GARDNER AVENUE,SCOTT AVENUE,GARDNER AVENUE,SCOTT AVENUE,ADDRESS,BROOKLYN,JOHNSON AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T21:54:54.000,01 BROOKLYN,3029890042,BROOKLYN,1005537,197676,MOBILE,Unspecified,BROOKLYN,40.70922610426098,-73.92321882049573,"{'latitude': '40.70922610426098', 'longitude': '-73.92321882049573', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58809147,2023-09-13T21:53:00.000,2023-09-13T22:06:00.000,DEP,Department of Environmental Protection,Water System,Excessive Water In Basement (WEFB),,11433,174-02 110 AVENUE,110 AVENUE,174 ST,175 ST,,,ADDRESS,JAMAICA,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-13T22:06:00.000,12 QUEENS,4102730095,QUEENS,1045321,193387,PHONE,Unspecified,QUEENS,40.697268687240175,-73.77975916021549,"{'latitude': '40.697268687240175', 'longitude': '-73.77975916021549', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58801710,2023-09-13T21:52:58.000,2023-09-13T21:55:10.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11237,599 JOHNSON AVENUE,JOHNSON AVENUE,GARDNER AVENUE,SCOTT AVENUE,GARDNER AVENUE,SCOTT AVENUE,ADDRESS,BROOKLYN,JOHNSON AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T21:55:14.000,01 BROOKLYN,3029890042,BROOKLYN,1005537,197676,MOBILE,Unspecified,BROOKLYN,40.70922610426098,-73.92321882049573,"{'latitude': '40.70922610426098', 'longitude': '-73.92321882049573', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58801957,2023-09-13T21:52:53.000,2023-09-29T15:36:56.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11205,674 MYRTLE AVENUE,MYRTLE AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-29T00:00:00.000,03 BROOKLYN,3019140021,BROOKLYN,996216,192301,ONLINE,Unspecified,BROOKLYN,40.69449050594092,-73.9568487595507,"{'latitude': '40.69449050594092', 'longitude': '-73.9568487595507', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58805905,2023-09-13T21:52:50.000,2023-09-19T20:47:07.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10462,2095 CRUGER AVENUE,CRUGER AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,11 BRONX,2042870055,BRONX,1021114,250125,ONLINE,Unspecified,BRONX,40.853133318876914,-73.86674561794703,"{'latitude': '40.853133318876914', 'longitude': '-73.86674561794703', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58801866,2023-09-13T21:52:50.000,2023-09-20T17:27:49.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,10462,2095 CRUGER AVENUE,CRUGER AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-20T00:00:00.000,11 BRONX,2042870055,BRONX,1021114,250125,ONLINE,Unspecified,BRONX,40.853133318876914,-73.86674561794703,"{'latitude': '40.853133318876914', 'longitude': '-73.86674561794703', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58802101,2023-09-13T21:52:50.000,2023-09-19T20:47:07.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,10462,2095 CRUGER AVENUE,CRUGER AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,11 BRONX,2042870055,BRONX,1021114,250125,ONLINE,Unspecified,BRONX,40.853133318876914,-73.86674561794703,"{'latitude': '40.853133318876914', 'longitude': '-73.86674561794703', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58804678,2023-09-13T21:52:49.000,2023-09-14T11:00:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11378,,,,,53 DRIVE,65 PLACE,INTERSECTION,QUEENS,,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-14T11:00:00.000,05 QUEENS,,QUEENS,1011899,204893,UNKNOWN,Unspecified,QUEENS,40.729017426962,-73.90024176647529,"{'latitude': '40.729017426962', 'longitude': '-73.90024176647529', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58801877,2023-09-13T21:52:42.000,2023-09-30T16:52:19.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10023,62 WEST   71 STREET,WEST   71 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-30T00:00:00.000,07 MANHATTAN,1011230060,MANHATTAN,990222,222125,PHONE,Unspecified,MANHATTAN,40.776356094489564,-73.97843757229006,"{'latitude': '40.776356094489564', 'longitude': '-73.97843757229006', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58805947,2023-09-13T21:52:42.000,2023-09-30T16:52:18.000,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,RESIDENTIAL BUILDING,10023,62 WEST   71 STREET,WEST   71 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-30T00:00:00.000,07 MANHATTAN,1011230060,MANHATTAN,990222,222125,PHONE,Unspecified,MANHATTAN,40.776356094489564,-73.97843757229006,"{'latitude': '40.776356094489564', 'longitude': '-73.97843757229006', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58803348,2023-09-13T21:52:42.000,2023-09-30T16:52:19.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,10023,62 WEST   71 STREET,WEST   71 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-30T00:00:00.000,07 MANHATTAN,1011230060,MANHATTAN,990222,222125,PHONE,Unspecified,MANHATTAN,40.776356094489564,-73.97843757229006,"{'latitude': '40.776356094489564', 'longitude': '-73.97843757229006', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58808496,2023-09-13T21:52:42.000,2023-09-30T16:52:19.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10023,62 WEST   71 STREET,WEST   71 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-30T00:00:00.000,07 MANHATTAN,1011230060,MANHATTAN,990222,222125,PHONE,Unspecified,MANHATTAN,40.776356094489564,-73.97843757229006,"{'latitude': '40.776356094489564', 'longitude': '-73.97843757229006', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58809650,2023-09-13T21:52:42.000,2023-09-30T16:52:19.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10023,62 WEST   71 STREET,WEST   71 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-30T00:00:00.000,07 MANHATTAN,1011230060,MANHATTAN,990222,222125,PHONE,Unspecified,MANHATTAN,40.776356094489564,-73.97843757229006,"{'latitude': '40.776356094489564', 'longitude': '-73.97843757229006', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58805911,2023-09-13T21:52:42.000,2023-09-30T16:52:20.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10023,62 WEST   71 STREET,WEST   71 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-30T00:00:00.000,07 MANHATTAN,1011230060,MANHATTAN,990222,222125,PHONE,Unspecified,MANHATTAN,40.776356094489564,-73.97843757229006,"{'latitude': '40.776356094489564', 'longitude': '-73.97843757229006', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58800636,2023-09-13T21:52:42.000,2023-09-30T16:52:19.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10023,62 WEST   71 STREET,WEST   71 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-30T00:00:00.000,07 MANHATTAN,1011230060,MANHATTAN,990222,222125,PHONE,Unspecified,MANHATTAN,40.776356094489564,-73.97843757229006,"{'latitude': '40.776356094489564', 'longitude': '-73.97843757229006', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58804623,2023-09-13T21:52:42.000,2023-09-30T16:52:18.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10023,62 WEST   71 STREET,WEST   71 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-30T00:00:00.000,07 MANHATTAN,1011230060,MANHATTAN,990222,222125,PHONE,Unspecified,MANHATTAN,40.776356094489564,-73.97843757229006,"{'latitude': '40.776356094489564', 'longitude': '-73.97843757229006', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58807195,2023-09-13T21:52:40.000,2023-11-02T11:30:21.000,HPD,Department of Housing Preservation and Development,SAFETY,WINDOW GUARD BROKEN/MISSING,RESIDENTIAL BUILDING,11214,1863 76 STREET,76 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-02T00:00:00.000,11 BROOKLYN,3062270046,BROOKLYN,985526,162270,PHONE,Unspecified,BROOKLYN,40.61206996644438,-73.9954042286987,"{'latitude': '40.61206996644438', 'longitude': '-73.9954042286987', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58803670,2023-09-13T21:52:20.000,2023-10-26T11:21:27.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10036,219 WEST   43 STREET,WEST   43 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,NEW YORK,WEST   43 STREET,Closed,The Taxi and Limousine Commission (TLC) reviewed your complaint. The driver or owner pled guilty to a violation and paid a fine. TLC has sent you a written confirmation of this outcome.,2023-10-26T11:21:34.000,05 MANHATTAN,1010157501,MANHATTAN,987784,215091,ONLINE,Unspecified,MANHATTAN,40.75705089765811,-73.98724388245766,"{'latitude': '40.75705089765811', 'longitude': '-73.98724388245766', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"219 WEST   43 STREET, MANHATTAN (NEW YORK), NY, 10036",,,,,
58802788,2023-09-13T21:52:19.000,2023-09-14T00:50:33.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11385,69-39 62 STREET,62 STREET,CATALPA AVENUE,CYPRESS HILLS STREET,CATALPA AVENUE,CYPRESS HILLS STREET,ADDRESS,RIDGEWOOD,62 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-14T00:50:38.000,05 QUEENS,4036310059,QUEENS,1013501,195592,MOBILE,Unspecified,QUEENS,40.703483275699824,-73.89450213462453,"{'latitude': '40.703483275699824', 'longitude': '-73.89450213462453', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58809440,2023-09-13T21:51:51.000,2023-09-13T23:16:29.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11435,97-27 SANDERS PLACE,SANDERS PLACE,97 AVENUE,101 AVENUE,97 AVENUE,101 AVENUE,ADDRESS,JAMAICA,SANDERS PLACE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T23:16:32.000,12 QUEENS,4100110031,QUEENS,1036770,192725,MOBILE,Unspecified,QUEENS,40.69550653464193,-73.81060175839113,"{'latitude': '40.69550653464193', 'longitude': '-73.81060175839113', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58804109,2023-09-13T21:51:34.000,2023-09-13T22:30:20.000,NYPD,New York City Police Department,Illegal Parking,Overnight Commercial Storage,Street/Sidewalk,11356,7-37 130 STREET,130 STREET,7 AVENUE,9 AVENUE,7 AVENUE,9 AVENUE,ADDRESS,COLLEGE POINT,130 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T22:30:22.000,07 QUEENS,4039820055,QUEENS,1029079,227260,ONLINE,Unspecified,QUEENS,40.7903386195718,-73.83810689484663,"{'latitude': '40.7903386195718', 'longitude': '-73.83810689484663', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58806962,2023-09-13T21:51:33.000,2023-09-13T22:13:45.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10456,1465 WASHINGTON AVENUE,WASHINGTON AVENUE,ST PAULS PLACE,EAST  171 STREET,ST PAULS PLACE,EAST  171 STREET,ADDRESS,BRONX,WASHINGTON AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T22:13:49.000,03 BRONX,2029020036,BRONX,1010885,244212,ONLINE,Unspecified,BRONX,40.83694066292417,-73.90374441298103,"{'latitude': '40.83694066292417', 'longitude': '-73.90374441298103', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58805025,2023-09-13T21:51:15.000,2023-09-13T22:15:14.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,10002,294 EAST HOUSTON STREET,EAST HOUSTON STREET,SUFFOLK STREET,AVENUE B,SUFFOLK STREET,AVENUE B,ADDRESS,NEW YORK,EAST HOUSTON STREET,Closed,The Police Department visited the location and no Encampment was found.,2023-09-13T22:15:17.000,03 MANHATTAN,1003970038,MANHATTAN,988677,202155,MOBILE,Unspecified,MANHATTAN,40.72154438689877,-73.98402907567447,"{'latitude': '40.72154438689877', 'longitude': '-73.98402907567447', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
