unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,facility_type,due_date,vehicle_type
58943167,2023-09-27T15:45:15.000,2023-09-30T12:38:50.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper,Street,11229,1849 EAST   23 STREET,EAST   23 STREET,AVENUE R,AVENUE S,AVENUE R,AVENUE S,ADDRESS,BROOKLYN,EAST   23 STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-30T07:54:37.000,15 BROOKLYN,3068290066,BROOKLYN,998242,159888,ONLINE,Unspecified,BROOKLYN,40.60552091044719,-73.94960993126271,"{'latitude': '40.60552091044719', 'longitude': '-73.94960993126271', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58938176,2023-09-27T15:45:14.000,2023-09-28T10:51:42.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Dealer in Products for the Disabled,Business,11420,109-49 131 STREET,131 STREET,109 AVENUE,111 AVENUE,109 AVENUE,111 AVENUE,ADDRESS,SOUTH OZONE PARK,131 STREET,Closed,The Department of Consumer and Worker Protection (DCWP) determined this issue isn't within its jurisdiction.  You should contact the New York Police Department (NYPD) for assistance. NYC311 can help you file a complaint or contact the agency for further assistance.,2023-09-28T10:51:45.000,10 QUEENS,4116110052,QUEENS,1036394,188625,ONLINE,Unspecified,QUEENS,40.68425522762428,-73.81198942394266,"{'latitude': '40.68425522762428', 'longitude': '-73.81198942394266', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58944862,2023-09-27T15:45:09.000,2023-09-27T16:56:54.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11234,1345 EAST   51 STREET,EAST   51 STREET,AVENUE J,FLATLANDS AVENUE,AVENUE J,FLATLANDS AVENUE,ADDRESS,BROOKLYN,EAST   51 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T16:56:59.000,18 BROOKLYN,3077990057,BROOKLYN,1004566,168040,PHONE,Unspecified,BROOKLYN,40.62788421146096,-73.92681048261238,"{'latitude': '40.62788421146096', 'longitude': '-73.92681048261238', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58938028,2023-09-27T15:45:04.000,2023-09-29T15:40:08.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11216,1217 BEDFORD AVENUE,BEDFORD AVENUE,HANCOCK STREET,HALSEY STREET,HANCOCK STREET,HALSEY STREET,ADDRESS,BROOKLYN,BEDFORD AVENUE,Closed,The Department of Sanitation collected the requested items.,2023-09-28T11:51:39.000,03 BROOKLYN,,BROOKLYN,997129,187637,ONLINE,Unspecified,BROOKLYN,40.68168761676208,-73.95356525711537,"{'latitude': '40.68168761676208', 'longitude': '-73.95356525711537', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58939811,2023-09-27T15:45:00.000,2023-09-27T16:05:00.000,DOT,Department of Transportation,Traffic Signal Condition,LED Pedestrian Unit,,10472,,,,,ROSEDALE AVENUE,WESTCHESTER AVENUE,INTERSECTION,BRONX,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-27T16:05:00.000,09 BRONX,,BRONX,1020480,242091,UNKNOWN,Unspecified,BRONX,40.8310849850313,-73.8690807734826,"{'latitude': '40.8310849850313', 'longitude': '-73.8690807734826', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,N/A,,
58938996,2023-09-27T15:44:48.000,2023-11-08T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11207,51 SHEFFIELD AVENUE,SHEFFIELD AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-11-08T00:00:00.000,05 BROOKLYN,3036690007,BROOKLYN,1012543,185692,UNKNOWN,Unspecified,BROOKLYN,40.67631318790732,-73.89799887077915,"{'latitude': '40.67631318790732', 'longitude': '-73.89799887077915', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58941654,2023-09-27T15:44:33.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11235,2966 BRIGHTON    6 STREET,BRIGHTON    6 STREET,BRIGHTON    5 LANE,OCEAN VIEW AVENUE,BRIGHTON    5 LANE,OCEAN VIEW AVENUE,ADDRESS,BROOKLYN,BRIGHTON    6 STREET,In Progress,,,13 BROOKLYN,3086657502,BROOKLYN,994721,150520,MOBILE,Unspecified,BROOKLYN,40.579812492908985,-73.96230479566567,"{'latitude': '40.579812492908985', 'longitude': '-73.96230479566567', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58940843,2023-09-27T15:44:28.000,2023-09-27T21:59:42.000,DOT,Department of Transportation,Street Condition,Defective Hardware,Street,11101,53 AVENUE,53 AVENUE,53 AVENUE,VERNON BOULEVARD,53 AVENUE,VERNON BOULEVARD,INTERSECTION,,,Closed,This request required re-assignment to a new DOT unit.,2023-09-27T21:59:51.000,02 QUEENS,,QUEENS,996801,209109,UNKNOWN,Unspecified,QUEENS,40.74062361460147,-73.95470782016788,"{'latitude': '40.74062361460147', 'longitude': '-73.95470782016788', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58943003,2023-09-27T15:44:23.000,2023-10-30T12:19:18.000,DOT,Department of Transportation,Sidewalk Condition,Blocked - Construction,Sidewalk,11365,FRANCIS LEWIS BOULEVARD,FRANCIS LEWIS BOULEVARD,HORACE HARDING EXPRESSWAY,HORACE HARDING EXPRESSWAY,HORACE HARDING EXPRESSWAY,HORACE HARDING EXPRESSWAY,BLOCKFACE,,,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-10-30T12:19:21.000,Unspecified QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,,
58940408,2023-09-27T15:44:10.000,2023-11-03T14:47:13.000,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Passenger,Street,10001,8 AVENUE,8 AVENUE,8 AVENUE,WEST   31 STREET,8 AVENUE,WEST   31 STREET,INTERSECTION,,,Closed,"Based on the information provided by the customer, the Taxi and Limousine Commission has determined that a hearing is not necessary or not possible.",2023-11-03T14:47:16.000,04 MANHATTAN,,MANHATTAN,985679,212629,PHONE,Unspecified,MANHATTAN,40.75029392324656,-73.99484248924927,"{'latitude': '40.75029392324656', 'longitude': '-73.99484248924927', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","8 AVENUE AND WEST   31 STREET, MANHATTAN, NY, 10001",,,,,,,
58942868,2023-09-27T15:44:04.000,2023-09-28T11:46:39.000,DOT,Department of Transportation,Broken Parking Meter,Out of Order,Street,11101,37-11 QUEENS BOULEVARD,QUEENS BOULEVARD,37 STREET,38 STREET,37 STREET,38 STREET,ADDRESS,LONG ISLAND CITY,QUEENS BOULEVARD,Closed,The request submitted did not have sufficient information for the Department of Transportation to respond.,2023-09-28T11:46:44.000,02 QUEENS,,QUEENS,1004265,210425,MOBILE,Unspecified,QUEENS,40.74422196278918,-73.9277689424392,"{'latitude': '40.74422196278918', 'longitude': '-73.9277689424392', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58942107,2023-09-27T15:44:00.000,2023-09-28T10:55:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10016,230 EAST   29 STREET,EAST   29 STREET,3 AVE,2 AVE,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-28T10:55:00.000,06 MANHATTAN,1009090038,MANHATTAN,989903,209694,ONLINE,Unspecified,MANHATTAN,40.74223639323926,-73.97959980230118,"{'latitude': '40.74223639323926', 'longitude': '-73.97959980230118', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,N/A,,
58942097,2023-09-27T15:44:00.000,2023-09-28T08:30:00.000,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Construction/Demolition (AE4)",,11249,135 KENT AVENUE,KENT AVENUE,N 6 ST,N 5 ST,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-28T08:30:00.000,01 BROOKLYN,3023330005,BROOKLYN,994675,201478,ONLINE,Unspecified,BROOKLYN,40.719681150342815,-73.96239163414805,"{'latitude': '40.719681150342815', 'longitude': '-73.96239163414805', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,N/A,,
58938241,2023-09-27T15:44:00.000,2023-10-14T05:25:00.000,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11225,163 OCEAN AVENUE,OCEAN AVENUE,E LAKE DR,EAST DR,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection resolved this complaint by speaking to the complainant on the phone.,2023-10-14T05:25:00.000,09 BROOKLYN,3050260011,BROOKLYN,994633,179408,ONLINE,Unspecified,BROOKLYN,40.659104133812114,-73.96257716379512,"{'latitude': '40.659104133812114', 'longitude': '-73.96257716379512', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58936512,2023-09-27T15:43:53.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11235,2733 BRIGHTON    6 STREET,BRIGHTON    6 STREET,SHORE PARKWAY,BANNER AVENUE,SHORE PARKWAY,BANNER AVENUE,ADDRESS,BROOKLYN,BRIGHTON    6 STREET,In Progress,,,13 BROOKLYN,3072420137,BROOKLYN,994462,151941,MOBILE,Unspecified,BROOKLYN,40.583713158541805,-73.96323503874977,"{'latitude': '40.583713158541805', 'longitude': '-73.96323503874977', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58935849,2023-09-27T15:43:49.000,2023-09-27T16:15:52.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11215,15 SECOND AVENUE,SECOND AVENUE,DEAD END,5 STREET,DEAD END,5 STREET,ADDRESS,BROOKLYN,2 AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-27T16:15:58.000,06 BROOKLYN,,BROOKLYN,986675,185247,PHONE,Unspecified,BROOKLYN,40.675136644782704,-73.9912576142768,"{'latitude': '40.675136644782704', 'longitude': '-73.9912576142768', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58941505,2023-09-27T15:43:48.000,2023-09-29T09:40:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11421,78 STREET,78 STREET,90 ROAD,91 AVENUE,,,BLOCKFACE,QUEENS,,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-29T09:40:00.000,09 QUEENS,,QUEENS,,,UNKNOWN,Unspecified,QUEENS,,,,,,,,,N/A,,
58942453,2023-09-27T15:43:46.000,2023-09-27T16:59:03.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11201,190 YORK STREET,YORK STREET,BRIDGE STREET,GOLD STREET,BRIDGE STREET,GOLD STREET,ADDRESS,BROOKLYN,YORK STREET,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-27T16:59:09.000,02 BROOKLYN,3000680001,BROOKLYN,988838,194807,PHONE,Unspecified,BROOKLYN,40.70137579240106,-73.98345325660519,"{'latitude': '40.70137579240106', 'longitude': '-73.98345325660519', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58937878,2023-09-27T15:43:25.000,2023-10-05T10:40:40.000,DOT,Department of Transportation,Sidewalk Condition,Metal Protruding - Sign Stump,Sidewalk,11226,258 EAST   32 STREET,EAST   32 STREET,CORTELYOU ROAD,CLARENDON ROAD,CORTELYOU ROAD,CLARENDON ROAD,ADDRESS,BROOKLYN,EAST   32 STREET,Closed,The Department of Transportation has completed the request or corrected the condition.,2023-10-05T10:40:43.000,17 BROOKLYN,,BROOKLYN,998969,173988,PHONE,Unspecified,BROOKLYN,40.64422127001287,-73.9469610054643,"{'latitude': '40.64422127001287', 'longitude': '-73.9469610054643', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58937256,2023-09-27T15:43:22.000,2023-09-27T16:28:00.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Hours of Operation,Park,10314,150 MELVIN AVENUE,MELVIN AVENUE,VICTORY BOULEVARD,WILD AVENUE,VICTORY BOULEVARD,WILD AVENUE,ADDRESS,STATEN ISLAND,MELVIN AVENUE,Closed,No action was taken because the agency determined the condition reported was within acceptable parameters for park/city use.,2023-09-27T16:28:03.000,02 STATEN ISLAND,,STATEN ISLAND,931433,154694,ONLINE,Unspecified,STATEN ISLAND,40.591118111362015,-74.1901715388558,"{'latitude': '40.591118111362015', 'longitude': '-74.1901715388558', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58937337,2023-09-27T15:43:14.000,2023-09-27T16:18:14.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11238,457 ST MARKS AVENUE,ST MARKS AVENUE,CLASSON AVENUE,FRANKLIN AVENUE SHUTTLE LINE,CLASSON AVENUE,FRANKLIN AVENUE SHUTTLE LINE,ADDRESS,BROOKLYN,ST MARKS AVENUE,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-27T16:18:18.000,08 BROOKLYN,3011490001,BROOKLYN,995641,185760,ONLINE,Unspecified,BROOKLYN,40.67653771741822,-73.95893335614143,"{'latitude': '40.67653771741822', 'longitude': '-73.95893335614143', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58944155,2023-09-27T15:43:08.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11235,2737 BRIGHTON    6 STREET,BRIGHTON    6 STREET,SHORE PARKWAY,BANNER AVENUE,SHORE PARKWAY,BANNER AVENUE,ADDRESS,BROOKLYN,BRIGHTON    6 STREET,In Progress,,,13 BROOKLYN,,BROOKLYN,994469,151895,MOBILE,Unspecified,BROOKLYN,40.58358688960977,-73.96320990709938,"{'latitude': '40.58358688960977', 'longitude': '-73.96320990709938', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58939077,2023-09-27T15:42:37.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11235,2739 BRIGHTON    6 STREET,BRIGHTON    6 STREET,SHORE PARKWAY,BANNER AVENUE,SHORE PARKWAY,BANNER AVENUE,ADDRESS,BROOKLYN,BRIGHTON    6 STREET,In Progress,,,13 BROOKLYN,,BROOKLYN,994472,151872,MOBILE,Unspecified,BROOKLYN,40.58352375571771,-73.96319914139075,"{'latitude': '40.58352375571771', 'longitude': '-73.96319914139075', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58936601,2023-09-27T15:41:53.000,2023-09-28T08:31:55.000,DOT,Department of Transportation,Highway Condition,Litter,Highway,,,,,,,,,,,Closed,"The condition has been inspected/investigated, see customer notes for more information.",2023-09-28T08:31:59.000,Unspecified BRONX,,BRONX,,,PHONE,Unspecified,BRONX,,,,,Bruckner Expwy,Southbound/To RFK Triborough Br,Roadway,Hutchinson Pkwy (Exit 9) Pelham Pkwy (Exit 8C),,,
58937158,2023-09-27T15:41:48.000,2023-09-28T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Building Shaking/Vibrating/Structural Stability,,10464,190 FORDHAM STREET,FORDHAM STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-28T00:00:00.000,10 BRONX,2056437501,BRONX,1043831,248174,UNKNOWN,Unspecified,BRONX,40.84765434267656,-73.78464680121216,"{'latitude': '40.84765434267656', 'longitude': '-73.78464680121216', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,N/A,,
58939837,2023-09-27T15:41:48.000,2023-09-29T00:00:00.000,DOB,Department of Buildings,Investigations and Discipline (IAD),Plumbing Work - Unlicensed/Illegal/Improper Work In Progress,,11210,988 EAST   38 STREET,EAST   38 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-29T00:00:00.000,18 BROOKLYN,3075830060,BROOKLYN,1000977,169143,UNKNOWN,Unspecified,BROOKLYN,40.63091921689354,-73.93973731610009,"{'latitude': '40.63091921689354', 'longitude': '-73.93973731610009', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58937187,2023-09-27T15:41:47.000,2023-09-27T16:16:09.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11355,41-51 150 STREET,150 STREET,BARCLAY AVENUE,SANFORD AVENUE,BARCLAY AVENUE,SANFORD AVENUE,ADDRESS,FLUSHING,150 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-27T16:16:14.000,07 QUEENS,,QUEENS,1035943,216767,MOBILE,Unspecified,QUEENS,40.761500673291984,-73.81339939623913,"{'latitude': '40.761500673291984', 'longitude': '-73.81339939623913', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58943537,2023-09-27T15:41:38.000,2023-09-27T17:48:22.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10469,PELHAM PARKWAY,PELHAM PARKWAY,EASTCHESTER ROAD,WOODHULL AVENUE,EASTCHESTER ROAD,WOODHULL AVENUE,BLOCKFACE,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-27T17:48:25.000,Unspecified BRONX,,BRONX,,,PHONE,Unspecified,BRONX,,,,,,,,,,,
