unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,taxi_pick_up_location,due_date,taxi_company_borough,bridge_highway_name,bridge_highway_segment
58813992,2023-09-14T10:52:50.000,2023-09-14T13:33:02.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11420,130-52 LEFFERTS BOULEVARD,LEFFERTS BOULEVARD,ADDRESS,SOUTH OZONE PARK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T13:33:06.000,10 QUEENS,4117250003,QUEENS,1034222,184838,PHONE,Unspecified,QUEENS,40.67387332133999,-73.81984885307844,"{'latitude': '40.67387332133999', 'longitude': '-73.81984885307844', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SUTTER AVENUE,133 AVENUE,SUTTER AVENUE,133 AVENUE,LEFFERTS BOULEVARD,,,,,,
58813015,2023-09-14T10:52:48.000,2023-09-14T11:03:57.000,NYPD,New York City Police Department,Panhandling,N/A,Residential Building/House,10002,240 EAST HOUSTON STREET,EAST HOUSTON STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T11:04:03.000,03 MANHATTAN,1003977502,MANHATTAN,988136,202375,ONLINE,Unspecified,MANHATTAN,40.722148487937645,-73.98598066988599,"{'latitude': '40.722148487937645', 'longitude': '-73.98598066988599', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE A,NORFOLK STREET,AVENUE A,NORFOLK STREET,EAST HOUSTON STREET,,,,,,
58813973,2023-09-14T10:52:44.000,2023-09-14T11:02:28.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11368,111-31 44 AVENUE,44 AVENUE,ADDRESS,CORONA,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T11:02:33.000,04 QUEENS,4020160076,QUEENS,1024713,212230,MOBILE,Unspecified,QUEENS,40.749106308278684,-73.85396449704344,"{'latitude': '40.749106308278684', 'longitude': '-73.85396449704344', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",111 STREET,114 STREET,111 STREET,114 STREET,44 AVENUE,,,,,,
58812532,2023-09-14T10:52:43.000,2023-09-16T11:54:18.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10314,14 LATOURETTE LANE,LATOURETTE LANE,ADDRESS,STATEN ISLAND,Closed,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,2023-09-16T11:54:25.000,02 STATEN ISLAND,5019900001,STATEN ISLAND,943608,153883,MOBILE,Unspecified,STATEN ISLAND,40.58895626939919,-74.1463297612097,"{'latitude': '40.58895626939919', 'longitude': '-74.1463297612097', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ROCKLAND AVENUE,ASHWORTH AVENUE,ROCKLAND AVENUE,ASHWORTH AVENUE,LATOURETTE LANE,,,,,,
58819143,2023-09-14T10:52:41.000,2023-09-15T09:29:36.000,DPR,Department of Parks and Recreation,Illegal Tree Damage,Unauthorized Tree Removal,Street,11237,253 IRVING AVENUE,IRVING AVENUE,ADDRESS,BROOKLYN,Closed,"The Service Request submitted did not have sufficient location or complaint information for NYC Parks to respond.  Please submit a new Service Request with adequate site details, including a full street address and descriptive location information.",2023-09-15T09:29:42.000,04 BROOKLYN,3033010001,BROOKLYN,1007392,194411,MOBILE,Unspecified,BROOKLYN,40.70025979444622,-73.91653914968882,"{'latitude': '40.70025979444622', 'longitude': '-73.91653914968882', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GREENE AVENUE,BLEECKER STREET,GREENE AVENUE,BLEECKER STREET,IRVING AVENUE,,,,,,
58818790,2023-09-14T10:52:37.000,2023-09-14T11:24:38.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11216,1268 FULTON STREET,FULTON STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T11:24:41.000,03 BROOKLYN,3018600047,BROOKLYN,998103,187172,MOBILE,Unspecified,BROOKLYN,40.68040982684851,-73.95005449394539,"{'latitude': '40.68040982684851', 'longitude': '-73.95005449394539', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ARLINGTON PLACE,NOSTRAND AVENUE,ARLINGTON PLACE,NOSTRAND AVENUE,FULTON STREET,,,,,,
58813055,2023-09-14T10:52:30.000,2023-09-14T11:28:02.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11366,78-14 160 STREET,160 STREET,ADDRESS,FRESH MEADOWS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T11:28:05.000,08 QUEENS,4068290029,QUEENS,1037512,202438,ONLINE,Unspecified,QUEENS,40.722161920539484,-73.8078491233489,"{'latitude': '40.722161920539484', 'longitude': '-73.8078491233489', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,160 STREET,,,,,,
58812298,2023-09-14T10:51:54.000,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,10301,254 FRANKLIN AVENUE,FRANKLIN AVENUE,ADDRESS,STATEN ISLAND,In Progress,,,01 STATEN ISLAND,5000840059,STATEN ISLAND,959010,172107,PHONE,Unspecified,STATEN ISLAND,40.63903459703437,-74.09094370045307,"{'latitude': '40.63903459703437', 'longitude': '-74.09094370045307', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PROSPECT AVENUE,ARNOLD STREET,PROSPECT AVENUE,ARNOLD STREET,FRANKLIN AVENUE,,,,,,
58819137,2023-09-14T10:51:49.000,2023-10-24T10:06:20.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Graffiti or Vandalism,Park,10016,613 1 AVENUE,1 AVENUE,ADDRESS,NEW YORK,Closed,NYC Parks has completed the requested work order and corrected the problem.,2023-10-24T10:06:26.000,06 MANHATTAN,1009410011,MANHATTAN,991740,210536,MOBILE,St. Vartan Park,MANHATTAN,40.74454610782373,-73.97296961275899,"{'latitude': '40.74454610782373', 'longitude': '-73.97296961275899', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   35 STREET,EAST   36 STREET,EAST   35 STREET,EAST   36 STREET,1 AVENUE,,,,,,
58817862,2023-09-14T10:51:39.000,2023-09-26T13:42:59.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10001,211 WEST   28 STREET,WEST   28 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,05 MANHATTAN,1007780033,MANHATTAN,985917,211615,PHONE,Unspecified,MANHATTAN,40.74751070700358,-73.99398375700693,"{'latitude': '40.74751070700358', 'longitude': '-73.99398375700693', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58810957,2023-09-14T10:51:39.000,2023-09-26T13:43:00.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10001,211 WEST   28 STREET,WEST   28 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,05 MANHATTAN,1007780033,MANHATTAN,985917,211615,PHONE,Unspecified,MANHATTAN,40.74751070700358,-73.99398375700693,"{'latitude': '40.74751070700358', 'longitude': '-73.99398375700693', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58818953,2023-09-14T10:51:39.000,2023-09-26T13:43:00.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10001,211 WEST   28 STREET,WEST   28 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,05 MANHATTAN,1007780033,MANHATTAN,985917,211615,PHONE,Unspecified,MANHATTAN,40.74751070700358,-73.99398375700693,"{'latitude': '40.74751070700358', 'longitude': '-73.99398375700693', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58813130,2023-09-14T10:51:39.000,2023-09-26T13:43:00.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10001,211 WEST   28 STREET,WEST   28 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,05 MANHATTAN,1007780033,MANHATTAN,985917,211615,PHONE,Unspecified,MANHATTAN,40.74751070700358,-73.99398375700693,"{'latitude': '40.74751070700358', 'longitude': '-73.99398375700693', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58811918,2023-09-14T10:51:36.000,2023-09-14T11:23:25.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11216,1270 FULTON STREET,FULTON STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T11:23:28.000,03 BROOKLYN,3018600049,BROOKLYN,998118,187171,MOBILE,Unspecified,BROOKLYN,40.680407058588266,-73.95000041512348,"{'latitude': '40.680407058588266', 'longitude': '-73.95000041512348', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ARLINGTON PLACE,NOSTRAND AVENUE,ARLINGTON PLACE,NOSTRAND AVENUE,FULTON STREET,,,,,,
58813942,2023-09-14T10:51:31.000,2023-09-14T11:04:03.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11231,191 UNION STREET,UNION STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T11:04:08.000,06 BROOKLYN,3003370027,BROOKLYN,984166,188346,ONLINE,Unspecified,BROOKLYN,40.68364302931577,-74.00030286766025,"{'latitude': '40.68364302931577', 'longitude': '-74.00030286766025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HICKS STREET,HENRY STREET,HICKS STREET,HENRY STREET,UNION STREET,,,,,,
58815528,2023-09-14T10:51:28.000,2023-10-08T10:44:26.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10036,343 WEST   44 STREET,WEST   44 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-08T00:00:00.000,04 MANHATTAN,1010350009,MANHATTAN,986988,215830,ONLINE,Unspecified,MANHATTAN,40.759079546140306,-73.99011677602938,"{'latitude': '40.759079546140306', 'longitude': '-73.99011677602938', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58816826,2023-09-14T10:51:25.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Passenger,Street,11433,170-01 DOUGLAS AVENUE,DOUGLAS AVENUE,ADDRESS,JAMAICA,In Progress,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",2023-09-21T12:08:14.000,12 QUEENS,4102190102,QUEENS,1043092,195980,PHONE,Unspecified,QUEENS,40.70440094630297,-73.78777493349183,"{'latitude': '40.70440094630297', 'longitude': '-73.78777493349183', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",170 STREET,175 STREET,170 STREET,175 STREET,DOUGLAS AVENUE,,"170-01 DOUGLAS AVENUE, QUEENS (JAMAICA), NY, 11433",,QUEENS,,
58813387,2023-09-14T10:51:20.000,2023-09-15T09:29:52.000,DPR,Department of Parks and Recreation,Illegal Tree Damage,Unauthorized Tree Removal,Street,11237,301 BLEECKER STREET,BLEECKER STREET,ADDRESS,BROOKLYN,Closed,"The Service Request submitted did not have sufficient location or complaint information for NYC Parks to respond.  Please submit a new Service Request with adequate site details, including a full street address and descriptive location information.",2023-09-15T09:29:57.000,04 BROOKLYN,3033010001,BROOKLYN,1007513,194445,MOBILE,Unspecified,BROOKLYN,40.70035279919368,-73.91610265005438,"{'latitude': '40.70035279919368', 'longitude': '-73.91610265005438', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",IRVING AVENUE,WYCKOFF AVENUE,IRVING AVENUE,WYCKOFF AVENUE,BLEECKER STREET,,,,,,
58815641,2023-09-14T10:51:13.000,2023-09-14T11:27:24.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11365,69-77 180 STREET,180 STREET,ADDRESS,FRESH MEADOWS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T11:27:28.000,08 QUEENS,4071330052,QUEENS,1042366,205906,PHONE,Unspecified,QUEENS,40.73165015223697,-73.79030768418596,"{'latitude': '40.73165015223697', 'longitude': '-73.79030768418596', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",69 AVENUE,73 AVENUE,69 AVENUE,73 AVENUE,180 STREET,,,,,,
58814154,2023-09-14T10:51:08.000,2023-09-14T11:43:43.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Grass/Weeds,Park,11101,PLACELLA PARK,PLACELLA PARK,ADDRESS,LONG ISLAND CITY,Closed,NYC Parks didn't take action because the issue you reported is out of their jurisdiction.,2023-09-14T11:43:45.000,01 QUEENS,4201099999,QUEENS,1001330,215636,MOBILE,Mafera Park,QUEENS,40.75853099218921,-73.9383476666168,"{'latitude': '40.75853099218921', 'longitude': '-73.9383476666168', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",37 AVENUE,21 STREET,37 AVENUE,21 STREET,SIXTEEN OAKS GROVE,,,,,,
58812605,2023-09-14T10:50:58.000,2023-09-15T13:28:49.000,DSNY,Department of Sanitation,Obstruction,Cone,Street,11436,119-16 144 STREET,144 STREET,ADDRESS,JAMAICA,Closed,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,2023-09-15T13:28:00.000,12 QUEENS,4120230104,QUEENS,1040708,186219,PHONE,Unspecified,QUEENS,40.67762485630114,-73.79645506314252,"{'latitude': '40.67762485630114', 'longitude': '-73.79645506314252', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",119 AVENUE,120 AVENUE,119 AVENUE,120 AVENUE,144 STREET,,,,,,
58816501,2023-09-14T10:50:50.000,2023-09-14T11:22:36.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11216,1274 FULTON STREET,FULTON STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T11:22:40.000,03 BROOKLYN,3018600051,BROOKLYN,998146,187169,MOBILE,Unspecified,BROOKLYN,40.680401525131494,-73.94989946827623,"{'latitude': '40.680401525131494', 'longitude': '-73.94989946827623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ARLINGTON PLACE,NOSTRAND AVENUE,ARLINGTON PLACE,NOSTRAND AVENUE,FULTON STREET,,,,,,
58816882,2023-09-14T10:50:44.000,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,10310,328 OAKLAND AVENUE,OAKLAND AVENUE,ADDRESS,STATEN ISLAND,In Progress,,,01 STATEN ISLAND,5001620037,STATEN ISLAND,953427,170306,PHONE,Unspecified,STATEN ISLAND,40.63407357049648,-74.11105188348598,"{'latitude': '40.63407357049648', 'longitude': '-74.11105188348598', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CASTLETON AVENUE,CARY AVENUE,CASTLETON AVENUE,CARY AVENUE,OAKLAND AVENUE,,,,,,
58816745,2023-09-14T10:50:42.000,2023-09-14T11:05:26.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,ADDRESS,FRESH MEADOWS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T11:05:30.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,PARSONS BOULEVARD,,,,,,
58813300,2023-09-14T10:50:38.000,2023-09-14T11:05:56.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,ADDRESS,FRESH MEADOWS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T11:06:00.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,PARSONS BOULEVARD,,,,,,
58816368,2023-09-14T10:50:34.000,2023-09-14T11:05:58.000,NYPD,New York City Police Department,Bike/Roller/Skate Chronic,N/A,Street/Sidewalk,11231,370 DEGRAW STREET,DEGRAW STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T11:06:03.000,06 BROOKLYN,3004220013,BROOKLYN,986333,187996,PHONE,Unspecified,BROOKLYN,40.68268211437209,-73.99248971135283,"{'latitude': '40.68268211437209', 'longitude': '-73.99248971135283', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SMITH STREET,HOYT STREET,SMITH STREET,HOYT STREET,DEGRAW STREET,,,,,,
58815169,2023-09-14T10:50:29.000,2023-09-14T11:58:35.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11101,46-06 11 STREET,11 STREET,ADDRESS,LONG ISLAND CITY,Closed,The Police Department issued a summons in response to the complaint.,2023-09-14T11:58:39.000,02 QUEENS,4000480025,QUEENS,997997,211143,ONLINE,Unspecified,QUEENS,40.746204657520764,-73.95038771720701,"{'latitude': '40.746204657520764', 'longitude': '-73.95038771720701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",46 AVENUE,46 ROAD,46 AVENUE,46 ROAD,11 STREET,,,,,,
58814455,2023-09-14T10:50:28.000,2023-09-14T11:05:45.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,ADDRESS,FRESH MEADOWS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T11:05:48.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,PARSONS BOULEVARD,,,,,,
