unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,location_type,intersection_street_1,intersection_street_2,cross_street_1,cross_street_2,landmark,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp,due_date,vehicle_type,taxi_company_borough
58825972,2023-09-15T14:35:40.000,2023-09-25T19:24:10.000,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,10454,215F BROWN PLACE,BROWN PLACE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-25T00:00:00.000,01 BRONX,2022820045,BRONX,1006283,233453,PHONE,Unspecified,BRONX,40.80742294500843,-73.92041078734978,"{'latitude': '40.80742294500843', 'longitude': '-73.92041078734978', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,,
58822614,2023-09-15T14:35:39.000,2023-09-19T11:32:44.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,11226,1727 NOSTRAND AVENUE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,17 BROOKLYN,3049300044,BROOKLYN,998456,173833,PHONE,Unspecified,BROOKLYN,40.643796666164725,-73.94880989479829,"{'latitude': '40.643796666164725', 'longitude': '-73.94880989479829', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,,
58822622,2023-09-15T14:35:39.000,2023-09-19T11:32:44.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR FRAME,11226,1727 NOSTRAND AVENUE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,17 BROOKLYN,3049300044,BROOKLYN,998456,173833,PHONE,Unspecified,BROOKLYN,40.643796666164725,-73.94880989479829,"{'latitude': '40.643796666164725', 'longitude': '-73.94880989479829', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,,
58821897,2023-09-15T14:35:39.000,2023-09-19T11:32:44.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,11226,1727 NOSTRAND AVENUE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,17 BROOKLYN,3049300044,BROOKLYN,998456,173833,PHONE,Unspecified,BROOKLYN,40.643796666164725,-73.94880989479829,"{'latitude': '40.643796666164725', 'longitude': '-73.94880989479829', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,,
58820162,2023-09-15T14:35:39.000,2023-09-19T11:32:44.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,11226,1727 NOSTRAND AVENUE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,17 BROOKLYN,3049300044,BROOKLYN,998456,173833,PHONE,Unspecified,BROOKLYN,40.643796666164725,-73.94880989479829,"{'latitude': '40.643796666164725', 'longitude': '-73.94880989479829', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,,
58821891,2023-09-15T14:35:39.000,2023-09-19T11:32:45.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,11226,1727 NOSTRAND AVENUE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,17 BROOKLYN,3049300044,BROOKLYN,998456,173833,PHONE,Unspecified,BROOKLYN,40.643796666164725,-73.94880989479829,"{'latitude': '40.643796666164725', 'longitude': '-73.94880989479829', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,,
58853653,2023-09-15T14:35:06.000,2023-10-19T14:23:58.000,DPR,Department of Parks and Recreation,Damaged Tree,Tree Alive - in Poor Condition,10314,41 ARDMORE AVENUE,ARDMORE AVENUE,ADDRESS,STATEN ISLAND,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-10-19T14:24:03.000,01 STATEN ISLAND,5007400047,STATEN ISLAND,945591,161734,UNKNOWN,Unspecified,STATEN ISLAND,40.61051451732891,-74.13923499829893,"{'latitude': '40.61051451732891', 'longitude': '-74.13923499829893', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,VICTORY BOULEVARD,PURDY AVENUE,VICTORY BOULEVARD,PURDY AVENUE,ARDMORE AVENUE,,,,,,,,,
58824060,2023-09-15T14:35:00.000,2023-09-16T02:20:00.000,DOT,Department of Transportation,Traffic Signal Condition,LED Pedestrian Unit,11432,,,INTERSECTION,QUEENS,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-16T02:20:00.000,12 QUEENS,,QUEENS,1041377,197514,UNKNOWN,Unspecified,QUEENS,40.708622640929526,-73.79394737558414,"{'latitude': '40.708622640929526', 'longitude': '-73.79394737558414', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,89 AVENUE,168 STREET,,,,N/A,,,,,,,,
58824684,2023-09-15T14:35:00.000,2023-10-11T15:30:00.000,DEP,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10032,900 RIVERSIDE DRIVE,RIVERSIDE DRIVE,ADDRESS,NEW YORK,Closed,The Department of Environmental Protection (DEP) observed a violation of the NYC Air or Noise Code during the inspection. DEP issued a summons.,2023-10-11T15:30:00.000,12 MANHATTAN,1021360167,MANHATTAN,999049,244634,ONLINE,Unspecified,MANHATTAN,40.83812669619484,-73.94651730320311,"{'latitude': '40.83812669619484', 'longitude': '-73.94651730320311', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,W 161 ST,W 162 ST,,N/A,,,,,,,,
58825570,2023-09-15T14:35:00.000,2023-09-18T14:45:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),10009,100 1 AVENUE,1 AVENUE,ADDRESS,NEW YORK,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-18T14:45:00.000,03 MANHATTAN,1004340001,MANHATTAN,988105,203953,ONLINE,Unspecified,MANHATTAN,40.72647972881244,-73.9860916031564,"{'latitude': '40.72647972881244', 'longitude': '-73.9860916031564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,E 6 ST,E 7 ST,,N/A,,,,,,,,
58823921,2023-09-15T14:35:00.000,2023-09-22T14:45:00.000,DEP,Department of Environmental Protection,Air Quality,"Air: Smoke, Vehicular (AA4)",11209,556 82 STREET,82 STREET,ADDRESS,BROOKLYN,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-22T14:45:00.000,10 BROOKLYN,3060090025,BROOKLYN,977738,166446,ONLINE,Unspecified,BROOKLYN,40.62352991829137,-74.02345830844641,"{'latitude': '40.62352991829137', 'longitude': '-74.02345830844641', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,5 AVE,6 AVE,,N/A,,,,,,,,
58825546,2023-09-15T14:35:00.000,2023-09-20T10:00:00.000,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Construction/Demolition (AE4)",11368,111-11 43 AVENUE,43 AVENUE,ADDRESS,CORONA,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-20T10:00:00.000,04 QUEENS,4020150074,QUEENS,1024619,212452,PHONE,Unspecified,QUEENS,40.74971607110107,-73.85430242030822,"{'latitude': '40.74971607110107', 'longitude': '-73.85430242030822', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,111 ST,114 ST,,N/A,,,,,,,,
58864609,2023-09-15T14:34:48.000,2023-09-15T15:13:08.000,NYPD,New York City Police Department,Encampment,N/A,,,,,,Closed,The Police Department visited the location and no Encampment was found.,2023-09-15T15:13:12.000,0 Unspecified,,Unspecified,998516,197594,PHONE,Unspecified,Unspecified,40.70901513960201,-73.9485433944243,"{'latitude': '40.70901513960201', 'longitude': '-73.9485433944243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,,,,,,,,,,,,,,
58865312,2023-09-15T14:34:46.000,2023-09-15T15:03:36.000,NYPD,New York City Police Department,Blocked Driveway,No Access,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T15:03:40.000,0 Unspecified,,Unspecified,,214132,PHONE,Unspecified,Unspecified,,,,Street/Sidewalk,,,,,,,,,,,,,,
58863450,2023-09-15T14:34:35.000,2023-09-15T16:32:18.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,,,,,,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-15T16:32:24.000,0 Unspecified,,Unspecified,981988,162849,PHONE,Unspecified,Unspecified,40.61365900522741,-74.00814724306656,"{'latitude': '40.61365900522741', 'longitude': '-74.00814724306656', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,,,,,,,,,,,,,,
58847313,2023-09-15T14:34:22.000,,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,,,,,,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-09-18T06:12:26.000,0 Unspecified,,Unspecified,1033280,182791,ONLINE,Unspecified,Unspecified,40.6682600433048,-73.82325968236198,"{'latitude': '40.6682600433048', 'longitude': '-73.82325968236198', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,,,,,,,,,,,,,,
58820623,2023-09-15T14:34:00.000,2023-09-16T10:25:00.000,DOT,Department of Transportation,Traffic Signal Condition,LED Pedestrian Unit,11423,,,INTERSECTION,QUEENS,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-16T10:25:00.000,12 QUEENS,,QUEENS,1047995,198526,UNKNOWN,Unspecified,QUEENS,40.7113551276752,-73.77006728939496,"{'latitude': '40.7113551276752', 'longitude': '-73.77006728939496', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,JAMAICA AVENUE,189 STREET,,,,N/A,,,,,,,,
58822339,2023-09-15T14:34:00.000,2023-09-16T01:40:00.000,DOT,Department of Transportation,Traffic Signal Condition,LED Pedestrian Unit,11433,,,INTERSECTION,QUEENS,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-16T01:40:00.000,12 QUEENS,,QUEENS,1045092,197452,UNKNOWN,Unspecified,QUEENS,40.708427700616674,-73.78054827551571,"{'latitude': '40.708427700616674', 'longitude': '-73.78054827551571', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,JAMAICA AVENUE,180 STREET,,,,N/A,,,,,,,,
58857892,2023-09-15T14:33:48.000,2023-09-15T14:51:16.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,,,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-15T14:51:20.000,0 Unspecified,,Unspecified,,242121,ONLINE,Unspecified,Unspecified,,,,Residential Building/House,,,,,,,,,,,,,,
58856049,2023-09-15T14:33:45.000,2023-09-15T14:53:16.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,,,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-15T14:53:20.000,0 Unspecified,,Unspecified,987074,207870,ONLINE,Unspecified,Unspecified,40.737231322067345,-73.98980968859102,"{'latitude': '40.737231322067345', 'longitude': '-73.98980968859102', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,,,,,,,,,,,,,,
58868646,2023-09-15T14:33:36.000,2023-09-22T09:34:26.000,DSNY,Department of Sanitation,Litter Basket Request,Replacement Basket,11207,ALABAMA AVENUE,ALABAMA AVENUE,INTERSECTION,,Closed,A Litter Basket was placed at the location.,2023-09-20T16:49:09.000,05 BROOKLYN,,BROOKLYN,1012540,183012,PHONE,Unspecified,BROOKLYN,40.66895720373705,-73.89802093443858,"{'latitude': '40.66895720373705', 'longitude': '-73.89802093443858', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,ALABAMA AVENUE,SUTTER AVENUE,ALABAMA AVENUE,SUTTER AVENUE,,,,,,,,,,
58855411,2023-09-15T14:33:35.000,2023-09-15T15:03:57.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,,,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-15T15:04:01.000,0 Unspecified,,Unspecified,1019143,212216,MOBILE,Unspecified,Unspecified,40.74909161499644,-73.8740672941784,"{'latitude': '40.74909161499644', 'longitude': '-73.8740672941784', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,,,,,,,,,,,,,,
58867646,2023-09-15T14:33:26.000,2023-09-15T15:07:12.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T15:07:16.000,0 Unspecified,,Unspecified,997056,174800,MOBILE,Unspecified,Unspecified,40.64645300725386,-73.95385283832435,"{'latitude': '40.64645300725386', 'longitude': '-73.95385283832435', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,,,,,,,,,,,,,,
58868155,2023-09-15T14:33:15.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,,,,,,In Progress,,,0 Unspecified,,Unspecified,974633,166514,PHONE,Unspecified,Unspecified,40.623713737607844,-74.03464360823521,"{'latitude': '40.623713737607844', 'longitude': '-74.03464360823521', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,,,,,,,,,,,,,,
58867012,2023-09-15T14:33:14.000,2023-09-15T16:27:43.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T16:27:46.000,0 Unspecified,,Unspecified,1026541,260669,MOBILE,Unspecified,Unspecified,40.88204901776104,-73.84706182784866,"{'latitude': '40.88204901776104', 'longitude': '-73.84706182784866', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,,,,,,,,,,,,,,
58823662,2023-09-15T14:33:01.000,2023-09-15T18:10:00.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T18:10:03.000,0 Unspecified,,Unspecified,,204572,PHONE,Unspecified,Unspecified,,,,Street/Sidewalk,,,,,,,,,,,,,,
58824063,2023-09-15T14:33:00.000,2023-09-16T08:05:00.000,DOT,Department of Transportation,Traffic Signal Condition,LED Pedestrian Unit,11428,,,INTERSECTION,QUEENS,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-16T08:05:00.000,13 QUEENS,,QUEENS,1057167,200948,UNKNOWN,Unspecified,QUEENS,40.71793207371793,-73.73695719095745,"{'latitude': '40.71793207371793', 'longitude': '-73.73695719095745', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,JAMAICA AVENUE,218 STREET,,,,N/A,,,,,,,,
58824880,2023-09-15T14:33:00.000,2023-09-16T11:00:00.000,DOT,Department of Transportation,Traffic Signal Condition,LED Lense,11428,,,INTERSECTION,QUEENS,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-16T11:00:00.000,13 QUEENS,,QUEENS,1054512,200149,UNKNOWN,Unspecified,QUEENS,40.71576050392184,-73.74654319698053,"{'latitude': '40.71576050392184', 'longitude': '-73.74654319698053', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,JAMAICA AVENUE,212 STREET,,,,N/A,,,,,,,,
