unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,facility_type,due_date,taxi_pick_up_location
58801040,2023-09-13T06:28:12.000,2023-09-18T14:20:24.000,DOT,Department of Transportation,Street Condition,Line/Marking - Faded,Vehicle Lane,10314,268 RICHMOND HILL ROAD,RICHMOND HILL ROAD,MARSH AVENUE,NORTHPORT LANE,MARSH AVENUE,NORTHPORT LANE,ADDRESS,STATEN ISLAND,RICHMOND HILL ROAD,Closed,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",2023-09-18T14:20:26.000,02 STATEN ISLAND,5024100103,STATEN ISLAND,939840,152283,ONLINE,Unspecified,STATEN ISLAND,40.584546517630564,-74.15988573851193,"{'latitude': '40.584546517630564', 'longitude': '-74.15988573851193', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58802574,2023-09-13T06:27:45.000,2023-09-15T11:58:44.000,DSNY,Department of Sanitation,Obstruction,Cone,Street,11433,108-47 171 STREET,171 STREET,108 AVENUE,108 DRIVE,108 AVENUE,108 DRIVE,ADDRESS,JAMAICA,171 STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-15T11:57:13.000,12 QUEENS,4102540034,QUEENS,1043959,193619,PHONE,Unspecified,QUEENS,40.69791476566447,-73.78466887510798,"{'latitude': '40.69791476566447', 'longitude': '-73.78466887510798', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58800737,2023-09-13T06:27:34.000,2023-09-13T19:38:44.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11213,1593 FULTON STREET,FULTON STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,2023-09-13T00:00:00.000,03 BROOKLYN,3016840001,BROOKLYN,1001719,186922,MOBILE,Unspecified,BROOKLYN,40.67971723613814,-73.93701804577863,"{'latitude': '40.67971723613814', 'longitude': '-73.93701804577863', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58809068,2023-09-13T06:27:01.000,2023-09-18T13:02:34.000,DSNY,Department of Sanitation,Illegal Dumping,Chronic Dumping,Sidewalk,10312,784 LEVERETT AVENUE,LEVERETT AVENUE,POMPEY AVENUE,LOVELACE AVENUE,POMPEY AVENUE,LOVELACE AVENUE,ADDRESS,STATEN ISLAND,LEVERETT AVENUE,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-18T13:02:24.000,03 STATEN ISLAND,5056410045,STATEN ISLAND,936038,141230,ONLINE,Unspecified,STATEN ISLAND,40.55418838235564,-74.17349492355079,"{'latitude': '40.55418838235564', 'longitude': '-74.17349492355079', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58808580,2023-09-13T06:26:33.000,2023-09-13T06:33:07.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,11222,159 WEST STREET,WEST STREET,INDIA STREET,HURON STREET,INDIA STREET,HURON STREET,ADDRESS,BROOKLYN,WEST STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T06:33:12.000,01 BROOKLYN,3025307501,BROOKLYN,995418,206131,MOBILE,Unspecified,BROOKLYN,40.73245159590246,-73.95970352751063,"{'latitude': '40.73245159590246', 'longitude': '-73.95970352751063', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58807207,2023-09-13T06:26:31.000,2023-10-14T05:03:20.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,11691,551 BEACH   43 STREET,BEACH   43 STREET,,,,,ADDRESS,FAR ROCKAWAY,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-14T00:00:00.000,14 QUEENS,4159620069,QUEENS,1046645,158073,PHONE,Unspecified,QUEENS,40.600330505819876,-73.7753110921609,"{'latitude': '40.600330505819876', 'longitude': '-73.7753110921609', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58809454,2023-09-13T06:26:23.000,2023-09-13T06:36:05.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11102,21-11 28 AVENUE,28 AVENUE,21 STREET,23 STREET,21 STREET,23 STREET,ADDRESS,ASTORIA,28 AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T06:36:09.000,01 QUEENS,4005430061,QUEENS,1004581,220197,MOBILE,Unspecified,QUEENS,40.77104287701152,-73.92659899715635,"{'latitude': '40.77104287701152', 'longitude': '-73.92659899715635', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58802701,2023-09-13T06:26:00.000,2023-09-13T11:35:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,10312,22 POMPEY AVENUE,POMPEY AVENUE,MONTEREY AVE,MARNE AVE,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Environmental Protection investigated this complaint and shut the running hydrant.,2023-09-13T11:35:00.000,03 STATEN ISLAND,,STATEN ISLAND,936079,141736,ONLINE,Unspecified,STATEN ISLAND,40.55557747561307,-74.17335098544099,"{'latitude': '40.55557747561307', 'longitude': '-74.17335098544099', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58801616,2023-09-13T06:25:38.000,2023-09-13T08:31:03.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10466,800 EAST  227 STREET,EAST  227 STREET,BARNES AVENUE,BRONXWOOD AVENUE,BARNES AVENUE,BRONXWOOD AVENUE,ADDRESS,BRONX,EAST  227 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T08:31:07.000,12 BRONX,2048510044,BRONX,1023960,262890,PHONE,Unspecified,BRONX,40.88815694985095,-73.85638238746361,"{'latitude': '40.88815694985095', 'longitude': '-73.85638238746361', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58809536,2023-09-13T06:24:55.000,2023-09-13T10:33:24.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10452,1125 UNIVERSITY AVENUE,UNIVERSITY AVENUE,WEST  166 STREET,UNNAMED STREET,WEST  166 STREET,UNNAMED STREET,ADDRESS,BRONX,UNIVERSITY AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T10:33:27.000,04 BRONX,2025270032,BRONX,1004060,244210,ONLINE,Unspecified,BRONX,40.83695312046897,-73.92840910965141,"{'latitude': '40.83695312046897', 'longitude': '-73.92840910965141', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58803619,2023-09-13T06:24:54.000,2023-09-18T14:17:36.000,DOT,Department of Transportation,Street Condition,Line/Marking - Faded,Vehicle Lane,10314,226 RICHMOND HILL ROAD,RICHMOND HILL ROAD,LAMPED LOOP,ROCKNE STREET,LAMPED LOOP,ROCKNE STREET,ADDRESS,STATEN ISLAND,RICHMOND HILL ROAD,Closed,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",2023-09-18T14:17:41.000,02 STATEN ISLAND,5024017503,STATEN ISLAND,939528,152509,ONLINE,Unspecified,STATEN ISLAND,40.58516527310518,-74.16101049995744,"{'latitude': '40.58516527310518', 'longitude': '-74.16101049995744', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58803016,2023-09-13T06:23:49.000,2023-09-13T06:44:28.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11230,679 OCEAN PARKWAY,OCEAN PARKWAY,WEBSTER AVENUE,LAWRENCE AVENUE,WEBSTER AVENUE,LAWRENCE AVENUE,ADDRESS,BROOKLYN,OCEAN PARKWAY,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T06:44:32.000,14 BROOKLYN,3054210001,BROOKLYN,992050,169453,ONLINE,Unspecified,BROOKLYN,40.63178245988618,-73.97189842855657,"{'latitude': '40.63178245988618', 'longitude': '-73.97189842855657', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58801591,2023-09-13T06:23:20.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,Residential,11249,96 NORTH    9 STREET,NORTH    9 STREET,,,,,ADDRESS,BROOKLYN,,Open,"The City will notify the property owner within 5 days that the City will clean the graffiti unless the property owner responds within 35 days; the property owner may choose to keep the graffiti, clean the property him/herself or request a 15 day extension.",2023-11-09T07:29:10.000,01 BROOKLYN,3023100011,BROOKLYN,995688,201703,UNKNOWN,Unspecified,BROOKLYN,40.72029746934472,-73.9587368374825,"{'latitude': '40.72029746934472', 'longitude': '-73.9587368374825', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,N/A,2023-11-14T07:29:10.000,
58804601,2023-09-13T06:23:19.000,2023-09-24T17:19:43.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10467,718 EAST  218 STREET,EAST  218 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-24T00:00:00.000,12 BRONX,2046650067,BRONX,1022300,260869,PHONE,Unspecified,BRONX,40.882617258674294,-73.86239751659953,"{'latitude': '40.882617258674294', 'longitude': '-73.86239751659953', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58809830,2023-09-13T06:23:19.000,2023-09-24T17:19:43.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10467,718 EAST  218 STREET,EAST  218 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-24T00:00:00.000,12 BRONX,2046650067,BRONX,1022300,260869,PHONE,Unspecified,BRONX,40.882617258674294,-73.86239751659953,"{'latitude': '40.882617258674294', 'longitude': '-73.86239751659953', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58805839,2023-09-13T06:23:12.000,2023-09-13T20:44:11.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11226,101 LENOX ROAD,LENOX ROAD,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-13T00:00:00.000,17 BROOKLYN,3050650001,BROOKLYN,996552,177482,PHONE,Unspecified,BROOKLYN,40.65381522834778,-73.9556641395125,"{'latitude': '40.65381522834778', 'longitude': '-73.9556641395125', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58801378,2023-09-13T06:23:00.000,2023-09-19T12:15:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,10307,364 SLEIGHT AVENUE,SLEIGHT AVENUE,AMBOY RD,PARADISE PL,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Environmental Protection investigated this complaint and repaired or replaced the hydrant.,2023-09-19T12:15:00.000,03 STATEN ISLAND,5078930004,STATEN ISLAND,917021,124699,ONLINE,Unspecified,STATEN ISLAND,40.50869026579581,-74.24176470913632,"{'latitude': '40.50869026579581', 'longitude': '-74.24176470913632', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58801485,2023-09-13T06:22:24.000,2023-09-13T07:11:55.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11204,5802 21 AVENUE,21 AVENUE,58 STREET,59 STREET,58 STREET,59 STREET,ADDRESS,BROOKLYN,21 AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T07:11:59.000,12 BROOKLYN,3055070036,BROOKLYN,989914,164834,MOBILE,Unspecified,BROOKLYN,40.619105897321724,-73.97959781136274,"{'latitude': '40.619105897321724', 'longitude': '-73.97959781136274', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58806602,2023-09-13T06:22:10.000,2023-09-19T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11249,128 BEDFORD AVENUE,BEDFORD AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The City has removed the graffiti from this property.,2023-09-19T15:51:01.000,01 BROOKLYN,3023040021,BROOKLYN,996423,201366,UNKNOWN,Unspecified,BROOKLYN,40.719371504777634,-73.9560858977774,"{'latitude': '40.719371504777634', 'longitude': '-73.9560858977774', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,N/A,2023-10-13T06:22:10.000,
58801632,2023-09-13T06:21:53.000,2023-09-13T06:50:16.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11207,286 JEROME STREET,JEROME STREET,LIBERTY AVENUE,GLENMORE AVENUE,LIBERTY AVENUE,GLENMORE AVENUE,ADDRESS,BROOKLYN,JEROME STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T06:50:19.000,05 BROOKLYN,3039810026,BROOKLYN,1015545,185205,PHONE,Unspecified,BROOKLYN,40.674966380028444,-73.88717841735217,"{'latitude': '40.674966380028444', 'longitude': '-73.88717841735217', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58806788,2023-09-13T06:21:45.000,2023-09-13T06:44:56.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11375,75-45 113 STREET,113 STREET,75 AVENUE,76 ROAD,75 AVENUE,76 ROAD,ADDRESS,FOREST HILLS,113 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T06:44:59.000,06 QUEENS,4022650058,QUEENS,1029959,201068,MOBILE,Unspecified,QUEENS,40.71844385826426,-73.83510696936436,"{'latitude': '40.71844385826426', 'longitude': '-73.83510696936436', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58800197,2023-09-13T06:21:35.000,2023-09-13T06:32:39.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11365,HORACE HARDING EXPRESSWAY,HORACE HARDING EXPRESSWAY,198 STREET,HORACE HARDING EXPRESSWAY,198 STREET,HORACE HARDING EXPRESSWAY,INTERSECTION,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T06:32:44.000,11 QUEENS,,QUEENS,1045818,210166,MOBILE,Unspecified,QUEENS,40.743319405651874,-73.77781335143,"{'latitude': '40.743319405651874', 'longitude': '-73.77781335143', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58806327,2023-09-13T06:21:22.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Residential Building/House,10031,3641 BROADWAY,BROADWAY,WEST 149 STREET,WEST 150 STREET,WEST  149 STREET,WEST  150 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",2023-09-13T10:03:17.000,09 MANHATTAN,1020960034,MANHATTAN,998572,241479,MOBILE,Unspecified,MANHATTAN,40.82946791861619,-73.94824788838056,"{'latitude': '40.82946791861619', 'longitude': '-73.94824788838056', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58800189,2023-09-13T06:21:15.000,2023-09-13T06:32:32.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11365,HORACE HARDING EXPRESSWAY,HORACE HARDING EXPRESSWAY,198 STREET,HORACE HARDING EXPRESSWAY,198 STREET,HORACE HARDING EXPRESSWAY,INTERSECTION,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T06:32:39.000,11 QUEENS,,QUEENS,1045818,210166,MOBILE,Unspecified,QUEENS,40.743319405651874,-73.77781335143,"{'latitude': '40.743319405651874', 'longitude': '-73.77781335143', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58805329,2023-09-13T06:21:14.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11211,134 SOUTH    4 STREET,SOUTH    4 STREET,,,,,ADDRESS,BROOKLYN,,Open,"The City will notify the property owner within 5 days that the City will clean the graffiti unless the property owner responds within 35 days; the property owner may choose to keep the graffiti, clean the property him/herself or request a 15 day extension.",2023-11-09T07:29:10.000,01 BROOKLYN,3024440009,BROOKLYN,994635,198588,UNKNOWN,Unspecified,BROOKLYN,40.71174883972136,-73.96254039321501,"{'latitude': '40.71174883972136', 'longitude': '-73.96254039321501', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,N/A,2023-11-14T07:29:10.000,
58808927,2023-09-13T06:21:03.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-17T12:07:25.000,Unspecified MANHATTAN,,MANHATTAN,1000414,230244,MOBILE,Unspecified,MANHATTAN,40.798627809256374,-73.94161893619888,"{'latitude': '40.798627809256374', 'longitude': '-73.94161893619888', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,6 Downtown,Platform,,,
58802925,2023-09-13T06:20:28.000,2023-09-13T06:41:08.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10468,PAUL AVENUE,PAUL AVENUE,PAUL AVENUE,WEST MOSHOLU PARKWAY SOUTH,PAUL AVENUE,WEST MOSHOLU PARKWAY SOUTH,INTERSECTION,,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T06:41:12.000,07 BRONX,,BRONX,1015788,260091,PHONE,Unspecified,BRONX,40.8805075666858,-73.88595088419072,"{'latitude': '40.8805075666858', 'longitude': '-73.88595088419072', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58809327,2023-09-13T06:20:23.000,2023-09-13T06:59:56.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10031,52 ST NICHOLAS PLACE,ST NICHOLAS PLACE,WEST  152 STREET,WEST  153 STREET,WEST  152 STREET,WEST  153 STREET,ADDRESS,NEW YORK,ST NICHOLAS PLACE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T06:59:59.000,09 MANHATTAN,1020540089,MANHATTAN,1000507,241245,ONLINE,Unspecified,MANHATTAN,40.828822306013095,-73.94125639371076,"{'latitude': '40.828822306013095', 'longitude': '-73.94125639371076', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
