unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp
58877816,2023-09-20T21:34:59.000,2023-10-12T09:17:40.000,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,10472,1361 BRONX RIVER AVENUE,BRONX RIVER AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-12T00:00:00.000,09 BRONX,2038610141,BRONX,1017403,242882,PHONE,Unspecified,BRONX,40.833268136850656,-73.880195769407,"{'latitude': '40.833268136850656', 'longitude': '-73.880195769407', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58880491,2023-09-20T21:34:59.000,2023-10-12T09:17:41.000,HPD,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,RESIDENTIAL BUILDING,10472,1361 BRONX RIVER AVENUE,BRONX RIVER AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-12T00:00:00.000,09 BRONX,2038610141,BRONX,1017403,242882,PHONE,Unspecified,BRONX,40.833268136850656,-73.880195769407,"{'latitude': '40.833268136850656', 'longitude': '-73.880195769407', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58876514,2023-09-20T21:34:59.000,2023-10-12T09:17:41.000,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,RESIDENTIAL BUILDING,10472,1361 BRONX RIVER AVENUE,BRONX RIVER AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-12T00:00:00.000,09 BRONX,2038610141,BRONX,1017403,242882,PHONE,Unspecified,BRONX,40.833268136850656,-73.880195769407,"{'latitude': '40.833268136850656', 'longitude': '-73.880195769407', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58876604,2023-09-20T21:34:59.000,2023-10-12T09:17:40.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10472,1361 BRONX RIVER AVENUE,BRONX RIVER AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-12T00:00:00.000,09 BRONX,2038610141,BRONX,1017403,242882,PHONE,Unspecified,BRONX,40.833268136850656,-73.880195769407,"{'latitude': '40.833268136850656', 'longitude': '-73.880195769407', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58876644,2023-09-20T21:34:55.000,2023-09-26T16:36:47.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10018,309 WEST   39 STREET,WEST   39 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,04 MANHATTAN,1007630028,MANHATTAN,986532,214557,ONLINE,Unspecified,MANHATTAN,40.75558561551845,-73.99176320887399,"{'latitude': '40.75558561551845', 'longitude': '-73.99176320887399', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58872269,2023-09-20T21:34:53.000,2023-09-20T22:02:15.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10009,521 EAST   13 STREET,EAST   13 STREET,AVENUE A,AVENUE B,AVENUE A,AVENUE B,ADDRESS,NEW YORK,EAST   13 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-20T22:02:18.000,03 MANHATTAN,1004077503,MANHATTAN,989814,204996,MOBILE,Unspecified,MANHATTAN,40.72934159955056,-73.97992486540666,"{'latitude': '40.72934159955056', 'longitude': '-73.97992486540666', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58876162,2023-09-20T21:34:22.000,2023-09-21T00:06:02.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11222,135 GREEN STREET,GREEN STREET,FRANKLIN STREET,MANHATTAN AVENUE,FRANKLIN STREET,MANHATTAN AVENUE,ADDRESS,BROOKLYN,GREEN STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-21T00:06:10.000,01 BROOKLYN,3025120060,BROOKLYN,996364,206554,ONLINE,Unspecified,BROOKLYN,40.73361138175431,-73.95628940121493,"{'latitude': '40.73361138175431', 'longitude': '-73.95628940121493', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58879584,2023-09-20T21:34:14.000,2023-09-21T10:45:02.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11414,79-83 SOUTH CONDUIT AVENUE,SOUTH CONDUIT AVENUE,79 STREET,LINDEN BOULEVARD,79 STREET,LINDEN BOULEVARD,ADDRESS,HOWARD BEACH,SOUTH CONDUIT AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T10:45:00.000,10 QUEENS,,QUEENS,1024326,183834,ONLINE,Unspecified,QUEENS,40.67116790069796,-73.85553024306422,"{'latitude': '40.67116790069796', 'longitude': '-73.85553024306422', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58873767,2023-09-20T21:34:01.000,2023-09-20T22:08:29.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11356,119-41 6 AVENUE,6 AVENUE,119 STREET,BEND,119 STREET,BEND,ADDRESS,COLLEGE POINT,6 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T22:08:33.000,07 QUEENS,4039360073,QUEENS,1025965,227693,ONLINE,Unspecified,QUEENS,40.79154233396613,-73.84934991924243,"{'latitude': '40.79154233396613', 'longitude': '-73.84934991924243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58873494,2023-09-20T21:33:38.000,2023-09-20T21:56:02.000,NYPD,New York City Police Department,Illegal Parking,Overnight Commercial Storage,Street/Sidewalk,11203,756 WINTHROP STREET,WINTHROP STREET,EAST   45 STREET,EAST   46 STREET,EAST   45 STREET,EAST   46 STREET,ADDRESS,BROOKLYN,WINTHROP STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T21:56:07.000,09 BROOKLYN,3046170001,BROOKLYN,1002228,179023,ONLINE,Unspecified,BROOKLYN,40.658035230454374,-73.93520398632249,"{'latitude': '40.658035230454374', 'longitude': '-73.93520398632249', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58881247,2023-09-20T21:33:10.000,2023-09-21T08:40:27.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11379,ADMIRAL AVENUE,ADMIRAL AVENUE,65 PLACE,ADMIRAL AVENUE,65 PLACE,ADMIRAL AVENUE,INTERSECTION,,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-21T08:40:30.000,05 QUEENS,,QUEENS,1013352,198380,MOBILE,Unspecified,QUEENS,40.71113616277452,-73.8950274738397,"{'latitude': '40.71113616277452', 'longitude': '-73.8950274738397', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58870955,2023-09-20T21:33:08.000,2023-09-20T22:37:34.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11103,25-92 41 STREET,41 STREET,25 AVENUE,28 AVENUE,25 AVENUE,28 AVENUE,ADDRESS,ASTORIA,41 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-20T22:37:38.000,01 QUEENS,,QUEENS,1008831,218778,PHONE,Unspecified,QUEENS,40.767137296627375,-73.91126042291896,"{'latitude': '40.767137296627375', 'longitude': '-73.91126042291896', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58876314,2023-09-20T21:33:00.000,2023-09-21T00:40:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11229,,,,,AVENUE R,EAST 12 STREET,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-21T00:40:00.000,15 BROOKLYN,,BROOKLYN,995154,159868,UNKNOWN,Unspecified,BROOKLYN,40.6054703522568,-73.96073092613477,"{'latitude': '40.6054703522568', 'longitude': '-73.96073092613477', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,
58878836,2023-09-20T21:32:52.000,2023-09-20T22:10:51.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11208,349 ARLINGTON AVENUE,ARLINGTON AVENUE,SHEPHERD AVENUE,HIGHLAND PLACE,SHEPHERD AVENUE,HIGHLAND PLACE,ADDRESS,BROOKLYN,ARLINGTON AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-20T22:10:54.000,05 BROOKLYN,3039290063,BROOKLYN,1017087,187514,PHONE,Unspecified,BROOKLYN,40.681298471504554,-73.88160811032212,"{'latitude': '40.681298471504554', 'longitude': '-73.88160811032212', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58879542,2023-09-20T21:32:15.000,2023-09-21T03:46:27.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11360,23 AVENUE,23 AVENUE,23 AVENUE,211 STREET,23 AVENUE,211 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T03:46:34.000,07 QUEENS,,QUEENS,1045033,223480,PHONE,Unspecified,QUEENS,40.779868229732244,-73.7805258655971,"{'latitude': '40.779868229732244', 'longitude': '-73.7805258655971', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58878598,2023-09-20T21:32:00.000,2023-09-25T18:01:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10016,455 1 AVENUE,1 AVENUE,E 26 ST,E 27 ST,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-25T18:01:00.000,06 MANHATTAN,1009320017,MANHATTAN,990653,208574,ONLINE,Unspecified,MANHATTAN,40.739161760669404,-73.97689431479226,"{'latitude': '40.739161760669404', 'longitude': '-73.97689431479226', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,
58876018,2023-09-20T21:32:00.000,2023-09-21T02:21:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10001,,,,,9 AVENUE,WEST 34 STREET,INTERSECTION,MANHATTAN,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-21T02:21:00.000,04 MANHATTAN,,MANHATTAN,985274,213756,ONLINE,Unspecified,MANHATTAN,40.75338730923498,-73.99630403340966,"{'latitude': '40.75338730923498', 'longitude': '-73.99630403340966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,
58879943,2023-09-20T21:32:00.000,2023-09-21T19:37:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10019,409 WEST   50 STREET,WEST   50 STREET,9 AVE,10 AVE,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection researched this complaint and determined that it could be closed.,2023-09-21T19:37:00.000,04 MANHATTAN,1010600026,MANHATTAN,987150,217528,ONLINE,Unspecified,MANHATTAN,40.763740068292066,-73.98953128010307,"{'latitude': '40.763740068292066', 'longitude': '-73.98953128010307', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,
58876815,2023-09-20T21:31:55.000,2023-10-14T13:44:44.000,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,Street,11204,1818 51 STREET,51 STREET,18 AVENUE,DEAD END,18 AVENUE,DEAD END,ADDRESS,BROOKLYN,51 STREET,Closed,"NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",2023-10-14T13:44:49.000,12 BROOKLYN,3054687504,BROOKLYN,989327,167675,ONLINE,Unspecified,BROOKLYN,40.626904204110325,-73.9817100963258,"{'latitude': '40.626904204110325', 'longitude': '-73.9817100963258', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58871058,2023-09-20T21:31:42.000,2023-09-20T21:40:57.000,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,10025,RIVERSIDE PARK,RIVERSIDE PARK,HENRY HUDSON PY SB EN W   96 ST,HENRY HUDSON PARKWAY ET   12 NB,HENRY HUDSON PY SB EN W   96 ST,HENRY HUDSON PARKWAY ET   12 NB,UNRECOGNIZED,NEW YORK,RIVERSIDE PARK,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T21:41:02.000,07 MANHATTAN,1012540002,MANHATTAN,991626,230829,ONLINE,Unspecified,MANHATTAN,40.800245180318555,-73.97335875005403,"{'latitude': '40.800245180318555', 'longitude': '-73.97335875005403', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58879009,2023-09-20T21:31:42.000,2023-09-20T21:57:19.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10026,366 WEST  116 STREET,WEST  116 STREET,MANHATTAN AVENUE,MORNINGSIDE AVENUE,MANHATTAN AVENUE,MORNINGSIDE AVENUE,ADDRESS,NEW YORK,WEST  116 STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-20T21:57:22.000,10 MANHATTAN,1018490044,MANHATTAN,996057,232653,ONLINE,Unspecified,MANHATTAN,40.80524674964679,-73.95735129041776,"{'latitude': '40.80524674964679', 'longitude': '-73.95735129041776', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58873071,2023-09-20T21:31:30.000,2023-11-03T16:14:37.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10028,1666 1 AVENUE,1 AVENUE,EAST   86 STREET,EAST   87 STREET,EAST   86 STREET,EAST   87 STREET,ADDRESS,NEW YORK,1 AVENUE,Closed,The Taxi and Limousine Commission (TLC) reviewed your complaint. The driver or owner pled guilty to a violation and paid a fine. TLC has sent you a written confirmation of this outcome.,2023-11-03T16:14:41.000,08 MANHATTAN,1015660045,MANHATTAN,998390,222526,ONLINE,Unspecified,MANHATTAN,40.77744744132607,-73.94894545563677,"{'latitude': '40.77744744132607', 'longitude': '-73.94894545563677', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"1666 1 AVENUE, MANHATTAN (NEW YORK), NY, 10028",,,,
58874764,2023-09-20T21:31:24.000,2023-09-20T22:16:23.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11228,831 71 STREET,71 STREET,8 AVENUE,FORT HAMILTON PARKWAY,8 AVENUE,FORT HAMILTON PARKWAY,ADDRESS,BROOKLYN,71 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T22:16:28.000,10 BROOKLYN,3058960078,BROOKLYN,980044,168326,MOBILE,Unspecified,BROOKLYN,40.628691518452335,-74.01515253000291,"{'latitude': '40.628691518452335', 'longitude': '-74.01515253000291', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58872494,2023-09-20T21:31:22.000,2023-09-20T22:10:56.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11355,47-21 COLDEN STREET,COLDEN STREET,JUNIPER AVENUE,KALMIA AVENUE,JUNIPER AVENUE,KALMIA AVENUE,ADDRESS,FLUSHING,COLDEN STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T22:11:03.000,07 QUEENS,4051490008,QUEENS,1033771,212111,ONLINE,Unspecified,QUEENS,40.748733596794374,-73.82127411834097,"{'latitude': '40.748733596794374', 'longitude': '-73.82127411834097', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58878230,2023-09-20T21:31:05.000,2023-09-21T08:37:55.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11379,64-18 65 PLACE,65 PLACE,METROPOLITAN AVENUE,ADMIRAL AVENUE,METROPOLITAN AVENUE,ADMIRAL AVENUE,ADDRESS,MIDDLE VILLAGE,65 PLACE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-21T08:37:59.000,05 QUEENS,4036020021,QUEENS,1013349,198733,MOBILE,Unspecified,QUEENS,40.71210507299565,-73.89503676927804,"{'latitude': '40.71210507299565', 'longitude': '-73.89503676927804', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58877725,2023-09-20T21:31:01.000,2023-09-20T21:53:24.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10469,2950 FENTON AVENUE,FENTON AVENUE,ARNOW AVENUE,EAST GUN HILL ROAD,ARNOW AVENUE,EAST GUN HILL ROAD,ADDRESS,BRONX,FENTON AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T21:53:27.000,11 BRONX,2045670100,BRONX,1027325,255644,ONLINE,Unspecified,BRONX,40.86825317124833,-73.84425894025273,"{'latitude': '40.86825317124833', 'longitude': '-73.84425894025273', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58875053,2023-09-20T21:30:53.000,2023-09-20T21:41:15.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11373,40-26 BENHAM STREET,BENHAM STREET,ROOSEVELT AVENUE,WHITNEY AVENUE,ROOSEVELT AVENUE,WHITNEY AVENUE,ADDRESS,ELMHURST,BENHAM STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T21:41:22.000,04 QUEENS,4015510024,QUEENS,1018899,211926,PHONE,Unspecified,QUEENS,40.74829659827454,-73.87494941017859,"{'latitude': '40.74829659827454', 'longitude': '-73.87494941017859', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
