unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,address_type,city,facility_type,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,location_type,intersection_street_1,intersection_street_2,cross_street_1,cross_street_2,landmark,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp,taxi_pick_up_location,taxi_company_borough,due_date,vehicle_type
58790304,2023-09-12T10:20:28.000,2023-09-19T00:00:00.000,DOB,Department of Buildings,Plumbing,Plumbing Work - Illegal/No Permit/Standpipe/Sprinkler,10039,2541 7 AVENUE,7 AVENUE,ADDRESS,NEW YORK,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-19T00:00:00.000,10 MANHATTAN,1020160050,MANHATTAN,1001396,239133,UNKNOWN,Unspecified,MANHATTAN,40.82302378752941,-73.93804944859909,"{'latitude': '40.82302378752941', 'longitude': '-73.93804944859909', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58796107,2023-09-12T10:20:28.000,2023-09-12T10:49:45.000,NYPD,New York City Police Department,Blocked Driveway,No Access,11205,184 NOSTRAND AVENUE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T10:49:50.000,03 BROOKLYN,3017530042,BROOKLYN,997480,192108,ONLINE,Unspecified,BROOKLYN,40.693958966408886,-73.95229096063842,"{'latitude': '40.693958966408886', 'longitude': '-73.95229096063842', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,VERNON AVENUE,WILLOUGHBY AVENUE,VERNON AVENUE,WILLOUGHBY AVENUE,NOSTRAND AVENUE,,,,,,,,
58795559,2023-09-12T10:20:28.000,2023-09-28T16:20:41.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,10463,2893 HEATH AVENUE,HEATH AVENUE,ADDRESS,BRONX,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-12T12:30:59.000,08 BRONX,2032600040,BRONX,1010930,258007,ONLINE,Unspecified,BRONX,40.874803657996814,-73.90352688384294,"{'latitude': '40.874803657996814', 'longitude': '-73.90352688384294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,WEST  229 STREET,WEST  230 STREET,WEST  229 STREET,WEST  230 STREET,HEATH AVENUE,,,,,,,,
58791154,2023-09-12T10:20:07.000,2023-09-12T11:49:16.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,11418,91-56 117 STREET,117 STREET,ADDRESS,RICHMOND HILL,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-12T11:49:21.000,09 QUEENS,4093480033,QUEENS,1031355,192323,ONLINE,Unspecified,QUEENS,40.69443361910999,-73.83013215453633,"{'latitude': '40.69443361910999', 'longitude': '-73.83013215453633', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,91 AVENUE,ATLANTIC AVENUE,91 AVENUE,ATLANTIC AVENUE,117 STREET,,,,,,,,
58792378,2023-09-12T10:20:03.000,2023-10-11T14:26:16.000,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,11222,79 HERBERT STREET,HERBERT STREET,ADDRESS,BROOKLYN,,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-10-11T14:26:24.000,01 BROOKLYN,3028280024,BROOKLYN,1000291,201720,ONLINE,Unspecified,BROOKLYN,40.72033698135561,-73.9421312461951,"{'latitude': '40.72033698135561', 'longitude': '-73.9421312461951', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,NORTH HENRY STREET,MONITOR STREET,NORTH HENRY STREET,MONITOR STREET,HERBERT STREET,,,,,,,,
58795471,2023-09-12T10:19:53.000,2023-11-03T16:25:19.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,10023,36 WEST   66 STREET,WEST   66 STREET,ADDRESS,NEW YORK,,Closed,The Taxi and Limousine Commission (TLC) reviewed your complaint. The driver or owner pled guilty to a violation and paid a fine. TLC has sent you a written confirmation of this outcome.,2023-11-03T16:25:22.000,07 MANHATTAN,1011180045,MANHATTAN,989827,220860,ONLINE,Unspecified,MANHATTAN,40.772884259399696,-73.97986480411096,"{'latitude': '40.772884259399696', 'longitude': '-73.97986480411096', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,CENTRAL PARK WEST,COLUMBUS AVENUE,CENTRAL PARK WEST,COLUMBUS AVENUE,WEST   66 STREET,,,,,"36 WEST   66 STREET, MANHATTAN (NEW YORK), NY, 10023",,,
58797359,2023-09-12T10:19:27.000,2023-09-12T11:32:24.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,11215,251 8 STREET,8 STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T11:32:26.000,06 BROOKLYN,3009980056,BROOKLYN,987899,183487,ONLINE,Unspecified,BROOKLYN,40.670305419825524,-73.98684591553267,"{'latitude': '40.670305419825524', 'longitude': '-73.98684591553267', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,8 STREET,,,,,,,,
58798833,2023-09-12T10:19:19.000,2023-09-12T10:43:31.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,10023,36 WEST   66 STREET,WEST   66 STREET,ADDRESS,NEW YORK,,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-12T10:43:35.000,07 MANHATTAN,1011180045,MANHATTAN,989827,220860,ONLINE,Unspecified,MANHATTAN,40.772884259399696,-73.97986480411096,"{'latitude': '40.772884259399696', 'longitude': '-73.97986480411096', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,CENTRAL PARK WEST,COLUMBUS AVENUE,CENTRAL PARK WEST,COLUMBUS AVENUE,WEST   66 STREET,,,,,,,,
58791053,2023-09-12T10:19:17.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Food Temperature,11105,22-55 31 STREET,31 STREET,ADDRESS,ASTORIA,,In Progress,The Department of Health and Mental Hygiene has received and processed your complaint. All restaurants and mobile food vendors are inspected annually. Restaurant inspection results can be found on WWW.NYC.GOV or a copy of the inspection can be requested from 311.,2023-09-13T07:51:34.000,01 QUEENS,4008330013,QUEENS,1008602,221638,PHONE,Unspecified,QUEENS,40.77498788055509,-73.91207676927651,"{'latitude': '40.77498788055509', 'longitude': '-73.91207676927651', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Restaurant/Bar/Deli/Bakery,DITMARS BOULEVARD,AMTRAK-CONNECTING RAIL LINE,DITMARS BOULEVARD,AMTRAK-CONNECTING RAIL LINE,31 STREET,,,,,,,,
58793129,2023-09-12T10:19:17.000,2023-09-12T11:38:28.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,11101,23-10 42 ROAD,42 ROAD,ADDRESS,LONG ISLAND CITY,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-12T11:38:32.000,02 QUEENS,4004280019,QUEENS,1000136,212729,PHONE,Unspecified,QUEENS,40.750554243568075,-73.94266442144271,"{'latitude': '40.750554243568075', 'longitude': '-73.94266442144271', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,23 STREET,24 STREET,23 STREET,24 STREET,42 ROAD,,,,,,,,
58793871,2023-09-12T10:18:58.000,2023-09-12T10:18:58.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11378,59-20 69 PLACE,69 PLACE,ADDRESS,MASPETH,,Closed,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,2023-09-12T10:18:58.000,05 QUEENS,4028280020,QUEENS,1014097,202868,PHONE,Unspecified,QUEENS,40.723452155022045,-73.89232032043677,"{'latitude': '40.723452155022045', 'longitude': '-73.89232032043677', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1-2 Family Dwelling,CALDWELL AVENUE,59 ROAD,CALDWELL AVENUE,59 ROAD,69 PLACE,,,,,,,,
58790686,2023-09-12T10:18:52.000,2023-11-26T18:16:43.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,10023,15A WEST   64 STREET,WEST   64 STREET,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-26T00:00:00.000,07 MANHATTAN,1011170024,MANHATTAN,989721,220324,ONLINE,Unspecified,MANHATTAN,40.7714131457065,-73.98024794276152,"{'latitude': '40.7714131457065', 'longitude': '-73.98024794276152', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58793548,2023-09-12T10:18:48.000,2023-10-02T08:17:53.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,10469,1005 EAST  217 STREET,EAST  217 STREET,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-02T00:00:00.000,12 BRONX,2047000028,BRONX,1024375,259704,PHONE,Unspecified,BRONX,40.879410510159076,-73.85490056243488,"{'latitude': '40.879410510159076', 'longitude': '-73.85490056243488', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58796422,2023-09-12T10:18:48.000,2023-10-02T08:17:53.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,10469,1005 EAST  217 STREET,EAST  217 STREET,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-02T00:00:00.000,12 BRONX,2047000028,BRONX,1024375,259704,PHONE,Unspecified,BRONX,40.879410510159076,-73.85490056243488,"{'latitude': '40.879410510159076', 'longitude': '-73.85490056243488', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58792054,2023-09-12T10:18:48.000,2023-10-02T08:17:53.000,HPD,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,10469,1005 EAST  217 STREET,EAST  217 STREET,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-02T00:00:00.000,12 BRONX,2047000028,BRONX,1024375,259704,PHONE,Unspecified,BRONX,40.879410510159076,-73.85490056243488,"{'latitude': '40.879410510159076', 'longitude': '-73.85490056243488', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58790592,2023-09-12T10:18:48.000,2023-10-02T08:17:53.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,10469,1005 EAST  217 STREET,EAST  217 STREET,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-02T00:00:00.000,12 BRONX,2047000028,BRONX,1024375,259704,PHONE,Unspecified,BRONX,40.879410510159076,-73.85490056243488,"{'latitude': '40.879410510159076', 'longitude': '-73.85490056243488', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58790724,2023-09-12T10:18:48.000,2023-09-13T20:12:08.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,10459,813 FREEMAN STREET,FREEMAN STREET,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-13T00:00:00.000,03 BRONX,2029680055,BRONX,1012567,241804,PHONE,Unspecified,BRONX,40.83032616826314,-73.89767604414288,"{'latitude': '40.83032616826314', 'longitude': '-73.89767604414288', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58793516,2023-09-12T10:18:48.000,2023-09-20T20:20:52.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,10459,813 FREEMAN STREET,FREEMAN STREET,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-20T00:00:00.000,03 BRONX,2029680055,BRONX,1012567,241804,PHONE,Unspecified,BRONX,40.83032616826314,-73.89767604414288,"{'latitude': '40.83032616826314', 'longitude': '-73.89767604414288', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58797952,2023-09-12T10:18:48.000,2023-10-02T08:17:53.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,10469,1005 EAST  217 STREET,EAST  217 STREET,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-02T00:00:00.000,12 BRONX,2047000028,BRONX,1024375,259704,PHONE,Unspecified,BRONX,40.879410510159076,-73.85490056243488,"{'latitude': '40.879410510159076', 'longitude': '-73.85490056243488', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58796522,2023-09-12T10:18:48.000,2023-10-02T08:17:53.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,10469,1005 EAST  217 STREET,EAST  217 STREET,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-02T00:00:00.000,12 BRONX,2047000028,BRONX,1024375,259704,PHONE,Unspecified,BRONX,40.879410510159076,-73.85490056243488,"{'latitude': '40.879410510159076', 'longitude': '-73.85490056243488', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58790720,2023-09-12T10:18:48.000,2023-10-02T08:17:53.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,10469,1005 EAST  217 STREET,EAST  217 STREET,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-02T00:00:00.000,12 BRONX,2047000028,BRONX,1024375,259704,PHONE,Unspecified,BRONX,40.879410510159076,-73.85490056243488,"{'latitude': '40.879410510159076', 'longitude': '-73.85490056243488', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58799363,2023-09-12T10:18:47.000,2023-09-14T18:42:48.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,11691,22-59 DIX AVENUE,DIX AVENUE,ADDRESS,FAR ROCKAWAY,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-14T00:00:00.000,14 QUEENS,4156610031,QUEENS,1051814,160428,PHONE,Unspecified,QUEENS,40.60675657690798,-73.7566736843628,"{'latitude': '40.60675657690798', 'longitude': '-73.7566736843628', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58796988,2023-09-12T10:18:42.000,2023-09-14T13:37:29.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,11216,794 ST JOHNS PLACE,ST JOHNS PLACE,ADDRESS,BROOKLYN,,Closed,The Department of Sanitation cleaned the location.,2023-09-13T10:33:25.000,08 BROOKLYN,3012547502,BROOKLYN,997549,184007,ONLINE,Unspecified,BROOKLYN,40.6717234664806,-73.95205812639838,"{'latitude': '40.6717234664806', 'longitude': '-73.95205812639838', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,ROGERS AVENUE,NOSTRAND AVENUE,ROGERS AVENUE,NOSTRAND AVENUE,ST JOHNS PLACE,,,,,,,,
58794079,2023-09-12T10:18:38.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,10023,1 WEST   66 STREET,WEST   66 STREET,ADDRESS,NEW YORK,,In Progress,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",2023-11-27T11:01:23.000,07 MANHATTAN,1011190029,MANHATTAN,990026,220758,ONLINE,Unspecified,MANHATTAN,40.77260416828913,-73.97914642238176,"{'latitude': '40.77260416828913', 'longitude': '-73.97914642238176', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,CENTRAL PARK WEST,COLUMBUS AVENUE,CENTRAL PARK WEST,COLUMBUS AVENUE,WEST   66 STREET,,,,,"1 WEST   66 STREET, MANHATTAN (NEW YORK), NY, 10023",,,
58799581,2023-09-12T10:18:36.000,2023-09-27T15:26:00.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11208,257 NICHOLS AVENUE,NICHOLS AVENUE,ADDRESS,BROOKLYN,,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-12T10:18:36.000,05 BROOKLYN,3041510024,BROOKLYN,1020704,188567,PHONE,Unspecified,BROOKLYN,40.68417455651865,-73.86856154959456,"{'latitude': '40.68417455651865', 'longitude': '-73.86856154959456', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1-2 Family Dwelling,FULTON STREET,ATLANTIC AVENUE,FULTON STREET,ATLANTIC AVENUE,NICHOLS AVENUE,,,,,,,,
58795990,2023-09-12T10:18:03.000,2023-09-12T10:41:57.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,10023,1 WEST   66 STREET,WEST   66 STREET,ADDRESS,NEW YORK,,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-12T10:42:00.000,07 MANHATTAN,1011190029,MANHATTAN,990026,220758,ONLINE,Unspecified,MANHATTAN,40.77260416828913,-73.97914642238176,"{'latitude': '40.77260416828913', 'longitude': '-73.97914642238176', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,CENTRAL PARK WEST,COLUMBUS AVENUE,CENTRAL PARK WEST,COLUMBUS AVENUE,WEST   66 STREET,,,,,,,,
