unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,bridge_highway_name,bridge_highway_segment,due_date,bridge_highway_direction,road_ramp,taxi_pick_up_location
58784802,2023-09-11T18:29:14.000,2023-09-11T18:52:39.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11421,85-49 96 STREET,96 STREET,ADDRESS,WOODHAVEN,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-11T18:52:43.000,09 QUEENS,4088920092,QUEENS,1025977,192996,ONLINE,Unspecified,QUEENS,40.69630783624641,-73.84952183662145,"{'latitude': '40.69630783624641', 'longitude': '-73.84952183662145', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",85 ROAD,86 AVENUE,85 ROAD,86 AVENUE,96 STREET,,,,,,,
58787710,2023-09-11T18:29:13.000,2023-09-11T18:39:48.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11377,61-02 ROOSEVELT AVENUE,ROOSEVELT AVENUE,ADDRESS,WOODSIDE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-11T18:39:50.000,02 QUEENS,4012940046,QUEENS,1011071,210938,MOBILE,Unspecified,QUEENS,40.745611995705616,-73.90320510663665,"{'latitude': '40.745611995705616', 'longitude': '-73.90320510663665', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",61 STREET,LIRR MAIN LINE,61 STREET,LIRR MAIN LINE,ROOSEVELT AVENUE,,,,,,,
58784197,2023-09-11T18:29:11.000,2023-09-14T05:29:53.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,10040,1613 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,ADDRESS,NEW YORK,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-12T06:14:19.000,12 MANHATTAN,1021690050,MANHATTAN,1003791,250899,PHONE,Unspecified,MANHATTAN,40.85531305193718,-73.92936174872673,"{'latitude': '40.85531305193718', 'longitude': '-73.92936174872673', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  190 STREET,WEST  191 STREET,WEST  190 STREET,WEST  191 STREET,ST NICHOLAS AVENUE,,,,,,,
58781818,2023-09-11T18:28:52.000,2023-09-11T20:28:24.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11358,158-02 45 AVENUE,45 AVENUE,ADDRESS,FLUSHING,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-11T20:28:27.000,07 QUEENS,4054370044,QUEENS,1037413,215011,PHONE,Unspecified,QUEENS,40.75667219715673,-73.80810691528153,"{'latitude': '40.75667219715673', 'longitude': '-73.80810691528153', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",158 STREET,159 STREET,158 STREET,159 STREET,45 AVENUE,,,,,,,
58778136,2023-09-11T18:28:42.000,2023-09-14T10:35:00.000,DOT,Department of Transportation,Street Condition,Pothole,,10312,LEVERETT AVENUE,LEVERETT AVENUE,BLOCKFACE,STATEN ISLAND,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-14T10:35:00.000,03 STATEN ISLAND,,STATEN ISLAND,,,UNKNOWN,Unspecified,STATEN ISLAND,,,,RICHMOND AVENUE,WAINWRIGHT AVENUE,,,,N/A,,,,,,
58782295,2023-09-11T18:28:38.000,,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11237,1381 MADISON STREET,MADISON STREET,ADDRESS,BROOKLYN,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-11T00:00:00.000,04 BROOKLYN,3033630032,BROOKLYN,1008969,193348,ONLINE,Unspecified,BROOKLYN,40.697337844280945,-73.91085565702666,"{'latitude': '40.697337844280945', 'longitude': '-73.91085565702666', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58785331,2023-09-11T18:28:17.000,,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,10467,712 EAST  220 STREET,EAST  220 STREET,ADDRESS,BRONX,In Progress,,,12 BRONX,2046670060,BRONX,1022480,261394,PHONE,Unspecified,BRONX,40.8840574400418,-73.86174357636968,"{'latitude': '40.8840574400418', 'longitude': '-73.86174357636968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WHITE PLAINS ROAD,BARNES AVENUE,WHITE PLAINS ROAD,BARNES AVENUE,EAST  220 STREET,,,,,,,
58785976,2023-09-11T18:27:55.000,2023-09-11T19:09:58.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11205,28 KOSCIUSZKO STREET,KOSCIUSZKO STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-11T19:10:03.000,03 BROOKLYN,3017830020,BROOKLYN,997047,190786,MOBILE,Unspecified,BROOKLYN,40.69033101890909,-73.95385492400325,"{'latitude': '40.69033101890909', 'longitude': '-73.95385492400325', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SPENCER COURT,NOSTRAND AVENUE,SPENCER COURT,NOSTRAND AVENUE,KOSCIUSZKO STREET,,,,,,,
58786077,2023-09-11T18:27:41.000,2023-09-11T18:42:01.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,10036,565 11 AVENUE,11 AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-11T18:42:04.000,04 MANHATTAN,1010907502,MANHATTAN,984810,216638,MOBILE,Unspecified,MANHATTAN,40.761297705202004,-73.99797852822137,"{'latitude': '40.761297705202004', 'longitude': '-73.99797852822137', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST   42 STREET,WEST   43 STREET,WEST   42 STREET,WEST   43 STREET,11 AVENUE,,,,,,,
58780565,2023-09-11T18:27:41.000,2023-09-11T18:43:35.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11432,161-20 89 AVENUE,89 AVENUE,ADDRESS,JAMAICA,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-11T18:43:39.000,12 QUEENS,4097600045,QUEENS,1039777,196723,MOBILE,Unspecified,QUEENS,40.70646172417981,-73.79972495316272,"{'latitude': '40.70646172417981', 'longitude': '-73.79972495316272', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",161 STREET,162 STREET,161 STREET,162 STREET,89 AVENUE,,,,,,,
58779199,2023-09-11T18:27:14.000,2023-09-11T19:11:43.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10013,110 MULBERRY STREET,MULBERRY STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-11T19:11:49.000,02 MANHATTAN,1002050006,MANHATTAN,984717,200688,ONLINE,Unspecified,MANHATTAN,40.71751892039621,-73.99831534421676,"{'latitude': '40.71751892039621', 'longitude': '-73.99831534421676', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CANAL STREET,HESTER STREET,CANAL STREET,HESTER STREET,MULBERRY STREET,,,,,,,
58780406,2023-09-11T18:27:05.000,2023-09-11T19:09:19.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11420,116-12 109 AVENUE,109 AVENUE,ADDRESS,SOUTH OZONE PARK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-11T19:09:24.000,10 QUEENS,4115970006,QUEENS,1032919,187640,PHONE,Unspecified,QUEENS,40.68157142191514,-73.82452597489588,"{'latitude': '40.68157142191514', 'longitude': '-73.82452597489588', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",116 STREET,117 STREET,116 STREET,117 STREET,109 AVENUE,,,,,,,
58787341,2023-09-11T18:27:05.000,2023-09-11T18:56:04.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10455,564 FOX STREET,FOX STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-11T18:56:08.000,02 BRONX,2026830121,BRONX,1011146,235635,MOBILE,Unspecified,BRONX,40.81339845981901,-73.90283557366303,"{'latitude': '40.81339845981901', 'longitude': '-73.90283557366303', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  150 STREET,AVENUE ST JOHN,EAST  150 STREET,AVENUE ST JOHN,FOX STREET,,,,,,,
58783123,2023-09-11T18:27:03.000,2023-09-11T21:10:56.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10306,28 CORONA AVENUE,CORONA AVENUE,ADDRESS,STATEN ISLAND,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-11T21:11:01.000,03 STATEN ISLAND,5044780011,STATEN ISLAND,946213,145094,MOBILE,Unspecified,STATEN ISLAND,40.56484378379968,-74.13690113194669,"{'latitude': '40.56484378379968', 'longitude': '-74.13690113194669', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BOYCE AVENUE,ATMORE PLACE,BOYCE AVENUE,ATMORE PLACE,CORONA AVENUE,,,,,,,
58781538,2023-09-11T18:27:00.000,2023-10-23T00:00:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,11415,84-10 120 STREET,120 STREET,ADDRESS,KEW GARDENS,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-23T00:00:00.000,09 QUEENS,4092350006,QUEENS,1030887,195900,ONLINE,Unspecified,QUEENS,40.70425410959764,-73.83179506091396,"{'latitude': '40.70425410959764', 'longitude': '-73.83179506091396', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",84 AVE,85 AVE,,,,N/A,,,,,,
58785303,2023-09-11T18:26:33.000,2023-09-12T09:10:39.000,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Other (Explain Below),3+ Family Apartment Building,10030,2322 7 AVENUE,7 AVENUE,ADDRESS,NEW YORK,Closed,"A letter was sent to the owner or manager of the property you reported instructing them to correct the condition. If the condition persists, please call 311 or go online to www.nyc.gov/311 and submit another complaint.",2023-09-12T09:10:39.000,10 MANHATTAN,1019427502,MANHATTAN,999995,236617,PHONE,Unspecified,MANHATTAN,40.81612068624839,-73.94311733102843,"{'latitude': '40.81612068624839', 'longitude': '-73.94311733102843', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST 136 STREET,WEST 137 STREET,WEST  136 STREET,WEST  137 STREET,7 AVENUE,,,,,,,
58787583,2023-09-11T18:26:13.000,2023-09-11T19:41:33.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,Residential Building/House,10472,1130 COLGATE AVENUE,COLGATE AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-11T19:41:36.000,09 BRONX,2037370018,BRONX,1017026,240467,PHONE,Unspecified,BRONX,40.826641066911016,-73.88156992273191,"{'latitude': '40.826641066911016', 'longitude': '-73.88156992273191', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WATSON AVENUE,WESTCHESTER AVENUE,WATSON AVENUE,WESTCHESTER AVENUE,COLGATE AVENUE,,,,,,,
58785844,2023-09-11T18:26:00.000,2023-09-12T11:15:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,10010,,,INTERSECTION,MANHATTAN,Closed,"The Department of Environmental Protection inspected your complaint and cleaned the catch basin or inlet. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-09-12T11:15:00.000,05 MANHATTAN,,MANHATTAN,988736,209167,PHONE,Unspecified,MANHATTAN,40.7407905784571,-73.98381155127129,"{'latitude': '40.7407905784571', 'longitude': '-73.98381155127129', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,EAST 25 STREET,LEXINGTON AVENUE,,,,,,,,
58784408,2023-09-11T18:26:00.000,2023-09-12T10:35:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,10312,51 ARDEN AVENUE,ARDEN AVENUE,ADDRESS,STATEN ISLAND,Closed,The Department of Environmental Protection investigated the complaint and determined that the condition is the responsibility of the home or business owner.,2023-09-12T10:35:00.000,03 STATEN ISLAND,5058030012,STATEN ISLAND,929570,142632,PHONE,Unspecified,STATEN ISLAND,40.557999072982554,-74.1967818238309,"{'latitude': '40.557999072982554', 'longitude': '-74.1967818238309', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ARTHUR KILL RD,KYLE CT,,,,,,,,,,
58781606,2023-09-11T18:26:00.000,2023-09-11T19:10:00.000,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11417,97-14 135 DRIVE,135 DRIVE,ADDRESS,OZONE PARK,Closed,The Department of Environmental Protection resolved this complaint by speaking to the complainant on the phone.,2023-09-11T19:10:00.000,10 QUEENS,4115350062,QUEENS,1029440,184354,PHONE,Unspecified,QUEENS,40.6725705544776,-73.83709136588617,"{'latitude': '40.6725705544776', 'longitude': '-73.83709136588617', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CENTREVILLE ST,DEAD END,,,,,,,,,,
58781043,2023-09-11T18:25:43.000,2023-09-14T10:22:33.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Garbage or Litter,Street/Curbside,11426,239 STREET,239 STREET,INTERSECTION,,Closed,"NYC Parks couldnât respond to your complaint because they didn't have enough information about the condition or location.  If the problem still exists and you would like to pursue this complaint, please submit a new Service Request with a more detailed description of the condition and/or location.",2023-09-14T10:22:37.000,13 QUEENS,,QUEENS,1060178,206639,PHONE,Unspecified,QUEENS,40.733527079901585,-73.72603108645015,"{'latitude': '40.733527079901585', 'longitude': '-73.72603108645015', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",239 STREET,HILLSIDE AVENUE,239 STREET,HILLSIDE AVENUE,,,,,,,,
58784040,2023-09-11T18:25:36.000,2023-09-18T15:12:26.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,10312,659 LEVERETT AVENUE,LEVERETT AVENUE,ADDRESS,STATEN ISLAND,Closed,The Department of Transportation determined that this issue is not within its jurisdiction.,2023-09-18T15:12:31.000,03 STATEN ISLAND,5056090006,STATEN ISLAND,937248,141442,MOBILE,Unspecified,STATEN ISLAND,40.55477677617627,-74.16914212116707,"{'latitude': '40.55477677617627', 'longitude': '-74.16914212116707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RICHMOND AVENUE,WAINWRIGHT AVENUE,RICHMOND AVENUE,WAINWRIGHT AVENUE,LEVERETT AVENUE,,,,,,,
58782435,2023-09-11T18:25:32.000,,DPR,Department of Parks and Recreation,Damaged Tree,Tree Alive - in Poor Condition,Street,11422,240-08 NEWHALL AVENUE,NEWHALL AVENUE,ADDRESS,ROSEDALE,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-12T08:59:36.000,13 QUEENS,4135410054,QUEENS,1055458,179694,UNKNOWN,Unspecified,QUEENS,40.65960890116653,-73.74334689241431,"{'latitude': '40.65960890116653', 'longitude': '-73.74334689241431', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKVILLE BOULEVARD,HUXLEY STREET,BROOKVILLE BOULEVARD,HUXLEY STREET,NEWHALL AVENUE,,,,,,,
58782209,2023-09-11T18:25:27.000,2023-09-22T16:10:33.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10466,662 EAST  226 STREET,EAST  226 STREET,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,12 BRONX,2048270074,BRONX,1022525,263187,ONLINE,Unspecified,BRONX,40.888978461087866,-73.86157058987969,"{'latitude': '40.888978461087866', 'longitude': '-73.86157058987969', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58785064,2023-09-11T18:25:27.000,2023-09-22T16:10:33.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10466,662 EAST  226 STREET,EAST  226 STREET,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,12 BRONX,2048270074,BRONX,1022525,263187,ONLINE,Unspecified,BRONX,40.888978461087866,-73.86157058987969,"{'latitude': '40.888978461087866', 'longitude': '-73.86157058987969', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58787825,2023-09-11T18:25:27.000,2023-09-22T16:10:33.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,DOOR/FRAME,RESIDENTIAL BUILDING,10466,662 EAST  226 STREET,EAST  226 STREET,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,12 BRONX,2048270074,BRONX,1022525,263187,ONLINE,Unspecified,BRONX,40.888978461087866,-73.86157058987969,"{'latitude': '40.888978461087866', 'longitude': '-73.86157058987969', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
